Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE NÍVEL SUPERIOR DE PETRÓPOLIS LTDA. - UNICRED PETRÓPOLIS.;72052004;b3S;I;2;;9;PETROPOLIS;RJ;01/03/2013;13040;69;1983;1886;3368;713;40;0;8061;2;152;574;1386;546;0;0;2661;0;1586;56;0;0;0;0;1642;0;36;10;0;0;0;0;46;0;0;0;0;0;0;0;0;62;52;97;206;193;20;0;630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;I;2;;9;ERECHIM;RS;01/03/2013;12902;0;374;2379;951;29;0;0;3733;0;526;1505;2713;1550;1768;0;8062;0;5;550;57;0;0;0;612;0;460;7;0;0;0;0;466;0;0;0;0;0;0;0;0;1;24;3;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;I;2;;9;FRANCISCO BELTRAO;PR;01/03/2013;12866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;563;2533;9143;158;0;0;12414;0;0;0;0;23;429;0;452;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE DIVINÓPOLIS LTDA - SICOOB CREDIVERDE;25528753;b3S;I;2;;9;DIVINOPOLIS;MG;01/03/2013;12476;25;1809;3179;513;4;0;0;5530;15;116;288;277;39;0;0;735;0;0;0;0;0;0;430;430;357;4379;195;0;0;0;0;4931;0;0;0;0;0;0;0;0;69;143;493;121;25;0;0;850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;I;2;;9;LAJINHA;MG;01/03/2013;12438;58;667;914;711;11;0;0;2360;2;62;176;309;58;0;0;609;0;0;0;0;0;0;4336;4336;53;4137;415;0;0;0;0;4605;0;0;0;0;0;0;0;0;26;100;162;240;0;0;0;528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA ZONA DA MATA MINEIRA E SUL DO ESPÍRITO SANTO - UNICRED SUDESTE;86389236;b3S;I;2;;9;UBA;MG;01/03/2013;12422;15;1012;2570;5111;1923;34;0;10665;0;54;148;88;17;0;0;307;0;197;643;26;0;0;0;865;0;162;19;0;0;0;0;182;0;0;0;0;0;0;0;0;1;103;73;218;7;0;0;404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10694628;n1;I;2;;29;NATAL;RN;01/03/2013;12392;0;0;0;0;0;0;0;0;138;905;3016;5087;283;73;0;9501;0;0;0;0;0;0;0;0;0;0;526;0;0;0;0;526;0;0;0;0;0;0;0;0;238;315;669;717;200;227;0;2365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE ARARAQUARA E REGIÃO - SICREDI UNIÃO CENTRO NORTE PAULISTA SP;73113243;b3S;I;2;;9;ARARAQUARA;SP;01/03/2013;12239;4;606;1628;2054;437;28;0;4757;0;305;816;745;41;0;0;1907;1;1633;2439;0;0;0;0;4073;2;1264;224;0;0;0;0;1490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO PAJEÚ LTDA. - SICOOB CREDIPAJEÚ;3732359;b3S;I;2;;9;SAO JOSE DO EGITO;PE;01/03/2013;12164;83;964;2203;2558;545;63;0;6416;0;13;37;103;35;0;0;188;0;0;0;0;0;0;423;423;22;4258;387;0;0;0;0;4666;0;0;0;0;0;0;0;0;14;106;131;210;8;0;0;470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;I;2;;9;TEOFILO OTONI;MG;01/03/2013;12143;120;1645;1368;514;17;0;0;3663;11;187;464;418;2;0;0;1082;0;0;0;0;0;0;3184;3184;136;3704;157;0;0;0;0;3997;0;0;0;0;0;0;0;0;43;58;11;0;0;0;0;113;0;0;0;0;0;0;0;0;0;22;81;0;0;0;0;103;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO E MÉDIO SÃO FRANCISCO LTDA - SICOOB SÃO FRANCISCO.;912488;b3S;I;2;;9;MORADA NOVA DE MINAS;MG;01/03/2013;12017;46;1326;1664;893;196;0;0;4126;6;328;706;662;44;0;0;1745;0;0;0;0;0;0;577;577;33;2203;35;0;0;0;0;2272;0;0;0;0;0;0;0;0;39;278;211;276;82;0;0;887;0;65;167;319;68;0;0;619;107;68;967;352;296;0;0;1791;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO RGS - SICREDI CENTRO SUL;87733341;b3S;I;2;;9;SAO SEPE;RS;01/03/2013;11973;30;712;1912;2070;147;0;0;4872;6;140;281;363;35;0;0;824;9;1022;2709;0;0;0;0;3739;35;2410;52;0;0;0;0;2498;0;0;0;0;0;0;0;0;0;0;13;13;0;0;15;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO OESTE DE RONDÔNIA - SICOOB;5203605;b3S;I;2;;9;BURITIS;RO;01/03/2013;11948;221;1667;1963;1765;238;39;0;5891;114;164;474;457;0;0;0;1209;0;0;0;0;0;0;631;631;13;3654;36;0;0;0;0;3703;0;0;0;0;0;0;0;0;135;165;28;166;20;0;0;513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA;87789178;b3S;I;2;;9;PALMEIRA DAS MISSOES;RS;01/03/2013;11946;77;1025;1750;1439;222;90;0;4603;5;66;167;234;39;0;0;512;194;1392;748;0;0;0;0;2333;80;2150;339;0;0;0;0;2569;0;0;0;0;0;0;0;0;0;56;106;17;0;0;51;230;2;29;71;71;0;0;0;172;0;1023;502;0;0;0;0;1526;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MARECHAL CÂNDIDO RONDON E REGIÃO - SICOOB MARECHAL;7097064;b3S;I;2;;9;MARECHAL CANDIDO RONDON;PR;01/03/2013;11926;72;856;4809;1340;171;16;0;7264;1;71;191;294;54;0;0;611;0;0;0;0;0;0;1090;1090;24;2695;159;0;0;0;0;2878;0;0;0;0;0;0;0;0;6;72;5;0;0;0;0;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;I;2;;9;ORLANDIA;SP;01/03/2013;11862;22;2510;1989;588;436;427;0;5972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1057;1057;24;3536;211;0;0;0;0;3771;0;0;0;0;0;0;0;0;13;229;0;0;0;0;0;242;0;0;0;0;0;0;0;0;0;0;820;0;0;0;0;820;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26178111;b3S;I;2;;9;LAGOA DA PRATA;MG;01/03/2013;11625;21;1269;1758;1139;3;0;0;4191;0;45;76;53;1;0;0;175;0;0;0;0;0;0;560;560;69;5123;419;0;0;0;0;5611;0;0;0;0;0;0;0;0;3;96;142;79;32;8;0;360;1;69;170;171;0;0;0;411;0;317;0;0;0;0;0;317;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE - SICOOB NOROESTE SC;81292278;b3S;I;2;;9;SAO LOURENCO D'OESTE;SC;01/03/2013;11522;4;82;249;1156;1;0;0;1492;57;586;1534;3640;2075;9;0;7902;0;0;0;0;0;0;276;276;57;1587;116;0;0;0;0;1761;0;0;0;0;0;0;0;0;11;26;5;51;0;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;01/03/2013;11482;480;1279;2198;1722;54;1;0;5733;513;966;1978;2025;154;0;0;5636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;109;0;0;0;0;0;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO SUL DA BAHIA - UNICRED REGIÃO SUL DA BAHIA;97489280;b3S;I;2;;9;ITABUNA;BA;01/03/2013;11480;58;1440;2991;3739;1006;0;0;9234;31;214;560;916;65;0;0;1786;0;239;181;0;0;0;0;421;0;35;2;0;0;0;0;37;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5503849;n1;I;2;;14;SAO PAULO;SP;01/03/2013;11396;145;1183;1183;655;32;0;0;3199;6;100;113;61;0;0;0;281;0;0;0;0;0;0;0;0;324;7245;196;151;0;0;0;7917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRASIL PLURAL;51839;b1;C;2;;199;RIO DE JANEIRO;RJ;01/03/2013;11203;0;11203;0;0;0;0;0;11203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO EMPRESARIAL DO VALE SAO PATRICIO LTDA;7502031;b3S;I;2;;9;GOIANESIA;GO;01/03/2013;11145;82;1122;2958;1955;111;0;0;6228;0;50;117;219;24;0;0;410;0;0;0;0;0;0;721;721;198;3237;248;0;0;0;0;3683;0;0;0;0;0;0;0;0;65;38;0;0;0;0;0;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS MICROS E PEQUENOS EMPRESÁRIOS DO VALE DO ITAJAÍ - CONCREDI;2781986;b3S;I;2;;9;BLUMENAU;SC;01/03/2013;11121;30;1506;1652;1227;46;0;0;4461;47;504;1356;1670;2;0;0;3580;0;28;289;316;0;0;0;633;0;1651;522;0;0;0;0;2174;0;0;0;0;0;0;0;0;174;99;0;0;0;0;0;273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ANÁPOLIS E REGIÃO LTDA;33615055;b3S;I;2;;9;ANAPOLIS;GO;01/03/2013;11101;17;2666;2350;255;0;0;0;5289;0;94;234;184;0;0;0;512;0;0;0;0;0;0;1170;1170;65;3408;181;0;0;0;0;3654;0;0;0;0;0;0;0;0;11;209;246;9;0;0;0;476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DE JARU LTDA.;4685303;b3S;I;2;;9;JARU;RO;01/03/2013;11039;298;623;2886;282;1371;68;0;5528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501;1501;67;3564;218;0;0;0;0;3848;0;0;0;0;0;0;0;0;8;155;0;0;0;0;0;163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;I;2;;9;RIO VERDE;GO;01/03/2013;11036;22;1709;1524;61;0;0;0;3316;4;372;1418;1053;3;0;0;2850;0;0;0;0;0;0;401;401;0;1193;11;0;0;0;0;1204;0;0;0;0;0;0;0;0;105;110;404;667;0;0;0;1286;0;0;0;0;0;0;0;0;0;746;0;1233;0;0;0;1980;0;0;0;0;0;0;0;0;0
GAZINCRED S.A. SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11760553;n1;I;2;;14;DOURADINA;PR;01/03/2013;11019;21;157;356;199;0;0;0;733;12;1208;57;55;9;0;0;1341;0;0;0;0;0;0;0;0;47;8243;655;0;0;0;0;8945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO OESTE MINEIRO LTDA.   SICOOB UNIÃO CENTRO OESTE;26072728;b3S;I;2;;9;ARCOS;MG;01/03/2013;10945;179;869;2137;872;135;0;0;4193;14;263;596;815;13;0;0;1701;0;0;0;0;0;0;590;590;177;3879;199;0;0;0;0;4255;0;0;0;0;0;0;0;0;19;43;1;0;0;0;0;63;55;34;55;0;0;0;0;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FINANSINOS S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;91669747;n1;I;2;;14;NOVO HAMBURGO;RS;01/03/2013;10776;445;2394;2604;412;0;0;0;5855;71;223;391;106;0;0;0;791;0;0;0;0;0;0;0;0;981;3139;9;0;0;0;0;4129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;I;2;;9;SAO TIAGO;MG;01/03/2013;10733;23;810;1116;1091;210;39;0;3289;6;848;956;2269;733;0;0;4812;0;0;0;0;0;0;752;752;131;1482;115;1;0;0;0;1728;0;0;0;0;0;0;0;0;8;38;30;50;25;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;5192316;n1;I;2;;14;SANTO CRISTO;RS;01/03/2013;10708;164;8523;1160;0;0;0;0;9847;62;311;78;4;0;0;0;455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;309;96;0;0;0;0;0;405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOROCRED   CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;4814563;n1;I;2;;14;BARUERI;SP;01/03/2013;10703;145;1319;2155;1704;117;0;0;5440;19;559;1229;1870;586;6;0;4270;0;0;0;0;0;0;0;0;2;691;17;0;0;0;0;711;0;0;0;0;0;0;0;0;102;162;18;0;0;0;0;282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6332931;b3S;I;2;;9;RIO VERDE;GO;01/03/2013;10696;119;636;744;570;63;0;0;2132;6;200;486;529;0;0;0;1221;326;1453;2279;0;0;0;0;4058;347;2205;341;0;0;0;0;2893;0;0;0;0;0;0;0;0;0;374;0;0;0;0;17;392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;I;2;;9;CAMPO GRANDE;MS;01/03/2013;10616;0;7175;3441;0;0;0;0;10616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL CAZOLA;315406;b3S;I;2;;9;LUCELIA;SP;01/03/2013;10604;189;1148;2381;1540;1084;0;0;6341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;895;895;0;2717;453;0;0;0;0;3170;0;0;0;0;0;0;0;0;192;5;0;0;0;0;0;197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO SÃO FRANCISCO LTDA. - UNICRED VALE DO SÃO FRANCISCO;4237413;b3S;I;2;;9;PETROLINA;PE;01/03/2013;10340;28;1171;2373;3326;449;0;0;7347;5;99;265;456;39;0;0;864;0;621;192;0;0;0;0;813;9;1126;176;0;0;0;0;1312;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;I;2;;9;JOACABA;SC;01/03/2013;10338;511;1239;3992;2208;432;4;0;8388;5;89;223;210;28;0;0;555;0;0;0;0;0;0;486;486;24;790;67;0;0;0;0;881;0;0;0;0;0;0;0;0;19;10;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;I;2;;9;PORTO VELHO;RO;01/03/2013;10287;0;1051;7769;1467;0;0;0;10287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;I;2;;9;PRESIDENTE PRUDENTE;SP;01/03/2013;10259;66;4206;2045;354;67;9;0;6746;16;96;263;406;97;1;0;879;0;0;0;0;0;0;446;446;25;1305;62;0;0;0;0;1393;0;0;0;0;0;0;0;0;34;380;378;3;0;0;0;795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;I;2;;9;SAO JOSE DO CERRITO;SC;01/03/2013;10211;168;933;1665;1071;13;0;0;3851;42;205;499;537;14;0;0;1297;0;0;0;0;0;0;866;866;79;3709;285;0;0;0;0;4072;0;0;0;0;0;0;0;0;11;33;39;43;0;0;0;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;I;2;;9;LAGOA DA PRATA;MG;01/03/2013;10182;44;954;2157;2174;8;1;0;5339;0;20;43;36;0;0;0;98;0;0;0;0;0;0;537;537;0;3490;274;0;0;0;0;3764;0;0;0;0;0;0;0;0;19;63;0;0;0;0;0;82;6;43;119;194;1;0;0;362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DA REGIÃO DO IGUAÇU - UNIPRIME DO IGUAÇU;1848322;b3S;I;2;;9;PATO BRANCO;PR;01/03/2013;10160;0;365;1037;1821;227;0;0;3451;0;443;1196;1725;811;78;0;4254;0;97;24;0;0;0;0;121;0;192;17;0;0;0;0;209;0;0;0;0;0;0;0;0;1;295;725;874;120;0;0;2014;0;1;13;42;44;11;0;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;I;2;;9;SANTO ANTONIO DO MONTE;MG;01/03/2013;10113;95;1296;2999;1016;117;0;0;5522;1;88;231;459;51;0;0;829;0;0;0;0;0;0;720;720;42;1693;429;0;0;0;0;2164;0;0;0;0;0;0;0;0;95;145;476;150;11;0;0;878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LECCA;51523;n1;C;2;;197;RIO DE JANEIRO;RJ;01/03/2013;9984;424;5828;3636;61;0;36;0;9984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;I;2;;9;UNAI;MG;01/03/2013;9746;101;268;144;100;100;0;0;713;16;171;431;673;97;0;0;1388;0;0;0;0;0;0;709;709;103;4393;2279;127;0;0;0;6903;0;0;0;0;0;0;0;0;2;31;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DOS EMPRESÁRIOS DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4484490;b3S;I;2;;9;BIRIGUI;SP;01/03/2013;9729;41;580;1474;2442;467;13;0;5017;0;94;242;243;16;0;0;596;165;1153;782;0;0;0;0;2100;235;1650;63;0;0;0;0;1948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGENCIA DE FOMENTO DO RIO GRANDE DO NORTE S.A.;3848103;n1;I;1;;30;NATAL;RN;01/03/2013;9604;0;0;0;0;0;0;0;0;335;404;951;1160;244;0;0;3095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;381;1057;2205;1211;763;0;5740;0;27;92;192;256;202;0;770;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARAÍSO LTDA. - SICOOB CREDIVAP;22656789;b3S;I;2;;9;ESPERA FELIZ;MG;01/03/2013;9474;12;448;790;1283;664;0;0;3197;2;79;198;301;141;0;0;721;0;0;0;0;0;0;1663;1663;27;2197;475;0;0;0;0;2699;0;0;0;0;0;0;0;0;32;1062;26;13;6;0;0;1140;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;54;0;0;0;0;0;0;0;0;0
