Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;I;2;;9;LAGOA DA PRATA;MG;01/03/2015;19083;37;1288;3530;5085;72;0;0;10011;1;65;93;113;0;0;0;271;0;0;0;0;0;0;1333;1333;0;6102;692;0;0;0;0;6794;0;0;0;0;0;0;0;0;50;107;108;211;0;0;0;477;8;49;100;38;0;0;0;196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6332931;b3S;I;2;;9;RIO VERDE;GO;01/03/2015;19068;108;1085;2627;2836;407;57;0;7120;10;109;219;296;33;7;0;675;100;1356;2414;0;0;0;0;3870;129;4317;431;0;0;0;0;4877;0;0;0;0;0;0;0;0;90;470;811;906;228;0;22;2526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;I;2;;9;GOIANIA;GO;01/03/2015;18983;0;11051;7932;0;0;0;0;18983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BRASÍLIA LTDA. - SICOOB BRASILIA;1187961;b3S;I;2;;9;BRASILIA;DF;01/03/2015;18767;927;3011;3311;4765;34;0;0;12048;35;169;396;522;3;0;0;1125;0;0;0;0;0;0;596;596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;448;31;0;0;0;0;720;24;3350;23;0;0;0;0;3397;0;537;314;21;10;0;0;882;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41931445;b3S;I;2;;9;FORMIGA;MG;01/03/2015;18682;1115;1282;3067;2665;340;12;0;8481;0;146;367;1052;253;0;0;1817;0;0;0;0;0;0;4628;4628;229;3055;240;0;0;0;0;3523;0;0;0;0;0;0;0;0;81;107;4;0;0;0;0;192;1;7;11;22;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DE RIO BRANCO LTDA.;5439425;b3S;I;2;;9;RIO BRANCO;AC;01/03/2015;18546;81;4449;6550;900;0;0;0;11979;58;499;1094;953;0;0;0;2604;0;796;221;0;0;0;0;1017;0;1901;153;0;0;0;0;2054;0;0;0;0;0;0;0;0;847;45;0;0;0;0;0;891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;I;2;;9;ITUIUTABA;MG;01/03/2015;18494;25;1440;2071;2471;46;0;0;6053;2;155;407;623;109;0;0;1296;0;0;0;0;0;0;3702;3702;22;3044;172;2;0;0;0;3241;0;0;0;0;0;0;0;0;63;707;784;1298;761;445;0;4058;0;0;0;0;0;0;0;0;0;0;0;142;0;0;0;142;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;I;2;;9;JANDAIA DO SUL;PR;01/03/2015;18188;119;814;1750;1681;31;0;0;4394;30;194;482;709;62;0;0;1477;443;4113;1929;0;0;0;0;6485;126;3105;390;0;0;0;0;3621;0;0;0;0;0;0;0;0;21;243;333;330;13;0;42;982;0;0;0;0;0;0;0;0;0;411;796;22;0;0;0;1229;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA ZONA DA MATA MINEIRA E SUL DO ESPÍRITO SANTO - UNICRED SUDESTE;86389236;b3S;I;2;;9;UBA;MG;01/03/2015;18144;76;1632;5846;6417;1990;19;0;15980;9;126;304;519;171;1;0;1130;94;7;0;0;0;0;330;431;90;244;118;0;0;0;0;452;0;0;0;0;0;0;0;0;19;45;79;8;0;0;0;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO INDUSCRED DE INVESTIMENTO S.A.;33588252;b2;I;2;;13;SAO PAULO;SP;01/03/2015;18103;750;12664;4689;0;0;0;0;18103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS GERAIS LTDA.   SICOOB CREDIPINHO;71154876;b3S;I;2;;9;JOAO PINHEIRO;MG;01/03/2015;17985;264;2074;6187;1965;151;10;0;10652;25;59;150;187;0;0;0;421;0;0;0;0;0;0;1847;1847;16;4086;279;0;0;0;0;4381;0;0;0;0;0;0;0;0;29;541;62;0;0;0;0;633;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;52;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;I;2;;9;ORLANDIA;SP;01/03/2015;17972;68;4568;5185;1393;48;108;0;11371;0;0;100;0;0;0;0;100;0;0;0;0;0;0;1336;1336;44;3622;687;9;0;0;0;4362;0;0;0;0;0;0;0;0;39;82;0;0;0;0;0;121;0;0;0;0;0;0;0;0;0;0;349;333;0;0;0;682;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95163002;b3S;I;2;;9;SANTO ANGELO;RS;01/03/2015;17932;6;965;2600;4498;1635;217;0;9922;14;340;942;1682;892;1053;0;4923;0;394;1328;0;0;0;0;1722;0;1317;31;0;0;0;0;1348;0;0;0;0;0;0;0;0;0;15;2;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS REGIÕES SUDOESTE, SUL E OESTE DE GOIÁS;3047549;b3S;I;2;;9;RIO VERDE;GO;01/03/2015;17892;620;1405;4514;1119;90;0;0;7748;44;469;1234;2692;536;0;0;4975;0;0;0;0;0;0;1335;1335;404;2480;209;0;0;0;0;3094;0;0;0;0;0;0;0;0;315;79;180;153;14;0;0;741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA FOZ DO RIO ITAJAÍ-AÇU - CREDIFOZ;9512539;b3S;I;2;;9;ITAJAI;SC;01/03/2015;17810;62;964;2141;1930;6;0;0;5102;42;1011;2560;3002;319;0;0;6935;0;375;1289;6;0;0;0;1671;0;2857;850;0;0;0;0;3707;0;0;0;0;0;0;0;0;80;140;111;62;3;0;0;396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DA REGIÃO DA MOGIANA;62109566;b3S;I;2;;9;SAO JOAO DA BOA VISTA;SP;01/03/2015;17808;286;2175;3682;1991;22;10;0;8165;0;0;0;0;0;0;0;0;11;1530;2742;1;0;0;0;4285;21;4702;446;0;0;0;0;5168;0;0;0;0;0;0;0;0;3;94;94;0;0;0;0;190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;I;2;;9;PRIMAVERA DO LESTE;MT;01/03/2015;17645;677;4253;1547;1492;418;2;0;8388;107;185;496;787;3;0;0;1577;0;0;0;0;0;0;3308;3308;219;1862;25;1;0;0;0;2107;0;0;0;0;0;0;0;0;116;201;1140;762;0;0;0;2218;0;46;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;I;2;;9;MONTES CLAROS;MG;01/03/2015;17570;75;1858;4494;2704;2;0;0;9133;0;70;164;254;0;0;0;488;0;0;0;0;0;0;355;355;22;6805;627;0;0;0;0;7454;0;0;0;0;0;0;0;0;88;39;5;10;0;0;0;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO E MÉDIO SÃO FRANCISCO LTDA - SICOOB SÃO FRANCISCO.;912488;b3S;I;2;;9;MORADA NOVA DE MINAS;MG;01/03/2015;17542;135;996;2496;2724;209;189;0;6748;178;200;568;692;0;0;0;1638;0;0;0;0;0;0;1031;1031;156;2604;247;0;0;0;0;3007;0;0;0;0;0;0;0;0;60;617;327;771;0;0;0;1775;0;7;21;12;0;0;0;39;0;186;1722;1090;305;0;0;3303;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DA REGIÃO DO IGUAÇU - UNIPRIME DO IGUAÇU;1848322;b3S;I;2;;9;PATO BRANCO;PR;01/03/2015;17348;10;994;2016;2672;728;0;0;6420;95;804;2104;4034;1722;703;0;9463;0;81;58;0;0;0;0;139;0;351;17;0;0;0;0;368;0;0;0;0;0;0;0;0;10;166;288;266;39;0;0;768;0;10;32;92;50;5;0;189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORDESTE DO PARÁ - SICREDI NORDESTE PA;10772401;b3S;I;2;;9;PARAGOMINAS;PA;01/03/2015;17186;118;849;2978;1573;0;0;0;5518;26;89;231;313;73;0;0;731;238;2226;4087;0;0;0;0;6551;72;2155;189;0;0;0;0;2416;0;0;0;0;0;0;0;0;110;363;299;606;61;0;23;1461;0;0;0;0;0;0;0;0;0;0;509;0;0;0;0;509;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;I;2;;9;PASSO FUNDO;RS;01/03/2015;16867;7;112;612;527;370;220;0;1847;70;1008;2818;5639;3545;1464;0;14545;0;264;116;0;0;0;0;380;0;85;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;I;2;;9;FRANCISCO BELTRAO;PR;01/03/2015;16818;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;25;44;78;196;119;16;0;478;0;3030;11073;2171;55;10;0;16339;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC;78483310;b3S;I;2;;9;ITAPIRANGA;SC;01/03/2015;16774;234;983;3719;4721;201;93;0;9951;1;235;958;2176;306;29;0;3705;0;0;0;0;0;0;268;268;2;934;178;0;0;0;0;1114;0;0;0;0;0;0;0;0;0;8;11;24;6;0;0;50;0;51;156;339;126;5;0;676;0;0;1010;0;0;0;0;1010;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO OESTE GOIANO LTDA.;7502031;b3S;I;2;;9;GOIANESIA;GO;01/03/2015;16626;148;991;2032;4740;482;0;0;8394;0;35;82;97;4;0;0;218;0;0;0;0;0;0;1148;1148;226;6209;252;0;0;0;0;6688;0;0;0;0;0;0;0;0;69;109;0;0;0;0;0;177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;3881423;n1;I;2;;14;ARARUAMA;RJ;01/03/2015;16524;3;3261;3483;4148;361;0;0;11256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4715;538;15;0;0;0;5268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO PROFISSIONAIS ÁREA DA SAÚDE PEQ EMPRESÁRIOS MICROEMPRESÁRIOS MICROEMPREENDEDORES REGIÃO GRANDE FLORIANÓPOLIS VALE DO ITAJAÍ VALE DO ITAPOCÚ SICOOB MULTICREDI SC;2883398;b3S;I;2;;9;BLUMENAU;SC;01/03/2015;16298;266;1345;3156;3547;473;0;0;8787;34;375;1027;1866;250;0;0;3553;0;0;0;0;0;0;932;932;130;2682;170;0;0;0;0;2982;0;0;0;0;0;0;0;0;15;29;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE POUPANCA E CRÉDITO MÚTUO DOS EMPRESÁRIOS E PROFISSIONAIS LIBERAIS DO OESTE PAULISTA - SICOOB PAULISTA;10262276;b3S;I;2;;9;PRESIDENTE PRUDENTE;SP;01/03/2015;16284;144;3073;3684;2835;117;0;0;9853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1393;1393;35;3840;429;0;0;0;0;4305;0;0;0;0;0;0;0;0;340;84;44;108;103;54;0;733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORDESTE E CENTRO SUL DA BAHIA LTDA.   SICOOB COOPERE;73398646;b3S;I;2;;9;VALENTE;BA;01/03/2015;16210;44;857;1891;1389;71;0;0;4251;4;170;435;853;184;0;0;1644;0;0;0;0;0;0;1724;1724;94;7618;618;0;0;0;0;8330;0;0;0;0;0;0;0;0;97;122;6;24;11;0;0;261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO CENTRO NORDESTE MINEIRO LTDA - SICOOB CREDICENM;2173447;b3S;I;2;;9;GUANHAES;MG;01/03/2015;16203;106;1218;3681;3843;396;13;0;9257;0;29;70;45;0;0;0;144;0;0;0;0;0;0;1809;1809;3;4659;272;0;0;0;0;4934;0;0;0;0;0;0;0;0;11;31;0;0;0;0;0;42;0;3;9;3;1;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL CAZOLA - SICOOB CREDICAZOLA;315406;b3S;I;2;;9;LUCELIA;SP;01/03/2015;16166;506;3741;1234;2511;1955;2;0;9949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1332;1332;86;4338;442;0;0;0;0;4866;0;0;0;0;0;0;0;0;4;15;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;I;2;;9;TEOFILO OTONI;MG;01/03/2015;16092;46;1801;1939;738;0;0;0;4524;7;282;584;623;0;0;0;1495;0;0;0;0;0;0;4457;4457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;112;20;18;0;0;0;199;24;4802;491;27;0;0;0;5344;0;0;17;28;28;0;0;72;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA REGIÃO DOS VALES DO SINOS, PARANHANA E CAÍ LTDA - UNICRED REGIÃO DOS VALES;1796302;b3S;I;2;;9;NOVO HAMBURGO;RS;01/03/2015;15779;56;1243;3065;4622;1580;25;0;10591;7;293;803;1403;512;6;0;3023;0;291;368;0;0;0;0;659;5;255;50;0;0;0;0;310;0;0;0;0;0;0;0;0;33;350;448;363;0;0;0;1195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;I;2;;9;CABEDELO;PB;01/03/2015;15731;0;2679;9372;3527;153;0;0;15731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;01/03/2015;15696;441;1612;3697;2148;108;2;0;8009;571;1219;2651;2421;157;0;0;7018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;660;0;0;0;0;0;669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGÊNCIA DE FOMENTO DO ESTADO DE MATO GROSSO S.A.;6284531;n1;I;1;;30;CUIABA;MT;01/03/2015;15615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;444;1217;3201;6287;2459;2006;0;15615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;I;2;;9;RIO DO SUL;SC;01/03/2015;15546;71;1258;3931;4241;36;0;0;9538;3;335;878;1624;307;0;0;3148;0;0;0;0;0;0;320;320;4;2410;95;0;0;0;0;2510;0;0;0;0;0;0;0;0;20;11;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DE SAÚDE E EMPRESÁRIOS DA REGIÃO DOS CAMPOS GERAIS LTDA.;3234384;b3S;I;2;;9;PONTA GROSSA;PR;01/03/2015;15540;2;228;652;1268;426;0;0;2576;6;424;1113;2199;1389;1278;0;6409;18;1343;3937;10;0;0;0;5308;0;211;31;0;0;0;0;243;0;0;0;0;0;0;0;0;9;95;220;312;157;86;0;879;0;11;32;81;3;0;0;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DE SAÚDE DO TRIÂNGULO MINEIRO E SUL DE MINAS LTDA.;71432926;b3S;I;2;;9;UBERABA;MG;01/03/2015;15407;58;1906;3024;3335;1394;113;0;9830;19;310;650;995;299;116;0;2388;0;884;778;0;0;0;0;1662;0;135;28;0;0;0;0;163;0;0;0;0;0;0;0;0;106;87;154;394;257;365;0;1364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE SUL DA BAHIA LTDA.   SICOOB NORTE SUL;2876918;b3S;I;2;;9;GANDU;BA;01/03/2015;15338;128;1286;3777;3401;226;44;0;8861;14;283;797;1758;819;33;0;3704;0;0;0;0;0;0;380;380;33;2095;191;0;0;0;0;2319;0;0;0;0;0;0;0;0;18;37;14;5;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;I;2;;9;SAO ROQUE DE MINAS;MG;01/03/2015;15159;4;1348;822;585;162;0;0;2921;11;161;448;777;118;0;0;1515;0;0;0;0;0;0;1265;1266;6;2608;238;0;0;0;0;2852;0;0;0;0;0;0;0;0;22;785;1692;2033;1040;0;0;5571;4;64;179;234;1;0;0;481;0;0;553;0;0;0;0;553;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;I;2;;9;IBIRAMA;SC;01/03/2015;14995;25;422;930;957;200;0;0;2533;61;1093;2594;2870;297;0;0;6914;0;350;1291;0;0;0;0;1641;0;2430;727;0;0;0;0;3156;0;0;0;0;0;0;0;0;13;242;122;165;24;0;0;566;0;20;62;90;14;0;0;185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO KDB DO BRASIL S.A.;7656500;b1;I;3;;8;SAO PAULO;SP;01/03/2015;14961;314;240;14281;125;0;0;0;14961;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26178111;b3S;I;2;;9;LAGOA DA PRATA;MG;01/03/2015;14680;12;559;1425;2163;401;0;0;4559;3;39;99;74;0;0;0;215;0;0;0;0;0;0;856;856;86;7001;927;0;0;0;0;8015;0;0;0;0;0;0;0;0;31;82;102;89;6;0;0;310;4;31;65;43;0;0;0;144;0;0;582;0;0;0;0;582;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO OESTE MINEIRO LTDA.   SICOOB UNIÃO CENTRO OESTE;26072728;b3S;I;2;;9;ARCOS;MG;01/03/2015;14630;289;2394;3206;1790;146;1;0;7825;9;204;450;585;63;0;0;1311;0;0;0;0;0;0;652;652;208;3986;525;0;0;0;0;4719;NI;NI;NI;NI;NI;NI;NI;NI;25;52;0;0;0;0;0;77;0;33;14;0;0;0;0;46;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO OESTE DE MINAS GERAIS LTDA. - SICOOB CREDIOESTE;25420696;b3S;I;2;;9;ABAETE;MG;01/03/2015;14625;148;2503;3361;4670;744;0;0;11425;0;115;321;558;84;0;0;1079;0;0;0;0;0;0;682;682;0;965;74;0;0;0;0;1039;0;0;0;0;0;0;0;0;138;83;91;58;15;0;0;385;0;6;10;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JI-PARANÁ E REGIÃO LTDA.;5007327;b3S;I;2;;9;JI-PARANA;RO;01/03/2015;14425;70;5063;3038;2197;546;0;0;10914;9;67;206;241;0;0;0;523;0;0;0;0;0;0;661;661;51;2127;91;0;0;0;0;2268;0;0;0;0;0;0;0;0;5;54;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DA REGIÃO SUL DA BAHIA - UNICRED REGIÃO SUL DA BAHIA;97489280;b3S;I;2;;9;ITABUNA;BA;01/03/2015;14326;13;2397;5223;4840;368;0;0;12842;0;160;302;211;30;0;0;704;0;224;402;0;0;0;0;626;0;131;24;0;0;0;0;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
