Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE VARGINHA LTDA - SICOOB CREDIVAR;25798596;b3S;I;2;;9;VARGINHA;MG;mar/15;124635;332;37523;51011;27705;2669;1395;310;1337;2354;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;I;2;;9;CANOINHAS;SC;mar/15;123955;1114;85291;22977;5047;1848;2922;2955;57;1743;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI/SC;2090126;b3S;I;2;;9;PASSOS MAIA;SC;mar/15;121097;4046;84748;20461;5939;1405;901;793;353;2451;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;I;2;;9;SAO ROQUE DE MINAS;MG;mar/15;119123;0;33326;60938;16425;2873;600;2014;2164;782;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;I;2;;9;GOVERNADOR VALADARES;MG;mar/15;118731;3166;41823;65677;3931;1454;913;176;94;1498;0
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;I;2;;9;SAO SEBASTIAO DO PARAISO;MG;mar/15;117632;15;26310;56154;25934;1654;773;975;359;5458;0
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;I;2;;9;BLUMENAU;SC;mar/15;117487;0;7776;66832;42878;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;I;2;;9;ANAPOLIS;GO;mar/15;115600;612;46286;46779;12597;1176;893;396;160;6701;0
ATRIA S.A.- CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5956581;n1;I;2;;14;ARAUCARIA;PR;mar/15;114922;0;10691;9708;2847;7276;1265;2919;10937;69278;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDESTE PARAENSE - SICREDI CARAJÁS PA;8723661;b3S;I;2;;9;REDENCAO;PA;mar/15;114850;0;11897;29258;35079;26207;3494;2701;1327;4887;0
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;I;2;;9;CAMPINA GRANDE;PB;mar/15;113632;56489;53958;610;333;148;281;73;120;1621;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;I;2;;9;MONTES CLAROS;MG;mar/15;112734;2120;29609;44962;28371;1733;1386;1033;198;3323;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;I;2;;9;SAO JOSE DO CERRITO;SC;mar/15;112721;3545;93409;10863;1648;770;921;402;75;1088;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;I;2;;9;BOM DESPACHO;MG;mar/15;111905;1003;25863;50530;26518;3366;1057;600;454;2515;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;I;2;;9;JOINVILLE;SC;mar/15;109230;0;30037;42586;23995;5942;2369;1691;724;1886;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA E REGIÃO LTDA.;25387671;b3S;I;2;;9;PATOS DE MINAS;MG;mar/15;109043;715;41361;45276;14475;1434;1374;861;75;3472;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;I;2;;9;PATROCINIO;MG;mar/15;109005;340;47897;47182;8750;1475;214;314;435;2397;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;I;2;;9;UNAI;MG;mar/15;108918;73;19041;56198;20815;4434;1235;2942;284;3897;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;I;2;;9;SAO GOTARDO;MG;mar/15;108725;1505;29015;59479;16554;1299;303;56;11;503;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;I;2;;9;PATOS DE MINAS;MG;mar/15;106191;5837;78208;15874;2410;351;294;291;69;2856;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;I;2;;9;FRANCA;SP;mar/15;106083;3536;89131;8141;4756;233;10;0;0;276;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE - SICOOB CREDIPLANALTO SC;1389651;b3S;I;2;;9;PAPANDUVA;SC;mar/15;105003;2780;77382;18180;3859;1379;111;165;1029;118;0
AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;36321990;n1;I;2;;14;VITORIA;ES;mar/15;104308;0;49377;4333;3936;2744;2518;2182;1863;37353;0
COOPERATIVA DE CRÉDITO RURAL E DOS EMPRESÁRIOS DO CENTRO DO ESTADO DE RONDÔNIA - SICOOB CENTRO;8044854;b3S;I;2;;9;JI-PARANA;RO;mar/15;103397;7766;69510;15185;3835;2246;286;1360;126;3083;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;I;2;;9;LAJEADO;RS;mar/15;103194;0;59445;33793;8087;1278;130;162;89;211;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA;87789178;b3S;I;2;;9;PALMEIRA DAS MISSOES;RS;mar/15;102180;0;19564;50458;22790;3944;1877;963;254;2329;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;I;2;;9;BRACO DO NORTE;SC;mar/15;101839;6769;73677;14752;3983;575;384;298;88;1313;0
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;I;2;;9;CURITIBA;PR;mar/15;101600;99491;2109;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - UNICRED NATAL;70038237;b3S;I;2;;9;NATAL;RN;mar/15;100828;0;76025;759;2736;15890;3012;1964;0;442;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;I;2;;9;CONSTANTINA;RS;mar/15;100774;0;70856;4267;3365;15952;642;2822;472;2398;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS DA REGIÃO OESTE DO PARANÁ LTDA. - UNIPRIME OESTE DO PARANÁ;1736243;b3S;I;2;;9;CASCAVEL;PR;mar/15;99699;0;39372;32576;19971;3405;1772;1954;624;25;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO NORTE DO PARANÁ - SICOOB ALIANÇA;6174009;b3S;I;2;;9;APUCARANA;PR;mar/15;99580;8212;27839;48323;11974;580;294;77;254;2027;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;I;2;;9;CABEDELO;PB;mar/15;98809;0;93238;5551;0;0;0;0;19;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;I;2;;9;SAO PAULO;SP;mar/15;98391;0;89542;2336;3683;1399;561;280;106;483;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;I;2;;9;FRUTAL;MG;mar/15;97886;963;35435;44669;12062;1643;1966;112;79;958;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;I;2;;9;FLORIANOPOLIS;SC;mar/15;97466;0;66769;20786;5513;2165;983;98;90;1061;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;I;2;;9;MURIAE;MG;mar/15;96806;1077;29337;42730;17149;1653;463;285;398;3714;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;I;2;;9;LORENA;SP;mar/15;95771;8081;25462;45326;16172;476;57;10;37;151;0
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10694628;n1;I;2;;29;NATAL;RN;mar/15;95524;180;51103;32809;9405;862;686;213;266;0;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;I;2;;9;UBERLANDIA;MG;mar/15;95161;0;47661;39675;5781;744;724;56;91;427;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;I;2;;9;CRICIUMA;SC;mar/15;95090;0;23003;34741;23971;6587;1286;1252;385;3867;0
BR PARTNERS;51822;b2;C;2;;198;SAO PAULO;SP;mar/15;93704;80806;685;12213;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;I;2;;9;LAJINHA;MG;mar/15;92569;110;25443;39806;23775;1018;403;242;225;1547;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;I;2;;9;CARATINGA;MG;mar/15;91923;1186;26688;56579;1810;1276;1095;624;288;2378;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;I;2;;9;JOAO MONLEVADE;MG;mar/15;91916;413;28676;47836;11068;1173;518;980;56;1197;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;I;2;;9;GOIANIA;GO;mar/15;91674;6512;42225;30333;6004;3938;644;587;76;1355;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;I;2;;9;PASSO FUNDO;RS;mar/15;91502;0;59294;29547;2236;426;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ARACAJU LTDA - UNICRED ARACAJU;2923389;b3S;I;2;;9;ARACAJU;SE;mar/15;91252;222;74055;7362;5118;2687;907;135;0;766;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;I;2;;9;SANTO ANTONIO DO MONTE;MG;mar/15;91183;1098;21121;24583;39240;1107;2802;233;336;663;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;I;2;;9;SETE LAGOAS;MG;mar/15;90583;1803;27180;50084;7907;862;496;22;465;1764;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;I;2;;9;RAUL SOARES;MG;mar/15;90443;185;25722;49314;11932;1007;480;78;191;1534;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;I;2;;9;GOIANESIA;GO;mar/15;89552;953;17647;30621;22279;17470;0;4;71;506;0
TODESCREDI S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9473806;n1;I;2;;14;BENTO GONCALVES;RS;mar/15;89431;0;67319;10270;2835;1290;795;1195;1280;4446;0
BANCO CEDULA S.A.;33132044;b1;I;2;;8;RIO DE JANEIRO;RJ;mar/15;87901;13540;27922;14109;2147;33;972;1234;6;27936;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;I;2;;9;ARAPOTI;PR;mar/15;87122;0;30924;41364;7287;3554;658;913;552;1871;0
COOPERATIVA DE CRÉDITO RURAL DA ALTA PAULISTA;59869560;b3S;I;2;;9;ADAMANTINA;SP;mar/15;87073;5886;26010;46888;2138;129;45;69;5141;767;0
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;I;2;;9;CASCAVEL;PR;mar/15;86804;0;67020;10446;3603;5117;19;156;0;442;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA.;33370115;b3S;I;2;;9;RIO DE JANEIRO;RJ;mar/15;86232;4295;57537;18609;4059;660;352;158;93;470;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;I;2;;9;DIVINOPOLIS;MG;mar/15;86124;4759;58421;11161;4476;2669;1369;412;877;1980;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;I;2;;9;ARAXA;MG;mar/15;85626;785;38431;43438;833;332;152;170;180;1305;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;I;2;;9;PRESIDENTE PRUDENTE;SP;mar/15;85523;4551;59588;13349;2087;371;2652;845;1047;1034;0
LECCA;51523;n1;C;2;;197;RIO DE JANEIRO;RJ;mar/15;85245;0;78332;612;516;262;2577;690;1079;1176;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;I;2;;9;GOIANIA;GO;mar/15;83915;21135;43812;14210;1217;1316;2206;0;0;18;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;I;2;;9;TEIXEIRA DE FREITAS;BA;mar/15;83430;2196;41502;31515;1044;164;382;3578;132;2918;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;I;2;;9;GOIANIA;GO;mar/15;82715;4780;30600;32314;9730;1225;2543;205;156;1160;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;I;2;;9;MINEIROS;GO;mar/15;82085;1921;28011;37604;11590;831;338;379;297;1115;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DE CAMPO GRANDE MS LTDA.;73647935;b3S;I;2;;9;CAMPO GRANDE;MS;mar/15;82014;0;38043;25302;17830;200;224;60;14;341;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERV E MEMBROS JUSTIÇA TRABALHO E MINIST PÚBL TRABALHO NO TERRITÓRIO NACIONAL, PODER JUD FEDERAL E MPU PARÁ, SANTA CATARINA, TSE E STM NO DF -SICOOB CREDIJUSTRA;37079720;b3S;I;2;;9;BRASILIA;DF;mar/15;81958;9662;43475;23023;3617;937;215;461;36;530;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE CÂNDIDO MOTA E REGIÃO.;66788142;b3S;I;2;;9;CANDIDO MOTA;SP;mar/15;81154;33793;34329;3118;1285;1012;536;1539;116;5426;0
FINSOL SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;18810553;n1;I;3;;10;RECIFE;PE;mar/15;80898;0;70490;2868;1962;1350;857;672;607;2092;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS   SICOOB CREDICAMPOS SC;78862083;b3S;I;2;;9;CAMPOS NOVOS;SC;mar/15;80819;4120;65631;7191;1515;1314;88;399;15;546;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;I;2;;9;TOLEDO;PR;mar/15;79921;0;27373;43891;7885;259;11;181;22;298;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPINA GRANDE LTDA. - UNICRED CENTRO PARAIBANA;1151186;b3S;I;2;;9;CAMPINA GRANDE;PB;mar/15;79822;0;68820;3041;3313;880;692;218;1097;1761;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;I;2;;9;SAO PAULO;SP;mar/15;79721;0;79721;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;I;2;;9;BELO HORIZONTE;MG;mar/15;79514;0;76757;1324;442;421;148;188;3;230;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;I;2;;9;CARMO DO PARANAIBA;MG;mar/15;78869;1080;20758;35491;19787;46;34;36;0;1637;0
BANCO DE LA NACION ARGENTINA;33042151;b1;I;3;;28;SAO PAULO;SP;mar/15;78831;74357;3019;1026;0;68;0;0;361;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;I;2;;9;PATO BRANCO;PR;mar/15;77684;2827;39294;20357;9791;2016;1251;1142;28;978;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;I;2;;9;SAO JOSE DOS CAMPOS;SP;mar/15;77554;0;70814;2986;1446;796;157;185;187;982;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DO SECOVI-GO E DOS SERVIDORES PÚBLICOS DO ESTADO DE GOIÁS LTDA;7599206;b3S;I;2;;9;GOIANIA;GO;mar/15;77278;42;17063;43010;16053;229;216;0;0;666;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;I;2;;9;ERECHIM;RS;mar/15;76401;0;67094;2091;1911;3214;259;157;10;1664;0
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;I;2;;9;FLORIANOPOLIS;SC;mar/15;76159;37935;21800;16424;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;I;2;;9;ERECHIM;RS;mar/15;75913;0;13587;32667;29150;0;0;510;0;0;0
BANCO POTTENCIAL S.A.;253448;b1;I;2;;2;BELO HORIZONTE;MG;mar/15;74915;18352;874;6003;39882;1156;0;8405;0;242;0
BANCO DE LA PROVINCIA DE BUENOS AIRES;44189447;b1;I;3;;28;SAO PAULO;SP;mar/15;74875;50743;14950;9182;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;I;2;;9;ARAGUARI;MG;mar/15;74729;950;31434;30007;8653;1228;402;224;555;1276;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC;78483310;b3S;I;2;;9;ITAPIRANGA;SC;mar/15;74488;95;47042;21351;3689;805;108;228;12;1157;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BRASÍLIA LTDA. - SICOOB BRASILIA;1187961;b3S;I;2;;9;BRASILIA;DF;mar/15;74357;1444;53529;10078;3768;311;1334;191;40;3663;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;I;2;;9;BURITIS;RO;mar/15;74298;615;43761;22017;4595;636;156;59;439;2020;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71243034;b3S;I;2;;9;CAPELINHA;MG;mar/15;74233;1975;26097;31825;11138;1406;983;155;119;536;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;I;2;;9;PRIMAVERA DO LESTE;MT;mar/15;74211;1301;25372;17496;11896;4141;2122;2219;69;9595;0
AGÊNCIA DE FOMENTO DO ESTADO DO AMAZONAS S.A. - AFEAM;3183937;n1;I;1;;30;MANAUS;AM;mar/15;73557;0;5806;17345;11461;36242;276;114;1068;1245;0
COOPERATIVA DE CRÉDITO DO SERVIDOR FEDERAL LTDA   SICOOB CREDFAZ SERVIDOR FEDERAL;952415;b3S;I;2;;9;BRASILIA;DF;mar/15;73378;16722;46605;5830;2848;629;258;70;6;408;0
OURINVEST;51901;b2;C;2;;198;SAO PAULO;SP;mar/15;73251;7160;57641;1458;4360;304;316;370;113;1529;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO VALLOUREC NO BRASIL - COOVALL LTDA.;64293582;b3S;I;2;;9;BELO HORIZONTE;MG;mar/15;73240;0;71408;543;584;172;179;154;55;145;0
BANCO AZTECA DO BRASIL S.A.;9391857;b1;I;3;;8;RECIFE;PE;mar/15;73226;0;54536;2861;3002;2201;1561;1516;1103;6446;0
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;I;2;;9;CUIABA;MT;mar/15;73158;63044;10114;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE - SICOOB NOROESTE SC;81292278;b3S;I;2;;9;SAO LOURENCO D'OESTE;SC;mar/15;73102;3227;46743;16494;3552;995;314;461;298;1018;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SERTÃO BAIANO - SICOOB SERTÃO;2057584;b3S;I;2;;9;PINTADAS;BA;mar/15;73077;1925;30672;30216;4063;1574;1336;559;269;2463;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;I;2;;9;ORLANDIA;SP;mar/15;73006;6361;40521;20554;1074;102;201;3250;7;935;0
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAUÁ, RIBEIRÃO PIRES E VALE DO PARAÍBA - CREDCEG;7789195;b3S;I;2;;9;SAO BERNARDO DO CAMPO;SP;mar/15;72896;443;43904;20791;2643;1240;610;558;1894;812;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;I;2;;9;JOACABA;SC;mar/15;72712;1313;38524;23594;4415;3085;236;539;63;944;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS LTDA. SICOOB CREDIPARNOR;698609;b3S;I;2;;9;PARACATU;MG;mar/15;71790;0;28900;26939;9780;2824;531;1513;366;938;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PARAÍSO DO TOCANTINS E REGIÃO LTDA;26960328;b3S;I;2;;9;PARAISO DO NORTE DO TOCANTINS;TO;mar/15;71748;245;18275;42918;6882;628;613;424;192;1572;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;I;2;;9;CLAUDIO;MG;mar/15;70950;3903;44064;18617;1925;261;410;120;70;1580;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6332931;b3S;I;2;;9;RIO VERDE;GO;mar/15;70440;0;10476;37420;8140;8592;2421;774;246;2372;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO E MÉDIO SÃO FRANCISCO LTDA - SICOOB SÃO FRANCISCO.;912488;b3S;I;2;;9;MORADA NOVA DE MINAS;MG;mar/15;69785;1335;58056;2690;1065;2241;324;502;76;3497;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;I;2;;9;CATAGUASES;MG;mar/15;69108;0;48531;10387;4554;1286;2521;142;664;1023;0
