Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO ITAJAÍ E LITORAL CATARINENSE – SICREDI VALE LITORAL SC;10348181;b3S;S4;I;2;ITAPEMA;SC;43344;115471;0;0;311110;0;426581;0;0;0;0;0;0;0;2171;428751;0;44213;472964;0;77576;550541
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;43344;64018;0;0;360033;4618;428669;0;0;0;0;0;0;0;2410;431079;0;26554;457633;0;85982;543615
RANDON - PRUDENCIAL;1000080800;b2;S4;C;2;CAXIAS DO SUL;RS;43344;0;0;0;65473;0;65473;0;0;0;0;0;0;0;129353;194826;0;189987;384813;847;156002;541662
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;43344;120349;0;0;151163;0;271512;0;0;2988;0;0;0;2988;0;274500;0;166369;440869;0;99286;540156
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED LTDA. - UNICRED DO BRASIL.;315557;b3C;S4;I;2;SAO PAULO;SP;43344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;485865;485865;0;53758;539623
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;S5;I;2;CANOINHAS;SC;43344;97907;0;0;257402;0;355309;0;0;0;0;0;0;0;81721;437030;0;25787;462817;0;73940;536757
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE VARGINHA LTDA - SICOOB CREDIVAR;25798596;b3S;S5;I;2;VARGINHA;MG;43344;124696;0;0;201760;0;326456;0;0;0;0;0;0;0;76977;403433;0;35583;439016;105;94051;533172
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;S5;I;2;CASCAVEL;PR;43344;69518;0;0;291182;2376;363075;0;0;45824;0;0;0;45824;0;408899;0;65346;474245;0;58404;532649
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA LTDA – SICOOB CENTRAL BA;34148882;b3C;S4;I;2;SALVADOR;BA;43344;0;0;0;7052;118;7170;0;0;0;0;0;0;0;664;7834;0;458417;466251;0;62734;528985
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;S4;I;2;JOINVILLE;SC;43344;76213;0;2018;309833;509;388573;0;0;0;0;0;0;0;2157;390730;0;42413;433142;0;87995;521138
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S5;I;2;NATAL;RN;43344;104189;0;0;295299;5455;404943;0;0;0;0;0;0;0;0;404943;0;22574;427517;0;90840;518357
AFEAM - PRUDENCIAL;1000081108;n1;S4;I;1;MANAUS;AM;43344;0;0;0;0;0;0;0;0;0;0;0;0;0;22425;22425;0;388269;410694;0;103469;514162
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;S4;I;2;SANTO ANTONIO DA PLATINA;PR;43344;79097;0;0;234780;2768;316645;0;0;0;0;0;0;0;3459;320104;0;116863;436967;0;76910;513877
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;43344;54579;0;0;345223;732;400535;0;0;0;0;0;0;0;2802;403336;0;8708;412044;0;100409;512453
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;43344;69305;0;0;153844;0;223149;0;0;61013;0;0;0;61013;0;284162;0;157764;441927;0;69571;511498
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;S5;I;2;VIDEIRA;SC;43344;40027;0;0;311575;5358;356960;0;0;2468;0;0;0;2468;2015;361443;0;54963;416406;0;88384;504790
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;43344;71478;0;0;347233;0;418712;0;0;0;0;0;0;0;17004;435716;0;11935;447651;0;52638;500289
BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL;1000081823;b1;S4;I;3;SAO PAULO;SP;43344;65637;0;0;310568;1678;377883;4398;0;0;0;0;0;0;4415;386696;0;7347;394043;55;103495;497592
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ASSOCIADOS DO NOROESTE DE MATO GROSSO E ACRE – SICREDI NOROESTE MT E ACRE;33022690;b3S;S4;I;2;ARAPUTANGA;MT;43344;92853;0;5062;97448;427;195789;0;0;0;0;0;0;0;29412;225202;0;139816;365018;0;123811;488829
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;43344;38847;0;0;305620;0;344466;0;0;3526;0;0;0;3526;1755;349748;0;58454;408202;0;79841;488043
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;S4;I;3;SAO PAULO;SP;43344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;227012;227012;0;253692;480705
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;43344;80631;0;0;248404;2077;331112;0;0;0;0;0;0;0;3492;334605;0;87364;421969;0;54047;476016
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;S4;I;2;MARACAJU;MS;43344;83274;0;0;126147;1816;211236;0;0;0;0;0;0;0;8113;219350;0;147537;366887;0;108600;475487
BNY MELLON - PRUDENCIAL;1000080910;b1;S4;C;3;RIO DE JANEIRO;RJ;43344;99788;0;0;0;0;99788;0;0;0;0;0;0;0;0;99788;0;103594;203382;0;270867;474249
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. – SICOOB CECREMEF;33370115;b3S;S5;I;2;RIO DE JANEIRO;RJ;43344;14289;0;0;345834;42575;402699;0;0;0;0;0;0;0;0;402699;0;5012;407710;0;62772;470482
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA FRONTEIRA SUL – SICREDI FRONTEIRA SUL RS;88530142;b3S;S5;I;2;BAGE;RS;43344;70016;0;9121;148963;3539;231640;0;0;0;0;0;0;0;13754;245394;0;122844;368238;0;98403;466641
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;43344;70296;0;0;264026;1895;336217;0;0;30621;0;0;0;30621;0;366839;0;37353;404192;0;59926;464118
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;43344;173620;0;0;175165;0;348785;0;0;0;0;0;0;0;0;348785;0;10015;358801;0;103368;462168
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO – SICREDI ESPUMOSO RS/MG;87900411;b3S;S4;I;2;ESPUMOSO;RS;43344;51686;0;0;105694;1703;159083;0;0;0;0;0;0;0;5785;164868;0;147054;311922;0;144333;456254
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA – SICREDI SUL SC;3793242;b3S;S4;I;2;CRICIUMA;SC;43344;65000;0;0;266291;199;331489;0;0;0;0;0;0;0;1786;333276;0;63642;396918;0;57644;454562
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO JACUÍ RS - SICREDI ALTO JACUÍ RS;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;43344;62322;0;0;164291;2608;229222;0;0;0;0;0;0;0;5065;234287;0;109409;343696;0;109291;452987
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;S5;I;2;NOVA LONDRINA;PR;43344;67202;0;0;211738;1247;280187;0;0;0;0;0;0;0;3093;283281;0;96232;379513;0;69303;448815
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;43344;63821;0;0;214827;3770;282419;0;0;12741;0;0;0;12741;57767;352926;0;35008;387934;0;60733;448667
COOPERATIVA DE CRÉDITO SICOOB VALE DO IGUAÇU;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;43344;61037;0;0;194556;1100;256693;0;0;38956;0;0;0;38956;133;295783;0;92339;388122;0;59265;447387
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;43344;54837;0;0;205399;954;261190;0;0;39598;0;0;0;39598;0;300788;0;89324;390112;0;55788;445900
VR - PRUDENCIAL;1000080408;b1;S4;C;2;BARUERI;SP;43344;1607;0;0;338542;0;340148;0;0;0;0;0;0;0;0;340148;0;24735;364883;0;78379;443263
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;S4;I;3;BARUERI;SP;43344;0;0;0;0;0;0;0;0;0;0;0;0;0;231634;231634;82411;69719;383764;5072;48653;437489
TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;1000082619;n2;S4;C;3;SAO PAULO;SP;43344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147914;209620;357534;0;76053;433587
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;43344;46503;0;9343;263856;81;319784;0;0;0;0;0;0;0;1816;321600;0;29440;351040;0;80806;431846
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;S4;I;2;FRANCA;SP;43344;47945;0;0;137740;0;185686;0;0;26505;0;0;0;26505;0;212191;0;119317;331508;0;99841;431349
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;S5;I;2;ANAPOLIS;GO;43344;49376;0;0;226811;0;276187;0;0;2673;0;0;0;2673;10000;288860;0;45124;333984;0;92771;426755
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ENCOSTA SUPERIOR DO NORDESTE RS – SICREDI NORDESTE RS;95213211;b3S;S4;I;2;ROLANTE;RS;43344;49657;0;0;243895;4503;298055;0;0;0;0;0;0;0;2250;300305;0;66484;366789;0;51870;418659
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;43344;107297;0;0;186506;908;294711;0;0;13395;0;0;0;13395;0;308106;0;37683;345789;0;70735;416524
EASYNVEST - TÍTULO CV SA - PRUDENCIAL;1000082877;n2;S4;I;2;SAO PAULO;SP;43344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;385846;385846;0;29141;414988
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;43344;45112;0;0;163708;641;209460;0;0;0;0;0;0;0;3875;213335;0;114052;327387;0;80867;408254
COMMERZBANK BRASIL - PRUDENCIAL;1000084583;b1;S4;I;3;SAO PAULO;SP;43344;971;0;0;7912;0;8883;0;0;0;0;0;0;0;153657;162541;10386;11785;184711;476;219496;404684
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB UNIMAIS BANDEIRANTE;3055269;b3S;S5;I;2;AMERICANA;SP;43344;60562;0;0;273537;3273;337372;0;0;0;0;0;0;0;14442;351814;0;7208;359022;0;43492;402515
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;S4;I;2;PORTO ALEGRE;RS;43344;0;0;0;11820;0;11820;0;0;0;0;0;241510;241510;0;253330;0;64784;318114;0;82407;400521
CONFIDENCE - PRUDENCIAL;1000080783;b2;S4;C;2;SAO PAULO;SP;43344;0;0;0;0;64894;64894;0;0;0;0;0;0;0;0;64894;85;234827;299807;0;99518;399325
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;S5;I;2;JOAO MONLEVADE;MG;43344;65367;0;0;254623;0;319990;0;0;0;0;0;0;0;150;320141;0;7043;327184;0;71333;398516
COOPERATIVA DE CRÉDITO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;43344;44650;0;0;263237;2126;310013;0;0;0;0;0;0;0;0;310013;0;18137;328150;0;69890;398040
UNIPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73647935;b3S;S5;I;2;CAMPO GRANDE;MS;43344;48192;0;0;236491;3057;287739;0;0;0;0;0;0;0;0;287739;0;9864;297604;0;99061;396665
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;43344;59574;0;0;234198;26;293798;0;0;0;0;0;0;0;1182;294981;0;47049;342030;0;52630;394659
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43344;0;0;0;62161;0;62161;0;0;0;0;0;0;0;0;62161;0;11319;73480;0;318197;391677
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;43344;65373;0;0;188064;0;253436;0;0;18551;0;0;0;18551;0;271987;0;18120;290107;0;100483;390590
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;S4;I;2;ESTACAO;RS;43344;42824;0;0;122901;2080;167805;0;0;0;0;0;0;0;4695;172500;0;103153;275653;0;107776;383429
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S5;I;2;MARILIA;SP;43344;50526;0;0;236025;8111;294662;0;0;0;0;0;0;0;2911;297574;0;29884;327457;0;53493;380950
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;b3S;S5;I;2;ARAPOTI;PR;43344;44852;0;0;195077;33;239962;0;0;0;0;0;0;0;3024;242986;0;86986;329972;0;50585;380557
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;43344;38207;0;0;133287;4197;175690;0;0;0;0;0;0;0;3940;179630;0;111327;290958;0;86397;377355
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;43344;68589;0;0;96898;22;165508;0;0;38898;0;0;0;38898;0;204406;0;65801;270207;0;105896;376103
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;43344;110322;0;0;53568;639;164529;0;0;0;0;0;0;0;0;164529;0;37784;202313;0;162756;365069
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;43344;63764;0;0;155912;1899;221575;0;0;0;0;0;0;0;4172;225747;0;90086;315833;0;48139;363972
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;43344;49795;0;0;165891;2204;217891;0;0;41006;0;0;0;41006;0;258897;0;40013;298911;0;64856;363767
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;43344;46983;0;0;230398;3353;280733;0;0;0;0;0;0;0;0;280733;0;5290;286024;0;75913;361937
ESTRELA MINEIRA - PRUDENCIAL;1000083584;n1;S4;C;2;ARAXA;MG;43344;0;0;0;22855;0;22855;0;0;0;0;0;237035;237035;0;259890;0;39424;299315;0;61670;360985
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;43344;27334;0;0;219741;7704;254779;0;0;2337;0;0;0;2337;4007;261124;0;51110;312234;0;45943;358177
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;43344;66650;0;0;162405;615;229670;0;0;0;0;0;0;0;60;229730;0;26947;256678;0;98872;355550
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;43344;53132;0;0;185634;1465;240231;0;0;3241;0;0;0;3241;2174;245646;0;24188;269833;0;82873;352706
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;43344;74558;0;0;108118;312;182988;0;0;41654;0;0;0;41654;0;224642;0;83433;308075;0;44046;352121
FACTA S.A. CFI - PRUDENCIAL;1000083704;n1;S4;I;2;PORTO ALEGRE;RS;43344;0;0;0;51407;0;51407;0;0;0;0;0;231051;231051;0;282458;0;16448;298906;0;47536;346442
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;43344;65151;0;0;218439;0;283590;0;0;0;0;0;0;0;753;284343;0;21766;306108;0;37452;343561
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA. - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;43344;51940;0;0;179164;537;231642;0;0;0;0;0;0;0;9485;241127;0;43352;284478;0;57981;342460
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;S5;I;2;CURITIBA;PR;43344;1210;0;0;177969;0;179180;0;0;0;0;0;0;0;0;179180;0;10761;189941;0;150394;340335
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;RIO VERDE;GO;43344;59421;0;38403;94777;16;192617;0;0;0;0;0;0;0;4070;196687;0;88863;285550;0;54264;339814
COOPERATIVA DE CRÉDITO DO ALTO PARANAÍBA E REGIÃO LTDA.;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;43344;81037;0;0;131230;0;212267;0;0;15228;0;0;0;15228;0;227495;0;55199;282694;0;56761;339455
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;43344;28100;0;0;156502;68;184671;0;0;18877;0;0;0;18877;1680;205228;0;68417;273645;0;65313;338957
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;43344;78285;0;0;198076;1182;277543;0;0;0;0;0;0;0;0;277543;0;11030;288573;4;49858;338435
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;b3S;S5;I;2;GOIANIA;GO;43344;99700;0;0;155781;3;255484;0;0;0;0;0;0;0;22;255506;0;4363;259869;0;72959;332828
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;43344;56254;0;0;161742;15205;233201;0;0;14995;0;0;0;14995;0;248196;0;28997;277193;0;53736;330929
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;3;LAJEADO;RS;43344;21525;0;0;256631;0;278157;0;0;0;0;0;0;0;0;278157;0;6197;284354;0;45316;329670
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;43344;39586;0;0;209742;1462;250790;0;0;0;0;0;0;0;0;250790;0;18645;269435;0;58666;328101
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;43344;41555;0;0;216446;1372;259373;0;0;0;0;0;0;0;1252;260626;0;6006;266632;0;61340;327972
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;S5;I;2;RIO DE JANEIRO;RJ;43344;44079;0;0;196691;0;240769;0;0;0;0;0;0;0;3252;244022;0;14646;258668;0;68391;327058
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;b3S;S5;I;2;RECIFE;PE;43344;9343;0;0;176093;602;186038;0;0;0;0;0;0;0;57394;243432;0;14963;258395;0;66791;325186
SICOOB UNIMAIS MANTIQUEIRA – COOPERATIVA DE CRÉDITO;71698674;b3S;S5;I;2;TAUBATE;SP;43344;42282;0;0;235241;3708;281231;0;0;0;0;0;0;0;2159;283390;0;7247;290638;0;34048;324685
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;43344;0;0;5251;92900;0;98151;13009;10045;0;0;0;0;10045;0;121206;9177;31572;161955;0;161090;323046
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;43344;86151;0;0;77245;0;163396;0;0;21325;0;0;0;21325;8000;192721;0;54117;246838;0;75752;322590
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;43344;46842;0;0;173668;51;220561;0;0;11961;0;0;0;11961;908;233430;0;37373;270802;0;50836;321638
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;43344;37966;0;0;148832;1315;188113;0;0;16166;0;0;0;16166;1265;205545;0;68128;273672;0;44656;318328
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;43344;51507;0;0;227122;0;278629;0;0;0;0;0;0;0;0;278629;0;12751;291380;0;25644;317024
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB CENTRAL MT/MS;106180;b3C;S4;I;2;CUIABA;MT;43344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;283944;283944;0;29971;313915
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;S5;I;2;GOIANIA;GO;43344;49817;0;0;88645;0;138461;0;0;19300;0;0;0;19300;0;157761;0;80742;238503;0;72845;311348
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;43344;62169;0;0;147853;72;210093;0;0;0;0;0;0;0;20971;231064;0;9663;240727;0;70325;311052
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;S5;I;2;ADAMANTINA;SP;43344;27477;0;0;185591;1231;214299;0;0;0;0;0;0;0;0;214299;0;35989;250288;0;58812;309100
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;S5;I;2;BURITIS;RO;43344;79733;0;0;36281;0;116014;0;0;5496;0;0;0;5496;0;121510;0;99807;221317;0;87558;308875
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA – SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;43344;58467;0;0;146478;843;205788;0;0;3080;0;0;0;3080;0;208868;0;47648;256516;0;52179;308695
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA LTDA - SICOOB VALE DO PARAIBA;2197569;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43344;39372;0;0;230251;3696;273319;0;0;0;0;0;0;0;0;273319;0;2908;276227;0;31710;307937
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;43344;60017;0;0;122223;11;182252;0;0;11205;0;0;0;11205;0;193457;0;59307;252764;0;53848;306612
