Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;I;2;S5;9;UBERLANDIA;MG;01/03/2019;185168;33766;41249;55332;44787;3381;1911;1792;562;2389;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;I;2;S5;9;LAJINHA;MG;01/03/2019;184877;3963;38401;85968;33208;7960;4412;3256;897;6812;0
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72257793;b3S;I;2;S5;9;FORTALEZA;CE;01/03/2019;184305;0;58665;70718;30172;8121;5231;1837;1909;7652;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE MADEIRA-MAMORÉ - SICOOB PORTOCREDI;4544165;b3S;I;2;S5;9;PORTO VELHO;RO;01/03/2019;184092;13968;109444;38440;10002;3867;2039;1601;634;4097;0
MORGAN STANLEY;51413;b1;C;3;S3;199;SAO PAULO;SP;01/03/2019;181233;181233;0;0;0;0;0;0;0;0;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;I;2;S4;9;BELO HORIZONTE;MG;01/03/2019;179239;0;93428;85647;164;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;I;2;S5;9;JOAO MONLEVADE;MG;01/03/2019;176253;8076;56636;62835;30925;8653;2450;1197;417;5064;0
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAIBA LTDA.;3428338;b3S;I;2;S5;9;CAMPINA GRANDE;PB;01/03/2019;176142;0;162396;5140;2965;2461;1131;668;227;1154;0
UNIPRIME PIONEIRA DO PARANÁ COOPERATIVA DE CRÉDITO LTDA;1286361;b3S;I;2;S5;9;TOLEDO;PR;01/03/2019;176093;0;51397;86059;25134;3894;2342;1855;847;4565;0
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10694628;n1;I;2;S4;29;NATAL;RN;01/03/2019;175182;4733;77779;33726;28574;13787;9351;1853;340;5038;0
OURINVEST;51901;b1;C;2;S4;199;SAO PAULO;SP;01/03/2019;169775;103355;63057;1534;1828;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS PINHAIS - CRESOL UNIÃO DOS PINHAIS;2446089;b3S;I;2;S5;9;CORONEL VIVIDA;PR;01/03/2019;169574;0;97719;49058;12158;2897;4264;1468;548;1461;0
AGENCIA DE FOMENTO DO ESTADO DO RIO DE JANEIRO S.A.;5940203;n1;I;1;S4;30;RIO DE JANEIRO;RJ;01/03/2019;169196;0;20824;57091;57887;137;3;3940;25784;3530;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;I;2;S5;9;ITAUNA;MG;01/03/2019;168483;6555;60019;37695;30741;9130;4494;1047;6714;12088;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;I;2;S5;9;ERECHIM;RS;01/03/2019;165290;0;80320;57076;11313;6207;2669;1731;1088;4886;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;b3S;I;2;S5;9;GOIANIA;GO;01/03/2019;164901;5102;62644;54204;28427;3488;3283;753;59;6941;0
UNIPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73647935;b3S;I;2;S5;9;CAMPO GRANDE;MS;01/03/2019;164754;0;61924;79207;17704;1673;2049;1290;166;740;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CONSTANTINA - CRESOL CONSTANTINA.;2663426;b3S;I;2;S5;9;CONSTANTINA;RS;01/03/2019;164623;0;96398;48840;7133;2450;2227;1338;791;5446;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;I;2;S5;9;PATROCINIO;MG;01/03/2019;164552;11623;54908;51925;23811;11133;3575;1559;482;5535;0
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;I;2;S5;9;ALFREDO CHAVES;ES;01/03/2019;164011;5410;39210;44563;48200;8029;7876;2243;1811;6670;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERV MEMBROS JUSTIÇA TRABALHO MPT TERRITÓRIO NACIONAL PODER JUDICIÁRIO FEDERAL MPU PA SC TSE  STM DF BOMBEIROS PA-SICOOB CREDIJUSTRA;37079720;b3S;I;2;S5;9;BRASILIA;DF;01/03/2019;163884;47872;72347;19690;12122;7275;1270;721;848;1739;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;I;2;S5;9;BRACO DO NORTE;SC;01/03/2019;163263;10324;62313;53834;16738;3245;1880;4261;4860;5809;0
BRK S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;12865507;n1;I;2;S4;14;SAO PAULO;SP;01/03/2019;163068;10817;26454;50539;69110;123;1619;4405;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;I;2;S5;9;LAGOA DA PRATA;MG;01/03/2019;162561;0;92726;48089;11422;4421;2723;819;427;1934;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA OESTE CATARINENSE - CRESOL OESTE CATARINENSE;3965737;b3S;I;2;S5;9;XAXIM;SC;01/03/2019;162396;0;100908;45192;8784;2178;1744;904;936;1750;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;I;2;S5;9;MONTES CLAROS;MG;01/03/2019;160982;656;35931;65045;32501;9916;7014;3266;1036;5618;0
COOPERATIVA DE CRÉDITO DO SERVIDOR FEDERAL E DE EMPRESAS LTDA. - SICOOB CREDFAZ;952415;b3S;I;2;S5;9;BRASILIA;DF;01/03/2019;160466;23828;56997;29378;19805;11089;4082;6682;1345;7261;0
COOPERATIVA DE CRÉDITO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;I;2;S5;9;PARANAVAI;PR;01/03/2019;159480;3533;37086;46918;26754;12806;10163;8597;2849;10775;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95163002;b3S;I;2;S5;9;SANTO ANGELO;RS;01/03/2019;159024;21631;13176;78345;32357;7440;2088;2107;1277;605;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5863726;b3S;I;2;S5;9;SANANDUVA;RS;01/03/2019;158522;0;102713;38613;7668;2736;1876;2483;439;1994;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/03/2019;157457;53349;61969;18187;15477;4677;1755;1055;102;886;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;I;2;S5;9;SAO ROQUE DE MINAS;MG;01/03/2019;157132;1771;33574;58422;43601;7741;1697;3180;736;6409;0
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;I;2;S5;9;CASCAVEL;PR;01/03/2019;156863;0;32208;30880;49502;30632;1585;2195;65;9796;0
CENTROCRED S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;26225776;n1;I;2;S4;14;SANTA CRUZ DO SUL;RS;01/03/2019;156393;0;111554;16722;8856;4445;3195;2291;2066;7264;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;I;2;S5;9;BOM DESPACHO;MG;01/03/2019;156299;2603;34253;52055;42274;9394;4543;1537;1404;8236;0
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAÚA, RIBEIRÃO PIRES E VALE DO PARAÍBA - SICOOB CREDCEG;7789195;b3S;I;2;S5;9;SAO BERNARDO DO CAMPO;SP;01/03/2019;154924;0;42106;76970;25244;4626;2048;2758;147;1025;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;I;2;S5;9;PRESIDENTE PRUDENTE;SP;01/03/2019;154593;1413;49685;51001;31013;13281;2889;1851;203;3257;0
COOPERATIVA DE CRÉDITO DO RIO GRANDE DO NORTE - SICOOB RIO GRANDE DO NORTE;4138455;b3S;I;2;S5;9;NATAL;RN;01/03/2019;154150;42276;65462;19906;8840;8544;2549;2809;1015;2749;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692214;b3C;I;2;S4;9;BRASILIA;DF;01/03/2019;153131;11003;61152;17126;46769;17081;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;I;2;S5;9;CLAUDIO;MG;01/03/2019;151246;12123;62609;45024;24454;3428;1300;638;219;1451;0
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;01/03/2019;151243;76;36603;57183;33000;8600;2975;2108;2457;8242;0
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;I;2;S5;9;APUCARANA;PR;01/03/2019;149999;5321;44545;51282;39791;5509;1116;549;327;1559;0
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2923389;b3S;I;2;S5;9;ARACAJU;SE;01/03/2019;149840;0;74754;41397;17875;4063;3385;4042;1613;2712;0
COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO;23522214;b1;I;3;S4;8;SAO PAULO;SP;01/03/2019;149103;67456;78100;3547;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;I;2;S5;9;RIO DO SUL;SC;01/03/2019;147740;6356;44000;62136;26855;3922;1633;561;1020;1257;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;I;2;S5;9;PRIMAVERA DO LESTE;MT;01/03/2019;146561;1225;77644;49146;10709;2598;1125;1395;1178;1540;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;I;2;S5;9;MINEIROS;GO;01/03/2019;145395;539;45535;51747;31182;10107;3581;803;444;1457;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;I;2;S5;9;ARAGUARI;MG;01/03/2019;144656;14965;61870;32195;19859;6105;3691;1860;861;3251;0
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA – SICOOB CREDIRIODOCE;25606237;b3S;I;2;S5;9;GOVERNADOR VALADARES;MG;01/03/2019;144221;5287;33402;59865;13171;10314;12597;6486;922;2177;0
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;I;2;S5;9;CAPIVARI;SP;01/03/2019;143930;10236;67301;44532;7810;6364;4041;1116;575;1955;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE TRANSPORTES DO SUL DO BRASIL - TRANSPOCRED;8075352;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/03/2019;143247;0;73804;36984;18337;4999;2140;1233;1154;4596;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI;2144899;b3S;I;2;S5;9;OURO PRETO DO OESTE;RO;01/03/2019;141793;7011;70366;49404;8535;3543;1296;304;85;1249;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;I;2;S5;9;ITAUNA;MG;01/03/2019;141678;5593;47275;49340;16942;5562;13645;1561;477;1283;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;I;2;S5;9;FOZ DO IGUACU;PR;01/03/2019;141668;4411;36591;47595;34371;7478;2259;2739;2528;3695;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1259518;b3S;I;2;S5;9;RIO CLARO;SP;01/03/2019;141033;10491;73295;31981;14980;5293;2633;622;537;1201;0
BANCO ARBI S.A.;54403563;b1;I;2;S4;2;RIO DE JANEIRO;RJ;01/03/2019;140575;0;105458;15575;12495;4518;794;443;482;810;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. – SICOOB NOSSACOOP;1760242;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/03/2019;140477;18115;54793;27953;21616;12204;1275;1532;650;2338;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;I;2;S5;9;GOIANIA;GO;01/03/2019;140063;0;54518;40181;23085;9595;3301;2509;3728;3147;0
COOPERATIVA DE CRÉDITO DE CAMPINA GRANDE - SICREDI CENTRO PARAIBANA;1151186;b3S;I;2;S5;9;CAMPINA GRANDE;PB;01/03/2019;137296;0;29417;49388;35424;6065;4613;6719;1351;4318;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES - CRESOL UNIÃO DOS VALES;5231945;b3S;I;2;S5;9;IVAIPORA;PR;01/03/2019;137025;0;72567;46725;9294;2175;2393;1397;147;2328;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;I;2;S5;9;CARMO DO PARANAIBA;MG;01/03/2019;136721;5386;58011;54000;12565;2977;1946;1485;1;349;0
BANCO WOORI BANK DO BRASIL S.A.;15357060;b1;I;3;S4;8;SAO PAULO;SP;01/03/2019;136694;127319;6039;3336;0;0;0;0;0;0;0
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5503849;n1;I;2;S5;14;SAO PAULO;SP;01/03/2019;135492;0;94771;7294;9737;4746;3918;2955;2127;9945;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;I;2;S5;9;ITAPIRANGA;SC;01/03/2019;134200;2615;30423;61026;23734;5249;5625;1230;2314;1984;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITURAMA LTDA. - SICOOB CREDIRAMA;3412878;b3S;I;2;S5;9;ITURAMA;MG;01/03/2019;132129;3811;38476;55649;27030;1744;968;670;73;3709;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DA REGIÃO METROPOLITANA DO VALE DO PARAÍBA E LITORAL NORTE - SICOOB-CRESSEM;54190525;b3S;I;2;S5;9;SAO JOSE DOS CAMPOS;SP;01/03/2019;131419;2805;82087;20648;15971;6136;1213;757;346;1457;0
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9512539;b3S;I;2;S5;9;ITAJAI;SC;01/03/2019;130422;0;77139;25395;9550;4229;2886;2134;1808;7282;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED REGIÃO DA CAMPANHA LTDA - UNICRED REGIÃO DA CAMPANHA;1705236;b3S;I;2;S5;9;SANTANA DO LIVRAMENTO;RS;01/03/2019;130404;10163;13552;16247;55658;27233;4732;1625;247;946;0
SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;3881423;n1;I;2;S4;14;ARARUAMA;RJ;01/03/2019;130133;0;98618;13112;7188;3110;1002;955;887;5261;0
HS FINANCEIRA S/A CREDITO, FINANCIAMENTO E INVESTIMENTOS;7512441;n1;I;2;S4;14;DOIS IRMAOS;RS;01/03/2019;129233;0;84557;7228;5024;3326;2896;2924;2774;20503;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;I;2;S5;9;SAO PAULO;SP;01/03/2019;128867;0;121842;425;2572;1106;445;552;456;1469;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA VALE DAS ÁGUAS - CRESOL VALE DAS ÁGUAS;4663561;b3S;I;2;S5;9;LARANJEIRAS DO SUL;PR;01/03/2019;128403;0;63726;48692;7790;2632;1722;1214;379;2247;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PERNAMBUCO - SICOOB PERNAMBUCO;3732359;b3S;I;2;S5;9;SAO JOSE DO EGITO;PE;01/03/2019;127389;6997;47218;29920;19221;10254;2967;3338;866;6608;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10218474;b3S;I;2;S5;9;SAO BENTO DO SUL;SC;01/03/2019;127141;0;82629;19647;10862;5168;1916;1238;792;4890;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41931445;b3S;I;2;S5;9;FORMIGA;MG;01/03/2019;126500;3374;38873;58032;10854;4218;1596;927;825;7801;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;I;2;S5;9;ERECHIM;RS;01/03/2019;124384;15458;36795;26468;34804;9123;800;873;61;1;0
COOPERATIVA DE POUPANCA E CRÉDITO MÚTUO DOS EMPRESÁRIOS E PROFISSIONAIS LIBERAIS DO OESTE PAULISTA - SICOOB PAULISTA;10262276;b3S;I;2;S5;9;PRESIDENTE PRUDENTE;SP;01/03/2019;124018;7135;48421;34292;21193;4260;2800;2250;1294;2373;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA LTDA - SICOOB VALE DO PARAIBA;2197569;b3S;I;2;S5;9;SAO JOSE DOS CAMPOS;SP;01/03/2019;123254;19080;51824;29238;13883;3623;598;1520;412;3076;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DA ZONA DA MATA MINEIRA E SUL DO ESPÍRITO SANTO;86389236;b3S;I;2;S5;9;UBA;MG;01/03/2019;120263;616;50046;43397;19031;2852;2447;447;367;1060;0
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86803939;b3S;I;2;S5;9;NOVA IGUACU;RJ;01/03/2019;120141;26166;32289;33753;16034;2643;2017;1261;673;5306;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE UMUARAMA - SICOOB ARENITO;7026923;b3S;I;2;S5;9;UMUARAMA;PR;01/03/2019;119317;8187;52192;24984;19272;8636;2420;1184;1076;1366;0
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;I;2;S4;9;ORLANDIA;SP;01/03/2019;118841;7698;52997;35626;14429;2230;938;811;1853;2258;0
JSL ARRENDAMENTO MERCANTIL S.A.;1852137;n1;I;3;S4;19;SAO PAULO;SP;01/03/2019;118109;0;31926;33848;48339;1635;623;362;254;1124;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.;2338666;b3S;I;2;S5;9;BRASILIA;DF;01/03/2019;118106;13474;40556;23322;26972;6406;2025;1467;835;3050;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;I;2;S5;9;JOINVILLE;SC;01/03/2019;116590;0;68634;25231;8900;5590;1888;1283;784;4280;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PARAÍSO DO TOCANTINS E REGIÃO LTDA;26960328;b3S;I;2;S5;9;PARAISO DO NORTE DO TOCANTINS;TO;01/03/2019;116409;0;25514;36347;18912;8040;4983;8449;3412;10752;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;I;2;S5;9;GOIANESIA;GO;01/03/2019;116289;0;31513;46321;17435;15763;2917;451;511;1377;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;I;2;S5;9;CAMPOS NOVOS;SC;01/03/2019;116025;2454;37974;43209;15122;6584;4770;741;943;4228;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA REGIÃO DOS VALES DO SINOS, PARANHANA E CAÍ LTDA - UNICRED REGIÃO DOS VALES;1796302;b3S;I;2;S5;9;NOVO HAMBURGO;RS;01/03/2019;114803;16120;20893;35135;28094;8035;2973;1151;1099;1302;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL E SUDOESTE DE MINAS GERAIS, BAIXA MOGIANA E REGIÃO LTDA. - SICOOB CREDINTER;24048910;b3S;I;2;S5;9;GUARANESIA;MG;01/03/2019;114716;0;49900;29102;20850;7421;3565;1282;473;2122;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CASCAVEL - CRESOL CASCAVEL;2448310;b3S;I;2;S5;9;CASCAVEL;PR;01/03/2019;112571;0;62344;31502;8921;3535;677;1825;977;2790;0
COOPERATIVA  DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIRONDÔNIA LTDA;1664968;b3S;I;2;S5;9;PORTO VELHO;RO;01/03/2019;112006;45;26051;47847;24788;6663;2657;1425;508;2021;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRIUNFO - CRESOL TRIUNFO;8560508;b3S;I;2;S5;9;SAO JOAO DO TRIUNFO;PR;01/03/2019;111643;0;57833;31569;14153;1934;926;1204;601;3422;0
COOPERATIVA DE CREDITO CECRES - SICOOB CECRES;54603022;b3S;I;2;S5;9;SAO PAULO;SP;01/03/2019;110240;3001;53844;26219;14565;7927;1333;1275;521;1554;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO MÉDIO OESTE - SICOOB MÉDIO OESTE;7318874;b3S;I;2;S5;9;ASSIS CHATEAUBRIAND;PR;01/03/2019;109306;4981;39996;35816;14136;4833;2999;2523;1130;2891;0
COOPERATIVA ECONOMIA CRÉDITO MÚTUO SERVIDORES PODER JUDICIÁRIO, TRIBUNAL CONTAS ESTADUAL E SERVIDORES ÓRGÃOS ENTIDADES ÁREA CIÊNCIA TECNOLOGIA NO ESTADO DO RIO DE JANEIRO LTDA.;2000895;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;01/03/2019;108890;28387;59717;11807;6610;1817;325;70;45;113;0
COOPERATIVA DE CRÉDITO TEIXEIRA DE FREITAS LTDA. – SICOOB EXTREMO SUL;2447120;b3S;I;2;S5;9;TEIXEIRA DE FREITAS;BA;01/03/2019;108805;4476;31705;50228;7929;3950;1911;1960;1136;5510;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;I;2;S5;9;ADAMANTINA;SP;01/03/2019;108789;1032;32437;41899;22409;7096;1233;402;104;2176;0
AGENCIA DE FOMENTO DE GOIAS S/A;3918382;n1;I;1;S4;30;GOIANIA;GO;01/03/2019;108140;0;12157;78996;8240;1243;4064;620;731;2089;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/03/2019;108065;0;57737;25264;6252;5001;3345;3016;2643;4806;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;I;2;S4;9;FLORIANOPOLIS;SC;01/03/2019;107775;85198;20573;0;88;0;0;0;0;1916;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;I;2;S5;9;SANTO ANTONIO DO MONTE;MG;01/03/2019;107698;1140;17852;28214;39451;9470;4375;2602;1860;2733;0
UNIPRIME DO IGUAÇU - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE, DAS CIÊNCIAS, DAS ARTES E EMPRESÁRIOS;1848322;b3S;I;2;S5;9;PATO BRANCO;PR;01/03/2019;107326;0;20042;56523;25439;1710;2179;398;4;1031;0
SENFF S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11970623;n1;I;2;S5;14;CURITIBA;PR;01/03/2019;106798;0;71006;4991;5505;4117;4253;3519;3017;10390;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4484490;b3S;I;2;S5;9;BIRIGUI;SP;01/03/2019;106584;0;44506;31996;19243;6361;1281;544;562;2091;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DE EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA – SICOOB COOPEMG;3269540;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/03/2019;106075;7636;54769;16526;15145;8168;1522;778;371;1159;0
