Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2179673;b3S;S5;I;2;OURINHOS;SP;01/03/2019;2094;0;746;0;0;0;2839;-942;0;0;0;-351;-1292;1547;268;45;-478;-640;-14;0;54;-135;-901;646;0;646;0;0;646;0
FFA SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;24537861;n1;S5;I;2;SAO PAULO;SP;01/03/2019;2836;0;0;0;0;0;2836;0;0;0;0;30;30;2866;431;0;-138;-1998;-173;0;1;1;-1878;988;0;988;-262;0;726;0
COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;9343038;b3S;S5;I;2;SOUSA;PB;01/03/2019;2504;0;283;0;0;0;2787;-365;0;0;0;18;-347;2441;129;135;-689;-555;-2;0;127;-849;-1704;737;2;739;0;0;739;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4886317;b3S;S5;I;2;CURITIBA;PR;01/03/2019;1420;0;1363;0;0;0;2784;-1547;-19;0;0;5;-1562;1222;255;2;-410;-239;-12;0;20;-227;-612;610;0;610;-52;0;559;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DA REGIÃO SUDESTE DE MINAS GERAIS - CRESOL SUDESTE DE MINAS;8624548;b3S;S5;I;2;FERVEDOURO;MG;01/03/2019;2557;0;226;0;0;0;2783;-370;-526;0;0;-282;-1178;1605;194;425;-829;-514;-5;0;73;-473;-1129;476;0;476;0;-46;430;0
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;01/03/2019;2742;0;39;0;0;0;2781;-1042;-185;0;0;-174;-1401;1380;12;61;-670;-756;0;0;193;-220;-1380;1;5;5;-2;0;3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, SERVIDORES PÚBLICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DA BAHIA LTDA. - UNICRED DA BAHIA;2602922;b3S;S5;I;2;FEIRA DE SANTANA;BA;01/03/2019;2011;0;753;0;0;0;2764;-815;0;0;0;-112;-927;1837;381;119;-909;-1174;-11;0;5;-1;-1590;248;0;247;0;0;247;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;S5;I;2;SAO PAULO;SP;01/03/2019;1842;0;915;0;0;0;2757;-1012;0;0;0;-85;-1096;1660;26;1;-769;-871;-6;0;63;-33;-1588;72;0;72;-8;0;64;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO CAJURU LTDA. - SICOOB CARMOCREDI;65239402;b3S;S5;I;2;CARMO DO CAJURU;MG;01/03/2019;2237;0;512;0;0;0;2749;-595;-60;0;0;-296;-951;1798;423;357;-951;-782;-35;0;338;-128;-778;1019;1;1020;-67;-29;924;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DAS ÁREAS DE TECNOLOGIA, DE ENGENHARIA E DE ARQUITETURA DE MINAS GERAIS LTDA - SICOOB ENGECRED - MG;2606305;b3S;S5;I;2;BELO HORIZONTE;MG;01/03/2019;1844;0;904;0;0;0;2747;-890;-101;0;0;-1592;-2583;164;229;483;-975;-795;-50;0;107;-195;-1194;-1030;0;-1031;-7;0;-1037;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPINA VERDE LTDA. - SICOOB CREDICAMPINA;1609345;b3S;S5;I;2;CAMPINA VERDE;MG;01/03/2019;2237;0;506;0;0;0;2743;-440;-575;0;0;-3572;-4587;-1844;263;179;-816;-532;-24;0;255;-89;-764;-2608;0;-2608;-45;0;-2653;0
NOVA FUTURA CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4257795;n2;S4;I;2;SAO PAULO;SP;01/03/2019;0;0;2220;514;0;0;2735;0;0;0;0;0;0;2735;4350;2854;-1968;-6162;-857;0;188;-28;-1623;1112;0;1112;7;-1232;-113;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TIROS E MATUTINA LTDA - SICOOB CREDITIROS;42880617;b3S;S5;I;2;TIROS;MG;01/03/2019;2381;0;352;0;0;0;2733;-348;-462;0;0;-450;-1260;1473;246;222;-862;-337;-23;0;95;-48;-707;766;0;766;-40;-22;705;0
COMPANHIA PROVINCIA DE CREDITO IMOBILIARIO;51860;n1;S4;C;2;PORTO ALEGRE;RS;01/03/2019;2666;0;55;0;0;0;2721;-1659;0;0;0;-117;-1775;946;533;0;-620;-1196;-19;0;105;-252;-1450;-503;36;-467;-3;0;-470;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ESMERALDAS E REGIÃO LTDA - SICOOB CREDIESMERALDAS;68512748;b3S;S5;I;2;ESMERALDAS;MG;01/03/2019;2363;0;355;0;0;0;2718;-465;-25;0;0;-506;-996;1722;470;755;-1329;-1118;-45;0;612;-743;-1398;324;4;328;-73;0;255;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE DONA EMMA - CRESOL DONA EMMA;4261151;b3S;S5;I;2;DONA EMMA;SC;01/03/2019;2334;0;379;0;0;0;2713;-753;-209;0;0;-204;-1166;1547;206;137;-563;-406;0;0;58;-599;-1168;380;-12;368;1;-2;364;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COOP - COOPERATIVA DE CONSUMO E DOS EMPREGADOS DO SUPER MERCADO ZONA SUL S/A;47074323;b3S;S5;I;2;SANTO ANDRE;SP;01/03/2019;2536;0;174;0;0;0;2710;-261;-77;0;0;-751;-1089;1621;175;29;-1200;-1124;-10;0;414;-118;-1834;-213;-5;-218;0;0;-218;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;b3S;S5;I;2;SAO PAULO;SP;01/03/2019;2304;0;400;0;0;0;2704;0;0;0;0;-39;-39;2665;6;0;-254;-248;-2;0;1;-10;-507;2159;0;2159;-1;0;2158;0
COOPERATIVA DE CRÉDITO COGEM;44401800;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;01/03/2019;2513;0;189;0;0;0;2702;0;0;0;0;-213;-213;2489;0;0;-454;-337;-11;0;11;-2;-792;1697;0;1697;-15;0;1681;-1028
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA. - SICOOB COOPEC;32615247;b3S;S5;I;2;ILHEUS;BA;01/03/2019;2365;0;309;0;0;0;2674;-340;0;0;0;-225;-565;2109;65;71;-453;-997;-7;0;81;-90;-1331;778;0;778;-4;0;774;-511
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS ALTOS LTDA - SICOOB CREDIAGRO;429890;b3S;S5;I;2;CAMPOS ALTOS;MG;01/03/2019;1995;0;670;0;0;0;2665;-422;-353;0;0;-417;-1192;1473;283;212;-842;-495;-25;0;370;-136;-633;840;-3;838;-66;0;772;-218
COOPERATIVA DE ECONOMIA E CREDITO COM INTERACAO SOLIDARIA DAS ENCOSTAS DA SERRA GERAL - CRESOL ENCOSTAS DA SERRA GERAL;3485130;b3S;S5;I;2;SANTA ROSA DE LIMA;SC;01/03/2019;2206;0;453;0;0;0;2658;-722;-166;0;0;-22;-910;1748;185;69;-749;-515;0;0;0;-523;-1532;216;-5;211;1;0;210;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PALMEIRAS E REGIÃO LTDA.;37631058;b3S;S5;I;2;PALMEIRAS DE GOIAS;GO;01/03/2019;2201;0;452;0;0;0;2653;-243;-198;0;0;35;-406;2247;220;34;-585;-603;-5;0;131;-147;-954;1293;0;1293;0;0;1293;-425
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA CIDADE DE GOIÂNIA E ENTORNO LTDA.;97360804;b3S;S5;I;2;GOIANIA;GO;01/03/2019;2279;0;356;0;0;0;2635;-481;-33;0;0;-1324;-1838;796;424;391;-1242;-950;-30;0;290;-214;-1331;-535;-34;-569;-26;0;-595;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BAMBUÍ LTDA. - SICOOB CREDIBAM;66259110;b3S;S5;I;2;BAMBUI;MG;01/03/2019;1842;0;786;0;0;0;2628;-662;-135;0;0;-439;-1235;1393;358;127;-923;-762;-28;0;357;-112;-983;410;-3;407;-41;-45;321;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAÇADOR   SICOOB CAÇADOR SC;86791837;b3S;S5;I;2;CACADOR;SC;01/03/2019;2253;0;373;0;0;0;2626;-575;-28;0;0;-269;-872;1754;170;346;-485;-624;-10;0;142;-312;-773;981;-6;975;-20;-2;954;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;S5;I;2;SAO PAULO;SP;01/03/2019;2342;0;268;0;0;0;2610;0;0;0;0;-147;-147;2462;0;0;-456;-194;-15;0;1;-2;-666;1797;0;1797;-35;0;1762;-696
COOPERATIVA DE CRÉDITO DA SERRA CATARINENSE - CREDICOMIN;9590601;b3S;S5;I;2;LAGES;SC;01/03/2019;1984;0;611;0;0;0;2595;-646;-24;0;0;-181;-851;1743;377;184;-831;-793;-3;0;22;-219;-1263;480;-77;403;0;-49;355;0
GUITTA CORRETORA DE CAMBIO LTDA.;24074692;n2;S4;I;2;SAO PAULO;SP;01/03/2019;0;0;70;0;2521;0;2591;0;0;0;0;0;0;2591;2524;0;-1152;-2876;-343;0;0;-19;-1866;725;0;725;-278;0;447;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;S5;I;2;VICOSA;MG;01/03/2019;2244;0;344;0;0;0;2587;-467;0;0;0;-390;-857;1731;196;21;-505;-688;-18;0;21;-73;-1046;685;0;684;-7;0;677;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869687;b3S;S5;I;2;BOA ESPERANCA;MG;01/03/2019;1726;0;856;0;0;0;2582;-771;-511;0;0;-95;-1377;1204;262;136;-666;-555;-23;0;659;-67;-253;951;1270;2222;-360;0;1862;0
UNICRED COSTA DO SOL RJ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DA COSTA DO SOL LTDA.;39231527;b3S;S5;I;2;MACAE;RJ;01/03/2019;1821;0;745;0;0;0;2566;-822;0;0;0;169;-653;1914;204;68;-873;-1074;-6;0;5;-4;-1680;234;101;335;-8;0;327;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FREDERICO WESTPHALEN - CRESOL FREDERICO WESTPHALEN;17343510;b3S;S5;I;2;FREDERICO WESTPHALEN;RS;01/03/2019;2250;0;285;0;0;4;2538;-664;-254;0;0;-463;-1380;1158;224;134;-518;-406;-3;0;64;-478;-983;174;3;177;1;-2;174;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE IBIRAIARAS - CRESOL NORDESTE;6139650;b3S;S5;I;2;IBIRAIARAS;RS;01/03/2019;2342;0;182;0;0;0;2524;-406;-431;0;0;-296;-1133;1390;734;298;-866;-572;-5;0;43;-643;-1010;380;32;412;0;-93;318;0
COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;S5;I;2;RIO DE JANEIRO;RJ;01/03/2019;1840;0;673;0;0;0;2513;-581;0;0;0;-297;-877;1636;650;432;-1210;-1550;-49;0;420;-90;-1396;240;0;240;-48;0;192;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE CRUZ ALTA LTDA - SICOOB CRUZ ALTA;73326449;b3S;S5;I;2;CRUZ ALTA;RS;01/03/2019;2240;0;272;0;0;0;2512;-711;-45;0;0;-170;-926;1586;112;161;-812;-648;-5;0;163;-206;-1235;351;-28;323;-2;0;321;0
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DO ACRE - SICOOB ACRE;3528402;b3S;S5;I;2;RIO BRANCO;AC;01/03/2019;2410;0;96;0;0;0;2506;-100;-94;0;0;-841;-1035;1471;316;174;-775;-1030;-56;0;904;-519;-985;485;0;485;-100;0;385;-153
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA LTDA. – CREDISIS SUDOESTE/RO;3985375;b3S;S5;I;2;ROLIM DE MOURA;RO;01/03/2019;2401;0;101;0;0;0;2502;-320;-39;0;0;-605;-964;1538;266;33;-881;-832;0;0;42;-27;-1399;139;5;144;0;0;144;-150
DOURADA CORRETORA DE CÂMBIO LTDA.;76641497;n2;S4;I;2;CURITIBA;PR;01/03/2019;0;0;23;0;2465;0;2488;0;0;0;0;0;0;2488;39;0;-445;-1289;-119;0;0;-1;-1816;672;0;672;-264;0;408;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO SERRANO - SICOOB CREDISERRA SC;1692448;b3S;S5;I;2;URUPEMA;SC;01/03/2019;2020;0;465;0;0;2;2488;-513;-264;0;0;-558;-1334;1154;143;98;-744;-710;-13;0;198;-146;-1173;-20;-108;-127;0;0;-127;0
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71207740;b3S;S5;I;2;IRAI DE MINAS;MG;01/03/2019;1439;0;1045;0;0;0;2483;-588;-691;0;0;-218;-1497;987;47;18;-311;-250;-5;0;392;-21;-130;857;2;859;-8;-45;806;-173
SENSO CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17352220;n2;S4;I;2;RIO DE JANEIRO;RJ;01/03/2019;0;0;2482;0;0;0;2482;0;-91;0;0;-2;-93;2389;272;0;-543;-746;-18;0;19;-36;-1054;1335;0;1335;-698;0;637;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA BRIGADA MILITAR E DO CORPO DE BOMBEIROS MILITAR DO RIO GRANDE DO SUL – SICREDI MIL RS;3212823;b3S;S5;I;2;PORTO ALEGRE;RS;01/03/2019;2055;0;425;0;0;0;2480;-551;0;0;0;-154;-705;1775;293;78;-629;-396;-13;0;81;-431;-1018;757;0;757;-40;0;717;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PACAJÁ E REGIÃO - SICOOB TRANSAMAZÔNICA;24431221;b3S;S5;I;2;PACAJA;PA;01/03/2019;2396;0;83;0;0;0;2479;-97;-197;0;0;-603;-897;1583;179;311;-956;-706;-12;0;196;-205;-1192;391;0;391;-7;0;383;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO RIO CLARO LTDA - SICOOB CREDICARMO;25743311;b3S;S5;I;2;CARMO DO RIO CLARO;MG;01/03/2019;1845;0;634;0;0;0;2479;-463;-369;0;0;-574;-1406;1072;293;189;-813;-412;-29;0;825;-229;-175;898;-1;896;-55;-2;840;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DAS REGIÕES NORTE E NORDESTE DO PARÁ - SICOOB UNIDAS;1042487;b3S;S5;I;2;BELEM;PA;01/03/2019;2398;0;77;0;0;0;2475;-145;-16;0;0;-1120;-1281;1195;676;550;-940;-1128;-55;0;328;-392;-960;235;73;308;-61;0;247;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO GRUPO WALMART LTDA. – SICOOB COOPERBOM;74026998;b3S;S5;I;2;SALVADOR;BA;01/03/2019;2270;0;169;0;0;0;2438;-86;-16;0;0;-401;-503;1935;184;51;-1227;-815;-21;0;31;-147;-1944;-9;0;-9;-8;0;-17;0
SUPER PAGAMENTOS E ADMINISTRAÇÃO DE MEIOS ELETRÔNICOS S.A.;9554480;n4;;I;2;SAO PAULO;SP;01/03/2019;0;0;2410;0;0;0;2410;0;0;0;0;0;0;2410;13316;0;-5604;-3410;-1415;0;2182;-6148;-1079;1331;0;1331;-31;0;1300;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;S5;I;2;FLORIANOPOLIS;SC;01/03/2019;2172;0;235;0;0;0;2407;-528;-60;0;0;-273;-862;1545;116;37;-706;-524;-10;0;99;-187;-1173;372;-3;369;0;-17;352;-49
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63229629;b3S;S5;I;2;SERRINHA;BA;01/03/2019;2096;0;296;0;0;0;2391;-479;-46;0;0;-476;-1001;1390;111;471;-937;-889;1;0;14;-401;-1631;-241;0;-241;0;0;-241;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4079285;b3S;S5;I;2;ITAJUBA;MG;01/03/2019;1965;0;407;0;0;0;2371;-532;0;0;0;-307;-838;1533;311;504;-687;-672;-30;0;241;-113;-446;1087;16;1104;-17;-77;1009;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;b3S;S5;I;2;JARAGUA DO SUL;SC;01/03/2019;1685;0;671;0;0;0;2355;-673;0;0;0;-477;-1151;1204;197;213;-458;-525;-10;0;166;-52;-469;735;-4;731;-12;-44;675;-120
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIBEIRÃO PRETO E REGIÃO - SICOOB COOPERAC;8071414;b3S;S5;I;2;RIBEIRAO PRETO;SP;01/03/2019;1786;0;542;0;0;0;2328;-395;-1;0;0;-287;-684;1644;655;287;-904;-1303;-16;0;277;-86;-1090;554;1;555;0;0;555;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE, ARQUITETOS E URBANISTAS DE SETE LAGOAS E REGIÃO LTDA - UNICRED SETE LAGOAS;71163315;b3S;S5;I;2;SETE LAGOAS;MG;01/03/2019;1861;0;455;0;0;0;2316;-718;0;0;0;-158;-876;1440;327;104;-692;-842;-7;0;2;-2;-1111;329;0;329;0;0;329;0
H.H.PICCHIONI;30829;n2;S4;C;2;BELO HORIZONTE;MG;01/03/2019;0;0;130;0;2181;0;2311;0;0;0;0;0;0;2311;11;0;-1798;-1584;-114;0;72;-41;-3454;-1143;2;-1141;0;0;-1141;0
PLANNER;51341;n1;S4;C;2;SAO PAULO;SP;01/03/2019;0;0;2303;3;0;0;2306;0;0;0;0;50;50;2356;11016;4654;-4688;-11348;-1430;-59;179;-162;-1839;518;0;518;-247;-24;247;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;b3S;S5;I;2;SAO PAULO;SP;01/03/2019;2043;0;257;0;0;0;2300;0;0;0;0;-45;-45;2255;0;0;-515;-324;-3;0;0;0;-841;1414;-1;1412;0;-68;1344;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92935741;b3S;S5;I;2;PORTO ALEGRE;RS;01/03/2019;1919;0;375;0;0;0;2295;-506;0;0;0;-33;-538;1756;274;0;-848;-562;-19;0;0;-27;-1182;574;0;574;0;0;574;-240
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE RIO CLARO - SICOOB CREDIACIRC;9527069;b3S;S5;I;2;RIO CLARO;SP;01/03/2019;1976;0;317;0;0;0;2293;-409;0;0;0;-416;-825;1468;257;158;-659;-691;-10;0;142;-66;-869;599;0;599;0;-4;595;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO D'OESTE DE RONDÔNIA;5597773;b3S;S5;I;2;NOVA BRASILANDIA;RO;01/03/2019;2237;0;51;0;0;0;2288;-331;-36;0;0;-127;-493;1795;96;13;-623;-582;0;0;24;-8;-1079;715;-111;605;0;0;605;-112
SINOSSERRA FINANCEIRA S/A - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;22639377;n1;S4;I;2;NOVO HAMBURGO;RS;01/03/2019;2215;0;49;0;0;0;2264;-857;0;0;0;-266;-1123;1141;0;372;-115;-702;-101;0;2;-113;-658;483;2;485;-288;1;197;0
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;S5;I;2;CATANDUVA;SP;01/03/2019;1947;0;316;0;0;0;2263;0;0;0;0;-1919;-1919;344;0;0;-426;-537;-3;0;0;0;-967;-622;0;-622;0;0;-622;0
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDARIA DA ZONA DA MATA - CRESOL ZONA DA MATA;7208637;b3S;S5;I;2;TOMBOS;MG;01/03/2019;2132;0;107;0;0;0;2239;-231;-465;0;0;-336;-1033;1206;117;315;-629;-362;-4;0;25;-344;-880;325;0;325;0;-100;225;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA VALE DO COTEGIPE - CRESOL VALE DO COTEGIPE;5135542;b3S;S5;I;2;SALTO DO LONTRA;PR;01/03/2019;1925;0;293;0;0;0;2218;-239;-671;0;0;-49;-959;1259;265;161;-392;-290;-2;0;51;-357;-565;694;0;694;0;-59;636;0
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;S5;I;2;MONTES CLAROS;MG;01/03/2019;1814;0;392;0;0;0;2207;-320;-65;0;0;-311;-695;1512;479;335;-1213;-853;-20;0;244;-56;-1085;426;1;427;-48;0;379;0
TORRE CORRETORA DE CÂMBIO LTDA;57582264;n2;S4;I;2;SAO PAULO;SP;01/03/2019;0;0;1;0;2203;0;2204;0;0;0;0;0;0;2204;91;0;-522;-1615;-111;0;1;-39;-2195;9;-6;3;-3;0;0;0
DIRECAO S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;58158387;n1;S4;I;2;SANTOS;SP;01/03/2019;1625;0;574;0;0;0;2198;0;0;0;0;-23;-23;2176;0;0;-443;-354;-90;0;45;-2;-844;1332;0;1332;-436;0;895;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;b3S;S5;I;2;BELO HORIZONTE;MG;01/03/2019;1897;0;248;0;0;0;2145;-429;0;0;0;-68;-498;1647;60;0;-409;-242;-8;0;0;-8;-607;1040;0;1040;-10;0;1030;-231
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS;3862898;b3S;S5;I;2;BELO HORIZONTE;MG;01/03/2019;1763;0;374;0;0;0;2137;-446;0;0;0;-435;-881;1256;145;131;-709;-608;-8;0;115;-61;-995;261;0;261;-4;0;257;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METALÚRGICOS DA GRANDE SÃO PAULO - SICOOB METALCRED;4833655;b3S;S5;I;2;SAO PAULO;SP;01/03/2019;2003;0;123;0;0;0;2126;-28;0;0;0;-385;-414;1713;42;77;-921;-512;-4;0;187;-54;-1185;528;0;528;0;-77;451;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2562412;b3S;S5;I;2;PRADOPOLIS;SP;01/03/2019;1642;0;472;0;0;0;2114;-58;0;0;0;-73;-131;1982;0;0;-231;-233;-1;0;0;-1;-466;1516;0;1516;0;0;1516;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA. - CECREF;19402130;b3S;S5;I;2;BELO HORIZONTE;MG;01/03/2019;1967;0;147;0;0;0;2113;-250;-139;0;0;-157;-546;1567;76;32;-1003;-738;-13;0;279;-125;-1492;75;-18;57;1;0;57;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DA COSTA OESTE - CRESOL COSTA OESTE;11969853;b3S;S5;I;2;SAO MIGUEL DO IGUACU;PR;01/03/2019;1918;0;194;0;0;0;2112;-250;-582;0;0;30;-801;1311;219;235;-685;-486;-3;0;33;-467;-1155;156;1;156;0;-26;129;0
ACESSO SOLUÇÕES DE PAGAMENTO S.A.;13140088;n4;;I;2;SAO PAULO;SP;01/03/2019;0;0;2090;0;0;0;2090;0;0;0;0;0;0;2090;5857;1957;-3935;-4359;-1008;-16;104;-2870;-4270;-2180;-78;-2258;0;0;-2258;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;S5;I;2;CHAPADA GAUCHA;MG;01/03/2019;2016;0;73;0;0;0;2089;-87;-283;0;0;-2194;-2564;-474;179;227;-654;-657;-12;0;127;-229;-1019;-1493;9;-1484;-9;0;-1493;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ITAPEJARA D`OESTE - CRESOL ITAPEJARA D`OESTE;4973378;b3S;S5;I;2;ITAPEJARA D'OESTE;PR;01/03/2019;1798;0;278;0;0;0;2076;-211;-745;0;0;-1295;-2251;-175;235;159;-289;-362;-1;0;50;-257;-465;-640;8;-632;1;-12;-645;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER LEGISLATIVO FEDERAL E DO DISTRITO FEDERAL - SICOOB LEGISLATIVO;3329154;b3S;S5;I;2;BRASILIA;DF;01/03/2019;1865;0;210;0;0;0;2075;-481;-274;0;0;-252;-1007;1068;72;29;-734;-382;-8;0;1089;-67;0;1068;-8;1060;-4;0;1056;-430
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;b3S;S5;I;2;ARARAQUARA;SP;01/03/2019;1676;0;394;0;0;0;2071;-485;0;0;0;-224;-709;1362;350;228;-917;-805;-21;0;287;-100;-978;384;1;385;0;0;385;0
