Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO VALLOUREC NO BRASIL - COOVALL LTDA.;64293582;b3S;S5;I;2;BELO HORIZONTE;MG;43800;4073;0;5882;100761;-1215;99546;0;0;0;0;0;3964;0;43;113509;0;113509
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS GERAIS LTDA.   SICOOB CREDIPINHO;71154876;b3S;S5;I;2;JOAO PINHEIRO;MG;43800;2492;0;0;65974;-6795;59179;0;0;0;0;0;665;45711;5371;113418;0;113418
SITA SCCVM S.A. - PRUDENCIAL;1000082743;n2;S4;I;2;BELO HORIZONTE;MG;43800;558;3714;94829;0;0;0;0;0;0;0;0;13743;0;314;113158;0;113158
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PALMEIRAS E REGIÃO LTDA.;37631058;b3S;S5;I;2;PALMEIRAS DE GOIAS;GO;43800;917;0;0;49952;-1276;48676;0;0;0;0;0;228;52321;10954;113095;0;113095
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO VERDE E REGIÃO LTDA.;9033698;b3S;S5;I;2;RIO VERDE;GO;43800;1745;0;0;87226;-1924;85302;0;0;0;0;0;329;23399;2243;113018;0;113018
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PEDRO LEOPOLDO LTDA - SICOOB CREDIPEL;71441406;b3S;S5;I;2;PEDRO LEOPOLDO;MG;43800;2305;0;0;51781;-4786;46995;0;0;0;0;0;1840;56129;5356;112625;0;112625
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;S5;I;2;NITEROI;RJ;43800;784;0;0;48477;-3493;44983;0;0;0;0;0;742;59397;6651;112557;0;112557
COOPERATIVA DE CRÉDITO DOS MÉDICOS, SERVIDORES PÚBLICOS E EMPRESÁRIOS DO NORDESTE LTDA - UNICRED DO NORDESTE;2602922;b3S;S5;I;2;FEIRA DE SANTANA;BA;43800;862;0;0;51104;-4769;46334;0;0;0;0;0;1790;55098;7069;111154;0;111154
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO;6910457;b3S;S5;I;2;SANTA CRUZ DAS PALMEIRAS;SP;43800;2374;13210;39779;44863;-4799;40064;0;0;0;0;0;749;11321;3129;110627;0;110627
GAZIN - PRUDENCIAL;1000080824;n1;S4;C;2;DOURADINA;PR;43800;360;0;29529;82369;-7122;75247;0;0;0;0;0;5058;32;299;110525;0;110525
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL, DOS SERVIDORES DA SECRETARIA DE SAÚDE E DOS TRABALHADORES EM ENSINO DO DISTRITO FEDERAL LTDA.   SICOOB EXECUTIVO;694877;b3S;S5;I;2;BRASILIA;DF;43800;647;0;0;72654;-4532;68122;0;0;0;0;0;2092;19151;19162;109174;0;109174
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ALPINÓPOLIS LTDA. - SICOOB CREDIALP;25353939;b3S;S5;I;2;ALPINOPOLIS;MG;43800;1540;0;0;59270;-4785;54485;0;0;0;0;0;2380;40424;9269;108097;0;108097
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE DONA EMMA - CRESOL DONA EMMA;4261151;b3S;S5;I;2;DONA EMMA;SC;43800;218;0;357;72544;-1866;70677;0;0;0;0;0;1708;30027;4743;107730;0;107730
COOPERATIVA DE CREDITO DO PLANALTO SUL - SICOOB CREDISSERRANA;3033469;b3S;S5;I;2;LAGES;SC;43800;2820;9997;17032;61785;-3989;57796;0;0;0;0;0;759;15417;3719;107541;0;107541
COOPERATIVA DE CRÉDITO DA REGIÃO E COLAR METROPOLITANO DO VALE DO AÇO LTDA. - SICOOB COSMIPA;17361536;b3S;S5;I;2;IPATINGA;MG;43800;3356;0;0;68850;-3102;65748;0;0;0;0;0;1217;26810;10336;107466;0;107466
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE E EMPRESÁRIOS DE GUARULHOS E REGIÃO;2250794;b3S;S5;I;2;GUARULHOS;SP;43800;426;4;1574;42703;-5300;37403;0;0;0;0;0;570;62136;5230;107343;0;107343
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO RIO CLARO LTDA - SICOOB CREDICARMO;25743311;b3S;S5;I;2;CARMO DO RIO CLARO;MG;43800;1064;0;0;49178;-2033;47145;0;0;0;0;0;1238;49073;8690;107210;0;107210
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CERRADO MATOGROSSENSE - SICOOB CERRADO MT;5247312;b3S;S5;I;2;RONDONOPOLIS;MT;43800;3465;0;0;62416;-3742;58674;0;0;0;0;0;1069;36403;7287;106899;0;106899
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ANÁPOLIS E REGIÃO LTDA;33615055;b3S;S5;I;2;ANAPOLIS;GO;43800;2788;0;0;73092;-3322;69770;0;0;0;0;0;1295;22549;10392;106794;0;106794
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DE NÍVEL SUPERIOR DE JUIZ DE FORA LTDA. - UNICRED JUIZ DE FORA;71479653;b3S;S5;I;2;JUIZ DE FORA;MG;43800;250;0;0;64996;-2036;62960;0;0;0;0;0;1556;30412;8860;104038;0;104038
COOPERATIVA DE CRÉDITO DO VALE EUROPEU - SICOOB EURO VALE;82133182;b3S;S5;I;2;TIMBO;SC;43800;2081;200;200;66950;-3472;63478;0;0;0;0;0;792;33252;3887;103890;0;103890
COOPERATIVA DE CRÉDITO DO MÉDIO SUL BAIANO LTDA. – SICOOB COSTA DO DESCOBRIMENTO;1205736;b3S;S5;I;2;ITAMARAJU;BA;43800;4240;0;429;77726;-4681;73045;0;0;0;0;0;728;17920;6489;102851;0;102851
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS ALTOS LTDA - SICOOB CREDIAGRO;429890;b3S;S5;I;2;CAMPOS ALTOS;MG;43800;1212;0;0;52085;-6004;46081;0;0;0;0;0;1001;46890;7036;102221;0;102221
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BAMBUÍ LTDA. - SICOOB CREDIBAM;66259110;b3S;S5;I;2;BAMBUI;MG;43800;995;0;0;46021;-2283;43738;0;0;0;0;0;1641;47890;6808;101072;0;101072
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE XAVANTINA - CRESOL XAVANTINA;8055016;b3S;S5;I;2;XAVANTINA;SC;43800;360;0;3;53391;-5285;48106;0;0;0;0;0;738;48633;3176;101016;0;101016
COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS;707903;b3S;S5;I;2;ABDON BATISTA;SC;43800;2068;4434;2235;51782;-2128;49654;0;0;0;0;0;398;38388;3506;100683;0;100683
COOPERATIVA DE CRÉDITO DE VAZANTE LTDA. – SICOOB CREDIVAZ;803287;b3S;S5;I;2;VAZANTE;MG;43800;1491;0;0;73384;-2456;70928;0;0;0;0;0;162;20719;7184;100483;0;100483
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TIROS E MATUTINA LTDA - SICOOB CREDITIROS;42880617;b3S;S5;I;2;TIROS;MG;43800;492;0;0;68013;-2387;65625;0;0;0;0;0;416;28413;5493;100440;0;100440
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DAS ENCOSTAS DA SERRA GERAL – CRESOL ENCOSTAS DA SERRA GERAL;3485130;b3S;S5;I;2;SANTA ROSA DE LIMA;SC;43800;1232;0;109;60512;-1521;58991;0;0;0;0;0;607;37292;2173;100404;0;100404
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PAIM FILHO - CRESOL PAIM FILHO;7252614;b3S;S5;I;2;PAIM FILHO;RS;43800;736;0;1098;75553;-1806;73747;0;0;0;0;0;566;19891;3063;99099;0;99099
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2562412;b3S;S5;I;2;PRADOPOLIS;SP;43800;99;0;34402;56529;-510;56019;0;0;0;0;0;2202;12;5792;98526;0;98526
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO SERRANO - SICOOB CREDISERRA SC;1692448;b3S;S5;I;2;URUPEMA;SC;43800;1292;0;21977;60087;-2731;57356;0;0;0;0;0;1727;11847;4143;98341;0;98341
JBCRED S.A. SCFI - PRUDENCIAL;1000083137;n1;S5;I;2;SAO PAULO;SP;43800;16661;0;53689;45683;-21955;23728;0;0;0;0;0;1714;93;2228;98113;0;98113
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58290800;b3S;S5;I;2;CRUZEIRO;SP;43800;1198;0;26530;70400;-1461;68939;0;0;0;0;0;503;0;828;97997;0;97997
AL5 S.A. CFI;1000084734;n1;S4;I;2;CUIABA;MT;43800;278;16576;501;81167;-2607;78560;0;0;0;0;0;237;38;841;97031;0;97031
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2179673;b3S;S5;I;2;OURINHOS;SP;43800;960;0;56637;37815;-2818;34997;0;0;0;0;0;469;672;1951;95686;0;95686
COOPERATIVA DE CRÉDITO HORIZONTE - SICOOB HORIZONTE;7194313;b3S;S5;I;2;ARAPONGAS;PR;43800;1262;266;0;37693;-8396;29297;0;0;0;0;0;2043;52945;9111;94924;0;94924
SOLIDEZ CCTVM LTDA. - PRUDENCIAL;1000082925;n2;S4;I;2;SAO PAULO;SP;43800;4;5898;87174;0;0;0;0;0;0;0;0;368;0;1004;94448;0;94448
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LEME - SICOOB CREDIACIL;8795285;b3S;S5;I;2;LEME;SP;43800;3905;0;35146;52042;-2734;49308;0;0;0;0;0;1175;2131;2512;94177;0;94177
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NOS ESTADOS DE ALAGOAS, SERGIPE, BAHIA E EMPRESÁRIOS DA REGIÃO METROPOLITANA DO AGRESTE ALAGOANO - SICOOB LESTE;2493000;b3S;S5;I;2;MACEIO;AL;43800;7385;0;3142;59114;-2711;56403;0;0;0;0;0;360;21462;5356;94108;0;94108
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA;84156470;b3S;S5;I;2;BELEM;PA;43800;322;0;0;63559;-2148;61411;0;0;0;0;0;448;28384;3485;94050;0;94050
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDARIA DA ZONA DA MATA - CRESOL ZONA DA MATA;7208637;b3S;S5;I;2;TOMBOS;MG;43800;2495;0;209;79030;-2352;76678;0;0;0;0;0;679;10765;2642;93468;0;93468
UNICRED REGIONAL NORTE LAGOS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO REGIONAL NORTE LAGOS LTDA;4445917;b3S;S5;I;2;CAMPOS DOS GOYTACAZES;RJ;43800;410;0;0;42908;-1264;41643;0;0;0;0;0;514;47363;3494;93424;0;93424
COOPERATIVA DE ECONOMIA E CREDITO MUTUO SICOOB COOPERCREDI - SP;915950;b3S;S5;I;2;SAO PAULO;SP;43800;161;0;24642;66957;-8114;58843;0;0;0;0;0;1753;516;7446;93360;0;93360
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ARATIBA – CRESOL ARATIBA;4565791;b3S;S5;I;2;ARATIBA;RS;43800;507;0;112;49258;-2286;46972;0;0;0;0;0;964;42345;2272;93172;0;93172
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS GERAIS E CAMPO DO MEIO LTDA - SICOOB CREDCAM;71146450;b3S;S5;I;2;CAMPOS GERAIS;MG;43800;679;0;0;49810;-1596;48214;0;0;0;0;0;917;37650;5647;93108;0;93108
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPINA VERDE LTDA. - SICOOB CREDICAMPINA;1609345;b3S;S5;I;2;CAMPINA VERDE;MG;43800;625;0;0;61225;-5109;56116;0;0;0;0;0;1359;26624;8343;93067;0;93067
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ACRE LTDA.;5439425;b3S;S5;I;2;RIO BRANCO;AC;43800;28;0;883;71803;-3416;68387;0;0;0;0;0;97;21053;2515;92962;0;92962
COOPERATIVA DE CRÉDITO COOPCRED;53623781;b3S;S5;I;2;VALPARAISO;SP;43800;1123;7665;21770;50150;-3519;46631;0;0;0;0;0;2747;6588;5987;92510;0;92510
UNIPRIME OESTE PAULISTA - COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DE PRESIDENTE PRUDENTE E REGIÃO;74220948;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;43800;229;0;0;18736;-243;18492;0;0;0;0;0;122;69412;3154;91409;0;91409
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PÃO DE AÇÚCAR;46277273;b3S;S5;I;2;SAO PAULO;SP;43800;581;28703;0;53094;-799;52295;0;0;0;0;0;8390;0;741;90710;0;90710
UNICRED COSTA DO SOL RJ – COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO LTDA.;39231527;b3S;S5;I;2;MACAE;RJ;43800;591;0;0;36748;-979;35769;0;0;0;0;0;658;49386;3164;89568;0;89568
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SACRAMENTO LTDA. - SICOOB SACRAMENTO;71154256;b3S;S5;I;2;SACRAMENTO;MG;43800;866;0;0;54911;-7099;47812;0;0;0;0;0;164;35195;5353;89389;0;89389
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL CATARINENSE - ACENTRA;3427097;b3S;S5;I;2;CRICIUMA;SC;43800;1145;0;0;57692;-3420;54272;0;0;0;0;0;2957;25165;5580;89118;0;89118
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MARECHAL CÂNDIDO RONDON E REGIÃO - SICOOB MARECHAL;7097064;b3S;S5;I;2;MARECHAL CANDIDO RONDON;PR;43800;1506;16929;0;52339;-2977;49362;0;0;0;0;0;624;16491;3962;88874;0;88874
GERENCIANET;1000084978;n4;;I;2;OURO PRETO;MG;43800;11572;0;55713;0;0;0;0;0;0;0;0;3912;0;17675;88872;0;88872
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA NOTARIAL E REGISTRAL - COOPNORE;7714057;b3S;S5;I;2;PORTO ALEGRE;RS;43800;132;0;50;29364;-1226;28137;0;0;0;0;0;324;57284;2517;88445;0;88445
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPRESÁRIOS, PROFISSIONAIS DO MERCADO IMOBILIÁRIO E DA CMI / SECOVI - SICOOB SECOVICRED MG;14913919;b3S;S5;I;2;BELO HORIZONTE;MG;43800;247;0;0;11130;-403;10727;0;0;0;0;0;398;75219;1653;88243;0;88243
LECCA - PRUDENCIAL;1000080680;n1;S4;C;2;RIO DE JANEIRO;RJ;43800;5465;1500;8278;54719;-906;53813;0;0;0;0;0;18164;0;754;87974;0;87974
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE, ARQUITETOS E URBANISTAS DE SETE LAGOAS E REGIÃO LTDA - UNICRED SETE LAGOAS;71163315;b3S;S5;I;2;SETE LAGOAS;MG;43800;360;0;0;48741;-929;47812;0;0;0;0;0;849;33721;5158;87900;0;87900
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;S5;I;2;SEARA;SC;43800;312;27;45029;42602;-2459;40143;0;0;0;0;0;373;428;1337;87649;0;87649
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE RONDÔNIA – SICOOB CREDJURD;4751713;b3S;S5;I;2;PORTO VELHO;RO;43800;623;0;0;40962;-1965;38998;0;0;0;0;0;448;42262;5306;87637;0;87637
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;S5;I;2;SAO PAULO;SP;43800;192;0;65223;20969;-2767;18202;0;0;0;0;0;6;1001;2658;87282;0;87282
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE GUARAMIRIM - CREVISC;10143743;b3S;S5;I;2;GUARAMIRIM;SC;43800;536;0;0;60257;-3801;56457;0;0;0;0;0;394;24432;4846;86665;0;86665
COOPERATIVA DE CRÉDITO DO SUDOESTE BAIANO LTDA – SICOOB CREDICONQUISTA;2282165;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;43800;3428;0;95;38990;-4351;34638;0;0;0;0;0;685;42461;4881;86188;0;86188
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GOIÁS - CRESOL GOIÁS;4490531;b3S;S5;I;2;ORIZONA;GO;43800;619;0;0;73010;-1084;71926;0;0;0;0;0;833;9921;2694;85993;0;85993
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE WITMARSUM - CRESOL WITMARSUM;7465539;b3S;S5;I;2;WITMARSUM;SC;43800;147;0;1480;68530;-2810;65721;0;0;0;0;0;991;14903;2543;85785;0;85785
BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL;1000081263;b1;S4;I;3;SAO PAULO;SP;43800;383;52801;30702;0;0;0;0;0;0;0;0;745;82;104;84817;0;84817
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1657678;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;43800;2584;0;0;50462;-5715;44747;0;0;0;0;0;659;31719;5005;84714;0;84714
COOPERATIVA DE CRÉDITO RURAL - CREDICANA;44373041;b3S;S5;I;2;ASSIS;SP;43800;361;0;69526;14002;-184;13818;0;0;0;0;0;56;319;190;84271;0;84271
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;b3S;S5;I;2;SAO PAULO;SP;43800;6;0;36956;41389;-687;40702;0;0;0;0;0;6310;7;54;84035;0;84035
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;b3S;S5;I;2;ARARAQUARA;SP;43800;3733;432;40948;34377;-3976;30402;0;0;0;0;0;1235;5174;2093;84017;0;84017
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIBEIRÃO PRETO E REGIÃO - SICOOB COOPERAC;8071414;b3S;S5;I;2;RIBEIRAO PRETO;SP;43800;2660;0;48687;28711;-1673;27038;0;0;0;0;0;376;3327;1624;83713;0;83713
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;b3S;S5;I;2;JARAGUA DO SUL;SC;43800;1029;0;47098;28369;-2381;25988;0;0;0;0;0;262;7397;1532;83307;0;83307
FINAXIS - PRUDENCIAL;1000080790;b1;S4;C;2;CURITIBA;PR;43800;285;51749;18729;0;0;0;0;0;0;0;0;8615;1376;1688;82442;0;82442
COOPERATIVA DE CRÉDITO DA SERRA CATARINENSE - CREDICOMIN;9590601;b3S;S5;I;2;LAGES;SC;43800;537;0;0;32620;-2033;30587;0;0;0;0;0;578;46229;3906;81837;0;81837
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JACUTINGA - CRESOL JACUTINGA;2904125;b3S;S5;I;2;JACUTINGA;RS;43800;651;0;54;59270;-4748;54523;0;0;0;0;0;710;21992;3842;81772;0;81772
COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;S5;I;2;RIO DE JANEIRO;RJ;43800;510;0;0;24838;-2281;22558;0;0;0;0;0;158;54496;3813;81535;0;81535
COOPERATIVA DE CREDITO DE ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71506513;b3S;S5;I;2;ITAPAGIPE;MG;43800;409;0;0;29247;-838;28409;0;0;0;0;0;1889;46850;3965;81522;0;81522
ELITE - CCVM LTDA - PRUDENCIAL;1000082530;n2;S4;I;2;RIO DE JANEIRO;RJ;43800;458;44065;24421;0;0;0;0;0;0;0;0;10937;0;691;80573;0;80573
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CURITIBANOS - CRESOL CURITIBANOS;1155801;b3S;S5;I;2;CURITIBANOS;SC;43800;763;0;1018;63284;-2658;60626;0;0;0;0;0;1902;12088;3569;79967;0;79967
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;S5;I;2;CATANDUVA;SP;43800;1207;0;30182;62501;-18383;44119;0;0;0;0;0;1113;2303;540;79465;0;79465
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ESMERALDAS E REGIÃO LTDA - SICOOB CREDIESMERALDAS;68512748;b3S;S5;I;2;ESMERALDAS;MG;43800;3475;0;0;39984;-3103;36881;0;0;0;0;0;1299;31734;5905;79294;0;79294
COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;9343038;b3S;S5;I;2;SOUSA;PB;43800;2074;250;0;54596;-1773;52822;0;0;0;0;0;2290;18123;3497;79057;0;79057
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE HUMAITÁ - CRESOL HUMAITÁ;5983995;b3S;S5;I;2;HUMAITA;RS;43800;122;0;920;60731;-2029;58703;0;0;0;0;0;997;14832;2583;78157;0;78157
COOPERATIVA DE CRÉDITO COGEM;44401800;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;43800;2923;0;11154;60400;-1175;59225;0;0;0;0;0;3416;0;873;77592;0;77592
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO VALE DAS ANTAS LTDA. - UNICRED VALE DAS ANTAS;94243839;b3S;S5;I;2;CASCA;RS;43800;240;0;0;55234;-3612;51622;0;0;0;0;0;701;22182;2436;77181;0;77181
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ALFREDO WAGNER - CRESOL ALFREDO WAGNER;5494591;b3S;S5;I;2;ALFREDO WAGNER;SC;43800;1462;0;8;54138;-2103;52035;0;0;0;0;0;841;19346;3286;76978;0;76978
H.H.PICCHIONI - PRUDENCIAL;1000080226;n2;S4;C;2;BELO HORIZONTE;MG;43800;3688;0;652;0;0;0;0;0;0;0;0;68427;422;3639;76827;0;76827
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GUARANI DAS MISSÕES - CRESOL GUARANI DAS MISSÕES;8488377;b3S;S5;I;2;GUARANI DAS MISSOES;RS;43800;148;0;251;60014;-3007;57007;0;0;0;0;0;1652;12654;3964;75676;0;75676
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1330295;b3S;S5;I;2;VITORIA;ES;43800;459;0;0;47496;-2639;44858;0;0;0;0;0;181;27320;2809;75627;0;75627
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JOAQUIM-CRESOL SÃO JOAQUIM;2766672;b3S;S5;I;2;SAO JOAQUIM;SC;43800;127;0;4380;55953;-2051;53902;0;0;0;0;0;1172;12312;3545;75438;0;75438
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GETULIO VARGAS-CRESOL GETÚLIO VARGAS;5241145;b3S;S5;I;2;GETULIO VARGAS;RS;43800;528;0;63;52513;-2238;50275;0;0;0;0;0;1758;19163;3296;75083;0;75083
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DE MATO GROSSO DO SUL – SICOOB CENTRO SUL MS;10319386;b3S;S5;I;2;DOURADOS;MS;43800;1636;0;0;47500;-4848;42652;0;0;0;0;0;541;25431;4368;74627;0;74627
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4079285;b3S;S5;I;2;ITAJUBA;MG;43800;1530;0;0;39961;-1571;38390;0;0;0;0;0;360;30919;2727;73927;0;73927
INTL FCSTONE - PRUDENCIAL;1000084088;b2;S4;C;3;SAO PAULO;SP;43800;2680;12752;41594;0;0;0;0;0;0;0;0;14416;177;1518;73137;0;73137
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO EMPREENDEDORES - SICREDI EMPREENDEDORES PR;7070495;b3S;S5;I;2;CURITIBA;PR;43800;499;1099;0;24091;-1622;22470;0;0;0;0;0;3131;43100;2323;72621;0;72621
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;43800;10142;8242;611;44081;-1988;42094;0;0;0;0;0;3827;5475;2162;72552;0;72552
AGENCIA DE FOMENTO DO RN S.A. - PRUDENCIAL;1000081043;n1;S4;I;1;NATAL;RN;43800;51;0;54227;16887;-1176;15711;0;0;0;0;0;607;527;1161;72284;0;72284
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAÇADOR   SICOOB CAÇADOR SC;86791837;b3S;S5;I;2;CACADOR;SC;43800;3378;489;26328;42619;-4566;38053;0;0;0;0;0;280;1473;2162;72162;0;72162
COOPERATIVA DE CRÉDITO DE MAIRI LTDA. – SICOOB COOPEMAR;4174720;b3S;S5;I;2;MAIRI;BA;43800;3103;0;1021;23295;-1297;21998;0;0;0;0;0;498;40467;4226;71312;0;71312
COOPERATIVA DE CRÉDITO NORTE SUL DA BAHIA LTDA - SICOOB NORTE SUL;2876918;b3S;S5;I;2;GANDU;BA;43800;1672;0;3124;45408;-3855;41553;0;0;0;0;0;628;19303;4658;70937;0;70937
