Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Social de Cooperativas (k)
MONEYCORP - PRUDENCIAL;1000082028;b2;S4;I;2;SAO PAULO;SP;43800;0;0;40;0;6755;0;6796;0;0;0;0;-190;-190;6606;1747;0;-6996;-4305;-541;0;1325;-51;-8820;-2214;-104;-2317;0;0;-2317;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;S5;I;2;NITEROI;RJ;43800;5325;0;1452;0;0;0;6777;-1617;0;0;0;-329;-1946;4831;479;82;-2000;-2607;-12;0;37;-79;-4101;730;-3;727;0;-7;720;0
UNIPRIME SUL MS - COOPERATIVA DE CRÉDITO;37554441;b3S;S5;I;2;DOURADOS;MS;43800;4649;0;2031;0;0;0;6680;-1551;0;0;0;-333;-1884;4797;122;86;-1398;-1305;-11;0;647;-160;-2018;2779;-29;2749;0;0;2749;-705
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE RONDÔNIA – SICOOB CREDJURD;4751713;b3S;S5;I;2;PORTO VELHO;RO;43800;5714;0;942;0;0;0;6656;-162;0;0;0;-549;-711;5945;292;61;-1314;-1325;-27;0;516;-225;-2020;3925;0;3925;89;0;4015;-477
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA;84156470;b3S;S5;I;2;BELEM;PA;43800;5975;0;651;0;0;0;6626;-496;0;0;0;-553;-1050;5576;361;123;-2066;-1311;-29;0;224;-282;-2980;2596;7;2604;15;0;2619;-993
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58290800;b3S;S5;I;2;CRUZEIRO;SP;43800;6083;0;534;0;0;0;6617;0;0;0;0;-329;-329;6288;2;0;-634;-341;-3;0;1;0;-975;5312;0;5312;0;-73;5239;-2182
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL;1000084552;n1;S4;C;2;NOVO HAMBURGO;RS;43800;5966;0;634;0;0;0;6600;-2360;0;0;0;-708;-3068;3532;10240;1713;-2849;-9377;-1811;0;248;-780;-2616;916;139;1055;-533;-56;465;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO VALLOUREC NO BRASIL - COOVALL LTDA.;64293582;b3S;S5;I;2;BELO HORIZONTE;MG;43800;6349;0;192;0;0;0;6541;0;0;0;0;-48;-48;6493;0;0;-588;-553;0;0;4;-138;-1275;5218;146;5364;-24;0;5340;-2622
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE IBIRAIARAS - CRESOL NORDESTE;6139650;b3S;S5;I;2;IBIRAIARAS;RS;43800;6085;0;406;0;0;18;6509;-981;-1402;0;0;-520;-2903;3606;680;639;-2267;-1617;-13;0;70;-1536;-4045;-438;267;-171;0;-94;-265;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LEME - SICOOB CREDIACIL;8795285;b3S;S5;I;2;LEME;SP;43800;5609;0;879;0;0;0;6487;-1543;-18;0;0;828;-732;5755;854;837;-1295;-1956;-56;0;365;-475;-1727;4028;-21;4007;-36;-172;3799;-365
REPOM S.A. - PRUDENCIAL;1000084916;n4;;I;2;BARUERI;SP;43800;0;0;5458;953;0;0;6410;0;0;0;0;-740;-740;5670;64673;0;-10911;-20134;-5277;0;4141;-10198;22294;27964;-16;27949;-11474;-1585;14889;0
AGK CC S.A. - PRUDENCIAL;1000082035;n2;S4;I;2;SAO PAULO;SP;43800;0;0;0;0;6399;0;6399;0;0;0;0;0;0;6399;3654;0;-2570;-6566;-659;0;0;-113;-6254;145;0;145;0;0;145;0
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;43800;6253;0;124;0;0;0;6377;-2347;-418;0;0;563;-2201;4175;33;371;-1377;-1519;0;0;907;-390;-1975;2201;-22;2178;1;0;2178;0
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DAS ENCOSTAS DA SERRA GERAL – CRESOL ENCOSTAS DA SERRA GERAL;3485130;b3S;S5;I;2;SANTA ROSA DE LIMA;SC;43800;5515;0;860;0;0;2;6376;-1546;-411;0;0;-286;-2243;4134;457;157;-1688;-1134;-1;0;7;-1260;-3461;672;-32;641;0;-67;574;-288
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA LTDA. – CREDISIS SUDOESTE/RO;3985375;b3S;S5;I;2;ROLIM DE MOURA;RO;43800;6135;0;204;0;0;0;6338;-744;-131;0;0;-563;-1438;4900;688;78;-1816;-1890;0;0;205;-376;-3111;1789;33;1823;-4;0;1818;-312
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS ALTOS LTDA - SICOOB CREDIAGRO;429890;b3S;S5;I;2;CAMPOS ALTOS;MG;43800;4992;0;1322;0;0;0;6313;-851;-691;0;0;-1807;-3349;2965;701;333;-1722;-1145;-62;0;763;-581;-1714;1250;4;1254;-148;0;1106;-157
COOPERATIVA DE CRÉDITO DO SUDOESTE BAIANO LTDA – SICOOB CREDICONQUISTA;2282165;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;43800;5189;0;1109;0;0;0;6298;-797;-55;0;0;-1972;-2824;3475;1425;1121;-2725;-2968;-61;0;1088;-535;-2654;821;-25;795;69;0;865;-724
COOPERATIVA DE CRÉDITO DE VAZANTE LTDA. – SICOOB CREDIVAZ;803287;b3S;S5;I;2;VAZANTE;MG;43800;5364;0;914;0;0;0;6279;-1098;-314;0;0;-258;-1669;4610;874;602;-2197;-1777;-86;0;807;-201;-1978;2631;1;2633;-137;0;2496;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PÃO DE AÇÚCAR;46277273;b3S;S5;I;2;SAO PAULO;SP;43800;5709;0;549;0;0;0;6258;0;0;0;0;-297;-297;5961;16;0;-739;-871;-6;0;0;0;-1600;4361;3;4364;-7;-1;4356;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FREDERICO WESTPHALEN - CRESOL FREDERICO WESTPHALEN;17343510;b3S;S5;I;2;FREDERICO WESTPHALEN;RS;43800;5722;0;486;0;0;41;6248;-1514;-692;0;0;-499;-2705;3543;890;314;-1598;-1143;-1;0;415;-944;-2067;1476;133;1609;-6;-156;1448;-389
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ESMERALDAS E REGIÃO LTDA - SICOOB CREDIESMERALDAS;68512748;b3S;S5;I;2;ESMERALDAS;MG;43800;5443;0;780;0;0;0;6224;-1016;-29;0;0;-1556;-2602;3621;1239;1676;-2896;-2780;-117;0;1479;-830;-2228;1393;-85;1308;-221;0;1087;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS JUÍZES E CARREIRAS PÚBLICAS DO DIREITO DO ESTADO DO RIO GRANDE DO SUL – SICREDI AJURIS RS;3750034;b3S;S4;I;2;PORTO ALEGRE;RS;43800;3119;0;3071;0;0;0;6190;-3847;0;0;0;-25;-3872;2318;532;6;-541;-555;-26;0;311;-444;-716;1602;149;1751;-139;-120;1492;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE DONA EMMA - CRESOL DONA EMMA;4261151;b3S;S5;I;2;DONA EMMA;SC;43800;5272;0;800;0;0;54;6126;-1689;-593;0;0;-88;-2370;3756;856;292;-1605;-1087;-1;0;254;-1178;-2469;1287;91;1377;0;-153;1224;-557
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PALMEIRAS E REGIÃO LTDA.;37631058;b3S;S5;I;2;PALMEIRAS DE GOIAS;GO;43800;4407;0;1432;0;0;236;6075;-643;-538;0;0;322;-859;5217;643;73;-1199;-1455;-13;0;539;-301;-1713;3504;0;3504;0;0;3504;-1050
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SACRAMENTO LTDA. - SICOOB SACRAMENTO;71154256;b3S;S5;I;2;SACRAMENTO;MG;43800;5020;0;1042;0;0;0;6063;-1004;-316;0;0;-270;-1590;4473;700;389;-1438;-965;-64;0;360;-236;-1254;3219;56;3275;-153;0;3121;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DA COSTA OESTE - CRESOL COSTA OESTE;11969853;b3S;S5;I;2;SAO MIGUEL DO IGUACU;PR;43800;5519;0;514;0;0;0;6033;-660;-1798;0;0;-290;-2749;3284;729;506;-1451;-1049;-7;0;131;-1270;-2412;873;2;874;0;-192;682;-382
COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS;707903;b3S;S5;I;2;ABDON BATISTA;SC;43800;4692;0;1333;0;0;0;6026;-1501;-250;0;0;-281;-2031;3994;448;266;-1876;-1588;-42;0;659;-2858;-4991;-997;29;-968;-17;0;-985;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2179673;b3S;S5;I;2;OURINHOS;SP;43800;4314;0;1593;0;0;0;5906;-1863;0;0;0;-181;-2044;3862;536;109;-1249;-1289;-33;0;132;-261;-2055;1807;0;1807;-7;-141;1659;-539
UNICRED REGIONAL NORTE LAGOS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO REGIONAL NORTE LAGOS LTDA;4445917;b3S;S5;I;2;CAMPOS DOS GOYTACAZES;RJ;43800;4738;0;1149;0;0;0;5887;-1505;0;0;0;-251;-1756;4130;877;433;-2045;-2709;-28;0;23;-32;-3482;649;78;727;-33;0;693;0
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63229629;b3S;S5;I;2;SERRINHA;BA;43800;5277;0;587;0;0;0;5864;-1061;-73;0;0;-588;-1722;4142;253;1105;-1987;-1458;0;0;28;-1284;-3343;798;7;805;0;0;805;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TIROS E MATUTINA LTDA - SICOOB CREDITIROS;42880617;b3S;S5;I;2;TIROS;MG;43800;5128;0;731;0;0;0;5859;-767;-996;0;0;68;-1695;4164;673;502;-1661;-885;-55;0;207;-156;-1373;2791;-4;2787;-117;-43;2627;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;b3S;S5;I;2;SAO PAULO;SP;43800;4990;0;839;0;0;0;5829;0;0;0;0;-281;-281;5548;4;0;-542;-320;-3;0;3;-30;-888;4659;1;4661;-1;0;4660;-3476
COLUNA S.A. DTVM - PRUDENCIAL;1000083728;n2;S4;I;2;RIO DE JANEIRO;RJ;43800;0;0;4897;0;881;0;5777;0;0;0;0;20;20;5798;0;2;-1041;-3761;-278;0;31;-272;-5319;479;0;479;-52;0;427;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;S5;I;2;VICOSA;MG;43800;4984;0;787;0;0;0;5771;-974;0;0;0;-620;-1594;4177;407;56;-1010;-1542;-40;0;42;-222;-2308;1869;-49;1820;17;0;1837;-856
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869687;b3S;S5;I;2;BOA ESPERANCA;MG;43800;3856;0;1882;0;0;0;5738;-1561;-1211;0;0;-312;-3084;2654;806;342;-1319;-1127;-72;0;733;-180;-816;1838;-17;1821;-146;0;1674;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BAMBUÍ LTDA. - SICOOB CREDIBAM;66259110;b3S;S5;I;2;BAMBUI;MG;43800;4321;0;1396;0;0;0;5717;-1241;-220;0;0;-1097;-2558;3158;855;256;-1891;-1576;-66;0;622;-237;-2036;1122;12;1135;-115;-130;889;0
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDARIA DA ZONA DA MATA - CRESOL ZONA DA MATA;7208637;b3S;S5;I;2;TOMBOS;MG;43800;5430;0;253;0;0;24;5706;-508;-1285;0;0;-1007;-2800;2906;321;669;-1562;-822;-9;0;44;-808;-2167;739;5;744;0;-270;474;-422
SERVICOOP - COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS ESTADUAIS DO RIO GRANDE DO SUL;3973814;b3S;S5;I;2;PORTO ALEGRE;RS;43800;5210;0;492;0;0;0;5702;-622;-3;0;0;-740;-1366;4336;712;0;-2653;-2264;-10;0;0;-286;-4500;-164;0;-165;0;0;-165;0
GREENCRED - COOPERATIVA DE CREDITO DOS MEDICOS, DEMAIS CATEGORIAS AFINS E PROFESSORES DE ENSINO SUPERIOR DE CURITIBA, REGIAO METROPOLITANA E LITORAL;2347114;b3S;S5;I;2;CURITIBA;PR;43800;3215;0;2480;0;0;0;5695;-1780;0;0;0;0;-1780;3915;0;0;-795;-1130;-2;0;0;0;-1927;1988;-2;1986;0;0;1986;-297
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DE NÍVEL SUPERIOR DE JUIZ DE FORA LTDA. - UNICRED JUIZ DE FORA;71479653;b3S;S5;I;2;JUIZ DE FORA;MG;43800;4840;0;845;0;0;0;5684;-1777;0;0;0;-26;-1803;3882;434;188;-1673;-1954;-29;34;70;-96;-3025;857;7;864;0;0;864;0
COOPERATIVA DE CRÉDITO DA SERRA CATARINENSE - CREDICOMIN;9590601;b3S;S5;I;2;LAGES;SC;43800;4372;0;1310;0;0;0;5682;-1384;-47;0;0;-1045;-2476;3206;880;493;-1807;-1713;-7;0;30;-575;-2699;507;1;507;0;-26;480;-545
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO RIO CLARO LTDA - SICOOB CREDICARMO;25743311;b3S;S5;I;2;CARMO DO RIO CLARO;MG;43800;4148;0;1482;0;0;0;5630;-971;-922;0;0;-344;-2237;3393;779;412;-1421;-860;-71;0;796;-150;-514;2879;0;2879;-159;-80;2640;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPINA VERDE LTDA. - SICOOB CREDICAMPINA;1609345;b3S;S5;I;2;CAMPINA VERDE;MG;43800;4663;0;966;0;0;0;5628;-964;-1150;0;0;-3046;-5160;468;588;335;-1562;-1163;-49;0;425;-193;-1620;-1152;10;-1142;-87;0;-1229;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4079285;b3S;S5;I;2;ITAJUBA;MG;43800;4764;0;863;0;0;0;5627;-1135;0;0;0;-583;-1718;3909;568;978;-1702;-1584;-64;0;515;-273;-1562;2348;42;2390;-79;-125;2186;-268
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO SERRANO - SICOOB CREDISERRA SC;1692448;b3S;S5;I;2;URUPEMA;SC;43800;4541;0;1068;0;0;13;5623;-1081;-535;0;0;-579;-2194;3428;353;332;-1802;-1663;-29;0;1091;-292;-2009;1419;12;1431;-30;0;1401;0
COOPERATIVA DE CRÉDITO COGEM;44401800;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;43800;5290;0;303;0;0;0;5593;0;0;0;0;-487;-487;5106;0;0;-1039;-630;-20;0;3;-43;-1729;3376;-23;3353;-24;0;3329;-1791
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;S5;I;2;SAO PAULO;SP;43800;4982;0;486;0;0;0;5468;0;0;0;0;-185;-185;5283;0;0;-1161;-546;-28;0;9;-2;-1728;3555;0;3555;-70;0;3486;-1094
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DO ACRE - SICOOB ACRE;3528402;b3S;S5;I;2;RIO BRANCO;AC;43800;5292;0;164;0;0;0;5456;-235;-205;0;0;-1656;-2097;3359;850;532;-1692;-2520;-137;0;2482;-1489;-1974;1385;73;1458;76;0;1534;-299
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA NOTARIAL E REGISTRAL - COOPNORE;7714057;b3S;S5;I;2;PORTO ALEGRE;RS;43800;3521;0;1925;0;0;0;5446;-1461;0;0;0;-116;-1576;3869;3523;20;-2655;-5026;-5;0;96;-77;-4122;-253;-80;-333;0;0;-333;0
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71207740;b3S;S5;I;2;IRAI DE MINAS;MG;43800;3006;0;2435;0;0;0;5440;-1416;-1679;0;0;88;-3008;2433;601;39;-667;-588;-53;0;588;-37;-118;2315;0;2315;-151;0;2164;-350
COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;S5;I;2;RIO DE JANEIRO;RJ;43800;4121;0;1318;0;0;0;5439;-1074;0;0;0;-776;-1850;3589;3010;953;-2716;-3037;-269;0;944;-1090;-2205;1383;1;1384;-85;0;1299;0
LEROSA S.A. CVC - PRUDENCIAL;1000082633;n2;S4;I;2;SAO PAULO;SP;43800;0;0;1246;3861;321;0;5427;0;0;0;0;0;0;5427;942;1412;-4840;-4072;-556;0;0;-26;-7139;-1712;0;-1712;408;0;-1304;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO VALE DAS ANTAS LTDA. - UNICRED VALE DAS ANTAS;94243839;b3S;S5;I;2;CASCA;RS;43800;4899;0;526;0;0;0;5425;-1353;0;0;0;-17;-1370;4055;210;22;-708;-785;-4;9;77;-85;-1263;2792;1;2792;-2;-262;2529;-621
COOPERATIVA DE CRÉDITO RURAL DE OURO   SULCREDI/OURO;7853842;b3S;S5;I;2;OURO;SC;43800;5154;0;267;0;0;0;5421;-1153;-99;0;0;-2119;-3371;2050;46;221;-977;-744;-1;0;205;-738;-1990;61;-2;58;13;0;71;0
BOA VIAGEM SCC LTDA. - PRUDENCIAL;1000082080;n2;S4;I;2;RECIFE;PE;43800;0;0;0;0;5414;0;5414;0;0;0;0;0;0;5414;0;0;-2321;-2414;-271;0;146;0;-4861;553;208;761;-292;0;469;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA. - SICOOB COOPEC;32615247;b3S;S5;I;2;ILHEUS;BA;43800;4936;0;456;0;0;0;5392;-570;0;0;0;476;-93;5298;218;133;-1380;-2195;-25;0;433;-202;-3017;2281;0;2281;6;0;2287;-937
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU - ASCOOB ITAPICURU.;3921543;b3S;S5;I;2;SANTALUZ;BA;43800;4818;0;516;0;0;0;5334;-871;-11;0;0;-347;-1229;4105;165;941;-1394;-1363;0;0;23;-1108;-2736;1369;1;1370;0;0;1370;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIBEIRÃO PRETO E REGIÃO - SICOOB COOPERAC;8071414;b3S;S5;I;2;RIBEIRAO PRETO;SP;43800;3989;0;1341;0;0;0;5330;-980;-12;0;0;-793;-1785;3545;1504;659;-2254;-4002;-39;0;654;-193;-3672;-127;10;-117;-26;-184;-327;-198
GUITTA CC LTDA - PRUDENCIAL;1000082107;n2;S4;I;2;SAO PAULO;SP;43800;0;0;141;0;5116;0;5256;0;0;0;0;-2;-2;5254;5175;0;-2519;-6220;-706;0;60;-28;-4236;1018;0;1018;-313;0;705;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4886317;b3S;S5;I;2;CURITIBA;PR;43800;2842;0;2407;0;0;0;5249;-2789;0;0;0;14;-2775;2474;611;4;-824;-601;-28;0;256;-461;-1043;1430;225;1655;0;-159;1496;-358
BIORC FINANCEIRA - CFI S.A. - PRUDENCIAL;1000083663;n1;S5;I;2;FLORIANOPOLIS;SC;43800;5205;0;25;0;0;0;5230;-790;0;0;0;-1269;-2059;3171;115;560;-697;-2525;-268;0;0;-16;-2830;341;6;347;-159;0;189;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;b3S;S5;I;2;ACAILANDIA;MA;43800;4597;0;627;0;0;0;5224;-398;-50;0;0;-1244;-1692;3532;815;1241;-2177;-2550;-74;0;875;-255;-2127;1405;-9;1396;-19;0;1377;-724
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COOP - COOPERATIVA DE CONSUMO E DOS EMPREGADOS DO SUPER MERCADO ZONA SUL S/A;47074323;b3S;S5;I;2;SANTO ANDRE;SP;43800;4928;0;272;0;0;0;5200;-491;-29;0;0;-1195;-1715;3485;378;245;-2510;-2655;-23;0;806;-248;-4005;-521;-4;-525;-48;0;-572;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CURITIBANOS - CRESOL CURITIBANOS;1155801;b3S;S5;I;2;CURITIBANOS;SC;43800;4826;0;260;0;0;28;5114;-827;-558;0;0;-83;-1468;3646;565;419;-1439;-730;1;0;275;-1122;-2032;1614;-65;1549;-2;-130;1418;-430
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO ESPÍRITO SANTO - CRESOL ESPÍRITO SANTO;7475376;b3S;S5;I;2;COLATINA;ES;43800;4891;0;189;0;0;21;5101;-432;-859;0;0;-137;-1427;3674;270;703;-1810;-1011;-11;0;173;-1155;-2841;832;0;833;0;-70;763;0
ÓRAMA DTVM S.A. - PRUDENCIAL;1000084260;n2;S4;I;2;RIO DE JANEIRO;RJ;43800;0;0;5099;0;0;0;5099;0;0;0;0;0;0;5099;22026;0;-10631;-26065;-1271;0;171;-47;-15817;-10718;184;-10533;0;-4700;-15233;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA BRIGADA MILITAR E DO CORPO DE BOMBEIROS MILITAR DO RIO GRANDE DO SUL – SICREDI MIL RS;3212823;b3S;S4;I;2;PORTO ALEGRE;RS;43800;4349;0;724;0;0;0;5073;-1099;0;0;0;-439;-1538;3535;580;168;-1182;-955;-25;0;322;-945;-2037;1498;0;1498;1;-111;1387;-230
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAÇADOR   SICOOB CAÇADOR SC;86791837;b3S;S5;I;2;CACADOR;SC;43800;4217;0;836;0;0;0;5053;-1231;-104;0;0;-854;-2189;2864;405;754;-1359;-1564;-28;0;338;-470;-1922;942;24;966;-49;-3;914;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE CRUZ ALTA LTDA - SICOOB CRUZ ALTA;73326449;b3S;S5;I;2;CRUZ ALTA;RS;43800;4429;0;600;0;0;0;5029;-1348;-29;0;0;-451;-1829;3200;283;333;-1759;-1435;-15;0;379;-252;-2467;734;-7;727;15;0;741;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TANGARÁ - CRESOL TANGARÁ;7946451;b3S;S5;I;2;TANGARA;SC;43800;4590;0;333;0;0;70;4994;-983;-355;0;0;-1236;-2574;2420;591;252;-1458;-895;1;0;248;-717;-1980;440;8;448;1;-38;408;-181
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;S5;I;2;FLORIANOPOLIS;SC;43800;4528;0;463;0;0;0;4991;-1040;-118;0;0;-421;-1580;3411;311;69;-1700;-1240;-20;0;224;-366;-2722;689;-13;676;0;-80;596;-194
COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;9343038;b3S;S5;I;2;SOUSA;PB;43800;4627;0;360;0;0;0;4987;-698;-37;0;0;-488;-1224;3764;350;340;-1505;-1034;-8;0;238;-1876;-3495;269;1;270;0;0;270;0
UNICRED COSTA DO SOL RJ – COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO LTDA.;39231527;b3S;S5;I;2;MACAE;RJ;43800;3568;0;1399;0;0;0;4967;-1628;0;0;0;248;-1380;3587;364;140;-1756;-2336;-10;0;9;-22;-3610;-24;171;147;-13;0;134;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE WITMARSUM - CRESOL WITMARSUM;7465539;b3S;S5;I;2;WITMARSUM;SC;43800;4523;0;393;0;0;36;4952;-1018;-605;0;0;-882;-2505;2447;615;249;-1137;-847;-5;0;144;-731;-1712;736;-130;605;0;-70;536;-548
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GOIÁS - CRESOL GOIÁS;4490531;b3S;S5;I;2;ORIZONA;GO;43800;4692;0;255;0;0;2;4949;-337;-1291;0;0;-120;-1749;3200;395;388;-1286;-648;-6;0;200;-680;-1637;1563;0;1563;0;-233;1330;-536
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;b3S;S5;I;2;JARAGUA DO SUL;SC;43800;3611;0;1321;0;0;0;4932;-1308;1;0;0;-941;-2249;2682;488;498;-1204;-1572;-27;0;386;-134;-1566;1117;6;1123;26;-138;1011;-231
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;S5;I;2;SAO PAULO;SP;43800;3135;0;1767;0;0;0;4902;-1893;0;0;0;-810;-2704;2199;70;2;-1678;-1671;-13;0;204;-33;-3118;-919;0;-919;-16;0;-935;0
PLANNER - PRUDENCIAL;1000080587;n1;S4;C;2;SAO PAULO;SP;43800;9;0;4816;-9;63;0;4879;0;0;0;0;-570;-570;4309;25462;7206;-9430;-22911;-2891;129;163;-801;-3072;1237;0;1237;-265;0;972;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;b3S;S5;I;2;BELEM;PA;43800;4390;0;485;0;0;0;4875;-661;0;0;0;-738;-1399;3476;844;566;-1824;-2489;-38;0;470;-422;-2892;583;118;701;-101;0;600;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METALÚRGICOS DA GRANDE SÃO PAULO - SICOOB METALCRED;4833655;b3S;S5;I;2;SAO PAULO;SP;43800;4618;0;256;0;0;0;4873;-35;0;0;0;-1123;-1158;3715;184;187;-1943;-1270;-13;0;447;-135;-2543;1172;0;1172;0;-143;1029;-2034
