Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE CRÉDITO DO VALE EUROPEU - SICOOB EURO VALE;82133182;b3S;S5;I;2;TIMBO;SC;43800;NA;NA;NA;NA;17550;71431;0;NA;NA;NA;0;4626;76056;NA;NA%;NA%;0,2307;NA%;0,1243
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ANÁPOLIS E REGIÃO LTDA;33615055;b3S;S5;I;2;ANAPOLIS;GO;43800;NA;NA;NA;NA;20780;70402;0;NA;NA;NA;0;4446;74849;NA;NA%;NA%;0,2776;NA%;0,2313
COOPERATIVA DE CRÉDITO DA REGIÃO E COLAR METROPOLITANO DO VALE DO AÇO LTDA. - SICOOB COSMIPA;17361536;b3S;S5;I;2;IPATINGA;MG;43800;NA;NA;NA;NA;52623;68803;0;NA;NA;NA;0;6028;74831;NA;NA%;NA%;0,7032;NA%;0,0823
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71207740;b3S;S5;I;2;IRAI DE MINAS;MG;43800;NA;NA;NA;NA;29159;72053;0;NA;NA;NA;0;2639;74692;NA;NA%;NA%;0,3904;NA%;0,0256
COOPERATIVA DE ECONOMIA E CREDITO MUTUO SICOOB COOPERCREDI - SP;915950;b3S;S5;I;2;SAO PAULO;SP;43800;NA;NA;NA;NA;63691;66147;0;NA;NA;NA;0;8002;74150;NA;NA%;NA%;0,8589;NA%;0,038
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PAIM FILHO - CRESOL PAIM FILHO;7252614;b3S;S5;I;2;PAIM FILHO;RS;43800;NA;NA;NA;NA;10559;72374;0;NA;NA;NA;0;1569;73943;NA;NA%;NA%;0,1428;NA%;0,1335
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE GUARAMIRIM - CREVISC;10143743;b3S;S5;I;2;GUARAMIRIM;SC;43800;NA;NA;NA;NA;20807;69368;0;NA;NA;NA;0;4441;73809;NA;NA%;NA%;0,2819;NA%;0,0486
AGÊNCIA DE FOMENTO MATO GROSSO - PRUDENCIAL;1000081146;n1;S4;I;1;CUIABA;MT;43800;14396;0;14396;0;14396;39156;0;0;188;0;188;34347;73691;NA;0,1954;0,1954;0,1954;NA%;0,1838
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CERRADO MATOGROSSENSE - SICOOB CERRADO MT;5247312;b3S;S5;I;2;RONDONOPOLIS;MT;43800;NA;NA;NA;NA;18641;67434;0;NA;NA;NA;0;5667;73101;NA;NA%;NA%;0,255;NA%;0,2373
COOPERATIVA DE CRÉDITO COOPCRED;53623781;b3S;S5;I;2;VALPARAISO;SP;43800;NA;NA;NA;NA;26622;67759;0;NA;NA;NA;0;5341;73100;NA;NA%;NA%;0,3642;NA%;0,1138
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DE NÍVEL SUPERIOR DE JUIZ DE FORA LTDA. - UNICRED JUIZ DE FORA;71479653;b3S;S5;I;2;JUIZ DE FORA;MG;43800;NA;NA;NA;NA;16692;69369;0;NA;NA;NA;0;3592;72960;NA;NA%;NA%;0,2288;NA%;0,1118
CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL;1000082712;n1;S4;C;2;RECIFE;PE;43800;48813;0;48813;0;48813;12774;2627;0;184;42442;45253;14160;72186;NA;0,6762;0,6762;0,6762;NA%;0,0408
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO SERRANO - SICOOB CREDISERRA SC;1692448;b3S;S5;I;2;URUPEMA;SC;43800;NA;NA;NA;NA;18414;68467;0;NA;NA;NA;0;3464;71931;NA;NA%;NA%;0,256;NA%;0,095
ÓRAMA DTVM S.A. - PRUDENCIAL;1000084260;n2;S4;I;2;RIO DE JANEIRO;RJ;43800;25957;0;25957;0;25957;44586;0;0;329;0;329;26001;70916;NA;0,366;0,366;0,366;NA%;0,1294
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LEME - SICOOB CREDIACIL;8795285;b3S;S5;I;2;LEME;SP;43800;NA;NA;NA;NA;14211;66658;0;NA;NA;NA;0;3828;70486;NA;NA%;NA%;0,2016;NA%;0,117
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2179673;b3S;S5;I;2;OURINHOS;SP;43800;NA;NA;NA;NA;14470;67065;0;NA;NA;NA;0;2981;70046;NA;NA%;NA%;0,2066;NA%;0,0759
AF ESTADO DE PERNAMBUCO S.A. - PRUDENCIAL;1000081177;n1;S4;I;1;RECIFE;PE;43800;46872;0;46872;0;46872;53036;0;0;0;0;0;16799;69835;NA;0,6712;0,6712;0,6712;NA%;0,0019
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDARIA DA ZONA DA MATA - CRESOL ZONA DA MATA;7208637;b3S;S5;I;2;TOMBOS;MG;43800;NA;NA;NA;NA;13247;66885;0;NA;NA;NA;0;2463;69348;NA;NA%;NA%;0,191;NA%;0,0787
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;S5;I;2;CATANDUVA;SP;43800;NA;NA;NA;NA;72478;66438;0;NA;NA;NA;0;2896;69334;NA;NA%;NA%;1,0454;NA%;0,0075
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PEDRO LEOPOLDO LTDA - SICOOB CREDIPEL;71441406;b3S;S5;I;2;PEDRO LEOPOLDO;MG;43800;NA;NA;NA;NA;17051;63094;0;NA;NA;NA;0;5597;68691;NA;NA%;NA%;0,2482;NA%;0,1908
GERAL CCVM LTDA - PRUDENCIAL;1000082918;n2;S4;I;2;PORTO ALEGRE;RS;43800;10504;0;10504;0;10504;39738;0;0;3;14516;14520;13727;67985;NA;0,1545;0,1545;0,1545;NA%;0,2988
F D GOLD DTVM LTDA - PRUDENCIAL;1000083993;n2;S4;I;2;SAO PAULO;SP;43800;6979;0;6979;0;6979;5789;33022;0;0;0;33022;28471;67282;NA;0,1037;0,1037;0,1037;NA%;0,3152
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ALPINÓPOLIS LTDA. - SICOOB CREDIALP;25353939;b3S;S5;I;2;ALPINOPOLIS;MG;43800;NA;NA;NA;NA;19875;61075;0;NA;NA;NA;0;5954;67029;NA;NA%;NA%;0,2965;NA%;0,0759
EURODIVISAS CC LTDA. - PRUDENCIAL;1000084435;n2;S4;I;3;RIO DE JANEIRO;RJ;43800;7573;0;7573;0;7573;5350;24955;0;3073;0;28028;33490;66868;NA;0,1133;0,1133;0,1133;NA%;0,2646
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE WITMARSUM - CRESOL WITMARSUM;7465539;b3S;S5;I;2;WITMARSUM;SC;43800;NA;NA;NA;NA;15868;63495;0;NA;NA;NA;0;2197;65692;NA;NA%;NA%;0,2416;NA%;0,0847
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;S5;I;2;NITEROI;RJ;43800;NA;NA;NA;NA;25048;60775;0;NA;NA;NA;0;4866;65641;NA;NA%;NA%;0,3816;NA%;0,0806
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ACRE LTDA.;5439425;b3S;S5;I;2;RIO BRANCO;AC;43800;NA;NA;NA;NA;19280;61049;0;NA;NA;NA;0;4372;65421;NA;NA%;NA%;0,2947;NA%;0,0358
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TIROS E MATUTINA LTDA - SICOOB CREDITIROS;42880617;b3S;S5;I;2;TIROS;MG;43800;NA;NA;NA;NA;19809;61841;0;NA;NA;NA;0;3548;65389;NA;NA%;NA%;0,3029;NA%;0,0882
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NOS ESTADOS DE ALAGOAS, SERGIPE, BAHIA E EMPRESÁRIOS DA REGIÃO METROPOLITANA DO AGRESTE ALAGOANO - SICOOB LESTE;2493000;b3S;S5;I;2;MACEIO;AL;43800;NA;NA;NA;NA;35158;58137;0;NA;NA;NA;0;7099;65236;NA;NA%;NA%;0,5389;NA%;0,0489
COOPERATIVA DE CRÉDITO HORIZONTE - SICOOB HORIZONTE;7194313;b3S;S5;I;2;ARAPONGAS;PR;43800;NA;NA;NA;NA;16145;56792;0;NA;NA;NA;0;8078;64870;NA;NA%;NA%;0,2489;NA%;0,411
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS ALTOS LTDA - SICOOB CREDIAGRO;429890;b3S;S5;I;2;CAMPOS ALTOS;MG;43800;NA;NA;NA;NA;30907;60293;0;NA;NA;NA;0;4565;64858;NA;NA%;NA%;0,4765;NA%;0,0152
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO GORUTUBA LTDA - SICOOB CREDIVAG;25404542;b3S;S5;I;2;JANAUBA;MG;43800;NA;NA;NA;NA;24725;58242;0;NA;NA;NA;0;6503;64744;NA;NA%;NA%;0,3819;NA%;0,1349
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE HUMAITÁ - CRESOL HUMAITÁ;5983995;b3S;S5;I;2;HUMAITA;RS;43800;NA;NA;NA;NA;8674;62313;0;NA;NA;NA;0;2116;64430;NA;NA%;NA%;0,1346;NA%;0,0604
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO RIO CLARO LTDA - SICOOB CREDICARMO;25743311;b3S;S5;I;2;CARMO DO RIO CLARO;MG;43800;NA;NA;NA;NA;29366;60263;0;NA;NA;NA;0;3953;64216;NA;NA%;NA%;0,4573;NA%;0,1329
COOPERATIVA DE CRÉDITO DOS MÉDICOS, SERVIDORES PÚBLICOS E EMPRESÁRIOS DO NORDESTE LTDA - UNICRED DO NORDESTE;2602922;b3S;S5;I;2;FEIRA DE SANTANA;BA;43800;NA;NA;NA;NA;16608;60334;0;NA;NA;NA;0;3746;64080;NA;NA%;NA%;0,2592;NA%;0,0938
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPINA VERDE LTDA. - SICOOB CREDICAMPINA;1609345;b3S;S5;I;2;CAMPINA VERDE;MG;43800;NA;NA;NA;NA;11437;59950;0;NA;NA;NA;0;4077;64027;NA;NA%;NA%;0,1786;NA%;0,2488
IDEAL CTVM;1000084851;n2;S4;I;2;SAO PAULO;SP;43800;15092;0;15092;0;15092;12105;0;0;183;0;183;51399;63687;NA;0,237;0,237;0,237;NA%;0,0543
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GOIÁS - CRESOL GOIÁS;4490531;b3S;S5;I;2;ORIZONA;GO;43800;NA;NA;NA;NA;15372;61369;0;NA;NA;NA;0;2084;63454;NA;NA%;NA%;0,2423;NA%;0,0658
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GUARANI DAS MISSÕES - CRESOL GUARANI DAS MISSÕES;8488377;b3S;S5;I;2;GUARANI DAS MISSOES;RS;43800;NA;NA;NA;NA;11173;61029;0;NA;NA;NA;0;2326;63354;NA;NA%;NA%;0,1764;NA%;0,0985
GUITTA CC LTDA - PRUDENCIAL;1000082107;n2;S4;I;2;SAO PAULO;SP;43800;7262;0;7262;0;7262;4718;7481;0;16273;571;24325;34170;63214;NA;0,1149;0,1149;0,1149;NA%;0,1615
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS JUÍZES E CARREIRAS PÚBLICAS DO DIREITO DO ESTADO DO RIO GRANDE DO SUL – SICREDI AJURIS RS;3750034;b3S;S4;I;2;PORTO ALEGRE;RS;43800;15475;0;15475;0;15475;62848;0;0;249;0;249;61;63158;162392;0,245;0,245;0,245;0,0953;0,0176
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE E EMPRESÁRIOS DE GUARULHOS E REGIÃO;2250794;b3S;S5;I;2;GUARULHOS;SP;43800;NA;NA;NA;NA;14752;57183;0;NA;NA;NA;0;5583;62767;NA;NA%;NA%;0,235;NA%;0,1642
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA;84156470;b3S;S5;I;2;BELEM;PA;43800;NA;NA;NA;NA;56998;57845;0;NA;NA;NA;0;4909;62754;NA;NA%;NA%;0,9083;NA%;0,0125
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CURITIBANOS - CRESOL CURITIBANOS;1155801;b3S;S5;I;2;CURITIBANOS;SC;43800;NA;NA;NA;NA;13369;60377;0;NA;NA;NA;0;2233;62610;NA;NA%;NA%;0,2135;NA%;0,1118
INTL FCSTONE - PRUDENCIAL;1000084088;b2;S4;C;3;SAO PAULO;SP;43800;51601;0;51601;0;51601;7043;11061;0;0;0;11061;44133;62238;72960;0,8291;0,8291;0,8291;0,7073;0,0293
COOPERATIVA DE CRÉDITO COGEM;44401800;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;43800;NA;NA;NA;NA;69175;58744;0;NA;NA;NA;0;3165;61909;NA;NA%;NA%;1,1174;NA%;0,0123
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ALFREDO WAGNER - CRESOL ALFREDO WAGNER;5494591;b3S;S5;I;2;ALFREDO WAGNER;SC;43800;NA;NA;NA;NA;9629;59958;0;NA;NA;NA;0;1785;61743;NA;NA%;NA%;0,156;NA%;0,1785
LEROSA S.A. CVC - PRUDENCIAL;1000082633;n2;S4;I;2;SAO PAULO;SP;43800;18215;0;18215;0;18215;12634;489;0;403;17681;18573;30351;61559;NA;0,2959;0,2959;0,2959;NA%;0,1233
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PALMEIRAS E REGIÃO LTDA.;37631058;b3S;S5;I;2;PALMEIRAS DE GOIAS;GO;43800;NA;NA;NA;NA;41177;56755;0;NA;NA;NA;0;4216;60971;NA;NA%;NA%;0,6753;NA%;0,0574
COOPERATIVA DE CRÉDITO RURAL - CREDICANA;44373041;b3S;S5;I;2;ASSIS;SP;43800;NA;NA;NA;NA;13538;60066;0;NA;NA;NA;0;843;60908;NA;NA%;NA%;0,2223;NA%;0,0138
COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS;707903;b3S;S5;I;2;ABDON BATISTA;SC;43800;NA;NA;NA;NA;18749;57062;0;NA;NA;NA;0;3769;60831;NA;NA%;NA%;0,3082;NA%;0,0471
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JACUTINGA - CRESOL JACUTINGA;2904125;b3S;S5;I;2;JACUTINGA;RS;43800;NA;NA;NA;NA;9447;57974;0;NA;NA;NA;0;2665;60640;NA;NA%;NA%;0,1558;NA%;0,1728
ELITE - CCVM LTDA - PRUDENCIAL;1000082530;n2;S4;I;2;RIO DE JANEIRO;RJ;43800;12367;0;12367;0;12367;9984;3;0;0;146;149;49887;60020;NA;0,206;0,206;0,206;NA%;0,0559
CAMBIONET CC LTDA - PRUDENCIAL;1000082286;n2;S4;I;2;PORTO ALEGRE;RS;43800;8995;0;8995;0;8995;4626;21567;0;6;0;21572;33644;59842;NA;0,1503;0,1503;0,1503;NA%;0,0673
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS GERAIS E CAMPO DO MEIO LTDA - SICOOB CREDCAM;71146450;b3S;S5;I;2;CAMPOS GERAIS;MG;43800;NA;NA;NA;NA;15637;56596;0;NA;NA;NA;0;3161;59758;NA;NA%;NA%;0,2617;NA%;0,1479
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DAS ENCOSTAS DA SERRA GERAL – CRESOL ENCOSTAS DA SERRA GERAL;3485130;b3S;S5;I;2;SANTA ROSA DE LIMA;SC;43800;NA;NA;NA;NA;10203;56627;0;NA;NA;NA;0;3124;59752;NA;NA%;NA%;0,1708;NA%;0,087
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JOAQUIM-CRESOL SÃO JOAQUIM;2766672;b3S;S5;I;2;SAO JOAQUIM;SC;43800;NA;NA;NA;NA;13376;57120;0;NA;NA;NA;0;2372;59492;NA;NA%;NA%;0,2248;NA%;0,1497
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE, ARQUITETOS E URBANISTAS DE SETE LAGOAS E REGIÃO LTDA - UNICRED SETE LAGOAS;71163315;b3S;S5;I;2;SETE LAGOAS;MG;43800;NA;NA;NA;NA;17207;56331;0;NA;NA;NA;0;3146;59477;NA;NA%;NA%;0,2893;NA%;0,0118
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;43800;62209;0;62209;0;62209;52784;39;18;6508;16;6580;0;59363;1625784;1,0479;1,0479;1,0479;0,0383;0,0307
PARMETAL DTVM LTDA - PRUDENCIAL;1000084019;n2;S4;I;2;SAO PAULO;SP;43800;14045;0;14045;0;14045;3778;28612;0;126;0;28738;26776;59291;NA;0,2369;0,2369;0,2369;NA%;0,02
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BAMBUÍ LTDA. - SICOOB CREDIBAM;66259110;b3S;S5;I;2;BAMBUI;MG;43800;NA;NA;NA;NA;23408;55274;0;NA;NA;NA;0;3890;59163;NA;NA%;NA%;0,3956;NA%;0,1828
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4886317;b3S;S5;I;2;CURITIBA;PR;43800;NA;NA;NA;NA;12782;56817;0;NA;NA;NA;0;2341;59159;NA;NA%;NA%;0,2161;NA%;0,0139
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;b3S;S5;I;2;ARARAQUARA;SP;43800;NA;NA;NA;NA;13686;55958;0;NA;NA;NA;0;3159;59118;NA;NA%;NA%;0,2315;NA%;0,0625
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE CRUZ ALTA LTDA - SICOOB CRUZ ALTA;73326449;b3S;S5;I;2;CRUZ ALTA;RS;43800;NA;NA;NA;NA;10208;55107;0;NA;NA;NA;0;3105;58213;NA;NA%;NA%;0,1754;NA%;0,1261
TREVISO CC S.A. - PRUDENCIAL;1000081885;n2;S4;I;2;SAO PAULO;SP;43800;4978;0;4978;0;4978;4172;1092;0;727;861;2679;51324;58176;NA;0,0856;0,0856;0,0856;NA%;0,076
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIBEIRÃO PRETO E REGIÃO - SICOOB COOPERAC;8071414;b3S;S5;I;2;RIBEIRAO PRETO;SP;43800;NA;NA;NA;NA;12380;53351;0;NA;NA;NA;0;4381;57733;NA;NA%;NA%;0,2144;NA%;0,0654
COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;9343038;b3S;S5;I;2;SOUSA;PB;43800;NA;NA;NA;NA;27354;54193;0;NA;NA;NA;0;3482;57675;NA;NA%;NA%;0,4743;NA%;0,0276
BBVA BRASIL BI S.A. - PRUDENCIAL;1000081366;b2;S4;I;3;SAO PAULO;SP;43800;110313;0;110313;0;110313;25267;0;0;0;6727;6727;25486;57480;123928;1,9191;1,9191;1,9191;0,8901;0,0016
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92935741;b3S;S5;I;2;PORTO ALEGRE;RS;43800;NA;NA;NA;NA;30112;54818;0;NA;NA;NA;0;2498;57316;NA;NA%;NA%;0,5254;NA%;0,0206
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DE MATO GROSSO DO SUL – SICOOB CENTRO SUL MS;10319386;b3S;S5;I;2;DOURADOS;MS;43800;NA;NA;NA;NA;14952;51903;0;NA;NA;NA;0;5334;57237;NA;NA%;NA%;0,2612;NA%;0,1215
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1657678;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;43800;NA;NA;NA;NA;14896;52577;0;NA;NA;NA;0;4553;57130;NA;NA%;NA%;0,2607;NA%;0,2334
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74244344;b3S;S5;I;2;SAO PAULO;SP;43800;NA;NA;NA;NA;59162;54652;0;NA;NA;NA;0;2353;57005;NA;NA%;NA%;1,0378;NA%;0,0006
UNIPRIME SUL MS - COOPERATIVA DE CRÉDITO;37554441;b3S;S5;I;2;DOURADOS;MS;43800;NA;NA;NA;NA;31743;52975;0;NA;NA;NA;0;3970;56946;NA;NA%;NA%;0,5574;NA%;0,0563
BRL TRUST DTVM SA - PRUDENCIAL;1000084277;n2;S4;I;2;SAO PAULO;SP;43800;6000;0;6000;0;6000;8151;0;0;0;0;0;48719;56870;NA;0,1055;0,1055;0,1055;NA%;0,1302
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PÃO DE AÇÚCAR;46277273;b3S;S5;I;2;SAO PAULO;SP;43800;NA;NA;NA;NA;78647;53675;0;NA;NA;NA;0;3134;56809;NA;NA%;NA%;1,3844;NA%;0,0026
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;S5;I;2;SAO PAULO;SP;43800;NA;NA;NA;NA;13657;52126;0;NA;NA;NA;0;3455;55582;NA;NA%;NA%;0,2457;NA%;0,0892
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SACRAMENTO LTDA. - SICOOB SACRAMENTO;71154256;b3S;S5;I;2;SACRAMENTO;MG;43800;NA;NA;NA;NA;20468;52544;0;NA;NA;NA;0;3010;55554;NA;NA%;NA%;0,3684;NA%;0,1748
COOPERATIVA DE CRÉDITO DA SERRA CATARINENSE - CREDICOMIN;9590601;b3S;S5;I;2;LAGES;SC;43800;NA;NA;NA;NA;13513;51814;0;NA;NA;NA;0;3654;55468;NA;NA%;NA%;0,2436;NA%;0,0973
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ARATIBA – CRESOL ARATIBA;4565791;b3S;S5;I;2;ARATIBA;RS;43800;NA;NA;NA;NA;8697;53385;0;NA;NA;NA;0;2074;55460;NA;NA%;NA%;0,1568;NA%;0,0462
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO ESPÍRITO SANTO - CRESOL ESPÍRITO SANTO;7475376;b3S;S5;I;2;COLATINA;ES;43800;NA;NA;NA;NA;8446;51920;0;NA;NA;NA;0;2749;54669;NA;NA%;NA%;0,1545;NA%;0,1373
UNICRED REGIONAL NORTE LAGOS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO REGIONAL NORTE LAGOS LTDA;4445917;b3S;S5;I;2;CAMPOS DOS GOYTACAZES;RJ;43800;NA;NA;NA;NA;16958;49726;0;NA;NA;NA;0;4303;54029;NA;NA%;NA%;0,3139;NA%;0,0423
DIRECAO S.A. CFI - PRUDENCIAL;1000083625;n1;S5;I;2;SANTOS;SP;43800;NA;NA;NA;NA;53389;50952;0;NA;NA;NA;0;2863;53815;NA;NA%;NA%;0,9921;NA%;0,0013
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1330295;b3S;S5;I;2;VITORIA;ES;43800;NA;NA;NA;NA;28407;49104;0;NA;NA;NA;0;4631;53734;NA;NA%;NA%;0,5287;NA%;0,0578
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE XAVANTINA - CRESOL XAVANTINA;8055016;b3S;S5;I;2;XAVANTINA;SC;43800;NA;NA;NA;NA;15172;52109;0;NA;NA;NA;0;1521;53630;NA;NA%;NA%;0,2829;NA%;0,0366
COOPERATIVA DE CRÉDITO SICOOB TRANSAMAZÔNICA;24431221;b3S;S5;I;2;PACAJA;PA;43800;NA;NA;NA;NA;10288;50879;0;NA;NA;NA;0;2680;53559;NA;NA%;NA%;0,1921;NA%;0,19
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO VALE DAS ANTAS LTDA. - UNICRED VALE DAS ANTAS;94243839;b3S;S5;I;2;CASCA;RS;43800;NA;NA;NA;NA;16140;51152;0;NA;NA;NA;0;2264;53416;NA;NA%;NA%;0,3022;NA%;0,017
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;b3S;S5;I;2;JARAGUA DO SUL;SC;43800;NA;NA;NA;NA;10908;50388;0;NA;NA;NA;0;2891;53279;NA;NA%;NA%;0,2047;NA%;0,0462
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ESMERALDAS E REGIÃO LTDA - SICOOB CREDIESMERALDAS;68512748;b3S;S5;I;2;ESMERALDAS;MG;43800;NA;NA;NA;NA;13276;48186;0;NA;NA;NA;0;5072;53258;NA;NA%;NA%;0,2493;NA%;0,3063
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIPAULISTA;3139644;b3S;S5;I;2;SAO PAULO;SP;43800;NA;NA;NA;NA;49342;50598;0;NA;NA;NA;0;2510;53109;NA;NA%;NA%;0,9291;NA%;0,003
SENSO CCVM S.A. - PRUDENCIAL;1000082750;n2;S4;I;2;RIO DE JANEIRO;RJ;43800;31551;0;31551;0;31551;18450;0;0;96;21485;21581;13010;53041;NA;0,5948;0,5948;0,5948;NA%;0,0101
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SARANDI-CRESOL SARANDI;5220243;b3S;S5;I;2;SARANDI;RS;43800;NA;NA;NA;NA;7300;50691;0;NA;NA;NA;0;2187;52878;NA;NA%;NA%;0,1381;NA%;0,1259
