Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE CRÉDITO RURAL DE INHAMBUPE LTDA. - SICOOB CREDITE;1845359;b3S;;I;2;INHAMBUPE;BA;01/09/2012;492;0;81;0;0;0;573;-64;-14;0;0;-144;-223;350;50;39;-192;-281;-5;0;0;-9;-398;-48;0;-48;-3;0;-51;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CHOPINZINHO - CRESOL CHOPINZINHO;2511232;b3S;;I;2;CHOPINZINHO;PR;01/09/2012;380;0;189;0;0;0;569;-262;-77;0;0;43;-296;273;52;4;-148;-103;0;0;24;-31;-201;71;0;71;0;0;71;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA AÇO MINAS GERAIS S.A. - AÇOMINAS E EMPRESAS SUBSIDIÁRIAS EM OURO BRANCO LTDA. - COOPAÇO;17314501;b3S;;I;2;OURO BRANCO;MG;01/09/2012;464;0;104;0;0;0;568;0;0;0;0;-25;-25;543;0;0;-99;-67;1;0;0;-1;-169;374;8;382;-2;0;380;-268
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COOP - COOPERATIVA DE CONSUMO;47074323;b3S;;I;2;SANTO ANDRE;SP;01/09/2012;550;0;18;0;0;0;567;-38;-13;0;0;-23;-73;494;4;0;-53;-238;0;0;2;-3;-288;206;1;205;0;0;205;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS LOJISTAS DO VESTUARIO E CONFECÇÕES DE BARRA DO GARÇAS - SICOOB ARAGUAIA;5244177;b3S;;I;2;BARRA DO GARCAS;MT;01/09/2012;498;0;68;0;0;0;566;-149;0;0;0;-60;-209;356;63;241;-270;-282;-2;0;0;-18;-269;87;1;88;1;0;87;0
COOPERATIVA DE CRÉDITO RURAL DE ESPIGÃO DO OESTE LTDA.;4985665;b3S;;I;2;ESPIGAO D'OESTE;RO;01/09/2012;561;0;4;0;0;0;565;-20;-19;0;0;-240;-279;286;14;3;-169;-54;0;0;1;-3;-208;78;1;78;0;0;78;-40
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MARMELEIRO - CRESOL MARMELEIRO;971297;b3S;;I;2;MARMELEIRO;PR;01/09/2012;488;0;76;0;0;0;564;-87;-112;0;0;-174;-372;192;46;6;-140;-101;0;0;65;-50;-174;17;0;17;0;0;17;0
COOPERATIVA DE CRÉDITO RURAL COSTA DO DENDÊ - ASCOOB COSTA DO DENDÊ;3087263;b3S;;I;2;TAPEROA;BA;01/09/2012;552;0;11;0;0;0;564;-54;-11;0;0;-121;-186;378;42;5;-131;-123;0;0;0;-3;-210;168;0;168;0;0;168;-17
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO CVRD E ENTIDADES VINCULADAS LTDA.;33924028;b3S;;I;2;RIO DE JANEIRO;RJ;01/09/2012;519;0;44;0;0;0;563;-64;0;0;0;46;-18;545;0;14;-411;-129;-2;0;109;-7;-425;120;5;124;0;0;124;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA UNIVERSIDADE FEDERAL DE MINAS GERAIS LTDA. - COOPECREMT-UFMG;1918144;b3S;;I;2;BELO HORIZONTE;MG;01/09/2012;513;0;41;0;0;0;554;-93;0;0;0;-125;-218;336;8;0;-190;-148;0;0;42;0;-289;47;0;47;0;0;47;-9
COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO LIMITADA - COODPERJ;9720794;b3S;;I;2;RIO DE JANEIRO;RJ;01/09/2012;469;0;80;0;0;0;549;-188;0;0;0;-64;-252;297;0;6;-80;-92;1;0;0;-11;-178;119;0;119;0;0;119;-40
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DA REGIÃO DA PRODUCAO LTDA- UNICRED REGIÃO DA PRODUÇÃO;1151839;b3S;;I;2;CARAZINHO;RS;01/09/2012;434;0;114;0;0;0;548;-172;0;0;0;-27;-198;350;4;10;-171;-195;0;0;3;1;-351;-2;0;-2;0;0;-2;-10
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;b3S;;I;2;DORES DO INDAIA;MG;01/09/2012;464;0;82;0;0;0;546;-119;0;0;0;48;-71;476;55;17;-123;-173;-2;0;2;-12;-236;240;0;240;-2;0;238;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA CRUZ - COPACRED;3480988;b3S;;I;2;AMERICO BRASILIENSE;SP;01/09/2012;531;0;15;0;0;0;546;-4;0;0;0;-6;-11;535;0;0;-46;-45;0;0;0;0;-91;444;0;444;0;0;444;-134
COOPERATIVA DE CRÉDITO RURAL DE NOVA BRASILÂNDIA D'OESTE LTDA.;5597773;b3S;;I;2;NOVA BRASILANDIA;RO;01/09/2012;531;0;11;0;0;0;542;-62;0;0;0;-29;-91;451;9;2;-162;-141;0;0;1;-2;-293;158;4;162;0;0;162;-33
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PRANCHITA - CRESOL PRANCHITA;3190530;b3S;;I;2;PRANCHITA;PR;01/09/2012;453;0;87;0;0;0;540;-154;-85;0;0;-172;-411;129;41;10;-100;-143;0;0;31;-23;-186;-57;1;-56;0;0;-56;0
COOPERATIVA DE CRÉDITO DOS LOJISTAS DO DISTRITO FEDERAL - SICOOB CREDILOJISTA;7836458;b3S;;I;2;BRASILIA;DF;01/09/2012;409;0;131;0;0;0;540;-99;0;0;0;-9;-108;432;40;32;-102;-182;-2;0;0;1;-214;218;0;218;-2;0;217;0
COOPERATIVA DE CREDITO DE MENDES LTDA;28572261;b3S;;I;2;MENDES;RJ;01/09/2012;524;0;15;0;0;0;539;-77;0;0;0;-168;-245;294;22;21;-158;-111;1;0;1;-6;-231;63;-2;61;0;0;61;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE, CRA, CRC, CREA E CORECON DO LITORAL SUL LTDA.- UNICRED LITORAL SUL-RS;1823689;b3S;;I;2;RIO GRANDE;RS;01/09/2012;348;0;188;0;0;0;535;-189;0;0;0;15;-174;361;3;8;-166;-178;0;0;0;1;-335;26;0;26;0;0;26;0
ALBATROSS CORRETORA DE CAMBIO E VALORES S.A;5452073;n2;;I;2;SAO PAULO;SP;01/09/2012;0;0;535;0;0;0;535;0;0;0;0;0;0;535;172;0;-65;-672;-16;0;0;0;-581;-45;0;-45;0;0;-45;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE E DA EDUCAÇÃO DO NORTE PAULISTA - UNICRED NORTE PAULISTA;2250781;b3S;;I;2;BEBEDOURO;SP;01/09/2012;491;0;44;0;0;0;534;-89;0;0;0;-63;-152;383;0;1;-179;-188;1;0;3;-3;-368;15;19;35;-6;0;29;0
SENFF S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11970623;n1;;I;2;CURITIBA;PR;01/09/2012;521;0;13;0;0;0;534;0;0;0;0;-176;-176;358;0;0;-11;-79;-23;0;0;-18;-131;227;0;227;-104;0;122;-40
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPRESÁRIOS DO MUNICÍPIO DE GUARULHOS E REGIÃO - COOPERSIGMA;8969199;b3S;;I;2;GUARULHOS;SP;01/09/2012;503;0;30;0;0;0;533;-103;0;0;0;-10;-113;420;38;5;-92;-188;0;0;0;0;-237;183;0;183;0;0;183;0
PARATI - CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.;3311443;n1;;I;2;VITORIA;ES;01/09/2012;439;0;92;0;0;0;531;0;0;0;0;-38;-38;493;0;0;-80;-115;-26;0;28;-64;-257;235;0;235;-89;0;146;0
COOPERATIVA DE CRÉDITO RURAL DO VALE DO GUAPORÉ LTDA.;4542393;b3S;;I;2;SAO MIGUEL DO GUAPORE;RO;01/09/2012;525;0;5;0;0;0;530;-31;-63;0;0;-44;-137;392;31;3;-223;-141;0;0;2;-2;-329;63;0;63;0;0;63;-39
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE DIONISIO CERQUEIRA-CRESOL DIONÍSIO CERQUEIRA;2844024;b3S;;I;2;DIONISIO CERQUEIRA;SC;01/09/2012;464;0;64;0;0;0;528;-88;-72;0;0;-203;-363;165;0;1;-97;-81;0;0;20;-45;-202;-37;0;-37;0;0;-37;0
DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;62280490;n2;;I;2;SAO PAULO;SP;01/09/2012;0;0;433;93;2;0;527;0;0;0;0;0;0;527;14;0;-204;-228;-1;0;9;0;-410;117;0;117;-4;0;113;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE LEME - SICOOB CREDIACIL;8795285;b3S;;I;2;LEME;SP;01/09/2012;459;0;68;0;0;0;527;-116;0;0;0;-13;-129;398;43;74;-156;-173;-2;0;0;-18;-232;166;0;166;-3;0;163;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MEMBROS DO MINISTÉRIO PÚBLICO DE SÃO PAULO - PROMOCRED;4478231;b3S;;I;2;SAO PAULO;SP;01/09/2012;411;0;114;0;0;0;525;-69;0;0;0;-44;-113;412;0;0;-110;-166;1;0;0;0;-276;136;0;136;0;-4;132;-93
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DA FRONTEIRA OESTE LTDA;4724403;b3S;;I;2;URUGUAIANA;RS;01/09/2012;343;0;181;0;0;0;524;-207;1;0;0;-113;-320;204;20;5;-143;-157;0;0;117;-1;-160;44;0;44;0;0;44;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO BAYER LTDA;73631483;b3S;;I;2;BELFORD ROXO;RJ;01/09/2012;430;0;91;0;0;0;522;0;0;0;0;-15;-15;507;0;0;-80;-104;0;0;68;0;-116;391;0;391;0;0;391;-159
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA INTERNATIONAL INDÚSTRIA AUTOMOTIVA DA AMÉRICA DO SUL;59620708;b3S;;I;2;SAO PAULO;SP;01/09/2012;488;0;29;0;0;0;517;0;0;0;0;9;9;527;0;0;-79;-91;0;0;0;0;-170;357;0;357;0;0;357;0
UNILETRA;50593;n1;;C;2;VITORIA;ES;01/09/2012;453;0;63;0;0;0;516;-388;1;0;0;372;-16;500;246;0;-273;-763;-30;0;19;0;-801;-301;-10;-311;0;0;-311;0
OMAR CAMARGO CORRETORA DE CAMBIO E VALORES LTDA;76616978;n2;;I;2;CURITIBA;PR;01/09/2012;0;0;515;0;0;0;515;0;0;0;0;0;0;515;233;581;-775;-886;-97;0;0;-10;-954;-439;-56;-495;0;0;-495;0
VISION S.A. CORRETORA DE CAMBIO;4062902;n2;;I;2;SAO PAULO;SP;01/09/2012;0;0;7;0;508;0;514;0;0;0;0;-20;-20;494;1037;5;-341;-1057;-125;0;6;-3;-478;17;0;17;-11;0;5;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE LARANJEIRAS DO SUL - CRESOL LARANJEIRAS DO SUL;1086342;b3S;;I;2;LARANJEIRAS DO SUL;PR;01/09/2012;446;0;67;0;0;0;514;-56;-97;0;0;-308;-461;52;37;38;-170;-147;0;0;187;-39;-94;-42;1;-42;0;0;-42;-54
COOPERATIVA DE CREDITO DE CERES E RIALMA LTDA;9576849;b3S;;I;2;CERES;GO;01/09/2012;455;0;57;0;0;0;512;-57;0;0;0;-57;-114;399;24;20;-102;-151;-2;0;0;-133;-344;55;3;58;0;0;58;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CHAPECO-CRESOL CHAPECÓ;4281182;b3S;;I;2;CHAPECO;SC;01/09/2012;436;0;74;0;0;0;510;-115;-51;0;0;-52;-217;293;4;10;-93;-84;0;0;10;-37;-190;103;-1;102;0;0;102;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES EM SEGURANCA PÚBLICA DO ESTADO DO ACRE - SICOOB CREDMAC;3528402;b3S;;I;2;RIO BRANCO;AC;01/09/2012;497;0;12;0;0;0;509;-14;-22;0;0;19;-18;491;2;6;-136;-204;-1;0;36;-32;-330;161;0;161;0;0;161;-38
COOPERATIVA DE CREDITO DOS FORNECEDORES DE CANA E DEMAIS PRODUTORES RURAIS DO CENTRO DO ESTADO DE SAO PAULO - CREDICENTRO;53776852;b3S;;I;2;ARARAQUARA;SP;01/09/2012;447;0;62;0;0;0;509;-40;0;0;0;19;-21;489;80;0;-129;-47;-6;0;0;0;-101;388;1;388;-12;0;377;0
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO NORTE DE MINAS LTDA - SICOOB CREDINOSSO;6324872;b3S;;I;2;MONTES CLAROS;MG;01/09/2012;418;0;90;0;0;0;508;-94;-3;0;0;-82;-179;330;53;74;-267;-216;-3;0;0;-13;-373;-43;-7;-50;0;0;-50;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MARCHESAN - TATUCRED;53505681;b3S;;I;2;MATAO;SP;01/09/2012;493;0;10;0;0;0;503;0;0;0;0;4;4;507;0;0;-29;-31;0;0;4;0;-57;450;0;450;0;0;450;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA E MICRORREGIÕES LTDA.;1720488;b3S;;I;2;GOIANIA;GO;01/09/2012;300;0;202;0;0;0;503;-96;0;0;0;-8;-104;398;63;47;-201;-179;1;0;10;-13;-273;125;-13;112;0;0;112;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DA QUARTA COLONIA - CRESOL QUARTA COLONIA;11300087;b3S;;I;2;FAXINAL DO SOTURNO;RS;01/09/2012;454;0;48;0;0;0;502;-130;-97;0;0;-180;-408;94;1;1;-97;-59;0;0;37;-36;-154;-60;0;-60;0;0;-60;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;b3S;;I;2;ARCOS;MG;01/09/2012;437;0;63;0;0;0;500;-95;0;0;0;-96;-192;308;54;71;-184;-152;-2;0;0;-12;-224;84;0;84;1;0;83;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA CIA. DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - CREDIPRODESP;67915868;b3S;;I;2;TABOAO DA SERRA;SP;01/09/2012;343;0;157;0;0;0;500;0;0;0;0;-29;-29;471;2;0;-101;-60;0;0;0;-14;-173;298;5;303;0;0;303;0
COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA DE BARRA BONITA E REGIÃO;44746352;b3S;;I;2;BARRA BONITA;SP;01/09/2012;316;0;182;0;0;0;498;-8;0;0;0;-54;-63;435;0;1;-181;-147;0;0;0;0;-327;109;5;114;0;0;114;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE TRES BARRAS DO PARANA - CRESOL TRES BARRAS DO PARANA;4273001;b3S;;I;2;TRES BARRAS DO PARANA;PR;01/09/2012;390;0;106;0;0;0;496;-124;-101;0;0;-112;-337;158;45;36;-163;-134;0;0;92;-37;-160;-2;0;-2;0;0;-2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO ESTADO DE GOIÁS - FEDERALCRED;2339371;b3S;;I;2;GOIANIA;GO;01/09/2012;455;0;40;0;0;0;495;-46;-3;0;0;-418;-467;28;16;35;-255;-674;-2;0;0;-4;-883;-855;1828;973;-455;0;518;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ERICSSON;48718183;b3S;;I;2;SAO PAULO;SP;01/09/2012;334;0;161;0;0;0;494;0;0;0;0;-2;-2;492;0;0;-49;-56;0;0;0;0;-105;387;0;387;0;0;387;-303
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DA REGIÃO METROPOLITANA DE NATAL - CREDCOM-RN;8802775;b3S;;I;2;NATAL;RN;01/09/2012;463;0;31;0;0;0;493;-58;-42;0;0;37;-63;431;19;21;-112;-141;1;0;4;-90;-300;131;0;131;0;0;131;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DO GRUPO SAINT GOBAIN;61039038;b3S;;I;2;SAO PAULO;SP;01/09/2012;407;0;85;0;0;0;492;0;0;0;0;-16;-16;476;0;0;-173;-34;-5;0;3;0;-209;266;0;266;-13;0;253;0
AGÊNCIA DE FOMENTO DE ALAGOAS S/A - AFAL;10769660;n1;;I;1;MACEIO;AL;01/09/2012;83;0;409;0;0;0;492;0;-17;0;0;12;-5;487;0;0;-318;-213;-27;0;2;-15;-570;-84;-25;-109;0;0;-109;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA TEKSID DO BRASIL LTDA., E NEMAK ALUMÍNIO DO BRASIL LTDA.;4249235;b3S;;I;2;BETIM;MG;01/09/2012;383;0;108;0;0;0;490;-32;0;0;0;-41;-73;418;10;0;-36;-53;0;0;0;0;-79;338;0;338;0;0;338;-204
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE XAXIM-CRESOL XAXIM;3965737;b3S;;I;2;XAXIM;SC;01/09/2012;422;0;68;0;0;0;490;-151;-68;0;0;-97;-315;175;17;19;-134;-116;0;0;55;-23;-182;-7;0;-7;1;0;-8;0
ORLA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;92904564;n2;;I;2;RIO DE JANEIRO;RJ;01/09/2012;0;0;594;-105;0;0;489;-49;-29;0;0;0;-78;410;11;0;-174;-266;-21;0;34;-4;-419;-9;0;-9;0;0;-9;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PRAÇAS E OFICIAIS DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO - COOPERACS- SP;7030145;b3S;;I;2;SAO PAULO;SP;01/09/2012;483;0;4;0;0;0;487;-32;0;0;0;-70;-102;385;0;0;-169;-243;0;0;0;-3;-415;-29;0;-29;0;0;-29;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS  PROFISSIONAIS DA SAÚDE DE BOA VISTA LTDA;2137018;b3S;;I;2;BOA VISTA;RR;01/09/2012;441;0;45;0;0;0;487;-95;0;0;0;-26;-121;366;15;6;-101;-152;0;0;0;-5;-237;129;1;129;1;0;128;0
COOPERATIVA DE CRÉDITO RURAL DE ALTEROSA LTDA - SICOOB COOPEROSA;71437123;b3S;;I;2;ALTEROSA;MG;01/09/2012;388;0;95;0;0;0;483;-70;-32;0;0;-62;-163;320;20;14;-155;-114;-3;0;0;-12;-249;71;0;71;-3;0;68;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SCHROEDER - CRESOL SCHROEDER;8387258;b3S;;I;2;SCHROEDER;SC;01/09/2012;358;0;119;0;0;0;477;-186;-26;0;0;-36;-248;229;15;32;-132;-115;0;0;34;-31;-197;31;0;31;0;0;31;0
BANCO MAXINVEST S.A.;80271455;b2;;I;2;CURITIBA;PR;01/09/2012;205;0;271;0;0;0;476;0;0;0;0;4;4;480;0;0;-110;-231;-82;92;30;0;-301;179;19;198;-36;0;162;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ALGAR LTDA. - SICOOB CREDIEMPAR;1296040;b3S;;I;2;UBERLANDIA;MG;01/09/2012;464;0;12;0;0;0;476;-16;0;0;0;-8;-25;451;3;1;-199;-146;-1;0;1;-5;-347;105;0;105;0;0;105;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COMIGO;1062439;b3S;;I;2;RIO VERDE;GO;01/09/2012;452;0;22;0;0;0;474;-7;0;0;0;-4;-11;463;2;18;-89;-119;0;0;10;-12;-190;273;0;273;0;0;273;-81
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS MUNICÍPIOS DA REGIÃO METROPOLITANA DA GRANDE VITÓRIA/ES;1235921;b3S;;I;2;VITORIA;ES;01/09/2012;452;0;20;0;0;0;472;0;0;0;0;-173;-173;299;1;0;-251;-173;-2;0;8;0;-417;-118;0;-118;1;0;-118;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS CONTABILISTAS E CORRETORES DE SEGUROS DA GRANDE BELO HORIZONTE LTDA. - SICOOB CREDITABIL;2217068;b3S;;I;2;BELO HORIZONTE;MG;01/09/2012;357;0;114;0;0;0;472;-76;0;0;0;-12;-88;384;52;89;-193;-170;-10;0;2;-9;-239;145;0;145;0;0;144;-23
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS CORRETORES  E DEMAIS TÉCNICOS DE SEGUROS DO ESTADO DE SANTA CATARINA - CREDICOR - SC;2295034;b3S;;I;2;BLUMENAU;SC;01/09/2012;381;0;88;0;0;0;468;-118;0;0;0;-25;-143;325;63;36;-148;-187;-3;0;2;-54;-291;34;9;43;0;0;43;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA ? SICOOB COOPERCRET;2275781;b3S;;I;2;JOAO PESSOA;PB;01/09/2012;443;0;23;0;0;0;467;-51;1;0;0;-7;-59;408;33;23;-141;-98;-3;0;8;-19;-196;212;0;212;-5;-11;196;-26
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CAMPO NOVO-CRESOL CAMPO NOVO;4599400;b3S;;I;2;CAMPO NOVO;RS;01/09/2012;423;0;43;0;0;0;466;-134;-77;0;0;-66;-277;189;1;2;-107;-93;1;0;70;-38;-165;24;-4;20;0;0;20;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE PIRACICABA - SICOOB COOPCRED;8702520;b3S;;I;2;PIRACICABA;SP;01/09/2012;423;0;43;0;0;0;465;-103;0;0;0;-205;-308;157;30;46;-100;-127;1;0;0;-8;-160;-2;-18;-20;-2;0;-22;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE JAGUARUNA-CRESOL JAGUARUNA;5410056;b3S;;I;2;JAGUARUNA;SC;01/09/2012;408;0;56;0;0;0;464;-128;-44;0;0;-144;-317;148;2;19;-122;-177;0;0;52;-34;-260;-112;-59;-171;0;0;-171;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA DERSA, SECRETARIA DE ESTADO DOS NEGOCIOS DOS TRANSPORTES E ÓRGAOS SUBORDINADOS DO ESTADO DE SÃO PAULO - COOPTRANSP;66555665;b3S;;I;2;SAO PAULO;SP;01/09/2012;361;0;103;0;0;0;463;-18;0;0;0;-9;-27;437;19;10;-97;-95;-5;0;0;-3;-171;266;0;266;-5;0;261;0
COOPERATIVA DE CRÉDITO DOS BANCÁRIOS DE SÃO PAULO E MUNICÍPIOS LIMÍTROFES;3422007;b3S;;I;2;SAO PAULO;SP;01/09/2012;431;0;32;0;0;0;463;-153;0;0;0;-169;-322;140;60;0;-427;-165;0;0;162;0;-370;-229;0;-229;0;0;-229;-54
COOPERATIVA DE CRÉDITO RURAL DE JUAZEIRO LTDA. - SICOOB CREDIJU;2892637;b3S;;I;2;JUAZEIRO;BA;01/09/2012;389;0;72;0;0;0;462;-45;0;0;0;-123;-168;293;43;60;-187;-205;-3;0;1;-10;-302;-9;0;-8;-3;0;-11;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA VILLARES METALS;53846242;b3S;;I;2;SUMARE;SP;01/09/2012;455;0;5;0;0;0;460;0;-15;0;0;57;42;502;0;0;-95;-35;1;0;0;0;-131;372;0;372;0;-4;368;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CONFAB;59305565;b3S;;I;2;PINDAMONHANGABA;SP;01/09/2012;421;0;38;0;0;0;459;0;0;0;0;-14;-14;446;0;0;-81;-41;-1;0;0;0;-123;323;0;323;-2;-4;317;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS POLICIAIS FEDERAIS DO RIO GRANDE DO SUL - SICREDI POL RS;3000142;b3S;;I;2;PORTO ALEGRE;RS;01/09/2012;374;0;85;0;0;0;459;-126;-4;0;0;2;-129;330;28;3;-143;-59;-1;0;14;-103;-262;68;0;68;-2;0;66;0
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS E SERVIDORES DA JUSTIÇA DO ESTADO DE GOIÁS LTDA.;9552111;b3S;;I;2;GOIANIA;GO;01/09/2012;420;0;39;0;0;0;458;-73;0;0;0;-18;-91;367;2;11;-150;-111;0;0;3;-1;-246;121;0;121;0;0;121;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS EM RIO BRANCO - ACRE - CEMATER;34709527;b3S;;I;2;RIO BRANCO;AC;01/09/2012;449;0;9;0;0;0;457;-16;-43;0;0;-17;-76;382;3;55;-134;-152;1;0;11;-7;-226;155;0;155;0;0;155;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPRESÁRIOS DO CONE LESTE PAULISTA - SICREDI CONE LESTE SP;10400359;b3S;;I;2;TAUBATE;SP;01/09/2012;425;0;32;0;0;0;457;-38;-25;0;0;-598;-661;-204;58;20;-193;-144;-1;0;6;-147;-402;-606;2;-604;0;0;-604;0
AGÊNCIA DE FOMENTO DO ESTADO DO TOCANTINS S.A.;5474540;n1;;I;1;PALMAS;TO;01/09/2012;410;0;44;0;0;0;454;0;0;0;0;-52;-52;402;0;3;-111;-253;-21;0;3;-4;-382;20;29;49;-19;0;30;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GUARACIABA-CRESOL GUARACIABA;5400634;b3S;;I;2;GUARACIABA;SC;01/09/2012;415;0;35;0;0;0;450;-112;-94;0;0;-73;-279;170;0;5;-99;-78;0;0;14;-23;-182;-11;-1;-12;0;0;-12;0
COOPERATIVA DE CREDITO RURAL HORIZONTES NOVOS DE CANGUCU - CREHNOR SUL;5132104;b3S;;I;2;CANGUCU;RS;01/09/2012;414;0;36;0;0;0;449;-11;0;0;0;-199;-210;239;383;32;-200;-275;-1;0;7;-2;-56;182;-8;175;0;0;175;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE SÃO PAULO - COOPERALESP;4791645;b3S;;I;2;SAO PAULO;SP;01/09/2012;439;0;9;0;0;0;448;0;0;0;0;-73;-73;375;0;0;-50;-55;0;0;0;0;-105;270;0;270;0;0;270;0
