Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
BANRISUL;30173;b1;C;1;;199;PORTO ALEGRE;RS;01/09/2012;11310775;68901;1018160;2029470;2356772;477087;93952;0;6044343;2638;40552;69203;85427;17201;8438;0;223458;59977;546010;353594;8;0;0;0;959589;19528;459480;99121;1180;0;0;0;579310;2975;386346;605339;2358;0;0;0;997019;20562;436935;309044;177883;110771;92975;0;1148170;508;44987;141635;300962;133141;173690;5118;800041;142;834;19853;47567;29080;20108;0;117584;248;25232;28694;261865;49884;6172;0;372093;69170
BIC;32119;b1;C;2;;199;SAO PAULO;SP;01/09/2012;10956563;228333;1834961;2165397;1544589;252043;9415;0;6034738;10913;98749;226595;237546;28675;0;0;602477;54407;734698;212920;164;0;0;0;1002189;669;30549;26406;1555;0;0;0;59178;20655;774495;1294420;108275;5788;1500;0;2205135;19537;43768;137910;69426;20346;2026;0;293015;0;0;0;0;0;0;0;0;2752;22418;17809;15847;133;0;0;58960;0;0;0;0;0;0;0;0;700871
CITIBANK;30403;b1;C;3;;199;SAO PAULO;SP;01/09/2012;10600207;31091;1661957;862731;493423;11537;225;0;3060964;1768;27723;66376;75416;2237;0;0;173520;16711;477537;218784;0;0;0;0;713032;12588;856580;381615;19606;265;0;0;1270653;61093;1372267;1805491;301726;127381;12734;0;3680692;11516;412109;372571;90419;310;0;0;886926;641;35863;228593;175152;18889;2085;0;461222;265;106141;246059;733;0;0;0;353198;0;0;0;0;0;0;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;01/09/2012;8750479;42450;279519;749754;647262;36041;15365;74054;1844445;23827;107515;204138;180197;105635;303503;2726;927542;162953;314455;419343;1113;0;0;0;897864;16112;94116;9801;5;0;0;0;120034;0;0;0;0;0;0;0;0;87590;91111;219930;109823;61640;97610;6554;674258;2744;212591;932657;543471;508038;1602247;233760;4035508;39111;23939;43659;12323;13265;117877;654;250828;0;0;0;0;0;0;0;0;0
MERCEDES-BENZ;51262;b2;C;3;;198;SAO PAULO;SP;01/09/2012;8611117;8410;25201;41996;48482;9559;1612;0;135259;41690;346483;329052;494482;150911;133;0;1362750;0;0;0;0;0;0;0;0;32043;626850;13467;0;0;0;0;672359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29087;713218;1909345;2890713;855472;42913;0;6440747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ABC-BRASIL;41856;b1;C;3;;199;SAO PAULO;SP;01/09/2012;8439563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2054;241965;54540;0;0;0;0;298559;215;99698;8097;3731;0;0;0;111743;8642;561319;621084;255478;31566;0;0;1478089;38933;864927;1080308;752026;64347;363;0;2800905;403;495102;542056;688917;281426;73258;0;2081164;0;6611;33075;18108;8759;0;0;66552;0;0;0;0;0;0;0;0;1602552
BTG PACTUAL;49944;b1;C;2;;199;RIO DE JANEIRO;RJ;01/09/2012;6791598;12529;200157;1042497;755516;81515;0;0;2092213;0;0;0;0;0;0;0;0;0;15258;37597;0;0;0;0;52855;0;200316;294958;130118;53337;50530;392;729652;3086;210253;709708;877684;114830;7107;8292;1930961;0;197;0;0;0;0;0;197;0;347;7210;2247;278;414;0;10496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1975224
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;01/09/2012;5778906;0;0;0;0;0;0;0;0;21469;9649;21335;49490;30603;21826;0;154372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;851;3899;6246;40971;23291;49806;0;125064;19387;127483;444745;1073349;766999;779149;0;3211112;6281;67761;266452;669742;544444;733613;65;2288358;0;0;0;0;0;0;0;0;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;01/09/2012;5613927;4118;26169;65073;14499;0;0;0;109858;64;3695;8973;18333;10615;4385;0;46065;16;7019;5251;3;0;0;0;12290;0;0;0;0;0;0;0;0;0;30930;50000;0;0;0;0;80929;1400;642086;3600467;374388;35077;344;59;4653822;27;10191;29462;73342;55721;48842;0;217585;0;36451;409060;35850;10665;1352;0;493378;0;0;0;0;0;0;0;0;0
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;01/09/2012;5093453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1369;79561;131769;116188;10580;0;339468;0;127621;71989;323655;102495;22869;0;648629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4105356
FIBRA;49951;b1;C;2;;199;SAO PAULO;SP;01/09/2012;4786164;51980;895369;784734;283814;18649;3024;0;2037570;5504;34059;60362;71122;9442;6;0;180495;0;118938;27650;0;0;0;0;146589;549;91576;19735;0;0;0;0;111859;8528;268458;286885;8944;0;0;0;572814;1061;185813;243801;31332;6114;0;0;468121;541;54210;154453;69600;14336;0;0;293140;0;12032;54311;10174;0;0;0;76517;0;0;0;0;0;0;0;0;899059
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/09/2012;4776801;101;593646;736661;281884;10667;0;0;1622958;1842;125663;279264;270894;15745;0;0;693409;0;67622;113904;0;0;0;0;181525;1062;715922;216954;5157;0;0;0;939094;0;30250;148347;647;0;0;0;179245;0;217;184;139;0;0;0;540;654;106396;308394;475669;169042;95843;0;1155998;0;537;532;2012;952;0;0;4033;0;0;0;0;0;0;0;0;0
BANCO DAYCOVAL S.A.;62232889;b1;I;2;;8;SAO PAULO;SP;01/09/2012;4525521;106661;490939;698564;603000;30725;562;0;1930451;331;1271;2330;2291;119;0;0;6341;49275;815896;380979;0;0;0;0;1246150;7659;156982;10627;999;368;0;0;176635;11131;367667;229330;0;0;0;0;608129;7758;86695;130119;30435;394;0;0;255401;798;25779;81767;139422;33473;16648;0;297887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4526
PINE;50304;b1;C;2;;199;SAO PAULO;SP;01/09/2012;4523594;20787;532562;822665;470954;108829;0;0;1955798;1;2;0;0;0;0;0;3;0;8601;6138;8937;0;0;0;23676;0;20607;0;0;0;0;0;20607;25131;446933;476449;209342;39077;0;0;1196932;2129;21947;50833;45618;11926;11999;0;144451;114;69091;243983;258010;133783;93655;0;798636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;383491
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/09/2012;4291057;38321;571030;822737;627244;58750;4576;0;2122657;1817;15097;34214;31695;1465;0;0;84287;48806;909515;183720;0;0;0;0;1142041;7958;218604;27015;0;0;0;0;253577;0;14566;42866;3;0;0;0;57435;19503;25885;64470;112828;81499;7879;393;312457;142;899;1549;555;0;0;0;3146;0;32659;11728;7622;52;192256;0;244317;0;13103;31374;25499;1163;0;0;71139;0
BANCO FIDIS S/A;62237425;b2;I;3;;8;BETIM;MG;01/09/2012;4122419;4282;6848;16016;29309;18691;213;0;75360;17787;113197;305615;592876;181721;229;0;1211425;0;0;0;0;0;0;0;0;5564;768077;1766137;89729;0;0;0;2629507;0;0;0;0;0;0;0;0;495;205177;407;49;0;0;0;206127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/09/2012;3821197;2025;5070;9910;4623;1428;6426;0;29482;6;3852;10284;23386;10267;25;0;47820;0;0;0;0;0;0;37;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1267;170236;768744;305774;17966;0;0;1263988;21;3401;9555;25818;17461;13950;0;70206;0;653723;1079975;556008;94745;25214;0;2409665;0;0;0;0;0;0;0;0;0
BANCO BVA S.A.;32254138;b1;I;2;;8;RIO DE JANEIRO;RJ;01/09/2012;3812857;58800;273102;619794;1634241;506231;10218;0;3102385;0;0;0;0;0;0;0;0;43265;136754;4331;0;0;0;0;184351;0;85;0;0;0;0;0;85;11;19740;10079;0;0;0;0;29830;202;88;20506;274146;160661;23607;0;479210;284;170;1213;1926;57;13347;0;16997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;;8;SAO PAULO;SP;01/09/2012;2898453;1574;15011;24635;92198;51547;0;0;184964;6495;60055;143515;194282;28805;9121;0;442273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15866;204269;567242;1005877;351678;126285;0;2271216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;01/09/2012;2883592;0;32417;60254;111297;82162;0;0;286130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48572;1017;0;0;0;0;49589;0;619621;711208;392936;335072;158343;0;2217181;393;40374;21073;22597;6086;1489;0;92013;0;4948;12289;32661;23808;11424;0;85129;95;4220;6599;14242;8100;6454;0;39711;0;0;0;0;0;0;0;0;113839
DEUTSCHE;51183;b1;C;3;;199;SAO PAULO;SP;01/09/2012;2560048;0;42813;46085;10891;0;0;0;99788;0;0;0;0;0;0;0;0;0;4472;57086;0;0;0;0;61558;0;185134;19627;4196;0;0;0;208957;0;94314;452088;60996;0;941467;0;1548865;12104;26800;2803;17433;0;0;0;59140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;581740
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;;8;CURITIBA;PR;01/09/2012;2496459;2069;3701;8751;8999;320;0;0;23840;7112;59773;142324;166420;29823;86;0;405538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;225775;120319;0;0;0;0;346094;6575;140377;411786;779064;372040;11145;0;1720987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INDUSVAL;50531;b1;C;2;;199;SAO PAULO;SP;01/09/2012;2471770;19286;232947;386736;262674;86391;43444;0;1031479;0;12159;24035;13471;3200;0;0;52865;6494;24171;5;0;0;0;0;30670;2033;4050;0;0;0;0;0;6083;9203;159840;190285;0;0;0;0;359328;411;484080;98832;32754;13209;8039;9146;646471;598;20806;55875;120956;40101;7109;0;245445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99430
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;;5;BELO HORIZONTE;MG;01/09/2012;2294951;1931;35245;105373;115588;16935;0;0;275071;3365;19286;59131;144244;102115;71161;0;399302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;131;52;360;329;31;0;907;2044;67477;185874;492542;316608;420963;321;1485828;122;8211;41543;35448;14835;33683;0;133842;0;0;0;0;0;0;0;0;0
PANAMERICANO;31323;b1;C;2;;199;SAO PAULO;SP;01/09/2012;2276062;10474;208477;414062;195848;7339;0;0;836200;7727;153003;493102;267008;49712;1654;6;972212;589;77;116;0;0;0;0;783;0;3258;0;0;0;0;0;3258;14059;139721;269481;10202;0;0;0;433463;89;2619;26852;0;587;0;0;30146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RURAL;31244;b1;C;2;;199;BELO HORIZONTE;MG;01/09/2012;2239345;72155;485011;493495;366846;103355;8332;0;1529194;45;766;445;55;2;0;0;1314;13629;69777;72605;0;0;0;0;156011;11423;61917;2239;0;0;0;0;75579;1631;16557;31071;0;0;0;0;49260;13381;2012;3816;12115;3561;0;0;34885;0;11867;11797;0;10073;7286;0;41024;0;3183;19099;11857;1586;7763;0;43488;0;0;0;0;0;0;0;0;308591
BANCO IBM S.A.;34270520;b2;I;3;;8;RIO DE JANEIRO;RJ;01/09/2012;2178205;0;0;0;0;0;0;0;0;3301;289519;682379;829527;173252;52435;0;2030413;0;0;0;0;0;0;0;0;0;11520;0;0;0;0;0;11520;0;0;0;0;0;0;0;0;0;13257;31202;61675;30138;0;0;136272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/09/2012;1994846;25334;407809;145642;157803;42280;867;0;779736;0;0;0;0;0;0;0;0;5830;41155;4055;0;0;0;0;51040;3357;929;33;0;0;0;0;4320;3858;32317;94958;0;0;0;0;131133;6841;2259;205617;2435;203337;732;0;421221;486;10853;35097;154668;89209;191109;69464;550885;3;13024;7393;29797;0;6295;0;56511;0;0;0;0;0;0;0;0;0
JP MORGAN CHASE;20107;b1;C;3;;199;SAO PAULO;SP;01/09/2012;1982723;20562;492461;24978;52180;0;0;0;590182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40287;40287;0;0;0;0;0;0;0;0;0;509854;842401;0;0;0;0;1352254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CNH CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/09/2012;1810942;83;198258;148620;0;0;0;0;346960;5275;24471;61653;60533;13330;0;0;165263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2486;369599;246664;0;0;0;0;618749;9162;97304;151106;270405;78676;103;0;606757;622;8146;19711;32802;11247;685;0;73213;0;0;0;0;0;0;0;0;0
BMG;30290;b1;C;2;;199;BELO HORIZONTE;MG;01/09/2012;1696841;70251;329270;382716;391846;51932;663;0;1226679;2730;8922;18564;23618;15372;5743;0;74948;0;15027;91;0;0;0;0;15118;106;21042;63332;32094;1687;0;0;118260;0;0;0;0;0;0;0;0;10738;14509;64921;110002;0;0;0;200169;1030;9921;20122;18842;7305;4447;0;61667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/09/2012;1692545;11071;56736;153534;215087;40683;6181;0;483292;4616;17660;43205;52174;6129;17;0;123802;9491;220570;96868;0;0;0;0;326928;6266;95336;90029;10;0;0;0;191641;5096;83960;148889;5865;0;0;0;243809;7001;8177;22374;52445;43642;37688;0;171327;4188;12811;29527;55750;23322;5506;0;131104;1243;4725;1460;6495;753;5963;0;20641;0;0;0;0;0;0;0;0;0
BES;51482;b2;C;3;;198;SAO PAULO;SP;01/09/2012;1691177;0;541487;286579;229000;189033;11218;0;1257317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61377;14083;73307;0;0;12481;161248;0;3046;7558;7091;3342;661;0;21698;0;24870;20507;30912;16395;55400;27525;175609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75306
SOFISA;31873;b1;C;2;;199;SAO PAULO;SP;01/09/2012;1615755;19598;137738;211914;154752;28116;15656;0;567775;948;8082;17676;18029;403;6;0;45144;26305;595314;6989;0;0;0;0;628607;3763;121229;12594;10029;2618;0;0;150233;854;94076;109078;1116;0;0;0;205124;990;734;0;0;0;0;0;1724;1106;3935;5496;2228;0;0;0;12764;0;2808;1575;0;0;0;0;4383;0;0;0;0;0;0;0;0;0
ING;51073;b1;C;3;;199;SAO PAULO;SP;01/09/2012;1554475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356629;853474;0;0;0;0;1210102;0;12311;90702;206853;34506;0;0;344373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/09/2012;1416918;0;0;0;0;0;0;0;0;2447;49941;57485;101693;26790;2733;0;241090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3666;47811;135166;358128;248676;313969;3165;1110581;1311;1530;5594;19495;18315;19003;0;65248;0;0;0;0;0;0;0;0;0
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;01/09/2012;1395806;982;149131;37741;29683;0;0;0;217538;32;9512;86043;296213;51865;4548;0;448213;0;61622;0;0;0;0;0;61622;0;0;0;0;0;0;0;0;0;129166;450001;0;0;0;0;579168;0;2410;4314;0;0;0;0;6724;0;3733;10766;10102;10541;9663;0;44805;0;8110;29625;0;0;0;0;37735;0;0;0;0;0;0;0;0;0
