Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2562412;b3S;S5;I;2;PRADOPOLIS;SP;44166;NA;NA;NA;NA;83750;70808;0;NA;NA;NA;0;4034;74842;NA;NA%;NA%;1,119;NA%;0,001
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;b3S;S5;I;2;ARARAQUARA;SP;44166;NA;NA;NA;NA;13789;69296;0;NA;NA;NA;0;5097;74393;NA;NA%;NA%;0,1854;NA%;0,0525
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DE MATO GROSSO DO SUL – SICOOB CENTRO SUL MS;10319386;b3S;S5;I;2;DOURADOS;MS;44166;NA;NA;NA;NA;17840;66849;0;NA;NA;NA;0;7533;74382;NA;NA%;NA%;0,2398;NA%;0,094
COOPERATIVA DE CRÉDITO CREDICAMPINA LTDA. - SICOOB CREDICAMPINA;1609345;b3S;S5;I;2;CAMPINA VERDE;MG;44166;NA;NA;NA;NA;14363;69458;0;NA;NA;NA;0;4341;73800;NA;NA%;NA%;0,1946;NA%;0,1915
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;S5;I;2;NITEROI;RJ;44166;NA;NA;NA;NA;24997;67509;0;NA;NA;NA;0;5308;72817;NA;NA%;NA%;0,3433;NA%;0,0856
JBCRED S.A. SCFI - PRUDENCIAL;1000083137;n1;S5;I;2;SAO PAULO;SP;44166;NA;NA;NA;NA;93712;44082;0;NA;NA;NA;0;28449;72531;NA;NA%;NA%;1,292;NA%;0,0146
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71207740;b3S;S5;I;2;IRAI DE MINAS;MG;44166;NA;NA;NA;NA;30866;69264;0;NA;NA;NA;0;2927;72191;NA;NA%;NA%;0,4276;NA%;0,0215
COOPERATIVA DE CRÉDITO DO SUDOESTE BAIANO LTDA – SICOOB CREDICONQUISTA;2282165;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;44166;NA;NA;NA;NA;20123;64459;0;NA;NA;NA;0;7120;71579;NA;NA%;NA%;0,2811;NA%;0,0832
AF ESTADO DE PERNAMBUCO S.A. - PRUDENCIAL;1000081177;n1;S4;I;1;RECIFE;PE;44166;52305;0;52305;0;52305;55598;0;0;0;0;0;15815;71413;NA;0,7324;0,7324;0,7324;NA%;0,0011
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;44166;NA;NA;NA;NA;12002;68251;0;NA;NA;NA;0;2335;70585;NA;NA%;NA%;0,17;NA%;0,1181
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;b3S;S5;I;2;PIRAPORA;MG;44166;NA;NA;NA;NA;14686;65812;0;NA;NA;NA;0;4502;70314;NA;NA%;NA%;0,2089;NA%;0,1243
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PÃO DE AÇÚCAR;46277273;b3S;S5;I;2;SAO PAULO;SP;44166;NA;NA;NA;NA;85957;66267;0;NA;NA;NA;0;3716;69982;NA;NA%;NA%;1,2283;NA%;0,0028
COOPERATIVA DE CRÉDITO CREDIESMERALDAS LTDA. – SICOOB CREDIESMERALDAS;68512748;b3S;S5;I;2;ESMERALDAS;MG;44166;NA;NA;NA;NA;15659;62736;0;NA;NA;NA;0;7203;69939;NA;NA%;NA%;0,2239;NA%;0,2637
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA;5222094;b3S;S5;I;2;PIRACANJUBA;GO;44166;NA;NA;NA;NA;16329;66783;0;NA;NA;NA;0;2988;69771;NA;NA%;NA%;0,234;NA%;0,0462
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA;84156470;b3S;S5;I;2;BELEM;PA;44166;NA;NA;NA;NA;60550;63497;0;NA;NA;NA;0;5901;69398;NA;NA%;NA%;0,8725;NA%;0,0111
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS JUÍZES E CARREIRAS PÚBLICAS DO DIREITO DO ESTADO DO RIO GRANDE DO SUL – SICREDI AJURIS RS;3750034;b3S;S4;I;2;PORTO ALEGRE;RS;44166;16197;0;16197;0;16197;68918;0;0;62;0;62;311;69291;185637;0,2338;0,2338;0,2338;0,0873;0,0327
COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;9343038;b3S;S5;I;2;SOUSA;PB;44166;NA;NA;NA;NA;36392;64256;0;NA;NA;NA;0;4780;69036;NA;NA%;NA%;0,5271;NA%;0,0218
COOPERATIVA DE CRÉDITO SICOOB TRANSAMAZÔNICA;24431221;b3S;S5;I;2;PACAJA;PA;44166;NA;NA;NA;NA;11212;62176;0;NA;NA;NA;0;6442;68618;NA;NA%;NA%;0,1634;NA%;0,1581
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4079285;b3S;S5;I;2;ITAJUBA;MG;44166;NA;NA;NA;NA;13810;63193;0;NA;NA;NA;0;5392;68585;NA;NA%;NA%;0,2014;NA%;0,1044
COOPERATIVA DE CRÉDITO NORTE SUL DA BAHIA LTDA - SICOOB NORTE SUL;2876918;b3S;S5;I;2;GANDU;BA;44166;NA;NA;NA;NA;12546;61177;0;NA;NA;NA;0;7211;68388;NA;NA%;NA%;0,1835;NA%;0,1262
UNIPRIME SUL MS - COOPERATIVA DE CRÉDITO;37554441;b3S;S5;I;2;DOURADOS;MS;44166;NA;NA;NA;NA;33199;64125;0;NA;NA;NA;0;4180;68305;NA;NA%;NA%;0,486;NA%;0,0558
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;b3S;S5;I;2;JARAGUA DO SUL;SC;44166;NA;NA;NA;NA;12615;64166;0;NA;NA;NA;0;3936;68102;NA;NA%;NA%;0,1852;NA%;0,0339
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JACUTINGA - CRESOL JACUTINGA;2904125;b3S;S5;I;2;JACUTINGA;RS;44166;NA;NA;NA;NA;10742;64491;0;NA;NA;NA;0;3461;67952;NA;NA%;NA%;0,1581;NA%;0,1437
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE XAVANTINA - CRESOL XAVANTINA;8055016;b3S;S5;I;2;XAVANTINA;SC;44166;NA;NA;NA;NA;16707;65841;0;NA;NA;NA;0;2067;67908;NA;NA%;NA%;0,246;NA%;0,0438
COOPERATIVA DE CRÉDITO COGEM;44401800;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;44166;NA;NA;NA;NA;71889;63976;0;NA;NA;NA;0;3653;67629;NA;NA%;NA%;1,063;NA%;0,0106
COOPERATIVA DE CRÉDITO SICOOB UNIDAS;1042487;b3S;S5;I;2;BELEM;PA;44166;NA;NA;NA;NA;20491;60255;0;NA;NA;NA;0;7300;67555;NA;NA%;NA%;0,3033;NA%;0,2356
UNICRED REGIONAL NORTE LAGOS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO REGIONAL NORTE LAGOS LTDA;4445917;b3S;S5;I;2;CAMPOS DOS GOYTACAZES;RJ;44166;NA;NA;NA;NA;17842;61863;0;NA;NA;NA;0;5119;66982;NA;NA%;NA%;0,2664;NA%;0,0311
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MILITARES ESTADUAIS DO RIO GRANDE DO SUL – SICREDI MIL RS;3212823;b3S;S4;I;2;PORTO ALEGRE;RS;44166;15254;0;15254;0;15254;66344;0;0;17;0;17;594;66955;107148;0,2278;0,2278;0,2278;0,1424;0,0503
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;S5;I;2;CATANDUVA;SP;44166;NA;NA;NA;NA;81051;63698;0;NA;NA;NA;0;2944;66642;NA;NA%;NA%;1,2162;NA%;0,0064
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BAMBUÍ LTDA. - SICOOB CREDIBAM;66259110;b3S;S5;I;2;BAMBUI;MG;44166;NA;NA;NA;NA;25444;61415;0;NA;NA;NA;0;4941;66356;NA;NA%;NA%;0,3835;NA%;0,1538
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;44166;68317;0;68317;0;68317;64804;21;18;169;16;224;0;65028;2914699;1,0506;1,0506;1,0506;0,0234;0,0266
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;b3S;S5;I;2;SAO PAULO;SP;44166;NA;NA;NA;NA;70198;61887;0;NA;NA;NA;0;3097;64983;NA;NA%;NA%;1,0802;NA%;0,001
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ARATIBA – CRESOL ARATIBA;4565791;b3S;S5;I;2;ARATIBA;RS;44166;NA;NA;NA;NA;9835;62368;0;NA;NA;NA;0;2551;64920;NA;NA%;NA%;0,1515;NA%;0,0439
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SARANDI-CRESOL SARANDI;5220243;b3S;S5;I;2;SARANDI;RS;44166;NA;NA;NA;NA;7353;60905;0;NA;NA;NA;0;3127;64031;NA;NA%;NA%;0,1148;NA%;0,1433
GUITTA CC LTDA - PRUDENCIAL;1000082107;n2;S4;I;2;SAO PAULO;SP;44166;9113;0;9113;0;9113;6385;1655;0;16684;629;18968;38651;64004;NA;0,1424;0,1424;0,1424;NA%;0,1661
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4886317;b3S;S5;I;2;CURITIBA;PR;44166;NA;NA;NA;NA;15136;58167;0;NA;NA;NA;0;3050;61217;NA;NA%;NA%;0,2473;NA%;0,0108
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE GETÚLIO VARGAS - CRESOL GETÚLIO VARGAS;5241145;b3S;S5;I;2;GETULIO VARGAS;RS;44166;NA;NA;NA;NA;10461;58227;0;NA;NA;NA;0;2895;61122;NA;NA%;NA%;0,1711;NA%;0,0904
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;S5;I;2;FLORIANOPOLIS;SC;44166;NA;NA;NA;NA;11876;57135;0;NA;NA;NA;0;3912;61047;NA;NA%;NA%;0,1945;NA%;0,084
AFAL - PRUDENCIAL;1000081081;n1;S4;I;1;MACEIO;AL;44166;27196;0;27196;0;27196;54142;0;0;0;0;0;6709;60851;NA;0,4469;0,4469;0,4469;NA%;0,1017
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE APIÚNA - CRESOL APIÚNA;7215632;b3S;S5;I;2;APIUNA;SC;44166;NA;NA;NA;NA;11518;58538;0;NA;NA;NA;0;1974;60512;NA;NA%;NA%;0,1903;NA%;0,2033
ED&F MAN CAPITAL DTVM - PRUDENCIAL;1000085197;n2;S4;I;2;CAMPINAS;SP;44166;9919;0;9919;0;9919;4660;0;0;0;0;0;55511;60171;NA;0,1649;0,1649;0,1649;NA%;0,1824
COOPERATIVA DE CRÉDITO SICOOBMAIS  LTDA. – SICOOBMAIS;26359745;b3S;S5;I;2;IGUATAMA;MG;44166;NA;NA;NA;NA;19844;56447;0;NA;NA;NA;0;3561;60009;NA;NA%;NA%;0,3307;NA%;0,1767
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE POUSO REDONDO - CRESOL POUSO REDONDO;10453077;b3S;S5;I;2;POUSO REDONDO;SC;44166;NA;NA;NA;NA;11670;57769;0;NA;NA;NA;0;2163;59932;NA;NA%;NA%;0,1947;NA%;0,0703
COOPERATIVA DE CRÉDITO SICOOB IPÊ - SICOOB IPÊ;24610065;b3S;S5;I;2;CAMPO GRANDE;MS;44166;NA;NA;NA;NA;9014;56767;0;NA;NA;NA;0;2536;59303;NA;NA%;NA%;0,152;NA%;0,0964
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CHAPECO - CRESOL CHAPECO;4281182;b3S;S5;I;2;CHAPECO;SC;44166;NA;NA;NA;NA;12665;55715;0;NA;NA;NA;0;3208;58923;NA;NA%;NA%;0,2149;NA%;0,1757
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAPITÓLIO LTDA   SICOOB CREDICAPI;804046;b3S;S5;I;2;CAPITOLIO;MG;44166;NA;NA;NA;NA;13521;54707;0;NA;NA;NA;0;3936;58644;NA;NA%;NA%;0,2306;NA%;0,0398
COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;S5;I;2;RIO DE JANEIRO;RJ;44166;NA;NA;NA;NA;18017;49643;0;NA;NA;NA;0;8197;57840;NA;NA%;NA%;0,3115;NA%;0,092
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA LTDA. – CREDISIS SUDOESTE/RO;3985375;b3S;S5;I;2;ROLIM DE MOURA;RO;44166;NA;NA;NA;NA;18551;52879;0;NA;NA;NA;0;4787;57666;NA;NA%;NA%;0,3217;NA%;0,111
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;b3S;S5;I;2;BELEM;PA;44166;NA;NA;NA;NA;15274;52840;0;NA;NA;NA;0;4540;57379;NA;NA%;NA%;0,2662;NA%;0,1626
CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL;1000082712;n1;S4;C;2;RECIFE;PE;44166;47059;0;47059;0;47059;14800;964;0;8;27890;28862;13122;56784;NA;0,8287;0,8287;0,8287;NA%;0,0381
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74244344;b3S;S5;I;2;SAO PAULO;SP;44166;NA;NA;NA;NA;60135;54189;0;NA;NA;NA;0;2524;56714;NA;NA%;NA%;1,0603;NA%;0,0005
PIAUÍ FOMENTO - PRUDENCIAL;1000081160;n1;S4;I;1;TERESINA;PI;44166;17670;0;17670;0;17670;53279;0;0;0;0;0;3286;56565;NA;0,3124;0,3124;0,3124;NA%;0,0026
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;S5;I;2;SAO PAULO;SP;44166;NA;NA;NA;NA;60173;53213;0;NA;NA;NA;0;3333;56546;NA;NA%;NA%;1,0641;NA%;0,0027
NOVINVEST CVM LTDA - PRUDENCIAL;1000082808;n2;S4;I;2;SAO PAULO;SP;44166;14136;0;14136;0;14136;16797;0;0;6;37456;37462;2279;56537;NA;0,25;0,25;0,25;NA%;0,0437
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO EMPREENDEDORES - SICREDI EMPREENDEDORES PR;7070495;b3S;S5;I;2;CURITIBA;PR;44166;NA;NA;NA;NA;9875;51712;0;NA;NA;NA;0;4500;56212;NA;NA%;NA%;0,1757;NA%;0,0591
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE CRUZ ALTA LTDA - SICOOB CRUZ ALTA;73326449;b3S;S5;I;2;CRUZ ALTA;RS;44166;NA;NA;NA;NA;11011;52469;0;NA;NA;NA;0;3671;56140;NA;NA%;NA%;0,1961;NA%;0,1192
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92935741;b3S;S5;I;2;PORTO ALEGRE;RS;44166;NA;NA;NA;NA;32710;51929;0;NA;NA;NA;0;3994;55923;NA;NA%;NA%;0,5849;NA%;0,0155
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE PINHALZINHO - CRESOL PINHALZINHO;7412987;b3S;S5;I;2;PINHALZINHO;SC;44166;NA;NA;NA;NA;8516;52686;0;NA;NA;NA;0;2140;54826;NA;NA%;NA%;0,1553;NA%;0,1096
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIPAULISTA;3139644;b3S;S5;I;2;SAO PAULO;SP;44166;NA;NA;NA;NA;50198;52456;0;NA;NA;NA;0;2349;54805;NA;NA%;NA%;0,9159;NA%;0,0024
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DO ACRE - SICOOB ACRE;3528402;b3S;S5;I;2;RIO BRANCO;AC;44166;NA;NA;NA;NA;24445;48006;0;NA;NA;NA;0;6419;54425;NA;NA%;NA%;0,4492;NA%;0,2464
COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO;2448839;b3S;S5;I;2;RIO RUFINO;SC;44166;NA;NA;NA;NA;11043;51381;0;NA;NA;NA;0;2995;54376;NA;NA%;NA%;0,2031;NA%;0,1789
UNICRED COSTA DO SOL RJ – COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO LTDA.;39231527;b3S;S5;I;2;MACAE;RJ;44166;NA;NA;NA;NA;14815;50331;0;NA;NA;NA;0;3781;54112;NA;NA%;NA%;0,2738;NA%;0,0718
COOPERATIVA DE CRÉDITO SICOOB COOPEMAR LTDA;4174720;b3S;S5;I;2;MAIRI;BA;44166;NA;NA;NA;NA;10769;49017;0;NA;NA;NA;0;4755;53772;NA;NA%;NA%;0,2003;NA%;0,2094
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CAPARAÓ LTDA. - SICOOB SAÚDE;71261184;b3S;S5;I;2;CARATINGA;MG;44166;NA;NA;NA;NA;10067;50757;0;NA;NA;NA;0;2913;53670;NA;NA%;NA%;0,1876;NA%;0,0364
TREVISO CC S.A. - PRUDENCIAL;1000081885;n2;S4;I;2;SAO PAULO;SP;44166;5648;0;5648;0;5648;4151;964;0;43;0;1006;48389;53547;NA;0,1055;0,1055;0,1055;NA%;0,0873
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE MARTINHO CAMPOS LTDA - SICOOB CREDIMAC;64480833;b3S;S5;I;2;MARTINHO CAMPOS;MG;44166;NA;NA;NA;NA;14069;50103;0;NA;NA;NA;0;3274;53377;NA;NA%;NA%;0,2636;NA%;0,136
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA NOTARIAL E REGISTRAL - COOPNORE;7714057;b3S;S5;I;2;PORTO ALEGRE;RS;44166;NA;NA;NA;NA;6608;46302;0;NA;NA;NA;0;7030;53331;NA;NA%;NA%;0,1239;NA%;0,0942
COOPERATIVA DE CRÉDITO RURAL - CREDICANA;44373041;b3S;S5;I;2;ASSIS;SP;44166;NA;NA;NA;NA;13558;52347;0;NA;NA;NA;0;893;53240;NA;NA%;NA%;0,2547;NA%;0,0051
ATRIA S.A. - CFI - PRUDENCIAL;1000083508;n1;S5;I;2;ARAUCARIA;PR;44166;NA;NA;NA;NA;61627;49003;0;NA;NA;NA;0;4182;53185;NA;NA%;NA%;1,1587;NA%;0
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE RONDÔNIA – SICOOB CREDJURD;4751713;b3S;S5;I;2;PORTO VELHO;RO;44166;NA;NA;NA;NA;29419;46869;0;NA;NA;NA;0;6205;53074;NA;NA%;NA%;0,5543;NA%;0,0757
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74248949;b3S;S5;I;2;SAO JOAO DA BOA VISTA;SP;44166;NA;NA;NA;NA;21612;51009;0;NA;NA;NA;0;2008;53017;NA;NA%;NA%;0,4076;NA%;0,0252
RB CAPITAL DTVM LTDA. - PRUDENCIAL;1000084174;n2;S4;I;2;SAO PAULO;SP;44166;9919;0;9919;0;9919;2998;0;0;31207;0;31207;18539;52745;NA;0,1881;0,1881;0,1881;NA%;0,0003
COOPERATIVA DE CREDITO CREDLIDER - SICOOB CREDLIDER;5463934;b3S;S5;I;2;VOTUPORANGA;SP;44166;NA;NA;NA;NA;16289;49247;0;NA;NA;NA;0;3097;52345;NA;NA%;NA%;0,3112;NA%;0,221
DIRECAO S.A. CFI - PRUDENCIAL;1000083625;n1;S5;I;2;SANTOS;SP;44166;NA;NA;NA;NA;52230;49229;0;NA;NA;NA;0;2915;52144;NA;NA%;NA%;1,0017;NA%;0,0011
GRAZZIOTIN FINANCIADORA SA CFI - PRUDENCIAL;1000083481;n1;S5;I;2;PASSO FUNDO;RS;44166;NA;NA;NA;NA;23413;51070;0;NA;NA;NA;0;1031;52101;NA;NA%;NA%;0,4494;NA%;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;S5;I;2;SAO PAULO;SP;44166;NA;NA;NA;NA;11750;48292;0;NA;NA;NA;0;3701;51993;NA;NA%;NA%;0,226;NA%;0,1009
PARMETAL DTVM LTDA - PRUDENCIAL;1000084019;n2;S4;I;2;SAO PAULO;SP;44166;23602;0;23602;0;23602;11812;7254;0;0;0;7254;32722;51787;NA;0,4558;0,4558;0,4558;NA%;0,0121
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71069587;b3S;S5;I;2;DORES DO INDAIA;MG;44166;NA;NA;NA;NA;10538;48842;0;NA;NA;NA;0;2421;51262;NA;NA%;NA%;0,2056;NA%;0,2078
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO CEARÁ E LIVRE ADMISSÃO NAS MESORREGIÕES METROPOLITANA DE FORTALEZA E SUL CEARENSE - SICOOB CEARÁ;3620772;b3S;S5;I;2;FORTALEZA;CE;44166;NA;NA;NA;NA;15556;47092;0;NA;NA;NA;0;4152;51243;NA;NA%;NA%;0,3036;NA%;0,0364
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;S5;I;2;CHAPADA GAUCHA;MG;44166;NA;NA;NA;NA;13111;46718;0;NA;NA;NA;0;4432;51150;NA;NA%;NA%;0,2563;NA%;0,0543
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CONCÓRDIA - CRESOL CONCÓRDIA;5425526;b3S;S5;I;2;CONCORDIA;SC;44166;NA;NA;NA;NA;8368;48393;0;NA;NA;NA;0;2279;50671;NA;NA%;NA%;0,1652;NA%;0,0499
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1330295;b3S;S5;I;2;VITORIA;ES;44166;NA;NA;NA;NA;32311;44647;0;NA;NA;NA;0;5998;50645;NA;NA%;NA%;0,638;NA%;0,044
H.COMMCOR DTVM LTDA. - PRUDENCIAL;1000084222;n2;S4;I;2;SAO PAULO;SP;44166;12236;0;12236;0;12236;20684;359;0;17;0;376;29375;50434;NA;0,2426;0,2426;0,2426;NA%;0,0632
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COOP - COOPERATIVA DE CONSUMO E DOS EMPREGADOS DO SUPER MERCADO ZONA SUL S/A;47074323;b3S;S5;I;2;SANTO ANDRE;SP;44166;NA;NA;NA;NA;22105;44371;0;NA;NA;NA;0;5998;50369;NA;NA%;NA%;0,4389;NA%;0,025
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TIRADENTES DO SUL - CRESOL TIRADENTES DO SUL;8805562;b3S;S5;I;2;TIRADENTES DO SUL;RS;44166;NA;NA;NA;NA;5013;48781;0;NA;NA;NA;0;1450;50231;NA;NA%;NA%;0,0998;NA%;0,2051
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERV DA SEC  DE E  DA SEG  PUB  E DA DEFESA SOCIAL DO E DO RN E DOS TRAB  SINDICALIZADOS DA AREA DE SAUDE E AFINS NA REG  MET  DE NATAL - SICOOB POTIGUAR;2382755;b3S;S5;I;2;NATAL;RN;44166;NA;NA;NA;NA;13290;46184;0;NA;NA;NA;0;3779;49963;NA;NA%;NA%;0,266;NA%;0,0652
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;b3S;S5;I;2;ACAILANDIA;MA;44166;NA;NA;NA;NA;16234;43760;0;NA;NA;NA;0;5859;49618;NA;NA%;NA%;0,3272;NA%;0,0996
COOPERATIVA DE CRÉDITO RURAL DE OURO   SULCREDI/OURO;7853842;b3S;S5;I;2;OURO;SC;44166;NA;NA;NA;NA;9861;47575;0;NA;NA;NA;0;2044;49618;NA;NA%;NA%;0,1987;NA%;0,0911
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SÃO VALENTIM - CRESOL SÃO VALENTIM;3015152;b3S;S5;I;2;SAO VALENTIM;RS;44166;NA;NA;NA;NA;8255;47559;0;NA;NA;NA;0;2016;49574;NA;NA%;NA%;0,1665;NA%;0,0588
COOPERATIVA DE CREDITO DE ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71506513;b3S;S5;I;2;ITAPAGIPE;MG;44166;NA;NA;NA;NA;26608;45986;0;NA;NA;NA;0;3222;49208;NA;NA%;NA%;0,5407;NA%;0,0435
COOPERATIVA DE CREDITO , POUPANÇA E INVESTIMENTO DO ESTADO DO PIAUÍ - SICREDI PIAUÍ;3128973;b3S;S5;I;2;TERESINA;PI;44166;NA;NA;NA;NA;10105;46250;0;NA;NA;NA;0;2874;49124;NA;NA%;NA%;0,2057;NA%;0,1967
BANCO XCMG BRASIL;1000085300;b2;S4;I;3;POUSO ALEGRE;MG;44166;80266;0;80266;0;80266;45053;0;0;0;0;0;4063;49116;82256;1,6342;1,6342;1,6342;0,9758;0,0014
