Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71207740;b3S;S5;I;2;IRAI DE MINAS;MG;44166;25855;0;0;57586;0;0;83441;0;0;0;0;0;0;0;0;83441;0;27103;110544;0;35204;145747
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO GORUTUBA LTDA - SICOOB CREDIVAG;25404542;b3S;S5;I;2;JANAUBA;MG;44166;50535;0;0;34100;0;34;84669;0;0;4305;0;0;0;4305;0;88974;0;26016;114990;0;29500;144490
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4886317;b3S;S5;I;2;CURITIBA;PR;44166;18184;0;2491;100116;0;0;120790;0;0;0;0;0;0;0;0;120790;0;7519;128309;0;15912;144221
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LEME - SICOOB CREDIACIL;8795285;b3S;S5;I;2;LEME;SP;44166;35099;0;0;86407;0;28;121534;0;1;0;0;0;0;1;0;121535;0;3650;125185;0;17670;142855
CENTROCRED CFI - PRUDENCIAL;1000084727;n1;S5;I;2;SANTA CRUZ DO SUL;RS;44166;0;0;0;57117;0;0;57117;0;0;0;0;0;43824;43824;0;100941;0;4122;105063;0;37671;142734
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO NOS ESTADOS DE ALAGOAS, SERGIPE E BAHIA - SICOOB LESTE;2493000;b3S;S5;I;2;MACEIO;AL;44166;36811;0;0;57902;0;497;95210;0;0;0;0;0;0;0;0;95210;0;7732;102942;0;39782;142724
COOPERATIVA DE CREDITO CREDIAGRO LTDA. - SICOOB CREDIAGRO;429890;b3S;S5;I;2;CAMPOS ALTOS;MG;44166;37102;0;0;40787;0;0;77889;0;0;8127;0;0;0;8127;0;86016;0;17490;103506;0;37797;141303
FINSOL SCMEPP S.A. - PRUDENCIAL;1000083340;n1;S4;I;3;RECIFE;PE;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107765;107765;0;4081;111846;0;27369;139215
COOPERATIVA DE CRÉDITO DOS MÉDICOS, SERVIDORES PÚBLICOS E EMPRESÁRIOS DO NORDESTE LTDA - UNICRED DO NORDESTE;2602922;b3S;S5;I;2;FEIRA DE SANTANA;BA;44166;41546;0;0;71246;0;0;112792;0;0;0;0;0;0;0;0;112792;0;6331;119122;0;20086;139208
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL CATARINENSE - ACENTRA;3427097;b3S;S5;I;2;CRICIUMA;SC;44166;40225;0;0;56946;0;580;97751;0;0;0;0;0;0;0;15012;112763;0;4684;117447;0;20067;137514
WESTERN ASSET DTVM LTDA. - PRUDENCIAL;1000083900;n2;S4;I;3;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38689;38689;0;98139;136828
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DAS ENCOSTAS DA SERRA GERAL – CRESOL ENCOSTAS DA SERRA GERAL;3485130;b3S;S5;I;2;SANTA ROSA DE LIMA;SC;44166;15796;0;0;79614;0;0;95410;0;0;0;0;0;0;0;0;95410;0;27945;123355;0;12659;136014
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO RIO CLARO LTDA - SICOOB CREDICARMO;25743311;b3S;S5;I;2;CARMO DO RIO CLARO;MG;44166;25606;0;0;38512;0;107;64225;0;121;4477;0;0;0;4597;17247;86070;0;11267;97337;0;36573;133910
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MARECHAL CÂNDIDO RONDON E REGIÃO - SICOOB MARECHAL;7097064;b3S;S5;I;2;MARECHAL CANDIDO RONDON;PR;44166;31369;0;0;60638;0;299;92305;0;0;9091;0;0;0;9091;0;101397;0;14852;116248;0;17002;133250
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45691128;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8631;8631;0;123529;132160
COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS;707903;b3S;S5;I;2;ABDON BATISTA;SC;44166;16000;0;0;70083;0;0;86083;0;0;2959;0;0;0;2959;2656;91698;0;16669;108367;0;22543;130910
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO SERRANO - SICOOB CREDISERRA SC;1692448;b3S;S5;I;2;URUPEMA;SC;44166;22387;0;0;44546;0;26;66958;0;0;11533;0;0;0;11533;870;79361;0;27651;107012;0;23652;130665
COOPERATIVA DE CRÉDITO DO SUDOESTE BAIANO LTDA – SICOOB CREDICONQUISTA;2282165;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;44166;58957;0;0;43361;0;0;102318;0;0;0;0;0;0;0;0;102318;0;4912;107230;0;23300;130529
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;S5;I;2;NITEROI;RJ;44166;33240;0;0;66599;0;898;100737;0;0;0;0;0;0;0;0;100737;0;3138;103875;0;25005;128880
F D GOLD DTVM LTDA - PRUDENCIAL;1000083993;n2;S4;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90006;90006;0;38655;128662
COOPERATIVA DE CRÉDITO DA SERRA CATARINENSE - CREDICOMIN;9590601;b3S;S5;I;2;LAGES;SC;44166;28637;0;0;72362;0;0;100999;0;0;0;0;0;0;0;185;101184;0;5839;107022;0;19150;126173
UNIPRIME SUL MS - COOPERATIVA DE CRÉDITO;37554441;b3S;S5;I;2;DOURADOS;MS;44166;26482;766;0;59470;0;2696;89415;0;407;0;211;0;0;618;0;90033;0;2509;92542;0;33199;125741
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS GERAIS E CAMPO DO MEIO LTDA - SICOOB CREDCAM;71146450;b3S;S5;I;2;CAMPOS GERAIS;MG;44166;36533;0;0;48436;0;0;84969;0;0;1744;0;0;0;1744;0;86713;0;17390;104103;0;21556;125660
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ACRE LTDA.;5439425;b3S;S5;I;2;RIO BRANCO;AC;44166;44444;0;0;53629;0;0;98074;0;0;0;0;0;0;0;0;98074;0;4574;102647;0;22844;125492
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BAMBUÍ LTDA. - SICOOB CREDIBAM;66259110;b3S;S5;I;2;BAMBUI;MG;44166;37250;0;0;48390;0;0;85640;0;0;3407;0;0;0;3407;0;89046;0;9425;98472;0;26918;125389
SITA SCCVM S.A. - PRUDENCIAL;1000082743;n2;S4;I;2;BELO HORIZONTE;MG;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2436;54938;57374;0;67428;124802
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE HUMAITÁ - CRESOL HUMAITÁ;5983995;b3S;S5;I;2;HUMAITA;RS;44166;10035;276;0;63500;0;0;73811;0;0;0;0;0;0;0;0;73811;0;39504;113316;0;11312;124628
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO – SICOOB COOPERAC;8071414;b3S;S5;I;2;RIBEIRAO PRETO;SP;44166;49473;0;0;56535;0;146;106155;0;0;0;0;0;0;0;0;106155;0;4103;110258;0;14317;124574
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE XAVANTINA - CRESOL XAVANTINA;8055016;b3S;S5;I;2;XAVANTINA;SC;44166;11105;0;0;55479;0;0;66584;0;0;0;0;0;0;0;0;66584;0;40760;107344;0;16707;124052
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPRESÁRIOS, PROFISSIONAIS DO MERCADO IMOBILIÁRIO E DA CMI / SECOVI - SICOOB SECOVICRED MG;14913919;b3S;S5;I;2;BELO HORIZONTE;MG;44166;35231;0;0;69771;0;0;105002;0;861;0;0;0;0;861;0;105863;0;1567;107430;0;16051;123481
BECKER FINANCEIRA S.A. - CFI;1000084507;n1;S5;I;2;CERRO LARGO;RS;44166;0;0;0;0;0;0;0;0;0;0;0;0;72149;72149;0;72149;0;5586;77735;0;44884;122619
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DE NÍVEL SUPERIOR DE JUIZ DE FORA LTDA. - UNICRED JUIZ DE FORA;71479653;b3S;S5;I;2;JUIZ DE FORA;MG;44166;25679;0;0;74835;0;0;100514;0;0;0;0;0;0;0;0;100514;0;3371;103884;0;17498;121383
COOPERATIVA DE CRÉDITO COOPCRED;53623781;b3S;S5;I;2;VALPARAISO;SP;44166;25448;0;0;39653;0;0;65101;0;1180;6827;0;0;0;8007;0;73107;0;14911;88019;0;33135;121153
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL, DOS SERVIDORES DA SECRETARIA DE SAÚDE E DOS TRABALHADORES EM ENSINO DO DISTRITO FEDERAL LTDA.   SICOOB EXECUTIVO;694877;b3S;S5;I;2;BRASILIA;DF;44166;21909;0;0;46120;0;6;68036;0;0;0;0;0;0;0;14092;82128;0;4740;86868;0;31285;118153
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE GUARAMIRIM - CREVISC;10143743;b3S;S5;I;2;GUARAMIRIM;SC;44166;35840;0;0;43162;0;0;79002;0;0;0;0;0;0;0;9338;88340;0;4860;93199;0;24526;117725
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE E LIVRE ADMISSÃO MINAS - ESPÍRITO SANTO LTDA. - UNICRED MINAS - ES;1110032;b3S;S5;I;2;VITORIA;ES;44166;34516;0;0;59767;0;0;94283;0;0;0;0;0;0;0;0;94283;0;6016;100299;0;17261;117560
INTL FCSTONE - PRUDENCIAL;1000084088;b2;S4;C;3;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55730;55730;0;61593;117323
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GUARANI DAS MISSÕES - CRESOL GUARANI DAS MISSÕES;8488377;b3S;S5;I;2;GUARANI DAS MISSOES;RS;44166;10422;86;0;41450;0;0;51958;0;0;0;0;0;0;0;0;51958;0;52521;104479;0;12838;117317
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE, ARQUITETOS E URBANISTAS DE SETE LAGOAS E REGIÃO LTDA - UNICRED SETE LAGOAS;71163315;b3S;S5;I;2;SETE LAGOAS;MG;44166;23121;0;0;72884;0;0;96005;0;0;0;0;0;0;0;0;96005;0;2184;98190;0;19043;117232
ELITE - CCVM LTDA - PRUDENCIAL;1000082530;n2;S4;I;2;RIO DE JANEIRO;RJ;44166;0;0;0;0;0;0;0;1734;0;0;0;0;0;0;0;1734;0;99677;101411;0;15657;117067
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;44166;29956;0;0;60999;0;0;90954;0;0;0;0;0;0;0;11145;102099;0;1007;103106;0;13425;116531
COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;9343038;b3S;S5;I;2;SOUSA;PB;44166;28154;0;0;43173;0;0;71327;0;0;0;0;0;0;0;4044;75371;0;4328;79699;0;36615;116314
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TANGARÁ - CRESOL TANGARÁ;7946451;b3S;S5;I;2;TANGARA;SC;44166;10164;0;0;52768;0;0;62932;0;0;0;0;0;0;0;0;62932;0;40082;103014;0;12575;115589
UNICRED REGIONAL NORTE LAGOS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO REGIONAL NORTE LAGOS LTDA;4445917;b3S;S5;I;2;CAMPOS DOS GOYTACAZES;RJ;44166;26836;0;0;68620;0;172;95629;0;0;0;0;0;0;0;0;95629;0;1714;97343;0;17846;115189
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ARATIBA – CRESOL ARATIBA;4565791;b3S;S5;I;2;ARATIBA;RS;44166;8188;0;0;60466;0;0;68653;0;0;0;0;0;0;0;0;68653;0;36279;104932;0;9835;114767
BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL;1000081263;b1;S4;I;3;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12429;12429;0;102073;114502
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CURITIBANOS - CRESOL CURITIBANOS;1155801;b3S;S5;I;2;CURITIBANOS;SC;44166;13598;11;0;37831;0;0;51440;0;0;0;0;0;0;0;0;51440;0;45047;96487;0;17374;113861
AL5 S.A. CFI;1000084734;n1;S4;I;2;CUIABA;MT;44166;0;0;0;8631;0;0;8631;0;0;0;0;0;58087;58087;0;66718;0;1522;68240;0;45530;113769
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAÇADOR   SICOOB CAÇADOR SC;86791837;b3S;S5;I;2;CACADOR;SC;44166;31073;0;0;54072;0;32;85178;0;544;2042;0;0;0;2586;542;88305;0;8330;96635;0;16132;112768
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE WITMARSUM - CRESOL WITMARSUM;7465539;b3S;S5;I;2;WITMARSUM;SC;44166;9319;1162;0;41505;0;0;51986;0;0;0;0;0;0;0;0;51986;0;41629;93615;0;18758;112373
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JOAQUIM-CRESOL SÃO JOAQUIM;2766672;b3S;S5;I;2;SAO JOAQUIM;SC;44166;10032;82;0;41047;0;0;51161;0;0;0;0;0;0;0;0;51161;0;43978;95139;0;16663;111802
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2179673;b3S;S5;I;2;OURINHOS;SP;44166;21173;0;0;61379;0;73;82625;0;9349;0;0;0;0;9349;0;91974;0;2054;94028;0;16497;110524
BCO MAXINVEST S.A. - PRUDENCIAL;1000081775;b2;S4;I;2;CURITIBA;PR;44166;0;0;0;88761;0;0;88761;0;0;0;0;0;0;0;0;88761;0;4335;93096;0;17256;110353
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1657678;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;44166;26910;0;0;57193;0;0;84103;0;0;0;0;0;0;0;0;84103;0;7086;91188;0;19035;110223
COOPERATIVA DE CRÉDITO SICOOB COOPEMAR LTDA;4174720;b3S;S5;I;2;MAIRI;BA;44166;53995;0;0;40801;0;0;94795;0;0;0;0;0;0;0;0;94795;0;2492;97288;0;12711;109999
COOPERATIVA DE CRÉDITO CREDIESMERALDAS LTDA. – SICOOB CREDIESMERALDAS;68512748;b3S;S5;I;2;ESMERALDAS;MG;44166;42925;0;0;45653;0;0;88578;0;0;0;0;0;0;0;0;88578;0;3448;92026;0;16888;108914
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO VALLOUREC NO BRASIL - COOVALL LTDA.;64293582;b3S;S5;I;2;BELO HORIZONTE;MG;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10215;10215;0;98627;108843
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO EMPREENDEDORES - SICREDI EMPREENDEDORES PR;7070495;b3S;S5;I;2;CURITIBA;PR;44166;22963;0;935;64203;0;5;88105;0;0;0;0;0;0;0;391;88496;0;9268;97764;0;10439;108203
BCO CEDULA S.A. - PRUDENCIAL;1000081469;b1;S4;I;2;RIO DE JANEIRO;RJ;44166;1622;0;0;65793;0;0;67416;0;0;0;0;0;0;0;0;67416;93;440;67948;0;40208;108156
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4079285;b3S;S5;I;2;ITAJUBA;MG;44166;30580;0;0;53426;0;0;84006;0;774;0;0;0;0;774;3652;88432;0;4467;92899;0;14769;107668
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58290800;b3S;S5;I;2;CRUZEIRO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2803;2803;0;104546;107349
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA;5222094;b3S;S5;I;2;PIRACANJUBA;GO;44166;35335;0;0;28148;0;0;63484;0;0;4452;0;0;0;4452;2873;70808;0;15976;86784;0;20312;107097
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;S5;I;2;SEARA;SC;44166;14825;0;0;58464;0;0;73289;0;0;0;0;0;0;0;8054;81343;0;7969;89311;0;16829;106140
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO VALE DAS ANTAS LTDA. - UNICRED VALE DAS ANTAS;94243839;b3S;S5;I;2;CASCA;RS;44166;10652;0;0;65190;0;0;75842;0;8653;0;0;0;0;8653;0;84495;0;2002;86497;0;19165;105662
BOLETOBANCARIO.COM TEC PAGAMENTOS - PRUDENCIAL;1000085094;n4;;I;2;CURITIBA;PR;44166;0;0;0;0;95936;0;95936;0;0;0;0;0;0;0;0;95936;0;8574;104510;0;1085;105595
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;b3S;S5;I;2;PIRAPORA;MG;44166;37312;0;0;30436;0;0;67749;0;0;2488;0;0;0;2488;10032;80269;0;9468;89737;0;15487;105224
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA;84156470;b3S;S5;I;2;BELEM;PA;44166;15932;0;0;20849;0;0;36782;0;0;0;0;0;0;0;0;36782;0;6618;43399;0;61564;104963
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;b3S;S5;I;2;JARAGUA DO SUL;SC;44166;30518;0;0;57570;0;0;88088;0;0;0;0;0;0;0;538;88626;0;2320;90946;0;13715;104661
GREENCRED - COOPERATIVA DE CREDITO DOS MEDICOS, DEMAIS CATEGORIAS AFINS E PROFESSORES DE ENSINO SUPERIOR DE CURITIBA, REGIAO METROPOLITANA E LITORAL;2347114;b3S;S5;I;2;CURITIBA;PR;44166;9189;0;0;54737;0;3193;67119;0;0;0;0;0;0;0;0;67119;0;12252;79371;0;25271;104642
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;b3S;S5;I;2;ARARAQUARA;SP;44166;36461;0;0;47784;0;281;84526;0;0;0;0;0;0;0;0;84526;0;4612;89137;0;15169;104306
COOPERATIVA DE ECONOMIA E CREDITO MUTUO SICOOB COOPERCREDI - SP;915950;b3S;S5;I;2;SAO PAULO;SP;44166;14363;0;0;22469;0;0;36833;0;0;0;0;0;0;0;0;36833;0;3405;40237;0;63810;104047
COOPERATIVA DE CRÉDITO CREDICAMPINA LTDA. - SICOOB CREDICAMPINA;1609345;b3S;S5;I;2;CAMPINA VERDE;MG;44166;24020;0;0;33888;0;0;57908;0;0;1777;0;0;0;1777;0;59684;0;26508;86192;0;17521;103713
COOPERATIVA DE CRÉDITO NORTE SUL DA BAHIA LTDA - SICOOB NORTE SUL;2876918;b3S;S5;I;2;GANDU;BA;44166;37717;0;0;46044;0;38;83799;0;0;1059;0;0;0;1059;0;84859;0;2014;86873;0;15779;102652
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2562412;b3S;S5;I;2;PRADOPOLIS;SP;44166;0;0;0;3627;0;0;3627;0;0;0;0;0;0;0;0;3627;0;2476;6102;0;96160;102263
VITREO DTVM - PRUDENCIAL;1000085063;n2;S4;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90134;90134;0;12015;102149
COOPERATIVA DE CRÉDITO SICOOB TRANSAMAZÔNICA;24431221;b3S;S5;I;2;PACAJA;PA;44166;38859;0;0;31424;0;0;70283;0;456;9224;0;0;0;9680;7448;87412;0;2495;89907;0;11752;101658
SUMUP SCD;1000085238;n1;S5;I;2;SAO PAULO;SP;44166;0;0;0;0;78977;0;78977;0;0;0;0;0;0;0;0;78977;0;16273;95250;0;6107;101357
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42887133;b3S;S5;I;2;BOM SUCESSO;MG;44166;36111;0;0;47683;0;693;84487;0;0;1279;0;0;0;1279;0;85767;0;4443;90210;0;11072;101281
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ALFREDO WAGNER - CRESOL ALFREDO WAGNER;5494591;b3S;S5;I;2;ALFREDO WAGNER;SC;44166;8185;0;0;29388;0;0;37573;0;0;0;0;0;0;0;0;37573;0;51387;88960;0;11978;100938
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PÃO DE AÇÚCAR;46277273;b3S;S5;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14037;14037;0;86335;100372
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE RONDÔNIA – SICOOB CREDJURD;4751713;b3S;S5;I;2;PORTO VELHO;RO;44166;63347;0;0;3706;0;9;67062;0;0;0;0;0;0;0;0;67062;0;2792;69854;0;30412;100267
COOPERATIVA DE CREDITO DE ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71506513;b3S;S5;I;2;ITAPAGIPE;MG;44166;17798;0;0;30449;0;0;48247;0;0;3206;0;0;0;3206;0;51452;0;19979;71431;0;28546;99977
COOPERATIVA DE CREDITO CREDLIDER - SICOOB CREDLIDER;5463934;b3S;S5;I;2;VOTUPORANGA;SP;44166;38064;0;0;27500;0;0;65564;0;610;0;0;0;0;610;0;66174;0;16796;82970;0;16945;99915
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;b3S;S5;I;2;BELEM;PA;44166;49310;0;0;31939;0;3;81253;0;0;0;0;0;0;0;0;81253;0;2729;83982;0;15854;99836
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DE MATO GROSSO DO SUL – SICOOB CENTRO SUL MS;10319386;b3S;S5;I;2;DOURADOS;MS;44166;31562;0;0;42545;0;0;74106;0;0;0;0;0;0;0;285;74392;0;6460;80851;0;18800;99652
COOPERATIVA DE CRÉDITO RURAL - CREDICANA;44373041;b3S;S5;I;2;ASSIS;SP;44166;10063;0;0;73630;0;0;83693;0;0;0;0;0;0;0;0;83693;0;2313;86007;0;13560;99566
UNICRED COSTA DO SOL RJ – COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO LTDA.;39231527;b3S;S5;I;2;MACAE;RJ;44166;27061;0;0;54794;0;398;82253;0;0;0;0;0;0;0;0;82253;0;1478;83731;0;14828;98559
JBCRED S.A. SCFI - PRUDENCIAL;1000083137;n1;S5;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4527;4527;0;93779;98306
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA NOTARIAL E REGISTRAL - COOPNORE;7714057;b3S;S5;I;2;PORTO ALEGRE;RS;44166;33226;0;0;53987;0;0;87213;0;0;0;0;0;0;0;0;87213;0;1565;88778;0;6663;95440
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MILITARES ESTADUAIS DO RIO GRANDE DO SUL – SICREDI MIL RS;3212823;b3S;S4;I;2;PORTO ALEGRE;RS;44166;10654;0;3696;56532;0;506;71388;0;0;0;0;0;0;0;0;71388;0;8441;79829;0;15542;95371
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;b3S;S5;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6545;6545;0;88317;94861
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JACUTINGA - CRESOL JACUTINGA;2904125;b3S;S5;I;2;JACUTINGA;RS;44166;8126;0;0;36340;0;0;44466;0;0;0;0;0;0;0;0;44466;0;38552;83018;0;10742;93760
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CHAPECO - CRESOL CHAPECO;4281182;b3S;S5;I;2;CHAPECO;SC;44166;9322;95;0;33977;0;0;43394;0;0;0;0;0;0;0;0;43394;0;35646;79040;0;12665;91706
CREDITÁ S.A. CFI - PRUDENCIAL;1000083687;n1;S5;I;2;PORTO ALEGRE;RS;44166;0;0;0;47707;0;0;47707;0;0;0;0;0;21601;21601;0;69308;0;2684;71992;0;19668;91660
FINAXIS - PRUDENCIAL;1000080790;b1;S4;C;2;CURITIBA;PR;44166;47070;0;0;0;0;0;47070;0;0;0;0;0;0;0;0;47070;0;18215;65284;0;25452;90736
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;S5;I;2;FLORIANOPOLIS;SC;44166;16228;0;0;50266;0;0;66494;0;0;0;0;0;0;0;9539;76033;0;1639;77672;0;12796;90468
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAPITÓLIO LTDA   SICOOB CREDICAPI;804046;b3S;S5;I;2;CAPITOLIO;MG;44166;23574;0;0;36986;0;0;60560;0;710;2953;0;0;0;3663;0;64224;0;11147;75371;0;14752;90123
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;S5;I;2;CATANDUVA;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8402;8402;0;81051;89453
COMPANHIA HIPOTECARIA PIRATINI - CHP;1000085520;n1;S4;I;2;PORTO ALEGRE;RS;44166;0;0;0;0;0;0;0;0;11496;0;0;0;0;11496;0;11496;0;71938;83435;0;5284;88719
