Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;44166;7302;26619;72797;332177;-24561;307615;0;0;0;0;0;2035;463010;20318;899696;0;899696
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;S4;I;2;MARACAJU;MS;44166;7080;3120;156624;595637;-22810;572827;0;0;0;0;0;21133;108511;28968;898264;0;898264
COOPERATIVA DE CRÉDITO SICOOB VALE SUL;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;44166;8337;56470;0;660664;-15714;644951;0;0;0;0;0;5034;158639;23594;897025;0;897025
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;S5;I;2;CASCAVEL;PR;44166;6954;81801;10;649009;-23400;625609;0;0;0;0;0;17596;138123;23956;894049;0;894049
BANCO SEMEAR - PRUDENCIAL;1000081380;b1;S4;I;2;BELO HORIZONTE;MG;44166;6811;63495;120628;482826;-49446;433380;0;0;0;0;0;198966;58878;4195;886353;0;886353
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;S4;I;2;NOVA LONDRINA;PR;44166;9317;13662;0;481643;-21747;459896;0;0;0;0;0;46867;316243;28264;874249;0;874249
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;S5;I;2;VIDEIRA;SC;44166;8714;51741;320470;440392;-30640;409752;0;0;0;0;0;2957;49611;30542;873787;0;873787
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;S4;I;3;SAO BERNARDO DO CAMPO;SP;44166;30555;37002;0;753612;-11629;741983;0;0;0;0;0;63829;0;0;873369;0;873369
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36900256;b3S;S5;I;2;CUIABA;MT;44166;2041;0;0;528126;-30454;497672;0;0;0;0;0;2472;340388;20931;863504;0;863504
COOPERATIVA DE CRÉDITO UNICRED VALE EUROPEU SANTA CATARINA LTDA - UNICRED VALE EUROPEU;73443863;b3S;S5;I;2;BLUMENAU;SC;44166;2738;0;0;463219;-15664;447556;0;0;0;0;0;2047;363927;20575;836842;0;836842
COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;44166;8490;0;0;453025;-26019;427005;0;0;0;0;0;3333;346804;44497;830130;0;830130
SOROCRED CFI S.A. - PRUDENCIAL;1000083539;n1;S4;C;2;SOROCABA;SP;44166;832;57582;110944;156979;-23386;133594;0;0;0;0;0;488419;35150;2205;828725;0;828725
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S5;I;2;NATAL;RN;44166;2056;44871;0;291173;-12417;278756;0;0;0;0;0;31333;445037;24665;826719;0;826719
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692214;b3C;S4;I;2;BRASILIA;DF;44166;4;391777;46115;174100;-1536;172564;0;0;0;0;0;697;89;202683;813928;0;813928
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;b3S;S5;I;2;ARAPOTI;PR;44166;7180;5154;0;409944;-15012;394932;0;0;0;0;0;20583;361106;23844;812799;0;812799
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;44166;4147;54845;144557;520780;-24184;496596;0;0;0;0;0;5171;75279;31571;812165;0;812165
BANCO MONEO S.A. - PRUDENCIAL;1000081500;b2;S4;I;2;CAXIAS DO SUL;RS;44166;16;51667;0;734376;-32253;702123;0;0;0;0;0;48147;8195;977;811125;0;811125
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;44166;5303;0;0;588851;-13097;575754;0;0;0;0;0;4605;175069;30090;790820;0;790820
CARUANA SCFI - PRUDENCIAL;1000083591;n1;S4;I;2;SAO PAULO;SP;44166;602;32431;36984;659396;-71367;588030;0;0;0;0;0;56875;71057;4067;790046;0;790046
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;44166;3341;3417;0;595693;-20525;575168;0;0;0;0;0;6493;185952;12245;786617;0;786617
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;44166;4338;3491;0;326871;-19281;307590;0;0;0;0;0;24559;425722;20582;786283;0;786283
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;44166;6238;22375;0;471330;-17070;454259;0;0;0;0;0;38281;235156;27981;784291;0;784291
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;44166;2441;0;0;553868;-25733;528135;0;0;0;0;0;5310;225782;17664;779332;0;779332
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;44166;5151;0;0;464671;-29038;435633;0;0;0;0;0;4659;299133;29576;774153;0;774153
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO – SICREDI ESPUMOSO RS/MG;87900411;b3S;S4;I;2;ESPUMOSO;RS;44166;2631;8889;118665;553066;-36831;516235;0;0;0;0;0;16041;81681;29706;773849;0;773849
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA – SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG;87780284;b3S;S4;I;2;SANTIAGO;RS;44166;3550;12653;141162;512582;-19365;493217;0;0;0;0;0;19438;58326;31708;760056;0;760056
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED LTDA. - UNICRED DO BRASIL.;315557;b3C;S4;I;2;SAO PAULO;SP;44166;7053;389988;271776;0;0;0;0;0;0;0;0;9809;33373;44528;756527;0;756527
COOPERATIVA DE CRÉDITO COOPERAÇÃO RS/SC – SICREDI COOPERAÇÃO RS/SC;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;44166;2485;9116;146014;459965;-11041;448924;0;0;0;0;0;20875;100978;22504;750898;0;750898
CREDIARE (COLOMBO);1000085427;n1;S4;C;2;FARROUPILHA;RS;44166;3389;84002;5706;500582;-25721;474861;0;0;0;0;0;150126;1436;31284;750803;0;750803
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;44166;5063;0;43;429198;-9325;419873;0;0;0;0;0;3351;302925;15857;747112;0;747112
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA LTDA – SICOOB CENTRAL BA;34148882;b3C;S4;I;2;SALVADOR;BA;44166;16;553085;119361;22765;-114;22651;0;0;0;0;0;428;70;51118;746729;0;746729
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;44166;2947;36309;31;449242;-21870;427372;0;0;0;0;0;5134;241501;31557;744850;0;744850
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;GOIANIA;GO;44166;3116;6355;105360;426986;-24862;402124;0;0;0;0;0;25823;175282;23525;741586;0;741586
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1736243;b3S;S5;I;2;CASCAVEL;PR;44166;1668;0;0;339987;-14088;325899;0;0;0;0;0;261;394045;19076;740949;0;740949
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;44166;16661;0;0;439307;-15391;423916;0;0;0;0;0;4216;265930;30105;740828;0;740828
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS DO ESTADO DO RIO DE JANEIRO E DO MATO GROSSO LTDA   UNICRED CENTRAL RJ/MT;86774775;b3C;S4;I;2;RIO DE JANEIRO;RJ;44166;6;0;476471;0;0;0;0;0;0;0;0;1778;248569;11822;738646;0;738646
BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL;1000081823;b1;S4;I;3;SAO PAULO;SP;44166;4222;227007;369789;129288;-635;128653;0;0;0;0;0;755;1541;1901;733867;0;733867
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14568725;b3C;S4;I;2;RIO DE JANEIRO;RJ;44166;133;629298;59121;10737;-54;10683;0;0;0;0;0;1551;34;29467;730286;0;730286
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;S4;I;3;BARUERI;SP;44166;9381;0;0;0;0;0;104;600948;0;-166;600886;43516;66858;2196;722838;0;722838
MONEY PLUS SCMEPP LTDA - PRUDENCIAL;1000083292;n1;S5;C;2;SAO PAULO;SP;44166;11386;145996;14683;527759;-4147;523612;0;0;0;0;0;17007;3500;1399;717582;0;717582
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;44166;7848;30378;0;443960;-17513;426447;0;0;0;0;0;3052;227238;20410;715372;0;715372
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;44166;11919;0;3498;479782;-11056;468726;0;0;0;0;0;4843;207317;16597;712902;0;712902
BANCO PACCAR - PRUDENCIAL;1000084899;b2;S4;I;3;PONTA GROSSA;PR;44166;104;38663;0;556373;-11589;544785;0;0;0;0;0;123618;181;3989;711340;0;711340
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S4;I;2;MARILIA;SP;44166;9625;4684;0;373337;-16365;356972;0;0;0;0;0;38302;273336;24147;707067;0;707067
FATOR - PRUDENCIAL;1000080350;b1;S4;C;2;SAO PAULO;SP;44166;1584;124503;260108;37975;-152;37823;0;0;0;0;0;60431;27945;194366;706760;0;706760
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;44166;12013;0;46220;341952;-15701;326251;0;0;0;0;0;2391;287717;27695;702287;0;702287
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;44166;8745;1526;0;362879;-16364;346514;0;0;0;0;0;1515;315633;26458;700392;0;700392
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S4;I;2;LARANJEIRAS DO SUL;PR;44166;5695;21421;0;416590;-15742;400848;0;0;0;0;0;33993;209340;25341;696638;0;696638
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;44166;10888;58840;0;412138;-13356;398782;0;0;0;0;0;3118;209816;14728;696171;0;696171
COOPERATIVA DE CRÉDITO DA FRONTEIRA SUL – SICREDI FRONTEIRA SUL RS;88530142;b3S;S4;I;2;BAGE;RS;44166;4893;2308;158961;438803;-18418;420385;0;0;0;0;0;16502;71907;20383;695338;0;695338
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;S4;I;3;SAO PAULO;SP;44166;3921;408368;248890;0;0;0;0;0;0;0;0;26692;315;6040;694226;0;694226
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;44166;8071;0;0;403520;-9995;393525;0;0;0;0;0;1365;256536;21611;681109;0;681109
CONFIDENCE - PRUDENCIAL;1000080783;b2;S4;C;2;SAO PAULO;SP;44166;165388;179374;41393;0;0;0;0;0;0;0;0;245350;5026;29754;666284;0;666284
ESTRELA MINEIRA - PRUDENCIAL;1000083584;n1;S4;C;2;ARAXA;MG;44166;2500;59673;100928;572585;-101485;471100;0;0;0;0;0;27373;532;2235;664341;0;664341
COOPERATIVA DE CRÉDITO DA AMAZÔNIA – SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;44166;10452;0;0;473798;-22764;451034;0;0;0;0;0;4871;141254;37141;644751;0;644751
CREDI SHOP S.A. - PRUDENCIAL;1000084923;n4;;I;2;TERESINA;PI;44166;4995;0;162556;0;0;0;0;0;0;0;0;461444;933;14762;644689;0;644689
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;44166;3461;0;0;397543;-14620;382923;0;0;0;0;0;1635;223805;31698;643522;0;643522
BCO TRICURY S.A. - PRUDENCIAL;1000081696;b2;S4;I;2;SAO PAULO;SP;44166;241;266392;6616;291904;-4079;287825;0;0;0;0;0;29715;49030;311;640130;0;640130
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;44166;6745;15392;5766;347805;-8534;339272;0;0;0;0;0;4031;255714;11100;638019;0;638019
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO, MATO GROSSO DO SUL E DO MUNICÍPIO DE CACOAL/RO - SICOOB CENTRAL RONDON;106180;b3C;S4;I;2;CUIABA;MT;44166;4;459149;142314;12177;-61;12117;0;0;0;0;0;961;67;21936;636548;0;636548
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;44166;5336;9621;0;355876;-16942;338934;0;0;0;0;0;27043;225762;27531;634227;0;634227
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;S4;I;2;ESTACAO;RS;44166;3404;3089;90883;440595;-15728;424867;0;0;0;0;0;17596;66816;26732;633388;0;633388
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA – CRESOL CONFEDERAÇÃO;10398952;b3C;S4;I;2;FLORIANOPOLIS;SC;44166;98;0;599998;1040;-5;1035;0;0;0;0;0;3700;18047;10319;633197;0;633197
AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;1000081139;n1;S4;C;1;RIO DE JANEIRO;RJ;44166;32;206642;104996;304206;-20216;283990;0;0;0;0;0;3387;18321;9481;626850;0;626850
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;b2;S4;I;3;SAO PAULO;SP;44166;22847;0;0;9169;-38;9131;1135;541222;214537;-3192;753702;55359;4;308;841351;214537;626814
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;44166;32539;13885;508317;28952;-150;28802;0;0;0;0;0;35825;983;3063;623414;0;623414
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;S4;I;2;PORTO ALEGRE;RS;44166;1830;94637;74154;459027;-121424;337602;0;0;0;0;0;52970;4140;40056;605390;0;605390
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;44166;6619;0;0;315040;-25550;289491;0;0;0;0;0;4083;276323;28577;605093;0;605093
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;S4;I;2;RIO DE JANEIRO;RJ;44166;282;326298;66864;116273;-3658;112615;0;0;0;0;0;78423;8117;10273;602871;0;602871
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;44166;4105;45901;35536;371116;-13121;357995;0;0;0;0;0;3580;134614;19672;601401;0;601401
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S4;I;2;JANDAIA DO SUL;PR;44166;3801;8253;0;357036;-10821;346215;0;0;0;0;0;19360;204378;16727;598734;0;598734
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;S4;I;2;RIO DE JANEIRO;RJ;44166;5244;209999;84845;1686;0;1686;0;0;0;0;0;273493;3024;7864;586154;0;586154
SICOOB UNIMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;259231;b3S;S5;I;2;SANTOS;SP;44166;1153;0;38;283075;-18673;264402;0;0;0;0;0;19072;285153;16232;586050;0;586050
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE TRANSPORTES DO SUL DO BRASIL - TRANSPOCRED;8075352;b3S;S5;I;2;FLORIANOPOLIS;SC;44166;1107;0;0;435210;-11705;423505;0;0;0;0;0;1571;141719;17437;585338;0;585338
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;44166;485;1686;0;273475;-5480;267996;0;0;0;0;0;18888;278733;15409;583196;0;583196
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO  - SICOOB UNIMAIS;73085573;b3C;S4;I;2;SAO PAULO;SP;44166;4;309308;240885;6000;-60;5940;0;0;0;0;0;1551;120;23964;581772;0;581772
COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;44166;3917;0;0;346608;-23504;323104;0;0;0;0;0;4948;218086;30255;580310;0;580310
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP/ES - CRESOL FRONTEIRAS PR/SC/SP/ES;5276770;b3S;S5;I;2;REALEZA;PR;44166;8139;0;890;497007;-17437;479570;0;0;0;0;0;3615;70956;16615;579785;0;579785
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;44166;5731;19267;0;248059;-18087;229973;0;0;0;0;0;3397;299949;18424;576741;0;576741
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;44166;3586;0;0;354396;-20914;333482;0;0;0;0;0;1962;213475;19939;572444;0;572444
UNIPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73647935;b3S;S5;I;2;CAMPO GRANDE;MS;44166;353;0;0;339044;-8601;330443;0;0;0;0;0;1257;212821;16836;561710;0;561710
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;S4;I;2;SAO PAULO;SP;44166;6637;113989;231576;0;0;0;0;0;0;0;0;183405;8513;17207;561328;0;561328
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;S4;I;2;JOAO PESSOA;PB;44166;9;287360;221824;11977;-10;11967;0;0;0;0;0;742;27326;11459;560687;0;560687
COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. – SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;44166;15056;13204;0;315234;-18662;296572;0;0;0;0;0;2294;217289;15441;559855;0;559855
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67096909;b3S;S4;I;2;FRANCA;SP;44166;1441;17561;23985;317743;-27527;290216;0;0;0;0;0;2113;204655;14842;554814;0;554814
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;44166;14701;0;0;251123;-20349;230774;0;0;0;0;0;3350;289686;15997;554509;0;554509
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔNIA LTDA. – CREDISIS CREDIARI;3222753;b3S;S5;I;2;ARIQUEMES;RO;44166;2489;0;0;407367;-9154;398213;0;0;0;0;0;973;121579;23078;546332;0;546332
SICOOB UNIMAIS MANTIQUEIRA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;71698674;b3S;S5;I;2;TAUBATE;SP;44166;5778;0;0;374116;-19743;354373;0;0;0;0;0;5583;158522;21015;545270;0;545270
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;44166;10027;16770;0;301016;-11642;289374;0;0;0;0;0;12459;179045;36489;544164;0;544164
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;44166;14724;3979;0;342460;-24053;318406;0;0;0;0;0;3610;182108;17649;540476;0;540476
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PONTO CAPITAL - UNICRED PONTO CAPITAL.;2641032;b3S;S5;I;2;SANTA MARIA;RS;44166;2398;0;0;371156;-15191;355966;0;0;0;0;0;1297;159555;16328;535544;0;535544
FORTBRASIL IP;1000085245;n4;;C;2;EUSEBIO;CE;44166;14072;196;51463;0;0;0;0;0;0;0;0;461308;1310;6802;535152;0;535152
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;S5;I;2;RAUL SOARES;MG;44166;8081;0;0;321171;-14659;306512;0;0;0;0;0;3164;186336;27757;531850;0;531850
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL – SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;44166;5668;0;0;393292;-20266;373026;0;0;0;0;0;1533;130772;16977;527977;0;527977
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA – SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;44166;17973;0;12927;357012;-40443;316568;0;0;0;0;0;2670;159512;18022;527673;0;527673
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;44166;4564;71387;82712;337658;-13138;324521;0;0;0;0;0;2109;22720;19397;527411;0;527411
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. – SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;44166;1123;0;0;327912;-15591;312321;0;0;0;0;0;1666;171993;38656;525759;0;525759
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;I;2;TOLEDO;PR;44166;2069;0;0;426970;-8987;417983;0;0;0;0;0;3252;86592;15223;525119;0;525119
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;S4;I;3;BARUERI;SP;44166;6453;0;110880;0;0;0;1055;381575;7399;-1533;388496;22665;992;762;530248;7399;522850
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;44166;1904;23529;1409;298262;-15082;283180;0;0;0;0;0;4899;181460;21844;518224;0;518224
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;44166;11945;0;0;0;0;0;15641;489340;0;-6091;498890;3912;1304;1170;517220;0;517220
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO – CRESOL TRADIÇÃO;4350225;b3S;S5;I;2;FRANCISCO BELTRAO;PR;44166;1527;0;36;385105;-7598;377507;0;0;0;0;0;3071;114239;14309;510690;0;510690
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO;7026923;b3S;S5;I;2;UMUARAMA;PR;44166;5611;171019;0;291656;-8506;283151;0;0;0;0;0;1272;29231;16534;506817;0;506817
CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;44166;65;157665;270283;0;0;0;0;0;0;0;0;722;68746;9217;506699;0;506699
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. – SICOOB NOSSACOOP;1760242;b3S;S5;I;2;BELO HORIZONTE;MG;44166;4714;0;0;311764;-11365;300398;0;0;0;0;0;3955;167348;22924;499340;0;499340
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;b3S;S5;I;2;RECIFE;PE;44166;902;0;0;322137;-8929;313208;0;0;0;0;0;20075;148843;15500;498529;0;498529
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;44166;9006;0;0;349916;-13803;336112;0;0;0;0;0;3157;127339;19310;494925;0;494925
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;44166;4110;28038;219502;210948;-9666;201282;0;0;0;0;0;2825;13375;18809;487941;0;487941
HUB PAGAMENTOS;1000085348;n4;;I;2;BARUERI;SP;44166;8008;0;170516;0;0;0;0;0;0;0;0;232956;9698;65219;486397;0;486397
