Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;S5;I;2;SANTO ANTONIO DA PLATINA;PR;42979;60674;0;60674;3903;64577;321516;NA;NA;NA;NA;NA;NA;321516;0;0,1887;0,1887;0,2009;NI%;0,1792
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;S5;I;2;JOINVILLE;SC;42979;59987;0;59987;0;59987;318228;NA;NA;NA;NA;NA;NA;318228;0;0,1885;0,1885;0,1885;NI%;0,1512
BNY MELLON - PRUDENCIAL;1000080910;b1;S4;C;3;RIO DE JANEIRO;RJ;42979;256267;0;256267;0;256267;63206;11497;0;76;0;11573;242417;317196;428545;0,8079;0,8079;0,8079;0,598;0,0888
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;S4;I;2;PORTO ALEGRE;RS;42979;43450;0;43450;0;43450;288291;26;2;22494;6;22528;6118;316938;1531904;0,1371;0,1371;0,1371;0,0284;0,1888
CONFIDENCE - PRUDENCIAL;1000080783;b2;S4;C;2;SAO PAULO;SP;42979;51693;0;51693;0;51693;29309;131916;0;636;0;132552;153584;315446;298940;0,1639;0,1639;0,1639;0,1729;0,1938
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;S5;I;2;CAXIAS DO SUL;RS;42979;83688;0;83688;0;83688;314936;NA;NA;NA;NA;NA;NA;314936;0;0,2657;0,2657;0,2657;NI%;0,0475
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;42979;47766;0;47766;0;47766;313510;NA;NA;NA;NA;NA;NA;313510;0;0,1524;0,1524;0,1524;NI%;0,0882
COOPERATIVA DE CRÉDITO SICOOB VALE DO IGUAÇU;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;42979;53316;0;53316;0;53316;310784;NA;NA;NA;NA;NA;NA;310784;0;0,1716;0,1716;0,1716;NI%;0,1503
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LITORÂNEA;85291086;b3S;S5;I;2;JACINTO MACHADO;SC;42979;86512;0;86512;0;86512;310725;NA;NA;NA;NA;NA;NA;310725;0;0,2784;0,2784;0,2784;NI%;0,1977
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;S5;I;2;CASCAVEL;PR;42979;44262;0;44262;0;44262;308294;NA;NA;NA;NA;NA;NA;308294;0;0,1436;0,1436;0,1436;NI%;0,1241
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S5;I;2;GUARAPUAVA;PR;42979;73227;0;73227;1323;74550;305762;NA;NA;NA;NA;NA;NA;305762;0;0,2395;0,2395;0,2438;NI%;0,075
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;S5;I;2;CURITIBA;PR;42979;148452;0;148452;0;148452;303137;NA;NA;NA;NA;NA;NA;303137;0;0,4897;0,4897;0,4897;NI%;0,0012
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DE BLUMENAU E VALE DO ITAJAÍ LTDA - UNICRED BLUMENAU;73443863;b3S;S5;I;2;BLUMENAU;SC;42979;57445;0;57445;0;57445;299004;NA;NA;NA;NA;NA;NA;299004;0;0,1921;0,1921;0,1921;NI%;0,1223
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;42979;68664;0;68664;0;68664;298579;NA;NA;NA;NA;NA;NA;298579;0;0,23;0,23;0,23;NI%;0,0989
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;S4;I;2;ITAPEMA;SC;42979;50466;0;50466;0;50466;282783;0;0;0;0;0;13895;296679;472227;0,1701;0,1701;0,1701;0,1069;0,2301
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;S4;I;2;FRANCA;SP;42979;77428;0;77428;0;77428;263569;0;0;0;0;0;33055;296624;334707;0,261;0,261;0,261;0,2313;0,0077
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ENCOSTA SUPERIOR DO NORDESTE RS - SICREDI NORDESTE RS;95213211;b3S;S4;I;2;ROLANTE;RS;42979;38500;0;38500;0;38500;278173;0;0;0;0;0;12905;291078;421194;0,1323;0,1323;0,1323;0,0914;0,1636
MÚLTIPLA CFI S/A - PRUDENCIAL;1000083584;n1;S4;I;2;ARAXA;MG;42979;42114;0;42114;0;42114;193443;0;0;0;0;0;96439;289882;0;0,1453;0,1453;0,1453;NI%;0,0467
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;42979;77647;0;77647;0;77647;289715;NA;NA;NA;NA;NA;NA;289715;0;0,268;0,268;0,268;NI%;0,0367
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;S4;I;2;CHAPECO;SC;42979;39539;0;39539;0;39539;193961;0;0;77728;0;77728;14547;286235;1140548;0,1381;0,1381;0,1381;0,0347;0,0124
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;42979;84343;0;84343;0;84343;284776;NA;NA;NA;NA;NA;NA;284776;0;0,2962;0,2962;0,2962;NI%;0,0617
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;S5;I;2;NOVA LONDRINA;PR;42979;54618;0;54618;0;54618;278291;NA;NA;NA;NA;NA;NA;278291;0;0,1963;0,1963;0,1963;NI%;0,1562
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB UNIMAIS BANDEIRANTE;3055269;b3S;S5;I;2;AMERICANA;SP;42979;26209;0;26209;0;26209;275570;NA;NA;NA;NA;NA;NA;275570;0;0,0951;0,0951;0,0951;NI%;0,1371
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;42979;59692;0;59692;0;59692;273334;NA;NA;NA;NA;NA;NA;273334;0;0,2184;0,2184;0,2184;NI%;0,0281
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;42979;61065;0;61065;0;61065;271855;NA;NA;NA;NA;NA;NA;271855;0;0,2246;0,2246;0,2246;NI%;0,0509
BRICKELL S.A. CFI - PRUDENCIAL;1000083601;n1;S4;I;2;SAO PAULO;SP;42979;17943;0;17943;15162;33104;229370;0;0;3180;0;3180;39131;271681;0;0,066;0,066;0,1218;NI%;0,0131
BANCO NEON S.A. - PRUDENCIAL;1000081218;b1;S4;I;2;BELO HORIZONTE;MG;42979;32573;0;32573;0;32573;224483;0;0;0;0;0;46736;271218;335293;0,1201;0,1201;0,1201;0,0971;0,0292
UBS - PRUDENCIAL;1000080989;b2;S4;C;3;SAO PAULO;SP;42979;250738;0;250738;0;250738;30993;0;0;0;0;0;239879;270872;361753;0,9257;0,9257;0,9257;0,6931;0,0048
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO BRASIL CENTRAL, AMAZÔNIA OCIDENTAL E MUNICÍPIO DE UBÁ;4243780;b3C;S4;I;2;GOIANIA;GO;42979;62651;0;62651;0;62651;239372;789;355;5468;316;6927;24026;270325;1200126;0,2318;0,2318;0,2318;0,0522;0,0477
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;42979;99587;0;99587;0;99587;269480;NA;NA;NA;NA;NA;NA;269480;0;0,3696;0,3696;0,3696;NI%;0,1228
BANIF - PRUDENCIAL;1000080130;b1;S4;C;3;SAO PAULO;SP;42979;-267051;0;-267051;0;-267051;263268;346;0;8;0;354;0;263622;359359;-1,013;-1,013;-1,013;-0,7431;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;42979;42812;0;42812;0;42812;262706;NA;NA;NA;NA;NA;NA;262706;0;0,163;0,163;0,163;NI%;0,053
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;S4;I;2;CRICIUMA;SC;42979;38307;0;38307;1323;39630;248006;0;0;565;0;565;12629;261200;371328;0,1467;0,1467;0,1517;0,1032;0,112
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;42979;295295;0;295295;0;295295;260739;NA;NA;NA;NA;NA;NA;260739;0;1,1325;1,1325;1,1325;NI%;0,0282
AFEAM - PRUDENCIAL;1000081108;n1;S4;I;1;MANAUS;AM;42979;107915;0;107915;0;107915;196043;0;0;6848;0;6848;56233;259124;0;0,4165;0,4165;0,4165;NI%;0,0922
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE VARGINHA LTDA - SICOOB CREDIVAR;25798596;b3S;S5;I;2;VARGINHA;MG;42979;78499;0;78499;0;78499;256618;NA;NA;NA;NA;NA;NA;256618;0;0,3059;0,3059;0,3059;NI%;0,0457
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;42979;86529;0;86529;0;86529;204088;0;0;0;0;0;52040;256128;358447;0,3378;0,3378;0,3378;0,2414;0,0325
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;42979;86755;0;86755;0;86755;255307;NA;NA;NA;NA;NA;NA;255307;0;0,3398;0,3398;0,3398;NI%;0,0848
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;42979;152581;0;152581;0;152581;104976;12865;2485;50751;0;66101;83683;254759;339087;0,5989;0,5989;0,5989;0,45;0,0114
SICREDI ALAGOAS - COOPERATIVA DE CRÉDITO;41180092;b3S;S5;I;2;MACEIO;AL;42979;135160;0;135160;0;135160;254687;NA;NA;NA;NA;NA;NA;254687;0;0,5307;0,5307;0,5307;NI%;0,0057
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72257793;b3S;S5;I;2;FORTALEZA;CE;42979;116795;0;116795;0;116795;254232;NA;NA;NA;NA;NA;NA;254232;0;0,4594;0,4594;0,4594;NI%;0,0403
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES METROPOLITANAS DA BAIXADA SANTISTA E GRANDE SÃO PAULO LTDA. - SICOOB UNIMAIS METROPOLITANA;259231;b3S;S5;I;2;SANTOS;SP;42979;59000;0;59000;0;59000;253387;NA;NA;NA;NA;NA;NA;253387;0;0,2328;0,2328;0,2328;NI%;0,0542
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;42979;40088;0;40088;2807;42895;222291;0;0;0;0;0;30436;252727;455525;0,1586;0,1586;0,1697;0,088;0,1313
DIRECAO S.A. CFI - PRUDENCIAL;1000083625;n1;S4;I;2;SANTOS;SP;42979;53919;0;53919;0;53919;190346;0;0;42597;0;42597;18742;251685;0;0,2142;0,2142;0,2142;NI%;0,0035
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;S4;I;2;PASSO FUNDO;RS;42979;31265;0;31265;0;31265;102337;0;0;140184;0;140184;8569;251090;430640;0,1245;0,1245;0,1245;0,0726;0,03
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;42979;35727;0;35727;0;35727;215445;0;0;0;0;0;34031;249476;350618;0,1432;0,1432;0,1432;0,1019;0,2607
BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL;1000081823;b1;S4;I;3;SAO PAULO;SP;42979;99221;0;99221;0;99221;186137;287;0;0;0;287;59872;246296;554976;0,4029;0,4029;0,4029;0,1788;0,0172
BCO KDB BRASIL S.A. - PRUDENCIAL;1000081603;b1;S4;I;3;SAO PAULO;SP;42979;212706;0;212706;0;212706;183998;10707;0;0;0;10707;51448;246152;1103703;0,8641;0,8641;0,8641;0,1927;0,0017
SANTANA S.A. - CFI - PRUDENCIAL;1000083474;n1;S4;I;2;SAO PAULO;SP;42979;40693;0;40693;0;40693;126054;0;0;51121;0;51121;67499;244674;0;0,1663;0,1663;0,1663;NI%;0,0495
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;42979;46343;0;46343;0;46343;191802;0;0;0;0;0;52578;244380;355624;0,1896;0,1896;0,1896;0,1303;0,0548
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;42979;151527;0;151527;0;151527;151952;12834;1053;52085;936;66908;22720;241580;2173393;0,6272;0,6272;0,6272;0,0697;0,0463
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;42979;38319;0;38319;0;38319;241102;NA;NA;NA;NA;NA;NA;241102;0;0,1589;0,1589;0,1589;NI%;0,0759
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;S5;I;2;CANOINHAS;SC;42979;57449;0;57449;0;57449;237917;NA;NA;NA;NA;NA;NA;237917;0;0,2415;0,2415;0,2415;NI%;0,1737
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;42979;41354;0;41354;0;41354;236196;NA;NA;NA;NA;NA;NA;236196;0;0,1751;0,1751;0,1751;NI%;0,0996
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;S4;I;3;RIO DE JANEIRO;RJ;42979;39697;0;39697;0;39697;66379;0;0;660;0;660;165585;232624;0;0,1706;0,1706;0,1706;NI%;0,0932
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;42979;54199;0;54199;0;54199;232242;NA;NA;NA;NA;NA;NA;232242;0;0,2334;0,2334;0,2334;NI%;0,2269
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;42979;67291;0;67291;0;67291;230128;NA;NA;NA;NA;NA;NA;230128;0;0,2924;0,2924;0,2924;NI%;0,0341
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;S4;I;2;RIO DE JANEIRO;RJ;42979;50649;0;50649;0;50649;13565;0;0;0;165489;165489;46254;225308;0;0,2248;0,2248;0,2248;NI%;0,0001
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;S4;I;2;SAO PAULO;SP;42979;42558;0;42558;0;42558;144732;0;0;3;0;3;79394;224129;0;0,1899;0,1899;0,1899;NI%;0,0379
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14568725;b3C;S4;I;2;RIO DE JANEIRO;RJ;42979;26123;0;26123;0;26123;210433;45;20;2778;18;2861;10105;223399;702525;0,1169;0,1169;0,1169;0,0372;0,2905
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;42979;61086;0;61086;0;61086;222146;NA;NA;NA;NA;NA;NA;222146;0;0,275;0,275;0,275;NI%;0,0676
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO  - SICOOB UNIMAIS;73085573;b3C;S4;I;2;SAO PAULO;SP;42979;33240;0;33240;0;33240;211100;7;3;6936;3;6949;3666;221714;732971;0,1499;0,1499;0,1499;0,0453;0,0087
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;S5;I;2;PALMEIRA DAS MISSOES;RS;42979;52063;0;52063;0;52063;218337;NA;NA;NA;NA;NA;NA;218337;0;0,2385;0,2385;0,2385;NI%;0,0663
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;42979;38174;0;38174;0;38174;215658;NA;NA;NA;NA;NA;NA;215658;0;0,177;0,177;0,177;NI%;0,1932
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;42979;45058;0;45058;0;45058;215489;NA;NA;NA;NA;NA;NA;215489;0;0,2091;0,2091;0,2091;NI%;0,1302
DREBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;S4;I;2;ELDORADO;RS;42979;33714;0;33714;0;33714;111324;0;0;0;0;0;102322;213646;0;0,1578;0,1578;0,1578;NI%;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;42979;136786;0;136786;0;136786;210424;NA;NA;NA;NA;NA;NA;210424;0;0,6501;0,6501;0,6501;NI%;0,0283
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184068;b3C;S4;I;2;BELO HORIZONTE;MG;42979;25952;0;25952;0;25952;199992;411;28;5819;93;6352;3244;209588;1109197;0,1238;0,1238;0,1238;0,0234;0,0167
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;b3S;S5;I;2;ARAPOTI;PR;42979;36652;0;36652;0;36652;209540;NA;NA;NA;NA;NA;NA;209540;0;0,1749;0,1749;0,1749;NI%;0,1843
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6332931;b3S;S4;I;2;RIO VERDE;GO;42979;35482;0;35482;0;35482;193728;0;0;0;0;0;13531;207258;252880;0,1712;0,1712;0,1712;0,1403;0,1118
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;S5;I;2;GOIANIA;GO;42979;62131;0;62131;0;62131;206407;NA;NA;NA;NA;NA;NA;206407;0;0,301;0,301;0,301;NI%;0,0337
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;S5;I;2;ADAMANTINA;SP;42979;51782;0;51782;0;51782;204455;NA;NA;NA;NA;NA;NA;204455;0;0,2533;0,2533;0,2533;NI%;0,0454
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;S5;I;2;ANAPOLIS;GO;42979;68296;0;68296;0;68296;201903;NA;NA;NA;NA;NA;NA;201903;0;0,3383;0,3383;0,3383;NI%;0,0238
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS DA REGIÃO OESTE DO PARANÁ LTDA. - UNIPRIME OESTE DO PARANÁ;1736243;b3S;S5;I;2;CASCAVEL;PR;42979;59765;0;59765;0;59765;197307;NA;NA;NA;NA;NA;NA;197307;0;0,3029;0,3029;0,3029;NI%;0,0799
ICAP DO BRASIL CTVM LTDA. - PRUDENCIAL;1000082705;n2;S4;I;3;RIO DE JANEIRO;RJ;42979;45512;0;45512;0;45512;43739;0;0;69;1110;1179;151558;196476;0;0,2316;0,2316;0,2316;NI%;0,4368
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;I;2;CASCAVEL;PR;42979;61091;0;61091;0;61091;196198;NA;NA;NA;NA;NA;NA;196198;0;0,3114;0,3114;0,3114;NI%;0,0035
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;S5;I;2;BURITIS;RO;42979;68235;0;68235;0;68235;195770;NA;NA;NA;NA;NA;NA;195770;0;0,3485;0,3485;0,3485;NI%;0,0887
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA ? SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;42979;56023;0;56023;0;56023;195555;NA;NA;NA;NA;NA;NA;195555;0;0,2865;0,2865;0,2865;NI%;0,0566
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;42979;36442;0;36442;0;36442;194464;NA;NA;NA;NA;NA;NA;194464;0;0,1874;0,1874;0,1874;NI%;0,4104
SICREDI RECIFE - COOPERATIVA DE CRÉDITO DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL;70241658;b3S;S5;I;2;RECIFE;PE;42979;79863;0;79863;0;79863;194406;NA;NA;NA;NA;NA;NA;194406;0;0,4108;0,4108;0,4108;NI%;0,0266
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;42979;46873;0;46873;0;46873;193883;NA;NA;NA;NA;NA;NA;193883;0;0,2418;0,2418;0,2418;NI%;0,1437
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;S4;I;3;SAO PAULO;SP;42979;243775;0;243775;0;243775;43594;0;0;50277;10759;61036;86713;191343;0;1,274;1,274;1,274;NI%;0,0021
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROF.  CIÊNCIAS E  ARTES E SERV. DO PODER JUDICIÁRIO, DO MINISTÉRIO PÚBLICO E DE ÓRGÃOS JURÍDICOS DA REGIÃO METROPOLITANA DE NATAL - SICREDI NATAL;70038237;b3S;S5;I;2;NATAL;RN;42979;80437;0;80437;0;80437;190857;NA;NA;NA;NA;NA;NA;190857;0;0,4215;0,4215;0,4215;NI%;0,035
SICREDI PERNAMBUCRED - COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;S5;I;2;RECIFE;PE;42979;53024;0;53024;0;53024;190775;NA;NA;NA;NA;NA;NA;190775;0;0,2779;0,2779;0,2779;NI%;0,0945
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS – CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;42979;22900;0;22900;0;22900;175476;4822;0;8119;0;12941;1974;190391;1732054;0,1203;0,1203;0,1203;0,0132;0,0714
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;42979;68170;0;68170;0;68170;188517;NA;NA;NA;NA;NA;NA;188517;0;0,3616;0,3616;0,3616;NI%;0,0307
WESTERN ASSET DTVM LTDA. - PRUDENCIAL;1000083900;n2;S4;I;3;SAO PAULO;SP;42979;75705;0;75705;0;75705;42510;3167;0;0;0;3167;141399;187075;0;0,4047;0,4047;0,4047;NI%;0,0589
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;S5;I;2;JOACABA;SC;42979;24150;0;24150;0;24150;186187;NA;NA;NA;NA;NA;NA;186187;0;0,1297;0,1297;0,1297;NI%;0,0575
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;42979;56343;0;56343;0;56343;185356;NA;NA;NA;NA;NA;NA;185356;0;0,304;0,304;0,304;NI%;0,0783
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;S4;I;2;PORTO VELHO;RO;42979;34744;0;34744;0;34744;157880;0;0;3455;0;3455;22859;184194;757647;0,1886;0,1886;0,1886;0,0459;0,0721
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;42979;44651;0;44651;0;44651;183013;NA;NA;NA;NA;NA;NA;183013;0;0,244;0,244;0,244;NI%;0,106
