Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;42248;51253;0;51253;0;51253;182427;NA;NA;NA;NA;NA;NA;182427;NA;0,281;0,281;0,281;NA%;0,0013
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;;I;2;MANHUACU;MG;42248;53777;0;53777;0;53777;180107;NA;NA;NA;NA;NA;NA;180107;NA;0,2986;0,2986;0,2986;NA%;0,0919
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;;I;2;CANOINHAS;SC;42248;34630;0;34630;0;34630;179261;NA;NA;NA;NA;NA;NA;179261;NA;0,1932;0,1932;0,1932;NA%;0,1469
WESTERN ASSET DTVM LTDA. - PRUDENCIAL;1000083900;n2;;I;3;SAO PAULO;SP;42248;104896;0;104896;0;104896;49691;2913;0;0;0;2913;123860;176464;NA;0,5944;0,5944;0,5944;NA%;0,0482
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;;I;2;CAMPO GRANDE;MS;42248;49750;0;49750;0;49750;176263;NA;NA;NA;NA;NA;NA;176263;NA;0,2822;0,2822;0,2822;NA%;0,0804
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;;I;2;NOVA LONDRINA;PR;42248;36940;0;36940;0;36940;175599;NA;NA;NA;NA;NA;NA;175599;NA;0,2104;0,2104;0,2104;NA%;0,1686
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;42248;37438;0;37438;0;37438;171648;NA;NA;NA;NA;NA;NA;171648;NA;0,2181;0,2181;0,2181;NA%;0,0708
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;;I;2;ROLANDIA;PR;42248;31103;0;31103;0;31103;169869;NA;NA;NA;NA;NA;NA;169869;NA;0,1831;0,1831;0,1831;NA%;0,0489
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;42248;38185;0;38185;0;38185;168823;NA;NA;NA;NA;NA;NA;168823;NA;0,2262;0,2262;0,2262;NA%;0,0973
WESTERN UNION - PRUDENCIAL;1000080886;b1;;C;3;SAO PAULO;SP;42248;92998;0;92998;0;92998;50433;16801;0;316;0;17116;96880;164429;NA;0,5656;0,5656;0,5656;NA%;0,2728
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;42248;38099;0;38099;0;38099;145939;0;0;14;0;14;17522;163475;NA;0,2331;0,2331;0,2331;NA%;0,0704
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;;I;2;PATOS DE MINAS;MG;42248;24158;0;24158;0;24158;162988;NA;NA;NA;NA;NA;NA;162988;NA;0,1482;0,1482;0,1482;NA%;0,0516
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC;78483310;b3S;;I;2;ITAPIRANGA;SC;42248;28586;0;28586;0;28586;161976;NA;NA;NA;NA;NA;NA;161976;NA;0,1765;0,1765;0,1765;NA%;0,0856
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;;I;2;IBIRAMA;SC;42248;44043;0;44043;0;44043;160794;NA;NA;NA;NA;NA;NA;160794;NA;0,2739;0,2739;0,2739;NA%;0,0438
UNICRED RECIFE   COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL LTDA;70241658;b3S;;I;2;RECIFE;PE;42248;55412;0;55412;0;55412;158122;NA;NA;NA;NA;NA;NA;158122;NA;0,3504;0,3504;0,3504;NA%;0,0223
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA.;33370115;b3S;;I;2;RIO DE JANEIRO;RJ;42248;52265;0;52265;0;52265;129000;0;0;0;0;0;27163;156163;NA;0,3347;0,3347;0,3347;NA%;0,0534
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE - SICOOB CREDIPLANALTO SC;1389651;b3S;;I;2;PAPANDUVA;SC;42248;21426;0;21426;0;21426;155620;NA;NA;NA;NA;NA;NA;155620;NA;0,1377;0,1377;0,1377;NA%;0,0658
ANDBANK - PRUDENCIAL;1000081256;b1;;C;3;SAO PAULO;SP;42248;53457;0;53457;0;53457;117143;0;0;31109;3262;34371;3965;155479;NA;0,3438;0,3438;0,3438;NA%;0,0274
C H B - CIA HIPOT. BRASILEIRA - PRUDENCIAL;1000081854;n1;;I;2;NATAL;RN;42248;20528;0;20528;0;20528;140043;0;0;0;0;0;15276;155319;NA;0,1322;0,1322;0,1322;NA%;0,0754
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;42248;34116;0;34116;0;34116;153249;NA;NA;NA;NA;NA;NA;153249;NA;0,2226;0,2226;0,2226;NA%;0,0816
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - UNICRED NATAL;70038237;b3S;;I;2;NATAL;RN;42248;61514;0;61514;0;61514;152529;NA;NA;NA;NA;NA;NA;152529;NA;0,4033;0,4033;0,4033;NA%;0,0456
COOPERATIVA DE CREDITO RURAL DO NORTE CATARINENSE SICOOB/SC- CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;42248;31642;0;31642;0;31642;150778;NA;NA;NA;NA;NA;NA;150778;NA;0,2099;0,2099;0,2099;NA%;0,2806
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;;I;2;ITAPEMA;SC;42248;21976;0;21976;0;21976;143378;0;0;0;0;0;6503;149881;NA;0,1466;0,1466;0,1466;NA%;0,2598
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDESTE PARAENSE - SICREDI CARAJÁS PA;8723661;b3S;;I;2;REDENCAO;PA;42248;20584;0;20584;1682;22266;136894;0;0;0;0;0;12380;149274;NA;0,1379;0,1379;0,1492;NA%;0,2755
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;;I;2;JOINVILLE;SC;42248;28471;0;28471;0;28471;148897;NA;NA;NA;NA;NA;NA;148897;NA;0,1912;0,1912;0,1912;NA%;0,2298
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;42248;48340;0;48340;0;48340;148511;NA;NA;NA;NA;NA;NA;148511;NA;0,3255;0,3255;0,3255;NA%;0,0346
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;42248;26129;0;26129;0;26129;147297;NA;NA;NA;NA;NA;NA;147297;NA;0,1774;0,1774;0,1774;NA%;0,1349
SITA SCCVM S.A. - PRUDENCIAL;1000082743;n2;;I;2;BELO HORIZONTE;MG;42248;41063;0;41063;0;41063;135792;0;0;0;0;0;11361;147153;NA;0,279;0,279;0,279;NA%;0,0082
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;42248;27975;0;27975;0;27975;145820;NA;NA;NA;NA;NA;NA;145820;NA;0,1918;0,1918;0,1918;NA%;0,0854
BCO GERADOR S.A. - PRUDENCIAL;1000081809;b1;;C;2;RECIFE;PE;42248;-22131;0;-22131;0;-22131;112070;711;0;4;0;715;31619;144405;NA;-0,1533;-0,1533;-0,1533;NA%;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;;I;2;QUIRINOPOLIS;GO;42248;74633;0;74633;0;74633;142471;NA;NA;NA;NA;NA;NA;142471;NA;0,5238;0,5238;0,5238;NA%;0,1448
LECCA - PRUDENCIAL;1000080680;n1;;C;2;RIO DE JANEIRO;RJ;42248;16830;0;16830;0;16830;123521;0;0;0;0;0;18459;141980;NA;0,1185;0,1185;0,1185;NA%;0,0139
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;;I;2;FLORIANOPOLIS;SC;42248;29974;0;29974;0;29974;141561;NA;NA;NA;NA;NA;NA;141561;NA;0,2117;0,2117;0,2117;NA%;0,0842
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;42248;36719;0;36719;0;36719;141201;NA;NA;NA;NA;NA;NA;141201;NA;0,2601;0,2601;0,2601;NA%;0,092
COINVALORES - PRUDENCIAL;1000080707;n2;;C;2;SAO PAULO;SP;42248;32548;0;32548;0;32548;12826;16871;5061;76262;4499;102694;25640;141160;NA;0,2306;0,2306;0,2306;NA%;0,0292
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI/SC;2090126;b3S;;I;2;PASSOS MAIA;SC;42248;37925;0;37925;0;37925;139746;NA;NA;NA;NA;NA;NA;139746;NA;0,2714;0,2714;0,2714;NA%;0,048
COOPERATIVA DE CRÉDITO RURAL E DOS EMPRESÁRIOS DO CENTRO DO ESTADO DE RONDÔNIA - SICOOB CENTRO;8044854;b3S;;I;2;JI-PARANA;RO;42248;36237;0;36237;0;36237;139632;NA;NA;NA;NA;NA;NA;139632;NA;0,2595;0,2595;0,2595;NA%;0,0443
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;42248;39073;0;39073;0;39073;139270;NA;NA;NA;NA;NA;NA;139270;NA;0,2806;0,2806;0,2806;NA%;0,1353
BBVA BRASIL BI S.A. - PRUDENCIAL;1000081366;b2;;I;3;SAO PAULO;SP;42248;109638;0;109638;0;109638;122265;0;0;0;0;0;16025;138291;NA;0,7928;0,7928;0,7928;NA%;0,0067
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;42248;19481;0;19481;1682;21162;127745;0;0;0;0;0;7645;135390;NA;0,1439;0,1439;0,1563;NA%;0,1821
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO BRASIL CENTRAL, AMAZONAS OCIDENTAL E MUNICÍPIO DE UBÁ;4243780;b3C;;I;2;GOIANIA;GO;42248;24964;0;24964;0;24964;122431;581;261;5315;232;6390;5142;133962;NA;0,1864;0,1864;0,1864;NA%;0,1246
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;;I;2;RIO DE JANEIRO;RJ;42248;49643;0;49643;0;49643;6983;0;0;0;74816;74816;51916;133715;NA;0,3713;0,3713;0,3713;NA%;0,0003
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;42248;37180;0;37180;0;37180;133345;NA;NA;NA;NA;NA;NA;133345;NA;0,2788;0,2788;0,2788;NA%;0,1003
NATIXIS BRASIL S.A. BM - PRUDENCIAL;1000081627;b1;;I;3;SAO PAULO;SP;42248;136874;0;136874;0;136874;21719;67669;0;0;0;67669;43524;132912;NA;1,0298;1,0298;1,0298;NA%;0,0175
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;42248;27579;0;27579;0;27579;132159;NA;NA;NA;NA;NA;NA;132159;NA;0,2087;0,2087;0,2087;NA%;0,1195
COOPERATIVA DE CRÉDITO MÚTUO REGIONAL SUL FLUMINENSE LTDA.   UNICRED REGIONAL SUL FLUMINENSE;86803939;b3S;;I;2;NOVA IGUACU;RJ;42248;35739;0;35739;0;35739;131862;NA;NA;NA;NA;NA;NA;131862;NA;0,271;0,271;0,271;NA%;0,1576
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;42248;38148;0;38148;0;38148;131311;NA;NA;NA;NA;NA;NA;131311;NA;0,2905;0,2905;0,2905;NA%;0,0457
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;42248;29579;0;29579;0;29579;131034;NA;NA;NA;NA;NA;NA;131034;NA;0,2257;0,2257;0,2257;NA%;0,1671
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;42248;31692;0;31692;0;31692;130251;NA;NA;NA;NA;NA;NA;130251;NA;0,2433;0,2433;0,2433;NA%;0,2171
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORDESTE DO PARÁ - SICREDI NORDESTE PA;10772401;b3S;;I;2;PARAGOMINAS;PA;42248;16730;0;16730;1682;18412;119446;0;0;0;0;0;10138;129584;NA;0,1291;0,1291;0,1421;NA%;0,1973
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;42248;46438;0;46438;0;46438;128086;NA;NA;NA;NA;NA;NA;128086;NA;0,3626;0,3626;0,3626;NA%;0,0461
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA E REGIÃO LTDA.;25387671;b3S;;I;2;PATOS DE MINAS;MG;42248;28894;0;28894;0;28894;127901;NA;NA;NA;NA;NA;NA;127901;NA;0,2259;0,2259;0,2259;NA%;0,0633
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;;I;2;MONTES CLAROS;MG;42248;39092;0;39092;0;39092;126699;NA;NA;NA;NA;NA;NA;126699;NA;0,3085;0,3085;0,3085;NA%;0,1699
AMARIL FRANKLIN CTV LTDA - PRUDENCIAL;1000082516;n2;;I;2;BELO HORIZONTE;MG;42248;14585;0;14585;0;14585;104352;555;0;13717;199;14471;7816;126639;NA;0,1152;0,1152;0,1152;NA%;0,0281
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;42248;18745;0;18745;0;18745;125945;NA;NA;NA;NA;NA;NA;125945;NA;0,1488;0,1488;0,1488;NA%;0,0481
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;;I;2;SAO GOTARDO;MG;42248;34110;0;34110;0;34110;125165;NA;NA;NA;NA;NA;NA;125165;NA;0,2725;0,2725;0,2725;NA%;0,1863
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS DA REGIÃO OESTE DO PARANÁ LTDA. - UNIPRIME OESTE DO PARANÁ;1736243;b3S;;I;2;CASCAVEL;PR;42248;37276;0;37276;0;37276;125070;NA;NA;NA;NA;NA;NA;125070;NA;0,298;0,298;0,298;NA%;0,0767
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;;I;2;GOIANIA;GO;42248;16738;0;16738;0;16738;117406;0;0;4915;537;5452;1737;124595;NA;0,1343;0,1343;0,1343;NA%;0,1228
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;42248;37019;0;37019;0;37019;123772;NA;NA;NA;NA;NA;NA;123772;NA;0,2991;0,2991;0,2991;NA%;0,0343
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;42248;23742;0;23742;0;23742;122284;NA;NA;NA;NA;NA;NA;122284;NA;0,1942;0,1942;0,1942;NA%;0,0743
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;42248;88778;0;88778;0;88778;98669;0;0;0;0;0;23082;121751;NA;0,7292;0,7292;0,7292;NA%;0,0079
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE - SICOOB NOROESTE SC;81292278;b3S;;I;2;SAO LOURENCO D'OESTE;SC;42248;26497;0;26497;0;26497;121695;NA;NA;NA;NA;NA;NA;121695;NA;0,2177;0,2177;0,2177;NA%;0,4075
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES DO CENTRO OESTE DO BRASIL LTDA;73647935;b3S;;I;2;CAMPO GRANDE;MS;42248;68487;0;68487;0;68487;121599;NA;NA;NA;NA;NA;NA;121599;NA;0,5632;0,5632;0,5632;NA%;0,0656
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;;I;2;ADAMANTINA;SP;42248;39282;0;39282;0;39282;121404;NA;NA;NA;NA;NA;NA;121404;NA;0,3236;0,3236;0,3236;NA%;0,051
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO NORTE DO PARANÁ - SICOOB ALIANÇA;6174009;b3S;;I;2;APUCARANA;PR;42248;26991;0;26991;0;26991;121351;NA;NA;NA;NA;NA;NA;121351;NA;0,2224;0,2224;0,2224;NA%;0,0566
BCO CEDULA S.A. - PRUDENCIAL;1000081469;b1;;I;2;RIO DE JANEIRO;RJ;42248;61033;0;61033;0;61033;84956;0;0;15620;0;15620;20685;121261;NA;0,5033;0,5033;0,5033;NA%;0,0059
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED'S - UNICRED DO BRASIL;315557;b3C;;I;2;SAO PAULO;SP;42248;56291;0;56291;6122;62412;100701;0;0;4680;0;4680;15654;121036;NA;0,4651;0,4651;0,5157;NA%;0,4421
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;42248;40231;0;40231;0;40231;120845;NA;NA;NA;NA;NA;NA;120845;NA;0,3329;0,3329;0,3329;NA%;0,028
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;42248;26808;0;26808;0;26808;119656;NA;NA;NA;NA;NA;NA;119656;NA;0,224;0,224;0,224;NA%;0,253
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;;I;2;JI-PARANA;RO;42248;16830;0;16830;0;16830;119326;NA;NA;NA;NA;NA;NA;119326;NA;0,141;0,141;0,141;NA%;0,0612
SOLIDEZ CCTVM LTDA. - PRUDENCIAL;1000082925;n2;;I;2;SAO PAULO;SP;42248;17593;0;17593;0;17593;14461;0;0;87916;378;88294;16539;119295;NA;0,1475;0,1475;0,1475;NA%;0,0644
GRADUAL CCTVM S.A. - PRUDENCIAL;1000082554;n2;;I;2;SAO PAULO;SP;42248;10006;0;10006;0;10006;12412;0;0;12;9;22;105768;118201;NA;0,0846;0,0846;0,0846;NA%;0,3809
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;;I;2;UNAI;MG;42248;27522;0;27522;0;27522;117861;NA;NA;NA;NA;NA;NA;117861;NA;0,2335;0,2335;0,2335;NA%;0,0932
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;42248;53388;0;53388;0;53388;117164;NA;NA;NA;NA;NA;NA;117164;NA;0,4557;0,4557;0,4557;NA%;0,0264
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;;I;2;LAJEADO;RS;42248;34042;0;34042;0;34042;114750;NA;NA;NA;NA;NA;NA;114750;NA;0,2967;0,2967;0,2967;NA%;0,048
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;;I;2;GOIANESIA;GO;42248;83810;0;83810;0;83810;114602;NA;NA;NA;NA;NA;NA;114602;NA;0,7313;0,7313;0,7313;NA%;0,0111
BCO KEB DO BRASIL SA - PRUDENCIAL;1000081232;b1;;I;3;SAO PAULO;SP;42248;109527;0;109527;0;109527;74043;6598;0;0;0;6598;33144;113785;NA;0,9626;0,9626;0,9626;NA%;0,0034
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;42248;18582;0;18582;0;18582;113432;NA;NA;NA;NA;NA;NA;113432;NA;0,1638;0,1638;0,1638;NA%;0,1735
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;42248;36448;0;36448;0;36448;113044;NA;NA;NA;NA;NA;NA;113044;NA;0,3224;0,3224;0,3224;NA%;0,1954
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14568725;b3C;;I;2;RIO DE JANEIRO;RJ;42248;12796;0;12796;0;12796;102291;0;0;4315;0;4315;6336;112942;NA;0,1133;0,1133;0,1133;NA%;0,0265
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;42248;19476;0;19476;0;19476;111913;NA;NA;NA;NA;NA;NA;111913;NA;0,174;0,174;0,174;NA%;0,0659
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;42248;31084;0;31084;0;31084;111700;NA;NA;NA;NA;NA;NA;111700;NA;0,2783;0,2783;0,2783;NA%;0,1565
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;42248;33765;0;33765;0;33765;111407;NA;NA;NA;NA;NA;NA;111407;NA;0,3031;0,3031;0,3031;NA%;0,0668
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;42248;60499;0;60499;0;60499;110666;NA;NA;NA;NA;NA;NA;110666;NA;0,5467;0,5467;0,5467;NA%;0,0132
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;;I;2;PATROCINIO;MG;42248;28278;0;28278;0;28278;110595;NA;NA;NA;NA;NA;NA;110595;NA;0,2557;0,2557;0,2557;NA%;0,2184
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;;I;2;MURIAE;MG;42248;23910;0;23910;0;23910;110520;NA;NA;NA;NA;NA;NA;110520;NA;0,2163;0,2163;0,2163;NA%;0,1209
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;42248;20001;0;20001;0;20001;109792;NA;NA;NA;NA;NA;NA;109792;NA;0,1822;0,1822;0,1822;NA%;0,2198
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS   SICOOB CREDICAMPOS SC;78862083;b3S;;I;2;CAMPOS NOVOS;SC;42248;19875;0;19875;0;19875;108355;NA;NA;NA;NA;NA;NA;108355;NA;0,1834;0,1834;0,1834;NA%;0,0484
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE POMPÉU LTDA. - SICOOB CREDIPÉU;66262643;b3S;;I;2;POMPEU;MG;42248;21863;0;21863;0;21863;106700;NA;NA;NA;NA;NA;NA;106700;NA;0,2049;0,2049;0,2049;NA%;0,0783
