Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;42522;5147;0;0;117006;673;122826;0;0;0;0;0;0;0;32708;155533;0;7681;163214;0;43344;206558
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;42522;19169;0;0;142095;1667;162930;0;0;0;0;0;0;0;967;163897;0;4048;167945;0;38569;206514
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;;I;2;CLAUDIO;MG;42522;15378;0;0;140776;1669;157823;0;0;0;0;0;0;0;0;157823;0;5259;163083;0;42324;205407
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA E REGIÃO LTDA.;25387671;b3S;;I;2;PATOS DE MINAS;MG;42522;46752;0;0;76585;0;123337;0;0;14829;0;0;0;14829;0;138166;0;30603;168769;6;36316;205091
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;;I;2;LAJEADO;RS;42522;10672;0;0;153853;1239;165764;0;0;0;0;0;0;0;0;165764;0;5983;171747;0;32698;204446
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;;I;2;ADAMANTINA;SP;42522;13407;0;0;119911;1721;135039;0;0;0;0;0;0;0;0;135039;0;25948;160988;0;43420;204407
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;;I;2;APUCARANA;PR;42522;26912;0;0;120794;1004;148710;0;0;0;0;0;0;0;0;148710;0;22208;170918;0;32144;203062
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;;I;2;FLORIANOPOLIS;SC;42522;0;0;0;0;0;0;0;0;0;0;0;78730;78730;0;78730;0;31727;110457;0;90536;200993
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;42522;44871;0;0;106587;1003;152462;0;0;0;0;0;0;0;125;152587;0;8885;161472;0;39371;200843
VR - PRUDENCIAL;1000080408;b1;;C;2;BARUERI;SP;42522;666;0;0;71090;0;71756;0;0;0;0;0;0;0;0;71756;0;17007;88762;0;110775;199537
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;;I;2;UBERLANDIA;MG;42522;34296;0;0;95814;0;130110;0;0;0;0;0;0;0;0;130110;0;37317;167427;0;32068;199495
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;42522;30911;0;0;134230;0;165141;0;0;0;0;0;0;0;0;165141;0;11233;176374;0;20338;196712
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;;I;2;GOIANIA;GO;42522;30650;0;0;61018;0;91668;0;0;0;0;0;0;0;0;91668;0;50439;142107;0;51135;193242
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;;I;2;RIO DO SUL;SC;42522;33304;0;0;130687;0;163992;0;0;0;0;0;0;0;1631;165622;0;5067;170689;0;21267;191955
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;;I;2;SAO PAULO;SP;42522;0;0;0;0;0;0;3997;0;0;0;0;0;0;0;3997;0;140819;144816;0;46089;190905
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;42522;31083;0;0;102966;1311;135360;0;0;0;0;0;0;0;0;135360;0;15568;150928;0;37320;188248
COOPERATIVA DE CRÉDITO NOROESTE - SICOOB NOROESTE;81292278;b3S;;I;2;SAO LOURENCO D'OESTE;SC;42522;14734;0;0;116776;1237;132747;0;0;0;0;0;0;0;3079;135827;0;21652;157479;0;29955;187433
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;42522;16208;0;0;120219;1245;137671;0;0;0;0;0;0;0;0;137671;0;18321;155992;0;30348;186341
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;b3S;;I;2;GOIANIA;GO;42522;56165;0;0;77305;10;133480;0;0;0;0;0;0;0;12;133491;0;3852;137344;0;48291;185634
BNY MELLON - PRUDENCIAL;1000080910;b1;;C;3;RIO DE JANEIRO;RJ;42522;57950;0;0;0;0;57950;0;0;0;0;0;0;0;0;57950;0;55837;113787;576;70436;184799
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;42522;20289;0;0;73366;0;93655;0;0;0;0;0;0;0;24670;118326;0;8930;127255;0;55300;182555
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;42522;15798;0;0;63359;0;79157;0;0;0;0;0;0;0;10236;89393;0;43304;132697;0;49674;182370
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;42522;26465;0;0;75444;0;101909;0;0;0;0;0;0;0;2735;104644;0;42136;146780;0;34406;181186
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;;I;2;UNAI;MG;42522;46606;0;0;47267;0;93873;0;0;0;0;0;0;0;0;93873;0;50237;144110;0;35122;179232
WESTERN UNION - PRUDENCIAL;1000080886;b1;;C;3;SAO PAULO;SP;42522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22199;45408;67608;0;111187;178795
BCO GERADOR S.A. - PRUDENCIAL;1000081809;b1;;C;2;RECIFE;PE;42522;0;0;0;86805;0;86805;15001;0;0;0;0;0;0;9741;111547;0;39892;151439;980;25508;177926
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;;I;2;BELO HORIZONTE;MG;42522;2713;0;0;98459;0;101172;0;0;0;0;0;0;0;0;101172;0;14087;115259;0;61704;176964
DREBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;;I;2;ELDORADO;RS;42522;0;0;0;0;0;0;0;0;0;0;0;141590;141590;0;141590;0;3906;145496;0;31347;176843
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;;I;2;CARMO DO PARANAIBA;MG;42522;25235;0;0;50812;0;76048;0;0;0;0;0;0;0;0;76048;0;50764;126812;201;49419;176431
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;;I;2;GOIANESIA;GO;42522;9236;0;0;29323;0;38558;0;0;9002;0;0;0;9002;35;47595;0;32053;79648;0;95564;175212
SANTANA S.A. - CFI - PRUDENCIAL;1000083474;n1;;I;2;SAO PAULO;SP;42522;0;0;0;24059;0;24059;0;0;0;0;0;108531;108531;0;132589;0;5337;137926;0;37187;175113
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;;I;2;CURITIBA;PR;42522;0;0;0;18098;0;18098;0;0;0;0;0;82850;82850;0;100948;0;37306;138254;0;35296;173550
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;;I;2;TOLEDO;PR;42522;17274;0;0;113049;5000;135323;0;0;0;0;0;0;0;0;135323;0;5289;140612;0;32677;173289
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;42522;35402;0;0;61152;442;96997;0;0;3526;0;0;0;3526;0;100522;0;39968;140490;0;32126;172617
SOLIDEZ CCTVM LTDA. - PRUDENCIAL;1000082925;n2;;I;2;SAO PAULO;SP;42522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128588;128588;0;43946;172534
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;;I;2;RAUL SOARES;MG;42522;32347;0;0;77491;692;110531;0;0;9323;0;0;0;9323;0;119853;0;25007;144860;0;27171;172031
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;;I;2;ROLANDIA;PR;42522;18909;0;0;90916;0;109825;0;0;0;0;0;0;0;22278;132103;0;5756;137859;347;33770;171976
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;;I;2;JANDAIA DO SUL;PR;42522;20419;0;0;93220;1926;115565;0;0;0;0;0;0;0;1323;116888;0;29300;146188;0;25777;171964
BANCO NEON S.A. - PRUDENCIAL;1000081218;b1;;I;2;BELO HORIZONTE;MG;42522;6000;0;0;88770;2;94772;0;0;0;0;0;0;0;21349;116121;0;14327;130448;0;41509;171956
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ARACAJU LTDA - UNICRED ARACAJU;2923389;b3S;;I;2;ARACAJU;SE;42522;14571;0;0;101997;1446;118014;0;0;0;0;0;0;0;0;118014;0;7036;125050;0;46629;171679
COOPERATIVA DE CRÉDITO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;42522;27075;0;0;76339;421;103835;0;0;1556;0;0;0;1556;0;105391;0;39051;144443;0;26688;171131
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;42522;8369;0;0;0;0;8369;0;0;0;0;0;0;0;0;8369;0;2230;10600;0;158831;169430
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;;I;2;RIO DE JANEIRO;RJ;42522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146288;146288;0;23049;169337
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;;I;2;BURITIS;RO;42522;40498;0;0;29487;0;69985;0;0;0;0;0;0;0;0;69985;0;57885;127870;0;41459;169329
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;42522;1771;0;0;90381;330;92481;0;0;0;0;0;0;0;7646;100127;0;8599;108726;0;60363;169089
QUERO-QUERO - PRUDENCIAL;1000080831;n1;;I;2;SANTO CRISTO;RS;42522;0;0;0;0;0;0;0;0;0;0;0;123956;123956;0;123956;0;8678;132634;0;34786;167420
CM CAPITAL MARKETS - PRUDENCIAL;1000080549;n2;;C;3;SAO PAULO;SP;42522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143189;143189;0;23827;167016
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;;I;2;ERECHIM;RS;42522;8501;0;0;139470;314;148285;0;0;0;0;0;0;0;0;148285;0;2865;151149;0;15490;166639
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;;I;2;GOIANIA;GO;42522;22624;0;0;59813;191;82627;0;0;0;0;0;0;0;18;82645;0;5586;88231;0;78343;166574
EASYNVEST - TÍTULO CV SA - PRUDENCIAL;1000082877;n2;;I;2;SAO PAULO;SP;42522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144457;144457;0;21295;165752
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;;I;2;CAMPOS NOVOS;SC;42522;17412;0;0;84793;2181;104386;0;0;0;0;0;0;0;6409;110796;0;26886;137681;0;26652;164334
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;;I;2;XANXERE;SC;42522;23819;0;0;103614;324;127756;0;0;0;0;0;0;0;2392;130148;0;14667;144816;0;18386;163202
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MONTE CARMELO E REGIÃO LTDA - SICOOB MONTECREDI;71392047;b3S;;I;2;MONTE CARMELO;MG;42522;14317;0;0;77572;0;91889;0;0;7488;0;0;0;7488;0;99377;0;37646;137024;42;25584;162650
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;42522;16260;0;0;63474;1296;81031;0;0;0;0;0;0;0;3345;84376;0;32698;117074;0;44599;161674
NATIXIS BRASIL S.A. BM - PRUDENCIAL;1000081627;b1;;I;3;SAO PAULO;SP;42522;0;0;0;4112;0;4112;0;0;0;0;0;0;0;0;4112;0;8818;12930;0;147127;160057
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA LTDA – SICOOB VALE DO PARAIBA;2197569;b3S;;I;2;LORENA;SP;42522;17713;0;0;114571;0;132284;0;0;0;0;0;0;0;7000;139284;0;1171;140455;0;19563;160018
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;;I;2;PATROCINIO;MG;42522;19550;0;0;46603;0;66153;0;0;542;0;0;0;542;30658;97353;0;25904;123257;0;36594;159851
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;;I;2;PATO BRANCO;PR;42522;19166;0;0;94705;41;113913;0;0;0;0;0;0;0;0;113913;0;26731;140644;0;19189;159833
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL;106180;b3C;;I;2;CUIABA;MT;42522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135552;135552;0;23799;159352
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;42522;21237;0;0;10890;0;32127;0;0;0;0;0;0;0;0;32127;0;17115;49242;0;106277;155519
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;;I;2;ARAXA;MG;42522;31112;0;0;59344;0;90456;0;0;0;0;0;0;0;175;90630;0;30853;121483;0;33117;154600
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA;2641032;b3S;;I;2;SANTA MARIA;RS;42522;19599;0;0;105423;3421;128443;0;0;0;0;0;0;0;30;128473;0;2594;131067;0;23181;154248
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;;I;2;TEOFILO OTONI;MG;42522;33479;0;0;71936;0;105415;0;0;0;0;0;0;0;0;105415;0;12345;117759;0;36296;154055
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAÚA, RIBEIRÃO PIRES E VALE DO PARAÍBA - SICOOB CREDCEG;7789195;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;42522;19020;0;0;101544;14;120577;0;0;0;0;0;0;0;0;120577;0;2331;122908;0;30670;153578
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;;I;2;CONSELHEIRO PENA;MG;42522;22131;0;0;80463;736;103331;0;0;0;0;0;0;0;0;103331;0;13587;116917;0;35267;152185
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO DISTRITO FEDERAL LTDA - SICOOB EMPRESARIAL;5856736;b3S;;I;2;BRASILIA;DF;42522;21075;0;0;92934;131;114140;0;0;0;0;0;0;0;10593;124733;0;3058;127791;0;23957;151748
COOPERATIVA DE CRÉDITO RURAL E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESARIOS E MICROEMPREENDEDORES DA REGIÃO DE CAPIVARI;49389307;b3S;;I;2;CAPIVARI;SP;42522;25641;0;0;93945;0;119586;0;0;0;0;0;0;0;0;119586;0;14826;134413;0;17055;151468
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPINA GRANDE LTDA. - UNICRED CENTRO PARAIBANA;1151186;b3S;;I;2;CAMPINA GRANDE;PB;42522;24679;0;0;80466;22;105167;0;0;0;0;0;0;0;0;105167;0;8791;113959;0;36897;150856
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42522;4625;0;0;6904;0;11529;0;0;0;0;0;0;0;0;11529;0;11481;23010;0;126495;149504
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS LTDA - SICOOB CARLOS CHAGAS;41753500;b3S;;I;2;CARLOS CHAGAS;MG;42522;18330;0;0;63917;316;82564;0;0;0;0;0;0;0;251;82814;0;26310;109125;0;40016;149141
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;;I;2;FLORIANOPOLIS;SC;42522;7475;0;0;116213;1674;125362;0;0;0;0;0;0;0;0;125362;0;2418;127780;0;20905;148685
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;;I;2;FRUTAL;MG;42522;25020;0;0;31659;0;56679;0;0;3899;0;0;0;3899;0;60578;0;41669;102247;0;45959;148205
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL E SUDOESTE DE MINAS GERAIS, BAIXA MOGIANA E REGIÃO LTDA. - SICOOB CREDINTER;24048910;b3S;;I;2;GUARANESIA;MG;42522;21127;0;0;63238;338;84703;0;0;0;0;0;0;0;3040;87743;0;32228;119971;49;26731;146751
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;;I;2;SANTO ANTONIO DO MONTE;MG;42522;20936;0;0;60044;0;80980;0;0;0;0;0;0;0;285;81265;0;29260;110525;0;35553;146078
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;42522;7611;0;0;53620;0;61231;0;0;0;0;0;0;0;0;61231;0;57950;119181;0;25607;144788
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;;I;2;FLORIANOPOLIS;SC;42522;23374;0;0;96345;885;120605;0;0;0;0;0;0;0;415;121020;0;4306;125326;0;19440;144765
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;;I;3;RIO DE JANEIRO;RJ;42522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103969;103969;0;40514;144484
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL - SICREDI AJURIS;3750034;b3S;;I;2;PORTO ALEGRE;RS;42522;2193;0;0;105521;19267;126981;0;0;0;0;0;0;0;1118;128099;0;2823;130922;0;13433;144355
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE SP;4463602;b3S;;I;2;MARILIA;SP;42522;16996;0;0;97723;25;114745;0;0;0;0;0;0;0;1372;116117;0;10033;126149;0;17996;144146
BCO LA NACION ARGENTINA - PRUDENCIAL;1000081270;b1;;I;3;SAO PAULO;SP;42522;1703;0;0;2552;1826;6080;0;0;0;0;0;0;0;100049;106129;0;4167;110296;0;32819;143115
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;;I;2;BELO HORIZONTE;MG;42522;9954;0;0;105033;159;115146;0;0;0;0;0;0;0;0;115146;0;832;115978;0;26078;142056
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;;I;2;PARA DE MINAS;MG;42522;20842;0;0;86703;2334;109878;0;0;0;0;0;0;0;0;109878;0;9740;119618;0;20835;140453
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA   SICOOB CREDIMOGIANA;69346856;b3S;;I;2;FRANCA;SP;42522;17755;0;0;100953;2260;120967;0;0;0;0;0;0;0;0;120967;0;3944;124911;0;14808;139719
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDESTE PARAENSE - SICREDI CARAJÁS PA;8723661;b3S;;I;2;REDENCAO;PA;42522;26628;0;0;49663;0;76291;0;0;0;0;0;0;0;30181;106472;0;15765;122237;0;15576;137813
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS LTDA. SICOOB CREDIPARNOR;698609;b3S;;I;2;PARACATU;MG;42522;28243;0;0;36259;0;64502;0;0;1033;0;0;0;1033;871;66406;0;22239;88645;0;48982;137628
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;;I;2;JI-PARANA;RO;42522;0;0;0;1662;0;1662;0;0;0;0;0;0;0;1073;2736;0;118225;120961;0;16547;137507
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;;I;2;NOVA SERRANA;MG;42522;25868;0;0;73261;0;99129;0;0;0;0;0;0;0;0;99129;0;6250;105379;0;31375;136754
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS INDUSTRIAIS VINCULADOS À FIEMG LTDA - SICOOB CREDIFIEMG;7469260;b3S;;I;2;BELO HORIZONTE;MG;42522;26530;0;0;89186;1298;117013;0;0;0;0;0;0;0;0;117013;0;1901;118914;405;16574;135893
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA MATA MINEIRA LTDA - SICOOB CREDIMATA;1152097;b3S;;I;2;VOLTA GRANDE;MG;42522;24586;0;0;67264;333;92183;0;0;0;0;0;0;0;0;92183;0;16609;108792;0;26214;135006
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERV MEMBROS JUSTIÇA TRABALHO MPT TERRITÓRIO NACIONAL PODER JUDICIÁRIO FEDERAL MPU PA SC TSE  STM DF BOMBEIROS PA-SICOOB CREDIJUSTRA;37079720;b3S;;I;2;BRASILIA;DF;42522;7788;0;0;74556;0;82344;0;0;0;0;0;0;0;14338;96682;0;2981;99663;0;34556;134219
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE CÂNDIDO MOTA E REGIÃO.;66788142;b3S;;I;2;CANDIDO MOTA;SP;42522;26991;0;0;49771;0;76761;0;0;0;0;0;0;0;66;76827;0;34153;110980;0;23231;134211
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71243034;b3S;;I;2;CAPELINHA;MG;42522;17055;0;0;50817;0;67872;0;0;2530;0;0;0;2530;0;70402;0;29127;99529;0;34380;133909
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;;I;2;ARAGUARI;MG;42522;16720;0;0;36253;0;52973;0;0;1539;0;0;0;1539;0;54513;0;53901;108414;0;25331;133745
UNICRED BELÉM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE E DO FUNCIONALISMO PÚBLICO DE BELÉM;83315408;b3S;;I;2;BELEM;PA;42522;8696;0;0;85933;3266;97895;0;0;0;0;0;0;0;0;97895;0;5589;103483;0;28828;132312
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORDESTE DO PARÁ - SICREDI NORDESTE PA;10772401;b3S;;I;2;PARAGOMINAS;PA;42522;47465;0;505;33483;0;81453;0;0;0;0;0;0;0;19933;101387;0;15197;116583;0;15173;131756
