Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE CRÉDITO COGEM;44401800;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;44348;NA;NA;NA;NA;74915;63874;0;NA;NA;NA;0;3468;67342;NA;NA%;NA%;1,1125;NA%;0,01
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;b3S;S5;I;2;SAO PAULO;SP;44348;NA;NA;NA;NA;71369;63915;0;NA;NA;NA;0;2855;66770;NA;NA%;NA%;1,0689;NA%;0,0011
COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;S5;I;2;RIO DE JANEIRO;RJ;44348;NA;NA;NA;NA;20891;55023;0;NA;NA;NA;0;11477;66500;NA;NA%;NA%;0,3141;NA%;0,0973
PIAUÍ FOMENTO - PRUDENCIAL;1000081160;n1;S4;I;1;TERESINA;PI;44348;25728;0;25728;0;25728;62596;0;0;0;0;0;3198;65794;NA;0,391;0,391;0,391;NA%;0,0027
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;S5;I;2;CHAPADA GAUCHA;MG;44348;NA;NA;NA;NA;15924;60765;0;NA;NA;NA;0;4325;65090;NA;NA%;NA%;0,2446;NA%;0,0481
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA – CRESOL CONFEDERAÇÃO;10398952;b3C;S4;I;2;FLORIANOPOLIS;SC;44348;17689;0;17689;0;17689;58860;0;0;302;0;302;5626;64788;968664;0,273;0,273;0,273;0,0183;0,3014
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CHAPECO - CRESOL CHAPECO;4281182;b3S;S5;I;2;CHAPECO;SC;44348;NA;NA;NA;NA;13118;61114;0;NA;NA;NA;0;3332;64445;NA;NA%;NA%;0,2036;NA%;0,1912
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DO ACRE - SICOOB ACRE;3528402;b3S;S5;I;2;RIO BRANCO;AC;44348;NA;NA;NA;NA;26595;56781;0;NA;NA;NA;0;6569;63350;NA;NA%;NA%;0,4198;NA%;0,2197
COOPERATIVA DE CRÉDITO CREDICAPI LTDA - SICOOB CREDICAPI;804046;b3S;S5;I;2;CAPITOLIO;MG;44348;NA;NA;NA;NA;15913;58803;0;NA;NA;NA;0;3972;62775;NA;NA%;NA%;0,2535;NA%;0,0318
COOPERATIVA DE CREDITO POTIGUAR - SICOOB POTIGUAR;2382755;b3S;S5;I;2;NATAL;RN;44348;NA;NA;NA;NA;15866;58554;0;NA;NA;NA;0;4143;62697;NA;NA%;NA%;0,2531;NA%;0,083
COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE;86585049;b3S;S5;I;2;UBERABA;MG;44348;NA;NA;NA;NA;13102;59015;0;NA;NA;NA;0;3258;62273;NA;NA%;NA%;0,2104;NA%;0,0561
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;S5;I;2;FLORIANOPOLIS;SC;44348;NA;NA;NA;NA;11288;58005;0;NA;NA;NA;0;4069;62074;NA;NA%;NA%;0,1818;NA%;0,0997
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE GETÚLIO VARGAS - CRESOL GETÚLIO VARGAS;5241145;b3S;S5;I;2;GETULIO VARGAS;RS;44348;NA;NA;NA;NA;11907;59050;0;NA;NA;NA;0;2898;61949;NA;NA%;NA%;0,1922;NA%;0,0868
COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO;2448839;b3S;S5;I;2;RIO RUFINO;SC;44348;NA;NA;NA;NA;12314;58617;0;NA;NA;NA;0;2990;61607;NA;NA%;NA%;0,1999;NA%;0,1583
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JACUTINGA - CRESOL JACUTINGA;2904125;b3S;S5;I;2;JACUTINGA;RS;44348;NA;NA;NA;NA;12272;57520;0;NA;NA;NA;0;3495;61015;NA;NA%;NA%;0,2011;NA%;0,138
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE CRUZ ALTA LTDA - SICOOB CRUZ ALTA;73326449;b3S;S5;I;2;CRUZ ALTA;RS;44348;NA;NA;NA;NA;11915;56784;0;NA;NA;NA;0;3795;60579;NA;NA%;NA%;0,1967;NA%;0,1148
COOPERATIVA DE CRÉDITO SICOOB IPÊ - SICOOB IPÊ;24610065;b3S;S5;I;2;CAMPO GRANDE;MS;44348;NA;NA;NA;NA;9781;57234;0;NA;NA;NA;0;3252;60486;NA;NA%;NA%;0,1617;NA%;0,0819
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE MARTINHO CAMPOS LTDA - SICOOB CREDIMAC;64480833;b3S;S5;I;2;MARTINHO CAMPOS;MG;44348;NA;NA;NA;NA;15446;56903;0;NA;NA;NA;0;3315;60219;NA;NA%;NA%;0,2565;NA%;0,1925
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE POUSO REDONDO - CRESOL POUSO REDONDO;10453077;b3S;S5;I;2;POUSO REDONDO;SC;44348;NA;NA;NA;NA;13030;57782;0;NA;NA;NA;0;2381;60163;NA;NA%;NA%;0,2166;NA%;0,0581
CREDISIS SUDOESTE/RO - COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA LTDA.;3985375;b3S;S5;I;2;ROLIM DE MOURA;RO;44348;NA;NA;NA;NA;19070;55208;0;NA;NA;NA;0;4910;60119;NA;NA%;NA%;0,3172;NA%;0,116
TREVISO CC S.A. - PRUDENCIAL;1000081885;n2;S4;I;2;SAO PAULO;SP;44348;4179;0;4179;0;4179;5943;8085;0;11;0;8096;44991;59030;NA;0,0708;0,0708;0,0708;NA%;0,1445
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;b3S;S5;I;2;ACAILANDIA;MA;44348;NA;NA;NA;NA;17962;52960;0;NA;NA;NA;0;5641;58600;NA;NA%;NA%;0,3065;NA%;0,1017
UNICRED COSTA DO SOL RJ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO LTDA.;39231527;b3S;S5;I;2;MACAE;RJ;44348;NA;NA;NA;NA;14851;54730;0;NA;NA;NA;0;3458;58188;NA;NA%;NA%;0,2552;NA%;0,0713
ATRIA S.A. - CFI - PRUDENCIAL;1000083508;n1;S5;I;2;ARAUCARIA;PR;44348;NA;NA;NA;NA;65562;53663;0;NA;NA;NA;0;3628;57291;NA;NA%;NA%;1,1444;NA%;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;S5;I;2;SAO PAULO;SP;44348;NA;NA;NA;NA;61130;53838;0;NA;NA;NA;0;3311;57149;NA;NA%;NA%;1,0696;NA%;0,0031
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71069587;b3S;S5;I;2;DORES DO INDAIA;MG;44348;NA;NA;NA;NA;11672;54531;0;NA;NA;NA;0;2513;57045;NA;NA%;NA%;0,2046;NA%;0,2019
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL ALIANÇA;7412987;b3S;S5;I;2;PINHALZINHO;SC;44348;NA;NA;NA;NA;8970;54322;0;NA;NA;NA;0;2245;56567;NA;NA%;NA%;0,1586;NA%;0,2359
COOPERATIVA DE CRéDITO RURAL COM INTERAçãO SOLIDáRIA CENTRO NORTE - CRESOL CENTRO NORTE;5211129;b3S;S5;I;2;MARCELINO RAMOS;RS;44348;NA;NA;NA;NA;7865;55132;0;NA;NA;NA;0;1432;56564;NA;NA%;NA%;0,139;NA%;0,1293
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CONCÓRDIA - CRESOL CONCÓRDIA;5425526;b3S;S5;I;2;CONCORDIA;SC;44348;NA;NA;NA;NA;9141;54154;0;NA;NA;NA;0;2377;56531;NA;NA%;NA%;0,1617;NA%;0,0741
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA NOTARIAL E REGISTRAL - COOPNORE;7714057;b3S;S5;I;2;PORTO ALEGRE;RS;44348;NA;NA;NA;NA;8178;49095;0;NA;NA;NA;0;6741;55836;NA;NA%;NA%;0,1465;NA%;0,0681
COOPERATIVA DE CRÉDITO SICOOB ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71506513;b3S;S5;I;2;ITAPAGIPE;MG;44348;NA;NA;NA;NA;27423;52613;0;NA;NA;NA;0;2993;55606;NA;NA%;NA%;0,4932;NA%;0,0416
COOPERATIVA DE CRÉDITO SICOOB COOPEMAR LTDA;4174720;b3S;S5;I;2;MAIRI;BA;44348;NA;NA;NA;NA;12050;50576;0;NA;NA;NA;0;4993;55569;NA;NA%;NA%;0,2168;NA%;0,2049
SIMPALA CFI - PRUDENCIAL;1000085070;n1;S4;C;2;PORTO ALEGRE;RS;44348;7654;0;7654;0;7654;43226;0;0;0;0;0;12274;55500;NA;0,1379;0,1379;0,1379;NA%;0,1464
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74248949;b3S;S5;I;2;SAO JOAO DA BOA VISTA;SP;44348;NA;NA;NA;NA;22230;53382;0;NA;NA;NA;0;1894;55276;NA;NA%;NA%;0,4022;NA%;0,025
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIPAULISTA;3139644;b3S;S5;I;2;SAO PAULO;SP;44348;NA;NA;NA;NA;50043;53170;0;NA;NA;NA;0;1990;55161;NA;NA%;NA%;0,9072;NA%;0,0022
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74244344;b3S;S5;I;2;SAO PAULO;SP;44348;NA;NA;NA;NA;60313;53012;0;NA;NA;NA;0;2125;55137;NA;NA%;NA%;1,0939;NA%;0,0004
COOPERATIVA DE CRÉDITO MÚTUO DO CEARÁ - SICOOB CEARÁ;3620772;b3S;S5;I;2;FORTALEZA;CE;44348;NA;NA;NA;NA;13997;50737;0;NA;NA;NA;0;4357;55094;NA;NA%;NA%;0,2541;NA%;0,0365
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;b3S;S5;I;2;BELEM;PA;44348;NA;NA;NA;NA;15249;50263;0;NA;NA;NA;0;4720;54984;NA;NA%;NA%;0,2773;NA%;0,2026
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CAPARAÓ LTDA. - SICOOB SAÚDE;71261184;b3S;S5;I;2;CARATINGA;MG;44348;NA;NA;NA;NA;10964;51349;0;NA;NA;NA;0;3107;54456;NA;NA%;NA%;0,2013;NA%;0,0287
GUITTA CC LTDA - PRUDENCIAL;1000082107;n2;S4;I;2;SAO PAULO;SP;44348;9955;0;9955;0;9955;6590;4617;0;1404;688;6710;40839;54139;NA;0,1839;0,1839;0,1839;NA%;0,1303
COOPERATIVA DE CREDITO CREDLIDER - SICOOB CREDLIDER;5463934;b3S;S5;I;2;VOTUPORANGA;SP;44348;NA;NA;NA;NA;16303;50034;0;NA;NA;NA;0;3129;53163;NA;NA%;NA%;0,3067;NA%;0,2152
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE RONDÔNIA - SICOOB CREDJURD;4751713;b3S;S5;I;2;PORTO VELHO;RO;44348;NA;NA;NA;NA;28581;46311;0;NA;NA;NA;0;5869;52181;NA;NA%;NA%;0,5477;NA%;0,0752
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COOP - COOPERATIVA DE CONSUMO E DOS EMPREGADOS DO SUPER MERCADO ZONA SUL S/A;47074323;b3S;S5;I;2;SANTO ANDRE;SP;44348;NA;NA;NA;NA;22379;46127;0;NA;NA;NA;0;5980;52108;NA;NA%;NA%;0,4295;NA%;0,0289
VORTX DTVM - PRUDENCIAL;1000084538;n2;S4;I;2;SAO PAULO;SP;44348;9488;0;9488;0;9488;13786;0;0;0;0;0;38116;51902;NA;0,1828;0,1828;0,1828;NA%;0,1738
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92935741;b3S;S5;I;2;PORTO ALEGRE;RS;44348;NA;NA;NA;NA;34177;47817;0;NA;NA;NA;0;3743;51559;NA;NA%;NA%;0,6629;NA%;0,0134
COOPERATIVA DE CRÉDITO DOS MILITARES E DA SEGURANÇA PÚBLICA NO DISTRITO FEDERAL LTDA. - SICOOB DFMIL;4649337;b3S;S5;I;2;BRASILIA;DF;44348;NA;NA;NA;NA;8128;47874;0;NA;NA;NA;0;3667;51540;NA;NA%;NA%;0,1577;NA%;0,0489
BIORC FINANCEIRA - CFI S.A. - PRUDENCIAL;1000083663;n1;S5;I;2;FLORIANOPOLIS;SC;44348;NA;NA;NA;NA;6749;47417;0;NA;NA;NA;0;4002;51419;NA;NA%;NA%;0,1313;NA%;0,0572
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS;3941182;b3S;S5;I;2;AGUAS DE LINDOIA;SP;44348;NA;NA;NA;NA;7925;48156;0;NA;NA;NA;0;3131;51286;NA;NA%;NA%;0,1545;NA%;0,3742
CALCRED CFI PRUDENCIAL;1000085733;n1;S4;I;2;SAO JOSE;SC;44348;19664;0;19664;0;19664;8721;0;0;0;0;0;42564;51285;NA;0,3834;0,3834;0,3834;NA%;0,0156
COOPERATIVA DE CREDITO , POUPANÇA E INVESTIMENTO DO ESTADO DO PIAUÍ - SICREDI PIAUÍ;3128973;b3S;S5;I;2;TERESINA;PI;44348;NA;NA;NA;NA;10562;48279;0;NA;NA;NA;0;3003;51282;NA;NA%;NA%;0,206;NA%;0,183
BCO INDUSCRED DE INVESTIM. S/A - PRUDENCIAL;1000081342;b2;S4;I;2;SAO PAULO;SP;44348;17193;0;17193;0;17193;46538;0;0;530;0;530;3760;50828;47130;0,3383;0,3383;0,3383;0,3648;0,0019
COOPERATIVA DE CRÉDITO SICOOB CREDCOOP LTDA.;2528151;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;44348;NA;NA;NA;NA;16168;47527;0;NA;NA;NA;0;3300;50827;NA;NA%;NA%;0,3181;NA%;0,0414
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1330295;b3S;S5;I;2;VITORIA;ES;44348;NA;NA;NA;NA;31371;44946;0;NA;NA;NA;0;5879;50825;NA;NA%;NA%;0,6172;NA%;0,0426
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;S5;I;2;VICOSA;MG;44348;NA;NA;NA;NA;27405;46498;0;NA;NA;NA;0;4321;50819;NA;NA%;NA%;0,5393;NA%;0,0131
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS POLICIAIS FEDERAIS DO RIO GRANDE DO SUL E SANTA CATARINA – SICREDI POL RS/SC;3000142;b3S;S4;I;2;PORTO ALEGRE;RS;44348;7022;0;7022;0;7022;50467;0;0;3;0;3;100;50570;66399;0,1389;0,1389;0,1389;0,1058;0,0523
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SÃO VALENTIM - CRESOL SÃO VALENTIM;3015152;b3S;S5;I;2;SAO VALENTIM;RS;44348;NA;NA;NA;NA;8729;48431;0;NA;NA;NA;0;2074;50504;NA;NA%;NA%;0,1728;NA%;0,0567
CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL;1000082712;n1;S4;C;2;RECIFE;PE;44348;46249;0;46249;0;46249;9596;773;0;160;27310;28243;12513;50353;NA;0,9185;0,9185;0,9185;NA%;0,0376
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42887133;b3S;S5;I;2;BOM SUCESSO;MG;44348;NA;NA;NA;NA;10845;45595;0;NA;NA;NA;0;4165;49761;NA;NA%;NA%;0,2179;NA%;0,1033
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO RIO GRANDE MG - SICREDI CREDIGRANDE MG;25626490;b3S;S4;I;2;LAVRAS;MG;44348;9071;0;9071;0;9071;46341;0;0;23;0;23;2618;48983;69569;0,1852;0,1852;0,1852;0,1304;0,2977
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPRESÁRIOS, PROFISSIONAIS DO MERCADO IMOBILIÁRIO E DA CMI / SECOVI - SICOOB SECOVICRED MG;14913919;b3S;S5;I;2;BELO HORIZONTE;MG;44348;NA;NA;NA;NA;16314;45254;0;NA;NA;NA;0;3649;48903;NA;NA%;NA%;0,3336;NA%;0,0293
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;S5;I;2;MONTES CLAROS;MG;44348;NA;NA;NA;NA;13685;43997;0;NA;NA;NA;0;4788;48785;NA;NA%;NA%;0,2805;NA%;0,1187
COOPERATIVA DE CRÉDITO RURAL DE OURO   SULCREDI/OURO;7853842;b3S;S5;I;2;OURO;SC;44348;NA;NA;NA;NA;10415;46685;0;NA;NA;NA;0;1952;48637;NA;NA%;NA%;0,2141;NA%;0,0888
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO EMPREENDEDORES - SICREDI EMPREENDEDORES PR;7070495;b3S;S4;I;2;CURITIBA;PR;44348;10696;0;10696;0;10696;43261;0;0;44;0;44;5297;48602;146900;0,2201;0,2201;0,2201;0,0728;0,0903
H.COMMCOR DTVM LTDA. - PRUDENCIAL;1000084222;n2;S4;I;2;SAO PAULO;SP;44348;12809;0;12809;0;12809;14795;345;0;19;0;365;32882;48042;NA;0,2666;0,2666;0,2666;NA%;0,0539
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JATAÍ E REGIÃO LTDA.;10143499;b3S;S5;I;2;JATAI;GO;44348;NA;NA;NA;NA;14948;45410;0;NA;NA;NA;0;2502;47912;NA;NA%;NA%;0,312;NA%;0,0822
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA VALE DO CONTESTADO - CRESOL VALE DO CONTESTADO;9433005;b3S;S5;I;2;IRINEOPOLIS;SC;44348;NA;NA;NA;NA;8225;45398;0;NA;NA;NA;0;2186;47584;NA;NA%;NA%;0,1728;NA%;0,3437
MONEYCORP - PRUDENCIAL;1000082028;b2;S4;I;2;SAO PAULO;SP;44348;13662;0;13662;0;13662;4046;2177;0;971;0;3148;40297;47491;72461;0,2877;0,2877;0,2877;0,1885;0,0458
FC FINANCEIRA CFI;1000085506;n1;S4;I;2;SAO PAULO;SP;44348;15510;0;15510;0;15510;26703;0;0;0;0;0;20707;47410;NA;0,3272;0,3272;0,3272;NA%;0,1234
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4886317;b3S;S4;I;2;CURITIBA;PR;44348;16502;0;16502;0;16502;45549;0;0;63;0;63;1068;46680;145940;0,3535;0,3535;0,3535;0,1131;0,0097
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;b3S;S5;I;2;VITOR MEIRELES;SC;44348;NA;NA;NA;NA;9961;42777;0;NA;NA;NA;0;3517;46294;NA;NA%;NA%;0,2152;NA%;0,23
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DAS EMPRESAS, EMPREGADOS E PRESTADORES DE SERVIÇO DAS METALÚRGICAS, SIDERÚRGICAS E INDUSTRIAIS – SICOOB COPESITA;19875244;b3S;S5;I;2;TIMOTEO;MG;44348;NA;NA;NA;NA;19055;42479;0;NA;NA;NA;0;3532;46011;NA;NA%;NA%;0,4141;NA%;0,1258
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB METALCRED;4833655;b3S;S5;I;2;SAO PAULO;SP;44348;NA;NA;NA;NA;36743;41137;0;NA;NA;NA;0;4839;45976;NA;NA%;NA%;0,7992;NA%;0,2565
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;b3S;S5;I;2;ARCOS;MG;44348;NA;NA;NA;NA;11190;42576;0;NA;NA;NA;0;3009;45585;NA;NA%;NA%;0,2455;NA%;0,0587
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE AMERICANA, LIMEIRA E REGIÃO - SICOOB ACICRED;9579249;b3S;S5;I;2;AMERICANA;SP;44348;NA;NA;NA;NA;7900;42165;0;NA;NA;NA;0;3251;45416;NA;NA%;NA%;0,1739;NA%;0,0408
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE QUILOMBO - CRESOL QUILOMBO;73254757;b3S;S5;I;2;QUILOMBO;SC;44348;NA;NA;NA;NA;9069;43091;0;NA;NA;NA;0;1943;45034;NA;NA%;NA%;0,2014;NA%;0,0951
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SISTEMA DE JUSTIÇA NO ESTADO DO CEARÁ – SICREDI COOPERJURIS;8041950;b3S;S5;I;2;FORTALEZA;CE;44348;NA;NA;NA;NA;11189;41464;0;NA;NA;NA;0;3278;44742;NA;NA%;NA%;0,2501;NA%;0,0207
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE JOACABA;2853045;b3S;S5;I;2;JOACABA;SC;44348;NA;NA;NA;NA;12287;43845;0;NA;NA;NA;0;530;44374;NA;NA%;NA%;0,2769;NA%;0,0001
NOVINVEST CVM LTDA - PRUDENCIAL;1000082808;n2;S4;I;2;SAO PAULO;SP;44348;12962;0;12962;0;12962;19123;0;0;33;20101;20134;4907;44165;NA;0,2935;0,2935;0,2935;NA%;0,0402
QI SCD - PRUDENCIAL;1000084882;n1;S5;C;2;SAO PAULO;SP;44348;NA;NA;NA;NA;13928;39561;0;NA;NA;NA;0;3956;43518;NA;NA%;NA%;0,3201;NA%;0,0089
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA. - SICOOB COOPEC;32615247;b3S;S5;I;2;ITABUNA;BA;44348;NA;NA;NA;NA;31392;38850;0;NA;NA;NA;0;4547;43397;NA;NA%;NA%;0,7234;NA%;0,1759
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA.- SICOOB CECREF;19402130;b3S;S5;I;2;BELO HORIZONTE;MG;44348;NA;NA;NA;NA;20907;38814;0;NA;NA;NA;0;3879;42693;NA;NA%;NA%;0,4897;NA%;0,0303
DIRECAO S.A. CFI - PRUDENCIAL;1000083625;n1;S5;I;2;SANTOS;SP;44348;NA;NA;NA;NA;40773;40184;0;NA;NA;NA;0;2497;42681;NA;NA%;NA%;0,9553;NA%;0,0012
GOLCRED - PRUDENCIAL;1000080965;n1;S4;C;2;SAO JOSE;SC;44348;11628;0;11628;0;11628;11430;0;0;0;0;0;31020;42450;NA;0,2739;0,2739;0,2739;NA%;0,005
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JAGUARUNA – CRESOL JAGUARUNA;5410056;b3S;S5;I;2;JAGUARUNA;SC;44348;NA;NA;NA;NA;7406;39745;0;NA;NA;NA;0;2682;42427;NA;NA%;NA%;0,1746;NA%;0,051
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;b3S;S5;I;2;CERES;GO;44348;NA;NA;NA;NA;15698;39598;0;NA;NA;NA;0;2746;42344;NA;NA%;NA%;0,3707;NA%;0,0554
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63229629;b3S;S5;I;2;SERRINHA;BA;44348;NA;NA;NA;NA;4037;37134;0;NA;NA;NA;0;5154;42288;NA;NA%;NA%;0,0955;NA%;0,2095
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SANTA MARIA-CRESOL SANTA MARIA;5220232;b3S;S5;I;2;SANTA MARIA;RS;44348;NA;NA;NA;NA;6683;40311;0;NA;NA;NA;0;1971;42281;NA;NA%;NA%;0,1581;NA%;0,298
CREDISIS CREDIBRÁS COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO OESTE DE RONDÔNIA;5597773;b3S;S5;I;2;NOVA BRASILANDIA;RO;44348;NA;NA;NA;NA;16518;38652;0;NA;NA;NA;0;3513;42165;NA;NA%;NA%;0,3917;NA%;0,1096
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARAXÁ LTDA - SICOOB COOCREZ;71378426;b3S;S5;I;2;ARAXA;MG;44348;NA;NA;NA;NA;18689;38253;0;NA;NA;NA;0;3899;42152;NA;NA%;NA%;0,4434;NA%;0,051
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;b3S;S5;I;2;GUAXUPE;MG;44348;NA;NA;NA;NA;8127;38510;0;NA;NA;NA;0;3601;42110;NA;NA%;NA%;0,193;NA%;0,1303
COOPERATIVA DE CRÉDITO NO PIAUÍ - SICOOB PIAUÍ;5477038;b3S;S5;I;2;TERESINA;PI;44348;NA;NA;NA;NA;9837;37987;0;NA;NA;NA;0;4032;42018;NA;NA%;NA%;0,2341;NA%;0,0677
COOPERATIVA DE CRéDITO MúTUO DE LIVRE ADMISSãO DA REGIãO ADMINISTRATIVA DE SOROCABA – SICOOB COOPERASO;10175348;b3S;S5;I;2;SOROCABA;SP;44348;NA;NA;NA;NA;12791;38755;0;NA;NA;NA;0;3256;42011;NA;NA%;NA%;0,3045;NA%;0,2192
