Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
CORRETORA SOUZA BARROS - CAMBIO E TITULOS S.A.;61787776;n2;;I;2;SAO PAULO;SP;41334;0;0;0;0;0;0;0;0;0;0;0;0;0;10226;10226;0;68332;78557;0;40824;119381
CM CAPITAL MARKETS;51248;n2;;C;3;SAO PAULO;SP;41334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82701;82701;0;36086;118787
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;41334;5025;0;0;30640;0;35665;0;0;0;0;0;0;0;3712;39377;0;63512;102889;0;15862;118751
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;41334;15579;0;0;66806;1471;83856;0;0;0;0;0;0;0;1572;85428;0;1725;87153;0;30578;117731
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;;I;2;IBIRAMA;SC;41334;8695;0;12037;71224;890;92846;0;0;0;0;0;0;0;3503;96350;0;996;97346;0;20212;117558
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;41334;10034;0;0;63895;1361;75291;0;0;0;0;0;0;0;15748;91039;0;4194;95232;0;21789;117021
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;41334;19431;0;0;72839;218;92487;0;0;0;0;0;0;0;1176;93663;0;8407;102070;0;14817;116886
COOPERATIVA DE CRÉDITO RURAL DA ALTA PAULISTA;59869560;b3S;;I;2;ADAMANTINA;SP;41334;9345;0;0;56641;3945;69932;0;0;0;0;0;0;0;15973;85905;0;1940;87845;0;28247;116092
COOPERATIVA REGIONAL DE CRÉDITO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;41334;13949;0;0;37539;767;52255;0;0;0;0;0;0;0;11582;63836;0;28903;92739;27;22826;115592
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATOS DE MINAS LTDA -  SICOOB CREDIPATOS;25387671;b3S;;I;2;PATOS DE MINAS;MG;41334;23973;0;0;43801;0;67775;0;0;0;0;0;0;0;2558;70333;0;21420;91753;0;23559;115312
SAX S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7747410;n1;;I;2;BARUERI;SP;41334;0;0;39712;0;0;39712;0;0;0;0;0;0;0;0;39712;0;16363;56075;0;58818;114893
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;41334;17191;0;0;44060;0;61251;0;0;0;0;0;0;0;11147;72398;0;4601;76998;0;37206;114204
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;41334;32268;0;0;16829;1067;50164;0;0;0;0;0;0;0;9083;59246;0;2031;61277;0;52801;114078
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;41334;18487;0;0;36160;2501;57147;0;0;0;0;0;0;0;7744;64891;0;21043;85934;0;27702;113635
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;41334;2230;0;0;40105;303;42638;0;0;0;0;0;0;0;14023;56662;0;6111;62773;0;50802;113575
BBVA BRASIL BANCO DE INVESTIMENTO S.A.;45283173;b2;;I;3;SAO PAULO;SP;41334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10663;10663;0;101354;112016
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5503849;n1;;I;2;SAO PAULO;SP;41334;0;0;7282;58044;0;65325;0;0;0;0;0;12682;12682;0;78007;0;1786;79793;0;31874;111666
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO OESTE - SICOOB OESTE;5392810;b3S;;I;2;TOLEDO;PR;41334;15808;0;0;71632;3861;91301;0;0;0;0;0;0;0;404;91705;0;3458;95163;0;16173;111336
UNICRED REGIONAL SUL FLUMINENSE   COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO SUL FLUMINENSE LTDA.;86803939;b3S;;I;2;NOVA IGUACU;RJ;41334;29441;0;0;63231;6172;98845;0;0;0;0;0;0;0;0;98845;0;1738;100584;0;9866;110449
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;41334;9757;0;0;75584;378;85718;0;0;0;0;0;0;0;5616;91334;0;844;92178;0;17213;109391
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;;I;2;RIO DO SUL;SC;41334;23085;0;0;71689;16;94790;0;0;0;0;0;0;0;4920;99710;0;1754;101464;0;7659;109123
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;41334;14617;0;0;53237;3151;71005;0;0;0;0;0;0;0;0;71005;0;15909;86914;0;21956;108870
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;41334;16330;0;0;33754;2252;52336;0;0;0;0;0;0;0;10242;62578;0;25672;88250;0;20021;108271
AGIPLAN FINANCEIRA S.A. - CREDITO FINANCIAMENTO E INVESTIMENTO;13660104;n1;;I;2;PORTO ALEGRE;RS;41334;0;0;13843;19113;0;32956;0;0;0;0;0;16234;16234;0;49190;0;7672;56863;0;51150;108013
COOPERATIVA DE CREDITO RURAL DO VALE - SICOOB -CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;41334;20659;0;0;59557;28;80245;0;0;0;0;0;0;0;14639;94884;0;1926;96810;0;11057;107867
COOPERATIVA DE CREDITO RURAL DO NORTE CATARINENSE SICOOB/SC- CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;41334;15580;0;0;53170;4047;72796;0;0;0;0;0;0;0;21223;94019;0;1785;95804;0;11360;107164
DREBES FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11271860;n1;;I;2;ELDORADO;RS;41334;0;0;0;0;0;0;0;0;0;0;0;72254;72254;0;72254;0;14917;87171;0;17584;104755
KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6040559;n1;;I;2;FLORIANOPOLIS;SC;41334;0;0;0;0;0;0;0;0;0;0;0;54109;54109;0;54109;0;8023;62132;0;42502;104633
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;41334;20349;0;0;47503;1230;69083;0;0;0;0;0;0;0;4416;73498;0;3265;76763;0;27120;103883
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;41334;21659;0;0;40267;599;62525;0;0;0;0;0;0;0;9145;71670;0;3175;74844;0;28564;103409
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CASCAVEL E REGIÃO - SICOOB CASCAVEL;4529074;b3S;;I;2;CASCAVEL;PR;41334;15599;0;0;65614;3359;84572;0;0;0;0;0;0;0;2282;86854;0;2529;89382;0;13922;103304
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE IBIRUBÁ - SICREDI IBIRUBÁ RS;87732657;b3S;;I;2;IBIRUBA;RS;41334;11827;0;0;41925;2384;56136;0;0;0;0;0;0;0;1590;57726;0;24009;81735;0;21345;103080
ATRIA S.A.- CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5956581;n1;;I;2;ARAUCARIA;PR;41334;0;0;0;0;0;0;0;0;0;0;0;75856;75856;0;75856;0;5445;81300;0;21563;102863
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI EMPRESARIAL;2843443;b3S;;I;2;JOINVILLE;SC;41334;20157;0;315;55957;1379;77808;0;0;0;0;0;0;0;1119;78927;0;6862;85789;0;15836;101625
OCTO CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;13434335;n2;;I;2;SAO PAULO;SP;41334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93614;93614;0;8007;101622
PLANNER;51341;n1;;C;2;SAO PAULO;SP;41334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86463;86463;0;14681;101145
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;41334;10200;0;0;55311;3260;68772;0;0;0;0;0;0;0;11086;79858;0;2177;82035;0;19061;101096
INTERFLOAT HZ CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4020986;n2;;I;2;SAO PAULO;SP;41334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19371;19371;0;80819;100190
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;41334;10006;0;0;65373;2696;78075;0;0;0;0;0;0;0;1199;79274;0;1624;80898;0;18850;99748
BANCO AZTECA DO BRASIL S.A.;9391857;b1;;I;3;RECIFE;PE;41334;929;0;0;70412;0;71341;0;0;0;0;0;0;0;0;71341;0;4341;75682;0;24016;99698
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;;I;2;UBERLANDIA;MG;41334;24922;0;0;41197;0;66119;0;0;0;0;0;0;0;0;66119;0;14736;80856;0;18397;99253
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;;I;2;FLORIANOPOLIS;SC;41334;5976;0;0;77458;3540;86974;0;0;0;0;0;0;0;0;86974;0;1196;88169;0;10545;98715
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;41334;12823;0;0;34456;0;47279;0;0;0;0;0;0;0;6241;53520;0;27159;80679;0;17942;98621
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA. ? SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;41334;16153;0;0;30539;587;47278;0;0;0;0;0;0;0;13371;60650;0;12603;73253;0;25127;98380
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;41334;1795;0;0;3837;0;5632;0;0;0;0;0;0;0;0;5632;0;8929;14562;0;83743;98305
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED'S - UNICRED DO BRASIL;315557;b3C;;I;2;SAO PAULO;SP;41334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95254;95254;0;2764;98017
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;;I;2;ITAPEMA;SC;41334;21865;0;0;55132;0;76997;0;0;0;0;0;0;0;1721;78718;0;6179;84897;0;12739;97636
COINVALORES;51561;n2;;C;2;SAO PAULO;SP;41334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38256;38256;0;59109;97365
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE E DO CREA, DE PELOTAS LTDA;1807464;b3S;;I;2;PELOTAS;RS;41334;8660;0;0;71045;2880;82585;0;0;0;0;0;0;0;964;83549;0;1705;85254;0;11670;96923
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARAXÁ E PATOS DE MINAS LTDA. - UNICRED DO ALTO PARANAÍBA E NOROESTE DE MINAS;1727929;b3S;;I;2;PATOS DE MINAS;MG;41334;12927;0;0;70004;0;82931;0;0;0;0;0;0;0;0;82931;0;2880;85811;0;10826;96637
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;;I;2;PRIMAVERA DO LESTE;MT;41334;16315;0;0;35573;0;51888;0;0;0;0;0;0;0;29682;81570;0;1158;82728;0;13812;96540
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;41334;12578;0;0;56550;81;69209;0;0;0;0;0;0;0;14572;83781;0;1085;84867;0;10739;95605
COOPERATIVA DE CRÉDITO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;;I;2;ARAXA;MG;41334;17320;0;0;39249;0;56569;0;0;0;0;0;0;0;1032;57600;0;18056;75657;37;19685;95379
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45691128;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;41334;53013;0;0;2710;0;55723;0;0;0;0;0;0;0;0;55723;0;20347;76071;0;19209;95280
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE - SICOOB CREDIPLANALTO SC;1389651;b3S;;I;2;PAPANDUVA;SC;41334;13381;0;0;50408;52;63842;0;0;0;0;0;0;0;17719;81561;0;1285;82845;0;12397;95242
COOPERATIVA DE CRÉDITO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;41334;23323;0;0;46841;1537;71701;0;0;0;0;0;0;0;0;71701;0;7675;79376;0;15830;95206
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE - SICOOB NOROESTE SC;81292278;b3S;;I;2;SAO LOURENCO D'OESTE;SC;41334;8823;0;0;43896;1495;54213;0;0;0;0;0;0;0;19921;74134;0;1689;75822;0;18857;94680
LECCA;51523;n1;;C;2;RIO DE JANEIRO;RJ;41334;0;0;0;18672;0;18672;0;0;0;0;0;41957;41957;0;60629;0;12829;73458;0;20907;94364
COOPERATIVA DE CRÉDITO RURAL DE CÂNDIDO MOTA;66788142;b3S;;I;3;CANDIDO MOTA;SP;41334;18137;0;0;30279;0;48416;0;0;0;0;0;0;0;26771;75187;0;2878;78065;0;16099;94164
COOPERATIVA DE CRÉDITO RURAL DE BRASÍLIA LTDA. - SICOOB CREDIBRASÍLIA;1187961;b3S;;I;2;BRASILIA;DF;41334;15057;0;0;24214;0;39271;0;0;0;0;0;0;0;2990;42261;0;31032;73293;0;20744;94037
TOV CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;74451022;n2;;I;2;POCOS DE CALDAS;MG;41334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65701;65701;0;27647;93348
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;;I;2;XANXERE;SC;41334;13894;0;0;55768;768;70430;0;0;0;0;0;0;0;9502;79931;0;1595;81526;0;11751;93277
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10694628;n1;;I;2;NATAL;RN;41334;0;0;0;0;0;0;0;22004;0;0;0;0;22004;47488;69492;0;4990;74482;0;18581;93064
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;;I;2;CLAUDIO;MG;41334;10056;0;0;43570;2206;55832;0;0;0;0;0;0;0;0;55832;0;6441;62272;0;30287;92559
COOPERATIVA DE CRÉDITO DOS EMPREGADOS EM EMPRESAS TÊXTEIS - ACREDICOOP;3461243;b3S;;I;2;BLUMENAU;SC;41334;8113;0;6932;39644;3278;57968;0;0;0;0;0;0;0;14986;72954;0;3093;76048;0;16330;92378
VIC-DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S/A;14388516;n2;;I;2;RIO DE JANEIRO;RJ;41334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2998;25831;28829;0;63533;92362
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA. ? SICOOB UNIÃO;1060307;b3S;;I;2;RAUL SOARES;MG;41334;16528;0;0;39458;892;56878;0;0;0;0;0;0;0;0;56878;0;21938;78816;0;13070;91886
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;;I;2;SANTO ANTONIO DO MONTE;MG;41334;16969;0;0;39645;0;56614;0;0;0;0;0;0;0;0;56614;0;14059;70674;0;21069;91743
WALPIRES S.A. CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;61769790;n2;;I;2;SAO PAULO;SP;41334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45181;35512;80693;0;11013;91706
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS ? SICOOB CREDICAMPOS SC;78862083;b3S;;I;2;CAMPOS NOVOS;SC;41334;8834;0;0;38569;2606;50009;0;0;0;0;0;0;0;27828;77837;0;952;78789;0;12616;91404
SITA SOCIEDADE CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17315359;n2;;I;2;BELO HORIZONTE;MG;41334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;28567;28579;0;62573;91152
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;41334;8157;0;0;31818;0;39975;0;0;0;0;0;0;0;29242;69216;0;2110;71327;0;18994;90320
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;;I;2;JANDAIA DO SUL;PR;41334;13873;0;0;38325;2286;54484;0;0;0;0;0;0;0;359;54843;0;19756;74598;0;13373;87972
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;;I;2;TOLEDO;PR;41334;12875;0;0;50915;5586;69376;0;0;0;0;0;0;0;0;69376;0;2733;72109;0;15501;87610
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;;I;2;UNAI;MG;41334;21026;0;0;19233;0;40259;0;0;0;0;0;0;0;0;40259;0;24130;64389;20;22934;87344
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI/SC;2090126;b3S;;I;2;PASSOS MAIA;SC;41334;6758;0;0;42920;134;49812;0;0;0;0;0;0;0;19461;69274;0;1343;70617;0;16713;87329
BANCO ARBI S.A.;54403563;b1;;I;2;RIO DE JANEIRO;RJ;41334;6743;0;0;49964;0;56707;0;0;0;0;0;0;0;0;56707;0;3934;60641;2;26625;87269
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;;I;2;IPATINGA;MG;41334;8692;0;0;43603;880;53175;0;0;0;0;0;0;0;2856;56031;0;3592;59623;0;27421;87044
FITTA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;3512293;n2;;I;2;SAO PAULO;SP;41334;0;0;0;0;0;0;0;0;0;0;0;0;0;1545;1545;0;83638;85182;0;903;86085
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;41334;10736;0;0;51436;0;62172;0;0;0;0;0;0;0;1901;64073;0;2166;66240;0;19160;85400
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DOS VALES DO TAQUARI E RIO PARDO LTDA -UNICRED VALES DO TAQUARI E RIO PARDO;1635462;b3S;;I;2;LAJEADO;RS;41334;8748;0;0;44444;6018;59210;0;0;0;0;0;0;0;0;59210;0;2293;61503;0;23704;85207
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;;I;2;CONSELHEIRO PENA;MG;41334;11998;0;0;36367;1608;49973;0;0;0;0;0;0;0;0;49973;0;6349;56322;0;28856;85178
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE PANAMBI - SICREDI PANAMBI RS;91983155;b3S;;I;2;PANAMBI;RS;41334;11115;0;0;37883;2308;51306;0;0;0;0;0;0;0;1173;52479;0;16642;69121;0;15775;84896
COOPERATIVA DE CRÉDITO RURAL DE PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;;I;2;PARA DE MINAS;MG;41334;15191;0;0;48143;2599;65933;0;0;0;0;0;0;0;0;65933;0;5051;70984;0;13616;84600
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;41334;11600;0;0;37783;804;50187;0;0;0;0;0;0;0;14219;64406;0;3920;68326;0;16111;84437
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE CAPIVARI;49389307;b3S;;I;2;CAPIVARI;SP;41334;12459;0;0;55473;0;67932;0;0;0;0;0;0;0;0;67932;0;8382;76314;0;8023;84337
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;;I;2;SAO GOTARDO;MG;41334;14073;0;0;18795;0;32868;0;0;0;0;0;0;0;4011;36879;0;25460;62339;11;21815;84165
TITULO CORRETORA DE VALORES S.A.;62169875;n2;;I;2;SAO PAULO;SP;41334;0;0;0;0;0;0;18614;0;0;0;0;0;0;0;18614;0;49109;67722;0;15603;83325
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR DE ARACAJU LTDA.;2923389;b3S;;I;2;ARACAJU;SE;41334;10661;0;0;41571;1722;53954;0;0;0;0;0;0;0;1250;55205;0;2395;57600;0;25722;83322
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL - SICREDI AJURIS;3750034;b3S;;I;2;PORTO ALEGRE;RS;41334;3021;0;0;51852;15263;70135;0;0;0;0;0;0;0;774;70909;0;2084;72993;0;10021;83015
NOVINVEST CORRETORA DE VALORES MOBILIARIOS LTDA.;43060029;n2;;I;2;SAO PAULO;SP;41334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8220;50769;58990;0;23956;82946
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE MATERIAL DE CONSTRUÇÃO DE GOVERNADOR VALADARES LTDA.;1559914;b3S;;I;2;GOVERNADOR VALADARES;MG;41334;11699;0;0;37941;1374;51014;0;0;0;0;0;0;0;1654;52668;0;3559;56227;0;25654;81880
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;;I;2;BELO HORIZONTE;MG;41334;6692;0;0;52046;5404;64143;0;0;0;0;0;0;0;0;64143;0;769;64912;0;16456;81368
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;;I;2;FRUTAL;MG;41334;12896;0;0;12400;0;25296;0;0;0;0;0;0;0;618;25914;0;33192;59107;21;21764;80891
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;;I;2;TEOFILO OTONI;MG;41334;22024;0;0;30636;0;52661;0;0;0;0;0;0;0;0;52661;0;6258;58919;0;21746;80665
UM INVESTIMENTOS S/A CORRETORA DE TITULOS E VALORES MOBILIARIOS;33968066;n2;;I;2;RIO DE JANEIRO;RJ;41334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;304;63997;64300;0;16027;80327
FAMILIA PAULISTA CREDITO IMOBILIARIO S.A.;53146221;n1;;I;2;SANTOS;SP;41334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71495;71495;0;8557;80052
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPINA GRANDE LTDA. - UNICRED CENTRO PARAIBANA;1151186;b3S;;I;2;CAMPINA GRANDE;PB;41334;13701;0;0;40055;59;53815;0;0;0;0;0;0;0;0;53815;0;3645;57460;0;22516;79976
