Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI;44905255;b3S;;I;2;SAO PAULO;SP;41334;159;0;41;0;0;0;200;0;0;0;0;0;0;200;0;0;-12;-4;0;0;20;0;3;202;0;202;0;-1;201;-59
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE SOROCABA E REGIÃO - SICOOB COOPERASO;10175348;b3S;;I;2;SOROCABA;SP;41334;162;0;38;0;0;0;200;-33;0;0;0;-38;-71;129;25;29;-99;-88;1;0;0;-3;-136;-7;0;-7;1;0;-8;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR;17411307;b3S;;I;2;JUNDIAI;SP;41334;197;0;3;0;0;0;200;0;0;0;0;1;1;201;0;0;0;-37;0;0;0;0;-37;164;0;164;0;0;164;0
PÓLOCRED   SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;7945233;n1;;I;2;FLORIANOPOLIS;SC;41334;193;0;6;0;0;0;199;0;-17;0;0;-14;-31;168;19;0;-68;-98;0;0;0;0;-147;21;0;21;0;0;21;0
COOPERATIVA DE CRÉDITO RURAL DO SERIDÓ;24210569;b3S;;I;2;CURRAIS NOVOS;RN;41334;175;0;22;0;0;0;197;-42;-3;0;0;-96;-141;56;49;57;-162;-195;-4;0;0;-13;-269;-213;-4;-216;0;0;-216;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA SEGURANÇA PÚBLICA DE SÃO PAULO - CREDIAFAM;4804353;b3S;;I;2;SAO PAULO;SP;41334;188;0;8;0;0;0;196;0;0;0;0;-99;-99;97;0;0;-25;-118;0;0;0;0;-143;-46;0;-46;0;0;-46;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM;67031757;b3S;;I;2;SAO PAULO;SP;41334;103;0;93;0;0;0;196;0;0;0;0;-25;-25;171;0;0;-30;-39;0;1;0;0;-68;103;0;103;0;0;103;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - SICOOB COOPERFAC;57259525;b3S;;I;2;JABOTICABAL;SP;41334;192;0;2;0;0;0;195;0;0;0;0;-23;-23;171;0;0;-88;-40;0;0;0;-18;-146;25;0;25;0;0;25;0
COOPERATIVA DE CREDITO RURAL DE IBIAM - SULCREDI/IBIAM;8240446;b3S;;I;2;IBIAM;SC;41334;174;0;19;0;0;0;194;-34;-20;0;0;-19;-72;121;1;10;-67;-51;0;0;38;-31;-100;22;0;22;1;0;21;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS;1530136;b3S;;I;2;OSASCO;SP;41334;147;0;46;0;0;0;193;0;0;0;0;-15;-15;178;0;0;-42;-40;0;0;10;0;-72;105;0;105;0;-2;103;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE LINDOESTE - CRESOL LINDOESTE;3013889;b3S;;I;2;LINDOESTE;PR;41334;173;0;19;0;0;0;192;-28;-41;0;0;-56;-125;67;28;13;-66;-96;0;0;40;-35;-117;-50;-29;-79;0;0;-79;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PONTE ALTA - CRESOL PONTE ALTA;9377504;b3S;;I;2;PONTE ALTA;SC;41334;176;0;16;0;0;0;192;-40;-9;0;0;-54;-103;89;4;2;-61;-42;0;0;0;-11;-108;-19;0;-19;0;0;-19;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI;88952130;b3S;;I;2;CHARQUEADAS;RS;41334;176;0;15;0;0;0;191;0;0;0;0;-7;-7;184;0;0;-26;-44;0;0;1;0;-69;115;0;115;0;0;115;-51
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DA PETROBRÁS - PETROCRED;953908;b3S;;I;2;SAO PAULO;SP;41334;189;0;1;0;0;0;190;-57;0;0;0;-180;-237;-46;0;0;-54;-42;0;0;2;0;-93;-140;0;-140;0;0;-140;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DOS ÓRGÃOS DO SETOR PÚBLICO PRODUTIVO DO ESTADO DO PARÁ LTDA. - COOPEMATER;34600668;b3S;;I;2;BELEM;PA;41334;188;0;2;0;0;0;190;0;0;0;0;-22;-22;168;33;0;-96;-89;-3;0;3;-11;-163;4;8;12;-3;0;10;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO;1504952;b3S;;I;2;SAO PAULO;SP;41334;132;0;56;0;0;0;188;0;0;0;0;2;2;190;0;0;-66;-25;1;0;0;0;-92;98;0;98;-3;0;95;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE DEPÓSITO DE MATERIAIS DE CONSTRUÇÃO DE CONTAGEM LTDA. - COOPERACIC;1663367;b3S;;I;2;CONTAGEM;MG;41334;185;0;3;0;0;0;188;-14;0;0;0;-23;-37;151;7;37;-113;-78;-3;0;0;0;-151;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO - CRESOL SÃO JOÃO;7557462;b3S;;I;2;SAO JOAO;PR;41334;142;0;45;0;0;0;187;-59;-23;0;0;-22;-105;82;20;19;-51;-60;0;0;4;-31;-99;-17;0;-17;0;1;-17;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO AKZO NOBEL BRASIL - COOP AKZONOBEL;57996878;b3S;;I;2;MAUA;SP;41334;161;0;24;0;0;0;186;0;0;0;0;-17;-17;168;0;0;-108;-37;0;0;11;0;-135;33;0;33;0;0;33;0
GERAÇÃO FUTURO CORRETORA DE VALORES SA.;27652684;n2;;I;2;RIO DE JANEIRO;RJ;41334;0;0;185;0;0;0;185;0;0;0;0;-2;-2;183;16440;0;-5627;-8223;-1238;0;11;-14;1349;1532;-80;1452;-571;0;881;0
JGP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;14035129;n2;;I;2;RIO DE JANEIRO;RJ;41334;0;0;184;0;0;0;184;0;0;0;0;0;0;184;23122;0;-694;-614;-1547;0;11;-6;20273;20457;0;20457;-8185;0;12272;0
COOPERATIVA DE CRÉDITO RURAL HORIZONTES NOVOS DE IJUÍ - CREHNOR NOROESTE;7268732;b3S;;I;2;IJUI;RS;41334;178;0;6;0;0;0;184;-19;0;0;0;-11;-30;154;147;14;-72;-157;0;0;8;-56;-116;38;12;50;0;0;50;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CLEVELÂNDIA - CRESOL CLEVELÂNDIA;8801139;b3S;;I;2;CLEVELANDIA;PR;41334;168;0;14;0;0;0;182;-19;-47;0;0;1;-65;117;21;9;-50;-52;0;0;333;-102;158;275;0;274;0;0;274;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE RIO BRANCO DO SUL - CRESOL RIO BRANCO DO SUL;10512171;b3S;;I;2;RIO BRANCO DO SUL;PR;41334;154;0;27;0;0;0;181;-20;-22;0;0;-24;-66;115;16;17;-42;-56;0;0;1;-26;-91;24;0;24;0;0;24;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ALIANÇA DOS  MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DA SAÚDE DE AVARÉ - ALCRED AVARÉ;1478780;b3S;;I;2;AVARE;SP;41334;168;0;13;0;0;0;181;-22;0;0;0;-17;-39;142;1;1;-54;-47;0;0;0;0;-99;43;0;43;-2;0;41;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;;I;2;CHAPADA GAUCHA;MG;41334;156;0;25;0;0;0;181;-2;-9;0;0;2;-10;170;19;43;-64;-90;-2;0;2;-6;-98;73;0;73;0;0;73;0
COOPERATIVA DE CRÉDITO DOS PLANTADORES DE CANA DA REGIÃO DE LENÇÓIS PAULISTA;50848910;b3S;;I;2;LENCOIS PAULISTA;SP;41334;52;0;128;0;0;0;180;0;0;0;0;-11;-11;169;0;0;-60;-43;-4;0;4;1;-104;65;0;65;0;0;65;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS DO PODER JUDICIÁRIO DA CAPITAL DO ESTADO DE SÃO PAULO - JUDCRED;7651495;b3S;;I;2;SAO PAULO;SP;41334;174;0;6;0;0;0;180;0;-28;0;0;2;-26;154;55;0;-8;-144;0;0;0;0;-97;57;0;57;0;0;57;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO DA URTIGA - CRESOL SÃO JOÃO DA URTIGA;7542211;b3S;;I;2;SAO JOAO DA URTIGA;RS;41334;121;0;58;0;0;0;179;-64;-15;0;0;-64;-143;37;3;1;-32;-42;0;0;7;-15;-77;-41;0;-41;0;0;-41;0
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDARIA DE TOMBOS-CRESOL TOMBOS;7208637;b3S;;I;2;TOMBOS;MG;41334;162;0;16;0;0;0;178;-28;-13;0;0;-17;-58;120;8;17;-59;-91;0;0;17;-9;-116;4;0;4;0;0;4;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALCATEL-LUCENT BRASIL;62781232;b3S;;I;2;SAO PAULO;SP;41334;164;0;13;0;0;0;177;0;0;0;0;-2;-2;175;0;0;-60;-21;0;0;2;0;-79;96;0;96;0;0;96;-2
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CORONEL FREITAS - CRESOL CORONEL FREITAS;8647473;b3S;;I;2;CORONEL FREITAS;SC;41334;136;0;41;0;0;0;177;-42;-24;0;0;-11;-78;99;1;4;-39;-80;0;0;24;-20;-111;-12;0;-12;0;0;-12;0
COOPERATIVA DE CRÉDITO RURAL HORIZONTES NOVOS DE BARÃO DE COTEGIPE - CREHNOR NORTE;5996245;b3S;;I;2;BARAO DE COTEGIPE;RS;41334;140;0;36;0;0;0;176;-75;0;0;0;-32;-107;68;82;19;-61;-103;0;0;13;-10;-61;8;-1;7;0;0;7;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERVIDORES PÚBLICOS ATIVOS, INATIVOS E PENSIONISTAS DA ADMINISTRAÇÃO DIRETA, INDIRETA E ASSEMBLÉIA LEGISLATIVA DO ESTADO DO RIO GRANDE SUL - COOPSERGS;5591437;b3S;;I;2;PORTO ALEGRE;RS;41334;175;0;0;0;0;0;175;0;0;0;0;8;8;183;53;0;-140;-102;-2;0;0;-4;-196;-12;0;-12;-14;0;-27;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PAIM FILHO - CRESOL PAIM FILHO;7252614;b3S;;I;2;PAIM FILHO;RS;41334;131;0;44;0;0;0;175;-54;-19;0;0;-11;-84;91;4;0;-42;-35;0;0;24;-20;-68;23;0;23;0;0;23;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE IMARUÍ - CRESOL IMARUÍ;7519375;b3S;;I;2;IMARUI;SC;41334;151;0;23;0;0;0;174;-39;-19;0;0;-98;-157;17;1;20;-33;-49;0;0;7;-16;-69;-52;0;-52;0;0;-52;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;b3S;;I;2;ILHA SOLTEIRA;SP;41334;169;0;3;0;0;0;172;0;0;0;0;1;1;171;0;0;-28;-20;0;0;0;-19;-67;105;0;105;0;0;105;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO RÁPIDO LUXO CAMPINAS;2312896;b3S;;I;2;VALINHOS;SP;41334;170;0;2;0;0;0;172;-1;-6;0;0;0;-8;164;0;0;0;-95;0;0;0;-1;-96;69;0;69;0;0;69;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DA BAHIA LTDA. - SICOOB SUDOESTE;2558287;b3S;;I;2;BRUMADO;BA;41334;144;0;27;0;0;0;171;-17;0;0;0;-104;-122;50;25;22;-117;-157;-2;0;0;-13;-241;-191;5;-186;0;0;-186;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB PARAGUASSU;4588258;b3S;;I;2;GOVERNADOR MANGABEIRA;BA;41334;158;0;13;0;0;0;171;-41;-4;0;0;-39;-84;87;15;8;-66;-81;0;0;0;1;-124;-37;1;-35;0;0;-35;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA UNIÃO BRASILEIRA DE EDUCAÇÃO E ENSINO & UNIÃO NORTE BRASILEIRA DE EDUCAÇÃO E CULTURA LTDA.;2588819;b3S;;I;2;BELO HORIZONTE;MG;41334;156;0;15;0;0;0;171;0;0;0;0;-11;-11;159;0;0;-39;-60;0;0;0;1;-99;60;0;60;0;0;60;0
DOURADA CORRETORA DE CÂMBIO LTDA.;76641497;n2;;I;2;CURITIBA;PR;41334;0;0;29;0;142;0;171;0;0;0;0;0;0;171;261;0;-180;-178;-34;0;0;0;-132;39;0;39;-12;0;27;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO;48140925;b3S;;I;2;MAUA;SP;41334;159;0;8;0;0;0;167;-4;0;0;0;-25;-29;139;0;0;-37;-27;0;0;1;0;-63;75;0;75;0;0;75;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO IRB-BRASIL RE LTDA.;42153585;b3S;;I;2;RIO DE JANEIRO;RJ;41334;93;0;74;0;0;0;167;0;0;0;0;0;0;167;5;0;-51;-66;0;0;13;0;-99;68;0;68;0;0;68;-54
OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIARIOS S.A.;36113876;n2;;I;2;RIO DE JANEIRO;RJ;41334;0;0;167;0;0;0;167;0;0;0;0;0;0;167;4467;0;-1758;-1080;-386;0;0;0;1243;1409;0;1409;-558;0;852;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;6077760;b3S;;I;2;RIO CLARO;SP;41334;155;0;12;0;0;0;166;-14;0;0;0;-3;-17;149;0;0;0;-65;0;0;1;0;-64;86;0;86;0;0;86;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;;I;2;CONTAGEM;MG;41334;141;0;24;0;0;0;166;0;0;0;0;1;1;167;2;0;-74;-41;0;0;1;-1;-114;53;0;53;0;0;53;-32
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA VALE FERTILIZANTES DE UBERABA - COPERURA LTDA.;17607375;b3S;;I;2;UBERABA;MG;41334;152;0;13;0;0;0;166;0;0;0;0;-1;-1;164;1;0;-42;-36;0;0;1;0;-76;89;-2;87;0;0;87;-52
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA;28244622;b3S;;I;2;RIO DE JANEIRO;RJ;41334;157;0;7;0;0;0;164;0;0;0;0;0;0;164;0;0;-73;-4;-3;0;0;-12;-92;73;0;72;0;0;72;-33
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA FIAÇÃO ALPINA - COOPERALPINA;55319370;b3S;;I;2;VOTORANTIM;SP;41334;148;0;16;0;0;0;164;0;0;0;0;-5;-5;159;0;0;0;-27;0;0;0;0;-27;132;0;132;0;0;132;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DOS CORREIOS NOS ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E PARANÁ - CREDCORREIOS;87956355;b3S;;I;2;PORTO ALEGRE;RS;41334;158;0;4;0;0;0;162;-6;0;0;0;-25;-31;131;0;0;-2;-23;0;0;0;-4;-30;101;0;101;0;0;101;0
CREDICORES - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DE SEGUROS DO ESPÍRITO SANTO;2996857;b3S;;I;2;VITORIA;ES;41334;151;0;9;0;0;0;160;-30;0;0;0;2;-28;133;14;2;-49;-79;-1;0;5;-11;-119;14;0;14;0;0;14;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO FEDERAL E MINISTÉRIO PÚBLICO DA UNIÃO NO ESTADO DE MATO GROSSO - COOPERJUS;2234924;b3S;;I;2;CUIABA;MT;41334;138;0;22;0;0;0;160;-14;0;0;0;-18;-32;128;28;5;-91;-46;0;0;2;0;-102;26;-12;14;0;0;14;0
COOPERATIVA DE CREDITO RURAL DE BOM JARDIM LTDA;58338;b3S;;I;2;BOM JARDIM;RJ;41334;143;0;17;0;0;0;160;-13;0;0;0;-56;-69;91;16;48;-104;-106;1;0;0;-4;-151;-60;0;-60;0;0;-60;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA;29341260;b3S;;I;2;RIO DE JANEIRO;RJ;41334;159;0;1;0;0;0;159;0;0;0;0;-26;-26;134;0;0;-153;-47;0;0;59;0;-142;-8;4;-4;0;0;-4;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS - SICOOB CREDIBAMA;2895102;b3S;;I;2;BRASILIA;DF;41334;158;0;1;0;0;0;159;0;-7;0;0;-10;-18;142;0;0;-52;-105;0;0;0;-13;-170;-28;0;-28;0;0;-28;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DAS CARREIRAS DE AUDITORIA FISCAL DA RECEITA FEDERAL DO BRASIL, SERVIDORES E FUNCIONÁRIOS DO MIN. DA FAZENDA EM MINAS GERAIS LTDA. - CREDIFISCO;41661984;b3S;;I;2;BELO HORIZONTE;MG;41334;135;0;20;0;0;0;155;-8;0;0;0;-2;-10;145;0;0;-75;-73;0;0;18;-1;-131;14;0;14;1;0;13;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA ASCAR/EMATER-RS LTDA-CRESAL;90278987;b3S;;I;2;PORTO ALEGRE;RS;41334;111;0;44;0;0;0;154;-24;0;0;0;11;-13;141;2;0;-33;-25;0;0;0;-1;-58;83;0;83;-8;0;75;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ESTABELECIMENTOS HOSPITALARES DO SUL DO ESTADO DO ESPIRITO SANTO - SULCRED;31746993;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;41334;153;0;0;0;0;0;153;0;0;0;0;3;3;156;2;0;-43;-28;0;0;18;1;-51;105;0;105;0;0;105;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ALIANÇA DOS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO DE SÃO ROQUE - SICOOB ALCOOP SÃO ROQUE;4093627;b3S;;I;2;SAO ROQUE;SP;41334;120;0;33;0;0;0;153;-27;0;0;0;-11;-38;115;13;15;-93;-43;-1;0;3;-4;-110;5;3;8;-5;0;3;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO DO SUL - CRESOL SÃO JOÃO DO SUL;9488496;b3S;;I;2;SAO JOAO DO SUL;SC;41334;135;0;15;0;0;0;150;-38;-19;0;0;-54;-111;40;17;4;-41;-41;0;0;5;-17;-73;-33;-57;-90;0;0;-90;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COPLANA - CREDICOPLANA;62239819;b3S;;I;2;GUARIBA;SP;41334;83;0;67;0;0;0;150;-44;0;0;0;0;-44;106;1;5;-14;-46;0;0;8;-3;-51;54;0;54;0;0;54;0
ATLANTA SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;4772908;n1;;I;2;PASSOS;MG;41334;148;0;2;0;0;0;149;0;0;0;0;-17;-17;132;4;0;-38;-23;-8;0;6;0;-58;74;0;74;0;0;74;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DE TECNOLOGIA DA INFORMAÇÃO DE SÃO PAULO E MICROREGIÃO LTDA - CREDITE;6036911;b3S;;I;2;SAO PAULO;SP;41334;147;0;0;0;0;0;147;-2;0;0;0;-34;-35;112;0;0;-13;-93;0;0;0;0;-106;6;0;6;0;0;6;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RECKITT BENCKISER;44223196;b3S;;I;2;SAO PAULO;SP;41334;144;0;4;0;0;0;147;0;0;0;0;1;1;147;0;0;0;-58;0;0;0;0;-58;88;0;88;-1;0;87;-44
PAX CORRETORA DE VALORES E CÂMBIO S/A;6979363;n2;;I;2;FORTALEZA;CE;41334;0;0;146;0;0;0;146;0;0;0;0;0;0;146;336;0;-235;-289;-40;0;3;0;-225;-79;0;-79;-2;0;-81;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E SERVIDORES PÚBLICOS DO ESTADO DE MATO GROSSO DO SUL - COCRESUL;24610065;b3S;;I;2;CAMPO GRANDE;MS;41334;133;0;13;0;0;0;146;-23;0;0;0;-29;-52;94;272;12;-54;-304;-13;0;9;-1;-79;15;-4;11;-6;0;5;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DA PARAÍBA LTDA. -  COOPERLEGIS;41146382;b3S;;I;2;JOAO PESSOA;PB;41334;143;0;0;0;0;0;143;-2;0;0;0;-12;-14;129;0;0;-64;-27;0;0;0;0;-91;38;0;38;0;0;38;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE JACINTO MACHADO - CRESOL JACINTO MACHADO;9463721;b3S;;I;2;JACINTO MACHADO;SC;41334;130;0;13;0;0;0;143;-30;-27;0;0;2;-55;88;8;4;-40;-42;0;0;0;-15;-84;4;0;4;0;0;4;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO DA REGIÃO CENTRO-OESTE PAULISTA - CREDMIL;4152107;b3S;;I;2;BAURU;SP;41334;133;0;8;0;0;0;141;-5;0;0;0;-29;-34;106;0;0;-77;-60;0;0;38;0;-99;7;0;7;0;0;7;0
COOPESTADO - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NA REGIÃO METROPOLITANA DO ESTADO DO RIO DE JANEIRO LIMITADA;4995006;b3S;;I;2;RIO DE JANEIRO;RJ;41334;140;0;0;0;0;0;140;0;0;0;0;1;1;142;0;0;-157;-144;1;0;123;-15;-194;-52;0;-52;0;0;-52;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BELA VISTA DA CAROBA - CRESOL BELA VISTA DA CAROBA;7312152;b3S;;I;2;BELA VISTA DA CAROBA;PR;41334;122;0;18;0;0;0;139;-29;-22;0;0;-31;-81;58;9;12;-47;-28;0;0;10;-20;-63;-5;0;-5;0;1;-6;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS;1551820;b3S;;I;2;PONTA GROSSA;PR;41334;135;0;4;0;0;0;139;0;0;0;0;-15;-15;124;0;0;-18;-20;0;0;18;0;-20;103;0;103;-1;0;102;0
PRIME S/A CORRETORA DE CAMBIO E VALORES;36092302;n2;;I;2;RIO DE JANEIRO;RJ;41334;0;0;139;0;0;0;139;0;0;0;0;0;0;139;0;0;-243;-344;-6;0;0;0;-593;-455;0;-455;0;0;-455;0
RBC BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;50650241;n2;;I;3;SAO PAULO;SP;41334;0;0;137;0;0;0;137;0;0;0;0;0;0;137;1818;0;-3322;-1166;-119;0;11;-128;-2906;-2769;2;-2767;0;-297;-3064;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO AVIBRAS;43268960;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;41334;137;0;0;0;0;0;137;0;0;0;0;-376;-376;-239;0;0;-47;-21;0;0;50;0;-18;-256;0;-256;0;0;-256;-54
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA COOPEDER LTDA. - CREDER;21130869;b3S;;I;2;BELO HORIZONTE;MG;41334;123;0;14;0;0;0;137;0;0;0;0;-2;-2;135;0;0;-78;-61;-1;0;9;-1;-133;2;17;20;0;0;20;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL;53272365;b3S;;I;2;VALINHOS;SP;41334;121;0;15;0;0;0;136;0;0;0;0;8;8;144;0;0;-57;-34;0;0;10;0;-82;62;0;62;0;-5;57;0
