Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA E REGIÃO LTDA;4388688;b3S;;I;2;GOIANIA;GO;41334;NA;NA;95039;0;92861;144768;0;0;0;0;0;0;159245;NA;NA%;NA%;0,5831;NA%;0,0277
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;41334;NA;NA;169640;0;169623;157193;0;0;0;0;0;0;157193;NA;NA%;NA%;1,0791;NA%;0,0004
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA E AGROPECUARISTAS DA REGIÃO DE PIRACICABA;54401286;b3S;;I;2;PIRACICABA;SP;41334;NA;NA;66980;0;66662;133734;0;0;490;0;490;22769;156992;NA;NA%;NA%;0,4246;NA%;0,0043
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;;I;2;SANTO ANTONIO DA PLATINA;PR;41334;NA;NA;26617;0;24528;154694;0;0;0;0;0;0;154694;NA;NA%;NA%;0,1586;NA%;0,2896
AGENCIA DE FOMENTO DE GOIAS S/A;3918382;n1;;I;1;GOIANIA;GO;41334;NA;NA;107197;0;107197;124689;0;0;3585;0;3585;23159;151433;NA;NA%;NA%;0,7079;NA%;0,0433
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE BAGÉ   SICREDI FRONTEIRA SUL RS;88530142;b3S;;I;2;BAGE;RS;41334;NA;NA;34499;0;31682;149662;0;0;0;0;0;0;149662;NA;NA%;NA%;0,2117;NA%;0,1882
TOV CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;74451022;n2;;I;2;POCOS DE CALDAS;MG;41334;NA;NA;24691;2957;27647;22586;21554;0;7272;22096;50922;73939;147447;NA;NA%;NA%;0,1875;NA%;0,0592
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL GO;10736214;b3S;;I;3;CRISTALINA;GO;41334;NA;NA;23841;0;21831;146412;0;0;0;0;0;0;146412;NA;NA%;NA%;0,1491;NA%;0,1839
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ - SICREDI GRANDES LAGOS PR;81115149;b3S;;I;2;LARANJEIRAS DO SUL;PR;41334;NA;NA;27999;0;25723;146234;0;0;0;0;0;0;146234;NA;NA%;NA%;0,1759;NA%;0,1765
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA - SICREDI ARAGUAIA;32953317;b3S;;I;3;AGUA BOA;MT;41334;NA;NA;32300;0;29553;145636;0;0;0;0;0;0;145636;NA;NA%;NA%;0,2029;NA%;0,2079
GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;33918160;n2;;I;2;SAO PAULO;SP;41334;NA;NA;19861;72;19933;17588;0;0;12;8785;8797;118042;144427;NA;NA%;NA%;0,138;NA%;0,2852
HS FINANCEIRA S/A CREDITO, FINANCIAMENTO E INVESTIMENTOS;7512441;n1;;I;2;DOIS IRMAOS;RS;41334;NA;NA;46837;0;46837;102737;0;0;0;0;0;41655;144393;NA;NA%;NA%;0,3244;NA%;0,0005
CSILATINA ARRENDAMENTO MERCANTIL S.A.;5883884;n1;;I;3;BARUERI;SP;41334;NA;NA;14757;4289;19046;98589;26618;0;11427;0;38045;7594;144228;NA;NA%;NA%;0,1321;NA%;0,0348
PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;1800019;n1;;I;2;PORTO ALEGRE;RS;41334;NA;NA;11937;5734;17671;81156;0;0;0;0;0;62935;144092;NA;NA%;NA%;0,1226;NA%;0,1036
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAQUIENSE - SICREDI ITAQUI RS;87733077;b3S;;I;2;ITAQUI;RS;41334;NA;NA;72745;0;66752;143403;0;0;0;0;0;0;143403;NA;NA%;NA%;0,4655;NA%;0,1228
SLW CORRETORA DE VALORES E CÂMBIO LTDA.;50657675;n2;;I;2;SAO PAULO;SP;41334;NA;NA;24250;402;24651;68194;0;0;26887;0;26887;48000;143081;NA;NA%;NA%;0,1723;NA%;0,0801
CONCÓRDIA S.A. CORRETORA DE VALORES MOBILIÁRIOS, CÂMBIO E COMMODITIES;52904364;n2;;I;2;SAO PAULO;SP;41334;NA;NA;42885;0;42885;79419;0;0;473;0;473;61513;141405;NA;NA%;NA%;0,3033;NA%;0,0513
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LITORÂNEA   SICOOB/SC CREDIJA;85291086;b3S;;I;2;JACINTO MACHADO;SC;41334;NA;NA;37084;0;36912;141299;0;0;0;0;0;0;141299;NA;NA%;NA%;0,2612;NA%;0,1589
COOPERATIVA DE CRÉDITO DOS MEDICOS E DEMAIS PROF. DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DAS MICRORREGIÕES DE AMERICANA, PIRACICABA E BOTUCATU - UNICRED BANDEIRANTE;3055269;b3S;;I;2;AMERICANA;SP;41334;NA;NA;21783;0;21783;140601;0;0;0;0;0;0;140601;NA;NA%;NA%;0,1549;NA%;0,0828
BRASCAN;50885;b1;;C;3;RIO DE JANEIRO;RJ;41334;NA;NA;52843;0;52843;64484;0;0;9524;42747;52271;23271;140026;NA;NA%;NA%;0,3774;NA%;0,0555
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DO PARANÁ - SICREDI CENTRO SUL PR/SC;78907607;b3S;;I;2;PRUDENTOPOLIS;PR;41334;NA;NA;26911;0;24820;139676;0;0;0;0;0;0;139676;NA;NA%;NA%;0,1777;NA%;0,215
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TERCEIRO PLANALTO DO PARANÁ - SICREDI TERCEIRO PLANALTO;77984870;b3S;;I;2;GUARAPUAVA;PR;41334;NA;NA;26570;0;24487;137374;0;0;0;0;0;0;137374;NA;NA%;NA%;0,1783;NA%;0,1703
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;;I;2;PORTO ALEGRE;RS;41334;NA;NA;21707;0;21707;127810;0;0;8353;0;8353;909;137072;NA;NA%;NA%;0,1584;NA%;0,2396
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VIDEIRA/SC;81016131;b3S;;I;2;VIDEIRA;SC;41334;NA;NA;30220;0;30074;136124;0;0;0;0;0;0;136124;NA;NA%;NA%;0,2209;NA%;0,1498
COOPERATIVA DE CREDITO DO VALE DO SAO PATRICIO LTDA;968602;b3S;;I;2;GOIANESIA;GO;41334;NA;NA;92738;0;91454;135056;0;0;0;0;0;0;135056;NA;NA%;NA%;0,6772;NA%;0,0065
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5503849;n1;;I;2;SAO PAULO;SP;41334;NA;NA;31874;0;31874;89029;0;0;14154;0;14154;31707;134890;NA;NA%;NA%;0,2363;NA%;0,0169
VIC-DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S/A;14388516;n2;;I;2;RIO DE JANEIRO;RJ;41334;NA;NA;38479;25054;63533;2452;0;0;0;122179;122179;9674;134305;NA;NA%;NA%;0,4731;NA%;0,0003
BANCO BRACCE S.A.;48795256;b1;;I;3;SAO PAULO;SP;41334;NA;NA;36740;197;36937;93202;0;0;31617;804;32421;8391;134014;NA;NA%;NA%;0,2756;NA%;0,0343
COOPERATIVA DE CRÉDITO RURAL COCAPEC;67096909;b3S;;I;2;FRANCA;SP;41334;NA;NA;30492;0;29957;123022;0;0;0;0;0;10672;133694;NA;NA%;NA%;0,2241;NA%;0,0107
BANCO OURINVEST S.A.;78632767;b2;;I;2;SAO PAULO;SP;41334;NA;NA;43475;0;43475;80876;0;0;2656;0;2656;50036;133568;NA;NA%;NA%;0,3255;NA%;0,0148
KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6040559;n1;;I;2;FLORIANOPOLIS;SC;41334;NA;NA;42501;0;42502;76768;0;0;0;0;0;56254;133022;NA;NA%;NA%;0,3195;NA%;0,0044
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;;I;2;VIDEIRA;SC;41334;NA;NA;78462;0;78462;132251;0;0;0;0;0;0;132251;NA;NA%;NA%;0,5933;NA%;0,0008
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ENCOSTA SUPERIOR DO NORDESTE RS - SICREDI NORDESTE RS;95213211;b3S;;I;2;ROLANTE;RS;41334;NA;NA;20068;0;18509;129913;0;0;0;0;0;0;129913;NA;NA%;NA%;0,1425;NA%;0,3238
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO BRASIL CENTRAL;4243780;b3C;;I;2;GOIANIA;GO;41334;NA;NA;21131;0;21131;94736;1977;890;30380;791;34038;57;128832;NA;NA%;NA%;0,164;NA%;0,0963
VR;50524;b1;;C;2;BARUERI;SP;41334;NA;NA;154158;0;154158;76052;0;0;0;0;0;48484;124536;NA;NA%;NA%;1,2379;NA%;0,0038
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;;I;2;ROLANDIA;PR;41334;NA;NA;24523;0;24523;124142;0;0;0;0;0;0;124142;NA;NA%;NA%;0,1975;NA%;0,0313
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;;I;2;ITUIUTABA;MG;41334;NA;NA;21670;0;21444;124127;0;0;0;0;0;0;124127;NA;NA%;NA%;0,1728;NA%;0,0543
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO PLANALTO DAS ARAUCÁRIAS - SICREDI PLANALTO DAS ARAUCÁRIAS PR/SC;81054686;b3S;;I;2;LAPA;PR;41334;NA;NA;19124;0;17629;124029;0;0;0;0;0;0;124029;NA;NA%;NA%;0,1421;NA%;0,2901
DREBES FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11271860;n1;;I;2;ELDORADO;RS;41334;NA;NA;16819;0;16819;78084;0;0;0;0;0;45751;123835;NA;NA%;NA%;0,1358;NA%;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;;I;2;CAMPO GRANDE;MS;41334;NA;NA;31612;0;29104;123493;0;0;0;0;0;0;123493;NA;NA%;NA%;0,2357;NA%;0,1879
NOVINVEST CORRETORA DE VALORES MOBILIARIOS LTDA.;43060029;n2;;I;2;SAO PAULO;SP;41334;NA;NA;18866;5091;23956;13642;0;0;2;84752;84754;24938;123333;NA;NA%;NA%;0,1942;NA%;0,0793
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;;I;2;QUIRINOPOLIS;GO;41334;NA;NA;61312;0;59746;123256;0;0;0;0;0;0;123256;NA;NA%;NA%;0,4847;NA%;0,0899
COOPERATIVA DE CRÉDITO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;;I;2;MANHUACU;MG;41334;NA;NA;35994;0;35948;122725;0;0;0;0;0;0;122725;NA;NA%;NA%;0,2929;NA%;0,1342
BBVA BRASIL BANCO DE INVESTIMENTO S.A.;45283173;b2;;I;3;SAO PAULO;SP;41334;NA;NA;101354;0;101354;108486;0;0;0;0;0;13151;121637;NA;NA%;NA%;0,8332;NA%;0,0003
BPN BRASIL BANCO MÚLTIPLO S.A.;61033106;b1;;I;3;SAO PAULO;SP;41334;NA;NA;46736;16378;63114;90986;0;0;0;0;0;29201;120186;NA;NA%;NA%;0,5251;NA%;0,0214
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;;I;2;LONDRINA;PR;41334;NA;NA;20148;0;20148;115735;0;0;0;0;0;3822;119557;NA;NA%;NA%;0,1685;NA%;0,2062
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;;I;2;NOVA LONDRINA;PR;41334;NA;NA;23511;0;21597;119085;0;0;0;0;0;0;119085;NA;NA%;NA%;0,1814;NA%;0,2486
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE - SICOOB OESTECREDI;78825023;b3S;;I;2;PALMITOS;SC;41334;NA;NA;30824;0;30528;119049;0;0;0;0;0;0;119049;NA;NA%;NA%;0,2564;NA%;0,28
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;41334;NA;NA;37206;0;37206;116652;0;0;0;0;0;0;116652;NA;NA%;NA%;0,3189;NA%;0,0014
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;;I;2;VITORIA;ES;41334;NA;NA;60583;0;38194;100247;0;0;107;0;107;15956;116310;NA;NA%;NA%;0,3284;NA%;0,4954
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - UNICRED NATAL;70038237;b3S;;I;2;NATAL;RN;41334;NA;NA;34328;0;34328;116217;0;0;0;0;0;0;116217;NA;NA%;NA%;0,2954;NA%;0,0785
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;41334;NA;NA;26067;0;26067;115819;0;0;0;0;0;0;115819;NA;NA%;NA%;0,2251;NA%;0,0832
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;;I;2;MARACAJU;MS;41334;NA;NA;24616;72;22671;115206;0;0;0;0;0;0;115206;NA;NA%;NA%;0,1968;NA%;0,2058
INTERFLOAT HZ CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4020986;n2;;I;2;SAO PAULO;SP;41334;NA;NA;80819;1;80819;78863;0;0;4;50;53;35784;114700;NA;NA%;NA%;0,7046;NA%;0,45
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;41334;NA;NA;30556;0;29357;114539;0;0;0;0;0;0;114539;NA;NA%;NA%;0,2563;NA%;0,0622
SUL AMERICA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;32206435;n2;;I;2;SAO PAULO;SP;41334;NA;NA;47603;293;47896;43475;0;0;0;0;0;70989;114464;NA;NA%;NA%;0,4184;NA%;0,0071
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;41334;NA;NA;27569;0;25348;113109;0;0;0;0;0;0;113109;NA;NA%;NA%;0,2241;NA%;0,178
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;41334;NA;NA;64866;0;64337;94816;0;0;0;0;0;15342;110158;NA;NA%;NA%;0,584;NA%;0,0089
UM INVESTIMENTOS S/A CORRETORA DE TITULOS E VALORES MOBILIARIOS;33968066;n2;;I;2;RIO DE JANEIRO;RJ;41334;NA;NA;12568;3459;16027;17539;0;0;2;4806;4808;86923;109271;NA;NA%;NA%;0,1467;NA%;0,2702
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;41334;NA;NA;26904;0;26904;107848;0;0;0;0;0;0;107848;NA;NA%;NA%;0,2495;NA%;0,0575
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;41334;NA;NA;116923;1122;118045;107367;0;0;0;0;0;0;107367;NA;NA%;NA%;1,0995;NA%;0,0095
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;;I;2;MONTES CLAROS;MG;41334;NA;NA;35115;869;35549;107043;0;0;0;0;0;0;107043;NA;NA%;NA%;0,3321;NA%;0,0798
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;41334;NA;NA;21799;0;21705;106096;0;0;0;0;0;0;106096;NA;NA%;NA%;0,2046;NA%;0,1243
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;;I;2;SAO PAULO;SP;41334;NA;NA;41216;53;14842;88125;0;0;8;0;8;17039;105171;NA;NA%;NA%;0,1411;NA%;0,522
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO RGS - SICREDI CENTRO SUL;87733341;b3S;;I;2;SAO SEPE;RS;41334;NA;NA;22097;0;20280;103615;0;0;0;0;0;0;103615;NA;NA%;NA%;0,1957;NA%;0,1495
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;41334;NA;NA;24499;311;24684;102588;0;0;0;0;0;0;102588;NA;NA%;NA%;0,2406;NA%;0,0687
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED NORDESTE RS LTDA - UNICRED NORDESTE RS;73750424;b3S;;I;2;CAXIAS DO SUL;RS;41334;NA;NA;26340;1141;27481;101806;0;0;0;0;0;0;101806;NA;NA%;NA%;0,2699;NA%;0,094
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE IBIRUBÁ - SICREDI IBIRUBÁ RS;87732657;b3S;;I;2;IBIRUBA;RS;41334;NA;NA;21345;0;19633;101296;0;0;0;0;0;0;101296;NA;NA%;NA%;0,1938;NA%;0,1383
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;;I;2;CANOINHAS;SC;41334;NA;NA;27573;0;27218;100974;0;0;0;0;0;0;100974;NA;NA%;NA%;0,2696;NA%;0,1481
BGC LIQUIDEZ DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;33862244;n2;;I;3;RIO DE JANEIRO;RJ;41334;NA;NA;12488;362;12850;2552;0;0;0;0;0;97781;100334;NA;NA%;NA%;0,1281;NA%;0,1699
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO OESTE - SICOOB OESTE;5392810;b3S;;I;2;TOLEDO;PR;41334;NA;NA;15752;0;15752;99898;0;0;0;0;0;0;99898;NA;NA%;NA%;0,1577;NA%;0,0804
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIÃO MATO GROSSO DO SUL - SICREDI UNIÃO MS;24654881;b3S;;I;3;CAMPO GRANDE;MS;41334;NA;NA;38924;0;35800;98397;0;0;0;0;0;0;98397;NA;NA%;NA%;0,3638;NA%;0,1735
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;41334;NA;NA;15862;0;15862;97579;0;0;0;0;0;0;97579;NA;NA%;NA%;0,1626;NA%;0,0659
UNICRED RECIFE ? COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL LTDA;70241658;b3S;;I;2;RECIFE;PE;41334;NA;NA;33822;0;33822;97416;0;0;0;0;0;0;97416;NA;NA%;NA%;0,3472;NA%;0,047
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;41334;NA;NA;22512;0;22375;96493;0;0;0;0;0;0;96493;NA;NA%;NA%;0,2319;NA%;0,125
COOPERATIVA REGIONAL DE CRÉDITO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;41334;NA;NA;22395;222;22517;95905;0;0;0;0;0;0;95905;NA;NA%;NA%;0,2348;NA%;0,1224
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE CURITIBA E CAMPOS GERAIS - SICOOB SUL;5888589;b3S;;I;2;CURITIBA;PR;41334;NA;NA;15279;0;15279;95831;0;0;0;0;0;0;95831;NA;NA%;NA%;0,1594;NA%;0,1326
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;41334;NA;NA;84467;0;82098;95481;0;0;0;0;0;0;95481;NA;NA%;NA%;0,8598;NA%;0,0421
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;41334;NA;NA;30475;0;30475;95174;0;0;0;0;0;0;95174;NA;NA%;NA%;0,3202;NA%;0,1637
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DE CAMPO GRANDE MS LTDA.;73647935;b3S;;I;2;CAMPO GRANDE;MS;41334;NA;NA;53434;0;53434;94684;0;0;0;0;0;0;94684;NA;NA%;NA%;0,5643;NA%;0,0774
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO LTDA   UNICRED CENTRAL SP;73085573;b3C;;I;2;SAO PAULO;SP;41334;NA;NA;23562;0;23562;87393;0;43;3061;38;3142;3761;94296;NA;NA%;NA%;0,2499;NA%;0,1906
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;41334;NA;NA;27611;0;27267;93771;0;0;0;0;0;0;93771;NA;NA%;NA%;0,2908;NA%;0,1034
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;41334;NA;NA;28822;0;27533;93238;0;0;0;0;0;0;93238;NA;NA%;NA%;0,2953;NA%;0,0364
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATOS DE MINAS LTDA -  SICOOB CREDIPATOS;25387671;b3S;;I;2;PATOS DE MINAS;MG;41334;NA;NA;23559;0;23478;91982;0;0;0;0;0;0;91982;NA;NA%;NA%;0,2552;NA%;0,0587
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;;I;2;IBIRAMA;SC;41334;NA;NA;20212;0;20212;91834;0;0;0;0;0;0;91834;NA;NA%;NA%;0,2201;NA%;0,0021
COOPERATIVA DE CRÉDITO RURAL DA ALTA PAULISTA;59869560;b3S;;I;2;ADAMANTINA;SP;41334;NA;NA;28243;0;27994;90631;0;0;0;0;0;0;90631;NA;NA%;NA%;0,3089;NA%;0,0648
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;41334;NA;NA;32155;483;32427;90235;0;0;0;0;0;0;90235;NA;NA%;NA%;0,3594;NA%;0,0657
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;41334;NA;NA;50699;0;50699;89965;0;0;0;0;0;0;89965;NA;NA%;NA%;0,5635;NA%;0,0202
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;41334;NA;NA;17942;0;17844;89390;0;0;0;0;0;0;89390;NA;NA%;NA%;0,1996;NA%;0,2731
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;;I;2;PASSO FUNDO;RS;41334;NA;NA;10511;1958;12469;80891;0;0;0;0;0;0;88981;NA;NA%;NA%;0,1401;NA%;0,017
SENSO CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17352220;n2;;I;2;RIO DE JANEIRO;RJ;41334;NA;NA;38082;0;38082;24273;0;0;1591;51453;53044;11467;88783;NA;NA%;NA%;0,4289;NA%;0,0083
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CASCAVEL E REGIÃO - SICOOB CASCAVEL;4529074;b3S;;I;2;CASCAVEL;PR;41334;NA;NA;13632;0;13632;87349;0;0;0;0;0;0;87349;NA;NA%;NA%;0,1561;NA%;0,0893
BANCO KEB DO BRASIL S.A.;2318507;b1;;I;3;SAO PAULO;SP;41334;NA;NA;89504;0;89504;70167;0;0;0;0;0;16731;86899;NA;NA%;NA%;1,03;NA%;0,0039
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45691128;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;41334;NA;NA;19209;0;19209;85766;0;0;0;0;0;0;85766;NA;NA%;NA%;0,224;NA%;0,0026
