Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA BAIXADA CUIABANA;8742188;b3S;;I;2;CUIABA;MT;01/03/2014;1236;0;83;0;0;0;1319;-158;-15;0;0;-327;-500;819;167;110;-571;-538;-11;0;0;-32;-876;-56;1;-55;-9;0;-65;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO GRANDE LTDA. - SICOOB UBERABA;25683475;b3S;;I;2;UBERABA;MG;01/03/2014;1071;0;248;0;0;0;1319;-181;-54;0;0;-314;-549;770;182;144;-456;-307;-19;0;56;-46;-448;322;-5;317;-10;-14;293;-48
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE GOIÂNIA LTDA.;4406371;b3S;;I;2;GOIANIA;GO;01/03/2014;1093;0;217;0;0;0;1310;-174;0;0;0;-10;-184;1126;83;228;-541;-492;1;0;14;-47;-756;370;-1;369;-2;0;367;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PALMEIRAS E REGIÃO LTDA.;37631058;b3S;;I;2;PALMEIRAS DE GOIAS;GO;01/03/2014;1016;0;294;0;0;0;1310;-135;-145;0;0;26;-254;1056;80;16;-232;-307;-1;0;34;-31;-441;614;1;614;0;0;614;-312
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15581638;n1;;I;2;PORTO ALEGRE;RS;01/03/2014;1195;0;109;0;0;0;1304;-185;0;0;0;-79;-265;1040;0;0;-107;-577;-61;0;0;-51;-795;244;0;244;-95;0;150;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JI-PARANÁ E REGIÃO LTDA.;5007327;b3S;;I;2;JI-PARANA;RO;01/03/2014;1104;0;198;0;0;0;1302;-351;0;0;0;-4;-355;947;51;42;-352;-312;-10;0;0;-18;-600;348;2;349;-2;-19;328;-113
UNICRED PIAUI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  PROFISSIONAIS DA SAÚDE DAS REGIÕES CENTRO E NORTE DO PIAUÍ LTDA;3128973;b3S;;I;2;TERESINA;PI;01/03/2014;761;0;540;0;0;0;1301;-494;0;0;0;-113;-607;694;13;73;-342;-205;-13;0;25;-104;-553;141;0;141;0;0;141;-134
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;;I;2;SEARA;SC;01/03/2014;822;0;470;0;0;0;1291;-470;-119;0;0;-797;-1387;-96;175;4;-178;-206;0;0;4;-114;-314;-410;-20;-430;0;0;-430;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ESMERALDAS E REGIÃO LTDA - SICOOB CREDIESMERALDAS;68512748;b3S;;I;2;ESMERALDAS;MG;01/03/2014;1075;0;207;0;0;0;1283;-225;-26;0;0;-103;-353;929;173;183;-502;-631;-16;0;37;-86;-842;88;-2;86;-9;0;77;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GETULIO VARGAS-CRESOL GETÚLIO VARGAS;5241145;b3S;;I;2;GETULIO VARGAS;RS;01/03/2014;1124;0;156;0;0;0;1280;-256;-215;0;0;-1535;-2005;-725;84;2;-225;-235;0;0;33;-98;-439;-1164;0;-1164;0;0;-1164;0
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES DE CARGAS FILIADOS AOS SINDICATOS INTEGRANTES DA FETCESP - FEDERAÇÃO DAS EMPRESAS DE TRANSPORTES DE CARGAS DO ESTADO DE SÃO PAULO - SICREDI FETCOOP SP;13081722;b3S;;I;2;SAO PAULO;SP;01/03/2014;909;0;361;0;0;0;1270;-446;-23;0;0;-1519;-1988;-718;79;74;-487;-249;-1;0;34;-182;-733;-1451;0;-1451;0;0;-1451;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA KRAFT FOODS BRASIL, PHILIP MORRIS BRASIL E K&S ALIMENTOS;62795257;b3S;;I;2;SAO PAULO;SP;01/03/2014;849;0;415;0;0;0;1264;0;0;0;0;14;14;1278;0;0;-260;-69;-1;0;97;0;-234;1044;0;1044;0;0;1044;-739
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DA BRIGADA MILITAR DO RIO GRANDE DO SUL - SICREDI MIL RS;3212823;b3S;;I;2;PORTO ALEGRE;RS;01/03/2014;1030;0;231;0;0;0;1261;-351;-10;0;0;-111;-472;789;109;8;-349;-185;-5;0;28;-232;-625;164;0;165;-13;0;152;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA ABB - COOPERABB;51010858;b3S;;I;2;GUARULHOS;SP;01/03/2014;1213;0;40;0;0;0;1254;0;0;0;0;-56;-56;1198;0;0;-122;-59;-3;0;0;1;-185;1013;0;1013;-2;0;1011;-837
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SÃO MARTINHO - USICRED;2562412;b3S;;I;2;PRADOPOLIS;SP;01/03/2014;936;0;317;0;0;0;1253;0;0;0;0;-15;-15;1238;0;0;-88;-72;1;0;0;0;-160;1078;0;1078;0;0;1078;0
MAPFRE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;4160039;n2;;I;3;SAO PAULO;SP;01/03/2014;0;0;1246;0;0;0;1246;0;0;0;0;0;0;1246;11839;0;-3314;-3603;-848;0;1282;-11;5344;6591;3;6594;-1994;-1383;3217;0
PIONEER CORRETORA DE CAMBIO LTDA;69251239;n2;;I;2;SAO PAULO;SP;01/03/2014;0;0;0;0;1242;0;1242;0;0;0;0;12;12;1255;2778;0;-1206;-2075;-332;0;53;1;-783;471;3;475;-178;0;297;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS E PRESTADORES DE SERVIÇO DO GRUPO ARCELORMITTAL - SICOOB COPESITA;19875244;b3S;;I;2;TIMOTEO;MG;01/03/2014;1098;0;144;0;0;0;1241;-199;-73;0;0;7;-265;976;48;47;-285;-327;-5;0;5;-55;-573;403;3;406;0;0;406;-127
GUITTA CORRETORA DE CAMBIO LTDA.;24074692;n2;;I;2;SAO PAULO;SP;01/03/2014;0;0;8;0;1233;0;1241;0;0;0;0;0;0;1241;2121;0;-723;-2051;-236;0;1;-55;-943;298;-17;281;-33;0;248;-185
FAMILIA PAULISTA CREDITO IMOBILIARIO S.A.;53146221;n1;;I;2;SANTOS;SP;01/03/2014;16;0;982;0;0;240;1237;-972;0;0;0;31;-941;296;0;0;-477;-1195;-96;0;1647;-44;-164;132;4;135;-37;0;98;0
VISION S.A. CORRETORA DE CAMBIO;4062902;n2;;I;2;SAO PAULO;SP;01/03/2014;0;0;8;0;1228;0;1235;0;0;0;0;9;9;1244;1118;2;-511;-1660;-166;0;8;-6;-1215;29;0;29;-6;0;23;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO VERDE E REGIÃO LTDA.;9033698;b3S;;I;2;RIO VERDE;GO;01/03/2014;1077;0;156;0;0;0;1233;-296;0;0;0;-27;-322;910;53;30;-323;-288;0;0;28;-16;-516;394;0;394;-1;0;393;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS  DA AMAZÔNIA OCIDENTAL LTDA - UNICRED CENTRAL AMAZÔNIA OCIDENTAL;2470935;b3C;;I;2;MANAUS;AM;01/03/2014;46;0;1186;0;0;0;1232;-1171;0;0;0;-5;-1176;56;0;0;-208;158;0;0;0;0;-51;5;0;5;0;0;5;0
CREDFAZ MANAUS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DA FAZENDA DO ESTADO DO AMAZONAS EM MANAUS LTDA;5580585;b3S;;I;2;MANAUS;AM;01/03/2014;1223;0;0;0;0;0;1223;-214;-17;0;0;-35;-267;956;18;65;-307;-291;0;0;73;-23;-465;491;1;490;0;0;490;-70
COOPERATIVA DE CRÉDITO RURAL DE SACRAMENTO LTDA - SICOOB CREDICOASA;71154256;b3S;;I;2;SACRAMENTO;MG;01/03/2014;871;0;349;0;0;0;1220;-284;-79;0;0;-47;-409;810;23;14;-182;-163;-4;0;77;-46;-280;530;0;530;-3;0;527;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;;I;2;CABEDELO;PB;01/03/2014;408;0;811;0;0;0;1219;-965;0;0;0;-36;-1001;218;17;0;-564;-158;-6;0;529;0;-182;36;0;36;-2;-4;30;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42887133;b3S;;I;2;BOM SUCESSO;MG;01/03/2014;974;0;240;0;0;0;1214;-261;-14;0;0;-133;-408;806;128;278;-618;-543;-22;0;72;-99;-805;1;0;1;-5;0;-4;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO MÉDIO OESTE - SICOOB MÉDIO OESTE;7318874;b3S;;I;2;ASSIS CHATEAUBRIAND;PR;01/03/2014;1098;0;116;0;0;0;1213;-301;-18;0;0;-66;-385;828;102;106;-354;-443;-6;0;34;-42;-603;226;1;225;-9;0;216;-24
BANCO CAPITAL S.A.;15173776;b1;;I;2;SALVADOR;BA;01/03/2014;445;0;767;0;0;0;1212;-2;0;0;0;-725;-727;485;14;12;-573;-502;-59;0;21;0;-1087;-602;4;-598;258;-195;-534;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DAS CARREIRAS JURÍDICAS E DOS SERVENTUÁRIOS DE ÓRGÃOS DA JUSTIÇA E AFINS, NO ESTADO DE RONDÔNIA   SICOOB CREDJURD;4751713;b3S;;I;2;PORTO VELHO;RO;01/03/2014;954;0;257;0;0;0;1211;-19;0;0;0;-31;-51;1160;5;61;-192;-191;-1;0;0;-56;-374;786;0;785;1;0;785;-150
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE DONA EMMA - CRESOL DONA EMMA;4261151;b3S;;I;2;DONA EMMA;SC;01/03/2014;970;0;235;0;0;0;1205;-377;-119;0;0;-203;-698;507;90;5;-255;-210;0;0;18;-153;-506;0;18;19;0;0;19;0
BROOKFIELD;50885;n1;;C;3;RIO DE JANEIRO;RJ;01/03/2014;303;0;890;0;0;0;1193;0;0;0;0;0;0;1193;312;0;-341;-1137;-26;148;1906;-1582;-720;472;0;472;-26;0;447;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE GUARAMIRIM - CREVISC;10143743;b3S;;I;2;GUARAMIRIM;SC;01/03/2014;1015;0;176;0;0;0;1192;-216;-154;0;0;-99;-470;722;76;31;-191;-300;1;0;25;-25;-386;336;0;336;0;-17;319;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO SERTÃO PARAIBANO LTDA. - UNICRED ALTO SERTÃO PARAIBANO;9343038;b3S;;I;2;SOUSA;PB;01/03/2014;749;0;435;0;0;0;1183;-411;0;0;0;-261;-672;511;49;92;-245;-248;-3;0;15;-138;-477;34;0;34;0;-5;29;-60
EASYNVEST - TÍTULO CORRETORA DE VALORES SA;62169875;n2;;I;2;SAO PAULO;SP;01/03/2014;99;0;1081;0;0;0;1181;-70;0;0;0;0;-70;1111;108;875;-1288;-1345;-146;0;1;0;-1795;-684;0;-684;0;0;-684;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;;I;2;VICOSA;MG;01/03/2014;937;0;243;0;0;0;1180;-230;0;0;0;-81;-312;869;66;8;-225;-252;-6;0;0;0;-409;460;0;460;-6;0;454;-170
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS  DE NÍVEL SUPERIOR DA SAÚDE DE VITÓRIA LTDA. - UNICRED VITÓRIA;39808449;b3S;;I;2;VITORIA;ES;01/03/2014;902;0;278;0;0;0;1180;-302;0;0;0;-4;-306;874;43;27;-316;-355;-4;0;0;-9;-614;260;-4;256;-2;0;254;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA SERRA GERAL DE MINAS LTDA. - SICOOB CREDIGERAIS;2804469;b3S;;I;2;JANAUBA;MG;01/03/2014;1015;0;163;0;0;0;1178;-211;-76;0;0;-38;-325;853;102;247;-454;-419;-6;0;0;-44;-573;280;-2;278;-2;0;276;0
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;;I;2;MONTES CLAROS;MG;01/03/2014;1001;0;175;0;0;0;1176;-238;-26;0;0;-38;-302;874;101;143;-545;-366;1;0;0;-30;-698;176;-1;175;1;0;174;0
GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;33918160;n2;;I;2;SAO PAULO;SP;01/03/2014;33;0;1241;-101;0;0;1172;-113;0;0;0;-18;-131;1042;16280;3260;-3797;-16965;-1884;0;325;-280;-3060;-2018;0;-2018;0;0;-2018;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE MARTINHO CAMPOS LTDA - SICOOB CREDIMAC;64480833;b3S;;I;2;MARTINHO CAMPOS;MG;01/03/2014;896;0;265;0;0;0;1161;-322;-59;0;0;-32;-412;749;62;21;-366;-323;-6;0;50;-36;-598;151;-3;148;-8;0;139;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE BOA VISTA-CRESOL BOA VISTA;4929712;b3S;;I;2;SAO LOURENCO DO SUL;RS;01/03/2014;850;0;309;0;0;0;1159;-489;-111;0;0;-273;-872;287;73;7;-320;-373;0;0;76;-185;-722;-436;-10;-445;0;0;-445;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ITAPEJARA D`OESTE - CRESOL ITAPEJARA D`OESTE;4973378;b3S;;I;2;ITAPEJARA D'OESTE;PR;01/03/2014;1016;0;139;0;0;0;1155;-182;-193;0;0;-295;-670;485;108;31;-223;-226;1;0;35;-95;-370;116;0;116;0;-3;112;-73
COOPERATIVA DE CRÉDITO RURAL DE ROLIM DE MOURA LTDA.;3985375;b3S;;I;2;ROLIM DE MOURA;RO;01/03/2014;1040;0;115;0;0;0;1154;-178;0;0;0;57;-121;1034;28;8;-224;-231;0;0;5;-32;-445;588;0;588;0;0;588;-122
GOLCRED S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7631026;n1;;I;2;SAO JOSE;SC;01/03/2014;1142;0;4;0;0;0;1146;-107;0;0;0;-440;-547;599;0;107;-150;-280;-58;0;0;1;-381;218;0;218;-111;0;107;0
FOURTRADE CORRETORA DE CÂMBIO LTDA.;40353377;n2;;I;2;RIO DE JANEIRO;RJ;01/03/2014;0;0;0;0;1144;0;1144;0;0;0;0;0;0;1144;1106;0;-742;-1014;-169;0;68;0;-751;393;0;393;-151;0;242;0
STARA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;17359351;n1;;I;2;NAO-ME-TOQUE;RS;01/03/2014;1051;0;86;0;0;0;1137;-288;0;0;0;-106;-394;743;0;0;-139;-146;-41;0;0;-10;-336;407;16;423;-204;0;219;0
RPW SOCIEDADE DE CREDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.;6249129;n1;;I;2;SAO PAULO;SP;01/03/2014;1010;0;123;0;0;0;1133;0;-21;0;0;3;-18;1115;0;288;-244;-851;-65;0;5;1;-868;247;0;247;-82;0;164;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DO VALE DAS ANTAS LTDA;94243839;b3S;;I;2;CASCA;RS;01/03/2014;900;0;232;0;0;0;1132;-359;-18;0;0;-51;-428;704;4;3;-171;-159;0;0;0;-7;-330;374;0;374;0;-19;355;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS DO ESTADO DE MINAS GERAIS LTDA. - SICOOB COOPERCORREIOS;3862898;b3S;;I;2;BELO HORIZONTE;MG;01/03/2014;999;0;125;0;0;0;1124;-265;0;0;0;-45;-310;814;29;86;-247;-220;-8;0;0;-37;-396;417;1;419;-1;0;417;-259
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;b3S;;I;2;VITOR MEIRELES;SC;01/03/2014;1000;0;113;0;0;0;1114;-273;-99;0;0;-319;-691;423;61;7;-219;-185;0;0;33;-62;-366;57;0;57;0;0;57;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TIROS E MATUTINA LTDA - SICOOB CREDITIROS;42880617;b3S;;I;2;TIROS;MG;01/03/2014;857;0;256;0;0;0;1113;-220;-134;0;0;-68;-422;691;104;94;-331;-159;-8;0;79;-31;-253;438;4;442;-19;0;423;0
SENFF S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11970623;n1;;I;2;CURITIBA;PR;01/03/2014;1112;0;1;0;0;0;1113;-93;0;0;0;-346;-439;674;0;0;-11;-123;-52;0;0;-16;-201;473;-3;470;-189;0;281;-85
AGÊNCIA DE FOMENTO DE ALAGOAS S/A - AFAL;10769660;n1;;I;1;MACEIO;AL;01/03/2014;335;0;777;0;0;0;1112;0;-32;0;0;-79;-111;1002;0;0;-564;-330;-52;0;458;-28;-516;486;0;486;-138;0;348;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB COOPERAR;2025743;b3S;;I;2;ARACI;BA;01/03/2014;988;0;124;0;0;0;1112;-224;-11;0;0;-467;-702;410;74;63;-281;-335;0;0;12;-144;-612;-202;-8;-210;0;0;-210;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR;2924977;b3S;;I;2;CURITIBA;PR;01/03/2014;690;0;418;0;0;0;1108;-350;-18;0;0;-180;-549;559;113;28;-328;-240;-10;0;42;-224;-619;-60;0;-60;-10;0;-70;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DAS ENCOSTAS DA SERRA GERAL - CRESOL ENCOSTAS DA SERRA GERAL;3485130;b3S;;I;2;SANTA ROSA DE LIMA;SC;01/03/2014;775;0;331;0;0;0;1105;-403;-49;0;0;-365;-817;289;42;18;-266;-281;0;0;14;-107;-580;-291;-3;-295;0;0;-295;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ARATIBA-CRESOL ARATIBA;4565791;b3S;;I;2;ARATIBA;RS;01/03/2014;850;0;239;0;0;0;1089;-380;-74;0;0;-691;-1144;-56;106;1;-229;-132;0;0;20;-218;-453;-509;0;-509;0;0;-509;0
CECRISACRED - COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA E COMÉRCIO DO RAMO DE MATERIAIS DE CONSTRUÇÃO DA REGIÃO DE CRICIÚMA.;3427097;b3S;;I;2;CRICIUMA;SC;01/03/2014;692;0;393;0;0;0;1085;-462;0;0;0;-138;-600;485;44;19;-258;-268;-1;0;0;-21;-485;0;0;0;0;-19;-19;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE COLORADO E REGIÃO - SICOOB COLORADO;11610996;b3S;;I;2;COLORADO;PR;01/03/2014;941;0;144;0;0;0;1085;-256;-37;0;0;-118;-411;674;94;105;-238;-507;-6;0;38;-40;-555;119;1;119;-9;-15;96;-59
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74248949;b3S;;I;2;SAO JOAO DA BOA VISTA;SP;01/03/2014;946;0;137;0;0;0;1083;-276;0;0;0;-25;-301;782;11;5;-217;-188;0;0;0;0;-388;394;0;394;0;-58;336;0
COOPERATIVA DE ECONOMIA E CRÉDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DE SAUDE DE SALVADOR E REGIAO METROPOLITANA LTDA - SICOOB CREDMED;7440317;b3S;;I;2;SALVADOR;BA;01/03/2014;910;0;167;0;0;0;1078;-179;0;0;0;-80;-259;819;95;194;-384;-360;-10;0;0;-24;-489;330;0;330;-10;0;320;-110
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU;3921543;b3S;;I;2;SANTALUZ;BA;01/03/2014;988;0;87;0;0;0;1075;-252;-8;0;0;-198;-458;617;196;61;-372;-424;1;0;3;-14;-550;67;2;69;0;0;69;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DE FRANCISCO BELTRÃO-PR E REGIÃO, UNIPRIME FRANCISCO BELTRÃO;2412022;b3S;;I;2;FRANCISCO BELTRAO;PR;01/03/2014;626;0;447;0;0;0;1073;-508;-3;0;0;-38;-549;524;12;6;-94;-184;-2;0;5;-9;-264;259;0;259;0;-4;255;-90
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MICRO REGIÕES DE GOIÂNIA E ADJACENTES LTDA.;1601342;b3S;;I;2;GOIANIA;GO;01/03/2014;886;0;180;0;0;0;1066;-225;-6;0;0;-10;-242;825;31;42;-340;-271;1;0;17;-18;-540;284;0;284;0;0;284;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TEÓFILO OTONI LTDA.;1709266;b3S;;I;2;TEOFILO OTONI;MG;01/03/2014;848;0;215;0;0;0;1064;-255;0;0;0;-138;-392;671;88;43;-228;-388;-2;0;0;-13;-501;170;-2;168;0;0;167;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO-OESTE DE MINAS LTDA - SICOOB CREDICARMOMINAS;71238232;b3S;;I;2;CARMOPOLIS DE MINAS;MG;01/03/2014;796;0;262;0;0;0;1058;-205;-60;0;0;-26;-290;768;90;116;-346;-371;-6;0;55;-32;-493;275;-8;268;-5;0;263;-53
BGC LIQUIDEZ DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;33862244;n2;;I;3;RIO DE JANEIRO;RJ;01/03/2014;0;0;1165;-118;0;0;1047;0;0;0;0;0;0;1047;14451;0;-1710;-13980;-1186;0;518;-828;-2735;-1688;0;-1688;0;0;-1688;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DE UBERLÂNDIA LTDA.;65308447;b3S;;I;2;UBERLANDIA;MG;01/03/2014;1010;0;22;0;0;0;1032;-26;-64;0;0;-110;-201;831;28;37;-322;-296;-4;0;3;-84;-638;193;-9;184;0;0;184;0
COOPERATIVA DE CREDITO DE CAPITÓLIO LTDA - SICOOB CREDICAPI;804046;b3S;;I;2;CAPITOLIO;MG;01/03/2014;844;0;188;0;0;0;1032;-227;-76;0;0;-79;-382;650;134;87;-378;-284;-6;0;79;-28;-396;254;0;254;-16;-17;221;-35
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63229629;b3S;;I;2;SERRINHA;BA;01/03/2014;923;0;106;0;0;0;1029;-263;-22;0;0;-85;-370;660;160;0;-357;-340;0;0;25;0;-512;148;-2;146;0;0;146;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS INTEGRANTES DO MINISTERIO PUBLICO DO RIO GRANDE DO SUL - SICREDI MP;3662047;b3S;;I;2;PORTO ALEGRE;RS;01/03/2014;579;0;449;0;0;0;1028;-596;-10;0;0;-2;-608;420;11;2;-150;-22;1;0;13;-100;-246;174;0;174;1;0;173;0
SENSO CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17352220;n2;;I;2;RIO DE JANEIRO;RJ;01/03/2014;0;0;1025;0;0;0;1025;0;0;0;0;0;0;1025;106;0;-292;-379;-7;0;5;-4;-572;454;-13;440;0;0;440;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE XAVANTINA - CRESOL XAVANTINA;8055016;b3S;;I;2;XAVANTINA;SC;01/03/2014;722;0;300;0;0;0;1023;-284;-116;0;0;-80;-479;544;118;11;-81;-131;0;0;4;-89;-167;377;14;390;0;0;390;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO WALMART LTDA. - SICOOB COOPERBOM;74026998;b3S;;I;2;SALVADOR;BA;01/03/2014;976;0;41;0;0;0;1017;-50;-48;0;0;-81;-180;837;51;13;-439;-313;-6;0;0;-59;-754;83;0;83;-3;0;80;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PINHAO - CRESOL PINHAO;1276398;b3S;;I;2;PINHAO;PR;01/03/2014;912;0;102;0;0;0;1014;-94;-163;0;0;-526;-784;230;45;50;-325;-304;1;0;58;-99;-576;-346;-19;-364;0;0;-364;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SARANDI-CRESOL SARANDI;5220243;b3S;;I;2;SARANDI;RS;01/03/2014;899;0;114;0;0;0;1013;-249;-148;0;0;-229;-625;387;92;16;-303;-322;0;0;9;-118;-625;-238;0;-238;1;0;-239;0
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS, SERVIDORES DA JUSTIÇA DO ESTADO DE GOIÁS E EMPREGADOS DA CELG LTDA.;9552111;b3S;;I;2;GOIANIA;GO;01/03/2014;922;0;87;0;0;0;1009;-162;-12;0;0;-82;-256;753;33;13;-299;-235;-2;0;10;-39;-518;235;19;253;-9;0;244;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE SÃO PAULO - SICOOB GRANDE SÃO PAULO;69181709;b3S;;I;2;SAO PAULO;SP;01/03/2014;824;0;182;0;0;0;1006;-350;-2;0;0;-369;-720;286;2;31;-492;-268;-2;0;49;-15;-695;-409;-22;-431;1;0;-432;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE DOIS VIZINHOS - CRESOL DOIS VIZINHOS;971300;b3S;;I;2;DOIS VIZINHOS;PR;01/03/2014;774;0;230;0;0;0;1003;-203;-161;0;0;-204;-567;436;148;34;-258;-173;0;0;41;-68;-276;160;1;159;0;1;158;-54
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO LITORAL SUL DA BAHIA - SICOOB LITORAL SUL;2876918;b3S;;I;2;GANDU;BA;01/03/2014;891;0;109;0;0;0;1000;-145;-51;0;0;-8;-204;797;131;253;-470;-344;-9;0;3;-36;-471;325;-3;322;-9;0;313;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO IESA E COMERCIANTES DE VESTUÁRIOS DE ARARAQUARA E REGIÃO - SICOOB IESACRED;53236808;b3S;;I;2;ARARAQUARA;SP;01/03/2014;916;0;80;0;0;0;996;-86;0;0;0;-150;-236;760;69;77;-342;-306;-3;0;9;-22;-518;242;0;242;0;0;242;0
