Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
BANRISUL;30173;b1;C;1;;199;PORTO ALEGRE;RS;01/03/2014;13004500;68441;1075772;2068316;2248780;481391;39070;0;5981769;1750;27384;60119;71365;9132;179;0;169929;51626;695009;552130;62;0;0;0;1298826;16125;404805;116122;690;4;0;0;537746;5091;516108;653969;946;0;0;0;1176115;43138;141307;295115;199790;70934;41226;0;791510;9279;67903;219860;489805;326099;446000;89;1559034;20360;248583;335988;63848;41147;27509;0;737435;75;31877;90009;293733;165199;12370;0;593263;158872
BTG PACTUAL;49944;b1;C;2;;199;RIO DE JANEIRO;RJ;01/03/2014;12637423;13732;568211;2339552;1054814;198435;945;0;4175689;0;0;0;0;0;0;0;0;0;18537;16073;4750;0;0;0;39360;43194;165682;322177;274282;128424;89259;246;1023264;0;364054;610172;1572087;228150;0;0;2774463;0;515;0;0;0;0;0;515;0;2164;6825;19624;59183;332925;773519;1194241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3429892
CITIBANK;30403;b1;C;3;;199;SAO PAULO;SP;01/03/2014;10531579;27695;1096525;878794;362412;18361;125;0;2383911;2707;37269;71128;90845;3324;0;0;205274;11494;364254;131644;0;0;0;0;507392;1235;2021342;474718;37478;0;0;0;2534772;14420;859543;1727139;809339;199224;4818;0;3614481;23984;145493;20532;786;10;0;0;190805;289;54567;39991;122097;3548;87;0;220579;0;180292;684034;10038;0;0;0;874364;0;0;0;0;0;0;0;0;0
ABC-BRASIL;41856;b1;C;3;;199;SAO PAULO;SP;01/03/2014;10172712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2051;146168;53519;0;0;0;0;201738;242;242978;53544;0;0;0;0;296765;5510;402159;668059;349142;42625;0;0;1467495;35637;974335;1513658;1059772;102797;10755;65;3697019;2449;162668;368502;742161;254861;195806;0;1726448;0;35195;220778;203869;31975;20815;0;512631;0;0;0;0;0;0;0;0;2270616
MERCEDES-BENZ;51262;b2;C;3;;198;SAO PAULO;SP;01/03/2014;9682800;4242;29568;55982;96883;41599;1012;0;229286;9756;107507;257541;390443;42579;249;0;808074;0;0;0;0;0;0;0;0;77165;1172364;85284;0;0;0;0;1334813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25644;763568;1970194;3236132;1093988;221101;0;7310627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BIC;32119;b1;C;2;;199;SAO PAULO;SP;01/03/2014;9205385;149919;1920392;1913109;1282090;153948;16536;0;5435993;8237;125065;211375;180051;17379;0;0;542107;5086;445170;148365;0;0;0;0;598621;1005;13146;881;1666;92;0;0;16790;15658;636961;882192;81155;9507;0;0;1625473;29792;52042;102585;151088;119986;12976;34874;503342;0;0;0;0;0;0;0;0;0;37808;59307;287;0;0;0;97401;0;0;0;0;0;0;0;0;385657
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;01/03/2014;8092817;28541;275050;513456;655958;82273;15541;74660;1645478;19422;91267;215529;197304;95761;209984;599;829866;18971;107693;213463;509;0;0;0;340636;6088;40797;3171;11;0;0;0;50068;0;0;0;0;0;0;0;0;128095;49431;60139;151423;69982;227479;85948;772497;16384;425351;633039;622936;580013;1613949;304722;4196393;63458;11282;34541;12450;15305;120843;0;257879;0;0;0;0;0;0;0;0;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;01/03/2014;7758635;0;17012;91356;0;0;0;0;108368;62;2731;7071;11243;1713;0;0;22820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39976;13840;0;0;0;0;53816;0;318707;431472;293606;50573;115908;8;1210274;13;19136;63517;164823;124552;151346;0;523388;0;2267647;3159762;390041;18163;4357;0;5839970;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;01/03/2014;7493799;0;63;0;2497;4069;6161;0;12790;8635;12363;61783;232135;75408;79089;0;469414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12573;230;2899;5710;4810;15626;0;41849;6483;159949;474695;1197321;847943;1156668;20169;3863228;168;120228;382097;949237;687211;967210;366;3106517;0;0;0;0;0;0;0;0;0
PINE;50304;b1;C;2;;199;SAO PAULO;SP;01/03/2014;5777702;60923;512949;1020281;744505;213721;33193;0;2585572;0;0;0;0;0;0;0;0;0;0;8786;109;0;0;0;8895;0;48491;0;0;0;0;0;48491;6860;362113;481883;166288;9600;0;0;1026743;290;28291;32257;84588;47432;40164;0;233023;271;77911;251080;383706;108749;117806;0;939522;0;48008;73690;56994;4000;0;0;182691;0;0;0;0;0;0;0;0;752764
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/03/2014;5766502;0;4391;10656;10231;1576;4963;0;31817;13;5397;15560;31303;12283;33;0;64589;0;0;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3545;181349;227803;224195;36851;1696;0;675439;38;6440;22106;57993;48613;33447;0;168637;0;953721;2596147;1006172;191302;78658;0;4826001;0;0;0;0;0;0;0;0;0
BANCO FIDIS S/A;62237425;b2;I;3;;8;BETIM;MG;01/03/2014;5168122;11663;44741;165519;29518;10624;0;0;262064;9060;17303;33702;34273;2173;0;0;96511;0;0;0;0;0;0;0;0;12889;682195;2712580;114283;0;0;0;3521947;0;0;0;0;0;0;0;0;452;103612;0;0;0;0;0;104064;33630;114898;306644;556611;171754;0;0;1183537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DAYCOVAL S.A.;62232889;b1;I;2;;8;SAO PAULO;SP;01/03/2014;4499113;51848;429962;840930;601411;41006;4639;0;1969797;387;1644;3311;3576;568;0;0;9486;69012;797053;367579;8381;0;0;0;1242025;9051;139350;9563;1492;29;0;0;159485;23094;220218;398694;16160;1796;0;0;659963;15390;49693;33733;45970;3683;0;0;148470;576;29008;96078;142710;36868;4647;0;309888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/03/2014;4344711;17686;472668;535798;302128;9807;0;0;1338087;2241;142547;308615;247869;11221;2;0;712494;0;81163;108208;0;0;0;0;189371;2586;456363;245673;0;0;0;0;704623;108;62496;45790;0;0;0;0;108393;6;4159;11035;13859;6080;2095;0;37234;505;158983;311113;511326;158135;111539;0;1251602;0;142;1000;1576;189;0;0;2907;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;;5;BELO HORIZONTE;MG;01/03/2014;4233331;10583;130653;255934;442098;41846;110440;0;991554;2913;20296;58172;169474;126548;78008;0;455411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;117;216;181;11;16;0;546;5995;110902;366694;832780;521926;791400;0;2629698;45;25393;24971;47054;20785;37875;0;156123;0;0;0;0;0;0;0;0;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;01/03/2014;4224377;0;58482;63460;114968;19286;0;0;256195;0;0;0;0;0;0;0;0;0;0;30294;0;0;0;0;30294;0;16032;11537;0;0;0;0;27569;18577;541081;1400220;576717;460463;97838;0;3094896;0;8603;62693;17680;121657;2263;0;212895;0;1080;14470;20724;3748;27;0;40050;0;19525;38131;71819;65134;59689;0;254298;0;0;0;0;0;0;0;0;308179
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;01/03/2014;4205549;0;14735;3158;3500;0;0;0;21393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16117;42443;115697;128411;53511;0;356178;43214;149681;131750;276887;165620;7774;0;774926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3053052
BANCO FIBRA S.A.;58616418;b1;I;2;;8;SAO PAULO;SP;01/03/2014;4172328;76176;511753;628821;279109;19670;6741;0;1522270;6236;14369;29477;24885;389;0;0;75356;0;31990;15151;0;0;0;0;47141;2108;135123;11968;0;0;0;0;149200;12454;446805;288903;106875;1474;0;0;856513;13874;153916;206535;8762;2515;554;0;386156;950;7598;17018;22979;595;0;0;49140;575;33371;80970;38216;0;0;0;153131;0;0;0;0;0;0;0;0;933422
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/03/2014;3908669;68408;427112;613757;513324;65328;3335;0;1691264;1550;9848;20278;17199;1579;0;0;50454;49684;602781;534345;0;0;0;0;1186811;14472;118929;4232;0;0;0;0;137633;144;28987;41947;0;0;0;0;71078;39612;32749;71185;234577;83634;17190;78;479024;0;0;0;0;0;0;0;0;0;315;20883;442;72534;137108;0;231281;0;11750;27180;20829;1365;0;0;61124;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;;8;CURITIBA;PR;01/03/2014;3790119;950;1840;1757;1872;606;0;0;7024;6989;51006;110981;125207;10575;16;0;304773;0;0;0;0;0;0;0;0;0;228212;287083;0;0;0;0;515295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19743;220039;657019;1430907;609438;25882;0;2963027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PANAMERICANO;31323;b1;C;2;;199;SAO PAULO;SP;01/03/2014;3651581;29841;231993;661730;505833;55530;0;0;1484928;97591;344914;381869;357825;70997;11058;4283;1268536;49;0;0;0;0;0;0;49;0;0;14207;11349;5098;0;0;30655;21236;189027;368561;218119;4526;0;0;801469;12854;8485;38540;2152;3914;0;0;65945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;;8;SAO PAULO;SP;01/03/2014;3552361;6126;22181;54958;108802;101417;0;0;293484;7053;64749;146569;200824;42786;0;0;461981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22324;245669;666689;1261792;458194;142227;0;2796895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO IBM S.A.;34270520;b2;I;3;;8;RIO DE JANEIRO;RJ;01/03/2014;3485177;0;0;0;0;0;0;0;0;9342;421590;1060241;1569273;262769;27399;0;3350613;0;0;0;0;0;0;0;0;41;23003;0;0;0;0;0;23044;0;0;0;0;0;0;0;0;0;10972;32882;65577;2089;0;0;111520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/03/2014;2993461;919;259686;133150;0;0;0;0;393755;3016;23401;45573;71055;12841;3;0;155890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10200;911819;222550;0;0;0;0;1144569;8958;436873;223238;395626;117776;480;0;1182952;714;13986;19362;48634;25361;8240;0;116295;0;0;0;0;0;0;0;0;0
INDUSVAL;50531;b1;C;2;;199;SAO PAULO;SP;01/03/2014;2949120;39374;320570;620217;357721;24911;6693;0;1369486;0;276;800;370;0;0;0;1446;1577;30934;12789;0;0;0;0;45299;1563;225072;4936;0;0;0;0;231570;5339;228908;339059;113499;11393;0;0;698198;5327;27777;88559;58032;24393;26941;9134;240164;479;28937;76861;128326;18489;4113;0;257205;0;126;250;0;0;0;0;376;0;0;0;0;0;0;0;0;105375
DEUTSCHE;51183;b1;C;3;;199;SAO PAULO;SP;01/03/2014;2462771;0;74525;63626;9999;0;0;0;148150;0;0;0;0;0;0;0;0;0;30807;77577;0;0;0;0;108383;0;164261;45271;23000;0;0;0;232532;102;246515;455427;56696;0;577547;0;1336286;0;34106;646;0;0;0;0;34752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;602668
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/03/2014;2444658;0;0;0;0;0;0;0;0;560;14875;67977;101044;9638;0;0;194095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8547;103685;336013;714451;409082;539433;1652;2112862;1120;1993;10424;46665;44644;32855;0;137701;0;0;0;0;0;0;0;0;0
BES;51482;b2;C;3;;198;SAO PAULO;SP;01/03/2014;2072457;0;451343;272447;346927;45185;5028;0;1120931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44397;139108;132219;0;8301;5534;329559;0;388;1334;2682;112;0;0;4515;0;4529;16122;100037;44286;106752;36318;308043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;309409
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/03/2014;2063644;6947;96591;218329;241480;69062;1538;0;633946;1839;16037;37587;43409;4478;640;0;103989;22149;216518;88005;2997;0;0;0;329668;6004;125627;97247;15;0;0;0;228894;1378;100004;188607;6327;665;0;0;296980;12244;11575;33870;76797;57515;58641;0;250643;562;12861;39115;81323;43356;26699;3;203918;0;279;6789;1759;6779;0;0;15606;0;0;0;0;0;0;0;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;;8;SAO PAULO;SP;01/03/2014;1994633;0;192312;148710;366;0;0;0;341388;0;0;0;0;0;0;0;0;0;53005;82408;0;0;0;0;135413;0;660;1731;407;0;0;0;2798;0;42929;318310;11179;0;0;0;372418;0;1091;105337;56748;0;0;0;163176;0;0;0;40878;687;1762;0;43327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;936113
SCANIA BANCO S.A.;11417016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;01/03/2014;1987168;341;337;994;1148;446;16;0;3284;230;476;1071;2113;111;0;0;4002;0;0;0;0;0;0;0;0;0;117140;58937;0;0;0;0;176077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6592;141410;409411;888140;356008;2244;0;1803805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;01/03/2014;1972342;0;57837;40862;24180;2833;0;0;125713;13;21629;107734;124383;4010;0;0;257768;0;212713;0;0;0;0;0;212713;0;38813;7539;0;0;0;0;46352;6206;168238;989050;0;0;0;0;1163495;0;2435;5402;7005;0;0;0;14842;0;3211;18349;64073;10303;1792;0;97729;0;12537;25050;16143;0;0;0;53730;0;0;0;0;0;0;0;0;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/03/2014;1952992;10032;81179;185702;201876;29346;0;44144;552280;0;11560;0;185681;0;0;0;197241;7311;9726;20571;129;0;0;0;37737;79;1177;76;0;0;0;0;1333;0;13793;98399;115876;0;0;0;228067;11664;908;834;1019;204219;0;0;218643;692;16573;48014;136413;106605;271294;87811;667402;141;8798;27810;3656;5328;4555;0;50289;0;0;0;0;0;0;0;0;0
BRB;31976;b1;C;1;;199;BRASILIA;DF;01/03/2014;1790416;33907;144277;326960;395340;27478;0;0;927962;352;1024;2409;2788;173;0;0;6745;11962;107585;36604;0;0;0;0;156151;11754;67985;5099;0;0;0;0;84838;0;0;1402;0;0;0;0;1402;7330;50384;49588;43726;22471;22282;1623;197403;548;16134;35842;217700;66869;35116;11;372219;914;15979;14377;2597;1726;881;0;36475;61;1156;1329;3406;1241;28;0;7221;0
SOFISA;31873;b1;C;2;;199;SAO PAULO;SP;01/03/2014;1672925;16439;129722;184892;143355;14887;12368;0;501664;331;2413;4875;2222;30;0;0;9871;12154;765732;7533;0;0;0;0;785418;384;118142;3494;0;0;0;0;122020;29;147682;49113;5450;0;0;0;202274;303;4004;7197;11100;3220;0;0;25824;209;494;137;18;0;0;0;858;0;6123;18873;0;0;0;0;24995;0;0;0;0;0;0;0;0;0
BANCO GMAC S.A.;59274605;b2;I;3;;8;SAO PAULO;SP;01/03/2014;1521258;0;0;0;0;0;0;0;0;3261;303754;1071167;133114;9949;13;0;1521258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BMG;30290;b1;C;2;;199;SAO PAULO;SP;01/03/2014;1463500;20772;415864;544699;232998;42030;706;0;1257069;3349;4158;9535;21349;6932;3917;0;49240;80;65;5121;0;0;0;0;5265;0;2912;4486;4524;0;0;0;11922;0;0;0;0;0;0;0;0;50431;24731;41555;0;0;0;0;116718;256;2973;6050;7932;6075;0;0;23286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
