Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA - SICOOB FRUTAL;71419600;b3S;I;2;;9;FRUTAL;MG;01/03/2014;85179;0;27437;42810;11972;2218;290;51;15;387;0
COOPERATIVA DE CRÉDITO RURAL DA ALTA PAULISTA;59869560;b3S;I;2;;9;ADAMANTINA;SP;01/03/2014;85099;1;1162;72677;10428;66;221;65;33;445;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO RGS - SICREDI CENTRO SUL;87733341;b3S;I;2;;9;SAO SEPE;RS;01/03/2014;84590;0;16120;32235;23939;8255;1388;707;317;1629;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;I;2;;9;PASSO FUNDO;RS;01/03/2014;84037;0;48588;30530;4721;198;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;I;2;;9;DIVINOPOLIS;MG;01/03/2014;83793;0;67347;6760;4843;841;1578;341;276;1806;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;I;2;;9;JOINVILLE;SC;01/03/2014;82640;0;23593;36439;16044;2811;1233;548;571;1401;0
COOPERATIVA DE CRÉDITO RURAL DE CÂNDIDO MOTA;66788142;b3S;I;2;;9;CANDIDO MOTA;SP;01/03/2014;82451;50562;22661;1957;1146;1395;303;193;152;4083;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;I;2;;9;SAO GOTARDO;MG;01/03/2014;82139;0;20679;41929;17801;1330;229;100;33;39;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;I;2;;9;MURIAE;MG;01/03/2014;81530;0;22559;40411;14124;1003;898;878;499;1159;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DE CAMPO GRANDE MS LTDA.;73647935;b3S;I;2;;9;CAMPO GRANDE;MS;01/03/2014;81381;809;32604;28434;18315;342;361;13;45;458;0
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;I;2;;9;CURITIBA;PR;01/03/2014;81233;81153;80;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;I;2;;9;LAJEADO;RS;01/03/2014;80812;0;41665;33136;5214;134;378;37;51;197;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;I;2;;9;CRICIUMA;SC;01/03/2014;80679;0;22162;26911;19542;6775;1583;1124;400;2181;0
AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;36321990;n1;I;2;;14;VITORIA;ES;01/03/2014;80645;0;47929;3310;4245;2419;3651;1928;1714;15450;0
COOPERATIVA DE CREDITO DO VALE DO SAO PATRICIO LTDA;968602;b3S;I;2;;9;GOIANESIA;GO;01/03/2014;80393;0;7696;16293;55471;567;0;0;123;242;0
AGENCIA DE FOMENTO DO ESTADO DO RIO DE JANEIRO S.A.;5940203;n1;I;1;;30;RIO DE JANEIRO;RJ;01/03/2014;79876;8;9872;43853;18749;22;6112;13;601;646;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;I;2;;9;UBERLANDIA;MG;01/03/2014;79797;0;43558;30547;3719;633;945;95;9;289;0
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;I;2;;9;CASCAVEL;PR;01/03/2014;79541;0;48753;16931;6182;6637;351;138;0;548;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO NORTE DO PARANÁ - SICOOB ALIANÇA;6174009;b3S;I;2;;9;APUCARANA;PR;01/03/2014;78173;0;8553;41677;23168;1722;62;363;251;2378;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE IBIRUBÁ - SICREDI IBIRUBÁ RS;87732657;b3S;I;2;;9;IBIRUBA;RS;01/03/2014;77440;0;11932;25890;28730;4620;1790;871;1855;1752;0
COOPERATIVA DE CRÉDITO RURAL COCAPEC;67096909;b3S;I;2;;9;FRANCA;SP;01/03/2014;76917;11950;53905;8089;2522;24;10;0;0;417;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA. ? SICOOB CREDCOOPER;19449602;b3S;I;2;;9;CARATINGA;MG;01/03/2014;76699;0;20987;46767;3519;1200;875;517;577;2258;0
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;I;2;;9;CUIABA;MT;01/03/2014;76486;61011;15475;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;I;2;;9;ARAPOTI;PR;01/03/2014;76334;0;29830;40148;2539;1672;195;983;117;849;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;I;2;;9;PATROCINIO;MG;01/03/2014;76190;0;34610;30473;7818;1372;230;623;110;955;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;I;2;;9;JOAO MONLEVADE;MG;01/03/2014;75994;0;28016;35537;8088;1028;1275;146;469;1434;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;I;2;;9;RAUL SOARES;MG;01/03/2014;75126;0;19326;43127;10864;729;392;5;76;606;0
BPN BRASIL BANCO MÚLTIPLO S.A.;61033106;b1;I;3;;8;SAO PAULO;SP;01/03/2014;74409;14;17379;18617;9541;11478;9835;3651;1705;2189;0
LECCA;51523;n1;C;2;;197;RIO DE JANEIRO;RJ;01/03/2014;74107;0;62548;4684;969;663;464;905;760;3113;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;I;2;;9;BRACO DO NORTE;SC;01/03/2014;73193;0;56753;10427;3597;694;262;131;288;1041;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BRASÍLIA LTDA. - SICOOB BRASILIA;1187961;b3S;I;2;;9;BRASILIA;DF;01/03/2014;73030;0;61692;2451;3278;1413;1265;1;93;2838;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;I;2;;9;ORLANDIA;SP;01/03/2014;72888;2102;53317;15055;1791;375;56;73;89;30;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;I;2;;9;SANTO ANTONIO DO MONTE;MG;01/03/2014;72338;0;11947;18369;37647;1439;1970;129;64;773;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;I;2;;9;BELO HORIZONTE;MG;01/03/2014;72073;0;70029;931;461;277;113;138;71;53;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;I;2;;9;PRESIDENTE PRUDENTE;SP;01/03/2014;71939;11;58024;9557;1853;562;385;449;274;824;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;I;2;;9;TEIXEIRA DE FREITAS;BA;01/03/2014;71805;46;33768;32000;2589;646;413;110;247;1988;0
OURINVEST;51901;b2;C;2;;198;SAO PAULO;SP;01/03/2014;71800;10932;54384;3473;853;244;328;333;235;1019;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;I;2;;9;MINEIROS;GO;01/03/2014;71108;0;14615;31343;23475;837;48;13;104;674;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;I;2;;9;GOIANIA;GO;01/03/2014;70868;0;28815;29380;7192;3740;1137;128;382;93;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERV E MEMBROS JUSTIÇA TRABALHO E MINIST PÚBL TRABALHO NO TERRITÓRIO NACIONAL, PODER JUD FEDERAL E MPU PARÁ, SANTA CATARINA, TSE E STM NO DF -SICOOB CREDIJUSTRA;37079720;b3S;I;2;;9;BRASILIA;DF;01/03/2014;70618;24;35918;32433;705;613;228;47;396;254;0
COOPERATIVA DE CRÉDITO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;I;2;;9;ARAXA;MG;01/03/2014;70072;0;23382;44079;944;440;59;85;91;992;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;I;2;;9;SAO JOSE DOS CAMPOS;SP;01/03/2014;69649;71;65160;1742;1113;389;61;101;125;887;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE JI-PARANÁ/RO ? SICOOB EMPRECRED;8044854;b3S;I;2;;9;JI-PARANA;RO;01/03/2014;68943;109;47756;8913;3996;4288;219;732;804;2127;0
TODESCREDI S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9473806;n1;I;2;;14;BENTO GONCALVES;RS;01/03/2014;68736;0;54033;4044;2391;1131;595;928;630;4985;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;I;2;;9;SAO PAULO;SP;01/03/2014;68731;0;68731;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;I;2;;9;LORENA;SP;01/03/2014;67818;0;17738;31305;17393;795;49;40;32;465;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;I;2;;9;ERECHIM;RS;01/03/2014;67751;0;58484;2106;2138;2447;194;1283;66;1032;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA V&M DO BRASIL S.A. - COOMANN LTDA.;64293582;b3S;I;2;;9;BELO HORIZONTE;MG;01/03/2014;66866;0;65479;253;450;210;153;137;95;89;0
COOPERATIVA DE CRÉDITO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;I;2;;9;SETE LAGOAS;MG;01/03/2014;66568;0;11333;44268;9183;641;212;91;88;751;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;I;2;;9;CATAGUASES;MG;01/03/2014;66311;0;51074;5167;7652;901;887;172;149;309;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;I;2;;9;TOLEDO;PR;01/03/2014;65419;0;28071;32168;4614;232;12;83;30;210;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;I;2;;9;LAJINHA;MG;01/03/2014;64701;0;15223;31093;14938;1082;365;238;327;1436;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;I;2;;9;JANDAIA DO SUL;PR;01/03/2014;64290;0;29075;25351;3690;2928;567;509;374;1797;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71243034;b3S;I;2;;9;CAPELINHA;MG;01/03/2014;64164;0;17398;33202;11033;1411;294;194;115;517;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;I;2;;9;FLORIANOPOLIS;SC;01/03/2014;64039;0;42794;15683;3105;699;127;137;370;1125;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;I;2;;9;CARMO DO PARANAIBA;MG;01/03/2014;63351;0;15409;32322;13181;1;135;1;116;2185;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS   SICOOB CREDICAMPOS SC;78862083;b3S;I;2;;9;CAMPOS NOVOS;SC;01/03/2014;63307;0;54379;4408;2025;1181;152;30;148;983;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO   CREDISIS JI-CRED;2309070;b3S;I;2;;9;JI-PARANA;RO;01/03/2014;63103;0;34930;25245;1434;141;202;415;123;613;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;I;2;;9;NOVA TRENTO;SC;01/03/2014;62708;0;54627;1714;2673;803;279;1436;141;1036;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DA REGIÃO SUL FLUMINENSE LTDA. UNICRED REGIONAL SUL FLUMINENSE;86803939;b3S;I;2;;9;NOVA IGUACU;RJ;01/03/2014;62631;0;21485;27076;9896;1362;1772;570;17;454;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;I;2;;9;CLAUDIO;MG;01/03/2014;62581;0;43844;13787;2520;513;208;635;18;1055;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;I;2;;9;IPATINGA;MG;01/03/2014;61744;0;39939;9491;6427;1976;897;531;631;1852;0
BANCO ABN AMRO S.A.;3532415;b1;I;3;;8;SAO PAULO;SP;01/03/2014;61274;14565;46709;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPINA GRANDE LTDA. - UNICRED CENTRO PARAIBANA;1151186;b3S;I;2;;9;CAMPINA GRANDE;PB;01/03/2014;60607;0;52273;3035;2259;771;497;109;205;1459;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CASCAVEL - CRESOL CASCAVEL;2448310;b3S;I;2;;9;CASCAVEL;PR;01/03/2014;59928;0;54561;1599;1785;801;293;289;212;389;0
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAUÁ, RIBEIRÃO PIRES E VALE DO PARAÍBA - CREDCEG;7789195;b3S;I;2;;9;SAO BERNARDO DO CAMPO;SP;01/03/2014;59812;97;35456;9223;5812;3134;1654;502;1515;2419;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6332931;b3S;I;2;;9;RIO VERDE;GO;01/03/2014;59705;0;7141;12663;29300;5207;1441;834;228;2892;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DO SECOVI-GO E DOS SERVIDORES PÚBLICOS DO ESTADO DE GOIÁS LTDA;7599206;b3S;I;2;;9;GOIANIA;GO;01/03/2014;59542;0;5496;33804;17971;113;892;80;1;1183;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SERTÃO BAIANO - SICOOB SERTÃO;2057584;b3S;I;2;;9;PINTADAS;BA;01/03/2014;59301;10;28816;20500;5684;1657;815;390;320;1109;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA FAZENDA E DOS ÓRGÃOS VINCULADOS À PRESIDÊNCIA DA REPÚBLICA LTDA. - SICOOB CREDFAZ SERVIDOR FEDERAL;952415;b3S;I;2;;9;BRASILIA;DF;01/03/2014;59244;0;53086;3786;1150;597;384;50;21;170;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC;78483310;b3S;I;2;;9;ITAPIRANGA;SC;01/03/2014;58213;0;37750;14376;3208;1010;164;63;8;1634;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;I;2;;9;ERECHIM;RS;01/03/2014;58018;0;13465;22656;21888;0;0;0;0;8;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO E MÉDIO SÃO FRANCISCO LTDA - SICOOB SÃO FRANCISCO.;912488;b3S;I;2;;9;MORADA NOVA DE MINAS;MG;01/03/2014;57889;3;54630;1117;1169;208;107;265;5;385;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANANDUVA - CRESOL SANANDUVA;5863726;b3S;I;2;;9;SANANDUVA;RS;01/03/2014;57362;0;48013;1808;3156;2172;1009;327;310;567;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CRUZ MACHADO - CRESOL CRUZ MACHADO;5277312;b3S;I;2;;9;CRUZ MACHADO;PR;01/03/2014;57053;0;41489;6163;5412;2237;580;355;173;644;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE - SICOOB NOROESTE SC;81292278;b3S;I;2;;9;SAO LOURENCO D'OESTE;SC;01/03/2014;56543;0;36341;13397;4027;985;492;266;407;627;0
COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26178111;b3S;I;2;;9;LAGOA DA PRATA;MG;01/03/2014;55384;0;10047;20288;20272;2784;1395;51;8;540;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS LTDA - SICOOB CARLOS CHAGAS;41753500;b3S;I;2;;9;CARLOS CHAGAS;MG;01/03/2014;55200;0;10926;21109;20743;2193;62;32;19;114;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PARAÍSO DO TOCANTINS E REGIÃO LTDA;26960328;b3S;I;2;;9;PARAISO DO NORTE DO TOCANTINS;TO;01/03/2014;55123;0;7357;34385;10344;1899;398;317;118;306;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO OESTE DE RONDÔNIA - SICOOB;5203605;b3S;I;2;;9;BURITIS;RO;01/03/2014;54935;15;38973;8906;4270;719;610;524;183;735;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;I;2;;9;XANXERE;SC;01/03/2014;54837;0;1805;45167;5381;371;160;200;866;887;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;I;2;;9;PATO BRANCO;PR;01/03/2014;54483;1;16279;23675;10719;1020;536;725;691;837;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;I;2;;9;CONSELHEIRO PENA;MG;01/03/2014;54465;0;8204;23126;16104;3537;870;746;17;1862;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS ALTOS LTDA - SICOOB CREDIAGRO;429890;b3S;I;2;;9;CAMPOS ALTOS;MG;01/03/2014;54239;0;9924;18777;19594;2818;1465;457;503;701;0
CREDSUPER - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;4138455;b3S;I;2;;9;NATAL;RN;01/03/2014;54175;14275;35671;1037;735;48;1276;0;212;920;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA MATA MINEIRA LTDA - SICOOB CREDIMATA;1152097;b3S;I;2;;9;VOLTA GRANDE;MG;01/03/2014;54083;2;16120;31111;3455;737;915;246;316;1182;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ASSOCIADOS DO AGRESTE E SERTÃO CENTRAL DO ESTADO DE PERNAMBUCO - UNICRED CENTRO PERNAMBUCANA;41255225;b3S;I;2;;9;CARUARU;PE;01/03/2014;54034;31;48941;2586;866;282;407;234;124;563;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45691128;b3S;I;2;;9;SAO JOSE DOS CAMPOS;SP;01/03/2014;53834;0;40860;8441;1339;639;1176;187;333;860;0
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TENENTE PORTELA - CRESOL TENENTE PORTELA;4622657;b3S;I;2;;9;TENENTE PORTELA;RS;01/03/2014;53642;0;44509;1188;2179;2629;813;1952;16;356;0
COOPERATIVA DE CREDITO RURAL DE ARAGUARI LTDA. - SICOOB ARACREDI;68987;b3S;I;2;;9;ARAGUARI;MG;01/03/2014;53171;0;20037;22741;6842;1344;1005;72;268;861;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58290800;b3S;I;2;;9;CRUZEIRO;SP;01/03/2014;53042;0;49562;1238;863;558;160;226;59;377;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE ARARAS E REGIÃO - UNICRED ANHANGUERA;2647564;b3S;I;2;;9;ARARAS;SP;01/03/2014;53006;0;14161;24935;10149;1265;342;313;92;1748;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE POMPÉU LTDA. - SICOOB CREDIPÉU;66262643;b3S;I;2;;9;POMPEU;MG;01/03/2014;52911;0;4076;19456;19282;5154;1564;2204;86;1089;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;I;2;;9;GOIANIA;GO;01/03/2014;52830;0;10411;21213;15730;1082;690;1932;75;1696;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;I;2;;9;BELO HORIZONTE;MG;01/03/2014;52758;0;20332;20471;7198;2656;293;210;676;922;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO OESTE DE MINAS GERAIS LTDA. - SICOOB CREDIOESTE;25420696;b3S;I;2;;9;ABAETE;MG;01/03/2014;52127;0;8241;34595;4263;2770;1295;154;79;729;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO DA UNIÃO E MPU EM MINAS GERAIS LTDA. - SICOOB COOPJUS;25363615;b3S;I;2;;9;BELO HORIZONTE;MG;01/03/2014;52095;0;50516;730;218;22;139;52;116;302;0
SICOOB NOSSACOOP - COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DAS INSTITUIÇÕES DE ENSINO E PESQUISA E DE SERVIDORES PÚBLICOS FEDERAIS DE MINAS GERAIS LTDA.;1760242;b3S;I;2;;9;BELO HORIZONTE;MG;01/03/2014;52091;0;38464;10000;1874;218;364;296;175;701;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NOROESTE DO ESTADO DE SÃO PAULO   SICREDI NOROESTE SP;3065046;b3S;I;2;;9;SAO JOSE DO RIO PRETO;SP;01/03/2014;51971;0;25919;9052;5778;4774;1913;1376;479;2681;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;I;2;;9;JOACABA;SC;01/03/2014;51684;0;27891;13276;4298;2786;588;396;368;2079;0
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;I;2;;9;CATANDUVA;SP;01/03/2014;51477;0;1703;5678;12098;27794;1814;750;246;1394;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS LTDA. SICOOB CREDIPARNOR;698609;b3S;I;2;;9;PARACATU;MG;01/03/2014;51426;0;23925;18420;4460;1341;689;834;546;1212;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;I;2;;9;FOZ DO IGUACU;PR;01/03/2014;50239;0;16006;27134;3037;1393;846;446;420;958;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.;41805003;b3S;I;2;;9;PIUMHI;MG;01/03/2014;49975;0;17824;24392;4487;522;1063;537;224;925;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITURAMA LTDA. - SICOOB CREDIRAMA;3412878;b3S;I;2;;9;ITURAMA;MG;01/03/2014;49842;0;12361;12294;8254;5522;6189;1629;432;3161;0
BANCO POTTENCIAL S.A.;253448;b1;I;2;;2;BELO HORIZONTE;MG;01/03/2014;49800;17671;340;9901;21676;0;0;0;0;213;0
