Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;42795;44107;0;44107;0;44107;261761;NA;NA;NA;NA;NA;NA;261761;0;0,1685;0,1685;0,1685;NI%;0,1049
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;S4;I;2;ITAPEMA;SC;42795;41129;0;41129;0;41129;250714;0;0;0;0;0;10762;261476;407226;0,1573;0,1573;0,1573;0,101;0,1887
DIRECAO S.A. CFI - PRUDENCIAL;1000083625;n1;S4;I;2;SANTOS;SP;42795;53457;0;53457;0;53457;199181;0;0;41474;0;41474;19931;260586;0;0,2051;0,2051;0,2051;NI%;0,0033
WESTERN UNION - PRUDENCIAL;1000080886;b1;S4;C;3;SAO PAULO;SP;42795;115167;0;115167;0;115167;46434;65805;0;8231;0;74035;139434;259904;181327;0,4431;0,4431;0,4431;0,6351;0,1085
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72257793;b3S;S5;I;2;FORTALEZA;CE;42795;111932;0;111932;0;111932;257797;NA;NA;NA;NA;NA;NA;257797;0;0,4342;0,4342;0,4342;NI%;0,0419
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ENCOSTA SUPERIOR DO NORDESTE RS - SICREDI NORDESTE RS;95213211;b3S;S4;I;2;ROLANTE;RS;42795;32087;0;32087;0;32087;245999;0;0;0;0;0;11330;257329;377786;0,1247;0,1247;0,1247;0,0849;0,176
CONFIDENCE - PRUDENCIAL;1000080783;b2;S4;C;2;SAO PAULO;SP;42795;53684;0;53684;0;53684;19849;98318;0;474;0;98792;138570;257211;310593;0,2087;0,2087;0,2087;0,1728;0,1797
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;42795;55943;0;55943;0;55943;255880;NA;NA;NA;NA;NA;NA;255880;0;0,2186;0,2186;0,2186;NI%;0,0303
COOPERATIVA DE CRÉDITO E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S5;I;2;GUARAPUAVA;PR;42795;67005;0;67005;1336;68341;255850;NA;NA;NA;NA;NA;NA;255850;0;0,2619;0,2619;0,2671;NI%;0,0849
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;S4;I;2;CHAPECO;SC;42795;41275;0;41275;0;41275;177983;0;0;64296;0;64296;12729;255009;1002561;0,1619;0,1619;0,1619;0,0412;0,0135
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES METROPOLITANAS DA BAIXADA SANTISTA E GRANDE SÃO PAULO LTDA. - SICOOB UNIMAIS METROPOLITANA;259231;b3S;S5;I;2;SANTOS;SP;42795;57596;0;57596;0;57596;254126;NA;NA;NA;NA;NA;NA;254126;0;0,2266;0,2266;0,2266;NI%;0,0602
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;42795;40868;0;40868;0;40868;202479;0;0;0;0;0;49485;251963;336070;0,1622;0,1622;0,1622;0,1216;0,0597
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;42795;94269;0;94269;0;94269;251383;NA;NA;NA;NA;NA;NA;251383;0;0,375;0,375;0,375;NI%;0,1247
UBS - PRUDENCIAL;1000080989;b2;S4;C;3;SAO PAULO;SP;42795;249035;0;249035;0;249035;19948;0;0;0;0;0;230503;250450;307025;0,9943;0,9943;0,9943;0,8111;0,0096
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;42795;56881;0;56881;0;56881;247742;NA;NA;NA;NA;NA;NA;247742;0;0,2296;0,2296;0,2296;NI%;0,0537
SANTANA S.A. - CFI - PRUDENCIAL;1000083474;n1;S4;C;2;SAO PAULO;SP;42795;38663;0;38663;0;38663;120930;0;0;56117;0;56117;66738;243785;0;0,1586;0,1586;0,1586;NI%;0,049
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;42795;34634;0;34634;0;34634;210895;0;0;0;0;0;32499;243393;327770;0,1423;0,1423;0,1423;0,1057;0,2948
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;S5;I;2;NOVA LONDRINA;PR;42795;50698;0;50698;0;50698;243316;NA;NA;NA;NA;NA;NA;243316;0;0,2084;0,2084;0,2084;NI%;0,1719
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;42795;37525;0;37525;0;37525;242013;NA;NA;NA;NA;NA;NA;242013;0;0,1551;0,1551;0,1551;NI%;0,0584
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;42795;58554;0;58554;0;58554;241885;NA;NA;NA;NA;NA;NA;241885;0;0,2421;0,2421;0,2421;NI%;0,0334
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;42795;274347;0;274347;0;274347;241872;NA;NA;NA;NA;NA;NA;241872;0;1,1343;1,1343;1,1343;NI%;0,0289
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE VARGINHA LTDA - SICOOB CREDIVAR;25798596;b3S;S5;I;2;VARGINHA;MG;42795;71188;0;71188;0;71188;240417;NA;NA;NA;NA;NA;NA;240417;0;0,2961;0,2961;0,2961;NI%;0,047
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;S4;I;2;RIO DE JANEIRO;RJ;42795;52354;0;52354;0;52354;5463;0;0;0;181865;181865;51538;238866;0;0,2192;0,2192;0,2192;NI%;0,0002
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;42795;150388;0;150388;0;150388;80143;4086;0;69985;0;74071;84144;238358;340170;0,6309;0,6309;0,6309;0,4421;0,0019
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;42795;36886;0;36886;2834;39720;211228;0;0;0;0;0;27006;238234;417489;0,1548;0,1548;0,1667;0,0884;0,1473
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB UNIMAIS BANDEIRANTE;3055269;b3S;S5;I;2;AMERICANA;SP;42795;8877;0;8877;0;8877;237270;NA;NA;NA;NA;NA;NA;237270;0;0,0374;0,0374;0,0374;NI%;0,2837
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;42795;79405;0;79405;0;79405;234645;NA;NA;NA;NA;NA;NA;234645;0;0,3384;0,3384;0,3384;NI%;0,0808
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;42795;34823;0;34823;0;34823;234518;NA;NA;NA;NA;NA;NA;234518;0;0,1485;0,1485;0,1485;NI%;0,224
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MOGI GUAÇU E SUDOESTE PAULISTA - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;42795;80204;0;80204;0;80204;183287;0;0;0;0;0;47023;230310;305873;0,3482;0,3482;0,3482;0,2622;0,0359
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;42795;33379;0;33379;0;33379;227080;NA;NA;NA;NA;NA;NA;227080;0;0,147;0,147;0,147;NI%;0,0812
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;S4;I;2;PASSO FUNDO;RS;42795;28399;0;28399;0;28399;90954;0;0;131137;0;131137;4378;226469;355718;0,1254;0,1254;0,1254;0,0798;0,0388
SICREDI ALAGOAS - COOPERATIVA DE CRÉDITO;41180092;b3S;S5;I;2;MACEIO;AL;42795;137895;0;137895;0;137895;225655;NA;NA;NA;NA;NA;NA;225655;0;0,6111;0,6111;0,6111;NI%;0,0053
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;S4;I;2;CURITIBA;PR;42795;28970;0;28970;0;28970;192270;0;0;9347;0;9347;22030;223647;0;0,1295;0,1295;0,1295;NI%;0,0272
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO BRASIL CENTRAL, AMAZONAS OCIDENTAL E MUNICÍPIO DE UBÁ;4243780;b3C;S4;I;2;GOIANIA;GO;42795;53340;0;53340;0;53340;191416;880;371;9183;330;10764;19615;221795;959608;0,2405;0,2405;0,2405;0,0556;0,0546
OCTO CTVM S.A. - PRUDENCIAL;1000082949;n2;S4;I;2;SAO PAULO;SP;42795;44473;0;44473;0;44473;91287;0;0;19624;514;20138;109744;221169;0;0,2011;0,2011;0,2011;NI%;0,0437
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;I;2;CASCAVEL;PR;42795;59669;0;59669;0;59669;219996;NA;NA;NA;NA;NA;NA;219996;0;0,2712;0,2712;0,2712;NI%;0,0041
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;S4;I;2;CRICIUMA;SC;42795;32213;0;32213;1336;33549;208175;0;0;478;0;478;11053;219705;329517;0,1466;0,1466;0,1527;0,0978;0,1125
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;S4;I;3;RIO DE JANEIRO;RJ;42795;42982;0;42982;0;42982;63289;0;0;75;0;75;156242;219607;0;0,1957;0,1957;0,1957;NI%;0,0973
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;42795;39106;0;39106;0;39106;214333;NA;NA;NA;NA;NA;NA;214333;0;0,1825;0,1825;0,1825;NI%;0,0595
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;S4;I;2;PORTO ALEGRE;RS;42795;43158;0;43158;0;43158;193335;10;0;12117;0;12127;6697;212159;1392910;0,2034;0,2034;0,2034;0,031;0,1899
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;42795;48481;0;48481;0;48481;211895;NA;NA;NA;NA;NA;NA;211895;0;0,2288;0,2288;0,2288;NI%;0,2513
BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL;1000081823;b1;S4;I;3;SAO PAULO;SP;42795;96830;0;96830;0;96830;148678;3226;0;0;0;3226;56327;208231;425271;0,465;0,465;0,465;0,2277;0,0136
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;S5;I;2;CANOINHAS;SC;42795;50929;0;50929;0;50929;206516;NA;NA;NA;NA;NA;NA;206516;0;0,2466;0,2466;0,2466;NI%;0,1426
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;42795;54216;0;54216;0;54216;202572;NA;NA;NA;NA;NA;NA;202572;0;0,2676;0,2676;0,2676;NI%;0,0762
ICAP DO BRASIL CTVM LTDA. - PRUDENCIAL;1000082705;n2;S4;I;3;RIO DE JANEIRO;RJ;42795;49682;0;49682;0;49682;36770;0;0;132;4611;4743;159480;200993;0;0,2472;0,2472;0,2472;NI%;0,0787
DREBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;S4;I;2;ELDORADO;RS;42795;31432;0;31432;0;31432;106722;0;0;0;0;0;91892;198615;0;0,1583;0,1583;0,1583;NI%;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;42795;123615;0;123615;0;123615;197766;NA;NA;NA;NA;NA;NA;197766;0;0,6251;0,6251;0,6251;NI%;0,0309
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;42795;41523;0;41523;0;41523;196320;NA;NA;NA;NA;NA;NA;196320;0;0,2115;0,2115;0,2115;NI%;0,0883
MÚLTIPLA CFI S/A - PRUDENCIAL;1000083584;n1;S4;C;2;ARAXA;MG;42795;29042;0;29042;0;29042;132955;0;0;0;0;0;62645;195600;0;0,1485;0,1485;0,1485;NI%;0,0691
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;S5;I;2;PALMEIRA DAS MISSOES;RS;42795;49340;0;49340;0;49340;195254;NA;NA;NA;NA;NA;NA;195254;0;0,2527;0,2527;0,2527;NI%;0,0475
SICREDI RECIFE - COOPERATIVA DE CRÉDITO DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL;70241658;b3S;S5;I;2;RECIFE;PE;42795;73000;0;73000;0;73000;190626;NA;NA;NA;NA;NA;NA;190626;0;0,3829;0,3829;0,3829;NI%;0,0311
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;S4;I;2;RIO DE JANEIRO;RJ;42795;21307;0;21307;0;21307;134898;0;0;0;0;0;54256;189154;0;0,1126;0,1126;0,1126;NI%;0,0823
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS DA REGIÃO OESTE DO PARANÁ LTDA. - UNIPRIME OESTE DO PARANÁ;1736243;b3S;S5;I;2;CASCAVEL;PR;42795;53755;0;53755;0;53755;187141;NA;NA;NA;NA;NA;NA;187141;0;0,2872;0,2872;0,2872;NI%;0,0869
WESTERN ASSET DTVM LTDA. - PRUDENCIAL;1000083900;n2;S4;I;3;SAO PAULO;SP;42795;77022;0;77022;0;77022;44059;3021;0;0;0;3021;139531;186610;0;0,4127;0,4127;0,4127;NI%;0,0606
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184068;b3C;S4;I;2;BELO HORIZONTE;MG;42795;26515;0;26515;0;26515;177785;0;0;2796;0;2796;3282;183863;880051;0,1442;0,1442;0,1442;0,0301;0,0105
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;S5;I;2;FLORIANOPOLIS;SC;42795;29789;0;29789;0;29789;183588;NA;NA;NA;NA;NA;NA;183588;0;0,1623;0,1623;0,1623;NI%;0,1028
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - SICREDI NATAL;70038237;b3S;S5;I;2;NATAL;RN;42795;71971;0;71971;0;71971;183301;NA;NA;NA;NA;NA;NA;183301;0;0,3926;0,3926;0,3926;NI%;0,0378
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA.;33370115;b3S;S4;I;2;RIO DE JANEIRO;RJ;42795;63877;0;63877;0;63877;147693;0;0;0;0;0;35010;182702;444501;0,3496;0,3496;0,3496;0,1437;0,0613
COOPERATIVA DE CRÉDITO RURAL E DOS EMPRESÁRIOS DO CENTRO DO ESTADO DE RONDÔNIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;42795;52025;0;52025;0;52025;182604;NA;NA;NA;NA;NA;NA;182604;0;0,2849;0,2849;0,2849;NI%;0,06
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;S5;I;2;ARAPOTI;PR;42795;31267;0;31267;0;31267;181461;NA;NA;NA;NA;NA;NA;181461;0;0,1723;0,1723;0,1723;NI%;0,1481
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;S5;I;2;ROLANDIA;PR;42795;35006;0;35006;0;35006;181285;NA;NA;NA;NA;NA;NA;181285;0;0,1931;0,1931;0,1931;NI%;0,1364
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;S5;I;2;ANAPOLIS;GO;42795;56928;0;56928;0;56928;180575;NA;NA;NA;NA;NA;NA;180575;0;0,3153;0,3153;0,3153;NI%;0,0223
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;S4;I;2;SAO PAULO;SP;42795;45732;0;45732;0;45732;100816;0;0;5;0;5;78545;179366;0;0,255;0,255;0,255;NI%;0,0397
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;S5;I;2;GOIANIA;GO;42795;56290;0;56290;0;56290;177168;NA;NA;NA;NA;NA;NA;177168;0;0,3177;0,3177;0,3177;NI%;0,0387
BEXS - PRUDENCIAL;1000080862;b2;S4;C;2;SAO PAULO;SP;42795;31536;0;31536;0;31536;19721;1022;0;34;0;1056;156372;177149;90791;0,178;0,178;0,178;0,3473;0,1215
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;42795;41575;0;41575;0;41575;176137;NA;NA;NA;NA;NA;NA;176137;0;0,236;0,236;0,236;NI%;0,1513
COOPERATIVA DE CREDITO E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO;72128440;b3S;S5;I;2;RIO DE JANEIRO;RJ;42795;70514;0;70514;0;70514;175395;NA;NA;NA;NA;NA;NA;175395;0;0,402;0,402;0,402;NI%;0,2333
COOPERATIVA DE CRÉDITO NOROESTE - SICOOB NOROESTE;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;42795;33844;0;33844;0;33844;174755;NA;NA;NA;NA;NA;NA;174755;0;0,1937;0,1937;0,1937;NI%;0,393
C H B - CIA HIPOT. BRASILEIRA - PRUDENCIAL;1000081854;n1;S4;I;2;NATAL;RN;42795;17056;0;17056;2944;20000;154845;0;0;0;0;0;19709;174553;0;0,0977;0,0977;0,1146;NI%;0,0831
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;S5;I;2;ADAMANTINA;SP;42795;48288;0;48288;0;48288;173877;NA;NA;NA;NA;NA;NA;173877;0;0,2777;0,2777;0,2777;NI%;0,0487
SICREDI PERNAMBUCRED - COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;S5;I;2;RECIFE;PE;42795;50823;0;50823;0;50823;172154;NA;NA;NA;NA;NA;NA;172154;0;0,2952;0,2952;0,2952;NI%;0,1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;42795;34895;0;34895;0;34895;172068;NA;NA;NA;NA;NA;NA;172068;0;0,2028;0,2028;0,2028;NI%;0,2011
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;42795;61768;0;61768;0;61768;172017;NA;NA;NA;NA;NA;NA;172017;0;0,3591;0,3591;0,3591;NI%;0,0329
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;42795;54100;0;54100;0;54100;171431;NA;NA;NA;NA;NA;NA;171431;0;0,3156;0,3156;0,3156;NI%;0,0589
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;42795;50908;0;50908;0;50908;170548;NA;NA;NA;NA;NA;NA;170548;0;0,2985;0,2985;0,2985;NI%;0,0753
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;S5;I;2;JOACABA;SC;42795;24432;0;24432;0;24432;169251;NA;NA;NA;NA;NA;NA;169251;0;0,1444;0,1444;0,1444;NI%;0,0574
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;42795;46307;0;46307;0;46307;168813;NA;NA;NA;NA;NA;NA;168813;0;0,2743;0,2743;0,2743;NI%;0,1975
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6332931;b3S;S4;I;2;RIO VERDE;GO;42795;31361;0;31361;0;31361;156028;0;0;0;0;0;12241;168269;211533;0,1864;0,1864;0,1864;0,1483;0,1404
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;S5;I;2;BURITIS;RO;42795;57708;0;57708;0;57708;167397;NA;NA;NA;NA;NA;NA;167397;0;0,3447;0,3447;0,3447;NI%;0,0803
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;S5;I;2;SAO GOTARDO;MG;42795;50578;0;50578;0;50578;164733;NA;NA;NA;NA;NA;NA;164733;0;0,307;0,307;0,307;NI%;0,1545
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;42795;40052;0;40052;0;40052;164671;NA;NA;NA;NA;NA;NA;164671;0;0,2432;0,2432;0,2432;NI%;0,1181
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;42795;40778;0;40778;0;40778;164396;NA;NA;NA;NA;NA;NA;164396;0;0,248;0,248;0,248;NI%;0,0693
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;S5;I;2;CAMPOS NOVOS;SC;42795;30708;0;30708;0;30708;163960;NA;NA;NA;NA;NA;NA;163960;0;0,1873;0,1873;0,1873;NI%;0,0496
AGORACRED S/A SCFI - PRUDENCIAL;1000083618;n1;S4;I;2;VITORIA;ES;42795;18380;0;18380;0;18380;92494;0;0;0;0;0;70988;163482;0;0,1124;0,1124;0,1124;NI%;0,2596
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;2;LAJEADO;RS;42795;37311;0;37311;0;37311;163236;NA;NA;NA;NA;NA;NA;163236;0;0,2286;0,2286;0,2286;NI%;0,0747
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;S5;I;2;GOIANESIA;GO;42795;102632;0;102632;0;102632;162731;NA;NA;NA;NA;NA;NA;162731;0;0,6307;0,6307;0,6307;NI%;0,01
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;42795;111115;0;111115;0;111115;124123;0;0;0;0;0;38378;162501;248901;0,6838;0,6838;0,6838;0,4464;0,0057
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S5;I;2;MARILIA;SP;42795;41876;0;41876;0;41876;160316;NA;NA;NA;NA;NA;NA;160316;0;0,2612;0,2612;0,2612;NI%;0,1233
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;42795;74411;0;74411;0;74411;160064;NA;NA;NA;NA;NA;NA;160064;0;0,4649;0,4649;0,4649;NI%;0,0388
BBVA BRASIL BI S.A. - PRUDENCIAL;1000081366;b2;S4;I;3;SAO PAULO;SP;42795;112623;0;112623;0;112623;125758;0;0;0;13705;13705;18421;157884;133715;0,7133;0,7133;0,7133;0,8423;0,0028
COOPERATIVA DE CRÉDITO DO ALTO PARNAÍBA E REGIÃO LTDA.;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;42795;38723;0;38723;0;38723;156635;NA;NA;NA;NA;NA;NA;156635;0;0,2472;0,2472;0,2472;NI%;0,0539
