Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;S5;I;2;GOIANIA;GO;42795;1145;0;0;120268;-6581;113687;0;0;0;0;0;1564;91203;6884;214483;0;214483
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;S5;I;2;UBERLANDIA;MG;42795;794;0;15877;45754;-1444;44310;0;0;0;0;0;2914;133600;14917;212412;0;212412
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;42795;1625;0;0;152317;-9671;142646;0;0;0;0;0;1470;52828;12027;210597;0;210597
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;S5;I;2;BURITIS;RO;42795;1607;0;0;158790;-7984;150806;0;0;0;0;0;1954;44520;9649;208536;0;208536
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;42795;1267;0;8486;124640;-9230;115409;0;0;0;0;0;2526;65709;12887;206284;0;206284
MÚLTIPLA CFI S/A - PRUDENCIAL;1000083584;n1;S4;C;2;ARAXA;MG;42795;105;19798;18772;157943;-13456;144487;0;0;0;0;0;4828;15557;2286;205832;0;205832
BANCO NEON S.A. - PRUDENCIAL;1000081218;b1;S4;I;2;BELO HORIZONTE;MG;42795;6720;6101;12820;116925;-5356;111569;0;0;0;0;0;32667;34065;1369;205311;0;205311
WESTERN UNION - PRUDENCIAL;1000080886;b1;S4;C;3;SAO PAULO;SP;42795;63119;0;96737;0;0;0;0;0;0;0;0;18557;1673;25171;205258;0;205258
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;S5;I;2;CARMO DO PARANAIBA;MG;42795;819;0;0;111928;-2011;109917;0;0;0;0;0;1534;82000;10885;205155;0;205155
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;42795;1746;0;0;130426;-7385;123041;0;0;0;0;0;2755;66777;9953;204272;0;204272
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;S4;I;2;CURITIBA;PR;42795;58;12132;0;208171;-39776;168395;0;0;0;0;0;22298;68;795;203746;0;203746
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;S5;I;2;TOLEDO;PR;42795;299;0;0;117090;-2466;114624;0;0;0;0;0;206;80489;8002;203620;0;203620
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;42795;1400;0;71712;117450;-3437;114013;0;0;0;0;0;960;4670;9554;202309;0;202309
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;S5;I;2;RAUL SOARES;MG;42795;2677;0;0;104776;-5816;98960;0;0;0;0;0;1803;86392;11241;201074;0;201074
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;S5;I;2;PALMEIRA DAS MISSOES;RS;42795;1392;1809;0;117193;-6042;111151;0;0;0;0;0;5107;67679;11380;198518;0;198518
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;S5;I;2;ROLANDIA;PR;42795;638;53624;68672;69827;-1104;68723;0;0;0;0;0;1520;150;4876;198203;0;198203
BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL;1000081263;b1;S4;I;3;SAO PAULO;SP;42795;561;51742;61016;4654;-16;4639;0;0;0;0;0;79175;168;179;197480;0;197480
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;42795;892;0;0;131834;-7837;123997;0;0;0;0;0;1924;63708;5772;196293;0;196293
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;S5;I;2;CAMPOS NOVOS;SC;42795;1654;0;29852;112651;-2998;109653;0;0;0;0;0;634;46844;6817;195456;0;195456
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2923389;b3S;S5;I;2;ARACAJU;SE;42795;506;0;0;100438;-6617;93821;0;0;0;0;0;7069;84603;9122;195121;0;195121
MSB BANK S.A. BCO CÂMBIO - PRUDENCIAL;1000081294;b2;S4;I;2;CURITIBA;PR;42795;34069;2432;29560;0;0;0;0;0;0;0;0;127451;66;779;194356;0;194356
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA. - UNICRED CENTRO-OESTE RS;2641032;b3S;S5;I;2;SANTA MARIA;RS;42795;1063;0;125;112133;-3689;108444;0;0;0;0;0;912;76060;5855;192460;0;192460
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;42795;477;0;0;116710;-5216;111493;0;0;0;0;0;752;61140;16489;190351;0;190351
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;S5;I;2;SETE LAGOAS;MG;42795;1602;0;0;101624;-18069;83555;0;0;0;0;0;2481;92894;8800;189332;0;189332
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;S5;I;2;BELO HORIZONTE;MG;42795;888;0;0;100748;-946;99802;0;0;0;0;0;7640;70498;10482;189310;0;189310
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;S5;I;2;ERECHIM;RS;42795;100;0;0;90908;-5756;85152;0;0;0;0;0;447;100208;2779;188686;0;188686
COOPERATIVA DE CRÉDITO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;S5;I;2;PARANAVAI;PR;42795;2396;4675;0;129427;-10940;118487;0;0;0;0;0;1915;52487;7847;187806;0;187806
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;S5;I;2;NOVA SERRANA;MG;42795;4179;0;0;61728;-1375;60353;0;0;0;0;0;3369;112363;7404;187668;0;187668
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAIBA LTDA.;3428338;b3S;S5;I;2;CAMPINA GRANDE;PB;42795;920;0;0;147539;-2576;144963;0;0;0;0;0;8831;21700;10888;187302;0;187302
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;S5;I;2;JANDAIA DO SUL;PR;42795;2145;553;0;86679;-6185;80494;0;0;0;0;0;6934;86750;9350;186226;0;186226
QUERO-QUERO - PRUDENCIAL;1000080831;n1;S4;I;2;SANTO CRISTO;RS;42795;398;0;34793;165606;-25495;140111;0;0;0;0;0;9945;2;848;186097;0;186097
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAÚA, RIBEIRÃO PIRES E VALE DO PARAÍBA - SICOOB CREDCEG;7789195;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;42795;668;0;69036;94105;-3906;90199;0;0;0;0;0;162;18155;1955;180175;0;180175
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6332931;b3S;S4;I;2;RIO VERDE;GO;42795;3051;0;0;106253;-9679;96574;0;0;0;0;0;5950;63127;8678;177380;0;177380
COOPERATIVA DE CRÉDITO DE CAMPINA GRANDE - SICREDI CENTRO PARAIBANA;1151186;b3S;S5;I;2;CAMPINA GRANDE;PB;42795;940;0;0;127627;-4895;122733;0;0;0;0;0;6789;34864;11183;176508;0;176508
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;S5;I;2;FLORIANOPOLIS;SC;42795;962;0;93692;72303;-2727;69576;0;0;0;0;0;3830;4049;3490;175599;0;175599
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS LTDA. SICOOB CREDIPARNOR;698609;b3S;S5;I;2;PARACATU;MG;42795;1320;0;8884;103174;-6831;96344;0;0;0;0;0;922;60122;7766;175357;0;175357
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;S5;I;2;SAO PAULO;SP;42795;4908;0;54909;101919;-2800;99120;0;0;0;0;0;6026;409;9442;174814;0;174814
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;S5;I;2;PARA DE MINAS;MG;42795;586;0;0;27927;-1004;26923;0;0;0;0;0;5646;134837;4969;172960;0;172960
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;S5;I;2;TEOFILO OTONI;MG;42795;5929;0;0;46026;-2264;43762;0;0;0;0;0;2205;110711;9808;172415;0;172415
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;S5;I;2;ARAXA;MG;42795;782;0;0;81552;-5222;76330;0;0;0;0;0;1753;81643;11414;171922;0;171922
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;S5;I;2;SANTO ANTONIO DO MONTE;MG;42795;2533;0;0;88862;-8209;80653;0;0;0;0;0;2782;81986;3961;171914;0;171914
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;42795;936;0;0;0;0;0;9580;159498;0;-566;168512;442;562;312;170764;0;170764
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;S5;I;2;CONSELHEIRO PENA;MG;42795;2154;0;0;71978;-3587;68392;0;0;0;0;0;1447;89709;8972;170674;0;170674
SANTANA S.A. - CFI - PRUDENCIAL;1000083474;n1;S4;C;2;SAO PAULO;SP;42795;1166;9033;13611;135717;-14320;121397;0;0;0;0;0;13659;8593;2014;169473;0;169473
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;S5;I;2;CONSTANTINA;RS;42795;675;0;2957;113490;-9999;103491;0;0;0;0;0;2519;52862;6901;169405;0;169405
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL - SICREDI AJURIS;3750034;b3S;S5;I;2;PORTO ALEGRE;RS;42795;36;0;11390;31249;-458;30790;0;0;0;0;0;2524;121742;2651;169133;0;169133
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;S5;I;2;XANXERE;SC;42795;3110;0;81064;70800;-2648;68152;0;0;0;0;0;845;11201;4433;168804;0;168804
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;S5;I;2;FLORIANOPOLIS;SC;42795;271;0;0;59587;-1070;58517;0;0;0;0;0;14;104927;4849;168579;0;168579
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;42795;559;0;45089;106609;-2049;104560;0;0;0;0;0;975;5673;10618;167475;0;167475
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA   SICOOB CREDIMOGIANA;69346856;b3S;S5;I;2;FRANCA;SP;42795;615;0;54803;86578;-5715;80864;0;0;0;0;0;308;28994;1702;167286;0;167286
COOPERATIVA DE CRÉDITO RURAL E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESARIOS E MICROEMPREENDEDORES DA REGIÃO DE CAPIVARI;49389307;b3S;S5;I;2;CAPIVARI;SP;42795;1501;0;53340;96309;-3608;92701;0;0;0;0;0;1565;8681;9090;166877;0;166877
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA BORBOREMA E AGRESTE PARAIBANO - SICOOB BORBOREMA PARAIBANO;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;42795;1960;0;8588;104685;-2468;102217;0;0;0;0;0;2292;46374;5267;166699;0;166699
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL;106180;b3C;S4;I;2;CUIABA;MT;42795;158;114153;27047;7600;-152;7448;0;0;0;0;0;898;133;16301;166137;0;166137
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;42795;2266;0;0;88524;-2816;85709;0;0;0;0;0;2403;65929;9160;165467;0;165467
NATIXIS BRASIL S.A. BM - PRUDENCIAL;1000081627;b1;S4;I;3;SAO PAULO;SP;42795;9640;15400;133987;0;0;0;0;0;0;0;0;3941;319;1727;165013;0;165013
ANDBANK - PRUDENCIAL;1000081256;b1;S4;C;3;SAO PAULO;SP;42795;543;68091;34218;13830;-196;13634;0;0;0;0;0;28310;3353;15646;163795;0;163795
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;S4;I;2;RIO DE JANEIRO;RJ;42795;698;31997;34071;56944;-1618;55326;0;0;0;0;0;26731;3715;10160;162699;0;162699
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;S4;I;2;SAO PAULO;SP;42795;472;8300;53320;0;0;0;0;0;0;0;0;98163;275;2017;162547;0;162547
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS LTDA - SICOOB CARLOS CHAGAS;41753500;b3S;S5;I;2;CARLOS CHAGAS;MG;42795;1095;0;0;87472;-2678;84794;0;0;0;0;0;1504;68195;6184;161772;0;161772
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA LTDA - SICOOB VALE DO PARAIBA;2197569;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;42795;512;0;37698;93752;-3156;90596;0;0;0;0;0;9409;18998;4439;161651;0;161651
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;S5;I;2;PARA DE MINAS;MG;42795;715;0;0;48747;-1699;47048;0;0;0;0;0;1899;108894;2439;160995;0;160995
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE CÂNDIDO MOTA E REGIÃO.;66788142;b3S;S5;I;2;CANDIDO MOTA;SP;42795;1228;0;64852;70941;-3119;67822;0;0;0;0;0;767;18709;7474;160851;0;160851
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;S5;I;2;IPATINGA;MG;42795;3668;0;0;50233;-2685;47547;0;0;0;0;0;3227;98113;8193;160749;0;160749
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL E SUDOESTE DE MINAS GERAIS, BAIXA MOGIANA E REGIÃO LTDA. - SICOOB CREDINTER;24048910;b3S;S5;I;2;GUARANESIA;MG;42795;1847;0;0;98087;-8667;89419;0;0;0;0;0;1864;59669;7721;160520;0;160520
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;S5;I;2;BELO HORIZONTE;MG;42795;324;0;0;66510;-1602;64909;0;0;0;0;0;1056;89385;3262;158936;0;158936
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95163002;b3S;S5;I;2;SANTO ANGELO;RS;42795;858;0;0;105781;-3557;102224;0;0;0;0;0;413;51736;3661;158893;0;158893
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;S5;I;2;FRUTAL;MG;42795;1348;0;0;94572;-10340;84233;0;0;0;0;0;1193;64537;7470;158780;0;158780
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;42795;751;0;0;102791;-2377;100415;0;0;0;0;0;4238;45253;7627;158284;0;158284
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;S5;I;2;JI-PARANA;RO;42795;95;29375;122087;333;-2;332;0;0;0;0;0;785;2005;2758;157437;0;157437
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;S4;I;3;RIO DE JANEIRO;RJ;42795;478;19997;21795;0;0;0;0;0;0;0;0;86334;23437;4180;156222;0;156222
BPN BRASIL BM S.A. - PRUDENCIAL;1000081490;b1;S4;I;3;SAO PAULO;SP;42795;638;25999;44160;82300;-21975;60325;0;0;0;0;0;7356;17257;168;155904;0;155904
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MONTE CARMELO E REGIÃO LTDA - SICOOB MONTECREDI;71392047;b3S;S5;I;2;MONTE CARMELO;MG;42795;234;0;0;54614;-1449;53166;0;0;0;0;0;3754;90738;7780;155671;0;155671
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL  PLANALTO SERRA;5863726;b3S;S5;I;2;SANANDUVA;RS;42795;547;0;5175;100705;-6226;94480;0;0;0;0;0;2103;45267;7668;155240;0;155240
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;S5;I;2;ITAUNA;MG;42795;1643;0;0;96376;-1914;94463;0;0;0;0;0;1257;47209;10378;154949;0;154949
GRADUAL CCTVM S.A. - PRUDENCIAL;1000082554;n2;S4;I;2;SAO PAULO;SP;42795;4539;14799;12117;0;0;0;0;0;0;0;0;115498;891;6166;154012;0;154012
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO DISTRITO FEDERAL LTDA - SICOOB EMPRESARIAL;5856736;b3S;S5;I;2;BRASILIA;DF;42795;3151;0;0;41961;-3651;38310;0;0;0;0;0;1139;95979;14985;153564;0;153564
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERV MEMBROS JUSTIÇA TRABALHO MPT TERRITÓRIO NACIONAL PODER JUDICIÁRIO FEDERAL MPU PA SC TSE  STM DF BOMBEIROS PA-SICOOB CREDIJUSTRA;37079720;b3S;S5;I;2;BRASILIA;DF;42795;577;0;0;106537;-2493;104044;0;0;0;0;0;898;29697;14931;150147;0;150147
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA MATA MINEIRA LTDA - SICOOB CREDIMATA;1152097;b3S;S5;I;2;VOLTA GRANDE;MG;42795;1775;0;0;49659;-2671;46988;0;0;0;0;0;2457;90054;8212;149485;0;149485
SICREDI BELEM - COOPERATIVA DE CRÉDITO;83315408;b3S;S5;I;2;BELEM;PA;42795;207;0;0;67324;-5243;62081;0;0;0;0;0;5209;72057;9621;149175;0;149175
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA ZONA DA MATA MINEIRA E SUL DO ESPÍRITO SANTO;86389236;b3S;S5;I;2;UBA;MG;42795;513;115;0;53914;-2532;51383;0;0;0;0;0;3757;88901;4375;149044;0;149044
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARIQUEMES LTDA. - CREDISIS CREDIARI;3222753;b3S;S5;I;2;ARIQUEMES;RO;42795;710;0;3254;95706;-2406;93300;0;0;0;0;0;215;41453;9175;148107;0;148107
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA REGIÃO DOS VALES DO SINOS, PARANHANA E CAÍ LTDA - UNICRED REGIÃO DOS VALES;1796302;b3S;S5;I;2;NOVO HAMBURGO;RS;42795;504;0;408;65499;-3631;61868;0;0;0;0;0;837;80187;3689;147493;0;147493
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE ARARAQUARA E REGIÃO - SICREDI CENTRO NORTE SP;73113243;b3S;S5;I;2;ARARAQUARA;SP;42795;1257;0;0;47650;-2450;45200;0;0;0;0;0;4889;88996;6086;146429;0;146429
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;S5;I;2;LAGOA DA PRATA;MG;42795;933;0;0;70492;-2291;68201;0;0;0;0;0;11067;61279;4712;146192;0;146192
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE TRANSPORTES DOS ESTADOS DE SANTA CATARINA E RIO GRANDE DO SUL - TRANSPOCRED;8075352;b3S;S5;I;2;FLORIANOPOLIS;SC;42795;571;0;64595;78916;-9256;69660;0;0;0;0;0;777;3494;6484;145580;0;145580
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41931445;b3S;S5;I;2;FORMIGA;MG;42795;904;0;0;82841;-4816;78025;0;0;0;0;0;1861;53708;10708;145206;0;145206
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;S5;I;2;ARAGUARI;MG;42795;934;8963;0;107848;-5529;102319;0;0;0;0;0;1671;23431;7840;145157;0;145157
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE DOIS VIZINHOS - CRESOL DOIS VIZINHOS;971300;b3S;S5;I;2;DOIS VIZINHOS;PR;42795;417;0;0;112281;-2514;109767;0;0;0;0;0;960;28086;4588;143818;0;143818
SAX S.A. CFI - PRUDENCIAL;1000083515;n1;S4;I;2;BARUERI;SP;42795;187;21065;0;141860;-33709;108151;0;0;0;0;0;13953;0;60;143415;0;143415
UNIPRIME CAMPOS GERAIS - COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DE SAÚDE E EMPRESÁRIOS DA REGIÃO DOS CAMPOS GERAIS LTDA.;3234384;b3S;S5;I;2;PONTA GROSSA;PR;42795;726;0;0;46057;-948;45110;0;0;0;0;0;62;95076;1993;142967;0;142967
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71243034;b3S;S5;I;2;CAPELINHA;MG;42795;2159;0;0;72003;-2577;69426;0;0;0;0;0;1497;57859;11038;141979;0;141979
DREBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;S4;I;2;ELDORADO;RS;42795;178;0;2427;149439;-15580;133859;0;0;0;0;0;5160;0;0;141623;0;141623
BCO LA NACION ARGENTINA - PRUDENCIAL;1000081270;b1;S4;I;3;SAO PAULO;SP;42795;3691;12050;9825;11849;-43;11806;0;0;0;0;0;85598;353;16636;139959;0;139959
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;S5;I;2;CABEDELO;PB;42795;3;77189;42175;12694;-112;12582;0;0;0;0;0;1003;121;6312;139384;0;139384
COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA. - SICOOB;1187961;b3S;S5;I;2;BRASILIA;DF;42795;1986;0;0;68654;-7544;61110;0;0;0;0;0;942;58804;16220;139061;0;139061
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;S5;I;2;GOIANIA;GO;42795;270;0;0;101373;-18664;82709;0;0;0;0;0;843;44012;10969;138805;0;138805
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;S5;I;2;FOZ DO IGUACU;PR;42795;2233;0;0;78812;-3985;74827;0;0;0;0;0;1452;55385;4631;138529;0;138529
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE MADEIRA-MAMORÉ - SICOOB PORTOCREDI;4544165;b3S;S5;I;2;PORTO VELHO;RO;42795;2068;0;0;91694;-4929;86765;0;0;0;0;0;1447;38693;8864;137837;0;137837
