Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;S5;I;2;BELO HORIZONTE;MG;42795;2195;0;0;109540;0;111735;0;0;0;0;0;0;0;0;111735;0;13752;125488;0;63822;189310
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;S5;I;2;ERECHIM;RS;42795;8328;0;0;161106;221;169656;0;0;0;0;0;0;0;0;169656;0;1705;171360;0;17325;188686
COOPERATIVA DE CRÉDITO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;S5;I;2;PARANAVAI;PR;42795;30812;0;0;90772;456;122039;0;0;2307;0;0;0;2307;0;124346;0;30197;154543;0;33263;187806
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;S5;I;2;NOVA SERRANA;MG;42795;41100;0;0;105282;0;146383;0;0;0;0;0;0;0;0;146383;0;5489;151872;0;35796;187668
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAIBA LTDA.;3428338;b3S;S5;I;2;CAMPINA GRANDE;PB;42795;3523;0;0;106900;314;110737;0;0;0;0;0;0;0;6832;117569;0;11290;128859;0;58442;187302
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;S5;I;2;JANDAIA DO SUL;PR;42795;23074;0;0;101077;1848;125999;0;0;0;0;0;0;0;1166;127166;0;31428;158593;0;27633;186226
QUERO-QUERO - PRUDENCIAL;1000080831;n1;S4;I;2;SANTO CRISTO;RS;42795;0;0;0;0;0;0;0;0;0;0;0;141617;141617;0;141617;0;8147;149764;0;36334;186097
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAÚA, RIBEIRÃO PIRES E VALE DO PARAÍBA - SICOOB CREDCEG;7789195;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;42795;23482;0;0;115077;15;138574;0;0;0;0;0;0;0;0;138574;0;2435;141009;0;39166;180175
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6332931;b3S;S4;I;2;RIO VERDE;GO;42795;28993;0;0;65902;49;94944;0;0;0;0;0;0;0;11665;106609;0;38799;145408;0;31972;177380
COOPERATIVA DE CRÉDITO DE CAMPINA GRANDE - SICREDI CENTRO PARAIBANA;1151186;b3S;S5;I;2;CAMPINA GRANDE;PB;42795;24551;0;0;99569;23;124143;0;0;0;0;0;0;0;0;124143;0;10432;134575;0;41933;176508
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;S5;I;2;FLORIANOPOLIS;SC;42795;23793;0;0;122324;835;146953;0;0;0;0;0;0;0;507;147460;0;3562;151021;0;24578;175599
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS LTDA. SICOOB CREDIPARNOR;698609;b3S;S5;I;2;PARACATU;MG;42795;27014;0;0;60413;0;87427;0;0;2459;0;0;0;2459;528;90414;0;30369;120783;0;54575;175357
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;S5;I;2;SAO PAULO;SP;42795;654;0;0;11349;0;12003;0;0;0;0;0;0;0;0;12003;0;2759;14762;0;160052;174814
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;S5;I;2;PARA DE MINAS;MG;42795;32603;0;0;104472;2439;139514;0;0;0;0;0;0;0;0;139514;0;9408;148922;0;24038;172960
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;S5;I;2;TEOFILO OTONI;MG;42795;36273;0;0;84866;0;121139;0;0;0;0;0;0;0;0;121139;0;11038;132177;0;40238;172415
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;S5;I;2;ARAXA;MG;42795;34116;0;0;66684;0;100800;0;0;2924;0;0;0;2924;90;103813;0;31446;135259;0;36662;171922
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;S5;I;2;SANTO ANTONIO DO MONTE;MG;42795;21943;0;0;90170;0;112112;0;0;0;0;0;0;0;144;112257;0;22994;135251;0;36663;171914
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;42795;0;0;0;0;0;0;0;0;0;0;0;97;97;134697;134794;0;17246;152039;0;18724;170764
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;S5;I;2;CONSELHEIRO PENA;MG;42795;23176;0;0;93808;780;117763;0;0;0;0;0;0;0;0;117763;0;14886;132649;0;38025;170674
SANTANA S.A. - CFI - PRUDENCIAL;1000083474;n1;S4;C;2;SAO PAULO;SP;42795;0;0;0;11058;0;11058;0;0;0;0;0;113801;113801;0;124859;0;5829;130688;0;38785;169473
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;S5;I;2;CONSTANTINA;RS;42795;7621;0;0;57291;0;64912;0;0;0;0;0;0;0;0;64912;0;76663;141575;0;27830;169405
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL - SICREDI AJURIS;3750034;b3S;S5;I;2;PORTO ALEGRE;RS;42795;2092;0;0;127526;20682;150301;0;0;0;0;0;0;0;877;151177;0;3130;154307;0;14826;169133
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;S5;I;2;XANXERE;SC;42795;21139;0;0;107887;356;129382;0;0;0;0;0;0;0;3268;132650;0;14742;147392;0;21412;168804
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;S5;I;2;FLORIANOPOLIS;SC;42795;11428;0;0;129515;1567;142510;0;0;0;0;0;0;0;0;142510;0;2303;144813;0;23766;168579
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;42795;5519;0;0;8452;0;13971;0;0;0;0;0;0;0;0;13971;0;13280;27252;0;140223;167475
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA   SICOOB CREDIMOGIANA;69346856;b3S;S5;I;2;FRANCA;SP;42795;21692;0;0;121074;2432;145198;0;0;0;0;0;0;0;0;145198;0;4783;149981;0;17305;167286
COOPERATIVA DE CRÉDITO RURAL E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESARIOS E MICROEMPREENDEDORES DA REGIÃO DE CAPIVARI;49389307;b3S;S5;I;2;CAPIVARI;SP;42795;29894;0;0;101610;0;131505;0;0;0;0;0;0;0;0;131505;0;13879;145384;0;21494;166877
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA BORBOREMA E AGRESTE PARAIBANO - SICOOB BORBOREMA PARAIBANO;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;42795;54072;0;0;70388;0;124460;0;0;0;0;0;0;0;0;124460;0;4884;129344;0;37355;166699
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL;106180;b3C;S4;I;2;CUIABA;MT;42795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141554;141554;0;24583;166137
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;42795;28989;0;0;84304;66;113359;0;0;0;0;0;0;0;0;113359;0;6960;120319;0;45148;165467
NATIXIS BRASIL S.A. BM - PRUDENCIAL;1000081627;b1;S4;I;3;SAO PAULO;SP;42795;0;0;0;4423;0;4423;0;0;0;0;0;0;0;0;4423;0;8880;13303;0;151711;165013
ANDBANK - PRUDENCIAL;1000081256;b1;S4;C;3;SAO PAULO;SP;42795;925;0;0;48831;0;49756;0;0;0;0;0;0;0;0;49756;0;14494;64250;0;99545;163795
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;S4;I;2;RIO DE JANEIRO;RJ;42795;6728;0;0;109349;0;116077;19478;0;0;0;0;0;0;0;135556;0;4066;139622;11;23066;162699
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;S4;I;2;SAO PAULO;SP;42795;0;0;0;0;0;0;8400;0;0;0;0;0;0;0;8400;0;108213;116614;0;45933;162547
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS LTDA - SICOOB CARLOS CHAGAS;41753500;b3S;S5;I;2;CARLOS CHAGAS;MG;42795;17218;0;0;71359;332;88909;0;0;0;0;0;0;0;176;89084;0;27643;116727;0;45045;161772
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA LTDA - SICOOB VALE DO PARAIBA;2197569;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;42795;12763;0;0;127539;0;140302;0;0;0;0;0;0;0;0;140302;0;1230;141532;0;20119;161651
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;S5;I;2;PARA DE MINAS;MG;42795;31674;0;0;104129;84;135887;0;0;0;0;0;0;0;0;135887;0;4671;140558;0;20437;160995
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE CÂNDIDO MOTA E REGIÃO.;66788142;b3S;S5;I;2;CANDIDO MOTA;SP;42795;39470;0;0;49132;0;88602;0;0;0;0;0;0;0;93;88695;0;45709;134404;0;26447;160851
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;S5;I;2;IPATINGA;MG;42795;21056;0;0;95733;858;117646;0;0;0;0;0;0;0;0;117646;0;6025;123671;0;37077;160749
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL E SUDOESTE DE MINAS GERAIS, BAIXA MOGIANA E REGIÃO LTDA. - SICOOB CREDINTER;24048910;b3S;S5;I;2;GUARANESIA;MG;42795;21015;0;0;79661;296;100972;0;0;0;0;0;0;0;22;100994;0;34836;135829;160;24530;160520
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;S5;I;2;BELO HORIZONTE;MG;42795;11862;0;0;118309;172;130343;0;0;0;0;0;0;0;0;130343;0;957;131300;0;27636;158936
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95163002;b3S;S5;I;2;SANTO ANGELO;RS;42795;11969;0;0;122159;581;134709;0;0;0;0;0;0;0;0;134709;0;3035;137743;0;21150;158893
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;S5;I;2;FRUTAL;MG;42795;28994;0;0;37866;0;66861;0;0;7189;0;0;0;7189;0;74050;0;38193;112242;0;46538;158780
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;42795;28038;0;0;77915;0;105953;0;0;0;0;0;0;0;0;105953;0;4685;110638;0;47646;158284
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;S5;I;2;JI-PARANA;RO;42795;0;0;0;3370;0;3370;0;0;0;0;0;0;0;1684;5053;0;134947;140000;0;17437;157437
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;S4;I;3;RIO DE JANEIRO;RJ;42795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113240;113240;0;42982;156222
BPN BRASIL BM S.A. - PRUDENCIAL;1000081490;b1;S4;I;3;SAO PAULO;SP;42795;796;0;0;60576;0;61372;0;0;0;0;0;0;0;37689;99060;0;33021;132081;47;23775;155904
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MONTE CARMELO E REGIÃO LTDA - SICOOB MONTECREDI;71392047;b3S;S5;I;2;MONTE CARMELO;MG;42795;12614;0;0;74676;0;87290;0;0;10442;0;0;0;10442;0;97733;0;28363;126096;4;29571;155671
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL  PLANALTO SERRA;5863726;b3S;S5;I;2;SANANDUVA;RS;42795;7986;0;0;70043;0;78029;0;0;0;0;0;0;0;0;78029;0;57646;135675;0;19565;155240
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;S5;I;2;ITAUNA;MG;42795;25955;0;0;78278;652;104885;0;0;0;0;0;0;0;0;104885;0;21769;126654;0;28295;154949
GRADUAL CCTVM S.A. - PRUDENCIAL;1000082554;n2;S4;I;2;SAO PAULO;SP;42795;0;0;0;0;0;0;15629;0;0;0;0;0;0;0;15629;0;122083;137712;0;16300;154012
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO DISTRITO FEDERAL LTDA - SICOOB EMPRESARIAL;5856736;b3S;S5;I;2;BRASILIA;DF;42795;22132;0;0;87392;144;109668;0;0;0;0;0;0;0;11227;120895;0;4635;125529;0;28035;153564
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERV MEMBROS JUSTIÇA TRABALHO MPT TERRITÓRIO NACIONAL PODER JUDICIÁRIO FEDERAL MPU PA SC TSE  STM DF BOMBEIROS PA-SICOOB CREDIJUSTRA;37079720;b3S;S5;I;2;BRASILIA;DF;42795;9068;0;0;90547;0;99616;0;0;0;0;0;0;0;12384;112000;0;2630;114630;0;35517;150147
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA MATA MINEIRA LTDA - SICOOB CREDIMATA;1152097;b3S;S5;I;2;VOLTA GRANDE;MG;42795;27728;0;0;77010;252;104991;0;0;0;0;0;0;0;0;104991;0;16403;121394;0;28091;149485
SICREDI BELEM - COOPERATIVA DE CRÉDITO;83315408;b3S;S5;I;2;BELEM;PA;42795;11273;0;0;99757;3341;114371;0;0;0;0;0;0;0;0;114371;0;6086;120457;0;28718;149175
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA ZONA DA MATA MINEIRA E SUL DO ESPÍRITO SANTO;86389236;b3S;S5;I;2;UBA;MG;42795;23878;0;0;104117;0;127995;0;0;0;0;0;0;0;0;127995;0;4188;132183;0;16861;149044
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARIQUEMES LTDA. - CREDISIS CREDIARI;3222753;b3S;S5;I;2;ARIQUEMES;RO;42795;18028;0;0;58208;0;76237;0;0;0;0;0;0;0;159;76395;0;3242;79637;0;68469;148107
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA REGIÃO DOS VALES DO SINOS, PARANHANA E CAÍ LTDA - UNICRED REGIÃO DOS VALES;1796302;b3S;S5;I;2;NOVO HAMBURGO;RS;42795;15176;0;0;111444;489;127109;0;0;0;0;0;0;0;3;127112;0;3150;130261;0;17231;147493
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE ARARAQUARA E REGIÃO - SICREDI CENTRO NORTE SP;73113243;b3S;S5;I;2;ARARAQUARA;SP;42795;20827;0;0;99593;33;120452;0;0;0;0;0;0;0;0;120452;0;8263;128715;0;17714;146429
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;S5;I;2;LAGOA DA PRATA;MG;42795;21552;0;0;89964;0;111516;0;0;0;0;0;0;0;0;111516;0;9314;120830;0;25362;146192
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE TRANSPORTES DOS ESTADOS DE SANTA CATARINA E RIO GRANDE DO SUL - TRANSPOCRED;8075352;b3S;S5;I;2;FLORIANOPOLIS;SC;42795;17235;0;0;85373;0;102608;0;0;0;0;0;0;0;10470;113078;0;5108;118186;0;27394;145580
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41931445;b3S;S5;I;2;FORMIGA;MG;42795;22252;0;0;74372;0;96624;0;0;0;0;0;0;0;1568;98192;0;24145;122337;15;22854;145206
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;S5;I;2;ARAGUARI;MG;42795;13707;0;0;35166;0;48872;0;0;2630;0;0;0;2630;0;51502;0;65046;116548;0;28609;145157
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE DOIS VIZINHOS - CRESOL DOIS VIZINHOS;971300;b3S;S5;I;2;DOIS VIZINHOS;PR;42795;7588;0;0;27646;0;35234;0;0;0;0;0;0;0;0;35234;0;91729;126962;0;16856;143818
SAX S.A. CFI - PRUDENCIAL;1000083515;n1;S4;I;2;BARUERI;SP;42795;0;0;8435;0;0;8435;0;0;0;175;0;0;175;0;8609;0;22190;30799;0;112616;143415
UNIPRIME CAMPOS GERAIS - COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DE SAÚDE E EMPRESÁRIOS DA REGIÃO DOS CAMPOS GERAIS LTDA.;3234384;b3S;S5;I;2;PONTA GROSSA;PR;42795;12331;0;0;100725;1306;114362;0;0;0;0;0;0;0;0;114362;0;2989;117351;0;25616;142967
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71243034;b3S;S5;I;2;CAPELINHA;MG;42795;18596;0;0;58442;0;77038;0;0;4742;0;0;0;4742;0;81780;0;19877;101657;0;40322;141979
DREBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;S4;I;2;ELDORADO;RS;42795;0;0;0;0;0;0;0;0;0;0;0;100727;100727;0;100727;0;9464;110191;0;31432;141623
BCO LA NACION ARGENTINA - PRUDENCIAL;1000081270;b1;S4;I;3;SAO PAULO;SP;42795;1399;0;0;2716;1643;5758;0;0;0;0;0;0;0;73659;79418;0;24851;104268;0;35691;139959
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;S5;I;2;CABEDELO;PB;42795;0;0;0;30211;0;30211;0;0;0;0;0;0;0;0;30211;0;91598;121810;0;17574;139384
COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA. - SICOOB;1187961;b3S;S5;I;2;BRASILIA;DF;42795;25068;0;0;36186;0;61254;0;0;9099;0;0;0;9099;11643;81996;0;27627;109623;0;29438;139061
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;S5;I;2;GOIANIA;GO;42795;17421;0;0;4043;0;21464;0;0;2303;0;0;0;2303;0;23767;0;19021;42789;0;96016;138805
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;S5;I;2;FOZ DO IGUACU;PR;42795;25339;0;0;82824;245;108408;0;0;0;0;0;0;0;0;108408;0;12232;120640;0;17889;138529
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE MADEIRA-MAMORÉ - SICOOB PORTOCREDI;4544165;b3S;S5;I;2;PORTO VELHO;RO;42795;38285;0;0;42702;0;80988;0;0;254;0;0;0;254;0;81241;0;25809;107051;0;30787;137837
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE FRANCISCO BELTRAO - CRESOL FRANCISCO BELTRAO;2698001;b3S;S5;I;2;FRANCISCO BELTRAO;PR;42795;7550;0;0;28650;0;36201;0;0;0;0;0;0;0;0;36201;0;83381;119582;0;17651;137233
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;S5;I;2;ERECHIM;RS;42795;8041;0;0;66041;0;74082;0;0;0;0;0;0;0;0;74082;0;30455;104537;0;31957;136493
COOPERATIVA DE CRÉDITO RURAL DA REGIÃO DA MOGIANA;62109566;b3S;S5;I;2;SAO JOAO DA BOA VISTA;SP;42795;20912;0;0;86863;0;107775;0;0;0;0;0;0;0;0;107775;0;8253;116028;0;20439;136467
COOPERATIVA DE CRÉDITO MÚTUO E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4886317;b3S;S5;I;2;CURITIBA;PR;42795;6692;0;0;117474;35;124202;0;0;0;0;0;0;0;0;124202;0;3873;128075;0;7792;135867
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR LTDA. - SICOOB COFAL;21797311;b3S;S5;I;2;BELO HORIZONTE;MG;42795;3997;0;0;88805;2051;94853;0;0;0;0;0;0;0;0;94853;0;5369;100222;0;34780;135002
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO SUL DE MINAS LTDA. - UNICRED SUL DE MINAS;71418784;b3S;S5;I;2;VARGINHA;MG;42795;28280;0;0;91742;0;120022;0;0;0;0;0;0;0;0;120022;0;3980;124003;0;10323;134326
BBVA BRASIL BI S.A. - PRUDENCIAL;1000081366;b2;S4;I;3;SAO PAULO;SP;42795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21092;21092;0;112629;133721
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE UMUARAMA - SICOOB ARENITO;7026923;b3S;S5;I;2;UMUARAMA;PR;42795;18625;0;0;83290;154;102068;0;0;0;0;0;0;0;0;102068;0;17795;119863;0;13302;133165
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PARAÍSO DO TOCANTINS E REGIÃO LTDA;26960328;b3S;S5;I;2;PARAISO DO NORTE DO TOCANTINS;TO;42795;28681;0;0;42605;0;71286;0;0;0;0;0;0;0;1369;72655;0;22673;95328;0;37719;133047
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26178111;b3S;S5;I;2;LAGOA DA PRATA;MG;42795;24501;0;0;59233;1629;85363;0;0;0;0;0;0;0;309;85672;0;22601;108274;0;24507;132781
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO NOROESTE DO ESTADO DE SÃO PAULO - SICREDI NOROESTE SP;3065046;b3S;S5;I;2;SAO JOSE DO RIO PRETO;SP;42795;20632;0;0;82377;1596;104605;0;0;0;0;0;0;0;854;105459;0;9244;114703;0;17504;132207
BCO CEDULA S.A. - PRUDENCIAL;1000081469;b1;S4;I;2;RIO DE JANEIRO;RJ;42795;3068;0;0;83277;0;86345;0;0;0;0;0;0;0;0;86345;97;4650;91092;0;39134;130225
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DE SAÚDE DO TRIÂNGULO MINEIRO E SUL DE MINAS LTDA.;71432926;b3S;S5;I;2;UBERABA;MG;42795;17297;0;0;93057;0;110354;0;0;0;0;0;0;0;0;110354;0;4066;114419;0;15220;129639
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE POMPÉU LTDA. - SICOOB CREDIPÉU;66262643;b3S;S5;I;2;POMPEU;MG;42795;14330;0;0;67387;0;81717;0;0;0;0;0;0;0;270;81987;0;18388;100375;0;28201;128576
SICOOB AC CREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE E NORDESTE MINEIRO LTDA.;1559914;b3S;S5;I;2;GOVERNADOR VALADARES;MG;42795;20815;0;0;73657;1177;95649;0;0;0;0;0;0;0;0;95649;0;4582;100231;0;28319;128550
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;S5;I;2;SAO PAULO;SP;42795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15742;15742;0;112425;128167
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITURAMA LTDA. - SICOOB CREDIRAMA;3412878;b3S;S5;I;2;ITURAMA;MG;42795;16886;0;0;38664;15;55565;0;0;0;0;0;0;0;785;56350;0;48785;105135;0;22630;127765
LECCA - PRUDENCIAL;1000080680;n1;S4;C;2;RIO DE JANEIRO;RJ;42795;0;0;0;52873;0;52873;0;0;0;0;0;34244;34244;0;87118;0;17386;104503;0;21458;125961
AGORACRED S/A SCFI - PRUDENCIAL;1000083618;n1;S4;I;2;VITORIA;ES;42795;0;0;0;3421;0;3421;0;0;0;0;0;98829;98829;145;102395;0;5298;107693;0;18210;125904
