Instituição financeira;Código;TCB;TD;TC;Cidade;UF;Data;Instituição Sujeita à Apuração da Exposição Total;Instituição Sujeita à Apuração do Patrimônio de Referência;Instituição Utiliza Metodologia Simplificada;Exposição Total ou Ativo Total (R$ mil);Total de Ativos Consolidados no Exterior (US$ mil);Data da Última Alteração de Segmento;SR
SOROCRED CFI S.A. - PRUDENCIAL;1000083539;n1;C;2;BARUERI;SP;42795;Não;Sim;Não;499513;NI;42736;S4
TODESCREDI S/A - CFI - PRUDENCIAL;1000083546;n1;I;2;BENTO GONCALVES;RS;42795;Não;Sim;Não;102943;NI;42736;S4
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;I;2;SAO PAULO;SP;42795;Não;Sim;Não;3243289;NI;42736;S4
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;I;2;PORTO ALEGRE;RS;42795;Não;Sim;Não;306828;NI;42736;S4
SOCINAL S.A. CFI - PRUDENCIAL;1000083577;n1;I;2;ARARUAMA;RJ;42795;Não;Sim;Não;78362;NI;42736;S4
MÚLTIPLA CFI S/A - PRUDENCIAL;1000083584;n1;C;2;ARAXA;MG;42795;Não;Sim;Não;205832;NI;42736;S4
CARUANA SCFI - PRUDENCIAL;1000083591;n1;I;2;SAO PAULO;SP;42795;Não;Sim;Não;670502;NI;42736;S4
BRICKELL S.A. CFI - PRUDENCIAL;1000083601;n1;I;2;SAO PAULO;SP;42795;Não;Sim;Não;327778;NI;42736;S4
AGORACRED S/A SCFI - PRUDENCIAL;1000083618;n1;I;2;VITORIA;ES;42795;Não;Sim;Não;125904;NI;42736;S4
DIRECAO S.A. CFI - PRUDENCIAL;1000083625;n1;I;2;SANTOS;SP;42795;Não;Sim;Não;54403;NI;42736;S4
CREFISA S.A. CFI - PRUDENCIAL;1000083632;n1;I;2;SAO PAULO;SP;42795;Não;Sim;Não;4202376;0;42736;S4
DREBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;I;2;ELDORADO;RS;42795;Não;Sim;Não;141623;NI;42736;S4
BIORC FINANCEIRA - CFI S.A. - PRUDENCIAL;1000083663;n1;I;2;FLORIANOPOLIS;SC;42795;Não;Sim;Não;9611;NI;42736;S4
SENFF S.A. - CFI - PRUDENCIAL;1000083670;n1;I;2;CURITIBA;PR;42795;Não;Sim;Não;46421;NI;42736;S4
CREDITÁ S.A. CFI - PRUDENCIAL;1000083687;n1;I;2;PORTO ALEGRE;RS;42795;Não;Sim;Não;30629;NI;42736;S4
AGIPLAN - PRUDENCIAL;1000083694;b1;C;2;PORTO ALEGRE;RS;42795;Sim;Sim;Não;882638;NI;42736;S4
FACTA S.A. CFI - PRUDENCIAL;1000083704;n1;I;2;PORTO ALEGRE;RS;42795;Não;Sim;Não;122989;NI;42736;S4
STARA FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083711;n1;I;2;NAO-ME-TOQUE;RS;42795;Não;Sim;Não;108760;NI;42736;S4
COLUNA S.A. DTVM - PRUDENCIAL;1000083728;n2;I;2;RIO DE JANEIRO;RJ;42795;Não;Sim;Não;4426;NI;42736;S4
ICATU DTVM LTDA - PRUDENCIAL;1000083735;n2;I;2;RIO DE JANEIRO;RJ;42795;Não;Sim;Não;2643;NI;42736;S4
RELIANCE DTVM LTDA. - PRUDENCIAL;1000083742;n2;I;2;SAO PAULO;SP;42795;Não;Sim;Não;5164;NI;42736;S4
NOVA FUTURA DTVM LTDA - PRUDENCIAL;1000083759;n2;I;2;SAO PAULO;SP;42795;Não;Sim;Não;59673;NI;42736;S4
SIMPLIFIC PAVARINI - PRUDENCIAL;1000083766;n2;I;2;RIO DE JANEIRO;RJ;42795;Não;Sim;Não;891;NI;42736;S4
PENTAGONO S/A DTVM - PRUDENCIAL;1000083773;n2;I;2;RIO DE JANEIRO;RJ;42795;Não;Sim;Não;3065;NI;42736;S4
ADVALOR DTVM LTDA - PRUDENCIAL;1000083797;n2;I;2;RIO DE JANEIRO;RJ;42795;Não;Sim;Não;4595;NI;42736;S4
DILLON S/A DTVM - PRUDENCIAL;1000083807;n2;I;2;RIO DE JANEIRO;RJ;42795;Não;Sim;Não;16216;NI;42736;S4
BR-CAPITAL DTVM S.A. - PRUDENCIAL;1000083814;n2;C;2;SAO PAULO;SP;42795;Não;Sim;Não;3333;NI;42736;S4
PATAÇÃO DTVM LTDA. - PRUDENCIAL;1000083821;n2;I;2;SOROCABA;SP;42795;Não;Sim;Não;594;NI;42736;S4
CP & FRIZZO - DTVM LTDA - PRUDENCIAL;1000083838;n2;I;2;SAO PAULO;SP;42795;Não;Sim;Não;1385;NI;42736;S4
DIBRAN DTVM LTDA - PRUDENCIAL;1000083845;n2;I;2;SAO PAULO;SP;42795;Não;Sim;Não;22994;NI;42736;S4
TATICA S.A. DTVM - PRUDENCIAL;1000083852;n2;I;2;SAO PAULO;SP;42795;Não;Sim;Não;215;NI;42736;S4
NOMINAL DTVM LTDA - PRUDENCIAL;1000083869;n2;I;2;RIO DE JANEIRO;RJ;42795;Não;Sim;Não;4390;NI;42736;S4
EBADIVAL - E BAGGIO DTVM LTDA - PRUDENCIAL;1000083876;n2;I;2;CURITIBA;PR;42795;Não;Sim;Não;1321;NI;42736;S4
ORLA DTVM S.A. - PRUDENCIAL;1000083883;n2;I;2;RIO DE JANEIRO;RJ;42795;Não;Sim;Não;6424;NI;42736;S4
WESTERN ASSET DTVM LTDA. - PRUDENCIAL;1000083900;n2;I;3;SAO PAULO;SP;42795;Não;Sim;Não;114273;NI;42736;S4
FOCO DTVM LTDA - PRUDENCIAL;1000083924;n2;I;2;SAO PAULO;SP;42795;Não;Sim;Não;1410;NI;42736;S4
AKRO DTVM S.A. - PRUDENCIAL;1000083931;n2;I;2;RIO DE JANEIRO;RJ;42795;Não;Sim;Não;NI;NI;42736;S4
GAVEA DTVM LTDA - PRUDENCIAL;1000083986;n2;I;2;RIO DE JANEIRO;RJ;42795;Não;Sim;Não;2668;NI;42736;S4
F D GOLD DTVM LTDA - PRUDENCIAL;1000083993;n2;I;2;SAO PAULO;SP;42795;Não;Sim;Não;20757;NI;42736;S4
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;I;2;RIO DE JANEIRO;RJ;42795;Não;Sim;Não;122716;NI;42736;S4
PARMETAL DTVM LTDA - PRUDENCIAL;1000084019;n2;I;2;SAO PAULO;SP;42795;Não;Sim;Não;36295;NI;42736;S4
SUL AMERICA INVEST DTVM S.A. - PRUDENCIAL;1000084026;n2;I;3;SAO PAULO;SP;42795;Não;Sim;Não;90549;NI;42736;S4
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;I;3;RIO DE JANEIRO;RJ;42795;Não;Sim;Não;156222;NI;42736;S4
OLIVEIRA TRUST DTVM S.A. - PRUDENCIAL;1000084040;n2;I;2;RIO DE JANEIRO;RJ;42795;Não;Sim;Não;28265;NI;42736;S4
INTESA SANPAOLO BRASIL S.A. - PRUDENCIAL;1000084057;b1;I;3;SAO PAULO;SP;42795;Sim;Sim;Não;781920;NI;42736;S4
INTL FCSTONE DTVM LTDA. - PRUDENCIAL;1000084088;n2;I;3;SAO PAULO;SP;42795;Não;Sim;Não;34561;NI;42736;S4
CAROL DTVM LTDA. - PRUDENCIAL;1000084095;n2;I;2;SAO PAULO;SP;42795;Não;Sim;Não;4831;NI;42736;S4
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;I;2;SAO PAULO;SP;42795;Não;Sim;Não;1046362;NI;42736;S4
LASTRO RDV DTVM LTDA - PRUDENCIAL;1000084129;n2;C;2;ARARAS;SP;42795;Não;Sim;Não;4275;NI;42736;S4
RIO BRAVO INV. DTVM LTDA - PRUDENCIAL;1000084136;n2;I;2;SAO PAULO;SP;42795;Não;Sim;Não;7468;NI;42736;S4
PACIFIC INVEST DTVM LTDA - PRUDENCIAL;1000084143;n2;I;2;JOACABA;SC;42795;Não;Sim;Não;3904;NI;42736;S4
DEBONI DTVM LTDA - PRUDENCIAL;1000084150;n2;I;2;CURITIBA;PR;42795;Não;Sim;Não;4318;NI;42736;S4
RB CAPITAL DTVM LTDA. - PRUDENCIAL;1000084174;n2;I;2;SAO PAULO;SP;42795;Não;Sim;Não;2914;NI;42736;S4
MOMENTO DTVM LTDA. - PRUDENCIAL;1000084181;n2;I;2;RIO DE JANEIRO;RJ;42795;Não;Sim;Não;32360;NI;42736;S4
FIDUCIAL DTVM LTDA - PRUDENCIAL;1000084198;n2;I;2;BELO HORIZONTE;MG;42795;Não;Sim;Não;977;NI;42736;S4
GDC PART SERV FIDUC DTVM LTDA - PRUDENCIAL;1000084208;n2;I;2;RIO DE JANEIRO;RJ;42795;Não;Sim;Não;5638;NI;42736;S4
H.COMMCOR DTVM LTDA. - PRUDENCIAL;1000084222;n2;I;2;SAO PAULO;SP;42795;Não;Sim;Não;24189;NI;42736;S4
OM DTVM LTDA - PRUDENCIAL;1000084239;n2;I;2;SAO PAULO;SP;42795;Não;Sim;Não;32449;NI;42736;S4
MONETAR DTVM - PRUDENCIAL;1000084246;n2;I;2;RIO DE JANEIRO;RJ;42795;Não;Sim;Não;648;NI;42736;S4
FRAM CAPITAL DTVM S.A. - PRUDENCIAL;1000084253;n2;I;2;SAO PAULO;SP;42795;Não;Sim;Não;840;NI;42736;S4
ÓRAMA DTVM S.A. - PRUDENCIAL;1000084260;n2;I;2;RIO DE JANEIRO;RJ;42795;Não;Sim;Não;10016;NI;42736;S4
BRL TRUST DTVM SA - PRUDENCIAL;1000084277;n2;I;2;SAO PAULO;SP;42795;Não;Sim;Não;8698;NI;42736;S4
JGP DTVM LTDA. - PRUDENCIAL;1000084284;n2;I;2;RIO DE JANEIRO;RJ;42795;Não;Sim;Não;20614;NI;42736;S4
ÁTICO DTVM LTDA. - PRUDENCIAL;1000084291;n2;I;2;RIO DE JANEIRO;RJ;42795;Não;Sim;Não;1678;NI;42736;S4
INTRADER DTVM LTDA - PRUDENCIAL;1000084301;n2;I;2;SAO PAULO;SP;42795;Não;Sim;Não;1717;NI;42736;S4
CHLOE DTVM LTDA. - PRUDENCIAL;1000084318;n2;I;2;BELO HORIZONTE;MG;42795;Não;Sim;Não;380;NI;42736;S4
FUTURAINVEST DTVM - PRUDENCIAL;1000084325;n2;I;2;SALVADOR;BA;42795;Não;Sim;Não;2703;NI;42736;S4
BANCO RIBEIRÃO PRETO - PRUDENCIAL;1000084349;b1;I;2;RIBEIRAO PRETO;SP;42795;Sim;Sim;Não;575696;NI;42736;S4
MONOPÓLIO CC - PRUDENCIAL;1000084356;n2;I;2;BELEM;PA;42795;Não;Sim;Não;1449;NI;42736;S4
JN-MAXI CC LTDA. - PRUDENCIAL;1000084370;n2;I;2;SALVADOR;BA;42795;Não;Sim;Não;941;NI;42736;S4
FRENTE CC LTDA. - PRUDENCIAL;1000084387;n2;I;2;SAO PAULO;SP;42795;Não;Sim;Não;1016;NI;42736;S4
EURODIVISAS CC LTDA. - PRUDENCIAL;1000084435;n2;I;3;SAO PAULO;SP;42795;Não;Sim;Não;30600;NI;42736;S4
APOGEO DTVM - PRUDENCIAL;1000084459;n2;I;2;RIO DE JANEIRO;RJ;42795;Não;Sim;Não;8161;NI;42736;S4
SEALANDAIR CC - PRUDENCIAL;1000084466;n2;I;2;PORTO ALEGRE;RS;42795;Não;Sim;Não;460;NI;42736;S4
JSL ARRENDAMENTO MERCANTIL - PRUDENCIAL;1000084480;n1;I;3;BARUERI;SP;42795;Não;Sim;Não;106373;NI;42736;S4
BECKER FINANCEIRA S.A. - CFI;1000084507;n1;I;2;CERRO LARGO;RS;42795;Não;Sim;Não;33789;NI;42736;S4
TERRA INVESTIMENTOS DTVM;1000084514;n2;I;2;SAO PAULO;SP;42795;Não;Sim;Não;29066;NI;42736;S4
GOOD CC - PRUDENCIAL;1000084521;n2;I;2;PORTO ALEGRE;RS;42795;Não;Sim;Não;1858;NI;42736;S4
VORTX DTVM - PRUDENCIAL;1000084538;n2;I;2;SAO PAULO;SP;42795;Não;Sim;Não;1269;NI;42736;S4
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;n1;I;3;SAO PAULO;SP;42795;Não;Sim;Não;92354;NI;42736;S4
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL;1000084552;n1;C;2;NOVO HAMBURGO;RS;42795;Não;Sim;Não;86275;NI;42736;S4
BANCO KOMATSU DO BRASIL - PRUDENCIAL;1000084576;b2;I;3;SAO PAULO;SP;42795;Sim;Sim;Não;100913;NI;42736;S4
COMMERZBANK BRASIL - PRUDENCIAL;1000084583;b1;I;3;SAO PAULO;SP;42795;Sim;Sim;Não;257960;NI;42736;S4
AVS CORRETORA DE CÂMBIO - PRUDENICAL;1000084590;n2;I;2;CURITIBA;PR;42795;Não;Sim;Não;1339;NI;42736;S4
AVISTA S.A. CFI - PRUDENCIAL;1000084600;n1;I;2;VITORIA;ES;42795;Não;Sim;Não;NI;NI;42736;S4
LIMINE TRUST DTVM  - PRUDENCIAL;1000084617;n2;I;2;SAO PAULO;SP;42795;Não;Sim;Não;973;NI;42736;S4
BOCOM - PRUDENCIAL;1000084624;b1;C;3;SALVADOR;BA;42795;Sim;Sim;Não;4659074;208654;42736;S4
BBM ADM REC DTVM - PRUDENCIAL;1000084631;n2;I;2;SALVADOR;BA;42795;Não;Sim;Não;5678;NI;42767;S4
SAGITUR CORRETORA DE CÂMBIO LTDA. - PRUDENCIAL;1000084648;n2;I;2;SAO PAULO;SP;42795;Não;Sim;Não;1066;NI;42767;S4
BANCO CBSS - PRUDENCIAL;1000084655;b2;I;3;BARUERI;SP;42795;Sim;Sim;Não;943777;NI;42736;S4
SICREDI CRATEÚS - COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO DE CRATEÚS;68389;b3S;I;2;CRATEUS;CE;42795;Não;Sim;Sim;28177;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;I;2;ARAGUARI;MG;42795;Não;Sim;Sim;145157;NI;42736;S5
COOPERATIVA DE CRÉDITO UNICRED SUL CATARINENSE LTDA - UNICRED SUL CATARINENSE;75847;b3S;I;2;CRICIUMA;SC;42795;Não;Sim;Sim;571651;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SOMART LTDA.;129753;b3S;I;2;URUCANIA;MG;42795;Não;Sim;Sim;1149;NI;42736;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141155;b3S;I;2;SAO GONCALO;RJ;42795;Não;Sim;Sim;7432;NI;42736;S5
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;I;2;SEARA;SC;42795;Não;Sim;Sim;66549;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES METROPOLITANAS DA BAIXADA SANTISTA E GRANDE SÃO PAULO LTDA. - SICOOB UNIMAIS METROPOLITANA;259231;b3S;I;2;SANTOS;SP;42795;Não;Sim;Sim;434807;NI;42736;S5
COOPERATIVA DE CRÉDITO RURAL CAZOLA - SICOOB CREDICAZOLA;315406;b3S;I;2;LUCELIA;SP;42795;Não;Sim;Sim;51122;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS ALTOS LTDA - SICOOB CREDIAGRO;429890;b3S;I;2;CAMPOS ALTOS;MG;42795;Não;Sim;Sim;95835;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO SEMASA - SICOOB CECRESA;512839;b3S;I;2;SANTO ANDRE;SP;42795;Não;Sim;Sim;11425;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.;548980;b3S;I;2;BELO HORIZONTE;MG;42795;Não;Sim;Sim;1321;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;I;2;SAO JOSE DO CERRITO;SC;42795;Não;Sim;Sim;202309;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL, DOS SERVIDORES DA SECRETARIA DE SAÚDE E DOS TRABALHADORES EM ENSINO DO DISTRITO FEDERAL LTDA.   SICOOB EXECUTIVO;694877;b3S;I;2;BRASILIA;DF;42795;Não;Sim;Sim;81967;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS LTDA. SICOOB CREDIPARNOR;698609;b3S;I;2;PARACATU;MG;42795;Não;Sim;Sim;175357;NI;42736;S5
COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS;707903;b3S;I;2;ABDON BATISTA;SC;42795;Não;Sim;Sim;69269;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN;731320;b3S;I;2;ORLANDIA;SP;42795;Não;Sim;Sim;5662;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED;778858;b3S;I;2;BRASILIA;DF;42795;Não;Sim;Sim;6911;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE VAZANTE LTDA. - SICOOB CREDIVAZ;803287;b3S;I;2;VAZANTE;MG;42795;Não;Sim;Sim;69960;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAPITÓLIO LTDA   SICOOB CREDICAPI;804046;b3S;I;2;CAPITOLIO;MG;42795;Não;Sim;Sim;50500;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;VENDA NOVA DO IMIGRANTE;ES;42795;Não;Sim;Sim;1018959;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869687;b3S;I;2;BOA ESPERANCA;MG;42795;Não;Sim;Sim;93112;NI;42736;S5
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JABOTICABAL - COOPERSERV;881829;b3S;I;2;JABOTICABAL;SP;42795;Não;Sim;Sim;1027;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;I;2;CONTAGEM;MG;42795;Não;Sim;Sim;6156;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV. MUNICIPAIS DE SÃO PAULO E MAUÁ, SERV. PÚBLICOS, EMPRESÁRIOS E PROF. LIBERAIS DA REGIÃO METROP. OESTE DA CAPITAL DE SÃO PAULO   SICOOB COOPERCREDI-SP;915950;b3S;I;2;SAO PAULO;SP;42795;Não;Sim;Sim;70793;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE ORLÂNDIA - CRED SERV;946465;b3S;I;2;ORLANDIA;SP;42795;Não;Sim;Sim;9615;NI;42736;S5
COOPERATIVA DE CRÉDITO DO SERVIDOR FEDERAL LTDA   SICOOB CREDFAZ SERVIDOR FEDERAL;952415;b3S;I;2;BRASILIA;DF;42795;Não;Sim;Sim;123531;NI;42736;S5
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;I;2;GOIANESIA;GO;42795;Não;Sim;Sim;217286;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA VALE FERTILIZANTES S/A - COCRESGO LTDA.;968834;b3S;I;2;CATALAO;GO;42795;Não;Sim;Sim;430;NI;42736;S5
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MARMELEIRO - CRESOL MARMELEIRO;971297;b3S;I;2;MARMELEIRO;PR;42795;Não;Sim;Sim;46674;NI;42736;S5
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE DOIS VIZINHOS - CRESOL DOIS VIZINHOS;971300;b3S;I;2;DOIS VIZINHOS;PR;42795;Não;Sim;Sim;143818;NI;42736;S5
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO COPERSUCAR E CTC - UNICOPER;977212;b3S;I;2;SAO PAULO;SP;42795;Não;Sim;Sim;1555;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DA REGIÃO METROPOLITANA DE BELÉM LTDA.;991739;b3S;I;2;BELEM;PA;42795;Não;Sim;Sim;7624;NI;42736;S5
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;I;2;PARA DE MINAS;MG;42795;Não;Sim;Sim;160995;NI;42736;S5
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE, CONTABILISTAS, EMPRESÁRIOS E PROFESSORES DO OESTE E SERRA LTDA - UNICRED OESTE E SERRA;1039011;b3S;I;2;CHAPECO;SC;42795;Não;Sim;Sim;545671;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DAS REGIÕES NORTE E NORDESTE DO PARÁ - SICOOB UNIDAS;1042487;b3S;I;2;BELEM;PA;42795;Não;Sim;Sim;32313;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;I;2;RAUL SOARES;MG;42795;Não;Sim;Sim;201074;NI;42736;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COMIGO;1062439;b3S;I;2;RIO VERDE;GO;42795;Não;Sim;Sim;17309;NI;42736;S5
COOPERATIVA DE CRÉDITO RURAL DE ABELARDO LUZ - SULCREDI/CREDILUZ;1073966;b3S;I;2;ABELARDO LUZ;SC;42795;Não;Sim;Sim;80582;NI;42736;S5
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE LARANJEIRAS DO SUL - CRESOL LARANJEIRAS DO SUL;1086342;b3S;I;2;LARANJEIRAS DO SUL;PR;42795;Não;Sim;Sim;50461;NI;42736;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;I;2;NITEROI;RJ;42795;Não;Sim;Sim;96956;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA MARIA - PILONCRED;1107759;b3S;I;2;CERQUILHO;SP;42795;Não;Sim;Sim;2117;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE MINEIRO LTDA.- UNICRED LESTE MINEIRO;1110032;b3S;I;2;GOVERNADOR VALADARES;MG;42795;Não;Sim;Sim;48470;NI;42736;S5
COOPERATIVA DE CRÉDITO DE CAMPINA GRANDE - SICREDI CENTRO PARAIBANA;1151186;b3S;I;2;CAMPINA GRANDE;PB;42795;Não;Sim;Sim;176508;NI;42736;S5
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA MATA MINEIRA LTDA - SICOOB CREDIMATA;1152097;b3S;I;2;VOLTA GRANDE;MG;42795;Não;Sim;Sim;149485;NI;42736;S5
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CURITIBANOS - CRESOL CURITIBANOS;1155801;b3S;I;2;CURITIBANOS;SC;42795;Não;Sim;Sim;25252;NI;42736;S5
COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA. - SICOOB;1187961;b3S;I;2;BRASILIA;DF;42795;Não;Sim;Sim;139061;NI;42736;S5
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CAPANEMA - CRESOL CAPANEMA;1201006;b3S;I;2;CAPANEMA;PR;42795;Não;Sim;Sim;26932;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MÉDIO SUL BAIANO LTDA. - SICOOB COSTA DO DESCOBRIMENTO;1205736;b3S;I;2;ITAMARAJU;BA;42795;Não;Sim;Sim;56812;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS MUNICÍPIOS DA REGIÃO METROPOLITANA DA GRANDE VITÓRIA/ES;1235921;b3S;I;2;VITORIA;ES;42795;Não;Sim;Sim;14216;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS RIO CLARO LTDA - SICOOB UNIMAIS RIO CLARO;1259518;b3S;I;2;RIO CLARO;SP;42795;Não;Sim;Sim;106191;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;I;2;TOLEDO;PR;42795;Não;Sim;Sim;203620;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASTRAZENECA DO BRASIL;1288797;b3S;I;2;COTIA;SP;42795;Não;Sim;Sim;12507;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ALGAR LTDA. - SICOOB CREDIEMPAR;1296040;b3S;I;2;UBERLANDIA;MG;42795;Não;Sim;Sim;9560;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DO TRIÂNGULO LTDA.;1301541;b3S;I;2;UBERLANDIA;MG;42795;Não;Sim;Sim;933;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1330295;b3S;I;2;VITORIA;ES;42795;Não;Sim;Sim;52303;NI;42736;S5
COOPERATIVA DE CRÉDITO RURAL DE PEQUENOS AGRICULTORES E DA REFORMA AGRÁRIA DO CENTRO OESTE DO PARANÁ - CREHNOR LARANJEIRAS;1330387;b3S;I;2;LARANJEIRAS DO SUL;PR;42795;Não;Sim;Sim;2752;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO FRANCISCO DE SALES LTDA.- SICOOB CREDICOOPERTRIL;1374196;b3S;I;2;SAO FRANCISCO DE SALES;MG;42795;Não;Sim;Sim;31052;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;I;2;PAPANDUVA;SC;42795;Não;Sim;Sim;247455;NI;42736;S5
