Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO NO ESTADO DO RIO DE JANEIRO LIMITADA - SICOOB COOMPERJ;4694278;b3S;;I;2;RIO DE JANEIRO;RJ;01/03/2016;2719;0;6214;0;0;0;8933;-6948;0;0;0;-148;-7096;1837;33;13;-826;-676;-8;0;220;-117;-1362;475;0;475;-12;0;463;-236
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;;I;2;LAJEADO;RS;01/03/2016;6773;0;2014;0;0;0;8788;-4390;0;0;0;-253;-4643;4144;281;32;-1218;-1720;-6;0;2;-73;-2702;1442;0;1442;-2;-60;1380;-1012
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;01/03/2016;6827;0;1958;0;0;0;8785;-2931;-159;0;0;-1651;-4740;4045;629;749;-2280;-1914;-24;0;318;-284;-2806;1239;0;1239;-63;-72;1104;0
EASYNVEST - TÍTULO CORRETORA DE VALORES SA;62169875;n2;;I;2;SAO PAULO;SP;01/03/2016;80;0;8675;0;0;0;8755;-13;0;0;0;0;-13;8742;746;1870;-2565;-2854;-666;0;172;0;-3295;5447;0;5447;-1708;1;3738;0
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;;I;2;PATO BRANCO;PR;01/03/2016;7523;0;1198;0;0;0;8721;-2813;-352;0;0;-3005;-6169;2552;579;761;-2128;-2152;-19;0;132;-324;-3153;-601;0;-600;-46;0;-646;-274
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10694628;n1;;I;2;NATAL;RN;01/03/2016;8869;0;-179;0;0;0;8690;-6923;0;0;0;-1374;-8297;393;991;0;-934;-1646;0;0;288;0;-1302;-909;0;-909;0;0;-909;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;;I;2;GOIANIA;GO;01/03/2016;7311;0;1318;0;0;0;8629;-1595;-83;0;0;1143;-535;8094;257;294;-1174;-946;-6;0;179;-191;-1588;6506;3;6509;-47;0;6461;0
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;01/03/2016;6931;0;1637;0;0;0;8568;-2955;-776;0;0;356;-3375;5193;325;484;-2023;-1684;-36;0;1225;-351;-2060;3133;-2;3131;-36;-555;2540;0
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15581638;n1;;I;2;PORTO ALEGRE;RS;01/03/2016;8526;0;38;0;0;0;8565;-1712;0;0;0;-939;-2651;5914;0;0;-165;-4289;-325;0;252;-57;-4584;1329;-339;990;-621;0;369;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;;I;2;ADAMANTINA;SP;01/03/2016;5440;0;3112;0;0;0;8552;-3262;-501;0;0;-1156;-4919;3633;104;92;-1569;-1257;-13;0;108;-18;-2554;1079;22;1101;-30;0;1072;0
ESTRELA MINEIRA CREDITO, FINANCIAMENTO E INVESTIMENTO S/A;5351887;n1;;I;2;ARAXA;MG;01/03/2016;7964;0;466;0;0;0;8430;-1827;0;0;0;-1017;-2844;5586;0;0;-230;-2496;-302;0;0;-39;-3067;2520;5;2524;-1487;0;1038;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;01/03/2016;4349;0;3978;0;0;0;8327;-3783;-4;0;0;-466;-4252;4075;414;682;-1544;-1526;-28;0;145;-231;-2089;1986;-2;1984;-45;0;1939;0
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;;I;2;JANDAIA DO SUL;PR;01/03/2016;5947;0;2342;0;0;2;8291;-2574;-379;0;0;-837;-3791;4501;985;615;-2342;-2018;-27;0;310;-1161;-3638;863;10;873;-110;0;763;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;01/03/2016;6082;0;2167;0;0;0;8249;-2701;-746;0;0;-858;-4305;3943;612;158;-2084;-1829;-51;0;950;-232;-2477;1467;23;1489;-98;-130;1261;-437
UBS;51877;b2;;C;3;SAO PAULO;SP;01/03/2016;0;0;8241;-1;0;0;8239;0;0;0;0;0;0;8239;30052;59;-18074;-20283;-3305;0;787;-621;-11384;-3145;0;-3145;-306;0;-3450;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;;I;2;PAPANDUVA;SC;01/03/2016;5617;0;2565;0;0;0;8182;-3755;-510;0;0;-4;-4268;3914;342;300;-1420;-1153;-23;0;130;-104;-1929;1985;11;1996;-40;0;1956;-383
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;01/03/2016;4124;0;4048;0;0;0;8172;-1951;-582;0;0;-82;-2615;5557;142;349;-1217;-889;-11;0;17;-232;-1840;3717;0;3717;-7;-123;3588;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA E REGIÃO LTDA.;25387671;b3S;;I;2;PATOS DE MINAS;MG;01/03/2016;5616;0;2537;0;0;0;8153;-2642;-418;0;0;-807;-3867;4286;591;494;-2040;-1969;-41;0;670;-199;-2494;1793;-49;1744;-58;-3;1682;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;;I;2;CLAUDIO;MG;01/03/2016;4555;0;3485;0;0;0;8041;-3966;-3;0;0;-144;-4113;3928;480;286;-1584;-975;-27;0;87;-145;-1878;2050;2;2052;-35;-52;1965;0
F.D'GOLD - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;8673569;n2;;I;2;SAO PAULO;SP;01/03/2016;0;0;7999;0;0;0;7999;0;0;0;0;0;0;7999;0;0;-431;-5464;-372;0;1;1;-6267;1732;-1;1731;-778;0;953;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;;I;2;ITAPIRANGA;SC;01/03/2016;3538;0;4455;0;0;0;7993;-4377;-357;0;0;-508;-5242;2751;396;22;-1285;-908;-19;0;95;-81;-1781;970;1;971;-43;0;929;0
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;01/03/2016;7254;0;736;0;0;0;7989;-2327;-318;0;0;-114;-2760;5230;11;22;-1090;-593;-1;1;254;-410;-1806;3424;0;3424;0;0;3424;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;;I;2;TOLEDO;PR;01/03/2016;6375;0;1581;0;0;0;7956;-3256;-28;0;0;-267;-3550;4405;90;137;-1267;-931;-7;0;51;-68;-1994;2412;-5;2407;0;-67;2339;-647
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DO SECOVI-GO E DOS SERVIDORES PÚBLICOS DO ESTADO DE GOIÁS LTDA;7599206;b3S;;I;2;GOIANIA;GO;01/03/2016;5786;0;2103;0;0;0;7889;-2402;0;0;0;-1487;-3889;4000;915;434;-1460;-2650;-15;0;165;-345;-2955;1045;-246;798;0;0;798;0
RICO CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;13434335;n2;;I;2;SAO PAULO;SP;01/03/2016;251;0;7560;0;0;0;7810;0;0;0;0;-66;-66;7745;3128;9430;-6591;-7626;-1612;0;908;-260;-2623;5121;0;5121;-2665;-442;2014;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;;I;2;GOIANIA;GO;01/03/2016;6908;0;900;0;0;0;7808;-1356;-630;0;0;-487;-2472;5336;310;149;-1863;-1955;-13;0;52;-603;-3924;1412;-9;1403;-14;0;1388;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;;I;2;RAUL SOARES;MG;01/03/2016;6040;0;1697;0;0;0;7737;-2456;-376;0;0;-377;-3209;4529;628;780;-2104;-1783;-42;0;429;-283;-2375;2154;-10;2144;-83;-109;1952;-302
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;01/03/2016;6068;0;1627;0;0;0;7695;-232;-215;0;0;-1277;-1724;5971;18;24;-1311;-820;1;0;60;-14;-2043;3927;0;3927;-3;0;3925;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;;I;2;BELO HORIZONTE;MG;01/03/2016;5414;0;2271;0;0;0;7684;-2903;0;0;0;57;-2846;4839;17;6;-1799;-848;-12;0;45;-91;-2683;2156;33;2189;-9;0;2180;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;01/03/2016;4396;0;3236;0;0;0;7632;-4088;-216;0;0;-439;-4742;2890;428;94;-1063;-1133;-31;0;94;-226;-1836;1053;-7;1046;-72;0;975;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;01/03/2016;6636;0;948;0;0;0;7584;-3738;-379;0;0;-432;-4550;3034;556;53;-1701;-2013;0;0;108;-5;-3002;32;0;32;0;0;32;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;01/03/2016;5436;0;2030;0;0;77;7544;-1918;-977;0;0;-1128;-4023;3520;1018;401;-1880;-1201;-22;0;983;-1677;-2379;1141;-6;1136;-39;0;1097;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;;I;2;PASSO FUNDO;RS;01/03/2016;4018;0;3480;0;0;0;7497;-5054;0;0;0;-126;-5180;2317;29;0;-372;-452;-2;0;3;-25;-820;1497;1;1498;-8;-73;1417;0
ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;33775974;n2;;I;2;RIO DE JANEIRO;RJ;01/03/2016;36;0;7439;0;0;0;7475;0;0;0;0;0;0;7475;7061;256;-6197;-5719;-954;0;1020;-1673;-6207;1268;-60;1208;-1108;0;100;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;;I;2;BURITIS;RO;01/03/2016;6751;0;601;0;0;0;7352;-799;-754;0;0;-1257;-2811;4542;148;434;-1012;-1166;-34;0;416;-250;-1465;3077;0;3077;0;0;3077;-900
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARIQUEMES LTDA. - CREDISIS CREDIARI;3222753;b3S;;I;2;ARIQUEMES;RO;01/03/2016;6566;0;751;0;0;0;7317;-1346;-11;0;0;-390;-1747;5570;79;26;-1335;-534;-7;0;17;-483;-2237;3333;-3;3331;0;0;3331;-1374
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ARACAJU LTDA - UNICRED ARACAJU;2923389;b3S;;I;2;ARACAJU;SE;01/03/2016;6132;0;1177;0;0;0;7309;-2706;0;0;0;-1094;-3800;3509;172;310;-861;-632;-12;1;132;-318;-1207;2301;0;2301;-10;0;2292;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;01/03/2016;5658;0;1635;0;0;1;7295;-1888;-570;0;0;-759;-3217;4078;300;293;-1051;-1155;-20;0;140;-162;-1653;2424;0;2424;-44;0;2381;0
ADVANCED CORRETORA DE CÂMBIO LTDA;92856905;n2;;I;2;SAO PAULO;SP;01/03/2016;0;0;65;0;7208;0;7274;0;0;0;0;33;33;7306;3326;0;-3489;-5670;-672;0;24;-488;-6971;336;0;336;-143;0;192;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO   CREDISIS JI-CRED;2309070;b3S;;I;2;JI-PARANA;RO;01/03/2016;6427;0;781;0;0;0;7208;-1649;0;0;0;-200;-1849;5359;224;51;-1624;-1466;-12;0;49;-494;-3271;2088;-80;2008;0;0;2008;-702
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE SP;4463602;b3S;;I;2;MARILIA;SP;01/03/2016;4834;0;2373;0;0;0;7207;-2725;-55;0;0;-1110;-3890;3317;743;586;-1656;-1512;-37;0;108;-1400;-3168;148;-80;68;-35;0;33;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;01/03/2016;5312;0;1847;0;0;0;7159;-2035;-535;0;0;-1805;-4375;2784;472;538;-1821;-1774;-52;0;843;-274;-2068;715;-7;709;-87;-67;554;-444
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;;I;2;UNAI;MG;01/03/2016;5986;0;1140;0;0;0;7126;-1283;-781;0;0;-43;-2107;5020;312;221;-1649;-1177;-35;0;424;-588;-2492;2528;14;2541;-53;-57;2432;0
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;;I;2;PASSO FUNDO;RS;01/03/2016;1021;0;6086;0;0;0;7107;-5373;-661;0;0;90;-5944;1163;0;0;-1548;-173;0;0;1974;-1241;-988;174;0;174;0;0;174;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA   SICOOB CREDIMOGIANA;69346856;b3S;;I;2;FRANCA;SP;01/03/2016;5642;0;1438;0;0;0;7081;-2956;-23;0;0;-1129;-4108;2973;155;199;-1379;-1086;-3;0;26;-150;-2237;736;-2;734;-1;-73;660;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;;I;2;FOZ DO IGUACU;PR;01/03/2016;5857;0;1158;0;0;0;7015;-2286;-181;0;0;-3474;-5941;1074;536;700;-1461;-2139;-20;0;233;-311;-2462;-1388;-11;-1400;-42;0;-1442;0
AGENCIA DE FOMENTO DE GOIAS S/A;3918382;n1;;I;1;GOIANIA;GO;01/03/2016;5289;0;1719;0;0;0;7008;0;-581;0;0;-8210;-8792;-1784;1827;135;-4336;-1102;-447;0;0;0;-3924;-5708;-2;-5710;-700;0;-6410;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;;I;2;TEOFILO OTONI;MG;01/03/2016;4639;0;2317;0;0;0;6957;-1881;-96;0;0;-201;-2178;4779;748;962;-2181;-2033;-68;0;374;-172;-2371;2408;-15;2392;-88;-229;2075;-485
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NOROESTE DO ESTADO DE SÃO PAULO   SICREDI NOROESTE SP;3065046;b3S;;I;2;SAO JOSE DO RIO PRETO;SP;01/03/2016;4906;0;2020;0;0;0;6926;-2288;-27;0;0;-1101;-3416;3510;964;715;-2127;-1829;-17;0;173;-1539;-3659;-149;-5;-154;-14;0;-168;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;;I;2;RIO DO SUL;SC;01/03/2016;3059;0;3867;0;0;0;6926;-3325;-84;0;0;-257;-3666;3260;439;117;-1328;-1366;-25;0;80;-152;-2236;1025;-3;1021;-47;0;975;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6332931;b3S;;I;2;RIO VERDE;GO;01/03/2016;5898;0;1020;0;0;0;6918;-1106;-645;0;0;-593;-2344;4574;601;528;-2174;-1713;-16;0;59;-1878;-4594;-20;351;331;-37;0;294;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;;I;2;FRUTAL;MG;01/03/2016;6096;0;814;0;0;0;6910;-887;-796;0;0;-1084;-2767;4143;355;410;-1431;-1178;-27;0;317;-133;-1687;2456;57;2513;-93;-98;2323;-669
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE TRANSPORTES DO ESTADO DE SANTA CATARINA   TRANSPOCRED;8075352;b3S;;I;2;FLORIANOPOLIS;SC;01/03/2016;5297;0;1608;0;0;0;6904;-2006;-554;0;0;-2247;-4808;2096;535;390;-1093;-1585;-5;0;5;-195;-1948;148;-19;129;0;-83;46;0
TREVISO CORRETORA DE CÂMBIO S.A.;2992317;n2;;I;2;SAO PAULO;SP;01/03/2016;0;0;1772;0;5126;0;6899;0;0;0;0;0;0;6899;629;0;-1334;-4817;-394;0;276;-30;-5670;1229;90;1319;-471;0;848;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA;2641032;b3S;;I;2;SANTA MARIA;RS;01/03/2016;5027;0;1852;0;0;0;6879;-3227;1;0;0;-99;-3326;3553;389;33;-1012;-1574;-13;0;5;-69;-2241;1312;-5;1307;-24;0;1282;0
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;01/03/2016;5130;0;1748;0;0;0;6878;-2269;0;0;0;-904;-3173;3705;148;0;-1143;-564;-9;0;707;-707;-1569;2136;0;2136;0;0;2136;-632
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAÚA, RIBEIRÃO PIRES E VALE DO PARAÍBA - SICOOB CREDCEG;7789195;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;01/03/2016;4720;0;2158;0;0;0;6878;-3273;0;0;0;-1184;-4457;2421;40;154;-602;-550;-5;0;28;-46;-982;1439;0;1439;-29;0;1411;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;;I;2;CATAGUASES;MG;01/03/2016;5570;0;1304;0;0;0;6874;-1734;0;0;0;71;-1663;5212;622;639;-1663;-1423;-21;0;37;-281;-2090;3122;10;3131;-32;0;3100;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPINA GRANDE LTDA. - UNICRED CENTRO PARAIBANA;1151186;b3S;;I;2;CAMPINA GRANDE;PB;01/03/2016;5964;0;902;0;0;0;6866;-2385;0;0;0;-725;-3110;3756;97;311;-1571;-811;-6;3;109;-387;-2255;1501;0;1501;0;-56;1445;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS LTDA. SICOOB CREDIPARNOR;698609;b3S;;I;2;PARACATU;MG;01/03/2016;5931;0;902;0;0;0;6833;-1019;-364;0;0;-1289;-2672;4161;406;454;-1834;-1626;-20;0;150;-106;-2575;1585;11;1596;-31;0;1565;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41931445;b3S;;I;2;FORMIGA;MG;01/03/2016;5745;0;1057;0;0;0;6802;-1463;-456;0;0;-1355;-3274;3528;317;435;-1491;-1323;-21;0;495;-183;-1770;1757;-44;1713;-17;-47;1649;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;;I;2;SANTO ANTONIO DO MONTE;MG;01/03/2016;5500;0;1154;0;0;0;6653;-1812;-398;0;0;-648;-2859;3795;463;91;-1428;-1155;-39;0;426;-119;-1761;2034;2;2036;-90;-31;1915;0
FAIR CORRETORA DE CAMBIO S.A.;32648370;n2;;I;2;SAO PAULO;SP;01/03/2016;0;0;431;0;6185;0;6616;0;0;0;0;0;0;6616;7259;0;-2110;-9551;-1011;0;0;-14;-5426;1189;0;1189;-560;0;630;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;;I;2;CAMPOS NOVOS;SC;01/03/2016;4334;0;2261;0;0;0;6595;-2466;-741;0;0;-410;-3617;2978;242;265;-975;-1157;-21;0;146;-138;-1638;1340;-32;1307;-32;0;1276;-207
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;01/03/2016;5253;0;1339;0;0;0;6591;-1936;-744;0;0;-2770;-5450;1141;232;435;-1751;-1257;-15;0;338;-139;-2157;-1016;16;-1000;-37;-145;-1182;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE, EMPRESÁRIOS, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DAS REGIÕES SERRANAS E DO MÉDIO VALE DO PARAÍBA;71698674;b3S;;I;2;TAUBATE;SP;01/03/2016;6037;0;472;0;0;0;6509;-1675;-21;0;0;-640;-2336;4173;364;49;-1297;-1405;-115;0;18;-52;-2438;1734;0;1734;-12;-135;1588;-489
MS BANK S.A. BANCO DE CÂMBIO;19307785;b2;;I;2;CURITIBA;PR;01/03/2016;0;0;945;-47;5608;0;6507;0;-51;0;0;0;-51;6456;84;0;-203;-3585;-372;0;238;-11;-3849;2607;0;2607;-1154;0;1453;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;;I;2;ERECHIM;RS;01/03/2016;4407;0;2097;0;0;0;6504;-3964;0;0;0;204;-3761;2743;81;6;-468;-775;-2;0;1;-13;-1171;1572;0;1572;-5;-36;1532;-374
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE - SICOOB NOROESTE SC;81292278;b3S;;I;2;SAO LOURENCO D'OESTE;SC;01/03/2016;4413;0;2088;0;0;0;6501;-2993;-300;0;0;-558;-3851;2650;410;81;-1420;-1295;-17;0;169;-263;-2335;315;0;315;-37;0;278;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;;I;2;CARMO DO PARANAIBA;MG;01/03/2016;4784;0;1710;0;0;0;6494;-1524;-729;0;0;1268;-986;5508;505;221;-1010;-688;-33;0;742;-139;-402;5106;25;5131;-89;-38;5004;-298
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;01/03/2016;5127;0;1262;0;0;0;6389;-3;0;0;0;-487;-490;5899;0;0;-1517;-1007;-2;0;1;-8;-2532;3367;4;3372;0;0;3371;0
COOPERATIVA DE CRÉDITO RURAL E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESARIOS E MICROEMPREENDEDORES DA REGIÃO DE CAPIVARI;49389307;b3S;;I;2;CAPIVARI;SP;01/03/2016;4689;0;1671;0;0;0;6361;-2655;-226;0;0;-281;-3162;3199;131;215;-1242;-1300;-17;0;56;-60;-2216;983;0;983;-3;0;980;-165
LECCA;51523;n1;;C;2;RIO DE JANEIRO;RJ;01/03/2016;3666;0;2688;0;0;0;6354;-3688;0;0;0;-84;-3772;2582;112;433;-17;-2328;-149;0;70;-168;-2048;535;0;535;-187;0;347;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;01/03/2016;5165;0;1168;0;0;0;6333;-202;0;0;0;19;-182;6151;0;135;-639;-541;-6;0;0;0;-1052;5099;23;5122;-190;0;4932;0
COOPERATIVA DE CRÉDITO RURAL DA REGIÃO DA MOGIANA;62109566;b3S;;I;2;SAO JOAO DA BOA VISTA;SP;01/03/2016;4195;0;2090;0;0;0;6285;-1848;0;0;0;-567;-2415;3870;130;774;-2296;-1022;-11;0;357;-202;-2272;1598;-5;1593;-3;0;1591;-422
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL E SUDOESTE DE MINAS GERAIS, BAIXA MOGIANA E REGIÃO LTDA. - SICOOB CREDINTER;24048910;b3S;;I;2;GUARANESIA;MG;01/03/2016;5379;0;903;0;0;0;6283;-1770;-608;0;0;-686;-3064;3219;366;504;-1640;-1634;-21;0;399;-182;-2207;1012;3;1015;-41;-76;899;-504
