Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;I;2;S5;9;SAO TIAGO;MG;01/12/2018;49921;357;3478;8218;10387;3971;874;0;27285;16;935;2516;5075;2304;49;0;10895;78;975;1013;8;0;0;0;2073;127;8555;464;2;0;0;0;9148;0;0;0;0;0;0;0;0;115;106;0;0;0;0;0;221;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;300;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DO ESTADO DE GOIÁS LTDA;4406371;b3S;I;2;S5;9;GOIANIA;GO;01/12/2018;49860;791;3927;10866;10965;1879;857;0;29284;0;198;574;1188;507;8;0;2474;165;2059;1371;0;0;0;0;3596;801;12261;956;0;0;0;0;14019;0;0;0;0;0;0;0;0;362;84;32;9;0;0;0;487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE GOIÂNIA LTDA.;10209619;b3S;I;2;S5;9;GOIANIA;GO;01/12/2018;49854;150;4308;9731;14153;1704;25;0;30071;24;240;590;883;2;0;0;1738;199;2757;16;0;0;0;0;2972;176;14404;398;0;0;0;0;14978;0;0;0;0;0;0;0;0;43;53;0;0;0;0;0;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE SETE LAGOAS LTDA. - SICOOB CREDISETE;22753982;b3S;I;2;S5;9;SETE LAGOAS;MG;01/12/2018;49807;1161;4787;12067;16376;3314;1247;0;38952;11;561;1365;2246;245;2;0;4430;108;2765;24;0;0;0;0;2896;35;3118;272;0;0;0;0;3424;0;0;0;0;0;0;0;0;66;39;0;0;0;0;0;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;I;2;S5;9;RIO VERDE;GO;01/12/2018;49621;180;3930;10664;6259;12;0;0;21046;0;1473;7949;9483;3118;35;0;22057;53;912;294;0;0;0;0;1260;57;2657;540;0;0;0;0;3254;0;0;0;0;0;0;0;0;43;427;383;543;0;0;0;1395;0;0;0;0;0;0;0;0;0;0;387;148;74;0;0;609;0;0;0;0;0;0;0;0;0
OMNI;50940;b1;C;2;S4;199;SAO PAULO;SP;01/12/2018;49211;396;2889;7845;5583;148;0;0;16861;911;5222;11771;13177;1114;0;0;32195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;0;0;0;0;0;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;I;2;S5;9;PARA DE MINAS;MG;01/12/2018;49147;86;5512;16063;8699;450;0;0;30810;3;389;1166;1988;62;0;0;3609;72;1775;75;22;0;0;0;1943;121;11686;804;0;0;0;0;12612;0;0;0;0;0;0;0;0;40;134;0;0;0;0;0;174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA REGIÃO DOS VALES DO SINOS, PARANHANA E CAÍ LTDA - UNICRED REGIÃO DOS VALES;1796302;b3S;I;2;S5;9;NOVO HAMBURGO;RS;01/12/2018;49046;113;1642;4019;3821;390;26;0;10012;26;1334;3510;6094;2505;757;0;14226;0;751;3405;0;0;0;0;4157;1;2361;1597;0;0;0;0;3959;0;0;0;0;0;0;0;0;181;1619;3769;7249;2978;895;0;16692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE MADEIRA-MAMORÉ - SICOOB PORTOCREDI;4544165;b3S;I;2;S5;9;PORTO VELHO;RO;01/12/2018;47648;527;6999;11065;12104;1562;302;0;32559;0;351;863;1115;79;0;0;2408;204;2716;12;0;0;0;0;2932;189;6690;629;0;0;0;0;7509;0;0;0;0;0;0;0;0;177;68;347;585;0;0;0;1178;0;0;0;0;0;0;0;0;0;0;1063;0;0;0;0;1063;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO SERVIDOR FEDERAL E DE EMPRESAS LTDA. - SICOOB CREDFAZ;952415;b3S;I;2;S5;9;BRASILIA;DF;01/12/2018;46895;11053;3501;7753;11410;3510;1528;0;38755;2;15;20;0;0;0;0;37;1569;727;210;0;0;0;0;2505;1698;1578;19;0;0;0;0;3295;0;0;0;0;0;0;0;0;2275;27;0;0;0;0;0;2302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JSL ARRENDAMENTO MERCANTIL S.A.;1852137;n1;I;3;S4;19;SAO PAULO;SP;01/12/2018;45999;0;0;0;0;0;0;0;0;236;7208;16068;19766;2712;10;0;45999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA FRONTEIRA SUL – SICREDI FRONTEIRA SUL RS;88530142;b3S;I;2;S5;9;BAGE;RS;01/12/2018;45664;145;5001;6905;5127;345;492;0;18015;11;439;1121;1806;563;190;0;4130;329;3096;4112;55;0;0;0;7593;28;2279;1077;0;0;0;0;3384;0;0;0;0;0;0;0;0;496;1980;3550;3615;1276;483;7;11407;0;0;0;0;0;0;0;0;0;35;1099;0;0;0;0;1135;0;0;0;0;0;0;0;0;0
PARANÁ BANCO;30881;b1;C;2;S4;199;CURITIBA;PR;01/12/2018;45655;2052;5720;15120;14011;0;0;0;36903;0;0;0;0;0;0;0;0;54;935;1108;0;0;0;0;2098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;1781;4522;318;0;0;0;6654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA MATA MINEIRA LTDA - SICOOB CREDIMATA;1152097;b3S;I;2;S5;9;VOLTA GRANDE;MG;01/12/2018;45152;64;3095;8779;12808;4742;747;0;30236;0;147;386;830;259;7;0;1629;128;5076;502;0;0;0;0;5707;408;6597;381;0;0;0;0;7386;0;0;0;0;0;0;0;0;75;59;16;43;2;0;0;195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO RIO DE JANEIRO - SICOOB FLUMINENSE;2931668;b3S;I;2;S5;9;CAMPOS DOS GOYTACAZES;RJ;01/12/2018;44846;329;4400;12182;11908;3169;1527;0;33514;0;115;326;579;100;0;0;1120;126;1041;899;0;0;0;0;2067;294;6317;477;0;0;0;0;7088;0;0;0;0;0;0;0;0;252;79;0;0;0;0;0;330;0;0;0;0;0;0;0;0;0;727;0;0;0;0;0;727;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA   SICOOB CREDIMOGIANA;69346856;b3S;I;2;S5;9;FRANCA;SP;01/12/2018;44739;1446;3274;9429;15718;1250;172;0;31289;14;791;1443;1709;127;0;0;4085;272;1608;0;0;0;0;8;1889;481;4553;240;0;0;0;0;5274;0;0;0;0;0;0;0;0;198;289;621;1095;0;0;0;2202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO DISTRITO FEDERAL LTDA - SICOOB EMPRESARIAL;5856736;b3S;I;2;S5;9;BRASILIA;DF;01/12/2018;44589;1236;5595;8933;13993;6029;400;76;36263;0;72;163;342;85;0;0;663;226;1049;1568;0;0;0;0;2842;359;3496;100;0;0;0;0;3955;0;0;0;0;0;0;0;0;819;48;0;0;0;0;0;866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO VERDE E REGIÃO LTDA.;9033698;b3S;I;2;S5;9;RIO VERDE;GO;01/12/2018;44305;82;3748;8537;10984;3609;307;0;27266;0;770;2045;4624;1943;12;0;9393;51;276;234;0;0;0;0;560;604;6191;277;0;0;0;0;7072;0;0;0;0;0;0;0;0;9;5;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO SUDOESTE DO PARANÁ - EVOLUA;10311218;b3S;I;2;S5;9;FRANCISCO BELTRAO;PR;01/12/2018;44038;113;2633;5960;4880;659;3;0;14248;313;1905;4393;5592;1364;291;0;13857;0;1759;2198;0;0;0;0;3957;0;7816;553;0;0;0;0;8369;0;0;0;0;0;0;0;0;622;258;324;325;39;0;0;1568;27;380;825;766;42;0;0;2039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DA REGIÃO DA MOGIANA;62109566;b3S;I;2;S5;9;SAO JOAO DA BOA VISTA;SP;01/12/2018;43769;905;6427;11617;7961;514;63;0;27486;0;0;0;0;0;0;0;0;353;3491;3605;0;0;0;0;7449;92;7738;896;0;0;0;0;8726;0;0;0;0;0;0;0;0;18;66;23;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;I;2;S4;9;VITORIA;ES;01/12/2018;43750;0;0;43750;0;0;0;0;43750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;I;2;S4;9;CAMBARA;PR;01/12/2018;43524;68;2513;5515;5860;562;340;0;14858;7;600;1710;2994;913;4;0;6228;406;2927;2776;0;0;0;0;6108;54;5940;728;0;0;0;0;6722;0;0;0;0;0;0;0;0;333;2266;2207;3085;1234;454;28;9607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO MÉDIO OESTE - SICOOB MÉDIO OESTE;7318874;b3S;I;2;S5;9;ASSIS CHATEAUBRIAND;PR;01/12/2018;42525;1129;3450;8038;10391;2980;38;0;26026;15;210;516;943;384;0;0;2068;320;1266;3436;15;0;0;0;5037;175;6276;723;0;0;0;0;7173;0;0;0;0;0;0;0;0;233;90;93;257;35;0;0;709;0;0;0;0;0;0;0;0;0;0;1511;0;0;0;0;1511;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ARARAQUARA E REGIÃO - SICREDI CENTRO NORTE SP;73113243;b3S;I;2;S5;9;ARARAQUARA;SP;01/12/2018;41715;138;2617;5580;5810;635;442;0;15221;1;486;1250;2109;463;0;0;4309;151;4460;4215;0;0;0;0;8826;68;3764;1006;0;0;0;0;4837;0;0;0;0;0;0;0;0;122;1797;2091;1888;1211;1407;6;8521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGÊNCIA DE FOMENTO DO ESTADO DE PERNAMBUCO S.A.;13178690;n1;I;1;S4;30;RECIFE;PE;01/12/2018;41609;365;3758;11008;14400;802;155;0;30488;22;229;879;1763;110;0;0;3002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;267;647;1064;301;3;0;0;2283;14;253;671;1719;1501;1678;0;5836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;I;2;S5;9;ITAPIRANGA;SC;01/12/2018;41042;95;2013;6169;12114;5733;3522;20;29666;0;310;788;1529;522;616;0;3766;31;329;76;0;0;0;0;436;251;1182;241;0;0;0;0;1674;0;0;0;0;0;0;0;0;14;178;459;845;265;1;0;1761;4;158;425;547;32;0;0;1166;0;723;1851;0;0;0;0;2574;0;0;0;0;0;0;0;0;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;S4;8;GUARULHOS;SP;01/12/2018;40200;0;0;0;0;0;0;0;0;1070;36054;3058;18;0;0;0;40200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;I;2;S5;9;SAO JOSE DO CERRITO;SC;01/12/2018;39556;390;3803;7107;6627;556;0;0;18483;4;674;1932;3467;805;582;0;7464;232;1234;225;1;0;0;0;1691;81;10505;922;0;0;0;0;11507;0;0;0;0;0;0;0;0;102;101;76;132;1;0;0;411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DO ESTADO DE SÃO PAULO - SICREDI NOROESTE SP;3065046;b3S;I;2;S5;9;SAO JOSE DO RIO PRETO;SP;01/12/2018;39368;44;2275;5446;6980;284;61;0;15091;2;627;1512;2417;368;0;0;4925;68;2517;774;0;0;0;0;3358;75;7423;509;0;0;0;0;8007;0;0;0;0;0;0;0;0;152;1390;1478;2663;1418;378;3;7482;0;0;0;0;0;0;0;0;0;0;504;0;0;0;0;504;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;I;2;S5;9;PRIMAVERA DO LESTE;MT;01/12/2018;39131;513;2328;8926;8818;2595;26;0;23206;13;132;353;618;170;0;0;1286;193;1398;10;0;0;0;0;1602;71;5471;1763;0;0;0;0;7305;0;0;0;0;0;0;0;0;548;50;477;560;447;1324;0;3406;0;0;0;0;0;0;0;0;0;0;1202;750;375;0;0;2327;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE UMUARAMA - SICOOB ARENITO;7026923;b3S;I;2;S5;9;UMUARAMA;PR;01/12/2018;38677;155;3280;9968;8215;759;8;0;22385;3;166;431;638;69;0;0;1307;173;1517;364;0;0;0;0;2054;271;9171;801;0;0;0;0;10244;0;0;0;0;0;0;0;0;162;109;6;0;0;0;0;276;0;0;0;0;0;0;0;0;0;193;2217;0;0;0;0;2410;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;I;2;S5;9;LAJINHA;MG;01/12/2018;38399;345;2034;5827;8443;3246;315;0;20210;218;872;2621;4167;463;0;0;8339;305;1956;1705;11;0;0;0;3977;12;5210;482;0;0;0;0;5704;0;0;0;0;0;0;0;0;95;49;4;12;8;0;0;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/12/2018;38008;113;4186;9088;9798;4231;2965;0;30382;0;351;985;2253;179;0;0;3768;60;985;3;0;0;0;0;1048;67;2427;111;0;0;0;0;2605;0;0;0;0;0;0;0;0;39;26;60;80;0;0;0;205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72257793;b3S;I;2;S5;9;FORTALEZA;CE;01/12/2018;37397;523;5087;11029;7506;311;132;0;24588;78;623;1315;1582;237;0;0;3835;551;1225;651;0;0;0;0;2426;8;1827;157;0;0;0;0;1992;0;0;0;0;0;0;0;0;29;897;1802;1411;247;1;169;4556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL E SUDOESTE DE MINAS GERAIS, BAIXA MOGIANA E REGIÃO LTDA. - SICOOB CREDINTER;24048910;b3S;I;2;S5;9;GUARANESIA;MG;01/12/2018;36789;371;3846;5711;7511;3270;18;0;20726;0;128;353;281;2;0;0;765;161;1602;3037;29;0;0;0;4829;16;5295;96;0;0;0;0;5407;0;0;0;0;0;0;0;0;51;1336;570;314;0;0;0;2271;0;0;0;0;0;0;0;0;0;0;2791;0;0;0;0;2791;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DE MATO GROSSO DO SUL – SICOOB CENTRO SUL MS;10319386;b3S;I;2;S5;9;DOURADOS;MS;01/12/2018;36757;148;3662;6966;5124;1349;0;0;17248;0;136;398;634;68;0;0;1237;389;3547;0;0;0;0;0;3936;169;12942;1019;0;0;0;0;14130;0;0;0;0;0;0;0;0;152;55;0;0;0;0;0;207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;I;2;S4;9;CABEDELO;PB;01/12/2018;36697;0;13474;19012;4001;209;0;0;36697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO LESTE MARANHENSE   SICOOB CENTRO LESTE MARANHENSE;9403026;b3S;I;2;S5;9;GRAJAU;MA;01/12/2018;36617;387;2780;7250;7448;553;53;0;18471;0;0;0;0;0;0;0;0;116;1035;369;2;0;0;0;1522;401;14932;1056;0;0;0;0;16389;0;0;0;0;0;0;0;0;148;29;0;0;0;0;0;177;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;57;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO VALE EUROPEU - SICOOB EURO VALE;82133182;b3S;I;2;S5;9;TIMBO;SC;01/12/2018;36277;306;2619;10023;10760;3554;1263;0;28525;33;285;699;1294;330;0;0;2641;44;1077;22;0;0;0;0;1143;105;3603;141;1;0;0;0;3850;0;0;0;0;0;0;0;0;39;31;16;33;0;0;0;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;I;2;S5;9;IPATINGA;MG;01/12/2018;35975;101;3546;10593;8800;1513;0;0;24552;1;380;990;1930;827;7;0;4134;75;680;655;97;318;58;0;1884;1;5116;178;0;0;0;0;5295;0;0;0;0;0;0;0;0;84;26;0;0;0;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DO CENTRO LESTE DE RONDÔNIA LTDA - CREDISIS LESTE;3612764;b3S;I;2;S5;9;CACOAL;RO;01/12/2018;35839;345;11719;11882;4165;1;0;0;28112;1;78;171;37;0;0;0;286;0;762;756;0;0;0;0;1517;24;5426;158;0;0;0;0;5609;0;0;0;0;0;0;0;0;54;262;0;0;0;0;0;315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRASIL PLURAL;51839;b1;C;2;S4;199;RIO DE JANEIRO;RJ;01/12/2018;35578;340;1972;17405;7196;0;0;0;26914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3158;5506;0;0;0;0;8664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO DO CENTRO OESTE DE MINAS LTDA - SICOOB CREDESP;1703620;b3S;I;2;S5;9;BOM DESPACHO;MG;01/12/2018;35427;199;3068;10786;9502;1066;30;0;24652;0;198;630;1083;496;9;0;2416;13;167;138;378;0;0;0;696;0;6574;572;0;0;0;0;7146;0;0;0;0;0;0;0;0;265;77;23;72;69;12;0;517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DE LA NACION ARGENTINA;33042151;b1;I;3;S4;28;SAO PAULO;SP;01/12/2018;35067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10613;22519;0;0;0;0;33133;1934;0;0;0;0;0;0;1934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO NORDESTE E CENTROS NORTE E SUL DA BAHIA LTDA. - SICOOB COOPERE;73398646;b3S;I;2;S5;9;VALENTE;BA;01/12/2018;34925;200;1277;2524;3687;579;23;0;8290;11;160;369;411;53;0;0;1006;291;1805;11;0;0;0;0;2106;557;20592;1598;0;0;0;0;22746;0;0;0;0;0;0;0;0;335;248;112;82;0;0;0;776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LEME - SICOOB CREDIACIL;8795285;b3S;I;2;S5;9;LEME;SP;01/12/2018;34907;45;2977;6103;10263;5932;3676;0;28995;4;128;346;729;126;0;0;1333;33;982;1;0;0;0;0;1015;53;3244;114;0;0;0;0;3411;0;0;0;0;0;0;0;0;79;74;0;0;0;0;0;153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1657678;b3S;I;2;S5;9;SAO SEBASTIAO DO PARAISO;MG;01/12/2018;34899;76;2536;5854;10459;3546;473;0;22944;9;109;280;412;41;0;0;850;120;5153;0;0;0;0;0;5272;133;5183;393;0;0;0;0;5709;0;0;0;0;0;0;0;0;81;42;0;0;0;0;0;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO HORIZONTE - SICOOB HORIZONTE;7194313;b3S;I;2;S5;9;ARAPONGAS;PR;01/12/2018;34892;1058;2831;8008;7612;60;0;0;19569;65;158;382;784;1;0;0;1389;515;3011;609;1;0;0;0;4137;286;8085;463;0;0;0;0;8834;0;0;0;0;0;0;0;0;661;302;0;0;0;0;0;963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ATRIA S.A.- CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5956581;n1;I;2;S4;14;ARAUCARIA;PR;01/12/2018;34317;2430;5219;4689;10463;2186;0;0;24987;55;89;272;359;131;0;0;906;0;0;0;0;0;0;0;0;629;4133;2854;809;0;0;0;8424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
