Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3566655;b3S;I;2;S4;9;SAO GABRIEL DO OESTE;MS;01/12/2019;197701;267;10157;25569;21387;2713;168;0;60261;17;2640;12189;9002;3414;189;0;27451;917;10143;39958;100;0;0;0;51118;215;27276;11874;0;0;0;0;39365;0;0;0;0;0;0;0;0;1009;6549;8225;1444;346;212;0;17784;0;0;0;0;0;0;0;0;0;0;90;1630;0;0;0;1720;0;0;0;0;0;0;0;0;0
SICOOB UNIMAIS MANTIQUEIRA – COOPERATIVA DE CRÉDITO;71698674;b3S;I;2;S5;9;TAUBATE;SP;01/12/2019;195898;1806;15256;30511;54417;26881;16768;0;145638;29;1943;5245;11006;3052;1783;0;23058;427;4398;158;0;0;0;0;4983;526;19443;887;0;0;0;0;20855;0;0;0;0;0;0;0;0;323;332;187;353;38;131;0;1364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO UNICRED VALE EUROPEU SANTA CATARINA LTDA - UNICRED VALE EUROPEU;73443863;b3S;I;2;S5;9;BLUMENAU;SC;01/12/2019;194372;292;14518;39392;58361;21711;5384;0;139659;41;2796;7360;12962;6276;2371;0;31805;0;6246;13609;107;0;0;0;19962;79;2644;113;0;0;0;0;2836;0;0;0;0;0;0;0;0;38;72;0;0;0;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREFISA;52010;b1;C;2;S4;199;SAO PAULO;SP;01/12/2019;190911;99;8827;361;4463;0;0;0;13751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;584;21;14;0;0;0;714;0;359;10800;0;0;0;0;11159;0;146;0;13545;137244;14353;0;165288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDIVAR LTDA. - SICOOB CREDIVAR;25798596;b3S;I;2;S5;9;VARGINHA;MG;01/12/2019;189837;933;13804;29853;39728;15130;0;0;99447;63;1955;5273;11398;5168;0;0;23856;603;5570;9;353;690;16197;0;23422;136;16259;4062;0;0;0;0;20457;0;0;0;0;0;0;0;0;209;130;0;0;0;0;0;339;0;0;0;0;0;0;0;0;0;3215;14508;4523;52;17;0;22315;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36900256;b3S;I;2;S5;9;CUIABA;MT;01/12/2019;189669;808;9474;21157;24895;6275;1045;0;63654;401;12663;24119;43400;16093;7245;0;103921;0;3876;3616;0;0;0;0;7492;82;4923;682;0;0;0;0;5687;0;0;0;0;0;0;0;0;330;911;2164;3558;1503;448;0;8914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;I;2;S5;9;PATOS DE MINAS;MG;01/12/2019;187897;206;16874;33389;50347;22695;6328;0;129838;1;802;2110;3327;1103;4;0;7347;652;4004;2672;5754;56;0;0;13138;384;23201;1510;0;0;0;0;25096;0;0;0;0;0;0;0;0;217;27;0;0;0;0;0;244;0;0;0;0;0;0;0;0;0;0;12234;0;0;0;0;12234;0;0;0;0;0;0;0;0;0
BRK S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;12865507;n1;I;2;S4;14;SAO PAULO;SP;01/12/2019;187732;490;29138;60697;55571;2474;0;0;148370;0;0;0;0;0;0;0;0;0;0;15581;0;0;0;0;15581;3;11811;78;0;0;0;0;11891;0;0;0;0;0;0;0;0;4;946;2753;7709;478;0;0;11890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SICOOB VALE SUL;2466552;b3S;I;2;S5;9;FRANCISCO BELTRAO;PR;01/12/2019;185240;1299;19791;59261;48017;7678;717;0;136762;39;657;1686;3056;1167;31;0;6636;448;4110;2407;0;0;0;0;6965;186;20849;2598;0;0;0;0;23633;0;0;0;0;0;0;0;0;242;1374;4264;1008;0;0;0;6889;0;0;0;0;0;0;0;0;0;1606;897;1235;352;265;0;4354;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;I;2;S5;9;VIDEIRA;SC;01/12/2019;179714;1370;9828;26894;23334;8209;1941;0;71577;734;7053;17838;29073;7927;1083;0;63710;941;1686;3998;29;0;0;0;6653;714;25762;1574;0;0;0;0;28050;0;0;0;0;0;0;0;0;544;174;2592;289;0;0;0;3600;0;0;0;0;0;0;0;0;0;844;5280;0;0;0;0;6124;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO REGIÕES DAS CULTURAS – SICREDI DAS CULTURAS RS/MG;90729369;b3S;I;2;S4;9;IJUI;RS;01/12/2019;176194;331;11945;30303;36734;6821;44;0;86178;37;11810;12476;8685;3190;123;0;36321;422;4311;15007;192;0;0;0;19933;65;4624;1151;0;0;0;0;5839;0;0;0;0;0;0;0;0;340;3576;5548;8377;4523;4197;0;26561;0;0;0;0;0;0;0;0;0;0;1362;0;0;0;0;1362;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;I;2;S4;9;CRUZ ALTA;RS;01/12/2019;176005;109;7402;31722;28434;11404;978;0;80048;13;1696;7715;10773;3798;448;0;24443;332;4164;21399;32;0;0;0;25927;349;13671;6713;0;0;0;0;20733;0;0;0;0;0;0;0;0;599;4427;9524;3837;1503;264;0;20153;4;89;171;77;0;0;0;341;0;1303;2954;103;0;0;0;4360;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;I;2;S5;9;PAPANDUVA;SC;01/12/2019;173302;548;22900;66369;45524;9800;274;0;145414;0;636;1816;3032;453;0;0;5937;17;1395;2082;0;0;0;0;3494;60;15128;1558;0;0;0;0;16746;0;0;0;0;0;0;0;0;138;46;0;360;197;0;0;741;0;0;0;0;0;0;0;0;0;0;970;0;0;0;0;970;0;0;0;0;0;0;0;0;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692214;b3C;I;2;S4;9;BRASILIA;DF;01/12/2019;173234;0;73422;89557;10256;0;0;0;173234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO – SICREDI CELEIRO RS/SC;88099247;b3S;I;2;S4;9;CAMPO NOVO;RS;01/12/2019;171057;94;3573;9329;12227;4277;716;0;30216;39;2799;6374;9147;2849;385;0;21593;247;12664;22541;106;0;0;0;35557;123;13457;2901;0;0;0;0;16482;0;0;0;0;0;0;0;0;914;9299;14346;24045;12081;6524;0;67209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;S4;9;CANARANA;MT;01/12/2019;168109;234;11095;29805;28071;1708;112;0;71025;121;7839;21145;26389;12997;143;0;68635;683;4298;3156;0;0;0;0;8138;10;8423;1762;0;0;0;0;10195;0;0;0;0;0;0;0;0;783;4595;2570;1429;430;0;0;9808;5;68;163;72;0;0;0;309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO SEMEAR S.A.;795423;b1;I;2;S4;8;BELO HORIZONTE;MG;01/12/2019;167066;3120;72179;61465;14249;2811;0;0;153825;0;4;13;17;0;0;0;35;0;0;4537;0;0;0;0;4537;0;6641;114;0;0;0;0;6755;0;0;0;0;0;0;0;0;27;90;113;359;592;718;18;1916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;I;2;S4;9;SANTO ANTONIO DA PLATINA;PR;01/12/2019;162152;554;6970;15563;17949;4789;540;0;46366;3;2289;8464;12348;4432;241;0;27776;910;11300;32955;144;0;0;0;45308;20;17675;971;0;0;0;0;18667;0;0;0;0;0;0;0;0;582;8452;7380;4139;1928;522;0;23003;0;0;0;0;0;0;0;0;0;0;1032;0;0;0;0;1032;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;I;2;S4;9;PIRACICABA;SP;01/12/2019;161965;1835;26065;33491;32460;7739;0;0;101590;150;2119;5433;13006;3214;0;0;23922;868;6283;2798;135;0;0;0;10085;600;14943;102;0;0;0;0;15645;0;0;0;0;0;0;0;0;345;35;10314;0;0;0;0;10695;0;0;0;0;0;0;0;0;0;0;9;12;8;0;0;29;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;I;2;S5;9;TRES COROAS;RS;01/12/2019;161251;2090;12705;33289;54202;12931;129;0;115347;1;1492;4249;9858;4702;62;0;20365;319;2181;1055;0;0;0;0;3555;710;17443;645;0;0;0;0;18798;0;0;0;0;0;0;0;0;252;37;1720;521;563;91;0;3185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS – SICOOB CREDCEG;7789195;b3S;I;2;S5;9;SAO BERNARDO DO CAMPO;SP;01/12/2019;160683;452;10380;18653;8364;864;0;0;38712;189;11176;31579;61258;7202;55;0;111458;176;3283;1245;0;0;0;0;4703;46;4217;1123;0;0;0;0;5385;0;0;0;0;0;0;0;0;183;241;0;0;0;0;0;424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB UNICOOB INTEGRADO;7122321;b3S;I;2;S5;9;PATO BRANCO;PR;01/12/2019;160296;1295;15813;43478;49055;7892;3467;0;121001;13;74;180;249;11;0;0;527;458;3120;401;0;0;0;0;3979;258;21880;1966;0;0;0;0;24104;0;0;0;0;0;0;0;0;288;73;0;0;0;0;0;361;0;0;0;0;0;0;0;0;0;2874;6940;452;56;0;0;10323;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;I;2;S5;9;ITAUNA;MG;01/12/2019;158810;1315;37108;31045;47120;15341;1642;0;133571;0;415;364;627;105;0;0;1510;137;3077;8;0;0;0;0;3222;239;18802;968;0;0;0;0;20008;0;0;0;0;0;0;0;0;403;95;0;0;0;0;0;498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;I;2;S4;9;CABEDELO;PB;01/12/2019;157896;0;13004;35977;79679;28411;825;0;157896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE POUPANCA E CRÉDITO MÚTUO DOS EMPRESÁRIOS E PROFISSIONAIS LIBERAIS DO OESTE PAULISTA - SICOOB PAULISTA;10262276;b3S;I;2;S5;9;PRESIDENTE PRUDENTE;SP;01/12/2019;157115;1427;21354;51528;41184;5788;187;0;121468;2;479;1568;3246;704;0;0;5999;646;5331;3858;62;0;0;0;9898;522;16687;1342;0;0;0;0;18551;0;0;0;0;0;0;0;0;327;823;40;9;0;0;0;1199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;I;2;S4;9;DESCALVADO;SP;01/12/2019;156194;3618;14115;58892;26615;3348;12;0;106600;59;1234;3128;5124;728;4;0;10277;718;7213;2249;0;0;0;0;10180;527;21801;969;0;0;0;0;23297;0;0;0;0;0;0;0;0;1021;257;4193;369;0;0;0;5840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICREDI ALAGOAS - COOPERATIVA DE CRÉDITO;41180092;b3S;I;2;S5;9;MACEIO;AL;01/12/2019;154940;319;13002;33819;65898;23055;4706;0;140799;6;398;1058;1606;325;0;0;3392;63;4497;0;0;0;0;0;4560;8;67;23;0;0;0;0;98;0;0;0;0;0;0;0;0;100;1569;1215;1387;782;1038;0;6091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA SICOOB UNIMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO.;259231;b3S;I;2;S5;9;SANTOS;SP;01/12/2019;154672;847;14195;49278;49463;13914;6590;0;134287;20;885;2310;3888;545;0;0;7649;197;4216;40;0;0;0;0;4453;168;6913;297;0;0;0;0;7378;0;0;0;0;0;0;0;0;744;160;0;0;0;0;0;905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP;81192106;b3S;I;2;S4;9;CAFELANDIA;PR;01/12/2019;153489;830;9246;22317;23035;3532;1055;0;60015;48;1765;5316;6521;1819;7;0;15476;1161;6573;11978;314;0;0;0;20026;567;7130;1074;0;0;0;0;8772;0;0;0;0;0;0;0;0;1314;6842;10769;13818;8812;7106;0;48661;0;0;0;0;0;0;0;0;0;0;539;0;0;0;0;539;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;I;2;S5;9;SAO GONCALO DO SAPUCAI;MG;01/12/2019;151681;518;7897;20454;34275;5227;1789;0;70161;35;3217;8902;20158;7245;118;0;39675;924;6407;3887;0;0;0;0;11219;108;11170;900;1;0;0;0;12178;0;0;0;0;0;0;0;0;359;71;0;0;0;0;0;430;0;0;0;0;0;0;0;0;0;2616;15403;0;0;0;0;18018;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;b3S;I;2;S5;9;GOIANIA;GO;01/12/2019;151362;1240;8760;25600;54654;32522;12481;0;135257;14;109;329;648;97;0;0;1196;661;4828;0;0;0;0;0;5489;762;5337;583;0;0;0;0;6681;0;0;0;0;0;0;0;0;355;475;1910;0;0;0;0;2740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;I;2;S4;9;MARILIA;SP;01/12/2019;149409;345;10044;24992;27509;4882;268;0;68041;38;2517;6828;12157;3810;13;0;25363;681;7373;13749;2;0;0;0;21804;176;10055;1020;0;0;0;0;11251;0;0;0;0;0;0;0;0;870;5606;5354;6809;3119;1192;0;22949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO KEB HANA DO BRASIL S.A.;2318507;b1;I;3;S4;2;SAO PAULO;SP;01/12/2019;147777;0;16505;46256;0;0;0;0;62761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33144;0;0;0;0;33144;0;66;51806;0;0;0;0;51872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;I;2;S5;9;NATAL;RN;01/12/2019;145919;140;14281;19812;28336;7064;2064;0;71696;4;1527;4507;9147;3445;527;0;19158;25;22630;9581;100;0;0;0;32336;0;3349;311;0;0;0;0;3660;0;0;0;0;0;0;0;0;295;2711;3511;6629;4181;1742;0;19069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8742188;b3S;I;2;S5;9;CUIABA;MT;01/12/2019;144108;6277;14682;34969;32216;13717;1560;0;103420;165;1113;3102;6820;1165;161;0;12526;1388;4793;2981;0;0;0;0;9162;699;12522;1068;0;0;0;0;14289;0;0;0;0;0;0;0;0;747;76;51;165;212;369;0;1621;0;0;0;0;0;0;0;0;0;0;1090;2000;0;0;0;3090;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;I;2;S5;9;RIO VERDE;GO;01/12/2019;143291;287;9111;15220;17267;62;0;0;41946;0;2956;27303;23287;14771;5723;0;74040;90;1513;695;0;0;0;0;2298;181;6238;212;0;0;0;0;6631;0;0;0;0;0;0;0;0;41;1131;16270;271;0;0;0;17714;0;0;0;0;0;0;0;0;0;0;515;148;0;0;0;663;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;I;2;S5;9;MAFRA;SC;01/12/2019;142679;995;11377;36884;27192;5153;712;0;82313;81;2639;7362;15423;4501;2466;0;32472;219;2009;2294;16;0;0;0;4538;972;13812;1221;0;0;0;0;16005;0;0;0;0;0;0;0;0;295;238;3;0;0;0;0;537;0;0;0;0;0;0;0;0;0;552;6197;33;33;0;0;6814;0;0;0;0;0;0;0;0;0
HONDA;51396;b2;C;3;S4;198;SAO PAULO;SP;01/12/2019;142648;201;41754;0;0;0;0;0;41955;230;24537;53306;22049;571;0;0;100693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO - SICOOB CREDICOONAI;53923116;b3S;I;2;S4;9;RIBEIRAO PRETO;SP;01/12/2019;142561;4951;20969;15657;19036;13112;134;0;73859;28;1285;3463;5945;1280;0;0;12001;1831;19887;655;0;0;0;0;22373;491;11054;709;0;0;0;0;12254;0;0;0;0;0;0;0;0;1129;55;9240;0;0;5250;0;15674;0;0;0;0;0;0;0;0;0;929;5471;0;0;0;0;6400;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;I;2;S5;9;GOIANIA;GO;01/12/2019;139858;1967;9583;28440;47258;19186;3666;0;110100;102;2140;5634;6978;2216;0;0;17070;1047;4337;837;0;0;0;0;6221;679;4876;246;0;0;0;0;5801;0;0;0;0;0;0;0;0;227;313;31;94;0;0;0;665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;I;2;S5;9;UBERLANDIA;MG;01/12/2019;139418;85;10863;28429;45473;17221;6167;0;108238;25;1876;4609;7350;2764;1605;0;18230;402;2242;7971;0;0;0;0;10615;13;1429;141;0;0;0;0;1583;0;0;0;0;0;0;0;0;22;104;170;381;75;0;0;753;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;I;2;S5;9;CLAUDIO;MG;01/12/2019;139127;890;9965;33797;48251;17225;2299;0;112427;5;672;1789;4312;1583;31;0;8392;300;2862;1643;0;0;0;0;4805;48;12020;744;0;0;0;0;12811;0;0;0;0;0;0;0;0;202;29;0;0;0;0;0;231;0;0;0;0;0;0;0;0;0;0;461;0;0;0;0;461;0;0;0;0;0;0;0;0;0
BANCO WOORI BANK DO BRASIL S.A.;15357060;b1;I;3;S4;8;SAO PAULO;SP;01/12/2019;138083;98;20718;18062;1331;216;0;0;40425;8;244;696;1752;759;0;0;3460;0;0;43207;0;0;0;0;43207;0;50991;0;0;0;0;0;50991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;I;2;S4;9;NOVA LONDRINA;PR;01/12/2019;130977;296;7508;18791;26681;3832;191;0;57299;8;2418;7108;10670;3012;1312;0;24527;1584;9051;8965;0;0;0;0;19600;397;15037;1702;56;0;0;0;17192;0;0;0;0;0;0;0;0;1020;3773;3355;3229;978;4;0;12359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;I;2;S5;9;JI-PARANA;RO;01/12/2019;130698;1923;15226;28441;33763;6514;168;0;86035;129;816;2147;4099;508;0;0;7699;659;4656;45;0;0;0;0;5361;3260;17038;1112;0;0;0;0;21409;0;0;0;0;0;0;0;0;790;199;86;0;0;0;0;1076;0;0;0;0;0;0;0;0;0;0;9118;0;0;0;0;9118;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;I;2;S5;9;ALFREDO CHAVES;ES;01/12/2019;130559;4077;15877;42590;26820;4522;0;0;93886;81;1573;4210;8624;2097;0;0;16584;543;3088;458;0;0;0;0;4089;226;13025;1134;0;0;0;0;14386;0;0;0;0;0;0;0;0;621;133;0;0;0;0;0;753;0;0;0;0;0;0;0;0;0;0;789;42;30;0;0;862;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;I;2;S4;9;CRISTALINA;GO;01/12/2019;130482;625;6825;16307;19933;4835;637;0;49162;87;1122;2753;5037;1368;13;0;10380;1158;7985;17563;104;0;0;0;26809;630;11429;2920;0;0;0;0;14979;0;0;0;0;0;0;0;0;1278;6248;6372;9784;3704;1148;0;28535;0;0;0;0;0;0;0;0;0;0;616;0;0;0;0;616;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS INDUSTRIAIS VINCULADOS À FIEMG LTDA - SICOOB CREDIFIEMG;7469260;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/12/2019;129445;1004;13565;29192;47348;12667;1041;0;104816;2;113;308;417;120;0;0;960;206;15500;4001;75;0;0;0;19781;180;3589;8;0;0;0;0;3777;0;0;0;0;0;0;0;0;102;9;0;0;0;0;0;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;I;2;S4;9;FLORIANOPOLIS;SC;01/12/2019;129359;0;6293;121526;0;0;0;0;127819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;10;0;108;534;888;0;0;0;1530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
