Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
BANCO PACCAR - PRUDENCIAL;1000084899;b2;S4;I;3;PONTA GROSSA;PR;43709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37425;37425;0;492668;530093
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO – SICREDI ESPUMOSO RS/MG;87900411;b3S;S4;I;2;ESPUMOSO;RS;43709;49176;0;5714;111052;1723;167665;0;0;0;0;0;0;0;0;167665;0;179882;347547;0;173009;520556
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;43709;47377;0;0;302252;0;349629;0;0;12208;0;0;0;12208;1055;362892;0;69648;432540;0;87941;520481
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;43709;67958;0;6470;308118;74;382620;0;0;0;0;0;0;0;1343;383963;0;36972;420935;0;98329;519264
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO COOPERAÇÃO RS/SC  – SICREDI COOPERAÇÃO RS/SC;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;43709;62073;0;4978;177270;2391;246712;0;0;0;0;0;0;0;0;246712;0;145305;392017;0;126153;518170
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;43709;73457;0;0;217666;3559;294682;0;0;43283;0;0;0;43283;824;338789;0;108769;447558;0;69385;516943
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;S4;I;3;BARUERI;SP;43709;0;0;0;0;0;0;0;0;0;0;0;0;0;280704;280704;101739;68638;451081;7436;51358;509874
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;43709;138972;0;0;203075;832;342879;0;0;26234;0;0;0;26234;0;369113;0;63049;432162;0;76623;508785
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;43709;29601;0;0;225240;0;254841;0;0;0;0;0;0;0;0;254841;0;187828;442669;0;63719;506388
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;GOIANIA;GO;43709;70471;0;57997;159881;4;288353;0;0;0;0;0;0;0;0;288353;0;139973;428326;0;77433;505758
BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL;1000081823;b1;S4;I;3;SAO PAULO;SP;43709;46242;0;0;341415;899;388557;1096;0;0;0;0;0;0;1251;390903;0;7687;398590;340;106364;505295
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;43709;66315;0;13663;292786;0;372764;0;0;10146;0;0;0;10146;0;382910;0;17195;400105;0;95202;495307
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S4;I;2;MARILIA;SP;43709;65360;0;2827;303652;8588;380428;0;0;0;0;0;0;0;0;380428;0;46506;426933;0;63844;490777
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;43709;100924;0;0;132433;0;233357;0;0;11028;0;0;0;11028;0;244385;0;136011;380396;0;102044;482440
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;43709;75106;0;0;210764;636;286506;0;0;47990;0;0;0;47990;0;334497;0;76703;411199;0;68845;480044
COOPERATIVA DE CRÉDITO SICOOB VALE SUL;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;43709;62219;0;0;204021;915;267154;0;0;48087;0;0;0;48087;190;315431;0;94480;409911;0;66491;476403
COOPERATIVA DE CRÉDITO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;43709;41869;0;0;325442;2041;369351;0;0;0;0;0;0;0;0;369351;0;21702;391054;0;84312;475366
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;43709;41487;0;3828;176084;3154;224553;0;0;0;0;0;0;0;0;224553;0;147621;372174;0;101507;473681
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;43709;74033;0;33123;185627;1595;294378;0;0;0;0;0;0;0;0;294378;0;120101;414479;0;55807;470285
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;43709;92756;0;0;206365;0;299121;0;0;33330;0;0;0;33330;0;332451;0;21141;353592;0;115275;468867
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;n1;S4;I;3;SAO PAULO;SP;43709;0;0;0;0;0;0;0;0;0;0;0;0;0;215547;215547;0;193806;409353;0;57792;467145
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;43709;51427;0;3828;182001;572;237828;0;0;0;0;0;0;0;0;237828;0;137953;375780;0;88751;464532
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. – SICOOB CECREMEF;33370115;b3S;S5;I;2;RIO DE JANEIRO;RJ;43709;15355;0;0;332649;42054;390058;0;0;0;0;0;0;0;0;390058;0;4985;395043;0;57563;452606
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;43709;78823;0;0;220033;73;298929;0;0;0;0;0;0;0;43067;341996;0;16697;358693;0;93223;451915
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;43709;94254;0;0;183927;0;278182;0;0;17908;0;0;0;17908;1472;297562;0;78973;376535;0;71506;448042
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;S4;I;2;PORTO ALEGRE;RS;43709;0;0;0;7091;0;7091;0;0;0;0;0;281672;281672;0;288763;0;71124;359887;0;85483;445370
UNIPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73647935;b3S;S5;I;2;CAMPO GRANDE;MS;43709;53633;0;0;271349;3242;328223;0;0;0;0;0;0;0;0;328223;0;11260;339483;0;105878;445362
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;43709;77703;0;0;260637;28;338368;0;0;0;0;0;0;0;711;339079;0;48374;387453;0;55218;442671
ESTRELA MINEIRA - PRUDENCIAL;1000083584;n1;S4;C;2;ARAXA;MG;43709;0;0;0;17584;0;17584;0;0;0;0;0;274762;274762;0;292346;0;33395;325741;0;115273;441014
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;S4;I;2;ESTACAO;RS;43709;53033;0;4629;131232;2053;190947;0;0;0;0;0;0;0;0;190947;0;125454;316400;0;118108;434509
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;43709;105198;0;0;245666;990;351855;0;0;0;0;0;0;0;0;351855;0;20850;372705;0;59217;431922
WIRECARD BRAZIL;1000084875;n4;;I;2;SAO PAULO;SP;43709;0;0;0;0;179971;179971;0;0;0;0;0;0;0;0;179971;0;214846;394817;0;33180;427997
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;43709;85212;0;0;198748;642;284601;0;0;0;0;0;0;0;9;284610;0;29133;313743;0;111088;424831
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;43709;55633;0;0;274624;3485;333743;0;0;0;0;0;0;0;0;333743;0;5824;339566;0;83958;423524
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;b3S;S5;I;2;RECIFE;PE;43709;14223;0;9130;218687;618;242658;0;0;0;0;0;0;0;82602;325260;0;24043;349303;0;74109;423412
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;43709;78284;0;0;125123;289;203696;0;0;44210;0;0;0;44210;8726;256632;0;110989;367621;0;55372;422993
COOPERATIVA DE CRÉDITO DA AMAZÔNIA – SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;43709;105273;0;0;71106;0;176380;0;0;9336;0;0;0;9336;0;185716;0;117481;303197;0;116524;419721
STATE STREET BRASIL - PRUDENCIAL;1000081627;b1;S4;I;3;SAO PAULO;SP;43709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9524;9524;0;407547;417071
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA. - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;43709;56281;0;0;211365;272;267918;0;0;16701;0;0;0;16701;12627;297246;0;44426;341673;0;70062;411734
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;43709;69303;0;0;187819;2134;259255;0;0;49844;0;0;0;49844;0;309099;0;40691;349790;0;61749;411539
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;S4;I;2;FRANCA;SP;43709;38958;0;0;113797;0;152755;0;0;42435;0;0;0;42435;0;195190;0;114937;310127;0;100065;410192
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;b3S;S5;I;2;GOIANIA;GO;43709;103915;0;0;198638;3;302556;0;0;0;0;0;0;0;26;302581;0;8815;311396;0;97836;409231
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;43709;80098;0;0;248828;0;328926;0;0;3668;0;0;0;3668;453;333047;0;28558;361605;0;47164;408769
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;43709;0;0;0;0;0;0;0;0;0;0;0;9768;9768;312188;321956;3;27817;349776;81;58829;408686
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;43709;104597;0;0;94591;0;199188;0;0;26657;0;0;0;26657;7161;233005;0;83139;316145;0;88247;404392
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;43709;72003;0;0;196671;1532;270206;0;0;2499;0;0;0;2499;5048;277753;0;26054;303807;0;99589;403397
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;S4;I;2;RIO DE JANEIRO;RJ;43709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;364979;364979;0;38067;403045
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43709;0;0;0;57325;0;57325;0;0;0;0;0;0;0;0;57325;0;11382;68706;0;334104;402810
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;S4;I;2;SAO PAULO;SP;43709;0;0;0;0;0;0;7999;0;0;0;0;0;0;0;7999;115450;241925;365375;0;32717;398092
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;43709;117067;0;0;52471;694;170233;0;0;0;0;0;0;0;0;170233;0;43268;213501;0;184519;398020
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;43709;53410;0;0;253355;1495;308260;0;0;0;0;0;0;0;0;308260;0;16687;324947;35;71809;396791
REPOM S.A. - PRUDENCIAL;1000084916;n4;;I;2;BARUERI;SP;43709;0;0;0;0;67231;67231;0;0;0;0;0;0;0;0;67231;0;223037;290269;0;103070;393339
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;43709;71690;0;0;93430;23;165143;0;0;39650;0;0;0;39650;4;204798;0;68382;273180;0;118967;392147
MSB BANK S.A. BCO CÂMBIO - PRUDENCIAL;1000081294;b2;S4;I;2;CURITIBA;PR;43709;11770;0;0;0;0;11770;0;0;0;0;0;0;0;22065;33835;0;327470;361304;0;24569;385873
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;3;LAJEADO;RS;43709;26122;0;0;295449;0;321571;0;0;0;0;0;0;0;0;321571;0;8465;330036;0;50258;380294
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;43709;42552;0;0;173845;54;216451;0;0;31067;0;0;0;31067;22546;270064;0;48580;318644;0;60706;379350
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;43709;41093;0;0;164637;1339;207069;0;0;16819;0;0;0;16819;11640;235529;0;90537;326066;0;52311;378377
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2934201;b3S;S5;I;2;CHOPINZINHO;PR;43709;19525;0;0;71520;0;91045;0;0;0;0;0;0;0;0;91045;0;226291;317336;0;56095;373431
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA – SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;43709;74466;0;0;195574;0;270040;0;0;0;0;0;0;0;0;270040;0;16908;286948;0;86229;373177
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;43709;67050;0;0;254132;0;321181;0;0;0;0;0;0;0;0;321181;0;15833;337015;0;36036;373051
GUIDE;1000084837;n2;S4;C;3;SAO PAULO;SP;43709;0;0;0;0;0;0;34815;0;0;0;0;0;0;0;34815;0;290398;325213;0;38295;363508
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;43709;63105;0;0;182927;14599;260631;0;0;12334;0;0;0;12334;0;272966;0;34651;307616;0;55891;363507
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;43709;0;0;4000;140453;0;144453;4994;9074;0;0;0;0;9074;0;158520;11211;23571;193302;19;168951;362272
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;43709;50154;0;0;233725;1206;285085;0;0;0;0;0;0;0;753;285837;0;8477;294315;0;66121;360436
SICOOB UNIMAIS MANTIQUEIRA – COOPERATIVA DE CRÉDITO;71698674;b3S;S5;I;2;TAUBATE;SP;43709;57678;0;0;243605;2478;303761;0;0;0;0;0;0;0;1332;305093;0;10142;315235;49;44892;360176
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;43709;30192;0;0;211621;7194;249007;0;0;17424;0;0;0;17424;2549;268980;0;45032;314013;0;45515;359527
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;43709;48515;0;0;178078;52;226645;0;0;21400;0;0;0;21400;0;248045;0;72025;320070;0;36717;356787
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA FRONTEIRA PR/SP - CRESOL FRONTEIRA PR/SP;5276770;b3S;S5;I;2;REALEZA;PR;43709;18396;0;0;82084;0;100480;0;0;0;0;0;0;0;0;100480;0;199779;300260;0;52874;353133
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;S5;I;2;CURITIBA;PR;43709;1280;0;0;184083;0;185363;0;0;0;0;0;0;0;0;185363;0;10312;195675;0;154899;350574
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL – SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;43709;46976;0;0;166823;2;213801;0;0;3711;0;0;0;3711;19027;236539;0;66224;302763;0;47507;350270
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;S5;I;2;ADAMANTINA;SP;43709;37266;0;0;198502;1056;236824;0;0;0;0;0;0;0;0;236824;0;43366;280191;0;66655;346846
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;43709;26381;0;0;66149;9471;102000;0;0;21820;0;0;0;21820;0;123820;0;81552;205372;6;139345;344723
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO – CRESOL TRADIÇÃO;4350225;b3S;S5;I;2;FRANCISCO BELTRAO;PR;43709;19969;0;0;78640;0;98609;0;0;0;0;0;0;0;0;98609;0;190366;288976;0;54935;343911
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;S5;I;2;GOIANIA;GO;43709;76134;0;0;78118;0;154252;0;0;36140;0;0;0;36140;1674;192067;0;96943;289009;0;54759;343768
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;S5;I;2;GOIANESIA;GO;43709;13005;0;0;142475;0;155480;0;0;28120;0;0;0;28120;0;183599;0;47979;231579;0;107276;338855
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;43709;37303;0;0;106583;0;143885;0;0;22648;0;0;0;22648;996;167529;0;81953;249482;0;88370;337852
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;S4;I;2;JOAO PESSOA;PB;43709;0;0;0;44773;0;44773;0;0;0;0;0;0;0;0;44773;0;261985;306758;0;30366;337125
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;43709;28972;0;0;164502;34;193508;0;0;36126;0;0;0;36126;1050;230683;0;50844;281527;0;55267;336794
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;43709;43626;0;0;233482;0;277108;0;0;0;0;0;0;0;10764;287872;0;7153;295026;0;41224;336249
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;S4;I;3;SAO PAULO;SP;43709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39263;39263;0;293471;332734
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;S5;I;2;SAO GOTARDO;MG;43709;68235;0;0;95057;0;163292;0;0;18949;0;0;0;18949;0;182241;0;73847;256088;0;75776;331864
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;S5;I;2;RAUL SOARES;MG;43709;71277;0;0;121510;677;193463;0;0;21186;0;0;0;21186;0;214649;0;64835;279484;0;52306;331790
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔNIA LTDA. – CREDISIS CREDIARI;3222753;b3S;S5;I;2;ARIQUEMES;RO;43709;63497;0;0;89662;0;153159;0;0;0;0;0;0;0;0;153159;0;23386;176544;31;153484;330060
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA. - UNICRED CENTRO-OESTE RS;2641032;b3S;S5;I;2;SANTA MARIA;RS;43709;30214;0;0;254753;641;285608;0;0;0;0;0;0;0;0;285608;0;5906;291514;0;37395;328909
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S4;I;2;JANDAIA DO SUL;PR;43709;42469;0;22369;139559;1057;205455;0;0;0;0;0;0;0;0;205455;0;77633;283088;0;43347;326435
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;S5;I;2;RIO DE JANEIRO;RJ;43709;45919;0;2961;189221;0;238102;0;0;0;0;0;0;0;0;238102;0;15544;253646;0;67989;321636
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. – SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;43709;53549;0;0;74309;0;127858;0;0;19869;0;0;0;19869;52070;199797;0;49438;249235;5;71864;321104
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO, MATO GROSSO DO SUL E DO MUNICÍPIO DE CACOAL/RO - SICOOB CENTRAL RONDON;106180;b3C;S4;I;2;CUIABA;MT;43709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;285689;285689;0;35339;321028
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;43709;72804;0;0;130217;0;203021;0;0;0;0;0;0;0;0;203021;0;32530;235551;0;85447;320998
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;S5;I;2;GOIANIA;GO;43709;54412;0;0;138989;0;193401;0;0;0;0;0;0;0;0;193401;0;7725;201126;0;119731;320857
QUERO-QUERO - PRUDENCIAL;1000080831;n1;S4;I;2;SANTO CRISTO;RS;43709;0;0;0;8909;0;8909;0;0;0;0;0;263707;263707;0;272616;0;11911;284527;0;35792;320319
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;I;2;TRES BARRAS DO PARANA;PR;43709;16308;0;0;66572;0;82880;0;0;0;0;0;0;0;0;82880;0;193285;276165;0;35635;311800
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA – SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;43709;68273;0;0;136351;808;205432;0;0;9073;0;0;0;9073;0;214504;0;47560;262064;18;49261;311343
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;43709;64704;0;0;111647;2117;178469;0;0;12251;0;0;0;12251;3050;193770;0;59797;253567;0;56864;310431
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;S5;I;2;BIGUACU;SC;43709;0;0;0;16173;0;16173;0;0;0;0;0;79559;79559;0;95732;0;78399;174131;0;135859;309990
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA – CRESOL CONFEDERAÇÃO;10398952;b3C;S4;I;2;FLORIANOPOLIS;SC;43709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;291769;291769;0;17881;309650
COOPERATIVA DE CRÉDITO DO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;43709;56130;0;0;64079;0;120209;0;0;10533;0;0;0;10533;19586;150329;0;97324;247653;0;61643;309296
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;4694278;b3S;S5;I;2;RIO DE JANEIRO;RJ;43709;8472;0;0;253777;0;262249;0;0;0;0;0;0;0;0;262249;0;3232;265481;0;43691;309172
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;S4;I;2;PALMEIRA DAS MISSOES;RS;43709;29198;0;35708;95164;1050;161121;0;0;0;0;0;0;0;0;161121;0;77670;238791;0;70039;308830
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE TRANSPORTES DO SUL DO BRASIL - TRANSPOCRED;8075352;b3S;S5;I;2;FLORIANOPOLIS;SC;43709;40525;0;0;188688;0;229213;0;0;0;0;0;0;0;8742;237955;0;21503;259458;0;48736;308194
