Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DAS ENCOSTAS DA SERRA GERAL – CRESOL ENCOSTAS DA SERRA GERAL;3485130;b3S;S5;I;2;SANTA ROSA DE LIMA;SC;01/03/2021;3231;0;277;0;0;5;3513;-427;-342;0;0;-260;-1028;2485;325;89;-903;-537;0;0;1;-932;-1957;528;-4;523;0;-54;469;0
COOPERATIVA DE CREDITO DO PLANALTO SUL - SICOOB CREDISSERRANA;3033469;b3S;S5;I;2;LAGES;SC;01/03/2021;3166;0;345;0;0;0;3511;-361;-525;0;0;-597;-1483;2028;452;467;-1075;-1425;-37;0;456;-288;-1450;578;13;591;-44;-36;510;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO  - SICOOB UNIMAIS;73085573;b3C;S4;I;2;SAO PAULO;SP;01/03/2021;32;0;3472;0;0;0;3504;-3430;0;0;0;0;-3430;74;30;6;-825;-555;-3;329;1227;-4;204;277;0;277;-5;0;272;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TRÊS PONTAS LTDA. - SICOOB COPERSUL;18966739;b3S;S5;I;2;TRES PONTAS;MG;01/03/2021;2929;0;558;0;0;0;3487;-478;-383;0;0;-716;-1576;1911;969;379;-1711;-1151;-76;0;430;-509;-1670;240;-2;239;-78;0;161;0
COOPERATIVA DE CRÉDITO GUARANICREDI LTDA. - SICOOB GUARANICREDI;26014175;b3S;S5;I;2;GUARANI;MG;01/03/2021;2829;0;657;0;0;0;3486;-720;-66;0;0;-56;-842;2644;866;348;-1655;-1330;-61;0;354;-94;-1573;1071;2;1074;-92;0;981;0
PLANNER;51341;n1;S4;C;2;SAO PAULO;SP;01/03/2021;0;0;3286;7;192;0;3486;0;0;0;0;-145;-145;3342;22350;4575;-6972;-18464;-2422;0;52;-422;-1303;2039;0;2039;-891;0;1147;0
AGK CORRETORA DE CAMBIO S.A.;250699;n2;S4;I;2;SAO PAULO;SP;01/03/2021;0;0;0;0;3483;0;3483;0;0;0;0;0;0;3483;1919;0;-1283;-3468;-350;0;0;-124;-3305;178;0;178;0;0;178;0
COOPERATIVA DE CRÉDITO CREDIBELO LTDA. - SICOOB CREDIBELO;71237184;b3S;S5;I;2;CAMPO BELO;MG;01/03/2021;3206;0;256;0;0;0;3463;-329;-134;0;0;-572;-1035;2427;801;507;-1431;-1388;-42;0;375;-185;-1362;1066;-5;1061;-122;-44;895;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MARECHAL CÂNDIDO RONDON E REGIÃO – SICOOB CONFIANÇA;7097064;b3S;S5;I;2;MARECHAL CANDIDO RONDON;PR;01/03/2021;3306;0;133;0;0;0;3439;-352;-142;0;0;-445;-939;2500;521;572;-1482;-1644;-30;0;407;-342;-1998;501;48;550;-41;-139;369;-60
BANCO DE LA PROVINCIA DE BUENOS AIRES;44189447;b1;S4;I;3;SAO PAULO;SP;01/03/2021;103;0;586;2012;677;0;3377;0;0;0;0;20060;20060;23438;0;0;-604;-1739;-155;0;60;-5;-2442;20995;0;20995;-286;0;20709;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO;6910457;b3S;S5;I;2;SANTA CRUZ DAS PALMEIRAS;SP;01/03/2021;2992;0;365;0;0;0;3357;-441;-8;0;0;-714;-1162;2195;466;404;-1317;-1402;-39;0;383;-275;-1780;415;14;429;0;0;429;0
COOPERATIVA DE CRÉDITO CREDIALP LTDA - SICOOB CREDIALP;25353939;b3S;S5;I;2;ALPINOPOLIS;MG;01/03/2021;3155;0;174;0;0;0;3329;-272;-398;0;0;-591;-1262;2067;463;368;-1640;-1175;-34;0;343;-117;-1793;274;-1;273;-52;0;221;0
GRAZZIOTIN FINANCIADORA S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;6339468;n1;S5;I;2;PASSO FUNDO;RS;01/03/2021;3309;0;9;0;0;0;3319;-160;0;0;0;155;-5;3314;0;32;-312;-241;-148;0;5;-1;-665;2648;0;2648;-985;0;1664;0
ELITE CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS LTDA;28048783;n2;S4;I;2;RIO DE JANEIRO;RJ;01/03/2021;0;0;3303;0;0;0;3303;-4;0;0;0;1;-5;3299;5675;3935;-2495;-8001;-856;0;38;-4;-1707;1592;-16;1576;-344;-210;1023;0
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED LTDA. - UNICRED DO BRASIL.;315557;b3C;S4;I;2;SAO PAULO;SP;01/03/2021;0;0;3273;0;0;0;3273;-3154;0;0;0;0;-3154;119;1577;129;-19720;25294;-11;0;15;-3271;4014;4133;10;4143;0;0;4143;0
COOPERATIVA DE CRÉDITO DO SUDOESTE BAIANO LTDA – SICOOB CREDICONQUISTA;2282165;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;01/03/2021;2879;0;350;0;0;0;3229;-257;-8;0;0;-364;-629;2600;946;638;-1453;-1575;-41;0;435;-346;-1397;1203;-45;1158;-46;0;1113;0
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14568725;b3C;S4;I;2;RIO DE JANEIRO;RJ;01/03/2021;57;0;3170;0;0;0;3227;-3113;0;0;0;10;-3103;124;5;0;-1565;-731;0;357;2492;0;558;682;13;695;-5;0;690;0
SICREDI CARIRI - COOPERATIVA DE CRÉDITO DA REGIÃO DO CARIRI;86913993;b3S;S5;I;2;JUAZEIRO DO NORTE;CE;01/03/2021;2897;0;322;0;0;0;3220;-495;-10;0;0;-521;-1026;2193;479;221;-1082;-1011;-2;0;159;-499;-1735;459;2;460;0;0;460;0
COOPERATIVA DE CRÉDITO SACRAMENTO LTDA - SICOOB SACRAMENTO;71154256;b3S;S5;I;2;SACRAMENTO;MG;01/03/2021;2951;0;257;0;0;0;3208;-299;-416;0;0;-490;-1205;2003;455;248;-854;-577;-39;0;367;-190;-590;1413;6;1419;-67;0;1352;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA;84156470;b3S;S5;I;2;BELEM;PA;01/03/2021;3024;0;162;0;0;0;3186;-114;0;0;0;-437;-551;2635;272;64;-1054;-520;-21;0;283;-292;-1267;1367;0;1367;-4;0;1363;0
CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;62237649;n2;S5;I;2;SAO PAULO;SP;01/03/2021;0;0;3181;0;0;0;3181;0;0;0;0;0;0;3181;6;0;-215;-660;-181;0;0;0;-1050;2131;0;2131;-846;0;1285;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED IJUÍ LTDA - UNICRED IJUÍ;1526924;b3S;S5;I;2;IJUI;RS;01/03/2021;2805;0;366;0;0;0;3171;-490;0;0;0;-6;-495;2676;255;48;-809;-978;-8;64;11;-7;-1425;1250;0;1250;-3;0;1247;-330
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;01/03/2021;3131;0;33;0;0;0;3164;-985;-307;0;0;-3252;-4544;-1380;21;133;-849;-1061;0;0;395;-306;-1665;-3044;14;-3031;-1;0;-3032;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;b3S;S5;I;2;SAO PAULO;SP;01/03/2021;2953;0;181;0;0;0;3133;0;0;0;0;27;27;3161;1;0;-316;-208;-4;0;1;-10;-536;2625;0;2625;0;0;2625;0
SITA SOCIEDADE CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17315359;n2;S4;I;2;BELO HORIZONTE;MG;01/03/2021;0;0;1163;1969;0;0;3132;0;0;0;0;0;0;3132;901;700;-732;-412;-246;0;0;-3;207;3339;0;3339;-1105;0;2234;0
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA LTDA – SICOOB CENTRAL BA;34148882;b3C;S4;I;2;SALVADOR;BA;01/03/2021;163;0;2963;0;0;0;3126;-2788;0;0;0;-83;-2871;255;90;0;-2010;-659;-18;900;2517;-18;802;1057;0;1057;-9;0;1047;-225
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;b3S;S5;I;2;PIRAPORA;MG;01/03/2021;2909;0;173;0;0;0;3082;-181;-175;0;0;-1045;-1401;1680;636;316;-1062;-850;-62;0;378;-234;-878;803;25;827;-44;0;783;0
COOPERATIVA DE CRÉDITO COOPCRED;53623781;b3S;S5;I;2;VALPARAISO;SP;01/03/2021;2814;0;264;0;0;0;3078;-273;-103;0;0;-825;-1201;1877;404;288;-1602;-1274;-14;0;912;-212;-1497;380;-13;367;-6;-3;358;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO SICOOB COOPERCREDI - SP;915950;b3S;S5;I;2;SAO PAULO;SP;01/03/2021;3004;0;58;0;0;0;3062;-108;0;0;0;-507;-615;2447;199;143;-1375;-1112;-21;0;222;-196;-2140;308;-3;305;0;0;305;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;S5;I;2;PASSO FUNDO;RS;01/03/2021;2429;0;627;0;0;0;3056;-1037;0;0;0;20;-1017;2038;32;0;-485;-583;0;0;0;-2;-1039;999;-15;984;0;0;984;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692214;b3C;S4;I;2;BRASILIA;DF;01/03/2021;892;0;2158;0;0;0;3050;-3055;0;0;0;-17;-3072;-22;5;0;-2656;-1023;-14;4199;3158;-316;3352;3330;0;3330;1;0;3330;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO, MATO GROSSO DO SUL E DO MUNICÍPIO DE CACOAL/RO - SICOOB CENTRAL RONDON;106180;b3C;S4;I;2;CUIABA;MT;01/03/2021;107;0;2933;0;0;0;3039;-2855;0;0;0;27;-2828;211;6;0;-2684;-994;1;498;3930;-10;745;956;0;956;1;-459;497;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA LTDA. – CREDISIS SUDOESTE/RO;3985375;b3S;S5;I;2;ROLIM DE MOURA;RO;01/03/2021;2959;0;61;0;0;0;3020;-184;-24;0;0;-632;-839;2181;354;35;-1036;-1454;0;0;119;-26;-2007;174;-55;118;0;0;118;-61
COOPERATIVA DE CRÉDITO CREDIESMERALDAS LTDA. – SICOOB CREDIESMERALDAS;68512748;b3S;S5;I;2;ESMERALDAS;MG;01/03/2021;2773;0;244;0;0;0;3017;-249;0;0;0;-697;-946;2070;820;981;-1667;-1862;-77;0;727;-367;-1445;625;-19;606;-128;0;478;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO GORUTUBA LTDA - SICOOB CREDIVAG;25404542;b3S;S5;I;2;JANAUBA;MG;01/03/2021;2640;0;369;0;0;0;3009;-229;-293;0;0;-411;-933;2077;708;581;-1666;-1210;-57;0;428;-255;-1470;606;0;607;-28;-3;576;0
COOPERATIVA DE CRÉDITO SICOOB IPÊ - SICOOB IPÊ;24610065;b3S;S5;I;2;CAMPO GRANDE;MS;01/03/2021;2905;0;75;0;0;0;2981;-322;-90;0;0;-407;-820;2161;246;237;-883;-845;-18;0;154;-176;-1285;876;0;876;-18;-150;708;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58290800;b3S;S5;I;2;CRUZEIRO;SP;01/03/2021;2874;0;100;0;0;0;2974;0;0;0;0;40;40;3014;0;0;-360;-175;-2;0;0;0;-537;2477;0;2477;0;-47;2430;-414
COOPERATIVA DE CRÉDITO DE VAZANTE LTDA. – SICOOB CREDIVAZ;803287;b3S;S5;I;2;VAZANTE;MG;01/03/2021;2729;0;230;0;0;0;2958;-321;-344;0;0;144;-521;2437;737;368;-1299;-1041;-74;0;312;-128;-1127;1311;13;1323;-115;0;1208;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TANGARÁ - CRESOL TANGARÁ;7946451;b3S;S5;I;2;TANGARA;SC;01/03/2021;2792;0;128;0;0;5;2925;-470;-406;0;0;-250;-1126;1799;461;182;-953;-452;0;0;108;-553;-1207;592;78;669;-17;-15;638;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CURITIBANOS - CRESOL CURITIBANOS;1155801;b3S;S5;I;2;CURITIBANOS;SC;01/03/2021;2823;0;80;0;0;13;2917;-298;-577;0;0;-126;-1001;1916;395;226;-842;-469;0;0;33;-480;-1138;778;1;779;0;-27;752;0
ATRIA S.A.- CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5956581;n1;S5;I;2;ARAUCARIA;PR;01/03/2021;2799;0;93;0;0;0;2892;0;0;0;0;402;402;3294;0;15;-109;-307;-133;0;0;-9;-544;2750;2;2752;-942;0;1811;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PALMEIRAS E REGIÃO LTDA.;37631058;b3S;S5;I;2;PALMEIRAS DE GOIAS;GO;01/03/2021;2630;0;260;0;0;0;2890;-203;-352;0;0;-136;-692;2198;345;46;-790;-905;-20;0;114;-153;-1364;834;-6;828;-36;0;792;-205
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TIROS E MATUTINA LTDA - SICOOB CREDITIROS;42880617;b3S;S5;I;2;TIROS;MG;01/03/2021;2599;0;257;0;0;0;2856;-222;-623;0;0;173;-672;2184;382;290;-990;-513;-33;0;212;-57;-709;1475;0;1475;-65;-44;1366;0
COOPERATIVA DE CREDITO POTIGUAR – SICOOB POTIGUAR;2382755;b3S;S5;I;2;NATAL;RN;01/03/2021;2769;0;69;0;0;0;2839;-135;-28;0;0;-177;-339;2499;511;219;-1182;-917;-18;0;207;-235;-1416;1083;0;1083;-12;0;1071;-51
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;S5;I;2;NITEROI;RJ;01/03/2021;2466;0;371;0;0;0;2838;-357;0;0;0;17;-340;2498;253;46;-1095;-1577;-7;0;22;-67;-2425;73;377;450;-28;0;421;-150
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO SERRANO - SICOOB CREDISERRA SC;1692448;b3S;S5;I;2;URUPEMA;SC;01/03/2021;2572;0;225;0;0;4;2800;-282;-293;0;0;-105;-680;2121;209;204;-1141;-791;-21;0;344;-369;-1564;557;6;563;-11;0;551;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;S4;I;2;JOAO PESSOA;PB;01/03/2021;442;0;2355;0;0;0;2797;-2421;0;0;0;-5;-2426;371;2;0;-1955;-298;-7;67;1987;-1;-206;165;0;165;1;0;165;-165
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS E SUL DA BAHIA LTDA - SICOOB CREDINORTE;64276058;b3S;S5;I;2;NANUQUE;MG;01/03/2021;2359;0;403;0;0;0;2762;-295;-96;0;0;-239;-630;2132;794;288;-1272;-1040;-68;0;345;-114;-1067;1065;6;1071;-93;0;978;-85
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PAIM FILHO - CRESOL PAIM FILHO;7252614;b3S;S5;I;2;PAIM FILHO;RS;01/03/2021;2609;0;127;0;0;16;2752;-288;-869;0;0;-183;-1340;1412;590;123;-515;-276;0;0;38;-417;-458;954;1;953;-3;-36;914;0
UNICRED REGIONAL NORTE LAGOS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO REGIONAL NORTE LAGOS LTDA;4445917;b3S;S5;I;2;CAMPOS DOS GOYTACAZES;RJ;01/03/2021;2453;0;295;0;0;0;2748;-343;0;0;0;27;-316;2432;489;230;-1073;-1723;-17;0;2;-5;-2097;335;17;353;0;0;353;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DE SAÚDE DO TRIÂNGULO MINEIRO E SUL DE MINAS LTDA.;71432926;b3S;S5;I;2;UBERABA;MG;01/03/2021;2102;0;628;0;0;0;2730;-607;0;0;0;-20;-626;2104;322;214;-1269;-1269;-6;52;2;-9;-1962;142;6;148;0;0;148;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GUARANI DAS MISSÕES - CRESOL GUARANI DAS MISSÕES;8488377;b3S;S5;I;2;GUARANI DAS MISSOES;RS;01/03/2021;2634;0;78;0;0;4;2716;-274;-562;0;0;-331;-1167;1549;549;247;-956;-660;0;0;165;-552;-1207;342;76;418;-12;0;406;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MILITARES ESTADUAIS DO RIO GRANDE DO SUL – SICREDI MIL RS;3212823;b3S;S4;I;2;PORTO ALEGRE;RS;01/03/2021;2541;0;151;0;0;0;2693;-308;1;0;0;-197;-506;2186;375;73;-668;-494;-4;0;114;-659;-1263;924;0;924;-6;-93;824;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO RIO CLARO LTDA - SICOOB CREDICARMO;25743311;b3S;S5;I;2;CARMO DO RIO CLARO;MG;01/03/2021;2408;0;264;0;0;0;2671;-223;-335;0;0;-175;-733;1938;473;207;-818;-584;-45;0;386;-90;-471;1467;0;1467;-92;-41;1334;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE HUMAITÁ - CRESOL HUMAITÁ;5983995;b3S;S5;I;2;HUMAITA;RS;01/03/2021;2555;0;106;0;0;4;2666;-400;-387;0;0;-127;-915;1751;376;187;-718;-522;0;0;127;-458;-1008;743;-13;730;0;-45;684;0
TERRA;52113;n2;S4;C;2;SAO PAULO;SP;01/03/2021;0;0;2436;199;0;0;2636;-242;0;0;0;-700;-942;1693;13076;5117;-4378;-12093;-1795;0;2741;-399;2269;3963;0;3963;-504;-2412;1046;0
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA – CRESOL CONFEDERAÇÃO;10398952;b3C;S4;I;2;FLORIANOPOLIS;SC;01/03/2021;0;0;2623;0;0;0;2623;-2332;0;0;0;0;-2331;291;929;0;-6214;7576;-53;0;223;-205;2256;2547;7;2554;-48;-43;2463;0
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;S5;I;2;SEARA;SC;01/03/2021;2423;0;193;0;0;0;2616;-219;-106;0;0;-371;-696;1919;119;46;-542;-1000;0;0;20;-139;-1497;423;7;430;-29;0;401;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;b3S;S5;I;2;VITOR MEIRELES;SC;01/03/2021;2457;0;155;0;0;1;2613;-186;-284;0;0;-104;-573;2039;177;188;-600;-277;0;0;1;-562;-1074;966;20;986;-2;0;984;0
COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS;707903;b3S;S5;I;2;ABDON BATISTA;SC;01/03/2021;2249;0;323;0;0;38;2610;-386;-158;0;0;-131;-676;1934;172;161;-1074;-852;-18;0;174;-75;-1512;422;1;421;-6;0;415;-82
COOPERATIVA DE CRéDITO DE LIVRE ADMISSãO SICOOB CREDIACIL;8795285;b3S;S5;I;2;LEME;SP;01/03/2021;2321;0;276;0;0;0;2597;-449;0;0;0;-313;-762;1835;669;421;-1079;-942;-45;0;120;-132;-988;847;5;852;-35;0;818;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;b3S;S5;I;2;BELEM;PA;01/03/2021;2412;0;184;0;0;0;2595;-175;-3;0;0;-280;-457;2138;484;397;-998;-1290;-23;0;264;-264;-1430;708;0;708;-24;0;683;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;b3S;S5;I;2;ACAILANDIA;MA;01/03/2021;2408;0;178;0;0;0;2586;-100;-78;0;0;-511;-689;1897;511;589;-984;-1291;-45;0;195;-136;-1160;736;8;744;-41;-20;683;-57
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;S5;I;2;SAO PAULO;SP;01/03/2021;2529;0;57;0;0;0;2586;0;0;0;0;-72;-72;2513;0;0;-575;-287;-5;0;18;-4;-854;1660;4;1664;0;0;1664;-284
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JOAQUIM-CRESOL SÃO JOAQUIM;2766672;b3S;S5;I;2;SAO JOAQUIM;SC;01/03/2021;2445;0;124;0;0;5;2573;-247;-458;0;0;-128;-834;1740;424;210;-795;-466;0;0;40;-413;-1001;739;13;752;-7;-36;709;0
UBS;51877;b2;S4;C;3;SAO PAULO;SP;01/03/2021;0;0;2567;0;0;0;2567;0;0;0;0;0;0;2567;117781;29;-32220;-51530;-11586;0;3067;-2372;23169;25735;-45;25691;-10684;0;15007;0
FORTBRASIL ADMINISTRADORA DE CARTOES DE CREDITO S/A;2732968;n4;;I;2;EUSEBIO;CE;01/03/2021;1155;0;1411;0;0;0;2566;-6754;-61;0;0;-14810;-21625;-19060;35802;25377;-8567;-14383;-5015;0;3107;-5323;30999;11940;-19;11921;-3672;0;8249;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869687;b3S;S5;I;2;BOA ESPERANCA;MG;01/03/2021;2269;0;292;0;0;0;2562;-446;-264;0;0;-570;-1280;1282;351;149;-881;-634;-30;0;410;-79;-715;566;0;567;-54;0;513;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE WITMARSUM - CRESOL WITMARSUM;7465539;b3S;S5;I;2;WITMARSUM;SC;01/03/2021;2425;0;111;0;0;3;2538;-314;-518;0;0;-197;-1029;1509;337;138;-681;-410;0;0;53;-464;-1028;481;37;518;-6;0;512;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4079285;b3S;S5;I;2;ITAJUBA;MG;01/03/2021;2323;0;210;0;0;0;2533;-297;0;0;0;-756;-1053;1480;374;422;-982;-1047;-36;0;200;-82;-1151;329;2;330;-14;-22;294;0
STONE SOCIEDADE DE CRÉDITO DIRETO S.A.;34590184;n1;S5;I;2;SAO PAULO;SP;01/03/2021;2526;0;0;0;0;0;2526;0;0;0;0;0;0;2526;0;0;-2168;-1668;-117;0;23;-83;-4012;-1487;0;-1487;0;0;-1487;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CHAPECO - CRESOL CHAPECO;4281182;b3S;S5;I;2;CHAPECO;SC;01/03/2021;2367;0;132;0;0;5;2503;-181;-536;0;0;-459;-1176;1328;333;51;-638;-529;0;0;0;-456;-1238;90;14;104;-1;-77;25;0
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DO ACRE - SICOOB ACRE;3528402;b3S;S5;I;2;RIO BRANCO;AC;01/03/2021;2433;0;52;0;0;0;2485;-108;-35;0;0;-430;-573;1912;458;290;-926;-1297;-56;0;2125;-993;-399;1512;0;1512;-69;0;1444;-81
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COOP - COOPERATIVA DE CONSUMO E DOS EMPREGADOS DO SUPER MERCADO ZONA SUL S/A;47074323;b3S;S5;I;2;SANTO ANDRE;SP;01/03/2021;2407;0;66;0;0;0;2473;-79;0;0;0;-213;-292;2181;470;414;-1265;-1455;-16;0;787;-148;-1211;970;-22;948;0;0;948;0
COOPERATIVA DE CREDITO CREDIAGRO LTDA. - SICOOB CREDIAGRO;429890;b3S;S5;I;2;CAMPOS ALTOS;MG;01/03/2021;2134;0;331;0;0;0;2466;-290;-213;0;0;-409;-912;1553;345;150;-933;-612;-31;0;275;-322;-1128;425;14;438;-44;0;395;-91
CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;01/03/2021;425;0;2023;0;0;0;2448;-1868;0;0;0;-61;-1929;519;175;0;-2578;-2709;0;0;5980;0;868;1388;0;1387;1;0;1386;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1330295;b3S;S5;I;2;VITORIA;ES;01/03/2021;2219;0;189;0;0;0;2407;-268;0;0;0;-255;-523;1884;308;0;-1053;-985;-20;0;254;-214;-1709;175;0;175;-7;0;168;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO VALLOUREC NO BRASIL - COOVALL LTDA.;64293582;b3S;S5;I;2;BELO HORIZONTE;MG;01/03/2021;2375;0;28;0;0;0;2403;0;0;0;0;-203;-203;2199;0;0;-276;-274;0;0;0;-24;-575;1625;0;1625;0;0;1625;-441
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO – SICOOB COOPERAC;8071414;b3S;S5;I;2;RIBEIRAO PRETO;SP;01/03/2021;1967;0;430;0;0;0;2397;-315;0;0;0;-277;-592;1804;934;263;-1314;-1469;-22;0;268;-66;-1407;397;10;407;0;0;407;0
COOPERATIVA DE CRÉDITO CREDICAMPINA LTDA. - SICOOB CREDICAMPINA;1609345;b3S;S5;I;2;CAMPINA VERDE;MG;01/03/2021;2246;0;148;0;0;0;2393;-196;-318;0;0;35;-479;1914;603;173;-937;-641;-55;0;181;-85;-760;1153;1;1155;-107;-29;1019;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE E LIVRE ADMISSÃO MINAS - ESPÍRITO SANTO LTDA. - UNICRED MINAS - ES;1110032;b3S;S5;I;2;VITORIA;ES;01/03/2021;2177;0;212;0;0;0;2389;-299;0;0;0;-74;-373;2016;445;210;-1229;-1355;-10;52;6;-18;-1900;116;-20;95;0;0;95;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA NOTARIAL E REGISTRAL - COOPNORE;7714057;b3S;S5;I;2;PORTO ALEGRE;RS;01/03/2021;2028;0;350;0;0;0;2379;-254;0;0;0;-157;-411;1967;1130;7;-890;-1934;-2;1;116;-11;-1585;383;-49;333;0;0;333;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE;86585049;b3S;S5;I;2;UBERABA;MG;01/03/2021;2130;0;235;0;0;0;2366;-178;-91;0;0;-508;-777;1589;426;274;-1190;-444;-58;0;191;-76;-878;711;1;710;-20;0;691;0
