Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ESPUMOSO - SICREDI ESPUMOSO RS;87900411;b3S;I;2;;9;ESPUMOSO;RS;01/06/2012;81498;0;23;48;48;4;0;0;123;451;3724;6441;4417;693;90;0;15817;13;403;1065;1272;174;0;0;2927;0;0;0;0;0;0;0;0;133;658;0;0;0;0;0;791;372;19183;28821;5688;757;58;0;54879;279;4282;2343;14;0;0;43;6961;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO URUGUAI CATARINENSE - SICOOB - CREDIAUC/SC;78840071;b3S;I;2;;9;CONCORDIA;SC;01/06/2012;81497;0;0;1;2;3;0;0;6;52;848;1745;2635;902;3;0;6184;23;736;1891;2822;409;1;0;5882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;301;12153;11977;9316;5619;2614;0;41980;659;8049;7280;6949;2228;17;2262;27445;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;I;2;;9;GOIANIA;GO;01/06/2012;80101;0;11;34;17;0;0;0;62;198;764;1829;3367;0;0;0;6158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5975;28356;2528;0;0;0;36859;1828;32915;1146;58;0;0;1076;37022;0
TERRA COMPANHIA DE CREDITO IMOBILIARIO;7311814;n1;I;2;;31;FORTALEZA;CE;01/06/2012;79825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1763;286;10014;55978;9850;1933;0;79825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ROTA DAS TERRAS - SICREDI ROTA DAS TERRAS RS;87510475;b3S;I;2;;9;TAPERA;RS;01/06/2012;79436;0;11;29;51;26;5;0;121;550;3755;5741;6104;1462;450;0;18062;15;612;1582;2162;282;0;0;4654;0;0;0;0;0;0;0;0;67;616;0;0;0;0;0;683;267;14409;23390;4969;584;89;0;43707;106;5985;5506;318;146;78;69;12207;0
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5503849;n1;I;2;;14;SAO PAULO;SP;01/06/2012;78230;0;0;0;0;0;0;0;0;504;1236;1436;607;34;0;0;3816;2708;11986;27717;30418;1584;0;0;74414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL CELEIRO CENTRO OESTE - SICREDI CELEIRO CENTRO OESTE;3566655;b3S;I;3;;9;SAO GABRIEL DO OESTE;MS;01/06/2012;78204;1;153;368;433;36;0;0;991;374;5230;7274;3532;53;0;0;16463;10;178;473;419;1;0;0;1081;0;0;0;0;0;0;0;0;153;324;0;0;0;0;0;478;0;12025;16022;266;0;0;0;28313;318;4581;25868;27;0;0;84;30879;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DA PRODUÇÃO - SICREDI REGIÃO DA PRODUÇÃO;89468565;b3S;I;2;;9;SARANDI;RS;01/06/2012;78119;1;33;80;78;5;0;0;197;667;5751;10504;8076;959;160;0;26117;18;542;1312;1630;172;1;0;3674;0;0;0;0;0;0;0;0;218;485;0;0;0;0;0;702;70;12674;20492;3559;699;108;0;37602;372;6884;1756;594;2;0;217;9826;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUDOESTE -SICREDI IGUAÇU PR/SC;84974278;b3S;I;2;;9;SAO JOAO;PR;01/06/2012;76692;0;57;130;119;3;0;0;311;545;6389;9365;7719;838;13;0;24870;14;748;2063;3125;708;2;0;6660;0;0;0;0;0;0;0;0;260;681;0;0;0;0;0;941;401;15337;12467;5451;811;0;0;34468;231;6253;2811;0;0;0;147;9443;0
SAX S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7747410;n1;I;2;;14;BARUERI;SP;01/06/2012;75493;0;0;0;0;0;0;0;0;18402;31105;25879;107;0;0;0;75493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAQUIENSE - SICREDI ITAQUI RS;87733077;b3S;I;2;;9;ITAQUI;RS;01/06/2012;75425;0;0;0;0;0;0;0;0;1749;7970;6368;3098;741;66;0;19993;18;394;1153;1879;295;1;0;3740;0;0;0;0;0;0;0;0;165;418;0;0;0;0;0;582;948;11358;29107;2061;49;0;0;43523;281;3505;3704;0;0;0;96;7587;0
COOPERATIVA DE CRÉDITO RURAL E DOS PEQUENOS EMPREENDEDORES DO VALE DO MOGI GUAÇU;67960229;b3S;I;2;;9;DESCALVADO;SP;01/06/2012;75320;0;0;0;0;0;0;0;0;14;11;20;21;7;0;0;73;20;259;573;306;0;0;0;1158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;495;11187;29212;1553;178;0;47;42672;3862;14612;2903;520;737;0;8783;31417;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;I;2;;9;CONSTANTINA;RS;01/06/2012;74477;0;0;0;0;0;0;0;0;1334;5178;10907;4975;241;71;0;22705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;266;9347;14170;9684;7405;8758;0;49629;78;1969;96;0;0;0;0;2143;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE BAGÉ   SICREDI FRONTEIRA SUL RS;88530142;b3S;I;2;;9;BAGE;RS;01/06/2012;74318;0;41;118;164;44;0;0;368;1513;4912;7907;6238;979;77;0;21625;50;584;1739;2831;565;9;0;5777;0;0;0;0;0;0;0;0;170;642;0;0;0;0;0;812;1120;10629;23561;5052;207;0;0;40569;257;4205;586;0;0;0;119;5168;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;I;2;;9;MARACAJU;MS;01/06/2012;73735;5;68;134;95;5;0;0;308;745;5379;6346;2156;147;218;0;14991;1;54;164;259;17;0;0;496;0;0;0;0;0;0;0;0;313;236;0;0;0;0;0;549;296;12974;18852;900;0;0;0;33022;688;6381;17135;11;0;0;154;24369;0
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;I;2;;9;PRIMAVERA DO LESTE;MT;01/06/2012;72791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;25;38;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;592;6231;800;254;254;571;0;8703;2810;41955;16486;1978;325;457;0;64011;0
COOPERATIVA DE CREDITO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;I;2;;9;ITUIUTABA;MG;01/06/2012;72781;2;46;97;113;29;0;0;286;0;0;39;22;0;0;0;61;2;66;150;110;8;0;0;336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;236;7425;19177;25067;2826;563;0;55294;567;5606;2911;3557;1013;1856;1294;16804;0
LECCA;51523;n1;C;2;;197;RIO DE JANEIRO;RJ;01/06/2012;72322;2077;5115;13930;32948;10075;247;0;64392;366;1174;836;669;624;66;0;3735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1514;2470;207;0;0;0;0;4191;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;4;0
COOPERATIVA   DE   CRÉDITO   DE  LIVRE  ADMISSÃO  DE  ASSOCIADOS DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS;95424891;b3S;I;2;;9;SANTA CRUZ DO SUL;RS;01/06/2012;72255;7;173;462;635;51;0;0;1328;906;5992;8529;7015;1052;54;0;23548;53;1594;4519;6167;954;13;0;13301;0;0;0;0;0;0;0;0;310;1504;0;0;0;0;0;1814;231;15198;6099;3685;798;17;0;26028;406;4436;1246;42;0;0;107;6237;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR DE ALAGOAS, UNICRED-ALAGOAS;41180092;b3S;I;2;;9;MACEIO;AL;01/06/2012;71131;0;34;83;133;23;0;0;272;144;6278;13802;13384;3748;1831;118;39305;106;4243;10190;12543;1216;0;0;28298;0;0;0;0;0;0;0;0;68;486;0;0;0;0;0;554;0;0;0;0;0;0;0;0;33;1944;725;0;0;0;0;2701;0
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA E AGROPECUARISTAS DA REGIÃO DE PIRACICABA;54401286;b3S;I;2;;9;PIRACICABA;SP;01/06/2012;70903;0;0;1;0;0;0;0;1;605;3941;1913;997;6;0;0;7461;28;371;982;1349;246;0;0;2976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;534;5152;35537;9926;161;33;0;51344;143;6174;1061;10;747;0;987;9122;0
COOPERATIVA DE CRÉDITO DE LAJEADO - SICREDI VALE DO TAQUARI RS;91159764;b3S;I;2;;9;LAJEADO;RS;01/06/2012;70433;3;130;289;412;77;0;0;911;367;6977;10882;10701;1565;4;0;30496;24;2390;5762;7742;1327;2;0;17247;0;0;0;0;0;0;0;0;390;2486;0;0;0;0;0;2876;0;7532;3381;401;23;0;0;11336;184;5074;2148;71;0;0;91;7567;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NOSSA TERRA - SICREDI NOSSA TERRA;81192106;b3S;I;2;;9;CAFELANDIA;PR;01/06/2012;68995;7;69;135;92;3;0;0;306;809;2859;7666;5693;1279;481;0;18786;23;830;2457;4338;1126;8;0;8782;0;0;0;0;0;0;0;0;90;339;0;0;0;0;0;428;592;15572;13331;2296;429;0;0;32220;276;4797;2960;0;0;350;90;8473;0
MÁXIMA;50201;b1;C;2;;199;RIO DE JANEIRO;RJ;01/06/2012;68927;765;675;1460;188;0;0;0;3087;0;2046;0;1539;0;0;0;3585;0;0;0;0;0;0;0;0;213;3645;8844;17003;7892;7322;0;44918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17336;0;0;0;0;17336;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE   SICOOB CREDIAL/SC;78858107;b3S;I;2;;9;CUNHA PORA;SC;01/06/2012;68198;0;2;5;3;0;0;0;10;413;3534;8182;10969;3354;383;0;26836;18;1049;2964;5512;1017;14;0;10574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;328;1977;9530;6910;4792;699;0;24235;177;4542;910;245;29;4;636;6543;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO COSTA OESTE - SICREDI COSTA OESTE PR;79052122;b3S;I;2;;9;MARECHAL CANDIDO RONDON;PR;01/06/2012;67973;5;135;323;311;13;0;0;787;208;3681;7716;6654;1213;219;0;19691;23;900;2645;4406;1225;2;0;9200;0;0;0;0;0;0;0;0;118;624;0;0;0;0;0;741;279;14052;15012;1944;221;0;0;31507;179;4492;1275;5;0;0;96;6047;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;I;2;;9;SAO JOSE DOS CAMPOS;SP;01/06/2012;67734;157;4510;18093;32943;10013;0;0;65716;36;48;784;192;28;0;0;1088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;846;55;0;0;0;0;930;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NOROESTE DE MATO GROSSO - SICREDI NOROESTE MT;33022690;b3S;I;2;;9;ARAPUTANGA;MT;01/06/2012;67505;9;594;1539;2249;529;1;0;4921;751;9805;6188;2638;101;50;0;19532;27;723;1715;2086;111;0;0;4662;0;0;0;0;0;0;0;0;149;263;0;0;0;0;0;412;814;2385;23049;1728;592;0;0;28568;231;7066;1867;0;0;0;248;9411;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;I;2;;9;LAJINHA;MG;01/06/2012;67122;0;2;6;1;0;0;0;8;2;223;1648;2541;504;0;0;4919;4;233;578;1288;265;0;0;2367;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;42;17940;8045;6029;139;0;0;32195;511;7696;9322;7579;803;12;1709;27632;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;I;2;;9;SAO PAULO;SP;01/06/2012;66995;94;3921;18491;36204;8279;6;0;66995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;01/06/2012;66743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14227;40913;7936;3667;0;0;66743;0
BBM;30207;b1;C;2;;199;SALVADOR;BA;01/06/2012;64764;1071;0;0;14652;0;0;0;15724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24451;18534;5530;285;240;0;49040;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;I;2;;9;SAO GONCALO DO SAPUCAI;MG;01/06/2012;64384;0;2;5;1;0;0;0;8;0;21;58;77;3;0;0;159;40;928;2586;4751;481;0;0;8785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168;6185;16918;7582;1778;0;0;32630;622;7011;4884;6259;381;11;3633;22802;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS LTDA.;16721078;b3S;I;2;;9;BELO HORIZONTE;MG;01/06/2012;64367;20;3371;9048;16483;8920;4556;16;42414;214;3524;7084;5141;2113;897;0;18973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;2915;45;0;0;0;0;2981;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE - SICREDI OESTE PR;76059997;b3S;I;2;;9;TOLEDO;PR;01/06/2012;63800;1;52;128;164;21;0;0;366;477;3510;7130;6704;1304;950;0;20076;53;930;2795;4992;1327;7;0;10103;0;0;0;0;0;0;0;0;202;555;0;0;0;0;0;756;590;8340;13100;1475;210;0;0;23715;351;5386;1854;687;113;150;242;8783;0
INDUSVAL;50531;b1;C;2;;199;SAO PAULO;SP;01/06/2012;63240;151;350;424;479;11;0;0;1414;448;3418;6495;10347;9457;9431;0;39596;629;712;521;106;0;0;0;1969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;264;4451;7919;3683;2800;1145;0;20261;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;I;2;;9;GOVERNADOR VALADARES;MG;01/06/2012;62936;7;232;554;927;141;0;0;1861;9;2706;4102;1327;151;0;0;8295;36;582;1597;2907;396;0;0;5519;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;18;3611;16326;6130;12;85;0;26182;1681;7469;5165;2929;429;54;3350;21076;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA GRANDE GETÚLIO VARGAS DO RIO GRANDE DO SUL - SICREDI ESTAÇÃO RS;87784088;b3S;I;2;;9;ESTACAO;RS;01/06/2012;62458;0;0;0;0;0;0;0;0;222;2916;6909;6278;1592;224;0;18141;8;590;1644;3190;669;5;0;6107;0;0;0;0;0;0;0;0;51;150;0;0;0;0;0;201;93;11546;18428;2400;617;14;0;33098;182;3321;1341;0;0;0;67;4911;0
SANTINVEST;50816;n1;C;2;;197;FLORIANOPOLIS;SC;01/06/2012;62395;427;7036;17541;25715;8165;1804;0;60688;84;114;64;3;0;0;0;264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;492;174;0;0;0;0;0;666;0;0;0;0;0;0;0;0;0;641;137;0;0;0;0;778;0
COOPERATIVA DE CRÉDITO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;I;2;;9;BOM DESPACHO;MG;01/06/2012;62219;0;2;7;1;0;0;0;10;0;19;59;122;0;0;0;201;4;609;1677;2471;101;0;0;4861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2780;13466;4345;27;0;0;20619;312;12433;11633;9955;714;7;1474;36527;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO NO ESTADO DO RIO DE JANEIRO LIMITADA;4694278;b3S;I;2;;9;RIO DE JANEIRO;RJ;01/06/2012;60748;0;17;82;104;0;0;0;203;0;1;31;47;45;191;18;333;0;214;591;1094;401;1;0;2302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197;4106;15945;26136;8924;2235;367;57910;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO NORDESTE DO RIO GRANDE DO SUL - SICREDI ALTO NORDESTE RS;87795639;b3S;I;2;;9;MARAU;RS;01/06/2012;60282;3;51;125;153;40;0;0;373;236;4787;6695;5560;799;279;0;18356;2;476;1256;2146;266;0;0;4146;0;0;0;0;0;0;0;0;48;433;0;0;0;0;0;481;19;20600;10004;1017;136;0;0;31777;117;3318;1461;97;35;35;85;5148;0
COOPERATIVA DE CRÉDITO DA MICRORREGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;I;2;;9;SAO GOTARDO;MG;01/06/2012;60239;0;0;0;0;0;0;0;0;115;7430;12449;7616;323;1;0;27934;10;221;615;864;65;0;0;1774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;10176;12985;3361;0;0;0;26556;51;3112;198;171;0;0;441;3974;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TERCEIRO PLANALTO DO PARANÁ - SICREDI TERCEIRO PLANALTO;77984870;b3S;I;2;;9;GUARAPUAVA;PR;01/06/2012;59799;5;73;173;227;22;0;0;499;488;2418;5099;5083;657;8;0;13754;20;661;1897;3511;1083;4;0;7176;0;0;0;0;0;0;0;0;193;563;0;0;0;0;0;756;628;12255;13426;4096;29;0;0;30433;208;4163;2519;153;5;74;59;7181;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ - SICREDI GRANDES LAGOS PR;81115149;b3S;I;2;;9;LARANJEIRAS DO SUL;PR;01/06/2012;59773;15;210;525;579;62;1;0;1393;347;4458;9709;9646;950;12;0;25122;13;445;1260;2137;330;2;0;4187;0;0;0;0;0;0;0;0;145;494;0;0;0;0;0;640;519;9844;6671;5902;539;4;0;23478;232;3314;1269;72;0;0;67;4953;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;I;2;;9;NOVA LONDRINA;PR;01/06/2012;59447;13;193;431;475;79;0;0;1191;725;4384;7622;4162;306;103;0;17302;31;417;1103;1756;393;1;0;3702;0;0;0;0;0;0;0;0;264;548;0;0;0;0;0;812;143;6781;11746;11131;603;0;0;30404;314;4860;686;0;0;0;176;6036;0
COOPERATIVA DE CREDITO DO VALE DO SAO PATRICIO LTDA;968602;b3S;I;2;;9;GOIANESIA;GO;01/06/2012;56947;0;0;0;0;0;0;0;0;0;10;26;19;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3260;9780;600;0;0;0;13641;0;17246;24874;1064;8;0;58;43252;0
COOPERATIVA DE CRÉDITO RURAL DA ALTA PAULISTA;59869560;b3S;I;2;;9;ADAMANTINA;SP;01/06/2012;56830;0;0;0;0;0;0;0;0;0;2;8;24;0;0;0;34;0;382;1025;1464;59;0;0;2929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5918;10777;26;21;0;196;16939;58;22158;6421;1747;0;0;6544;36928;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DE BLUMENAU E VALE DO ITAJAÍ LTDA.;73443863;b3S;I;2;;9;BLUMENAU;SC;01/06/2012;56421;0;21;64;136;0;0;0;220;155;2997;7805;11711;4713;2969;0;30351;18;2225;6032;9029;1722;10;0;19036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;2701;2413;1474;139;2;0;6814;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;I;2;;9;MONTES CLAROS;MG;01/06/2012;56160;0;0;0;0;0;0;0;0;0;18;37;48;0;0;0;104;19;406;1019;1420;4;0;0;2867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5486;6169;9463;172;4156;0;25596;352;8939;5996;3836;28;0;8443;27594;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45691128;b3S;I;2;;9;SAO JOSE DOS CAMPOS;SP;01/06/2012;56055;133;5434;14892;23588;4359;18;0;48423;822;350;5349;866;202;42;0;7632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81367880;b3S;I;2;;9;TURVO;SC;01/06/2012;55697;0;9;21;12;0;0;0;42;73;1117;1992;1893;322;0;0;5397;15;250;645;707;60;0;0;1678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1113;11786;11568;8610;4199;507;0;37783;160;4853;1937;1951;590;107;1199;10797;0
NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;4379829;n1;I;2;;14;CURITIBA;PR;01/06/2012;55562;0;0;0;0;0;0;0;0;10833;14724;24176;3824;0;0;0;53556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;478;1349;178;0;0;0;0;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO RIBEIRAO PRETO S.A.;517645;b1;I;2;;8;RIBEIRAO PRETO;SP;01/06/2012;54392;8;61;104;23;0;0;0;195;1;801;943;2222;11;9;0;3987;0;2;5;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;654;4869;929;368;69;0;6888;214;3182;8472;15788;8973;6686;0;43315;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;I;2;;9;SAO TIAGO;MG;01/06/2012;54288;0;63;129;149;17;0;0;358;72;2094;3150;5038;1660;54;0;12068;10;643;1788;3768;606;0;0;6815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;5386;12156;10176;1720;0;0;29477;89;3778;532;328;44;0;799;5570;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PESTANENSE - SICREDI AUGUSTO PESTANA RS;90729369;b3S;I;2;;9;AUGUSTO PESTANA;RS;01/06/2012;54053;1;98;251;211;9;0;0;571;499;2563;5617;3789;315;1;0;12784;2;131;413;658;166;1;0;1371;0;0;0;0;0;0;0;0;203;856;0;0;0;0;0;1059;152;12890;15991;1311;19;0;0;30363;232;3723;3256;336;114;171;73;7904;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO MÉDIO DO RIO GRANDE DO SUL - SICREDI PLANALTO MÉDIO RS;87781530;b3S;I;2;;9;PASSO FUNDO;RS;01/06/2012;53216;1;81;214;231;0;0;0;527;248;3292;7485;6201;850;38;0;18114;4;378;1144;2135;454;13;0;4128;0;0;0;0;0;0;0;0;300;541;0;0;0;0;0;841;3;7689;11736;1682;378;65;0;21553;452;5514;1788;106;0;0;192;8053;0
