Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
BCO TRICURY S.A. - PRUDENCIAL;1000081696;b2;S4;I;2;SAO PAULO;SP;43435;417;256264;5870;227270;-9083;218187;0;0;0;0;0;22389;64618;267;568013;0;568013
AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;1000081139;n1;S4;I;1;RIO DE JANEIRO;RJ;43435;4;0;380978;165444;-32585;132859;0;0;0;0;0;7139;23249;13668;557897;0;557897
COOPERATIVA SICOOB UNIMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO.;259231;b3S;S5;I;2;SANTOS;SP;43435;1370;0;137;207737;-9040;198697;0;0;0;0;0;17494;328277;11778;557753;0;557753
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO CENTRO LESTE - SICREDI CENTRO LESTE RS;88471024;b3S;S4;I;2;CACHOEIRA DO SUL;RS;43435;4375;5421;0;398332;-22931;375400;0;0;0;0;0;18766;120454;30268;554685;0;554685
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;S4;I;2;JOINVILLE;SC;43435;7120;1081;18494;371903;-21731;350173;0;0;0;0;0;24554;134036;18084;553543;0;553543
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ASSOCIADOS DO NOROESTE DE MATO GROSSO E ACRE – SICREDI NOROESTE MT E ACRE;33022690;b3S;S4;I;2;ARAPUTANGA;MT;43435;8712;3412;0;394979;-20693;374285;0;0;0;0;0;26375;105856;30424;549064;0;549064
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;S4;I;2;SAO PAULO;SP;43435;222;467700;69533;0;0;0;0;0;0;0;0;8137;216;981;546789;0;546789
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S5;I;2;NATAL;RN;43435;2056;0;0;173888;-16892;156995;0;0;0;0;0;19664;348752;13828;541295;0;541295
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;S5;I;2;CASCAVEL;PR;43435;3547;69735;0;350428;-16036;334392;0;0;0;0;0;6296;105971;18501;538441;0;538441
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;S4;I;2;SANTO ANTONIO DA PLATINA;PR;43435;13666;2656;0;304135;-14881;289254;0;0;0;0;0;24850;171906;30146;532478;0;532478
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;43435;2483;0;102277;268025;-14684;253341;0;0;0;0;0;1007;153466;16714;529287;0;529287
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;S4;C;3;SAO PAULO;SP;43435;141;236036;266969;493;0;493;0;0;0;0;0;19609;392;2424;526064;0;526064
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;S5;I;2;CANOINHAS;SC;43435;6546;3576;86;341796;-15421;326374;0;0;0;0;0;1528;165506;21737;525353;0;525353
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;43435;1453;0;0;373256;-15559;357697;0;0;0;0;0;3439;148652;13034;524275;0;524275
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA LTDA – SICOOB CENTRAL BA;34148882;b3C;S4;I;2;SALVADOR;BA;43435;14;362207;108027;9078;-45;9033;0;0;0;0;0;106;44;44803;524234;0;524234
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;S5;I;2;VIDEIRA;SC;43435;4435;4796;183824;266852;-20191;246660;0;0;0;0;0;993;45601;26608;512918;0;512918
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;43435;2135;21900;0;373825;-14587;359238;0;0;0;0;0;4317;112006;9234;508831;0;508831
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;43435;6574;1697;0;219225;-10410;208815;0;0;0;0;0;15531;255414;17018;505049;0;505049
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE VARGINHA LTDA - SICOOB CREDIVAR;25798596;b3S;S5;I;2;VARGINHA;MG;43435;3002;0;21;279089;-11251;267838;0;0;0;0;0;10439;187535;31261;500096;0;500096
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;S4;I;2;MARACAJU;MS;43435;4710;8440;0;367506;-20932;346574;0;0;0;0;0;12497;107073;19029;498323;0;498323
VR - PRUDENCIAL;1000080408;b1;S4;C;2;BARUERI;SP;43435;1868;341892;4679;323;-2;322;0;0;0;0;0;14328;84325;43250;490664;0;490664
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;43435;1374;3515;212;266885;-12672;254213;0;0;0;0;0;4579;202822;23926;490643;0;490643
TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;1000082619;n2;S4;C;3;SAO PAULO;SP;43435;55;57592;290996;3299;-10;3288;0;0;0;0;0;122969;7039;6726;488666;0;488666
AFEAM - PRUDENCIAL;1000081108;n1;S4;I;1;MANAUS;AM;43435;461;0;413362;22323;-9169;13154;0;0;0;0;0;4241;46271;10923;488413;0;488413
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA – SICREDI SUL SC;3793242;b3S;S4;I;2;CRICIUMA;SC;43435;7440;7716;0;299117;-10509;288608;0;0;0;0;0;17520;153973;12385;487642;0;487642
EASYNVEST - TÍTULO CV SA - PRUDENCIAL;1000082877;n2;S4;I;2;SAO PAULO;SP;43435;414;15547;451259;249;0;249;0;0;0;0;0;13292;1238;4626;486626;0;486626
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;43435;4054;6306;530;288718;-8676;280042;0;0;0;0;0;3525;174256;13840;482553;0;482553
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA FRONTEIRA SUL – SICREDI FRONTEIRA SUL RS;88530142;b3S;S5;I;2;BAGE;RS;43435;3594;16016;0;322447;-16317;306130;0;0;0;0;0;8857;124362;20303;479262;0;479262
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED LTDA. - UNICRED DO BRASIL.;315557;b3C;S4;I;2;SAO PAULO;SP;43435;226;42547;399123;0;0;0;0;0;0;0;0;3263;170;27841;473170;0;473170
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;S5;I;2;NOVA LONDRINA;PR;43435;7264;2126;0;266146;-14110;252036;0;0;0;0;0;22636;165837;22157;472056;0;472056
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;43435;3657;0;0;274303;-12344;261959;0;0;0;0;0;3929;171096;28796;469436;0;469436
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. – SICOOB CECREMEF;33370115;b3S;S5;I;2;RIO DE JANEIRO;RJ;43435;518;0;57157;68415;-3308;65107;0;0;0;0;0;2392;325974;16643;467791;0;467791
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;43435;3454;0;0;235267;-16860;218407;0;0;0;0;0;6275;218405;19637;466177;0;466177
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;43435;6696;18784;76442;291421;-9144;282277;0;0;0;0;0;3154;50058;22008;459419;0;459419
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO COOPERAÇÃO RS/SC  – SICREDI COOPERAÇÃO RS/SC;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;43435;4386;22150;0;237008;-9114;227894;0;0;0;0;0;12485;171143;20415;458472;0;458472
BNY MELLON - PRUDENCIAL;1000080910;b1;S4;C;3;RIO DE JANEIRO;RJ;43435;1026;176012;208008;0;0;0;0;0;0;0;0;41510;5283;25466;457304;0;457304
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO – SICREDI ESPUMOSO RS/MG;87900411;b3S;S4;I;2;ESPUMOSO;RS;43435;1530;42174;0;278263;-25243;253020;0;0;0;0;0;8036;127822;22853;455435;0;455435
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ENCOSTA SUPERIOR DO NORDESTE RS – SICREDI NORDESTE RS;95213211;b3S;S4;I;2;ROLANTE;RS;43435;10866;3105;0;313120;-11920;301200;0;0;0;0;0;18199;100384;17100;450854;0;450854
FACTA S.A. CFI - PRUDENCIAL;1000083704;n1;S4;I;2;PORTO ALEGRE;RS;43435;13868;4645;30392;374962;-31413;343549;0;0;0;0;0;50355;492;4850;448151;0;448151
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;43435;4404;75761;102002;231244;-6452;224791;0;0;0;0;0;16856;15956;7429;447199;0;447199
COOPERATIVA DE CRÉDITO SICOOB VALE DO IGUAÇU;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;43435;5683;47669;0;309525;-16326;293200;0;0;0;0;0;2390;79061;17615;445618;0;445618
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;S5;I;2;ANAPOLIS;GO;43435;8343;0;0;326047;-8581;317466;0;0;0;0;0;1980;95530;14282;437601;0;437601
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;S4;I;2;RIO DE JANEIRO;RJ;43435;3877;53892;67974;2474;0;2474;0;0;0;0;0;303382;2148;3694;437440;0;437440
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;S4;I;3;BARUERI;SP;43435;4658;0;79064;0;0;0;2217;296686;14970;-2460;311412;47157;1449;1116;444856;14970;429887
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;43435;9619;0;6030;240989;-11501;229488;0;0;0;0;0;3372;169616;8512;426637;0;426637
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;S5;I;2;JOAO MONLEVADE;MG;43435;2959;0;106;173115;-8810;164305;0;0;0;0;0;4418;231059;21719;424566;0;424566
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;43435;7365;1061;0;237783;-12361;225422;0;0;0;0;0;16441;152145;19026;421460;0;421460
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;43435;9477;0;0;227922;-11470;216452;0;0;0;0;0;5067;160689;24773;416457;0;416457
UNIPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73647935;b3S;S5;I;2;CAMPO GRANDE;MS;43435;419;0;0;150094;-2747;147348;0;0;0;0;0;1287;251170;15967;416191;0;416191
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;b3S;S5;I;2;ARAPOTI;PR;43435;3571;628;0;228023;-10056;217967;0;0;0;0;0;9769;165747;15953;413635;0;413635
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;43435;5433;5595;167558;211717;-13269;198448;0;0;0;0;0;2992;17240;11424;408689;0;408689
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;43435;7512;3350;0;248949;-15833;233116;0;0;0;0;0;19175;123477;21762;408392;0;408392
COOPERATIVA DE CRÉDITO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;43435;429;0;0;260158;-4350;255809;0;0;0;0;0;13362;126568;10723;406891;0;406891
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S5;I;2;MARILIA;SP;43435;6173;482;0;187193;-11624;175569;0;0;0;0;0;18319;185987;17620;404150;0;404150
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;S4;I;2;PORTO ALEGRE;RS;43435;9684;41646;21316;348061;-65798;282263;0;0;0;0;0;29820;676;15096;400501;0;400501
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;43435;7880;0;11391;161194;-15274;145920;0;0;0;0;0;3147;211766;20267;400370;0;400370
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43435;129;0;124027;260314;-6174;254140;0;0;0;0;0;2645;3;15842;396787;0;396787
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;S4;I;2;ESTACAO;RS;43435;1717;18021;0;245970;-14580;231390;0;0;0;0;0;9281;102944;23847;387201;0;387201
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;43435;7427;22178;279846;60556;-101;60455;0;0;0;0;0;8964;542;2691;382103;0;382103
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;GOIANIA;GO;43435;5106;8381;0;271887;-17135;254752;0;0;0;0;0;16423;83299;13632;381593;0;381593
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;S4;I;2;FRANCA;SP;43435;1385;25143;111333;233032;-10774;222258;0;0;0;0;0;1549;11127;8510;381306;0;381306
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;43435;4705;0;0;209520;-10123;199397;0;0;0;0;0;2480;155447;13963;375993;0;375993
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;43435;1880;0;81369;267519;-18034;249485;0;0;0;0;0;919;5278;35725;374657;0;374657
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;43435;2029;0;591;168429;-13958;154470;0;0;0;0;0;3479;200048;11897;372515;0;372515
ESTRELA MINEIRA - PRUDENCIAL;1000083584;n1;S4;C;2;ARAXA;MG;43435;2564;55079;6810;317841;-46476;271365;0;0;0;0;0;16510;17676;1940;371944;0;371944
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA. - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;43435;5251;0;0;250761;-8201;242560;0;0;0;0;0;5013;95344;21252;369421;0;369421
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;43435;4594;0;0;259900;-7285;252615;0;0;0;0;0;3081;91953;16481;368723;0;368723
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;43435;8694;0;0;162266;-25055;137211;0;0;0;0;0;2837;207934;10531;367206;0;367206
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;b3S;S5;I;2;GOIANIA;GO;43435;12006;0;0;154820;-8047;146773;0;0;0;0;0;601;188344;18358;366082;0;366082
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;43435;5882;12862;0;237161;-10188;226974;0;0;0;0;0;977;82168;35166;364029;0;364029
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;43435;2243;7706;196449;133074;-7609;125464;0;0;0;0;0;1071;12290;12082;357304;0;357304
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;43435;4865;2494;345;134155;-3939;130215;0;0;0;0;0;3616;208774;6038;356346;0;356346
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;43435;1422;0;0;183219;-9475;173744;0;0;0;0;0;2464;160929;17332;355892;0;355892
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;43435;2228;0;0;204559;-10709;193849;0;0;0;0;0;2935;143270;13398;355680;0;355680
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;n1;S4;I;3;SAO PAULO;SP;43435;9380;15003;0;0;0;0;175;317321;99989;-1084;416402;12652;0;805;454242;99989;354253
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;43435;3860;8652;0;265443;-10431;255012;0;0;0;0;0;1634;72855;9504;351517;0;351517
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;S5;I;2;BURITIS;RO;43435;2629;0;0;276678;-10983;265695;0;0;0;0;0;2889;61790;15725;348729;0;348729
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;S5;I;2;CURITIBA;PR;43435;19;0;248488;96993;-1975;95018;0;0;0;0;0;3103;466;246;347340;0;347340
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;43435;7676;2232;0;226951;-13755;213196;0;0;0;0;0;19291;78814;25444;346653;0;346653
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;43435;3004;0;0;151558;-13066;138492;0;0;0;0;0;5247;178637;20298;345678;0;345678
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;b3S;S5;I;2;RECIFE;PE;43435;1406;0;0;261885;-7308;254577;0;0;0;0;0;9752;66702;10898;343334;0;343334
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;3;LAJEADO;RS;43435;363;0;0;186659;-4531;182128;0;0;0;0;0;1812;148249;9016;341568;0;341568
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;43435;9186;0;50487;90738;-8338;82400;0;0;0;0;0;1606;185352;12007;341039;0;341039
CONFIDENCE - PRUDENCIAL;1000080783;b2;S4;C;2;SAO PAULO;SP;43435;216916;0;39176;0;0;0;0;0;0;0;0;48664;1638;29937;336330;0;336330
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;43435;4953;0;0;203374;-8257;195118;0;0;0;0;0;2779;120152;12193;335194;0;335194
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;43435;3566;0;0;243494;-4291;239203;0;0;0;0;0;2152;73940;14152;333014;0;333014
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;43435;2396;14639;1060;213432;-5885;207546;0;0;0;0;0;1656;83339;19832;330468;0;330468
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;43435;3669;16736;91886;219212;-36403;182808;0;0;0;0;0;1302;21530;12353;330285;0;330285
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;43435;5614;0;51;139989;-4114;135875;0;0;0;0;0;2265;172407;11076;327287;0;327287
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;43435;1646;0;0;137692;-4204;133488;0;0;0;0;0;7156;175434;8978;326702;0;326702
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;43435;853;0;24;0;0;0;6770;313976;80;-641;320186;2387;1583;394;325426;80;325346
GUIDE;1000084837;n2;S4;C;3;SAO PAULO;SP;43435;346;38800;88302;0;0;0;0;0;0;0;0;166213;7877;23198;324736;0;324736
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;43435;2391;0;0;177986;-15808;162177;0;0;0;0;0;2249;139767;16252;322836;0;322836
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;43435;2559;12987;19736;232589;-8670;223919;0;0;0;0;0;1592;52313;9490;322596;0;322596
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;S5;I;2;GOIANIA;GO;43435;2330;18824;0;241762;-14371;227391;0;0;0;0;0;1532;57640;13121;320838;0;320838
SICOOB UNIMAIS MANTIQUEIRA – COOPERATIVA DE CRÉDITO;71698674;b3S;S5;I;2;TAUBATE;SP;43435;5925;0;0;204614;-16166;188449;0;0;0;0;0;3735;110229;11965;320303;0;320303
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;43435;4772;34411;78585;186097;-5043;181054;0;0;0;0;0;1411;2821;12613;315668;0;315668
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;43435;1782;0;0;188991;-8504;180487;0;0;0;0;0;5945;115820;9874;313908;0;313908
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL – SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;43435;4438;0;0;232652;-9994;222657;0;0;0;0;0;1630;68092;16424;313243;0;313243
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;S5;I;2;RIO DE JANEIRO;RJ;43435;1534;5148;0;146088;-12798;133290;0;0;0;0;0;9233;140197;23054;312457;0;312457
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA LTDA - SICOOB VALE DO PARAIBA;2197569;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43435;918;0;155498;118401;-5911;112490;0;0;0;0;0;9171;21097;9199;308372;0;308372
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO – CRESOL TRADIÇÃO;4350225;b3S;S5;I;2;FRANCISCO BELTRAO;PR;43435;875;0;0;218305;-11014;207291;0;0;0;0;0;3384;83296;11195;306040;0;306040
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;43435;8071;2891;6567;207494;-19377;188118;0;0;0;0;0;8810;74085;15818;304359;0;304359
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;S5;I;2;ADAMANTINA;SP;43435;2872;6701;158229;105085;-6052;99033;0;0;0;0;0;393;24528;8384;300139;0;300139
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;S5;I;2;GOIANIA;GO;43435;3556;0;0;125489;-11266;114223;0;0;0;0;0;6742;168618;6500;299639;0;299639
