Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;S4;I;2;CURITIBA;PR;43435;68113;0;68113;0;68113;200505;0;0;0;0;0;247851;448357;NA;0,1519;0,1519;0,1519;NA%;0,0184
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;S5;I;2;CASCAVEL;PR;43435;NA;NA;NA;NA;58701;423532;0;NA;NA;NA;0;21582;445115;NA;NA%;NA%;0,1319;NA%;0,1883
BRASIL PLURAL - PRUDENCIAL;1000080941;b1;S4;C;2;RIO DE JANEIRO;RJ;43435;57886;0;57886;0;57886;174324;5077;0;10752;568;16397;254356;445077;768901;0,1301;0,1301;0,1301;0,0753;0,301
BCO TRICURY S.A. - PRUDENCIAL;1000081696;b2;S4;I;2;SAO PAULO;SP;43435;217035;0;217035;0;217035;343260;0;0;0;0;0;98301;441561;588097;0,4915;0,4915;0,4915;0,369;0,0012
SOROCRED CFI S.A. - PRUDENCIAL;1000083539;n1;S4;C;2;SOROCABA;SP;43435;56604;0;56604;0;56604;345018;0;0;22222;0;22222;72494;439734;NA;0,1287;0,1287;0,1287;NA%;0,0077
COOPERATIVA DE CREDITO UNICRED DESBRAVADORA LTDA   UNICRED DESBRAVADORA SUL;1039011;b3S;S5;I;2;CHAPECO;SC;43435;NA;NA;NA;NA;84159;417552;0;NA;NA;NA;0;20528;438080;NA;NA%;NA%;0,1921;NA%;0,0914
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;S4;I;2;JOINVILLE;SC;43435;89856;0;89856;6032;95888;418415;0;0;145;0;145;18218;436778;612410;0,2057;0,2057;0,2195;0,1467;0,1019
COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;5888589;b3S;S5;I;2;CURITIBA;PR;43435;NA;NA;NA;NA;66966;409042;0;NA;NA;NA;0;27000;436042;NA;NA%;NA%;0,1536;NA%;0,0819
ESTRELA MINEIRA - PRUDENCIAL;1000083584;n1;S4;C;2;ARAXA;MG;43435;56738;0;56738;0;56738;241005;0;0;0;0;0;194361;435367;NA;0,1303;0,1303;0,1303;NA%;0,0306
BARIGUI - PRUDENCIAL;1000080893;b2;S4;C;2;CURITIBA;PR;43435;82984;0;82984;0;82984;413662;0;0;0;0;0;21683;435345;702410;0,1906;0,1906;0,1906;0,1181;0,0163
SICREDI ALAGOAS - COOPERATIVA DE CRÉDITO;41180092;b3S;S5;I;2;MACEIO;AL;43435;NA;NA;NA;NA;164470;408710;0;NA;NA;NA;0;20167;428876;NA;NA%;NA%;0,3835;NA%;0,0068
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81367880;b3S;S5;I;2;TURVO;SC;43435;NA;NA;NA;NA;128680;403986;0;NA;NA;NA;0;23982;427968;NA;NA%;NA%;0,3007;NA%;0,0567
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO – SICREDI ESPUMOSO RS/MG;87900411;b3S;S4;I;2;ESPUMOSO;RS;43435;149176;0;149176;0;149176;391222;0;0;0;0;0;34082;425304;580872;0,3508;0,3508;0,3508;0,2568;0,0406
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA E REGIÃO LTDA;4388688;b3S;S5;I;2;GOIANIA;GO;43435;NA;NA;NA;NA;174727;404526;0;NA;NA;NA;0;20705;425231;NA;NA%;NA%;0,4109;NA%;0,0216
FATOR - PRUDENCIAL;1000080350;b1;S4;C;2;SAO PAULO;SP;43435;111219;0;111219;0;111219;284166;20704;1075;36551;1599;59930;69615;413711;710727;0,2688;0,2688;0,2688;0,1565;0,174
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO ITAJAÍ E LITORAL CATARINENSE – SICREDI VALE LITORAL SC;10348181;b3S;S4;I;2;ITAPEMA;SC;43435;80938;0;80938;0;80938;385440;0;0;0;0;0;27580;413020;628916;0,196;0,196;0,196;0,1287;0,162
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;S4;I;2;SANTO ANTONIO DA PLATINA;PR;43435;75002;0;75002;2973;77975;369337;0;0;0;0;0;37786;407123;586329;0,1842;0,1842;0,1915;0,1279;0,2137
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO COOPERAÇÃO RS/SC  – SICREDI COOPERAÇÃO RS/SC;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;43435;111715;0;111715;0;111715;362890;0;0;0;0;0;40411;403301;576830;0,277;0,277;0,277;0,1937;0,0443
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;S5;I;2;NOVA LONDRINA;PR;43435;NA;NA;NA;NA;63849;376088;0;NA;NA;NA;0;26325;402413;NA;NA%;NA%;0,1587;NA%;0,1739
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;43435;NA;NA;NA;NA;75053;377637;0;NA;NA;NA;0;23869;401506;NA;NA%;NA%;0,1869;NA%;0,1156
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;43435;NA;NA;NA;NA;61381;384774;0;NA;NA;NA;0;16192;400966;NA;NA%;NA%;0,1531;NA%;0,0945
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;43435;117420;0;117420;0;117420;329953;0;0;0;0;0;68972;398925;613469;0,2943;0,2943;0,2943;0,1914;0,0232
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;S5;I;2;VIDEIRA;SC;43435;NA;NA;NA;NA;80950;380794;0;NA;NA;NA;0;16554;397347;NA;NA%;NA%;0,2037;NA%;0,1911
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;43435;164978;0;164978;0;164978;234113;22536;9428;96273;8381;136618;25599;396330;2783231;0,4163;0,4163;0,4163;0,0593;0,0231
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;43435;NA;NA;NA;NA;55665;379020;0;NA;NA;NA;0;17135;396154;NA;NA%;NA%;0,1405;NA%;0,0672
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA – SICREDI SUL SC;3793242;b3S;S4;I;2;CRICIUMA;SC;43435;60574;0;60574;4545;65119;376390;0;0;0;0;0;19445;395835;567629;0,153;0,153;0,1645;0,1067;0,0835
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ENCOSTA SUPERIOR DO NORDESTE RS – SICREDI NORDESTE RS;95213211;b3S;S4;I;2;ROLANTE;RS;43435;50403;0;50403;5081;55484;369788;0;0;0;0;0;23922;393709;519481;0,128;0,128;0,1409;0,097;0,1303
BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL;1000081263;b1;S4;I;3;SAO PAULO;SP;43435;100009;0;100009;0;100009;32440;334497;0;0;0;334497;24108;391045;102189;0,2557;0,2557;0,2557;0,9787;0,0012
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;S4;I;2;ESTACAO;RS;43435;108209;0;108209;6600;114810;364924;0;0;0;0;0;25544;390468;513719;0,2771;0,2771;0,294;0,2106;0,0791
BEXS - PRUDENCIAL;1000080862;b2;S4;C;2;SAO PAULO;SP;43435;76144;0;76144;0;76144;30929;8991;0;424;0;9415;349408;389752;165413;0,1954;0,1954;0,1954;0,4603;0,0673
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;43435;NA;NA;NA;NA;62738;375718;0;NA;NA;NA;0;13361;389079;NA;NA%;NA%;0,1612;NA%;0,0218
CONFIDENCE - PRUDENCIAL;1000080783;b2;S4;C;2;SAO PAULO;SP;43435;74621;0;74621;0;74621;46665;85761;0;16155;0;101916;234302;382884;310389;0,1949;0,1949;0,1949;0,2404;0,1285
FINAMAX S.A. CFI - PRUDENCIAL;1000083436;n1;S4;I;2;JUNDIAI;SP;43435;52084;0;52084;0;52084;225708;0;0;76053;0;76053;79615;381375;NA;0,1366;0,1366;0,1366;NA%;0,0199
COOPERATIVA DE CRÉDITO UNICRED VALE EUROPEU SANTA CATARINA LTDA - UNICRED VALE EUROPEU;73443863;b3S;S5;I;2;BLUMENAU;SC;43435;NA;NA;NA;NA;69333;362365;0;NA;NA;NA;0;18275;380640;NA;NA%;NA%;0,1821;NA%;0,1273
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;S4;I;1;GOIANIA;GO;43435;184842;0;184842;0;184842;288093;0;0;36004;0;36004;56008;380105;NA;0,4863;0,4863;0,4863;NA%;0,0217
COOPERATIVA DE CRÉDITO SICOOB VALE DO IGUAÇU;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;43435;NA;NA;NA;NA;59562;358217;0;NA;NA;NA;0;19914;378131;NA;NA%;NA%;0,1575;NA%;0,1431
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;S5;I;2;CAXIAS DO SUL;RS;43435;NA;NA;NA;NA;89952;356210;0;NA;NA;NA;0;21218;377428;NA;NA%;NA%;0,2383;NA%;0,0367
COOPERATIVA DE CRÉDITO LITORÂNEA;85291086;b3S;S5;I;2;JACINTO MACHADO;SC;43435;NA;NA;NA;NA;101115;351656;0;NA;NA;NA;0;18048;369705;NA;NA%;NA%;0,2735;NA%;0,1856
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;43435;87438;0;87438;1008;88446;333055;0;0;0;0;0;36490;369545;512444;0,2366;0,2366;0,2393;0,1706;0,0803
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;43435;NA;NA;NA;NA;75908;355241;0;NA;NA;NA;0;14232;369473;NA;NA%;NA%;0,2055;NA%;0,1765
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;S5;I;2;BIGUACU;SC;43435;NA;NA;NA;NA;124436;333862;0;NA;NA;NA;0;32226;366088;NA;NA%;NA%;0,3399;NA%;0,0026
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;GOIANIA;GO;43435;57363;0;57363;0;57363;345052;0;0;0;0;0;20434;365486;464988;0,1569;0,1569;0,1569;0,1234;0,1337
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA FRONTEIRA SUL – SICREDI FRONTEIRA SUL RS;88530142;b3S;S5;I;2;BAGE;RS;43435;NA;NA;NA;NA;95963;338433;0;NA;NA;NA;0;22985;361418;NA;NA%;NA%;0,2655;NA%;0,0877
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;43435;57314;0;57314;0;57314;297627;0;0;0;0;0;62311;359938;473373;0,1592;0,1592;0,1592;0,1211;0,068
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;S5;I;2;CANOINHAS;SC;43435;NA;NA;NA;NA;73736;341699;0;NA;NA;NA;0;16303;358002;NA;NA%;NA%;0,206;NA%;0,1658
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;43435;NA;NA;NA;NA;90037;341788;0;NA;NA;NA;0;14019;355807;NA;NA%;NA%;0,2531;NA%;0,0578
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184068;b3C;S4;I;2;BELO HORIZONTE;MG;43435;85427;0;85427;0;85427;326643;2330;386;18479;481;21676;4525;352845;1048865;0,2421;0,2421;0,2421;0,0814;0,0035
BNY MELLON - PRUDENCIAL;1000080910;b1;S4;C;3;RIO DE JANEIRO;RJ;43435;267039;0;267039;0;267039;60882;13542;0;215;0;13757;274656;349296;450814;0,7645;0,7645;0,7645;0,5923;0,087
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;S4;I;2;FRANCA;SP;43435;98881;0;98881;0;98881;300390;0;0;0;0;0;45741;346131;423690;0,2857;0,2857;0,2857;0,2334;0,0059
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;S5;I;2;ANAPOLIS;GO;43435;NA;NA;NA;NA;96639;326258;0;NA;NA;NA;0;17819;344077;NA;NA%;NA%;0,2809;NA%;0,0453
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;43435;NA;NA;NA;NA;83671;319196;0;NA;NA;NA;0;24036;343232;NA;NA%;NA%;0,2438;NA%;0,0304
TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;1000082619;n2;S4;C;3;SAO PAULO;SP;43435;73188;0;73188;0;73188;222900;0;0;4;16;21;117294;340214;NA;0,2151;0,2151;0,2151;NA%;0,0912
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;43435;104646;0;104646;0;104646;267881;0;0;0;0;0;71438;339319;440112;0,3084;0,3084;0,3084;0,2378;0,0477
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;43435;NA;NA;NA;NA;106720;323301;0;NA;NA;NA;0;10579;333881;NA;NA%;NA%;0,3196;NA%;0,3348
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;43435;NA;NA;NA;NA;80893;314992;0;NA;NA;NA;0;18721;333712;NA;NA%;NA%;0,2424;NA%;0,0538
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;S4;I;2;CHAPECO;SC;43435;43282;0;43282;0;43282;259602;0;0;30409;0;30409;42592;332602;1433996;0,1301;0,1301;0,1301;0,0302;0,0139
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;43435;NA;NA;NA;NA;62793;315379;0;NA;NA;NA;0;14821;330201;NA;NA%;NA%;0,1902;NA%;0,2224
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;43435;53680;0;53680;2138;55818;285099;0;0;0;0;0;41043;326142;548953;0,1646;0,1646;0,1711;0,0978;0,1244
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE VARGINHA LTDA - SICOOB CREDIVAR;25798596;b3S;S5;I;2;VARGINHA;MG;43435;NA;NA;NA;NA;84931;306032;0;NA;NA;NA;0;19253;325285;NA;NA%;NA%;0,2611;NA%;0,0902
FACTA S.A. CFI - PRUDENCIAL;1000083704;n1;S4;I;2;PORTO ALEGRE;RS;43435;40873;0;40873;0;40873;316406;0;0;77;0;77;7278;323761;NA;0,1262;0,1262;0,1262;NA%;0,1187
UBS - PRUDENCIAL;1000080989;b2;S4;C;3;SAO PAULO;SP;43435;264234;0;264234;0;264234;35665;0;0;0;0;0;278302;313967;430043;0,8416;0,8416;0,8416;0,6144;0,0019
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;43435;43386;0;43386;5076;48462;270876;0;0;0;0;0;42604;313481;396492;0,1384;0,1384;0,1546;0,1094;0,1658
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43435;NA;NA;NA;NA;322961;290157;0;NA;NA;NA;0;20658;310816;NA;NA%;NA%;1,0391;NA%;0,0257
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;43435;NA;NA;NA;NA;79380;283764;0;NA;NA;NA;0;18981;302745;NA;NA%;NA%;0,2622;NA%;0,0545
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;43435;60541;0;60541;0;60541;275905;2353;0;6646;0;8999;13762;298665;3249305;0,2027;0,2027;0,2027;0,0186;0,0364
WESTERN UNION - PRUDENCIAL;1000080886;b1;S4;C;3;SAO PAULO;SP;43435;149633;0;149633;0;149633;50554;28929;0;14742;0;43672;204410;298635;226837;0,5011;0,5011;0,5011;0,6597;0,0878
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;43435;NA;NA;NA;NA;90395;277232;0;NA;NA;NA;0;20873;298105;NA;NA%;NA%;0,3032;NA%;0,0954
COOPERATIVA SICOOB UNIMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO.;259231;b3S;S5;I;2;SANTOS;SP;43435;NA;NA;NA;NA;72449;277685;0;NA;NA;NA;0;19755;297440;NA;NA%;NA%;0,2436;NA%;0,0546
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;43435;NA;NA;NA;NA;44281;280683;0;NA;NA;NA;0;13941;294624;NA;NA%;NA%;0,1503;NA%;0,0914
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;43435;156930;0;156930;0;156930;138148;1150;9100;47549;2771;60570;93731;292449;372234;0,5366;0,5366;0,5366;0,4216;0,0078
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;43435;NA;NA;NA;NA;49103;279515;0;NA;NA;NA;0;10941;290455;NA;NA%;NA%;0,1691;NA%;0,0936
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;S4;I;2;PALMEIRA DAS MISSOES;RS;43435;60364;0;60364;0;60364;267953;0;0;0;0;0;22165;290118;365250;0,2081;0,2081;0,2081;0,1653;0,0649
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;S5;I;2;CURITIBA;PR;43435;NA;NA;NA;NA;154211;278769;0;NA;NA;NA;0;10127;288896;NA;NA%;NA%;0,5338;NA%;0,0014
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;S5;I;2;BURITIS;RO;43435;NA;NA;NA;NA;99395;272904;0;NA;NA;NA;0;14307;287210;NA;NA%;NA%;0,3461;NA%;0,0906
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;b3S;S5;I;2;ARAPOTI;PR;43435;NA;NA;NA;NA;49229;267978;0;NA;NA;NA;0;14101;282080;NA;NA%;NA%;0,1745;NA%;0,1812
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72257793;b3S;S5;I;2;FORTALEZA;CE;43435;NA;NA;NA;NA;115715;259539;0;NA;NA;NA;0;21267;280806;NA;NA%;NA%;0,4121;NA%;0,046
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;43435;NA;NA;NA;NA;82687;263666;0;NA;NA;NA;0;15891;279557;NA;NA%;NA%;0,2958;NA%;0,156
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;43435;NA;NA;NA;NA;41533;269351;0;NA;NA;NA;0;6647;275998;NA;NA%;NA%;0,1505;NA%;0,1279
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S5;I;2;NATAL;RN;43435;NA;NA;NA;NA;92509;260559;0;NA;NA;NA;0;15043;275602;NA;NA%;NA%;0,3357;NA%;0,0365
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S5;I;2;MARILIA;SP;43435;NA;NA;NA;NA;50061;254059;0;NA;NA;NA;0;18120;272179;NA;NA%;NA%;0,1839;NA%;0,1632
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS POLICIAIS MILITARES E SERVIDORES DA SECRETARIA DOS NEGÓCIOS DA SEGURANÇA PÚBLICA DO ESTADO DE SÃO PAULO;62673470;b3S;S5;I;2;SAO PAULO;SP;43435;NA;NA;NA;NA;140467;235330;0;NA;NA;NA;0;35409;270739;NA;NA%;NA%;0,5188;NA%;0,0471
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;S4;I;2;RIO DE JANEIRO;RJ;43435;81048;0;81048;0;81048;19796;0;0;0;221179;221179;29721;270696;NA;0,2994;0,2994;0,2994;NA%;0,0001
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;43435;NA;NA;NA;NA;45881;253437;0;NA;NA;NA;0;15333;268769;NA;NA%;NA%;0,1707;NA%;0,117
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1736243;b3S;S5;I;2;CASCAVEL;PR;43435;NA;NA;NA;NA;71232;255460;0;NA;NA;NA;0;11344;266804;NA;NA%;NA%;0,267;NA%;0,0832
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;43435;NA;NA;NA;NA;63156;245670;0;NA;NA;NA;0;19118;264788;NA;NA%;NA%;0,2385;NA%;0,1916
AFEAM - PRUDENCIAL;1000081108;n1;S4;I;1;MANAUS;AM;43435;85420;0;85420;0;85420;222297;0;0;0;0;0;40791;263088;NA;0,3247;0,3247;0,3247;NA%;0,1217
COOPERATIVA DE CRÉDITO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;43435;NA;NA;NA;NA;73763;245551;0;NA;NA;NA;0;17138;262689;NA;NA%;NA%;0,2808;NA%;0,0249
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;43435;NA;NA;NA;NA;42858;251831;0;NA;NA;NA;0;8336;260167;NA;NA%;NA%;0,1647;NA%;0,3345
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA. - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;43435;NA;NA;NA;NA;54980;241420;0;NA;NA;NA;0;12062;253482;NA;NA%;NA%;0,2169;NA%;0,1635
QUERO-QUERO - PRUDENCIAL;1000080831;n1;S4;I;2;SANTO CRISTO;RS;43435;37500;0;37500;0;37500;242052;0;0;0;0;0;10947;252999;NA;0,1482;0,1482;0,1482;NA%;0,1452
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;43435;NA;NA;NA;NA;73005;238195;0;NA;NA;NA;0;13194;251389;NA;NA%;NA%;0,2904;NA%;0,1053
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;S4;C;3;SAO PAULO;SP;43435;256175;0;256175;0;256175;74110;9357;0;40198;30209;79763;96393;250267;NA;1,0236;1,0236;1,0236;NA%;0,0093
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;n1;S4;I;3;SAO PAULO;SP;43435;46698;0;46698;0;46698;231570;0;0;0;0;0;16739;248309;NA;0,1881;0,1881;0,1881;NA%;0,0172
STARA FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083711;n1;S4;I;2;NAO-ME-TOQUE;RS;43435;55003;0;55003;0;55003;225282;0;0;0;0;0;22443;247725;NA;0,222;0,222;0,222;NA%;0,0008
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;S4;I;2;RIO DE JANEIRO;RJ;43435;25660;0;25660;0;25660;108562;0;0;28769;0;28769;110225;247556;NA;0,1037;0,1037;0,1037;NA%;0,1156
BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL;1000081823;b1;S4;I;3;SAO PAULO;SP;43435;104254;0;104254;0;104254;205095;440;0;0;0;440;40163;245698;643537;0,4243;0,4243;0,4243;0,162;0,0133
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;43435;NA;NA;NA;NA;166306;229771;0;NA;NA;NA;0;15719;245490;NA;NA%;NA%;0,6774;NA%;0,0327
