Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA. - SICOOB NOSSOCRÉDITO;22760839;b3S;I;2;S5;9;SAO SEBASTIAO DO PARAISO;MG;01/06/2019;89658;218;5755;14541;27035;14708;8367;0;70625;0;334;578;810;414;0;0;2135;107;3183;1797;0;0;0;0;5087;160;6199;363;0;0;0;0;6721;0;0;0;0;0;0;0;0;86;2223;2285;65;29;0;0;4688;0;0;0;0;0;0;0;0;0;0;354;0;0;48;0;402;0;0;0;0;0;0;0;0;0
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1736243;b3S;I;2;S5;9;CASCAVEL;PR;01/06/2019;87605;5;3759;8118;8155;523;0;0;20560;6;1580;4312;6468;2260;731;0;15357;15;4076;6885;4237;0;0;0;15213;0;3043;531;0;0;0;0;3575;0;0;0;0;0;0;0;0;235;2262;6083;12550;7637;4135;0;32902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;I;2;S5;9;RIO VERDE;GO;01/06/2019;86908;270;4534;13714;11970;6;0;0;30494;1;5674;6278;14260;5686;686;0;32584;124;1459;584;0;0;0;0;2167;32;4227;293;0;0;0;0;4552;0;0;0;0;0;0;0;0;27;459;15718;271;0;0;0;16475;0;0;0;0;0;0;0;0;0;320;92;148;74;0;0;634;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E VALE DO ITAPOCÚ - SICOOB MULTICREDI;2883398;b3S;I;2;S5;9;BLUMENAU;SC;01/06/2019;85985;224;9835;28010;27405;5377;1251;0;72102;51;654;1725;3078;715;73;0;6296;297;1634;1382;0;0;0;0;3314;239;3550;304;0;0;0;0;4093;0;0;0;0;0;0;0;0;149;31;0;0;0;0;0;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;I;2;S5;9;PATOS DE MINAS;MG;01/06/2019;85929;84;6147;17870;28010;10640;563;0;63314;2;380;1027;1977;1050;7;0;4443;38;6767;398;0;0;0;0;7203;57;10223;624;0;0;0;0;10904;0;0;0;0;0;0;0;0;29;36;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;I;2;S5;9;RAUL SOARES;MG;01/06/2019;85705;447;7604;19421;23322;6785;10;0;57589;11;1177;3393;6685;1847;9;0;13121;230;2563;1041;0;0;0;0;3834;101;9386;1421;17;0;0;0;10925;0;0;0;0;0;0;0;0;125;111;0;0;0;0;0;235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PERNAMBUCO - SICOOB PERNAMBUCO;3732359;b3S;I;2;S5;9;SAO JOSE DO EGITO;PE;01/06/2019;85382;804;5953;13355;21488;5066;774;0;47440;48;614;1606;3212;1945;18;0;7443;301;5621;2;0;0;0;0;5924;1118;19993;1518;0;0;0;0;22628;0;0;0;0;0;0;0;0;536;137;0;0;0;0;0;673;0;0;0;0;0;0;0;0;0;0;1274;0;0;0;0;1274;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DA ZONA DA MATA MINEIRA E SUL DO ESPÍRITO SANTO;86389236;b3S;I;2;S5;9;UBA;MG;01/06/2019;85234;395;6245;16359;26391;13918;15895;0;79204;15;300;722;1134;206;18;0;2394;106;1029;105;0;0;0;0;1240;184;1663;204;0;0;0;0;2051;0;0;0;0;0;0;0;0;261;80;4;0;0;0;0;346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;I;2;S5;9;FOZ DO IGUACU;PR;01/06/2019;85058;1179;8605;19829;24877;2932;195;0;57617;14;422;1265;2793;640;27;0;5160;531;3644;2359;17;0;0;0;6550;488;10030;1066;0;0;0;0;11585;0;0;0;0;0;0;0;0;272;350;28;74;0;0;0;725;0;0;0;0;0;0;0;0;0;0;3422;0;0;0;0;3422;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;I;2;S4;9;LAPA;PR;01/06/2019;84547;239;9024;18062;16841;977;0;0;45144;40;1232;3303;5331;879;0;0;10786;254;3868;3994;0;0;0;0;8116;59;4733;298;0;0;0;0;5090;0;0;0;0;0;0;0;0;298;5499;2542;3664;1696;0;0;13699;0;0;0;0;0;0;0;0;0;510;1200;0;0;0;0;1711;0;0;0;0;0;0;0;0;0
COOPERATIVA  DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIRONDÔNIA LTDA;1664968;b3S;I;2;S5;9;PORTO VELHO;RO;01/06/2019;84464;360;9997;24046;27629;5306;426;0;67764;10;636;1809;3527;501;0;0;6483;289;2457;51;0;1;0;0;2799;57;6529;528;0;0;0;0;7113;0;0;0;0;0;0;0;0;203;103;0;0;0;0;0;305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;I;2;S5;9;CAPIVARI;SP;01/06/2019;84360;867;9111;22748;15908;5713;480;0;54827;27;697;1776;3183;440;0;0;6124;572;7858;0;0;0;0;0;8431;817;11858;366;0;0;0;0;13040;0;0;0;0;0;0;0;0;301;480;646;279;231;0;0;1937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;I;2;S5;9;MURIAE;MG;01/06/2019;84113;255;6538;11548;14492;4210;63;0;37104;19;2014;5442;12127;4891;32;0;24525;762;5810;3619;0;0;0;0;10191;50;8437;969;0;0;0;0;9456;0;0;0;0;0;0;0;0;106;809;381;211;20;0;0;1528;0;0;0;0;0;0;0;0;0;3;728;303;276;0;0;1310;0;0;0;0;0;0;0;0;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;S4;8;PORTO ALEGRE;RS;01/06/2019;83873;378;13527;29470;22746;910;0;0;67031;15;1204;3243;5213;9;0;0;9684;0;0;5077;0;0;0;0;5077;0;2029;52;0;0;0;0;2081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;b3S;I;2;S5;9;ARAPOTI;PR;01/06/2019;83192;127;5643;12560;14313;2602;1290;0;36535;33;1384;3884;7153;2249;178;0;14881;194;5175;6224;24;0;0;0;11618;18;6970;732;0;0;0;0;7720;0;0;0;0;0;0;0;0;526;2179;2489;2965;1397;293;0;9850;0;0;0;0;0;0;0;0;0;0;2587;0;0;0;0;2587;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;I;2;S5;9;IBIRAMA;SC;01/06/2019;82484;118;5280;10571;10480;1295;190;0;27933;86;3363;8077;11405;3375;1899;0;28204;0;1257;4564;0;0;0;0;5821;104;8405;683;0;0;0;0;9193;0;0;0;0;0;0;0;0;431;284;158;216;74;13;0;1176;38;1670;3748;4290;411;0;0;10157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;I;2;S5;9;ITUIUTABA;MG;01/06/2019;81578;1134;6285;16922;21657;3674;223;0;49895;2;561;1528;3413;1826;262;0;7591;22;3428;774;0;50;0;0;4274;2;17747;1073;0;0;0;0;18823;0;0;0;0;0;0;0;0;108;25;147;4;0;0;0;283;0;0;0;0;0;0;0;0;0;0;512;200;0;0;0;712;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;01/06/2019;81238;729;9593;17868;25194;1842;0;0;55226;19;265;779;1725;844;24;0;3657;693;4027;3255;0;0;0;0;7975;608;1934;137;0;0;0;0;2678;0;0;0;0;0;0;0;0;419;1589;2494;4834;2367;0;0;11702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICOOB AC CREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE E NORDESTE MINEIRO LTDA.;1559914;b3S;I;2;S5;9;GOVERNADOR VALADARES;MG;01/06/2019;80924;170;5678;15065;22983;3805;1616;0;49318;3;912;2662;5854;2298;335;0;12063;83;2992;95;628;1;0;0;3799;61;13813;1058;0;0;0;0;14931;0;0;0;0;0;0;0;0;123;156;164;200;106;63;0;813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;I;2;S5;9;LAGOA DA PRATA;MG;01/06/2019;80220;187;4902;13126;23876;5671;21;0;47782;1;221;591;1340;396;0;0;2551;66;11541;0;0;0;0;0;11607;27;15212;2228;0;0;0;0;17467;0;0;0;0;0;0;0;0;81;466;116;139;11;0;0;813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;I;2;S5;9;NOVA SERRANA;MG;01/06/2019;78395;452;3681;14415;21116;3828;651;0;44143;43;1178;560;1489;1073;0;0;4343;84;1663;0;0;0;0;0;1748;1179;23531;1772;0;0;0;0;26482;0;0;0;0;0;0;0;0;158;350;410;736;24;0;0;1679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO ROTA DAS TERRAS – SICREDI INTEGRAÇÃO ROTA DAS TERRAS RS/MG;87510475;b3S;I;2;S4;9;TAPERA;RS;01/06/2019;77221;25;2250;6439;6866;691;0;0;16270;24;734;2501;4886;3054;2632;0;13831;720;7301;12085;409;65;0;0;20579;38;5872;1319;0;0;0;0;7229;0;0;0;0;0;0;0;0;131;7872;2658;4668;2051;1933;0;19312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;I;2;S4;9;MARACAJU;MS;01/06/2019;76762;112;4568;12377;6259;7595;0;0;30911;6;355;5969;2359;1173;15;0;9877;474;4510;11342;0;0;0;0;16326;50;4974;668;0;0;0;0;5693;0;0;0;0;0;0;0;0;4778;4043;3174;944;6;0;0;12946;0;0;0;0;0;0;0;0;0;473;472;64;0;0;0;1008;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI – SICREDI VALE DO JAGUARI-RS;87780284;b3S;I;2;S4;9;SANTIAGO;RS;01/06/2019;76499;15;3815;8507;12171;1980;1;0;26489;7;1040;2585;5354;3033;749;0;12768;139;6630;12007;0;0;0;0;18776;1;2255;224;0;0;0;0;2480;0;0;0;0;0;0;0;0;217;1440;2466;4749;3271;3843;0;15986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;I;2;S5;9;PRIMAVERA DO LESTE;MT;01/06/2019;76120;1233;47038;3581;4213;875;0;0;56940;0;206;560;1036;2;0;0;1804;0;3467;209;0;0;0;0;3677;0;7329;532;0;0;0;0;7861;0;0;0;0;0;0;0;0;152;2360;2157;348;167;0;0;5184;0;0;0;0;0;0;0;0;0;0;654;0;0;0;0;654;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED REGIÃO DA CAMPANHA LTDA - UNICRED REGIÃO DA CAMPANHA;1705236;b3S;I;2;S5;9;SANTANA DO LIVRAMENTO;RS;01/06/2019;76061;778;5877;14185;17927;2825;376;0;41968;58;1462;3543;2630;269;15;0;7976;0;2278;2719;0;0;0;0;4997;17;3358;1912;3;0;0;0;5289;0;0;0;0;0;0;0;0;42;1143;2852;8448;3142;204;0;15830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;I;2;S4;9;ESTACAO;RS;01/06/2019;76050;183;5336;13180;19653;1010;197;0;39559;12;3570;3331;3018;671;57;0;10659;258;2315;3862;295;0;0;0;6731;0;3897;245;0;0;0;0;4142;0;0;0;0;0;0;0;0;655;1246;2009;3724;2814;3471;17;13935;0;0;0;0;0;0;0;0;0;0;650;374;0;0;0;1024;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS;87067757;b3S;I;2;S4;9;AGUDO;RS;01/06/2019;74880;36;1563;5158;6996;3032;184;0;16968;33;2339;7889;11077;6434;5542;0;33314;100;3027;3796;743;0;0;0;7665;2;8785;1199;0;0;0;0;9986;0;0;0;0;0;0;0;0;268;1232;1540;2802;812;292;0;6947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO ARBI S.A.;54403563;b1;I;2;S4;2;RIO DE JANEIRO;RJ;01/06/2019;74091;6;4438;8032;7163;496;0;0;20134;0;0;0;0;0;0;0;0;0;2161;0;0;0;0;0;2161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3938;34403;3842;5156;2886;1571;0;51796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UNIPRIME DO IGUAÇU - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE, DAS CIÊNCIAS, DAS ARTES E EMPRESÁRIOS;1848322;b3S;I;2;S5;9;PATO BRANCO;PR;01/06/2019;73169;53;3557;8915;16833;5256;1165;0;35780;20;1893;5133;9184;3256;1548;0;21035;5;969;2441;0;0;0;0;3415;52;2414;214;0;0;0;0;2680;0;0;0;0;0;0;0;0;137;752;1900;4115;2625;723;0;10252;0;2;3;2;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;I;2;S5;9;ITAUNA;MG;01/06/2019;73098;245;7076;18137;24497;2548;975;0;53479;9;393;1058;1969;6;0;0;3435;220;3426;462;171;0;0;0;4278;59;9296;694;0;0;0;0;10049;0;0;0;0;0;0;0;0;98;66;25;55;3;0;0;247;0;0;0;0;0;0;0;0;0;21;271;1317;0;0;0;1609;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;I;2;S5;9;JOINVILLE;SC;01/06/2019;72247;185;5111;11188;12362;2080;187;0;31113;169;2410;5738;8237;1934;694;0;19183;0;940;2897;0;0;0;0;3837;211;9256;465;0;0;0;0;9932;0;0;0;0;0;0;0;0;433;479;572;833;290;31;0;2637;60;1082;2311;1987;104;0;0;5545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;I;2;S5;9;ERECHIM;RS;01/06/2019;71624;0;1279;2011;3463;1141;1306;0;9201;21;2198;5948;12654;8141;9811;0;38772;0;213;9419;5861;1708;0;0;17201;0;1738;147;0;0;0;0;1885;0;0;0;0;0;0;0;0;7;281;765;1634;963;914;0;4565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA LTDA - SICOOB VALE DO PARAIBA;2197569;b3S;I;2;S5;9;SAO JOSE DOS CAMPOS;SP;01/06/2019;71620;412;5901;12768;20634;12903;6630;0;59248;1;479;1150;1397;205;37;0;3270;442;1568;0;0;0;0;0;2010;0;659;314;0;0;0;0;972;0;0;0;0;0;0;0;0;68;222;180;930;930;3790;0;6120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;I;2;S4;9;GUARAPUAVA;PR;01/06/2019;71494;219;3934;7832;7453;128;0;0;19566;17;428;1143;1884;452;4;0;3928;628;6843;5845;510;0;0;0;13826;42;4618;613;0;0;0;0;5273;0;0;0;0;0;0;0;0;734;4065;6666;9176;3912;1579;0;26133;0;0;0;0;0;0;0;0;0;2768;0;0;0;0;0;2768;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4484490;b3S;I;2;S5;9;BIRIGUI;SP;01/06/2019;71163;96;5094;12130;15525;3819;1975;0;38639;7;657;1813;2960;656;0;0;6093;559;2134;4335;77;0;0;0;7105;70;6425;714;0;0;0;0;7209;0;0;0;0;0;0;0;0;457;2242;3024;4371;1495;528;0;12117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;I;2;S4;9;BLUMENAU;SC;01/06/2019;70301;0;0;0;0;0;0;0;0;0;653;1617;3356;2003;18;0;7647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4670;16518;33718;7749;0;0;62654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;I;2;S5;9;MANHUACU;MG;01/06/2019;70276;641;6719;16408;20684;205;0;0;44657;34;662;1739;2808;504;0;0;5747;496;5798;1131;547;0;0;0;7972;303;9229;975;0;0;0;0;10507;0;0;0;0;0;0;0;0;165;257;272;204;0;0;0;898;0;0;0;0;0;0;0;0;0;180;285;20;10;0;0;495;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DA AMAZÔNIA – SICOOB AMAZÔNIA;5203605;b3S;I;2;S5;9;BURITIS;RO;01/06/2019;69820;3721;8701;18604;8294;531;45;0;39897;43;340;868;806;11;0;0;2068;843;4828;14;0;0;0;0;5685;7880;11346;370;0;0;0;0;19596;0;0;0;0;0;0;0;0;1255;283;1037;0;0;0;0;2575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;I;2;S5;9;RIO DO SUL;SC;01/06/2019;69679;76;5639;13097;23435;4416;1188;0;47850;4;1208;3298;6574;2298;300;0;13682;32;692;606;35;0;0;0;1365;59;6329;300;0;0;0;0;6688;0;0;0;0;0;0;0;0;49;43;1;0;0;0;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10694628;n1;I;2;S4;29;NATAL;RN;01/06/2019;69394;0;0;0;0;0;0;0;0;495;13133;16385;10873;1868;1222;0;43978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1600;1594;4675;7465;10081;0;0;25416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9512539;b3S;I;2;S5;9;ITAJAI;SC;01/06/2019;69243;258;4903;9750;7716;178;75;0;22880;135;2583;6324;8893;2150;374;0;20460;0;3028;3340;0;0;0;0;6368;128;8545;777;0;0;0;0;9450;0;0;0;0;0;0;0;0;972;974;1429;2220;557;240;0;6392;49;667;1418;1415;144;0;0;3693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/06/2019;68983;574;8096;15253;12615;948;11;0;37498;172;2082;5163;7241;2071;1043;0;17772;0;1331;4215;0;0;0;0;5546;108;4289;384;0;0;0;0;4781;0;0;0;0;0;0;0;0;561;328;628;1078;397;132;0;3124;1;37;96;120;9;0;0;262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA. - UNICRED CENTRO-OESTE RS;2641032;b3S;I;2;S5;9;SANTA MARIA;RS;01/06/2019;68417;30;3313;7821;12434;4742;1223;0;29562;40;435;1384;2477;1261;657;0;6255;0;1659;7771;0;0;0;0;9430;2;1771;407;0;0;0;0;2181;0;0;0;0;0;0;0;0;112;3159;7442;8384;1770;121;0;20989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OMNI;50940;b1;C;2;S4;199;SAO PAULO;SP;01/06/2019;68245;1506;5155;15686;4931;214;0;0;27492;987;6629;14593;16942;1355;0;0;40507;0;0;31;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;216;0;0;0;0;0;216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA – SICOOB CREDIRIODOCE;25606237;b3S;I;2;S5;9;GOVERNADOR VALADARES;MG;01/06/2019;66918;1173;5927;12096;23658;5150;3365;0;51370;7;519;1445;3411;1830;303;0;7514;293;1326;960;0;0;0;0;2578;37;3843;1039;102;2;0;0;5023;0;0;0;0;0;0;0;0;263;46;8;12;0;0;0;329;0;0;0;0;0;0;0;0;0;104;0;0;0;0;0;104;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;I;2;S4;9;JANDAIA DO SUL;PR;01/06/2019;66843;194;5967;12912;16713;1994;0;0;37780;8;548;1272;2199;571;0;0;4599;374;6530;4794;0;0;0;0;11698;415;5223;534;0;0;0;0;6173;0;0;0;0;0;0;0;0;206;1880;1300;1453;848;0;0;5686;0;0;0;0;0;0;0;0;0;496;0;411;0;0;0;907;0;0;0;0;0;0;0;0;0
