Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71207740;b3S;S5;I;2;IRAI DE MINAS;MG;01/06/2019;2933;0;2262;0;0;0;5196;-1305;-1375;0;0;-135;-2814;2381;122;36;-649;-537;-12;0;585;-40;-496;1886;2;1888;-19;-45;1824;-364
DOURADA CORRETORA DE CÂMBIO LTDA.;76641497;n2;S4;I;2;CURITIBA;PR;01/06/2019;0;0;45;0;5141;0;5186;0;0;0;0;0;0;5186;68;0;-885;-2898;-247;0;0;-1;-3963;1224;0;1224;-473;0;750;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO SERRANO - SICOOB CREDISERRA SC;1692448;b3S;S5;I;2;URUPEMA;SC;01/06/2019;4134;0;972;0;0;9;5114;-1037;-522;0;0;-641;-2201;2913;286;235;-1601;-1463;-26;0;358;-253;-2464;449;-53;395;-2;0;394;0
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DO ACRE - SICOOB ACRE;3528402;b3S;S5;I;2;RIO BRANCO;AC;01/06/2019;4906;0;201;0;0;0;5107;-192;-215;0;0;-1358;-1765;3341;663;384;-1540;-2288;-120;0;1811;-867;-1957;1384;0;1384;-188;0;1196;-313
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;b3S;S5;I;2;ACAILANDIA;MA;01/06/2019;4482;0;624;0;0;0;5105;-467;-27;0;0;-969;-1463;3642;631;1248;-2031;-2383;-58;0;347;-203;-2449;1193;-334;859;-6;0;854;-375
COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;9343038;b3S;S5;I;2;SOUSA;PB;01/06/2019;4601;0;486;0;0;0;5087;-737;0;0;0;-334;-1072;4015;279;257;-1297;-1064;-7;0;220;-1131;-2743;1273;1;1274;0;0;1274;0
COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;S5;I;2;RIO DE JANEIRO;RJ;01/06/2019;3777;0;1285;0;0;0;5063;-1138;0;0;0;-581;-1719;3344;1408;829;-2487;-3173;-113;0;885;-167;-2820;524;2;526;-115;0;411;0
BANCO INBURSA S.A.;4866275;b1;S4;I;3;SAO PAULO;SP;01/06/2019;3439;0;1613;0;0;0;5052;-508;0;0;0;-2127;-2634;2417;0;0;-7433;-3594;-223;0;133;-55;-11173;-8756;114;-8642;0;0;-8642;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO RIO CLARO LTDA - SICOOB CREDICARMO;25743311;b3S;S5;I;2;CARMO DO RIO CLARO;MG;01/06/2019;3761;0;1288;0;0;0;5049;-935;-697;0;0;-799;-2432;2617;593;391;-1478;-845;-58;0;1077;-202;-522;2095;-1;2094;-115;-46;1933;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA BRIGADA MILITAR E DO CORPO DE BOMBEIROS MILITAR DO RIO GRANDE DO SUL – SICREDI MIL RS;3212823;b3S;S5;I;2;PORTO ALEGRE;RS;01/06/2019;4145;0;861;0;0;0;5007;-1124;0;0;0;-363;-1486;3520;573;164;-1426;-766;-25;0;183;-944;-2240;1280;0;1280;-74;-143;1063;0
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63229629;b3S;S5;I;2;SERRINHA;BA;01/06/2019;4371;0;610;0;0;0;4981;-1006;-87;0;0;-1193;-2287;2695;228;1063;-1922;-1598;0;0;37;-1000;-3191;-497;1;-497;0;0;-497;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4079285;b3S;S5;I;2;ITAJUBA;MG;01/06/2019;4201;0;778;0;0;0;4979;-1063;0;0;0;-730;-1793;3186;539;1011;-1432;-1377;-58;0;597;-227;-947;2239;14;2253;-30;-157;2066;0
SUPER PAGAMENTOS E ADMINISTRAÇÃO DE MEIOS ELETRÔNICOS S.A.;9554480;n4;;I;2;SAO PAULO;SP;01/06/2019;0;0;4976;0;0;0;4976;0;0;0;0;0;0;4976;27035;0;-11451;-8643;-2708;0;5259;-12614;-3122;1854;4880;6735;-2130;0;4604;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO, DEFENSORES PÚBLICOS E SERVIDORES DO PODER JUDICIÁRIO NO ESTADO DO CEARÁ - SICREDI COOPERJURIS;8041950;b3S;S5;I;2;FORTALEZA;CE;01/06/2019;4753;0;222;0;0;0;4975;-669;-507;0;0;16;-1160;3815;46;7;-643;-416;-2;0;188;-1759;-2580;1235;1;1236;-2;-24;1210;0
TORRE CORRETORA DE CÂMBIO LTDA;57582264;n2;S4;I;2;SAO PAULO;SP;01/06/2019;0;0;1;0;4908;0;4909;0;0;0;0;0;0;4909;178;0;-1127;-3077;-246;0;2;-270;-4540;369;-6;364;-134;0;229;0
AMAGGI S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;27214112;n1;S4;I;2;CUIABA;MT;01/06/2019;3592;0;1307;0;0;0;4899;-1726;0;0;0;-584;-2310;2590;13;122;-1276;-1077;-163;0;0;-28;-2409;180;204;384;-375;0;9;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;S5;I;2;CHAPADA GAUCHA;MG;01/06/2019;4699;0;192;0;0;0;4892;-178;-560;0;0;-2766;-3503;1388;366;471;-1305;-1425;-29;0;348;-695;-2270;-882;12;-870;-17;0;-887;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DAS REGIÕES NORTE E NORDESTE DO PARÁ - SICOOB UNIDAS;1042487;b3S;S5;I;2;BELEM;PA;01/06/2019;4706;0;174;0;0;0;4881;-307;-32;0;0;-2581;-2920;1961;1350;1143;-2067;-2655;-110;0;681;-819;-2476;-515;321;-194;-198;0;-392;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE CRUZ ALTA LTDA - SICOOB CRUZ ALTA;73326449;b3S;S5;I;2;CRUZ ALTA;RS;01/06/2019;4324;0;539;0;0;0;4863;-1407;-105;0;0;-832;-2344;2519;239;309;-1740;-1339;-11;0;327;-302;-2518;2;-18;-17;-3;0;-20;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO GRUPO WALMART LTDA. – SICOOB COOPERBOM;74026998;b3S;S5;I;2;SALVADOR;BA;01/06/2019;4537;0;304;0;0;0;4841;-179;-22;0;0;-244;-445;4396;365;109;-2503;-1760;-42;0;297;-221;-3754;641;0;641;-16;0;626;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;S5;I;2;FLORIANOPOLIS;SC;01/06/2019;4340;0;486;0;0;0;4825;-1085;-123;0;0;-254;-1461;3364;234;66;-1477;-1149;-19;0;180;-365;-2531;833;-1;832;0;-69;763;-100
SINOSSERRA FINANCEIRA S/A - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;22639377;n1;S4;I;2;NOVO HAMBURGO;RS;01/06/2019;4690;0;88;0;0;0;4778;-1852;0;0;0;-526;-2378;2399;0;775;-226;-1390;-210;0;2;-226;-1276;1124;-3;1121;-635;-2;484;0
CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;62237649;n2;S5;I;2;SAO PAULO;SP;01/06/2019;0;0;4725;0;48;0;4773;0;0;0;0;0;0;4773;0;0;-422;-3361;-226;0;77;0;-3931;841;0;841;-325;0;517;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE, ARQUITETOS E URBANISTAS DE SETE LAGOAS E REGIÃO LTDA - UNICRED SETE LAGOAS;71163315;b3S;S5;I;2;SETE LAGOAS;MG;01/06/2019;3773;0;975;0;0;0;4747;-1503;0;0;0;-176;-1679;3068;675;221;-1375;-1669;-13;0;2;-22;-2181;887;-3;885;0;0;885;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIBEIRÃO PRETO E REGIÃO - SICOOB COOPERAC;8071414;b3S;S5;I;2;RIBEIRAO PRETO;SP;01/06/2019;3558;0;1157;0;0;0;4715;-799;-7;0;0;-703;-1509;3205;1349;592;-1932;-2639;-36;0;642;-181;-2205;1000;5;1005;0;0;1005;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92935741;b3S;S5;I;2;PORTO ALEGRE;RS;01/06/2019;3966;0;735;0;0;0;4701;-1001;0;0;0;-192;-1193;3508;565;0;-1841;-1251;-42;0;0;-46;-2614;893;-17;877;0;0;877;-480
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ITAPEJARA D`OESTE - CRESOL ITAPEJARA D`OESTE;4973378;b3S;S5;I;2;ITAPEJARA D'OESTE;PR;01/06/2019;4145;0;553;0;0;0;4698;-430;-1495;0;0;-5037;-6963;-2265;602;296;-604;-668;-3;0;70;-499;-805;-3070;23;-3047;1;-24;-3072;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DA COSTA OESTE - CRESOL COSTA OESTE;11969853;b3S;S5;I;2;SAO MIGUEL DO IGUACU;PR;01/06/2019;4316;0;378;0;0;0;4694;-547;-1186;0;0;-92;-1825;2869;485;481;-1350;-971;-7;0;104;-940;-2199;671;8;679;0;-104;574;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;b3S;S5;I;2;JARAGUA DO SUL;SC;01/06/2019;3390;0;1299;0;0;0;4689;-1312;1;0;0;-1043;-2356;2333;411;446;-1008;-1123;-21;0;310;-127;-1114;1218;1;1220;-26;-86;1108;-240
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDARIA DA ZONA DA MATA - CRESOL ZONA DA MATA;7208637;b3S;S5;I;2;TOMBOS;MG;01/06/2019;4498;0;177;0;0;1;4675;-473;-965;0;0;-672;-2110;2565;248;627;-1328;-728;-8;0;48;-720;-1862;703;5;709;0;-172;537;0
H.H.PICCHIONI;30829;n2;S4;C;2;BELO HORIZONTE;MG;01/06/2019;0;0;190;0;4456;0;4646;0;0;0;0;0;0;4646;23;0;-3493;-3055;-226;0;75;-43;-6719;-2073;3;-2070;0;0;-2070;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METALÚRGICOS DA GRANDE SÃO PAULO - SICOOB METALCRED;4833655;b3S;S5;I;2;SAO PAULO;SP;01/06/2019;4297;0;341;0;0;0;4638;-51;0;0;0;-516;-568;4070;78;178;-1864;-1143;-8;0;790;-90;-2058;2012;0;2012;0;-151;1861;0
SENSO CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17352220;n2;S4;I;2;RIO DE JANEIRO;RJ;01/06/2019;0;0;4634;0;0;0;4634;0;-131;0;0;2;-130;4504;531;0;-1091;-1449;-36;0;27;-147;-2165;2339;0;2339;-1340;0;999;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;b3S;S5;I;2;SAO PAULO;SP;01/06/2019;4103;0;526;0;0;0;4629;0;0;0;0;-100;-100;4529;0;0;-1049;-551;-5;0;65;-1;-1541;2987;0;2988;0;-55;2932;0
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;S5;I;2;CATANDUVA;SP;01/06/2019;3994;0;603;0;0;0;4596;0;0;0;0;-2494;-2494;2102;0;0;-707;-1140;-5;0;0;0;-1852;250;0;250;0;0;250;0
DIRECAO S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;58158387;n1;S5;I;2;SANTOS;SP;01/06/2019;3440;0;1144;0;0;0;4584;0;0;0;0;-118;-118;4466;0;0;-872;-685;-185;0;92;-3;-1653;2812;1;2813;-954;0;1859;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;b3S;S5;I;2;ARARAQUARA;SP;01/06/2019;3663;0;897;0;0;0;4560;-1060;-4;0;0;-714;-1779;2782;723;510;-1980;-1828;-42;0;1102;-300;-1815;967;88;1054;0;-46;1009;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO D'OESTE DE RONDÔNIA;5597773;b3S;S5;I;2;NOVA BRASILANDIA;RO;01/06/2019;4415;0;136;0;0;0;4551;-669;-87;0;0;296;-461;4091;218;30;-1294;-1121;0;0;72;-18;-2112;1979;-97;1882;0;0;1881;-235
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE WITMARSUM - CRESOL WITMARSUM;7465539;b3S;S5;I;2;WITMARSUM;SC;01/06/2019;4078;0;466;0;0;5;4549;-921;-482;0;0;-343;-1746;2803;382;256;-926;-696;0;0;132;-582;-1434;1369;-6;1363;-4;-92;1267;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO VALE DAS ANTAS LTDA. - UNICRED VALE DAS ANTAS;94243839;b3S;S5;I;2;CASCA;RS;01/06/2019;3943;0;559;0;0;0;4502;-1340;0;0;0;-683;-2023;2479;146;23;-676;-668;-4;11;77;-230;-1321;1158;0;1158;-2;0;1156;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE RIO CLARO - SICOOB CREDIACIRC;9527069;b3S;S5;I;2;RIO CLARO;SP;01/06/2019;3803;0;650;0;0;0;4453;-821;0;0;0;-1523;-2344;2109;489;334;-1315;-1331;-20;0;358;-121;-1606;503;-8;495;0;-4;491;0
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;S5;I;2;MONTES CLAROS;MG;01/06/2019;3654;0;788;0;0;0;4441;-635;-137;0;0;-904;-1677;2765;880;689;-2453;-1783;-35;0;538;-135;-2299;466;-44;421;-55;0;367;0
AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;16927221;n2;S4;I;2;MANAUS;AM;01/06/2019;0;0;10;0;4428;0;4438;0;0;0;0;0;0;4438;115;0;-676;-2950;-215;0;1;0;-3726;712;0;712;-272;0;440;0
COOPERATIVA DE CRÉDITO RURAL DE OURO   SULCREDI/OURO;7853842;b3S;S5;I;2;OURO;SC;01/06/2019;4091;0;290;0;0;0;4381;-869;-75;0;0;-1691;-2636;1745;35;36;-894;-726;1;0;363;-281;-1467;278;118;396;-59;0;338;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;b3S;S5;I;2;BELO HORIZONTE;MG;01/06/2019;3858;0;510;0;0;0;4368;-877;0;0;0;-106;-983;3385;117;0;-853;-433;-16;0;89;-16;-1112;2273;0;2273;-21;0;2252;-498
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SACRAMENTO LTDA. - SICOOB SACRAMENTO;71154256;b3S;S5;I;2;SACRAMENTO;MG;01/06/2019;3412;0;952;0;0;0;4364;-870;-197;0;0;-1110;-2177;2188;411;290;-1295;-781;-39;0;289;-148;-1272;916;-11;905;-43;0;862;0
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS;3862898;b3S;S5;I;2;BELO HORIZONTE;MG;01/06/2019;3556;0;774;0;0;0;4331;-905;0;0;0;-689;-1594;2737;288;245;-1396;-1245;-14;0;366;-121;-1877;860;1;860;-7;0;853;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2562412;b3S;S5;I;2;PRADOPOLIS;SP;01/06/2019;3385;0;924;0;0;0;4310;-116;0;0;0;-48;-164;4146;0;0;-458;-448;-3;0;72;-2;-838;3307;0;3307;0;0;3307;0
UNIPRIME OESTE PAULISTA - COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DE PRESIDENTE PRUDENTE E REGIÃO;74220948;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;01/06/2019;2119;0;2156;0;0;0;4274;-2199;0;0;0;-24;-2223;2052;11;280;-1116;-842;-26;0;26;-10;-1677;375;46;421;-4;-38;379;0
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO CEARÁ E LIVRE ADMISSÃO NAS MESORREGIÕES METROPOLITANA DE FORTALEZA E SUL CEARENSE - SICOOB CEARÁ;3620772;b3S;S5;I;2;FORTALEZA;CE;01/06/2019;4026;0;235;0;0;0;4261;-711;-173;0;0;-190;-1075;3186;467;336;-1304;-1616;-20;0;160;-86;-2063;1123;2;1124;-11;0;1113;-331
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA. - CECREF;19402130;b3S;S5;I;2;BELO HORIZONTE;MG;01/06/2019;3987;0;272;0;0;0;4259;-507;-255;0;0;-63;-825;3434;159;68;-2033;-1673;-25;0;1069;-216;-2650;784;-19;764;1;0;764;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO ESPÍRITO SANTO - CRESOL ESPÍRITO SANTO;7475376;b3S;S5;I;2;COLATINA;ES;01/06/2019;4052;0;177;0;0;0;4229;-369;-766;0;0;-1971;-3107;1123;271;592;-1714;-1104;-10;0;66;-918;-2816;-1694;0;-1693;0;0;-1693;0
CODEPE;52089;n2;S4;I;2;RECIFE;PE;01/06/2019;3;0;4149;0;76;0;4227;0;0;0;0;0;0;4227;728;42;-1456;-1306;-285;0;0;-1218;-3495;733;250;983;-354;0;629;0
ACESSO SOLUÇÕES DE PAGAMENTO S.A.;13140088;n4;;I;2;SAO PAULO;SP;01/06/2019;0;0;4207;0;0;0;4207;0;0;0;0;0;0;4207;12512;4240;-8136;-9053;-2149;-41;724;-6522;-8425;-4218;-114;-4332;972;0;-3360;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89280960;b3S;S5;I;2;CAXIAS DO SUL;RS;01/06/2019;3619;0;577;0;0;0;4195;-26;-3;0;0;-284;-314;3881;0;0;-512;-765;-3;0;160;-347;-1467;2415;3;2418;-5;-5;2408;-1366
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CURITIBANOS - CRESOL CURITIBANOS;1155801;b3S;S5;I;2;CURITIBANOS;SC;01/06/2019;3846;0;326;0;0;14;4187;-811;-368;0;0;-1030;-2210;1977;376;400;-1184;-601;-5;0;85;-696;-1625;352;-20;332;-5;-7;321;0
COOPERATIVA DE CRÉDITO DE MAIRI LTDA. – SICOOB COOPEMAR;4174720;b3S;S5;I;2;MAIRI;BA;01/06/2019;3106;0;1062;0;0;0;4168;-732;0;0;0;-449;-1181;2987;740;1071;-1802;-2235;-60;0;291;-242;-2236;751;0;751;-42;0;709;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO EMPREENDEDORES - SICREDI EMPREENDEDORES PR;7070495;b3S;S5;I;2;CURITIBA;PR;01/06/2019;3007;0;1149;0;0;0;4156;-1169;-6;0;0;-581;-1756;2400;1045;504;-1298;-940;-29;0;106;-737;-1350;1050;3;1053;-39;-126;888;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER LEGISLATIVO FEDERAL E DO DISTRITO FEDERAL - SICOOB LEGISLATIVO;3329154;b3S;S5;I;2;BRASILIA;DF;01/06/2019;3714;0;441;0;0;0;4155;-986;-538;0;0;-190;-1714;2442;152;66;-1265;-710;-15;0;1156;-175;-791;1650;-9;1641;-7;0;1634;-460
JN-MAXI CORRETORA DE CÂMBIO LTDA.;20283069;n2;S4;I;2;SALVADOR;BA;01/06/2019;0;0;0;0;4145;0;4145;0;0;0;0;0;0;4145;4;0;-252;-3635;-199;0;5;-52;-4129;16;0;16;-10;0;6;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS GERAIS E CAMPO DO MEIO LTDA - SICOOB CREDCAM;71146450;b3S;S5;I;2;CAMPOS GERAIS;MG;01/06/2019;3311;0;829;0;0;0;4140;-687;-523;0;0;-434;-1644;2496;532;348;-1422;-1052;-41;0;486;-174;-1322;1174;3;1177;-93;-20;1064;0
BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;16944141;n2;S4;I;2;SAO PAULO;SP;01/06/2019;0;0;149;0;3980;0;4129;0;0;0;0;0;0;4129;3793;0;-1850;-4896;-559;0;14;1;-3499;630;0;630;-240;0;390;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;b3S;S5;I;2;PIRAPORA;MG;01/06/2019;3585;0;527;0;0;1;4113;-658;-158;0;0;-1051;-1867;2246;739;509;-1737;-1357;-82;0;631;-145;-1442;804;-26;778;-63;0;715;0
BIORC FINANCEIRA - CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;11285104;n1;S5;I;2;FLORIANOPOLIS;SC;01/06/2019;4010;0;88;0;0;0;4098;-701;0;0;0;-776;-1477;2621;103;524;-635;-2458;-216;0;0;0;-2682;-61;-20;-81;-63;0;-144;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JOAQUIM-CRESOL SÃO JOAQUIM;2766672;b3S;S5;I;2;SAO JOAQUIM;SC;01/06/2019;3786;0;286;0;0;25;4096;-619;-549;0;0;-657;-1825;2271;406;271;-1226;-758;0;0;71;-552;-1788;483;149;631;-13;-20;598;0
COOPERATIVA DE CREDITO DO SUDESTE MINEIRO LTDA. - SICOOB CREDISAVI;86476199;b3S;S5;I;2;SAO VICENTE DE MINAS;MG;01/06/2019;3557;0;534;0;0;0;4091;-699;-638;0;0;-1199;-2536;1555;499;577;-1582;-1422;-34;0;207;-279;-2034;-479;-3;-483;-60;0;-543;0
PLANNER;51341;n1;S4;C;2;SAO PAULO;SP;01/06/2019;0;0;4066;3;0;0;4069;0;0;0;0;-264;-264;3805;23422;8069;-9584;-22824;-2833;-119;282;-330;-3916;-112;0;-112;-457;-24;-592;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TANGARÁ - CRESOL TANGARÁ;7946451;b3S;S5;I;2;TANGARA;SC;01/06/2019;3669;0;381;0;0;16;4065;-876;-267;0;0;-558;-1701;2364;325;238;-1350;-805;-6;0;183;-661;-2076;288;96;384;-1;-32;351;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ESTRADA DE FERRO - CRESOL ESTRADA DE FERRO;4490531;b3S;S5;I;2;ORIZONA;GO;01/06/2019;3785;0;253;0;0;0;4038;-301;-966;0;0;-292;-1559;2479;260;366;-1111;-501;-5;0;397;-700;-1293;1186;2;1187;0;-195;992;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAPITÓLIO LTDA   SICOOB CREDICAPI;804046;b3S;S5;I;2;CAPITOLIO;MG;01/06/2019;3343;0;688;0;0;0;4031;-871;-183;0;0;-391;-1445;2587;893;281;-1741;-1155;-78;0;136;-190;-1855;732;5;737;-112;1;624;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE IGUATAMA LTDA. - SICOOB CREDITAMA;26359745;b3S;S5;I;2;IGUATAMA;MG;01/06/2019;3183;0;845;0;0;0;4028;-787;-215;0;0;-361;-1363;2665;490;295;-1197;-1073;-21;0;288;-179;-1397;1268;-1;1267;-45;0;1222;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARAXÁ LTDA - SICOOB COOCREZ;71378426;b3S;S5;I;2;ARAXA;MG;01/06/2019;3360;0;666;0;0;0;4027;-694;-16;0;0;-709;-1419;2608;316;663;-1786;-1177;-37;0;476;-113;-1658;949;2;951;0;0;951;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GUARANI DAS MISSÕES - CRESOL GUARANI DAS MISSÕES;8488377;b3S;S5;I;2;GUARANI DAS MISSOES;RS;01/06/2019;3504;0;510;0;0;4;4018;-775;-659;0;0;-133;-1567;2452;450;331;-1173;-907;0;0;207;-884;-1977;475;-240;235;0;-4;231;0
COOPERATIVA DE CREDITO DE SALVADOR - SICREDI SALVADOR;2245493;b3S;S5;I;2;SALVADOR;BA;01/06/2019;3810;0;200;0;0;0;4009;-208;-117;0;0;-259;-584;3425;93;68;-1245;-905;-4;0;1491;-2074;-2576;849;1;849;1;0;848;0
GOLCRED S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7631026;n1;S4;I;2;SAO JOSE;SC;01/06/2019;3916;0;84;0;0;0;4000;-193;0;0;0;-1501;-1695;2305;0;235;-622;-959;-185;0;0;-4;-1534;771;0;771;-309;0;462;0
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;S5;I;2;SEARA;SC;01/06/2019;2788;0;1203;0;0;0;3991;-1047;-314;0;0;-643;-2004;1987;205;36;-708;-900;-2;0;147;-19;-1241;745;73;818;-89;0;730;0
COOPERATIVA DE CRÉDITO DOS MEDICOS E DEMAIS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DE SAUDE DE SALVADOR E REGIAO METROPOLITANA LTDA - SICOOB CREDMED;7440317;b3S;S5;I;2;SALVADOR;BA;01/06/2019;3368;0;620;0;0;0;3988;-468;0;0;0;-580;-1048;2941;351;720;-1843;-1476;-35;0;595;-224;-1912;1029;0;1029;-28;0;1001;-246
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ARATIBA — CRESOL ARATIBA;4565791;b3S;S5;I;2;ARATIBA;RS;01/06/2019;2777;0;1166;0;0;12;3955;-1071;-521;0;0;-490;-2082;1873;580;5;-936;-491;0;0;0;-621;-1463;410;75;485;1;0;484;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;b3S;S5;I;2;BELEM;PA;01/06/2019;3710;0;234;0;0;0;3944;-522;-10;0;0;-459;-992;2953;794;444;-1606;-2183;-40;0;412;-287;-2466;487;1;488;-22;0;465;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42887133;b3S;S5;I;2;BOM SUCESSO;MG;01/06/2019;2811;0;1117;0;0;0;3928;-924;-81;0;0;-853;-1858;2070;635;869;-1871;-1913;-95;0;301;-255;-2329;-259;0;-259;-29;0;-288;0
