Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;I;2;S5;9;CARMO DO PARANAIBA;MG;01/06/2019;124814;0;92;235;315;0;0;0;642;1279;3455;15436;4021;3264;1796;0;29251;0;137;293;249;0;0;0;680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;313;18582;38490;22841;4594;2332;0;87153;62;4923;578;1102;424;0;0;7090;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;I;2;S5;9;SAO GONCALO DO SAPUCAI;MG;01/06/2019;124713;3;207;521;958;116;0;0;1804;819;4805;9679;13724;2685;453;0;32164;102;2054;5358;9437;1308;0;0;18258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;272;7545;37070;12028;162;0;0;57078;1207;8226;2919;1698;648;711;0;15409;0
COOPERATIVA DE CRÉDITO DO SERVIDOR FEDERAL E DE EMPRESAS LTDA. - SICOOB CREDFAZ;952415;b3S;I;2;S5;9;BRASILIA;DF;01/06/2019;124148;85;4999;11271;28928;28067;37350;0;110701;207;1929;3676;5600;1250;82;0;12744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;193;510;0;0;0;0;0;703;0
SANTINVEST S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;122327;n1;I;2;S5;14;FLORIANOPOLIS;SC;01/06/2019;123029;540;11816;30258;47783;21528;11102;0;123026;0;0;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITURAMA LTDA. - SICOOB CREDIRAMA;3412878;b3S;I;2;S5;9;ITURAMA;MG;01/06/2019;121238;0;9;15;1;0;0;0;25;48;1269;4248;2796;269;2;0;8633;2;279;721;1686;693;0;0;3382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;283;8471;31177;52610;0;0;0;92540;260;11564;2934;1393;508;0;0;16658;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;I;2;S5;9;ARAGUARI;MG;01/06/2019;120990;0;0;0;0;0;0;0;0;190;4696;5797;6862;1136;16;0;18697;7;455;1058;1760;309;0;0;3588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;616;10022;50901;20410;8098;615;0;90660;856;3212;1686;2019;178;93;0;8045;0
STARA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;17359351;n1;I;2;S5;14;NAO-ME-TOQUE;RS;01/06/2019;120586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;370;884;33815;54487;27971;3059;0;120586;0;0;0;0;0;0;0;0;0
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5503849;n1;I;2;S5;14;SAO PAULO;SP;01/06/2019;118942;0;0;0;0;0;0;0;0;242;970;2221;1615;80;0;0;5127;6670;19919;41468;42893;2855;10;0;113815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA VALE DAS ÁGUAS - CRESOL VALE DAS ÁGUAS;4663561;b3S;I;2;S5;9;LARANJEIRAS DO SUL;PR;01/06/2019;118754;0;0;0;0;0;0;0;0;256;2259;7436;6919;2032;29;0;18931;41;323;912;1599;399;0;0;3274;0;0;0;0;0;0;0;0;14;1002;172;0;0;0;0;1188;1115;16213;24550;21246;11599;8051;0;82774;626;1860;1900;4352;2378;582;889;12586;0
HS FINANCEIRA S/A CREDITO, FINANCIAMENTO E INVESTIMENTOS;7512441;n1;I;2;S4;14;DOIS IRMAOS;RS;01/06/2019;116737;39;264;403;181;2;0;0;890;13356;35172;30589;1963;11;0;0;81091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6449;13983;10158;671;0;0;0;31261;0;0;0;0;0;0;0;0;1741;1218;523;12;0;0;0;3495;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;I;2;S5;9;JI-PARANA;RO;01/06/2019;116148;5;133;299;271;20;0;0;727;1753;30221;35044;9615;1104;1;0;77738;33;1051;3377;5245;722;3;0;10432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13606;0;0;0;0;13606;310;10610;2391;245;38;49;0;13644;0
COOPERATIVA ECONOMIA CRÉDITO MÚTUO SERVIDORES PODER JUDICIÁRIO, TRIBUNAL CONTAS ESTADUAL E SERVIDORES ÓRGÃOS ENTIDADES ÁREA CIÊNCIA TECNOLOGIA NO ESTADO DO RIO DE JANEIRO LTDA.;2000895;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;01/06/2019;115781;60;6504;15656;36503;28375;27814;0;114911;1;124;279;47;0;0;0;450;6;14;47;35;0;0;0;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;188;94;13;0;0;0;318;0
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1736243;b3S;I;2;S5;9;CASCAVEL;PR;01/06/2019;115338;0;0;0;0;0;0;0;0;136;5902;15121;21798;11347;13861;9;68174;4;936;2572;3497;245;0;0;7254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;5388;9187;14354;6422;4481;0;39910;0
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;I;2;S4;9;PIRACICABA;SP;01/06/2019;114489;0;0;0;0;0;0;0;0;1123;6606;11901;8618;3450;0;0;31698;9;684;1789;3030;564;0;0;6077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2577;16327;38144;9765;1322;38;0;68171;416;4738;2886;444;58;0;0;8543;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DE EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA – SICOOB COOPEMG;3269540;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/06/2019;114110;151;6165;15108;34905;24002;23861;0;104192;115;635;1925;1471;274;64;0;4484;37;375;1045;1754;355;30;0;3596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;411;473;836;118;0;0;0;1838;0
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔNIA LTDA. – CREDISIS CREDIARI;3222753;b3S;I;2;S5;9;ARIQUEMES;RO;01/06/2019;113328;0;0;0;0;0;0;0;0;228;30177;22021;20039;93;0;0;72559;77;1356;3909;4438;298;0;0;10078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8593;413;0;0;0;9007;875;12849;7665;297;0;0;0;21685;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;I;2;S5;9;MARILIA;SP;01/06/2019;112311;64;1109;3020;5167;1399;588;0;11346;242;5961;14214;14632;1633;127;0;36809;45;1277;3468;5476;931;4;0;11201;0;0;0;0;0;0;0;0;1424;12468;3720;48;3;0;0;17663;0;1261;2383;1498;462;0;0;5604;990;7884;10027;6433;2686;1668;0;29688;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;I;3;S5;9;LAJEADO;RS;01/06/2019;111158;0;0;0;0;0;0;0;0;307;6098;15301;24601;10655;5844;0;62805;44;1974;5130;9198;2682;28;0;19056;0;332;976;2164;1564;2150;0;7185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142;3066;4235;6687;4269;3713;0;22112;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;I;2;S5;9;PRIMAVERA DO LESTE;MT;01/06/2019;110520;7;103;281;460;108;0;0;959;301;3781;15195;11766;3678;988;0;35709;8;154;461;1055;205;0;0;1883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9192;37411;16090;1268;118;0;64079;932;2728;790;1157;783;1500;0;7891;0
COOPERATIVA DE CRÉDITO LITORÂNEA;85291086;b3S;I;2;S5;9;JACINTO MACHADO;SC;01/06/2019;109340;4;335;886;1653;560;10;0;3448;323;5873;13477;20032;5760;899;0;46365;50;3087;7926;12880;2147;1;0;26091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7575;14374;2730;2039;1284;0;28005;247;2944;1129;728;283;100;0;5431;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA PROGRESSO - CRESOL PROGRESSO;2448310;b3S;I;2;S5;9;CASCAVEL;PR;01/06/2019;108338;0;0;0;0;0;0;0;0;342;1539;4388;4196;1056;553;5;12079;24;199;459;973;298;1;0;1953;0;0;0;0;0;0;0;0;5;529;81;0;0;0;0;615;470;13530;26172;17115;11781;14359;0;83427;313;1109;1823;4060;1810;485;664;10263;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;I;2;S5;9;PASSOS MAIA;SC;01/06/2019;107024;0;15;38;46;2;0;0;101;1610;6356;12963;16573;5577;4540;0;47619;171;597;1523;2310;262;334;0;5198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1685;8316;18414;13561;6384;295;0;48655;1157;2220;1119;463;195;241;56;5451;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;I;2;S5;9;ERECHIM;RS;01/06/2019;106717;0;0;0;0;0;0;0;0;54;2404;6952;11278;6297;2004;0;28989;37;433;1058;1934;442;2;0;3904;0;0;0;0;0;0;0;0;2;124;20;0;0;0;0;146;224;2360;17154;9520;5693;7816;0;42767;505;5511;15571;6492;1683;610;539;30911;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRIUNFO - CRESOL TRIUNFO;8560508;b3S;I;2;S5;9;PALMEIRA;PR;01/06/2019;106531;0;0;0;0;0;0;0;0;281;1112;2830;3867;1520;60;0;9671;34;219;553;1334;336;1;0;2478;0;0;0;0;0;0;0;0;5;300;79;0;0;0;0;384;1529;16642;18636;15525;11230;17176;0;80738;863;1918;2472;4541;2150;755;562;13259;0
SENFF S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11970623;n1;I;2;S5;14;CURITIBA;PR;01/06/2019;105712;70;693;1838;1679;542;38;0;4860;6829;27749;31776;6958;8;0;0;73319;0;11;29;38;7;0;0;84;0;0;0;0;0;0;0;0;1698;8047;1350;3;0;0;0;11099;0;0;0;0;0;0;0;0;4143;4677;5844;1686;0;0;0;16350;0
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10694628;n1;I;2;S4;29;NATAL;RN;01/06/2019;104312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;915;2186;23691;12444;12089;37829;1588;90743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164;397;752;2147;2371;7535;204;13569;0
COOPERATIVA DE CREDITO CECRES - SICOOB CECRES;54603022;b3S;I;2;S5;9;SAO PAULO;SP;01/06/2019;103773;381;5572;19820;41809;20432;5718;0;93732;86;695;2957;3059;1753;892;0;9443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186;360;51;0;0;0;0;598;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE RONDÔNIA - CRESOL RONDÔNIA;10520232;b3S;I;2;S5;9;JI-PARANA;RO;01/06/2019;103068;0;0;0;0;0;0;0;0;176;1586;4672;5188;1813;18;0;13454;28;458;1114;2420;1079;28;0;5126;0;0;0;0;0;0;0;0;15;863;200;0;0;0;0;1078;188;4222;18625;26366;13651;9935;0;72987;489;2260;1832;3121;1695;138;887;10423;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA – SICOOB COOPSEF;16721078;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/06/2019;102203;154;5697;15092;29119;18120;9897;0;78079;299;3846;7146;6249;2998;963;0;21501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;2497;103;0;0;0;0;2624;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;I;2;S5;9;BOM DESPACHO;MG;01/06/2019;102194;0;0;0;0;0;0;0;0;914;8195;18015;25908;4612;42;0;57685;14;561;1418;1866;286;0;0;4145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;6735;11222;7798;1037;500;0;27333;1405;8807;1465;688;366;302;0;13032;0
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;I;2;S4;9;DESCALVADO;SP;01/06/2019;100855;0;0;0;0;0;0;0;0;995;7759;13171;9085;1033;5;0;32048;80;317;835;1022;44;0;0;2297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1189;12494;22965;17970;0;0;0;54618;495;7959;3250;188;0;0;0;11892;0
MODAL;51963;b1;C;2;S4;199;RIO DE JANEIRO;RJ;01/06/2019;99494;0;0;0;0;0;0;0;0;0;3727;6181;25955;26012;76;0;61952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2241;5865;10769;18667;0;0;0;37542;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;I;2;S5;9;MONTES CLAROS;MG;01/06/2019;99405;0;82;219;550;291;0;0;1142;735;6725;14909;14624;892;0;0;37885;36;317;759;1451;99;0;0;2662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177;4146;4604;19880;11638;5726;0;46173;742;9406;1000;381;15;0;0;11544;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO VALLOUREC NO BRASIL - COOVALL LTDA.;64293582;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/06/2019;98639;44;5074;21480;45904;25582;84;0;98169;40;58;143;188;39;0;0;470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;I;2;S5;9;CURITIBA;PR;01/06/2019;98056;823;20034;38243;30846;4830;2466;310;97552;3;12;27;25;3;0;0;69;0;43;117;213;62;0;0;435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;I;2;S4;9;JOINVILLE;SC;01/06/2019;97408;66;1556;4251;6683;2535;1757;0;16848;402;5022;10883;11626;1219;154;0;29305;39;1997;5316;8586;1352;9;0;17300;0;0;0;0;0;0;0;0;1010;14051;4278;4;0;0;0;19342;0;266;51;249;352;0;0;918;1066;6468;2271;2633;886;370;0;13695;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;I;2;S5;9;LAGOA DA PRATA;MG;01/06/2019;96508;0;0;0;0;0;0;0;0;628;6695;16625;26442;4786;286;0;55462;4;227;625;985;156;0;0;1995;0;0;0;0;0;0;0;0;1099;11161;2635;1;0;0;0;14896;0;6;1117;2923;201;70;0;4317;500;16937;2161;196;43;0;0;19837;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;I;2;S5;9;ITAPIRANGA;SC;01/06/2019;96228;0;0;0;0;0;0;0;0;448;4568;9664;13376;6143;5504;129;39831;7;874;2365;4472;1096;0;0;8816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;16054;20604;7047;2152;715;0;46608;83;583;240;49;19;0;0;973;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;I;2;S5;9;PRESIDENTE PRUDENTE;SP;01/06/2019;94923;0;0;0;0;0;0;0;0;939;30094;27695;4508;1098;65;0;64399;75;826;2110;2999;446;1;0;6456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;5973;7772;0;0;0;0;13831;363;9000;873;0;0;0;0;10236;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;I;2;S5;9;ADAMANTINA;SP;01/06/2019;94444;0;0;0;0;0;0;0;0;1548;18839;15948;6541;1386;0;0;44262;12;493;1350;2158;262;0;0;4275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;8580;21124;4011;0;0;0;33816;332;7454;4304;0;0;0;0;12091;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.;2338666;b3S;I;2;S5;9;BRASILIA;DF;01/06/2019;93997;187;3268;7463;18032;17312;21472;0;67733;398;6038;5831;6743;3158;238;0;22406;19;180;466;753;153;2;0;1573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;478;1767;17;12;12;0;0;2285;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;I;2;S5;9;FRUTAL;MG;01/06/2019;92938;0;208;602;947;341;57;0;2156;600;5594;14525;9624;1771;388;0;32502;5;293;678;1433;204;5;0;2619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;8097;20195;18970;1565;0;0;48911;217;4888;1536;100;12;0;0;6751;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;I;2;S5;9;UBERLANDIA;MG;01/06/2019;92167;0;15;22;13;0;0;0;51;467;10750;22272;27199;8679;3872;0;73240;14;1444;3447;4384;742;21;0;10052;0;88;246;525;354;407;0;1620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;4652;1952;164;138;228;0;7205;0
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;I;2;S5;9;PATO BRANCO;PR;01/06/2019;90947;9;361;977;1951;625;24;0;3947;1260;3752;12877;10305;1889;868;0;30950;7;109;295;598;134;0;0;1145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;530;8475;34048;4352;1127;106;0;48638;1163;4097;991;17;0;0;0;6268;0
UNIPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73647935;b3S;I;2;S5;9;CAMPO GRANDE;MS;01/06/2019;90903;0;0;0;0;0;0;0;0;127;6312;14963;18269;4513;4196;7;48387;55;2358;6135;8498;843;1;0;17890;0;0;0;0;0;0;0;0;177;6;0;0;0;0;0;183;0;0;0;0;0;0;0;0;133;5908;8863;5494;2595;1451;0;24443;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS NO ESTADO DA BAHIA LTDA. - SICOOB CRED EXECUTIVO;4321309;b3S;I;2;S5;9;SALVADOR;BA;01/06/2019;89891;89;3378;8851;21715;22564;29986;0;86582;25;339;1366;368;6;9;0;2113;5;102;290;474;43;0;0;914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;166;26;0;0;0;0;282;0
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;I;2;S5;9;PARACATU;MG;01/06/2019;88857;0;0;0;0;0;0;0;0;495;3714;8471;16027;981;0;0;29688;16;134;345;364;17;0;0;875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;246;6585;35272;6110;1977;0;0;50189;625;6933;452;76;19;0;0;8105;0
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;I;2;S4;9;ORLANDIA;SP;01/06/2019;88788;0;27;66;87;0;0;0;181;468;7033;9421;6174;10979;6;0;34081;0;29;84;111;18;0;0;241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;769;17013;27314;5814;540;29;0;51480;360;1829;447;93;76;0;0;2805;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;I;2;S5;9;ARAXA;MG;01/06/2019;87743;0;39;96;166;38;0;0;340;51;3613;14037;6399;1300;0;0;25400;0;343;922;1157;22;0;0;2443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;5525;20833;18771;0;0;0;45166;281;2319;5901;4965;767;0;161;14393;0
BOCOM;52003;b1;C;3;S4;199;SALVADOR;BA;01/06/2019;87714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43071;41643;3000;0;0;87714;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE UMUARAMA - SICOOB ARENITO;7026923;b3S;I;2;S5;9;UMUARAMA;PR;01/06/2019;87615;137;1520;4030;7634;5159;6982;0;25461;193;2636;5649;5482;701;1;0;14663;22;211;606;1132;189;1;0;2161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;4747;14057;20667;2246;452;0;42326;557;1776;556;110;3;0;0;3003;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;I;2;S5;9;SANTO ANTONIO DO MONTE;MG;01/06/2019;87018;6;118;326;590;188;0;0;1228;615;6375;13230;18048;4259;1084;0;43610;18;451;1143;1637;1207;0;0;4456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1511;15624;1384;0;0;0;18519;873;14795;1901;723;60;852;0;19204;0
FINSOL SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;18810553;n1;I;3;S5;10;RECIFE;PE;01/06/2019;86968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7672;42390;36609;297;0;0;0;86968;0
UNIPRIME PIONEIRA DO PARANÁ COOPERATIVA DE CRÉDITO LTDA;1286361;b3S;I;2;S5;9;TOLEDO;PR;01/06/2019;86888;0;0;0;0;0;0;0;0;172;5052;12572;19285;9396;8625;0;55101;33;1347;3546;4937;648;0;0;10511;0;0;0;0;0;0;0;0;132;5;0;0;0;0;0;137;0;0;0;0;0;0;0;0;285;2957;6311;6621;2677;2288;0;21139;0
COOPERATIVA DE CRÉDITO UNICRED COOMARCA LTDA. - COOMARCA;4355489;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/06/2019;86822;21;2491;9423;18857;11733;10162;0;52687;2;1807;3485;6101;3333;3082;0;17809;3;461;1466;1758;350;1;0;4038;0;298;1160;2670;2130;4970;2;11230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;292;240;132;107;268;1;1058;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PARAÍSO DO TOCANTINS E REGIÃO LTDA;26960328;b3S;I;2;S5;9;PARAISO DO NORTE DO TOCANTINS;TO;01/06/2019;86675;92;313;778;1902;2163;719;0;5968;8321;7182;11178;7164;1582;986;0;36412;55;447;1170;1851;415;3;0;3941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1319;4176;15311;12596;841;121;0;34363;1238;4275;439;39;0;0;0;5991;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COSAN - BARRACRED COSAN;1439107;b3S;I;2;S5;9;BARRA BONITA;SP;01/06/2019;86071;1174;8527;18268;12164;11;0;0;40146;131;4563;10435;10630;596;38;0;26392;32;1503;4685;10370;2347;10;0;18947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;562;20;0;0;0;0;585;0
