Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DA COSTA OESTE - CRESOL COSTA OESTE;11969853;b3S;I;2;S5;9;SAO MIGUEL DO IGUACU;PR;01/06/2020;90109;0;0;0;0;0;0;0;0;169;1503;4092;6016;2833;1391;0;16004;18;192;526;1116;366;2;0;2220;0;0;0;0;0;0;0;0;2;51;10;0;0;0;0;63;172;14528;8853;13095;10468;14332;0;61449;136;1243;3498;3941;1293;257;5;10374;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.;2338666;b3S;I;2;S5;9;BRASILIA;DF;01/06/2020;89711;212;3324;7304;19006;18353;20297;0;68494;1709;2578;3967;6398;3250;591;0;18493;15;103;231;372;68;0;0;790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;516;1400;3;10;6;0;0;1935;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10218474;b3S;I;2;S5;9;SAO BENTO DO SUL;SC;01/06/2020;89561;241;2245;5695;9041;2542;718;0;20482;842;5709;13276;14527;2129;1050;0;37533;39;443;1188;1951;398;3;0;4022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2277;4041;8556;10034;2099;518;0;27525;0
UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO;1286361;b3S;I;2;S5;9;TOLEDO;PR;01/06/2020;87294;0;0;0;0;0;0;0;0;127;3932;12524;19627;7850;6130;0;50191;15;1283;3634;5264;700;0;0;10896;0;109;320;731;527;691;0;2378;109;16;0;0;0;0;0;124;0;0;0;0;0;0;0;0;103;2529;6436;7976;3170;3490;0;23704;0
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9512539;b3S;I;2;S5;9;ITAJAI;SC;01/06/2020;87196;4;76;104;39;0;0;0;224;1122;6407;14074;13254;2399;3693;11;40960;242;1467;3646;5431;612;1;0;11399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3406;7361;10933;10497;1923;492;0;34612;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;I;2;S5;9;CLAUDIO;MG;01/06/2020;85703;32;322;664;1336;701;97;0;3150;341;5376;15568;22842;8617;4336;0;57081;10;640;2096;3968;1514;146;0;8376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;951;3378;926;137;75;0;5493;588;7183;2122;955;591;164;0;11602;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TOCANTINS LTDA;26960328;b3S;I;2;S5;9;PARAISO DO NORTE DO TOCANTINS;TO;01/06/2020;85675;318;217;524;1414;1260;0;0;3734;470;6232;9314;12072;3347;2405;0;33840;26;443;1187;2222;675;5;0;4558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;2980;12887;20914;1737;83;0;38760;830;3362;435;43;45;68;0;4783;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;I;2;S5;9;FOZ DO IGUACU;PR;01/06/2020;85457;204;2254;5135;9765;5785;4904;0;28047;1069;3606;8829;16096;5228;1462;0;36291;24;132;329;552;113;0;0;1150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;2867;4114;5437;1139;864;0;14451;1292;1953;1261;728;184;100;0;5518;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA NORTE PARANAENSE - CRESOL NORTE PARANAENSE;7925729;b3S;I;2;S5;9;GRANDES RIOS;PR;01/06/2020;85129;0;0;0;0;0;0;0;0;229;1989;5928;5821;1620;135;0;15722;9;250;612;1167;600;10;0;2648;0;0;0;0;0;0;0;0;6;133;30;0;0;0;0;169;444;9658;16391;14568;6572;4503;0;52135;383;2778;6326;3871;929;155;13;14455;0
SOCIEDADE COOPERATIVA DE CRÉDITO COOPERE LTDA.  - SICOOB COOPERE;73398646;b3S;I;2;S5;9;VALENTE;BA;01/06/2020;84817;2247;6416;10430;19551;13358;12362;0;64364;262;818;1753;2000;388;81;0;5302;54;192;574;1005;362;0;0;2187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;69;4902;948;834;842;0;7603;838;3499;843;180;0;0;0;5360;0
SENFF S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11970623;n1;I;2;S4;14;CURITIBA;PR;01/06/2020;84114;128;1209;3486;4878;2360;952;0;13013;9028;19100;23453;5260;7;0;0;56848;0;11;25;20;0;0;0;56;0;0;0;0;0;0;0;0;5125;1740;246;84;22;1;0;7217;0;0;0;0;0;0;0;0;1372;1916;2625;1066;2;0;0;6980;0
SINOSSERRA FINANCEIRA S/A - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;22639377;n1;I;2;S4;14;NOVO HAMBURGO;RS;01/06/2020;83993;6;172;334;174;1;0;0;688;160;1063;1222;441;9;0;0;2896;359;8198;23032;42350;6465;4;0;80409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERVIDORES PJ, MP, ENSINO SUPERIOR ADVOGADOS PÚBLICOS, DEFENSORES PÚBLICOS E DELEGADOS POLÍCIA FEDERAL NO DISTRITO FEDERAL - SICOOB JUDICIÁRIO;37076205;b3S;I;2;S5;9;BRASILIA;DF;01/06/2020;83628;92;3759;10474;21835;16957;20101;0;73218;52;1542;3698;3005;225;179;0;8701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;467;382;811;0;0;0;1709;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DE GOIÁS - CRESOL GOIÁS;4490531;b3S;I;2;S5;9;ORIZONA;GO;01/06/2020;83135;0;0;0;0;0;0;0;0;45;1802;3880;2597;1039;294;0;9657;23;178;629;1229;400;1;0;2459;0;0;0;0;0;0;0;0;4;74;17;0;0;0;0;95;55;7338;11899;17748;11961;10303;0;59304;77;985;5350;2938;1053;1210;8;11620;0
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;I;2;S5;9;NATAL;RN;01/06/2020;82596;2;231;673;1609;1044;854;0;4414;134;5588;14476;14896;2558;720;0;38372;36;1524;4128;6035;1023;0;0;12747;0;0;0;0;0;0;0;0;274;7522;2608;3;0;0;0;10407;0;0;0;0;0;0;0;0;150;2690;2857;5749;3381;1828;1;16656;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41931445;b3S;I;2;S5;9;FORMIGA;MG;01/06/2020;82582;4;81;152;256;32;2;0;528;278;8329;11864;15265;4669;685;0;41090;0;190;474;898;187;0;0;1749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1996;16752;12201;473;1061;0;32484;496;2775;1419;1523;367;149;0;6731;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;I;2;S5;9;PRESIDENTE PRUDENTE;SP;01/06/2020;82342;0;0;0;0;0;0;0;0;2015;20507;20363;7782;2104;198;0;52969;48;831;1941;3089;305;0;0;6215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;222;6932;8265;1237;0;0;0;16656;1060;4940;502;0;0;0;0;6502;0
COOPERATIVA DE CRÉDITO UNICRED REGIÃO DOS VALES LTDA. - UNICRED REGIÃO DOS VALES;1796302;b3S;I;2;S5;9;NOVO HAMBURGO;RS;01/06/2020;82062;0;99;226;168;16;0;0;509;111;3871;13481;21505;7710;6267;2;52947;0;754;2043;2896;340;0;0;6034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;2858;5535;7841;3629;2477;58;22572;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR LTDA. - SICOOB COFAL;21797311;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/06/2020;81918;67;5986;13285;26877;18627;9485;0;74327;60;2048;1900;2497;331;0;0;6837;0;4;11;12;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;410;282;0;0;0;0;728;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23623636;b3S;I;2;S5;9;SINOP;MT;01/06/2020;81715;0;0;0;0;0;0;0;0;75;1601;7545;6702;1490;3;0;17416;9;802;2389;4498;481;0;0;8179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;418;10316;28215;12202;1823;439;0;53413;484;1887;335;1;0;0;0;2707;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO MÉDIO OESTE - SICOOB MÉDIO OESTE;7318874;b3S;I;2;S5;9;ASSIS CHATEAUBRIAND;PR;01/06/2020;81536;20;688;1581;3006;1479;670;0;7443;447;3383;7416;9414;3366;1058;0;25084;11;331;878;1955;353;0;0;3528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1001;4950;19095;7563;4575;3281;0;40466;767;1499;2301;292;157;0;0;5015;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DAS INSTITUIÇÕES JURÍDICAS DA UNIÃO EM MINAS GERAIS LTDA.   SICOOB COOPJUS;25363615;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/06/2020;80875;47;4287;11784;25347;17369;19286;0;78119;38;467;1058;508;72;2;0;2145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;530;57;0;0;0;0;610;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MONTE CARMELO E REGIÃO LTDA - SICOOB MONTECREDI;71392047;b3S;I;2;S5;9;MONTE CARMELO;MG;01/06/2020;80120;0;26;68;83;0;0;0;177;250;1729;15418;13328;1148;186;0;32059;5;381;897;1455;132;0;0;2870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;2351;24447;9767;3831;468;0;40991;162;3001;840;21;0;0;0;4024;0
COOPERATIVA DE CRÉDITO SICOOB ENGECRED LTDA.;4388688;b3S;I;2;S5;9;GOIANIA;GO;01/06/2020;79942;0;6;15;12;0;0;0;33;108;2942;7949;8401;3871;3875;0;27146;24;589;1731;5086;1439;0;0;8870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1400;18699;8708;5507;0;0;34314;691;2896;1523;2300;1033;1137;0;9580;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO, ECONOMIA E EMPRESÁRIOS DE ERECHIM LTDA;1572667;b3S;I;2;S5;9;ERECHIM;RS;01/06/2020;79792;0;9;23;37;5;0;0;74;2;2919;7402;14014;7918;8207;7;40469;9;332;849;1229;332;7;0;2756;0;172;605;1551;1268;2715;295;6605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;2434;6720;10538;5327;4822;0;29887;0
COOPERATIVA DE CRÉDITO CARLOS CHAGAS LTDA. - SICOOB CARLOS CHAGAS;41753500;b3S;I;2;S5;9;CARLOS CHAGAS;MG;01/06/2020;79651;0;0;0;0;0;0;0;0;555;7861;15477;10216;2506;209;0;36825;11;242;534;901;145;0;0;1832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;517;4578;13936;16905;487;0;0;36424;380;3411;681;97;0;0;0;4570;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FREDERICO WESTPHALEN - CRESOL FREDERICO WESTPHALEN;17343510;b3S;I;2;S5;9;FREDERICO WESTPHALEN;RS;01/06/2020;79227;0;0;0;0;0;0;0;0;24;1182;3367;7097;3746;3400;0;18817;16;287;724;1110;216;0;0;2354;0;0;0;0;0;0;0;0;2;167;41;0;0;0;0;210;137;8470;16714;6866;5602;9009;0;46797;159;1787;4454;3074;951;620;3;11049;0
COOPERATIVA DE CRÉDITO TEIXEIRA DE FREITAS LTDA. – SICOOB EXTREMO SUL;2447120;b3S;I;2;S5;9;TEIXEIRA DE FREITAS;BA;01/06/2020;79177;42;881;1983;2958;917;381;0;7162;857;7414;14150;5902;1507;138;0;29966;79;941;2573;4651;879;0;0;9124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4058;20442;6097;144;0;0;30741;409;1129;638;7;0;0;0;2184;0
BOCOM;52003;b1;C;3;S4;199;SALVADOR;BA;01/06/2020;79107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;27131;51975;0;0;0;79107;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;I;2;S5;9;JOINVILLE;SC;01/06/2020;78957;0;17;49;85;21;1;0;173;318;2520;6283;7250;1351;134;0;17855;90;1314;3451;5610;1045;11;0;11521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1783;6734;15176;17887;4711;3109;9;49408;0
BANCO ARBI S.A.;54403563;b1;I;2;S4;2;RIO DE JANEIRO;RJ;01/06/2020;78183;408;6699;17656;30877;15892;3775;0;75306;171;226;562;442;12;0;0;1413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;183;418;607;164;0;0;1464;0
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDARIA DA ZONA DA MATA - CRESOL ZONA DA MATA;7208637;b3S;I;2;S5;9;TOMBOS;MG;01/06/2020;77944;0;0;0;0;0;0;0;0;157;623;3209;3220;1300;103;0;8613;60;264;679;979;168;0;0;2150;0;0;0;0;0;0;0;0;4;228;57;0;0;0;0;290;513;7159;10974;10546;8640;10063;0;47895;208;1549;6889;7232;2505;585;27;18996;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869687;b3S;I;2;S5;9;BOA ESPERANCA;MG;01/06/2020;77910;0;0;0;0;0;0;0;0;347;2915;15033;2452;39;1;0;20787;1;138;337;521;26;0;0;1023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15965;21975;10584;5153;107;0;53784;70;966;513;510;117;142;0;2317;0
COOPERATIVA DE CRÉDITO NOSSA SENHORA DO DESTERRO - SICOOB CREDISC;3419786;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/06/2020;77523;167;2996;7078;19223;18249;22921;0;70634;40;527;1594;2195;547;190;0;5094;0;111;310;513;119;0;0;1054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;217;123;78;86;151;0;742;0
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2923389;b3S;I;2;S5;9;ARACAJU;SE;01/06/2020;77502;6;1624;4808;10562;8204;12341;0;37545;98;2111;5466;6325;1478;3395;0;18874;71;845;2346;3424;683;0;0;7369;0;0;0;0;0;0;0;0;232;3179;1260;1;0;0;0;4673;0;0;0;0;0;0;0;0;168;1244;1276;2264;1134;2945;10;9041;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26178111;b3S;I;2;S5;9;LAGOA DA PRATA;MG;01/06/2020;77173;16;120;331;643;85;0;0;1195;211;4930;13042;20412;6001;0;0;44597;0;4;13;32;10;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1373;6728;11537;1760;1677;0;23075;491;6154;1411;166;23;0;0;8246;0
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/06/2020;77162;0;30;77;173;26;0;0;305;331;5177;14048;27073;7124;3852;0;57605;24;1028;2882;4882;758;2;0;9575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;275;4190;800;1406;1367;1638;0;9676;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45691128;b3S;I;2;S5;9;SAO JOSE DOS CAMPOS;SP;01/06/2020;76508;19;5057;16638;31976;16542;1107;0;71339;1590;1167;1781;530;102;0;0;5169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;4694278;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;01/06/2020;76340;139;2938;10920;23343;13041;6703;0;57084;360;640;4442;4680;3581;4700;0;18403;0;28;114;171;25;0;0;338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;231;71;0;0;0;0;514;0
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;I;2;S5;9;CACHOEIRO DE ITAPEMIRIM;ES;01/06/2020;76318;113;1311;3472;6969;2280;111;0;14256;550;3926;10412;13766;3525;1385;0;33564;23;917;2598;4704;897;3;0;9142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1357;4361;5269;2168;174;0;13338;1533;3364;653;209;103;155;0;6018;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;I;2;S5;9;BRACO DO NORTE;SC;01/06/2020;76173;0;0;0;0;0;0;0;0;147;2398;5687;7427;1672;534;0;17865;31;442;1290;2554;520;0;0;4838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;5900;26528;9203;5496;4008;0;51210;223;1382;652;3;0;0;0;2260;0
COOPERATIVA DE CRÉDITO DA REGIÃO DE FRONTEIRAS DE RO/MT LTDA. - SICOOB FRONTEIRAS;3612764;b3S;I;2;S5;9;CACOAL;RO;01/06/2020;76045;0;54;143;220;0;0;0;417;2388;11198;25852;10618;636;0;0;50692;13;105;315;529;0;0;0;963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;730;5497;7691;262;0;0;14180;499;7931;1190;174;0;0;0;9793;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4484490;b3S;I;2;S5;9;BIRIGUI;SP;01/06/2020;75983;42;1303;3518;7544;6358;11371;0;30135;133;1634;3728;4016;446;60;0;10018;25;398;1108;1800;348;0;0;3678;0;0;0;0;0;0;0;0;541;5243;1636;0;0;0;0;7421;0;0;2885;0;0;0;0;2885;434;3435;7541;5440;2766;2231;0;21847;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE POMPÉU LTDA. - SICOOB CREDIPÉU;66262643;b3S;I;2;S5;9;POMPEU;MG;01/06/2020;75678;0;25;80;204;163;5;0;477;214;3422;7724;10690;1614;1011;0;24675;9;301;883;1989;477;0;0;3659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;4822;20137;8132;4340;5449;0;42964;502;2364;720;166;144;7;0;3904;0
SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;3881423;n1;I;2;S5;14;ARARUAMA;RJ;01/06/2020;74585;135;341;797;1033;242;0;0;2547;824;2024;5469;12064;9409;23306;5615;58712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;355;1057;2433;1976;5583;1896;13326;0
CITIBANK;30403;b1;C;3;S2;199;SAO PAULO;SP;01/06/2020;74187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11235;28105;0;0;0;0;39340;28;6336;19610;5373;1990;1510;0;34846;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO BRANCO LTDA;1608685;b3S;I;2;S5;9;RIO BRANCO;AC;01/06/2020;73449;24;1109;2890;5865;2799;696;0;13383;117;2162;7071;13761;3479;795;0;27385;18;348;857;1168;80;0;0;2471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3265;16972;8043;0;0;0;28280;183;1709;12;11;10;7;0;1931;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED REGIÃO DA CAMPANHA LTDA - UNICRED REGIÃO DA CAMPANHA;1705236;b3S;I;2;S5;9;SANTANA DO LIVRAMENTO;RS;01/06/2020;73089;0;0;0;0;0;0;0;0;717;4802;14427;20286;4940;679;0;45852;36;1093;3087;3934;247;0;0;8398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;4499;5495;6857;1848;2;0;18840;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TIROS E MATUTINA LTDA - SICOOB CREDITIROS;42880617;b3S;I;2;S5;9;TIROS;MG;01/06/2020;73021;0;0;0;0;0;0;0;0;321;4112;12767;8114;1006;1;0;26322;2;239;606;916;6;0;0;1769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5175;15861;16633;3184;84;0;40937;61;3492;439;0;0;0;0;3993;0
COOPERATIVA DE CRÉDITO CREDIUNA LTDA – SICOOB CREDIUNA;64237530;b3S;I;2;S5;9;ITAUNA;MG;01/06/2020;71620;4;49;104;203;26;0;0;385;1260;4715;11183;13158;3453;1710;0;35480;0;116;267;400;72;0;0;854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1773;7006;12443;5147;2150;0;28530;498;3986;944;867;75;0;0;6371;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58290800;b3S;I;2;S5;9;CRUZEIRO;SP;01/06/2020;70910;56;4267;17510;31317;9926;235;0;63312;176;1392;1338;567;125;16;0;3615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;287;1236;2189;269;0;0;3983;0
FINSOL SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;18810553;n1;I;3;S4;10;RECIFE;PE;01/06/2020;70490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8454;29698;31661;677;0;0;0;70490;0
COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA;1187961;b3S;I;2;S5;9;BRASILIA;DF;01/06/2020;69103;16;121;326;600;332;559;0;1954;570;5183;6530;6966;2769;96;0;22115;3;208;923;1449;461;2;0;3047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;18323;9849;9537;2033;353;0;40189;324;802;671;0;0;0;0;1797;0
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;I;2;S5;9;APUCARANA;PR;01/06/2020;68822;29;901;2581;5929;4690;6111;0;20241;780;1393;5876;5718;1202;17;0;14986;31;219;660;1593;394;2;0;2899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3253;14102;6171;2887;933;0;27346;454;1545;1127;159;66;0;0;3350;0
COOPERATIVA DE CRÉDITO CREDILUZ LTDA. - SICOOB CREDILUZ;25536764;b3S;I;2;S5;9;LUZ;MG;01/06/2020;67955;11;389;810;1587;1040;940;0;4777;148;3693;11168;13907;6013;3403;0;38332;25;492;1400;2746;827;0;0;5491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2788;6951;7745;546;369;0;18398;115;483;193;102;23;41;0;956;0
SICREDI NORTE - COOPERATIVA DE CRÉDITO;83315408;b3S;I;2;S5;9;BELEM;PA;01/06/2020;67792;2;1284;3854;8211;5805;9142;0;28299;208;3207;9050;13112;2336;9;0;27922;0;206;526;922;133;0;0;1786;0;0;0;0;0;0;0;0;189;2204;751;1;0;0;0;3145;0;0;0;0;0;0;0;0;144;1538;1388;2548;996;25;0;6639;0
