Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;01/03/2018;385;0;3167;0;0;0;3552;-2443;-314;0;0;-5;-2762;790;53;0;-1770;-784;0;0;1704;0;-797;-6;6;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CAMPO BELO LTDA.   SICOOB CREDIBELO;71237184;b3S;S5;I;2;CAMPO BELO;MG;01/03/2018;3019;0;492;0;0;0;3512;-626;-409;0;0;-77;-1111;2401;317;474;-1054;-888;-15;0;194;-252;-1224;1177;-2;1175;-37;-28;1110;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;S5;I;2;NITEROI;RJ;01/03/2018;2372;0;1119;0;0;0;3491;-940;0;0;0;-394;-1334;2156;213;38;-1188;-1289;-6;0;3;-8;-2238;-81;0;-81;-3;0;-85;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ÁGUAS MORNAS - CRESOL ÁGUAS MORNAS;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;01/03/2018;2609;0;858;0;0;0;3467;-905;-546;0;0;-716;-2166;1301;203;384;-1097;-816;-6;0;97;-236;-1470;-169;6;-163;-2;-35;-200;0
GET MONEY CORRETORA DE CÂMBIO S.A.;10853017;n2;S5;I;2;SAO PAULO;SP;01/03/2018;0;0;8;0;3457;0;3464;0;0;0;0;0;0;3464;58;0;-1140;-1639;-168;0;6;-1;-2884;580;0;580;-263;0;317;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE DOURADOS - SICOOB DOURADOS;10319386;b3S;S5;I;2;DOURADOS;MS;01/03/2018;3115;0;346;0;0;0;3461;-648;-31;0;0;-1180;-1859;1602;293;313;-578;-995;-17;0;142;-93;-935;667;0;667;-23;-72;572;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TRÊS PONTAS LTDA. - SICOOB COPERSUL;18966739;b3S;S5;I;2;TRES PONTAS;MG;01/03/2018;2373;0;1076;0;0;0;3449;-967;-244;0;0;-436;-1648;1801;507;310;-1189;-844;-40;0;545;-106;-816;986;1;985;-77;-32;876;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DE EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA – SICOOB COOPEMG;3269540;b3S;S5;I;2;BELO HORIZONTE;MG;01/03/2018;3194;0;238;0;0;0;3432;-690;-369;0;0;-637;-1696;1737;290;62;-807;-535;-32;0;17;-143;-1149;588;2;590;-11;0;579;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS JUÍZES DO ESTADO DO RIO GRANDE DO SUL - SICREDI AJURIS RS;3750034;b3S;S5;I;2;PORTO ALEGRE;RS;01/03/2018;1166;0;2247;0;0;0;3414;-2507;-15;0;0;-16;-2538;876;217;2;-279;-171;-10;0;58;-183;-366;510;0;510;-58;0;452;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO GORUTUBA LTDA - SICOOB CREDIVAG;25404542;b3S;S5;I;2;JANAUBA;MG;01/03/2018;2579;0;829;0;0;0;3408;-482;-435;0;0;-309;-1225;2182;337;621;-1417;-1039;-24;0;431;-172;-1264;918;0;919;-26;0;893;0
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TENENTE PORTELA - CRESOL TENENTE PORTELA;4622657;b3S;S5;I;2;TENENTE PORTELA;RS;01/03/2018;3184;0;222;0;0;0;3406;-673;-240;0;0;-483;-1396;2011;342;336;-806;-833;0;0;184;-540;-1319;691;87;779;0;-12;767;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTO CRISTO - CRESOL SANTO CRISTO;6031727;b3S;S5;I;2;SANTO CRISTO;RS;01/03/2018;2995;0;397;0;0;0;3392;-844;-173;0;0;-424;-1440;1952;270;152;-758;-632;1;0;74;-239;-1134;818;-148;669;-4;-37;628;0
COOPERATIVA DE CRÉDITO CAPITAL FORTE - SICOOB CREDIFORTE;3497143;b3S;S5;I;2;PORTO VELHO;RO;01/03/2018;3268;0;104;0;0;0;3372;-266;-217;0;0;-1201;-1683;1688;415;345;-1129;-1505;-53;0;488;-345;-1784;-96;3;-93;-45;0;-138;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO VALLOUREC NO BRASIL - COOVALL LTDA.;64293582;b3S;S5;I;2;BELO HORIZONTE;MG;01/03/2018;3164;0;158;0;0;0;3321;0;0;0;0;-45;-45;3276;0;0;-217;-265;0;0;61;-64;-486;2791;0;2791;-3;0;2787;-1551
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PEDRO LEOPOLDO LTDA - SICOOB CREDIPEL;71441406;b3S;S5;I;2;PEDRO LEOPOLDO;MG;01/03/2018;2536;0;782;0;0;0;3319;-822;-80;0;0;-303;-1204;2115;402;431;-1192;-1103;-32;0;377;-153;-1271;844;1;843;-54;-28;762;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ALPINÓPOLIS LTDA. - SICOOB CREDIALP;25353939;b3S;S5;I;2;ALPINOPOLIS;MG;01/03/2018;2715;0;600;0;0;0;3315;-527;-502;0;0;-395;-1424;1891;472;300;-1401;-789;-24;0;1715;-300;-27;1864;-5;1859;-43;-6;1811;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA NOTARIAL E REGISTRAL - COOPNORE;7714057;b3S;S5;I;2;PORTO ALEGRE;RS;01/03/2018;2381;0;914;0;0;0;3295;-941;0;0;0;-319;-1261;2035;1504;9;-1174;-2171;1;0;4;-23;-1851;184;0;184;-13;0;171;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE FRANCISCO BELTRAO - CRESOL FRANCISCO BELTRAO;2698001;b3S;S5;I;2;FRANCISCO BELTRAO;PR;01/03/2018;2726;0;568;0;0;0;3294;-435;-964;0;0;-950;-2348;946;415;199;-711;-560;-3;0;78;-253;-834;111;0;111;-1;-1;109;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO OESTE GOIANO LTDA.;7502031;b3S;S5;I;2;GOIANESIA;GO;01/03/2018;2945;0;304;0;0;22;3271;-303;-161;0;0;-227;-691;2580;269;193;-882;-743;-12;0;144;-92;-1123;1457;0;1457;-25;0;1432;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PÉROLA DO VALE - SICOOB CREDIPÉROLA;82133182;b3S;S5;I;2;TIMBO;SC;01/03/2018;2717;0;553;0;0;0;3270;-689;-3;0;0;-658;-1351;1919;206;338;-1199;-1152;-15;0;177;-100;-1744;175;3;178;-9;-13;157;0
GUITTA CORRETORA DE CAMBIO LTDA.;24074692;n2;S4;I;2;SAO PAULO;SP;01/03/2018;0;0;82;0;3157;0;3240;0;0;0;0;0;0;3240;2260;0;-987;-2899;-351;0;6;-54;-2025;1215;0;1215;-482;0;733;-97
SICREDI CARIRI - COOPERATIVA DE CRÉDITO DA REGIÃO DO CARIRI;86913993;b3S;S5;I;2;JUAZEIRO DO NORTE;CE;01/03/2018;2171;0;1057;0;0;0;3228;-905;0;0;0;-74;-978;2250;89;155;-915;-546;-3;5;111;-360;-1463;787;0;787;0;-30;757;0
COOPERATIVA DE CRÉDITO SICREDI REGIÃO SUL DA BAHIA -SICREDI REGIÃO SUL DA BAHIA;97489280;b3S;S5;I;2;ITABUNA;BA;01/03/2018;2353;0;860;0;0;0;3212;-659;0;0;0;-260;-918;2294;64;162;-909;-571;-2;2;109;-336;-1482;812;0;812;0;0;812;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO BRANCO LTDA;1608685;b3S;S5;I;2;RIO BRANCO;AC;01/03/2018;2874;0;319;0;0;0;3193;-580;-31;0;0;-242;-853;2340;171;137;-821;-461;-22;0;110;-38;-923;1417;0;1417;-48;-53;1317;-195
COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA E AGROPECUARISTAS DA REGIÃO OESTE PAULISTA - SICOOB COOPCRED;53623781;b3S;S5;I;2;VALPARAISO;SP;01/03/2018;2550;0;641;0;0;0;3191;-533;-209;0;0;-1201;-1943;1248;389;132;-1350;-961;-19;0;105;-63;-1768;-519;-255;-774;0;-180;-955;0
ORLA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;92904564;n2;S4;I;2;RIO DE JANEIRO;RJ;01/03/2018;3100;0;86;0;0;0;3186;-59;0;0;0;-300;-359;2827;471;1;-561;-1329;-167;0;0;-69;-1654;1174;-8;1165;-449;0;716;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED IJUÍ LTDA - UNICRED IJUÍ;1526924;b3S;S5;I;2;IJUI;RS;01/03/2018;1877;0;1301;0;0;0;3178;-1346;0;0;0;-110;-1456;1722;172;45;-571;-634;-4;0;3;-14;-1002;719;0;719;0;-30;689;-420
DIRECAO S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;58158387;n1;S4;I;2;SANTOS;SP;01/03/2018;2672;0;504;0;0;0;3176;0;0;0;0;-1025;-1025;2151;0;0;-413;-382;-126;0;2;-6;-925;1226;0;1226;-924;-16;287;0
CONCÓRDIA S.A. CORRETORA DE VALORES MOBILIÁRIOS, CÂMBIO E COMMODITIES;52904364;n2;S4;I;2;SAO PAULO;SP;01/03/2018;0;0;3185;-23;0;0;3162;-217;0;0;0;0;-217;2944;7040;1046;-5674;-5843;-651;0;830;-514;-3764;-820;-7;-827;217;-1143;-1753;0
NATIXIS BRASIL S.A. BANCO MÚLTIPLO;9274232;b1;S4;I;3;SAO PAULO;SP;01/03/2018;0;0;3031;0;113;0;3144;-55;0;0;0;0;-55;3089;5981;0;-3672;-1558;-144;0;0;0;608;3697;6;3703;-1769;0;1933;0
COOPERATIVA DE CRÉDITO DE SERVIDORES PÚBLICOS E TRABALHADORES DA REDE DE ENSINO DA REGIÃO E COLAR METROPOLITANO DO VALE DO AÇO LTDA. - SICOOB COSMIPA;17361536;b3S;S5;I;2;IPATINGA;MG;01/03/2018;2766;0;367;0;0;0;3134;-386;0;0;0;-612;-999;2135;438;31;-793;-767;-40;0;449;-122;-805;1330;-2;1328;-19;0;1309;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA;84156470;b3S;S5;I;2;BELEM;PA;01/03/2018;2671;0;460;0;0;0;3131;-239;0;0;0;-488;-727;2404;103;20;-916;-582;-9;0;111;-106;-1379;1025;1;1026;-4;0;1021;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MANAUS   SICOOB MANAUS;5580585;b3S;S5;I;2;MANAUS;AM;01/03/2018;2955;0;169;0;0;0;3124;-304;0;0;0;-232;-536;2588;146;126;-445;-404;-7;0;150;-55;-487;2100;0;2100;-3;0;2097;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS NO ESTADO DA BAHIA LTDA. - SICOOB CRED EXECUTIVO;4321309;b3S;S5;I;2;SALVADOR;BA;01/03/2018;2892;0;232;0;0;0;3123;-753;-80;0;0;-63;-896;2227;139;46;-807;-568;-12;0;65;-29;-1166;1061;0;1061;-12;0;1049;-174
COOPERATIVA DE CRÉDITO RURAL DE RIO BRANCO LTDA.;5439425;b3S;S5;I;2;RIO BRANCO;AC;01/03/2018;2718;0;395;0;0;0;3113;-658;0;0;0;-258;-916;2197;108;36;-496;-411;0;0;0;-15;-778;1419;-6;1412;0;0;1412;-110
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE LUZ LTDA.   SICOOB CREDILUZ;25536764;b3S;S5;I;2;LUZ;MG;01/03/2018;2726;0;380;0;0;0;3106;-635;-293;0;0;-927;-1854;1252;423;331;-985;-743;-37;0;252;-128;-887;365;-19;345;-63;-32;251;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB CENTRAL MT/MS;106180;b3C;S4;I;2;CUIABA;MT;01/03/2018;154;0;2952;0;0;0;3106;-2853;0;0;0;118;-2736;371;18;0;-2001;-1054;-2;0;2953;-2;-88;283;0;283;-2;-221;60;0
BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6373777;n2;S4;I;2;RECIFE;PE;01/03/2018;0;0;0;0;3057;0;3057;0;0;0;0;0;0;3057;0;0;-800;-1557;-150;0;78;0;-2428;629;78;707;-312;0;395;0
PLANNER;51341;n1;S4;C;2;SAO PAULO;SP;01/03/2018;0;0;3052;1;0;0;3051;0;0;0;0;-14;-14;3036;12889;3602;-4263;-11030;-1494;30;75;-225;-416;2620;0;2620;-743;-150;1728;-380
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MARECHAL CÂNDIDO RONDON E REGIÃO - SICOOB MARECHAL;7097064;b3S;S5;I;2;MARECHAL CANDIDO RONDON;PR;01/03/2018;2589;0;444;0;0;0;3034;-623;-166;0;0;-348;-1137;1897;318;352;-893;-1111;-15;0;271;-190;-1268;629;14;643;-14;0;629;-119
AGK CORRETORA DE CAMBIO S.A.;250699;n2;S4;I;2;SAO PAULO;SP;01/03/2018;0;0;0;0;3027;0;3027;0;0;0;0;0;0;3027;1124;0;-826;-2863;-254;0;0;-92;-2911;115;0;115;0;0;115;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO VERDE E REGIÃO LTDA.;9033698;b3S;S5;I;2;RIO VERDE;GO;01/03/2018;2707;0;304;0;0;0;3011;-432;-91;0;0;25;-498;2513;186;152;-717;-700;-7;0;134;-63;-1015;1498;0;1498;-17;0;1482;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS GERAIS LTDA.   SICOOB CREDIPINHO;71154876;b3S;S5;I;2;JOAO PINHEIRO;MG;01/03/2018;2559;0;447;0;0;0;3006;-582;-234;0;0;-38;-853;2152;392;483;-1631;-1081;-33;0;519;-196;-1547;606;-16;590;-12;0;577;0
COOPERATIVA DE CREDITO DO PLANALTO SUL - SICOOB CREDISSERRANA;3033469;b3S;S5;I;2;LAGES;SC;01/03/2018;2615;0;390;0;0;0;3005;-507;-289;0;0;-393;-1189;1816;240;426;-890;-1056;-15;0;159;-161;-1298;518;37;555;-19;0;536;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS ESTADUAIS DO RIO GRANDE DO SUL EM PORTO ALEGRE E GRANDE PORTO ALEGRE - SERVICOOP;3973814;b3S;S5;I;2;PORTO ALEGRE;RS;01/03/2018;2867;0;128;0;0;0;2995;-283;1;0;0;-508;-791;2204;334;0;-1078;-1029;-5;0;0;-182;-1960;244;0;244;0;0;244;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DE NÍVEL SUPERIOR DE JUIZ DE FORA LTDA. - UNICRED JUIZ DE FORA;71479653;b3S;S5;I;2;JUIZ DE FORA;MG;01/03/2018;2396;0;591;0;0;0;2987;-1017;0;0;0;-82;-1098;1888;171;98;-729;-1117;-12;0;3;1;-1588;300;4;304;0;0;304;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PITANGUI E REGIAO LTDA. - SICOOB CREDPIT;4181542;b3S;S5;I;2;PITANGUI;MG;01/03/2018;2428;0;550;0;0;0;2978;-832;-18;0;0;-114;-964;2014;403;284;-1354;-1508;-17;0;151;-42;-2083;-69;20;-49;-49;0;-98;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPINA VERDE LTDA. - SICOOB CREDICAMPINA;1609345;b3S;S5;I;2;CAMPINA VERDE;MG;01/03/2018;2594;0;377;0;0;0;2971;-388;-490;0;0;-659;-1537;1434;250;169;-749;-427;-23;0;209;-67;-639;795;1;795;-53;-28;715;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE E EMPRESÁRIOS DE GUARULHOS E REGIÃO;2250794;b3S;S5;I;2;GUARULHOS;SP;01/03/2018;2179;0;762;0;0;0;2941;-921;0;0;0;-1126;-2046;894;238;148;-826;-1227;-5;0;29;-67;-1711;-816;0;-816;-7;0;-824;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA REGIAO SUL DE MATO GROSSO - SICOOB SUL;5247312;b3S;S5;I;2;RONDONOPOLIS;MT;01/03/2018;2225;0;706;0;0;0;2931;-589;-161;0;0;-1161;-1911;1020;727;763;-941;-1569;-53;0;323;-205;-955;65;1;66;-67;-96;-96;0
F.D'GOLD - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;8673569;n2;S4;I;2;SAO PAULO;SP;01/03/2018;0;0;2926;0;0;0;2926;0;0;0;0;0;0;2926;0;0;-429;-2207;-136;0;1;-11;-2783;143;0;143;-67;0;76;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE VAZANTE LTDA. - SICOOB CREDIVAZ;803287;b3S;S5;I;2;VAZANTE;MG;01/03/2018;2493;0;428;0;0;0;2921;-468;-232;0;0;-96;-796;2125;355;245;-993;-657;-36;0;234;-79;-932;1193;-12;1181;-53;-69;1059;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE GUARAMIRIM - CREVISC;10143743;b3S;S5;I;2;GUARAMIRIM;SC;01/03/2018;2545;0;366;0;0;0;2911;-436;-102;0;0;-472;-1009;1901;234;130;-588;-542;-2;0;3;-161;-926;975;-3;973;0;-37;935;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CASCAVEL - CRESOL CASCAVEL;2448310;b3S;S5;I;2;CASCAVEL;PR;01/03/2018;2692;0;179;0;0;0;2871;-204;-917;0;0;-1407;-2527;344;391;269;-902;-864;-6;0;28;-210;-1295;-951;-3;-954;-3;0;-957;0
UNIPRIME DOURADOS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE,  DAS CIÊNCIAS E DAS ARTES DE DOURADOS;37554441;b3S;S5;I;2;DOURADOS;MS;01/03/2018;1814;0;1054;0;0;0;2869;-791;0;0;0;-72;-863;2005;86;32;-572;-393;-10;0;80;-39;-817;1189;-2;1187;0;-32;1155;-352
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1657678;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;01/03/2018;2369;0;494;0;0;0;2862;-739;0;0;0;-145;-883;1979;327;176;-923;-719;-31;0;101;-60;-1128;851;-58;793;0;0;793;0
COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS;707903;b3S;S5;I;2;ABDON BATISTA;SC;01/03/2018;2310;0;548;0;0;0;2858;-658;-124;0;0;-191;-973;1885;161;121;-744;-730;-12;0;54;-53;-1203;683;-3;680;-11;0;669;-101
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE RONDONIENSE LTDA. - CREDISIS ROLIMCREDI;3985375;b3S;S5;I;2;ROLIM DE MOURA;RO;01/03/2018;2723;0;100;0;0;0;2823;-264;-49;0;0;-794;-1107;1716;254;28;-725;-746;0;0;67;-8;-1131;585;0;585;0;0;585;-134
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA. - SICOOB COOPEC;32615247;b3S;S5;I;2;ILHEUS;BA;01/03/2018;2438;0;356;0;0;0;2794;-384;0;0;0;-158;-542;2253;27;90;-386;-984;-4;0;8;-50;-1298;954;0;954;-2;0;952;-504
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PARAOPEBA LTDA. - SICOOB CREDIPARAOPEBA;22749014;b3S;S5;I;2;PARAOPEBA;MG;01/03/2018;1756;0;1030;0;0;0;2786;-725;-91;0;0;93;-723;2063;364;328;-917;-775;-28;0;574;-69;-524;1539;-20;1520;-53;-30;1436;-152
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS ALTOS LTDA - SICOOB CREDIAGRO;429890;b3S;S5;I;2;CAMPOS ALTOS;MG;01/03/2018;2143;0;638;0;0;0;2781;-398;-533;0;0;-275;-1206;1574;210;152;-786;-508;-18;0;716;-67;-301;1274;1;1274;-40;0;1234;-188
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DAS CARREIRAS JURÍDICAS E DOS SERVENTUÁRIOS DE ÓRGÃOS DA JUSTIÇA E AFINS, NO ESTADO DE RONDÔNIA   SICOOB CREDJURD;4751713;b3S;S5;I;2;PORTO VELHO;RO;01/03/2018;2330;0;449;0;0;0;2779;-68;0;0;0;-86;-154;2625;91;10;-516;-496;-17;0;106;-16;-839;1787;12;1798;-12;0;1786;-224
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DAS ÁREAS DE TECNOLOGIA, DE ENGENHARIA E DE ARQUITETURA DE BELO HORIZONTE E REGIÃO METROPOLITANA DE BELO HORIZONTE LTDA - SICOOB ENGECRED - MG;2606305;b3S;S5;I;2;BELO HORIZONTE;MG;01/03/2018;1885;0;886;0;0;0;2771;-996;-65;0;0;-97;-1158;1613;188;402;-1041;-780;-42;0;214;-154;-1213;399;0;399;-12;0;387;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ANÁPOLIS E REGIÃO LTDA;33615055;b3S;S5;I;2;ANAPOLIS;GO;01/03/2018;2479;0;288;0;0;0;2767;-393;-58;0;0;-454;-905;1862;165;212;-966;-821;-4;0;76;-33;-1371;491;-102;389;0;0;389;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO GRANDE LTDA. - SICOOB UBERABA;25683475;b3S;S5;I;2;UBERABA;MG;01/03/2018;2183;0;565;0;0;0;2748;-456;-136;0;0;-433;-1024;1724;513;415;-1074;-786;-60;0;344;-126;-774;949;5;954;-37;-42;874;-119
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;S5;I;2;SAO PAULO;SP;01/03/2018;1780;0;927;0;0;0;2707;-1038;0;0;0;-446;-1484;1222;9;2;-735;-721;-5;0;56;-7;-1401;-179;-13;-192;-7;-211;-409;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO GRUPO WALMART LTDA. – SICOOB COOPERBOM;74026998;b3S;S5;I;2;SALVADOR;BA;01/03/2018;2577;0;125;0;0;0;2702;-84;-78;0;0;-408;-570;2132;133;39;-1143;-707;-17;0;17;-49;-1727;406;0;406;-8;0;398;0
UNICRED REGIONAL NORTE LAGOS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO REGIONAL NORTE LAGOS LTDA;4445917;b3S;S5;I;2;CAMPOS DOS GOYTACAZES;RJ;01/03/2018;2065;0;635;0;0;0;2701;-658;0;0;0;167;-491;2209;370;182;-971;-1212;-12;0;5;-14;-1653;556;36;592;-14;0;578;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;b3S;S5;I;2;VITOR MEIRELES;SC;01/03/2018;2462;0;237;0;0;0;2700;-475;-367;0;0;-898;-1739;960;151;56;-597;-525;0;0;0;-275;-1191;-231;-5;-235;-3;0;-238;0
ALBATROSS CORRETORA DE CAMBIO E VALORES S.A;5452073;n2;S4;I;2;SAO PAULO;SP;01/03/2018;0;0;99;0;2598;0;2697;0;0;0;0;354;354;3051;370;0;-862;-2432;-161;0;5;-21;-3101;-50;0;-50;-162;0;-212;0
COOPERATIVA DE CRÉDITO COGEM;44401800;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;01/03/2018;2450;0;241;0;0;0;2691;0;0;0;0;-163;-163;2528;0;0;-372;-264;-13;0;1;-376;-1024;1504;0;1504;-16;0;1487;-968
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL CATARINENSE - ACENTRA;3427097;b3S;S5;I;2;CRICIUMA;SC;01/03/2018;2416;0;271;0;0;0;2687;-469;0;0;0;-528;-997;1690;303;155;-815;-572;-3;0;15;-189;-1106;584;0;584;0;-49;535;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4886317;b3S;S5;I;2;CURITIBA;PR;01/03/2018;1154;0;1523;0;0;0;2677;-1680;-14;0;0;-24;-1718;959;227;3;-384;-195;-11;0;19;-196;-536;422;0;422;-49;0;373;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE SUL DA BAHIA LTDA.   SICOOB NORTE SUL;2876918;b3S;S5;I;2;GANDU;BA;01/03/2018;2430;0;243;0;0;0;2673;-351;-47;0;0;-501;-899;1774;431;575;-1104;-1034;-35;0;134;-207;-1241;534;0;534;-30;0;504;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;S4;I;2;CABEDELO;PB;01/03/2018;270;0;2402;0;0;0;2673;-2419;0;0;0;85;-2334;338;5;0;-1353;-269;-6;0;1928;-9;296;634;1;633;0;0;633;-619
GREENCRED - COOPERATIVA DE CREDITO DOS MEDICOS, DEMAIS CATEGORIAS AFINS E PROFESSORES DE ENSINO SUPERIOR DE CURITIBA, REGIAO METROPOLITANA E LITORAL;2347114;b3S;S5;I;2;CURITIBA;PR;01/03/2018;1321;0;1352;0;0;0;2672;-997;0;0;0;0;-997;1675;0;0;-259;-688;1;0;0;0;-948;726;0;726;-91;0;636;-297
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO-OESTE DE MINAS LTDA - SICOOB CREDICARMOMINAS;71238232;b3S;S5;I;2;CARMOPOLIS DE MINAS;MG;01/03/2018;1950;0;719;0;0;0;2669;-689;-143;0;0;-42;-875;1794;317;288;-613;-708;-23;0;224;-82;-597;1198;2;1200;-39;0;1161;-66
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PALMEIRAS E REGIÃO LTDA.;37631058;b3S;S5;I;2;PALMEIRAS DE GOIAS;GO;01/03/2018;2188;0;429;0;0;44;2661;-206;-142;0;0;184;-164;2498;170;48;-421;-446;-4;0;136;-45;-562;1936;0;1936;0;0;1936;-404
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1330295;b3S;S5;I;2;VITORIA;ES;01/03/2018;2284;0;371;0;0;0;2655;-756;0;0;0;-10;-766;1889;226;1;-1055;-948;-21;0;210;-53;-1640;249;0;249;-4;0;245;0
