Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS - COOPERTREM;1530136;b3S;S5;I;2;OSASCO;SP;43070;270;0;235;0;0;0;505;0;0;0;0;-31;-31;475;0;0;-112;-133;1;0;49;0;-197;278;0;278;0;-5;273;-646
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA;28244622;b3S;S5;I;2;RIO DE JANEIRO;RJ;43070;447;0;57;0;0;0;504;0;0;0;0;5;5;509;0;0;-197;-25;-6;0;2;-31;-257;252;-2;250;0;0;250;-370
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CRED MORLAN;731320;b3S;S5;I;2;ORLANDIA;SP;43070;480;0;22;0;0;0;502;0;0;0;0;-24;-24;478;0;0;0;-84;0;0;18;0;-66;412;0;412;0;0;412;-502
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS DO PODER JUDICIÁRIO DA CAPITAL DO ESTADO DE SÃO PAULO - JUDCRED;7651495;b3S;S5;I;2;SAO PAULO;SP;43070;487;0;15;0;0;0;502;0;-7;0;0;-20;-27;474;125;0;-32;-332;0;0;3;-39;-275;199;0;199;0;0;199;0
SINGRATUR CC LTDA. - PRUDENCIAL;1000082389;n2;S4;I;2;MARINGA;PR;43070;0;0;18;0;480;0;497;0;0;0;0;0;0;497;0;0;-239;-152;-25;0;25;-14;-405;92;0;92;-34;0;58;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE INSTITUICOES FINANCEIRAS PUBLICAS NO ESTADO DO ESPIRITO SANTO - CREDBRASIL-ES;2869663;b3S;S5;I;2;VITORIA;ES;43070;450;0;45;0;0;0;494;-5;0;0;0;-28;-34;461;0;0;-169;-102;-3;0;21;-18;-270;191;0;191;-5;0;186;-160
COOPSEBRAE - COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SEBRAE/PB, SEBRAE/RN E SESC, SENAC E SENAR EM JOÃO PESSOA;41219353;b3S;S5;I;2;JOAO PESSOA;PB;43070;421;0;72;0;0;0;493;-49;0;0;0;-39;-88;405;15;0;-92;-139;-1;0;0;-4;-222;183;-6;176;-1;0;175;-105
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES ESTADUAIS DO PODER EXECUTIVO DO ESTADO DO ACRE EM RIO BRANCO - CBCRED-ACRE;3232959;b3S;S5;I;2;RIO BRANCO;AC;43070;475;0;10;0;0;0;485;-148;0;0;0;-15;-163;322;101;4;-204;-90;-1;0;0;-4;-195;127;-17;110;0;0;110;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO MATO GROSSO DO SUL - CRESOL MS;23256599;b3S;S5;I;2;GLORIA DE DOURADOS;MS;43070;408;0;76;0;0;0;484;-117;-18;0;0;-104;-239;246;36;26;-193;-117;0;0;15;-104;-338;-92;-2;-94;0;0;-94;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DOS CORREIOS NOS ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E PARANÁ - CREDCORREIOS;87956355;b3S;S5;I;2;PORTO ALEGRE;RS;43070;458;0;23;0;0;0;481;-3;0;0;0;-118;-121;359;41;0;-257;-296;-1;0;4;-5;-514;-155;2;-153;0;0;-153;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONSANTO;59133793;b3S;S5;I;2;SAO PAULO;SP;43070;477;0;0;0;0;0;477;0;0;0;0;4;4;481;0;0;-222;-112;0;0;53;0;-281;201;0;201;0;-40;161;-257
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL;53272365;b3S;S5;I;2;VALINHOS;SP;43070;421;0;54;0;0;0;475;0;0;0;0;3;3;478;0;0;-205;-149;-1;0;25;0;-330;147;0;147;0;-17;130;-214
APOGEO DTVM - PRUDENCIAL;1000084459;n2;S4;I;2;RIO DE JANEIRO;RJ;43070;0;0;473;0;0;0;473;0;0;0;0;0;0;473;10662;0;-2673;-2382;-731;0;0;0;4876;5349;0;5349;-1476;-1502;2371;-439
TURISCAM CC LTDA. - PRUDENCIAL;1000082358;n2;S4;I;2;MACEIO;AL;43070;0;0;0;0;468;0;468;0;0;0;0;0;0;468;14;0;-160;-378;-23;0;1;-3;-548;-81;16;-65;0;0;-65;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;b3S;S5;I;2;ILHA SOLTEIRA;SP;43070;404;0;54;0;0;0;459;0;0;0;0;1;1;460;0;0;-102;-72;1;0;32;-68;-211;248;0;248;0;-9;239;-361
COOPERATIVA DE CRÉDITO DOS PLANTADORES DE CANA DA REGIÃO DE LENÇÓIS PAULISTA;50848910;b3S;S5;I;2;LENCOIS PAULISTA;SP;43070;136;0;321;0;0;0;457;0;0;0;0;25;25;482;0;0;-57;-126;-4;0;10;0;-176;305;0;305;-165;0;140;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR;17411307;b3S;S5;I;2;JUNDIAI;SP;43070;450;0;5;0;0;0;455;0;0;0;0;4;4;459;0;0;0;-134;0;0;37;0;-97;362;0;362;0;0;362;-448
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI;88952130;b3S;S5;I;2;CHARQUEADAS;RS;43070;337;0;117;0;0;0;454;-6;0;0;0;-28;-34;420;0;0;-78;-96;0;0;0;0;-174;246;0;245;0;0;245;-150
CP & FRIZZO - DTVM LTDA - PRUDENCIAL;1000083838;n2;S4;I;2;SAO PAULO;SP;43070;0;0;453;0;0;0;453;0;0;0;0;0;0;453;135;0;-229;-262;-34;0;0;1;-391;62;0;62;-12;0;50;-15
COOPERATIVA DE CRÉDITO RURAL ASCOOB PARAGUASSU;4588258;b3S;S5;I;2;GOVERNADOR MANGABEIRA;BA;43070;423;0;28;0;0;0;451;-69;-12;0;0;34;-46;405;8;96;-124;-273;0;0;3;-86;-377;28;0;28;0;0;28;0
NUMATUR CC LTDA - PRUDENCIAL;1000082451;n2;S4;I;2;SAO PAULO;SP;43070;0;0;57;0;389;0;447;0;0;0;0;0;0;447;36;0;-173;-212;-24;0;0;0;-373;73;0;73;11;0;84;-109
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM;67031757;b3S;S5;I;2;SAO PAULO;SP;43070;193;0;245;0;0;0;437;0;0;0;0;-18;-18;419;0;0;-58;-138;0;2;54;0;-140;279;0;279;0;0;279;-555
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM EMPRESAS ADMINISTRADORAS DE AEROPORTOS - AEROCRED;5292849;b3S;S5;I;2;GUARULHOS;SP;43070;402;0;32;0;0;0;434;0;0;0;0;-27;-27;407;0;0;-115;-80;-1;0;0;0;-197;210;0;211;0;0;211;0
HSCM SCMEPP LTDA. - PRUDENCIAL;1000083089;n1;S5;I;2;IBIA;MG;43070;408;0;23;0;0;0;431;0;0;0;0;-33;-33;398;0;36;-56;-45;-22;0;0;-3;-90;308;0;308;-51;0;257;-98
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE BEBEDOURO - COOCRESB.;5969937;b3S;S5;I;2;BEBEDOURO;SP;43070;422;0;9;0;0;0;430;-25;-17;0;0;-4;-47;383;0;0;-106;-159;1;0;10;-3;-259;125;0;125;0;0;125;-130
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ESTABELECIMENTOS HOSPITALARES DO SUL DO ESTADO DO ESPIRITO SANTO - SULCRED;31746993;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;43070;421;0;0;0;0;0;421;0;0;0;0;365;365;787;3;0;-139;-123;1;0;73;-7;-194;593;0;593;0;0;593;-5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ;43446335;b3S;S5;I;2;SAO PAULO;SP;43070;330;0;89;0;0;0;419;0;0;0;0;-14;-14;405;0;0;-10;-150;0;0;32;0;-127;277;0;277;0;0;277;-541
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON DE VALINHOS;73077398;b3S;S5;I;2;VALINHOS;SP;43070;401;0;18;0;0;0;419;0;0;0;0;-82;-82;337;0;0;-189;-186;-1;0;39;0;-337;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE ENERGIA ELÉTRICA DO ESTADO DE SÃO PAULO - COOPENERG;52301496;b3S;S5;I;2;SAO PAULO;SP;43070;404;0;13;0;0;0;417;-247;0;0;0;-298;-544;-127;0;0;-231;-195;1;0;64;-216;-580;-708;-1;-709;0;0;-709;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA CNC SESC E SENAC ADMINISTRAÇÕES NACIONAIS LTDA;30304919;b3S;S5;I;2;RIO DE JANEIRO;RJ;43070;415;0;0;0;0;0;415;0;0;0;0;0;0;414;0;0;-106;-127;-1;0;0;0;-233;181;0;181;0;0;181;-154
COOPERATIVA DE CRÉDITO RURAL E SERVIDORES PÚBLICOS DE MINEIROS GOIÁS;5491616;b3S;S5;I;2;MINEIROS;GO;43070;391;0;13;0;0;0;404;-86;0;0;0;-26;-112;292;0;88;-193;-163;0;0;61;-24;-229;63;0;63;0;0;63;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DOS SUPERMERCADOS RUSSI;2230138;b3S;S5;I;2;JUNDIAI;SP;43070;403;0;0;0;0;0;403;0;0;0;0;2;2;405;0;0;-151;-52;0;0;55;1;-149;256;0;256;0;-11;245;-160
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DA PARAÍBA LTDA. -  COOPERLEGIS;41146382;b3S;S5;I;2;JOAO PESSOA;PB;43070;399;0;0;0;0;0;399;0;0;0;0;-13;-13;386;0;0;-238;-97;0;0;0;0;-335;50;0;50;0;-25;25;0
COOPERATIVA DE CRÉDITO RURAL DO SERTÃO ALAGOANO ASCOOB COCREAL;7564184;b3S;S5;I;2;PAO DE ACUCAR;AL;43070;379;0;8;0;0;0;387;-13;-15;0;0;-29;-57;330;13;18;-173;-139;0;0;2;-36;-315;15;0;15;0;0;15;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS;1551820;b3S;S5;I;2;PONTA GROSSA;PR;43070;382;0;5;0;0;0;387;0;0;0;0;-39;-39;348;0;0;-74;-60;0;0;0;-1;-135;212;0;212;0;0;212;-329
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ANDORINHA - COFASA;64761471;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;43070;343;0;43;0;0;0;386;0;0;0;0;0;0;386;0;0;-182;-128;1;0;17;0;-293;93;0;93;0;0;93;-86
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA FIAÇÃO ALPINA - COOPERALPINA;55319370;b3S;S5;I;2;MORUNGABA;SP;43070;331;0;51;0;0;0;382;0;0;0;0;1;1;382;0;0;-2;-101;0;0;0;0;-102;280;0;280;0;0;280;-310
COOPESTADO - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NA REGIÃO METROPOLITANA DO ESTADO DO RIO DE JANEIRO LIMITADA;4995006;b3S;S5;I;2;RIO DE JANEIRO;RJ;43070;331;0;47;0;0;0;379;0;0;0;0;-5;-5;374;0;0;-487;-127;-4;0;301;0;-317;57;0;57;-1;0;56;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS LABORATORIOS B.BRAUN LTDA;30586895;b3S;S5;I;2;SAO GONCALO;RJ;43070;352;0;23;0;0;0;376;0;0;0;0;1;1;377;0;0;-58;-93;0;0;0;0;-150;226;0;226;0;0;226;-124
INFINITY CCTVM S.A. - PRUDENCIAL;1000082671;n2;S4;I;2;SAO PAULO;SP;43070;0;0;132;243;0;0;375;0;0;0;0;0;0;375;1544;0;-1139;-421;-145;0;216;0;55;430;3;433;-72;0;361;0
RB CAPITAL DTVM LTDA. - PRUDENCIAL;1000084174;n2;S4;I;2;SAO PAULO;SP;43070;0;0;370;0;0;0;370;0;0;0;0;0;0;370;3293;0;-321;-2333;-277;0;9;-1;369;739;0;739;-206;0;533;-186
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RECKITT BENCKISER;44223196;b3S;S5;I;2;SAO PAULO;SP;43070;344;0;18;0;0;0;362;0;0;0;0;-6;-6;356;0;0;0;-159;1;0;0;0;-160;195;0;195;-1;0;194;-193
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.;1819799;b3S;S5;I;2;VOLTA REDONDA;RJ;43070;352;0;7;0;0;0;359;0;0;0;0;-8;-8;351;0;0;-66;-53;0;0;8;-3;-115;236;4;239;-3;0;236;-48
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COELBA E DA CHESF LTDA. - SICOOB COPELBA;86784089;b3S;S5;I;2;SALVADOR;BA;43070;307;0;49;0;0;0;356;-8;0;0;0;-19;-27;330;283;5;-389;-335;-29;0;18;-29;-476;-146;0;-146;6;0;-140;0
MEGA CC LTDA. - PRUDENCIAL;1000082327;n2;S4;I;2;RIO CLARO;SP;43070;0;0;23;0;330;0;353;0;0;0;0;0;0;353;7;0;-79;-158;-17;0;0;0;-247;106;0;106;-14;0;92;-65
GLOBAL SCM LTDA - PRUDENCIAL;1000083278;n1;S5;I;2;AMERICANA;SP;43070;350;0;0;0;0;0;350;0;-5;0;0;-89;-94;257;0;34;-12;-270;-18;0;0;0;-265;-9;0;-9;-61;0;-70;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN;45045671;b3S;S5;I;2;MOGI DAS CRUZES;SP;43070;295;0;51;0;0;0;346;0;0;0;0;-13;-13;333;0;0;0;-134;0;0;0;0;-134;199;0;199;0;0;199;-301
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO IRB-BRASIL RE LTDA.;42153585;b3S;S5;I;2;RIO DE JANEIRO;RJ;43070;128;0;213;0;0;0;341;0;0;0;0;0;0;341;14;0;-151;-129;1;0;24;0;-243;98;0;98;0;0;98;-86
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO MAUA LTDA;5048575;b3S;S5;I;2;SAO GONCALO;RJ;43070;271;0;68;0;0;0;339;0;0;0;0;-9;-9;330;9;0;-68;-70;0;0;2;-170;-297;33;0;33;-13;0;20;-148
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALCATEL-LUCENT BRASIL;62781232;b3S;S5;I;2;SAO PAULO;SP;43070;265;0;72;0;0;0;338;0;0;0;0;-2;-2;335;0;0;-163;-96;-1;0;21;-2;-240;95;0;95;0;0;94;-223
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNESP - COOPUNESP;69136075;b3S;S5;I;2;RIO CLARO;SP;43070;279;0;54;0;0;0;333;-55;0;0;0;4;-50;283;0;0;0;-223;0;0;22;0;-202;81;0;81;0;0;81;-107
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAMARCO MINERAÇÃO S.A. LTDA - CREDISAM;20622809;b3S;S5;I;2;BELO HORIZONTE;MG;43070;51;0;279;0;0;0;330;0;0;0;0;5;5;336;0;0;-1;-209;0;0;36;0;-175;161;0;161;0;0;161;0
EGONCRED SCMEPP LTDA. - PRUDENCIAL;1000084428;n1;S5;I;2;CAMPINAS;SP;43070;329;0;1;0;0;0;330;0;0;0;0;-216;-216;114;0;0;-7;-144;-15;0;4;1;-163;-49;0;-49;-7;0;-56;-31
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA ASCAR/EMATER-RS LTDA-CRESAL;90278987;b3S;S5;I;2;PORTO ALEGRE;RS;43070;187;0;142;0;0;0;329;-66;0;0;0;0;-65;263;15;0;-58;-65;0;0;0;-4;-112;151;1;152;-14;0;138;-115
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CAMDA-COCREALPA - CREDI-CAMDA;5165103;b3S;S5;I;2;ADAMANTINA;SP;43070;235;0;86;0;0;0;321;0;0;0;0;5;5;326;83;0;-59;-108;0;0;50;0;-33;292;0;292;-29;0;263;-130
EXIM CC LTDA - PRUDENCIAL;1000082217;n2;S4;I;2;PORTO ALEGRE;RS;43070;0;0;5;0;312;0;317;0;0;0;0;0;0;317;297;0;-198;-328;-43;0;0;-1;-274;43;0;43;-15;0;28;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL MARANHENSE - SICOOB SUL MARANHENSE;26526166;b3S;S5;I;2;BALSAS;MA;43070;127;0;187;0;0;0;314;-35;0;0;0;-33;-67;247;56;30;-133;-179;-4;0;10;-9;-229;18;0;18;-1;0;17;0
ONNIX CC LTDA. - PRUDENCIAL;1000082011;n2;S4;I;2;PORTO ALEGRE;RS;43070;0;0;0;0;309;0;309;0;0;0;0;0;0;309;963;0;-585;-305;-107;0;0;0;-34;275;0;275;-112;0;163;0
COOPERATIVA CENTRAL DE CRÉDITO DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA - ASCOOB CENTRAL;10013534;b3C;S5;I;2;SERRINHA;BA;43070;8;0;295;0;0;0;302;-235;0;0;0;0;-234;68;0;0;-510;-263;0;0;717;-11;-67;1;0;1;0;0;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA COOPEDER LTDA - COOPCREDER;21130869;b3S;S5;I;2;BELO HORIZONTE;MG;43070;280;0;18;0;0;0;298;0;0;0;0;7;7;305;0;0;-170;-120;-2;0;35;-3;-260;45;18;64;1;0;63;-109
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE CERÂMICA - COOPASPACER;2541707;b3S;S5;I;2;SANTA GERTRUDES;SP;43070;260;0;29;0;0;0;289;-139;0;0;0;-32;-171;118;0;0;0;-140;0;0;9;-3;-135;-16;0;-16;0;0;-16;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO E EMPREGADOS EM ESTABELECIMENTOS PRIVADOS DE ENSINO DO MUNICÍPIO DO RIO DE JANEIRO LTDA.;42445122;b3S;S5;I;2;RIO DE JANEIRO;RJ;43070;286;0;3;0;0;0;289;-4;0;0;0;-29;-33;256;1;0;-173;-84;-1;0;28;1;-229;27;5;32;0;0;32;0
JN-MAXI CC LTDA. - PRUDENCIAL;1000084370;n2;S4;I;2;SALVADOR;BA;43070;0;0;0;0;285;0;285;0;0;0;0;0;0;285;0;0;-15;-632;-13;0;0;0;-660;-375;0;-375;0;0;-375;0
CREDEXTRA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA REALMAR DISTRIBUIDORA LTDA;4899135;b3S;S5;I;2;SERRA;ES;43070;267;0;16;0;0;0;283;1;0;0;0;-6;-6;277;0;0;-87;-71;1;0;36;0;-123;153;0;153;1;0;152;-163
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA CIA DE ELETRICIDADE DO ESTADO DO RJ CREDICERJ LTDA;30138226;b3S;S5;I;2;NITEROI;RJ;43070;281;0;0;0;0;0;281;0;0;0;0;-6;-6;275;0;0;-196;-128;1;0;72;-8;-261;14;5;19;0;0;19;0
FFA SCMEPP LTDA - PRUDENCIAL;1000084569;n1;S5;I;2;SAO PAULO;SP;43070;280;0;1;0;0;0;281;0;0;0;0;-7;-7;274;31;0;-37;-218;-16;0;0;-2;-243;31;0;31;0;0;31;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DO GRUPPO M&G NO BRASIL;62605290;b3S;S5;I;2;POCOS DE CALDAS;MG;43070;258;0;19;0;0;0;277;0;0;0;0;-6;-6;271;0;0;-87;-39;-2;0;0;0;-127;145;0;144;-6;-12;126;-236
COOPERATIVA DE CRÉDITO DE CAPITAL E EMPRÉSTIMO DOS FUNCIONÁRIOS DA SAÚDE DO SETOR PRIVADO DE MANAUS LTDA - COOPCRESP MANAUS;34503581;b3S;S5;I;2;MANAUS;AM;43070;261;0;14;0;0;0;276;0;0;0;0;-233;-233;42;0;0;-109;-119;0;0;7;-3;-224;-181;0;-182;0;0;-182;0
COBANSA CH S.A. - PRUDENCIAL;1000081878;n1;S4;I;2;SAO PAULO;SP;43070;0;0;273;0;0;0;273;0;-5;0;0;0;-5;268;1485;0;-345;-2137;-160;32;89;-384;-1420;-1152;0;-1152;465;0;-687;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA (UESB) - CREDIUESB;3606488;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;43070;266;0;7;0;0;0;273;-23;1;0;0;-7;-31;242;27;5;-135;-109;0;0;10;0;-204;38;4;42;0;0;42;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO METROPOLITANA DE PORTO ALEGRE - COOPESA;6975532;b3S;S5;I;2;PORTO ALEGRE;RS;43070;254;0;19;0;0;0;273;-26;0;0;0;11;-14;259;110;3;-116;-137;1;0;15;0;-126;133;1;133;-5;0;129;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ACUMENT BRASIL;45068632;b3S;S5;I;2;ATIBAIA;SP;43070;241;0;26;0;0;0;267;0;0;0;0;1;1;268;0;0;-136;-115;1;0;0;0;-252;16;0;16;0;0;16;0
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE IGARAPAVA;52623311;b3S;S5;I;2;IGARAPAVA;SP;43070;266;0;0;0;0;0;266;0;0;0;0;94;94;359;0;0;-85;-115;-2;0;114;0;-88;271;0;271;-17;0;255;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  EMPREGADOS DO BANCO DA AMAZÔNIA;2827982;b3S;S5;I;2;BELEM;PA;43070;260;0;0;0;0;0;260;-12;0;0;0;-64;-76;185;28;0;-200;-109;0;0;24;0;-257;-72;-7;-79;0;0;-79;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO COLEGIO PEDRO II;2910387;b3S;S5;I;2;RIO DE JANEIRO;RJ;43070;239;0;20;0;0;0;260;0;0;0;0;9;9;269;0;0;-102;-92;0;0;8;0;-186;83;0;83;1;0;82;-44
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NAKATA;9128022;b3S;S5;I;2;OSASCO;SP;43070;246;0;11;0;0;0;257;0;0;0;0;-3;-3;254;0;0;0;-124;1;0;0;0;-125;129;0;129;-3;0;126;-213
COOPERATIVA DE CRÉDITO RURAL DO AGRESTE ALAGOANO - COOPERAGRE;8482873;b3S;S5;I;2;IGACI;AL;43070;232;0;22;0;0;0;254;-14;-28;0;0;-25;-67;187;0;17;-97;-108;0;0;1;-3;-191;-4;0;-4;-3;0;-6;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS DO PAPEL, PAPELÃO E CORTIÇA DE OTACÍLIO COSTA, LAGES E CORREA PINTO - PAPELCREDI;6369729;b3S;S5;I;2;OTACILIO COSTA;SC;43070;249;0;4;0;0;0;253;-62;0;0;0;-4;-66;187;0;0;-51;-114;0;0;6;-3;-162;25;0;25;0;0;25;0
OPPORTUNITY - PRUDENCIAL;1000080518;n2;S4;I;2;RIO DE JANEIRO;RJ;43070;0;0;252;0;0;0;252;0;0;0;0;0;0;252;4320;0;-1675;-2193;-228;0;1592;0;1816;2068;0;2068;0;-2740;-672;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ALCOA EM PERNAMBUCO;8931800;b3S;S5;I;2;ITAPISSUMA;PE;43070;214;0;38;0;0;0;252;0;0;0;0;-4;-4;248;0;0;-79;-86;0;0;0;0;-166;82;-1;81;0;0;81;-40
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SELENE;72952138;b3S;S5;I;2;CERQUILHO;SP;43070;212;0;37;0;0;0;249;0;0;0;0;1;1;250;0;0;0;-86;0;0;13;-59;-132;118;0;118;0;0;118;-162
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA DANA;50654300;b3S;S5;I;2;OSASCO;SP;43070;189;0;55;0;0;0;245;0;0;0;0;0;0;244;0;0;0;-193;-3;0;0;-15;-211;34;0;34;-17;0;17;-107
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PARAMOUNT;88183173;b3S;S5;I;2;SAPUCAIA DO SUL;RS;43070;218;0;26;0;0;0;244;0;0;0;0;-1;-1;242;0;0;-94;-41;1;0;0;-3;-138;104;1;105;1;0;104;-97
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO GRUPO PPG;3657230;b3S;S5;I;2;SUMARE;SP;43070;213;0;26;0;0;0;240;0;0;0;0;0;0;240;0;0;-48;-121;0;0;12;0;-158;82;0;82;0;0;82;-181
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DO VESTUÁRIO, CONFECÇÕES E ROCHAS ORNAMENTAIS - CREDSUL.;2330334;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;43070;235;0;0;0;0;0;235;-29;0;0;0;-4;-33;202;70;0;-103;-115;1;0;0;0;-149;53;-20;33;0;0;33;0
COOPERATIVA DE CRÉDITO RURAL DO AGRESTE CENTRAL ALAGOANO LTDA. - COOPCRAL;8202793;b3S;S5;I;2;ARAPIRACA;AL;43070;234;0;0;0;0;0;234;-7;-17;0;0;16;-8;226;0;0;-75;-40;1;0;4;-87;-198;28;0;28;-2;0;26;0
