Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LITORÂNEA;85291086;b3S;;I;2;JACINTO MACHADO;SC;42614;50942;0;0;227297;2450;280688;0;0;0;0;0;0;0;3868;284556;0;45116;329671;0;71242;400913
COOPERATIVA DE CRÉDITO DO TRIÂNGULO MINEIRO E SÃO FRANCISCO LTDA. - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;42614;60035;0;0;158635;165;218835;0;0;0;0;0;0;0;4685;223519;0;106087;329606;0;66251;395858
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA FRONTEIRA SUL - SICREDI FRONTEIRA SUL RS;88530142;b3S;;I;2;BAGE;RS;42614;55628;0;0;120913;3674;180214;0;0;0;0;0;0;0;4160;184375;0;144314;328689;0;65063;393753
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;42614;40983;0;0;254323;4637;299943;0;0;0;0;0;0;0;4820;304763;0;20317;325080;0;68195;393275
AFEAM - PRUDENCIAL;1000081108;n1;;I;1;MANAUS;AM;42614;0;0;0;0;0;0;0;0;0;0;0;0;0;69083;69083;0;179023;248106;0;141917;390024
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;;I;2;SANTO ANTONIO DA PLATINA;PR;42614;64455;0;0;177543;3290;245288;0;0;0;0;0;0;0;2840;248128;0;82461;330589;0;53579;384168
BCO KEB DO BRASIL SA - PRUDENCIAL;1000081232;b1;;I;3;SAO PAULO;SP;42614;39570;0;0;78225;0;117795;0;0;0;0;0;0;0;127043;244838;0;10929;255767;25;120655;376447
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE VARGINHA LTDA - SICOOB CREDIVAR;25798596;b3S;;I;2;VARGINHA;MG;42614;99514;0;0;133929;0;233443;0;0;0;0;0;0;0;50130;283572;0;27214;310786;0;65238;376024
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;;I;2;PRIMAVERA DO LESTE;MT;42614;89288;0;0;163596;0;252883;0;0;0;0;0;0;0;29870;282753;0;6577;289330;0;84358;373687
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;;I;2;LAPA;PR;42614;50089;0;0;215472;2525;268086;0;0;0;0;0;0;0;1987;270073;0;65237;335310;0;33268;368578
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VIDEIRA/SC;81016131;b3S;;I;2;VIDEIRA;SC;42614;22613;0;0;229713;5104;257430;0;0;0;0;0;0;0;3719;261149;0;40993;302141;0;65500;367641
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB UNIMAIS BANDEIRANTE;3055269;b3S;;I;2;AMERICANA;SP;42614;38083;0;0;276784;2919;317786;0;0;0;0;0;0;0;0;317786;0;7574;325361;0;41487;366848
AVISTA S.A. CFI - PRUDENCIAL;1000084600;n1;;C;2;VITORIA;ES;42614;0;0;0;0;0;0;0;0;0;0;0;4341;4341;0;4341;0;246336;250677;0;115292;365969
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO JACUÍ - SICREDI ALTO JACUÍ RS;87779625;b3S;;I;2;NAO-ME-TOQUE;RS;42614;36638;0;0;145297;3212;185148;0;0;0;0;0;0;0;4983;190131;0;95521;285652;0;79497;365149
COOPERATIVA DE CREDITO E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO;72128440;b3S;;I;2;RIO DE JANEIRO;RJ;42614;41363;0;0;238689;0;280053;0;0;0;0;0;0;0;632;280684;0;11630;292314;0;72120;364434
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;42614;78088;0;0;160386;1025;239499;0;0;0;0;0;0;0;0;239499;0;74253;313751;0;50399;364150
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS POLICIAIS MILITARES E SERVIDORES DA SECRETARIA DOS NEGÓCIOS DA SEGURANÇA PÚBLICA DO ESTADO DE SÃO PAULO;62673470;b3S;;I;2;SAO PAULO;SP;42614;2836;0;0;122458;0;125293;0;0;0;0;0;0;0;0;125293;0;18827;144120;0;218104;362224
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NOROESTE DE MATO GROSSO E ACRE - SICREDI NOROESTE MT E ACRE;33022690;b3S;;I;2;ARAPUTANGA;MT;42614;59390;0;0;82568;457;142415;0;0;0;0;0;0;0;37160;179575;0;92062;271637;0;80209;351845
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;;I;3;BARUERI;SP;42614;0;0;0;0;0;0;0;0;0;0;0;0;0;196561;196561;0;74009;270570;0;81070;351640
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ESPUMOSO - SICREDI ESPUMOSO RS;87900411;b3S;;I;2;ESPUMOSO;RS;42614;32262;0;0;107204;1641;141107;0;0;0;0;0;0;0;6100;147207;0;104153;251360;0;98890;350249
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - SICREDI NATAL;70038237;b3S;;I;2;NATAL;RN;42614;56624;0;0;199459;4198;260282;0;0;0;0;0;0;0;0;260282;0;14015;274297;0;74224;348521
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS DA REGIÃO OESTE DO PARANÁ LTDA. - UNIPRIME OESTE DO PARANÁ;1736243;b3S;;I;2;CASCAVEL;PR;42614;44712;0;0;244635;7755;297101;0;0;0;0;0;0;0;0;297101;0;6660;303761;0;44257;348018
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;;C;2;PORTO ALEGRE;RS;42614;5133;0;800;216978;0;222910;0;0;0;0;0;0;0;0;222910;0;33179;256089;0;91710;347799
SICREDI RECIFE - COOPERATIVA DE CRÉDITO DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL;70241658;b3S;;I;2;RECIFE;PE;42614;32045;0;0;226886;2583;261514;0;0;0;0;0;0;0;0;261514;0;13583;275096;0;67897;342994
BRICKELL S.A. CFI - PRUDENCIAL;1000083601;n1;;I;2;SAO PAULO;SP;42614;2456;0;0;11249;0;13704;0;0;60551;0;0;211353;271904;0;285608;0;23087;308695;0;32997;341692
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;42614;29928;0;0;225486;1148;256562;0;0;0;0;0;0;0;4127;260689;0;8140;268829;0;71138;339967
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA - SICOOB CENTRAL BA;34148882;b3C;;I;2;SALVADOR;BA;42614;0;0;0;6651;99;6750;0;0;0;0;0;0;0;664;7414;0;287576;294990;0;44471;339461
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;;I;2;CAMPO GRANDE;MS;42614;51289;0;0;152184;215;203688;0;0;0;0;0;0;0;0;203688;0;72560;276248;0;62834;339083
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;;I;2;CASCAVEL;PR;42614;38351;0;0;217814;3178;259343;0;0;0;0;0;0;0;0;259343;0;41072;300415;0;38423;338838
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42614;0;0;0;32901;0;32901;0;0;0;0;0;0;0;0;32901;0;11662;44563;0;287597;332160
COOPERATIVA DE CRÉDITO SICOOB VALE DO IGUAÇU;2466552;b3S;;I;2;FRANCISCO BELTRAO;PR;42614;29020;0;0;168895;1310;199225;0;0;0;0;0;0;0;0;199225;0;85282;284507;0;44360;328867
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;;I;2;PATOS DE MINAS;MG;42614;49361;0;0;234728;0;284089;0;0;0;0;0;0;0;0;284089;0;9058;293147;0;35385;328532
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;;I;2;PASSO FUNDO;RS;42614;0;0;0;0;0;0;0;0;0;0;0;0;0;60167;60167;0;239811;299978;0;27870;327848
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;;I;2;CRISTALINA;GO;42614;49733;0;208;140271;0;190211;0;0;0;0;0;0;0;0;190211;0;84603;274814;0;51080;325894
OCTO CTVM S.A. - PRUDENCIAL;1000082949;n2;;I;2;SAO PAULO;SP;42614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;293465;293465;0;26847;320312
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;;I;2;PALMITOS;SC;42614;25734;0;0;182628;2324;210685;0;0;0;0;0;0;0;11123;221808;0;41693;263502;0;55100;318601
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;;I;2;FRANCA;SP;42614;42689;0;0;119216;0;161905;0;0;12545;0;0;0;12545;20;174470;0;81228;255698;0;61979;317676
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;;I;2;CANOINHAS;SC;42614;47342;0;0;161122;10;208474;0;0;0;0;0;0;0;8490;216964;0;48915;265880;0;46768;312647
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;;I;2;ITUIUTABA;MG;42614;41491;0;0;102967;0;144458;0;0;28051;0;0;0;28051;4310;176819;0;85487;262306;0;50138;312444
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;;I;2;SAO PAULO;SP;42614;0;0;0;0;0;0;226493;0;0;0;0;0;0;0;226493;0;16983;243476;0;67071;310547
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO PARANAPANEMA - SICREDI PARANAPANEMA PR/SP;79086997;b3S;;I;2;CAMBARA;PR;42614;46745;0;0;137137;2257;186139;0;0;0;0;0;0;0;4314;190454;0;79245;269699;0;39058;308757
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;;I;2;TRES COROAS;RS;42614;22455;0;0;215016;0;237470;0;0;0;0;0;0;0;33846;271317;0;10985;282301;0;26144;308445
BR PARTNERS - PRUDENCIAL;1000080934;b2;;C;2;SAO PAULO;SP;42614;0;0;5100;96696;0;101796;1100;22949;0;1028;0;0;23977;0;126873;15036;16362;158271;0;146996;305267
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;;I;2;CURITIBA;PR;42614;0;0;0;155000;2074;157073;0;0;0;0;0;0;0;0;157073;0;7401;164474;0;138814;303288
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ENCOSTA SUPERIOR DO NORDESTE RS - SICREDI NORDESTE RS;95213211;b3S;;I;2;ROLANTE;RS;42614;36300;0;0;182758;5394;224452;0;0;0;0;0;0;0;2905;227358;0;42914;270272;0;31044;301316
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;;I;2;TOLEDO;PR;42614;38575;0;0;196897;3593;239064;0;0;0;0;0;0;0;0;239064;0;20905;259969;0;41065;301034
CONFIDENCE - PRUDENCIAL;1000080783;b2;;C;2;SAO PAULO;SP;42614;0;0;0;0;27421;27421;6002;0;0;0;0;0;0;123;33546;629;205278;239453;0;57470;296922
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES DO CENTRO OESTE DO BRASIL LTDA;73647935;b3S;;I;2;CAMPO GRANDE;MS;42614;31709;0;0;162341;8055;202104;0;0;0;0;0;0;0;0;202104;0;11931;214035;0;81320;295355
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA GRANDE GETÚLIO VARGAS DO RIO GRANDE DO SUL - SICREDI ESTAÇÃO RS;87784088;b3S;;I;2;ESTACAO;RS;42614;20524;0;0;96745;2788;120057;0;0;0;0;0;0;0;4674;124731;0;89246;213977;0;79645;293623
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;42614;34773;0;0;139227;806;174806;0;0;15069;0;0;0;15069;0;189875;0;66045;255920;0;37702;293622
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;;I;2;ITAPEMA;SC;42614;49922;0;0;182418;0;232340;0;0;0;0;0;0;0;1964;234303;0;22328;256631;0;35158;291789
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO NO ESTADO DO RIO DE JANEIRO LIMITADA - SICOOB COOMPERJ;4694278;b3S;;I;2;RIO DE JANEIRO;RJ;42614;5821;0;0;251244;0;257065;0;0;0;0;0;0;0;0;257065;0;2347;259412;0;31482;290893
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;;I;2;JOINVILLE;SC;42614;45270;0;0;180553;814;226637;0;0;0;0;0;0;0;2146;228783;0;18551;247334;0;41502;288836
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;;I;2;IBIRAMA;SC;42614;22792;0;15015;179145;166;217117;0;0;0;0;0;0;0;1377;218494;0;13843;232337;0;53725;286062
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;;C;3;SAO PAULO;SP;42614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72061;72061;0;212600;284662
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;;I;2;MARACAJU;MS;42614;48910;0;0;86860;1873;137643;0;0;0;0;0;0;0;0;137643;0;72620;210263;0;69745;280008
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MOGI GUAÇU E SUDOESTE PAULISTA - SICOOB CREDIGUAÇU;67960229;b3S;;I;2;DESCALVADO;SP;42614;31539;0;0;151540;0;183078;0;0;0;0;0;0;0;0;183078;0;38654;221732;0;58047;279779
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;81115149;b3S;;I;2;LARANJEIRAS DO SUL;PR;42614;32441;0;0;119887;799;153127;0;0;0;0;0;0;0;3252;156379;0;62916;219295;0;60329;279624
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;;I;2;PORTO ALEGRE;RS;42614;0;0;0;18416;0;18416;0;0;0;0;0;180469;180469;0;198885;0;40105;238990;0;40107;279096
COOPERATIVA DE CRÉDITO E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;;I;2;GUARAPUAVA;PR;42614;25239;0;0;94075;4896;124210;0;0;0;0;0;0;0;2990;127200;0;85904;213105;0;65046;278151
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;;C;2;DOIS IRMAOS;RS;42614;0;0;0;0;0;0;0;0;0;0;0;84356;84356;0;84356;0;59819;144175;0;133320;277494
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;42614;29624;0;0;145127;3780;178530;0;0;0;0;0;0;0;5406;183936;0;45851;229787;0;43899;273686
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;;I;2;NOVA LONDRINA;PR;42614;38546;0;0;124372;1793;164711;0;0;0;0;0;0;0;2318;167028;0;59346;226374;0;45714;272088
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;42614;27040;0;0;179373;3100;209513;0;0;0;0;0;0;0;0;209513;0;4751;214264;0;55544;269808
FINAMAX S.A. CFI - PRUDENCIAL;1000083436;n1;;I;2;JUNDIAI;SP;42614;0;0;0;74503;0;74503;0;0;0;0;0;140400;140400;0;214903;0;9230;224133;0;44463;268596
ICAP DO BRASIL CTVM LTDA. - PRUDENCIAL;1000082705;n2;;I;3;RIO DE JANEIRO;RJ;42614;0;0;0;0;0;0;0;0;0;0;0;0;0;110;110;27082;187994;215186;0;52010;267195
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;42614;32022;0;0;116627;2644;151293;0;0;30763;0;0;0;30763;0;182056;0;33510;215567;0;49805;265372
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;42614;39844;0;0;131698;882;172423;0;0;0;0;0;0;0;0;172423;0;45614;218038;0;45722;263760
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;;I;2;QUIRINOPOLIS;GO;42614;39828;0;0;70961;37;110825;0;0;17415;0;0;0;17415;0;128240;0;41820;170061;0;93247;263307
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;42614;33135;0;0;150949;24;184108;0;0;0;0;0;0;0;10517;194625;0;31854;226478;0;35781;262259
C H B - CIA HIPOT. BRASILEIRA - PRUDENCIAL;1000081854;n1;;I;2;NATAL;RN;42614;0;0;0;0;0;0;0;227004;0;2856;0;0;229860;7565;237425;0;7106;244531;0;17405;261936
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86803939;b3S;;I;2;NOVA IGUACU;RJ;42614;39047;0;0;173328;4799;217174;0;0;0;0;0;0;0;0;217174;0;10923;228097;0;33198;261294
BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL;1000081823;b1;;I;3;SAO PAULO;SP;42614;27058;0;0;121224;0;148282;0;0;0;0;0;0;0;4857;153139;0;11805;164945;67;93159;258170
ECONOMIA CI S.A.-ECONOMISA - PRUDENCIAL;1000083364;n1;;I;2;BELO HORIZONTE;MG;42614;0;0;0;0;0;0;0;0;0;0;0;0;0;22439;22439;0;208947;231386;0;26170;257556
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;42614;30024;0;0;133944;1365;165333;0;0;0;0;0;0;0;4350;169683;0;25948;195631;0;58369;254000
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;;I;2;ITAPIRANGA;SC;42614;16299;0;0;152146;8997;177442;0;0;0;0;0;0;0;7689;185131;0;29339;214469;0;35975;250444
COMMERZBANK BRASIL - PRUDENCIAL;1000084583;b1;;I;3;SAO PAULO;SP;42614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13316;13316;0;236641;249958
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;;I;2;PAPANDUVA;SC;42614;21215;0;0;161198;43;182456;0;0;0;0;0;0;0;4032;186488;0;33548;220037;0;29768;249805
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;42614;31085;0;0;134457;40;165582;0;0;0;0;0;0;0;1428;167009;0;54178;221187;0;27292;248479
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;42614;36411;0;0;151314;170;187895;0;0;0;0;0;0;0;1852;189747;0;29352;219099;0;28408;247507
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;42614;43071;0;0;120955;546;164572;0;0;0;0;0;0;0;479;165051;0;17197;182248;0;65050;247297
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;;I;2;MINEIROS;GO;42614;69369;0;0;37731;958;108058;0;0;0;0;0;0;0;0;108058;0;26214;134272;0;112645;246917
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;42614;36626;0;0;130451;13592;180668;0;0;0;0;0;0;0;0;180668;0;22428;203096;0;43713;246810
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;;I;2;PASSOS MAIA;SC;42614;19759;0;0;116817;129;136705;0;0;231;0;0;0;231;13401;150336;0;46091;196428;0;49950;246378
SANTINVEST - PRUDENCIAL;1000080446;n1;;C;2;FLORIANOPOLIS;SC;42614;0;0;0;54932;0;54932;0;0;0;0;0;78531;78531;0;133464;0;3721;137184;0;107308;244492
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;42614;39898;0;0;107724;582;148203;0;0;0;0;0;0;0;984;149187;0;55762;204949;0;38803;243752
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;42614;41654;0;0;90054;919;132627;0;0;0;0;0;0;0;0;132627;0;22998;155625;0;86685;242311
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;;I;2;MONTES CLAROS;MG;42614;32542;0;0;100242;2083;134868;0;0;0;0;0;0;0;12914;147781;0;47055;194837;0;44246;239083
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;;I;3;BARUERI;SP;42614;0;0;0;0;0;0;0;0;0;0;0;0;0;150418;150418;12093;40309;202819;2356;32579;237754
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;;I;2;PASSO FUNDO;RS;42614;27386;0;0;186934;0;214319;0;0;0;0;0;0;0;0;214319;0;1725;216045;0;19673;235718
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;42614;43515;0;0;117439;3458;164411;0;0;0;0;0;0;0;0;164411;0;32790;197201;0;37418;234619
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;;I;2;MURIAE;MG;42614;59327;0;0;118048;305;177679;0;0;0;0;0;0;0;0;177679;0;27623;205302;0;29303;234605
CM CAPITAL MARKETS - PRUDENCIAL;1000080549;n2;;C;3;SAO PAULO;SP;42614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;211124;211124;0;21333;232457
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;;I;2;ADAMANTINA;SP;42614;17157;0;0;131725;1766;150648;0;0;0;0;0;0;0;0;150648;0;36548;187196;0;45042;232238
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;;I;1;GOIANIA;GO;42614;0;0;0;0;0;0;0;0;0;0;0;0;0;63069;63069;0;4957;68026;0;163848;231874
COOPERATIVA DE CRÉDITO RURAL E DOS EMPRESÁRIOS DO CENTRO DO ESTADO DE RONDÔNIA - SICOOB CENTRO;8044854;b3S;;I;2;JI-PARANA;RO;42614;60168;0;2;79769;0;139939;0;0;0;0;0;0;0;0;139939;0;45662;185601;0;43761;229362
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;;I;2;SAO GOTARDO;MG;42614;44171;0;0;80792;0;124963;0;0;0;0;0;0;0;0;124963;0;58343;183306;0;45993;229299
NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL;1000081768;b1;;I;3;PORTO ALEGRE;RS;42614;6239;0;2250;94121;0;102611;3993;0;0;0;0;0;0;36658;143262;0;26217;169479;0;59481;228959
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;42614;25706;0;0;149701;0;175407;0;0;0;0;0;0;0;1461;176868;0;4971;181839;0;45440;227280
