Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Prefixado;TR / TBF;TJLP;TLP;Libor;Outras Taxas Pós-Fixadas;Carteira ativa com indexador CDI;SELIC;Outras Taxas Flutuantes;IGPM;IPCA;IPCC;Outros Índices de Preço;Outros Indexadores;Total não Individualizado;Total Exterior
COOPERATIVA DE CRÉDITO E INVESTIMENTO D'OESTE DE RONDÔNIA;5597773;b3S;I;2;S5;9;NOVA BRASILANDIA;RO;01/09/2019;30958;30957;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERÁGUIA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ÁGUIA BRANCA;27171974;b3S;I;2;S5;9;CARIACICA;ES;01/09/2019;30750;30742;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SCHAEFFLER;62284385;b3S;I;2;S5;9;SOROCABA;SP;01/09/2019;30720;30719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICREDI COOMAMP - COOPERATIVA DE CRÉDITO DOS MEMBROS DE INSTITUIÇÕES PÚBLICAS DAS CARREIRAS JURÍDICAS E DOS SERVIDORES PÚBLICOS FEDERAIS, ESTADUAIS E MUNICIPAIS EM SÃO LUÍS/MA E MUNICÍPIOS CIRCUNVIZIN;5545390;b3S;I;2;S5;9;SAO LUIS;MA;01/09/2019;29752;29746;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDARIA DE CANGUÇU - CRESOL SUL;5132104;b3S;I;2;S5;9;CANGUCU;RS;01/09/2019;29671;23925;0;312;0;0;0;9;2447;0;0;2974;0;0;0;4;0
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS;3862898;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/09/2019;29610;29551;0;0;0;0;0;56;0;0;0;0;0;0;0;2;0
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63229629;b3S;I;2;S5;9;SERRINHA;BA;01/09/2019;29425;29393;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0
COOPERATIVA DE CRÉDITO DA SERRA CATARINENSE - CREDICOMIN;9590601;b3S;I;2;S5;9;LAGES;SC;01/09/2019;29420;26339;2467;0;0;0;0;606;0;0;0;0;0;0;0;8;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CORONEL MARTINS - CRESOL PEDRA BRANCA;5070112;b3S;I;2;S5;9;CORONEL MARTINS;SC;01/09/2019;29318;29205;0;73;0;0;0;39;0;0;0;0;0;0;0;1;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE  FORMOSA DO SUL - CRESOL FORMOSA;5269976;b3S;I;2;S5;9;FORMOSA DO SUL;SC;01/09/2019;29270;27075;0;21;0;0;0;1639;475;0;0;58;0;0;0;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE IGUATAMA LTDA. - SICOOB CREDITAMA;26359745;b3S;I;2;S5;9;IGUATAMA;MG;01/09/2019;29020;29017;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
COOPERATIVA DE CREDITO DE SALVADOR - SICREDI SALVADOR;2245493;b3S;I;2;S5;9;SALVADOR;BA;01/09/2019;28773;22983;0;0;0;0;0;5790;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES DA UNIÃO, EMPRESÁRIOS, PROFISSIONAIS AUTÔNOMOS E LIBERAIS - SICOOB CENTRO NORDESTE;3102185;b3S;I;2;S5;9;JOAO PESSOA;PB;01/09/2019;28362;28362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SICOOB IPÊ - SICOOB IPÊ;24610065;b3S;I;2;S5;9;CAMPO GRANDE;MS;01/09/2019;28353;28353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE SÃO BERNARDO DO CAMPO - CREDIABC;3612679;b3S;I;2;S5;9;SAO BERNARDO DO CAMPO;SP;01/09/2019;28350;28348;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA NOTARIAL E REGISTRAL - COOPNORE;7714057;b3S;I;2;S5;9;PORTO ALEGRE;RS;01/09/2019;27784;14387;0;0;0;0;0;13395;0;0;0;0;0;0;0;1;0
GREENCRED - COOPERATIVA DE CREDITO DOS MEDICOS, DEMAIS CATEGORIAS AFINS E PROFESSORES DE ENSINO SUPERIOR DE CURITIBA, REGIAO METROPOLITANA E LITORAL;2347114;b3S;I;2;S5;9;CURITIBA;PR;01/09/2019;27521;1217;0;0;0;0;676;25628;0;0;0;0;0;0;0;1;0
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7958405;b3S;I;2;S5;9;RIO FORTUNA;SC;01/09/2019;26944;26915;0;17;0;0;0;0;10;0;0;0;0;0;0;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE MINEIRO LTDA.- UNICRED LESTE MINEIRO;1110032;b3S;I;2;S5;9;GOVERNADOR VALADARES;MG;01/09/2019;26783;5935;0;0;0;0;0;20848;0;0;0;0;0;0;0;0;0
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;I;2;S5;9;MONTES CLAROS;MG;01/09/2019;26710;26708;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIBEIRÃO PRETO E REGIÃO - SICOOB COOPERAC;8071414;b3S;I;2;S5;9;RIBEIRAO PRETO;SP;01/09/2019;26684;26682;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS, PESSOAS JURÍDICAS E SEUS EMPREGADOS DE VITÓRIA DA CONQUISTA E REGIÃO LTDA – SICOOB CREDCOOP;2528151;b3S;I;2;S5;9;VITORIA DA CONQUISTA;BA;01/09/2019;26654;26653;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE IRINEÓPOLIS - CRESOL IRINEÓPOLIS;9433005;b3S;I;2;S5;9;IRINEOPOLIS;SC;01/09/2019;25947;25028;0;45;0;0;0;194;0;0;0;677;0;0;0;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;b3S;I;2;S5;9;JARAGUA DO SUL;SC;01/09/2019;25935;17572;0;0;0;0;0;8362;0;0;0;0;0;0;0;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CAPARAÓ LTDA. - SICOOB SAÚDE;71261184;b3S;I;2;S5;9;CARATINGA;MG;01/09/2019;25852;10817;15035;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TIRADENTES DO SUL - CRESOL TIRADENTES DO SUL;8805562;b3S;I;2;S5;9;TIRADENTES DO SUL;RS;01/09/2019;25812;24826;0;0;0;0;0;842;0;0;0;142;0;0;0;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;b3S;I;2;S5;9;CERES;GO;01/09/2019;25782;25782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MARCELINO RAMOS-CRESOL MARCELINO RAMOS;5211129;b3S;I;2;S5;9;MARCELINO RAMOS;RS;01/09/2019;25598;19122;0;1;0;0;0;6214;0;0;0;260;0;0;0;2;0
COOPERATIVA DE CREDITO DE ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71506513;b3S;I;2;S5;9;ITAPAGIPE;MG;01/09/2019;25362;25361;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO EMPREENDEDORES - SICREDI EMPREENDEDORES PR;7070495;b3S;I;2;S5;9;CURITIBA;PR;01/09/2019;25302;19870;0;0;0;0;0;5432;0;0;0;0;0;0;0;1;0
COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;01/09/2019;25185;22092;0;0;0;0;0;3092;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE XANXERÊ - CRESOL XANXERÊ;7509426;b3S;I;2;S5;9;XANXERE;SC;01/09/2019;24687;24580;0;19;0;0;0;69;19;0;0;0;0;0;0;1;0
COOPERATIVA DE CREDITO CREDLIDER - SICOOB CREDLIDER;5463934;b3S;I;2;S5;9;VOTUPORANGA;SP;01/09/2019;24620;24619;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;I;2;S4;9;CHAPECO;SC;01/09/2019;24533;0;0;0;0;0;0;0;3049;0;0;0;0;0;21484;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MICRO REGIÕES DE GOIÂNIA E ADJACENTES LTDA.;1601342;b3S;I;2;S5;9;GOIANIA;GO;01/09/2019;24367;24129;0;0;0;0;0;238;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE MARTINHO CAMPOS LTDA - SICOOB CREDIMAC;64480833;b3S;I;2;S5;9;MARTINHO CAMPOS;MG;01/09/2019;24356;24347;0;7;0;0;0;1;0;0;0;0;0;0;0;1;0
COOPERATIVA DE CRÉDITO DOS MEDICOS E DEMAIS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DE SAUDE DE SALVADOR E REGIAO METROPOLITANA LTDA - SICOOB CREDMED;7440317;b3S;I;2;S5;9;SALVADOR;BA;01/09/2019;24311;23682;0;0;0;0;0;0;629;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSOCIAÇÃO CONGREGAÇÃO DE SANTA CATARINA;65560658;b3S;I;2;S5;9;SAO PAULO;SP;01/09/2019;24274;24268;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE LENÇÓIS PAULISTA - COOPERSERV;5667301;b3S;I;2;S5;9;LENCOIS PAULISTA;SP;01/09/2019;24198;24197;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
CREDITÁ S/A CRÉDITO, FINANCIAMENTO E INVESTIMENTO;12599971;n1;I;2;S5;14;PORTO ALEGRE;RS;01/09/2019;23965;23282;0;0;0;0;0;488;0;194;0;0;0;0;0;0;0
BIORC FINANCEIRA - CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;11285104;n1;I;2;S5;14;FLORIANOPOLIS;SC;01/09/2019;23673;23666;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERV DA SEC  DE E  DA SEG  PUB  E DA DEFESA SOCIAL DO E DO RN E DOS TRAB  SINDICALIZADOS DA AREA DE SAUDE E AFINS NA REG  MET  DE NATAL - SICOOB POTIGUAR;2382755;b3S;I;2;S5;9;NATAL;RN;01/09/2019;23271;23269;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
COOPERATIVA DE CRÉDITO DE MAIRI LTDA. – SICOOB COOPEMAR;4174720;b3S;I;2;S5;9;MAIRI;BA;01/09/2019;23256;23254;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42887133;b3S;I;2;S5;9;BOM SUCESSO;MG;01/09/2019;23255;23254;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CBMM LTDA.;18140913;b3S;I;2;S5;9;ARAXA;MG;01/09/2019;23183;23183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE GUAPÉ LTDA - SICOOB CREDIGUAPÉ;71009237;b3S;I;2;S5;9;GUAPE;MG;01/09/2019;23063;21558;1505;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CARGILL;68228006;b3S;I;2;S5;9;SAO PAULO;SP;01/09/2019;22946;22924;15;0;0;0;0;0;0;0;0;0;0;0;0;7;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE JACINTO MACHADO - CRESOL JACINTO MACHADO;9463721;b3S;I;2;S5;9;JACINTO MACHADO;SC;01/09/2019;22886;22831;0;46;0;0;0;0;7;0;0;0;0;0;0;2;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ÁUREA - CRESOL ÁUREA;2904138;b3S;I;2;S5;9;AUREA;RS;01/09/2019;22867;22659;0;130;0;0;0;72;4;0;0;0;0;0;0;1;0
AGÊNCIA DE FOMENTO DO ESTADO DE MATO GROSSO S/A - DESENVOLVE MT;6284531;n1;I;1;S4;30;CUIABA;MT;01/09/2019;22576;17581;0;1210;0;0;3785;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO COLORADO;2024442;b3S;I;2;S5;9;GUAIRA;SP;01/09/2019;22534;22528;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS POLICIAIS FEDERAIS DO RIO GRANDE DO SUL - SICREDI POL RS;3000142;b3S;I;2;S4;9;PORTO ALEGRE;RS;01/09/2019;22470;21812;0;0;0;0;0;658;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;I;2;S5;9;SAO PAULO;SP;01/09/2019;22448;22448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS;3941182;b3S;I;2;S5;9;MONTE SIAO;MG;01/09/2019;22182;20988;0;0;0;0;0;130;1065;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE SÃO FRANCISCO DE SALES LTDA. – SICOOB CREDISALES;1374196;b3S;I;2;S5;9;SAO FRANCISCO DE SALES;MG;01/09/2019;21874;21862;0;11;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU - ASCOOB ITAPICURU.;3921543;b3S;I;2;S5;9;SANTALUZ;BA;01/09/2019;21686;21670;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO OESTE - CREDISIS OESTE;4985665;b3S;I;2;S5;9;ESPIGAO D'OESTE;RO;01/09/2019;21639;21639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE SERVIDORES PÚBLICOS COOPERPLAN LTDA. - SICOOB COOPERPLAN;2674113;b3S;I;2;S5;9;BRASILIA;DF;01/09/2019;21431;21431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;b3S;I;2;S5;9;ACAILANDIA;MA;01/09/2019;21345;21344;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;b3S;I;2;S5;9;ARCOS;MG;01/09/2019;21138;20408;0;0;0;0;0;729;0;0;0;0;0;0;0;1;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TREZE DE MAIO - CRESOL TREZE DE MAIO;9330158;b3S;I;2;S5;9;TREZE DE MAIO;SC;01/09/2019;20826;20559;0;65;0;0;0;0;184;0;0;17;0;0;0;1;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTERIO DA EDUCAÇÃO EM SÃO PAULO - COOPEMESP;73092827;b3S;I;2;S5;9;SAO PAULO;SP;01/09/2019;20715;20715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO DO SUL - CRESOL SÃO JOÃO DO SUL;9488496;b3S;I;2;S5;9;SAO JOAO DO SUL;SC;01/09/2019;20576;20191;0;143;0;0;0;33;206;0;0;1;0;0;0;1;0
AGÊNCIA DE FOMENTO DO ESTADO DO AMAZONAS S.A. - AFEAM;3183937;n1;I;1;S4;30;MANAUS;AM;01/09/2019;20528;6890;0;4063;0;0;1229;0;8347;0;0;0;0;0;0;0;0
SERVICOOP - COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS ESTADUAIS DO RIO GRANDE DO SUL;3973814;b3S;I;2;S5;9;PORTO ALEGRE;RS;01/09/2019;20392;19840;549;0;0;0;0;0;0;0;0;0;0;0;0;3;0
BANCO PORTO REAL DE INVESTIMENTOS S.A;40429946;b2;I;2;S4;13;PORTO REAL;RJ;01/09/2019;20327;985;0;0;0;0;0;19342;0;0;0;0;0;0;0;0;0
VALOR SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;7799277;n1;I;2;S5;10;SAO PAULO;SP;01/09/2019;20199;20119;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;I;2;S4;9;PORTO VELHO;RO;01/09/2019;20098;0;0;0;0;0;0;20098;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE;86585049;b3S;I;2;S5;9;UBERABA;MG;01/09/2019;19884;19883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE GUARACIABA - CRESOL GUARACIABA;5400634;b3S;I;2;S5;9;GUARACIABA;SC;01/09/2019;19790;19699;0;44;0;0;0;0;46;0;0;0;0;0;0;1;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE CORONEL FREITAS - CRESOL CORONEL FREITAS;8647473;b3S;I;2;S5;9;CORONEL FREITAS;SC;01/09/2019;19715;19172;0;34;0;0;0;0;206;0;0;303;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE TERESINA E MICRORREGIÕES DE CAMPO MAIOR, MÉDIO PARNAÍBA, ALTO MÉDIO GURGUEIA, FLORIANO, PICOS E LITORAL PIAUIENSE – SICOOB PIAUÍ;5477038;b3S;I;2;S5;9;TERESINA;PI;01/09/2019;19685;19461;0;0;0;0;0;221;0;0;0;0;0;0;0;3;0
AGÊNCIA DE FOMENTO DE ALAGOAS S.A.;10769660;n1;I;1;S4;30;MACEIO;AL;01/09/2019;19564;16309;0;3255;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS E PRESTADORES DE SERVIÇO DO GRUPO ARCELORMITTAL - SICOOB COPESITA;19875244;b3S;I;2;S5;9;TIMOTEO;MG;01/09/2019;19513;19447;0;0;0;0;0;0;64;0;0;0;0;0;0;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TEÓFILO OTONI LTDA.;1709266;b3S;I;2;S5;9;TEOFILO OTONI;MG;01/09/2019;19454;7111;0;0;0;0;0;12343;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PETROLEIROS NO ESTADO DE MINAS GERAIS LTDA. - COPETRO;26758433;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/09/2019;19411;1777;17634;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONDELEZ BRASIL, PHILIP MORRIS BRASIL E K&S ALIMENTOS;62795257;b3S;I;2;S5;9;SAO PAULO;SP;01/09/2019;19396;19394;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
COOPERATIVA DE CRÉDITO RURAL ALTO RIO GRANDE - SICREDI CREDIGRANDE;25626490;b3S;I;2;S5;9;LAVRAS;MG;01/09/2019;19394;12715;0;0;0;0;0;6679;0;0;0;0;0;0;0;0;0
SICREDI PIAUÍ - COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES CENTRO E NORTE DO PIAUÍ;3128973;b3S;I;2;S5;9;TERESINA;PI;01/09/2019;19365;17913;0;0;0;0;0;1452;0;0;0;0;0;0;0;0;0
GOLCRED S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7631026;n1;I;2;S4;14;SAO JOSE;SC;01/09/2019;19210;19205;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE CAMPINAS - COOPERUNICAMP;2285107;b3S;I;2;S5;9;CAMPINAS;SP;01/09/2019;19185;19183;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DO MUNICÍPIO DE UBERABA E SUAS FUNDAÇÕES - SICOOB - CREDIMED LTDA.;71336432;b3S;I;2;S5;9;UBERABA;MG;01/09/2019;19108;19107;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO ESTADO DO ESPÍRITO SANTO LTDA. – UNICRED DO ESPÍRITO SANTO;39808449;b3S;I;2;S5;9;VITORIA;ES;01/09/2019;19063;11640;0;0;0;0;0;7423;0;0;0;0;0;0;0;0;0
BANCO MAXINVEST S.A.;80271455;b2;I;2;S4;8;CURITIBA;PR;01/09/2019;18911;18911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UNIPRIME OESTE PAULISTA - COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DE PRESIDENTE PRUDENTE E REGIÃO;74220948;b3S;I;2;S5;9;PRESIDENTE PRUDENTE;SP;01/09/2019;18238;3978;14260;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE RIO CRIXÁS LTDA.;7108146;b3S;I;2;S5;9;CRIXAS;GO;01/09/2019;18079;18078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE MONTES CLAROS LTDA. - SICOOB CREDINOSSO.;6324872;b3S;I;2;S5;9;MONTES CLAROS;MG;01/09/2019;18059;18058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO GRUPO WALMART LTDA. – SICOOB COOPERBOM;74026998;b3S;I;2;S5;9;SALVADOR;BA;01/09/2019;17898;17850;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0
COOPERATIVA ECONOMIA CRÉDITO MÚTUO SERVIDORES E EMPREGADOS MUNIC PREF MUNIC BELO HORIZONTE BETIM BRUMADINHO CONTAGEM IBIRITÉ NOVA LIMA RIBEIRÃO DAS NEVES SABARÁ SANTA LUZIA VESPASIANO SICOOB CREDISERV;1864151;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/09/2019;17875;17869;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0
LEASEPLAN ARRENDAMENTO MERCANTIL S.A.;4836002;n1;I;3;S4;19;BARUERI;SP;01/09/2019;17677;17677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FATOR;50122;b1;C;2;S4;199;SAO PAULO;SP;01/09/2019;17676;540;0;0;0;0;0;17135;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE IPUMIRIM - CRESOL IPUMIRIM;5427501;b3S;I;2;S5;9;IPUMIRIM;SC;01/09/2019;17246;15960;0;64;0;0;0;1029;193;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR;2924977;b3S;I;2;S4;9;CURITIBA;PR;01/09/2019;17210;16495;0;0;0;0;0;715;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JATAÍ E REGIÃO LTDA.;10143499;b3S;I;2;S5;9;JATAI;GO;01/09/2019;17198;13741;0;0;0;0;0;3457;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO CVRD E ENTIDADES VINCULADAS LTDA.;33924028;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;01/09/2019;16959;16957;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
DIRECAO S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;58158387;n1;I;2;S5;14;SANTOS;SP;01/09/2019;16840;16840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA;2833202;b3S;I;2;S5;9;VITORIA DA CONQUISTA;BA;01/09/2019;16705;3083;0;0;0;0;0;13621;0;0;0;0;0;0;0;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NA ÁREA DE SAÚDE, AFINS E EMPRESÁRIOS VINCULADOS À ACCI DE ERECHIM-RS-CREDISUL;7494300;b3S;I;2;S5;9;ERECHIM;RS;01/09/2019;16364;16088;0;0;0;0;0;276;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;b3S;I;2;S5;9;GUAXUPE;MG;01/09/2019;16258;15061;0;998;0;0;0;196;0;0;0;0;0;0;0;3;0
