Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;I;2;S5;9;ITUIUTABA;MG;01/09/2019;321653;0;3;10;11;0;0;0;24;1159;10207;17907;18498;9608;4744;215;62338;1;248;874;950;228;0;0;2301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;854;23970;107815;88322;7902;2654;0;231518;817;4233;5074;5473;3019;6318;537;25472;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO – SICREDI ESPUMOSO RS/MG;87900411;b3S;I;2;S4;9;ESPUMOSO;RS;01/09/2019;306998;4;271;710;1147;750;944;0;3825;904;3765;11246;9265;1440;696;0;27316;39;780;2335;3746;742;1;0;7643;0;0;0;0;0;0;0;0;207;5323;1576;1;0;0;0;7108;597;12653;161670;11453;5586;1814;0;193773;859;14541;29946;11408;5930;4645;3;67333;0
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;S5;9;VENDA NOVA DO IMIGRANTE;ES;01/09/2019;302564;53;1199;3503;5537;2050;164;0;12506;5183;20327;35435;45622;18399;8207;0;133175;264;3397;8374;13219;2211;103;0;27568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3258;43340;38525;9828;4127;806;0;99883;3852;17486;2358;2557;1800;1378;0;29432;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PROGRESSO - SICREDI PROGRESSO PR/SP;76059997;b3S;I;2;S4;9;TOLEDO;PR;01/09/2019;301318;11;1612;4556;9133;5505;5017;0;25835;511;5959;19474;13385;1268;314;0;40911;105;2183;5565;10077;2256;25;0;20211;0;0;0;0;0;0;0;0;1298;13778;4084;34;3;0;0;19197;602;30291;63539;19561;14121;2595;0;130709;2618;13589;20805;14076;6653;6711;4;64456;0
COOPERATIVA DE POUPANÇA E CRÉDITO OURO VERDE – SICOOB OURO VERDE;5582619;b3S;I;2;S5;9;LONDRINA;PR;01/09/2019;300751;232;6350;15468;37632;32268;63669;0;155619;1615;8789;21436;28059;8831;4744;0;73473;23;202;522;920;326;1;0;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;276;13574;31276;7648;3210;1254;0;57239;2353;3288;4520;1307;590;369;0;12428;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;I;2;S4;9;ENCANTADO;RS;01/09/2019;294195;22;742;2135;3000;837;140;0;6875;288;9998;24189;33420;12993;14678;81;95648;44;1614;4282;7053;1524;29;0;14546;0;0;0;0;0;0;0;0;406;18712;5560;5;0;0;0;24683;58;2743;51758;4698;2918;3562;0;65736;1996;23256;22532;19082;10737;9091;14;86707;0
SICREDI ALAGOAS - COOPERATIVA DE CRÉDITO;41180092;b3S;I;2;S5;9;MACEIO;AL;01/09/2019;286140;97;8275;25093;59457;42713;36747;0;172382;358;10347;24399;28026;3406;1523;45;68104;96;2287;6202;10036;1127;3;0;19751;0;0;0;0;0;0;0;0;558;11628;3505;21;0;0;0;15712;0;0;0;0;0;0;0;0;735;6558;886;1356;416;239;0;10191;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;I;2;S4;9;LONDRINA;PR;01/09/2019;283648;0;98;357;507;82;0;0;1043;460;16520;39371;48044;13569;17349;2469;137782;29;1907;4689;4974;121;0;0;11719;0;0;0;0;0;0;0;0;1161;94040;0;0;0;0;0;95201;0;0;0;0;0;0;0;0;128;8562;15432;6859;2832;3637;453;37903;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;I;2;S4;9;GUARIBA;SP;01/09/2019;282081;0;110;285;518;57;0;0;970;4251;5896;6951;6275;1798;0;0;25170;0;159;444;760;122;0;0;1485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;18;132983;117348;109;31;0;250517;172;1458;1848;461;0;0;0;3939;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO – SICREDI CELEIRO RS/SC;88099247;b3S;I;2;S4;9;CAMPO NOVO;RS;01/09/2019;280455;31;646;1767;2726;538;43;0;5751;607;10697;20004;22119;5066;1156;0;59650;71;1588;4316;6507;924;0;0;13407;0;0;0;0;0;0;0;0;611;7820;2528;4;0;0;0;10963;104;11057;84921;491;177;8;0;96758;1797;16681;29882;28057;11411;6097;0;93926;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALIANÇA RS/SC - SICREDI ALIANÇA RS/SC;87795639;b3S;I;2;S4;9;MARAU;RS;01/09/2019;279040;4;412;1148;1816;704;344;0;4430;340;6195;12038;13544;1730;11;0;33858;80;1906;5062;8649;1875;6;0;17578;0;0;0;0;0;0;0;0;828;13876;3930;6;0;0;0;18640;421;9030;117731;8119;4666;4286;0;144253;1078;10521;24399;12591;6742;4947;3;60281;0
KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6040559;n1;I;2;S5;14;BIGUACU;SC;01/09/2019;277840;27;207;385;151;0;0;0;769;11514;41214;61084;16589;4;0;0;130406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12854;60302;67989;5520;0;0;0;146665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP;81192106;b3S;I;2;S4;9;CAFELANDIA;PR;01/09/2019;276930;79;1701;4823;8543;4376;5532;0;25054;717;9237;16954;13094;1265;1;0;41269;54;1325;3651;6396;1428;3;0;12858;0;0;0;0;0;0;0;0;1971;13184;4173;17;0;0;0;19344;72;28055;62981;5928;3992;1914;0;102942;2852;15672;21924;15295;8593;11126;0;75463;0
VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;5192316;n1;I;2;S4;14;SANTO CRISTO;RS;01/09/2019;274962;7;192;462;558;237;38;0;1494;36584;54335;56268;4097;5;0;0;151288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13681;28755;27947;2209;1;0;0;72592;0;0;0;0;0;0;0;0;19956;15691;11899;1975;65;0;0;49588;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;I;2;S5;9;SAO JOSE DOS CAMPOS;SP;01/09/2019;271251;1301;13682;53116;110322;68574;12423;1;259419;796;1194;1701;2467;200;10;0;6368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;293;541;1448;2497;684;2;0;5464;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/09/2019;270920;7;182;432;349;32;0;0;1002;909;23582;58490;71725;8243;2770;0;165719;198;6100;16547;24236;1752;0;0;48834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;1503;3806;1946;150;0;7473;1966;19145;3216;6980;5428;11142;15;47892;0
COOPERATIVA DE CRÉDITO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;I;2;S5;9;RECIFE;PE;01/09/2019;268926;148;12246;35900;80165;61709;53045;0;243212;61;1745;4759;5806;634;124;0;13127;13;590;1557;1771;221;2;0;4154;0;0;0;0;0;0;0;0;97;1612;518;0;0;0;0;2228;0;0;0;0;0;0;0;0;163;2006;1790;2018;162;66;0;6205;0
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO IGUACU - SICREDI IGUACU PR/SC/SP;84974278;b3S;I;2;S4;9;SAO JOAO;PR;01/09/2019;268779;14;617;1828;2673;715;115;0;5961;565;9224;19274;21724;2825;14;0;53627;38;838;2104;2948;634;6;0;6567;0;0;0;0;0;0;0;0;1384;15790;4515;17;0;0;0;21707;1161;35408;63755;3917;926;510;0;105678;1937;14656;30409;16685;7508;4044;0;75240;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2934201;b3S;I;2;S5;9;CHOPINZINHO;PR;01/09/2019;266481;0;0;0;0;0;0;0;0;688;3819;9319;12892;3020;1737;0;31476;56;537;1391;2405;430;1;0;4820;0;0;0;0;0;0;0;0;10;941;104;0;0;0;0;1055;2253;34113;76350;38290;27480;33694;0;212179;725;1419;2693;5827;2862;2197;1228;16950;0
COOPERATIVA DE CRÉDITO DO LESTE DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED UNIÃO;74114042;b3S;I;2;S5;9;ITAJAI;SC;01/09/2019;265975;0;0;0;0;0;0;0;0;1923;28397;67680;56350;15503;9667;28;179549;197;7069;17482;20777;1427;0;0;46951;23;331;972;2552;2440;5560;8;11886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1047;9199;5596;3606;2844;5274;22;27589;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS;87067757;b3S;I;2;S4;9;AGUDO;RS;01/09/2019;263333;2;319;871;1309;719;336;0;3555;331;5595;18531;22492;11776;10483;0;69208;102;2879;12006;18909;5528;60;0;39484;0;0;0;0;0;0;0;0;218;6109;1739;1;0;0;0;8067;380;3994;95573;4055;1592;288;0;105881;1284;7410;16210;6439;3450;2344;0;37137;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DE MINAS GERAIS E NORDESTE DE SÃO PAULO LTDA - SICOOB AGROCREDI;42873828;b3S;I;2;S4;9;GUAXUPE;MG;01/09/2019;260952;27;835;2093;2983;386;1;0;6325;1531;20129;18772;19991;2233;5;0;62660;41;1872;4937;6764;344;0;0;13957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7112;83205;30410;12814;58;0;0;133600;3080;25433;8953;6806;138;0;0;44410;0
COOPERATIVA DE CREDITO CENTRO-SERRANA DO ESPIRITO SANTO - SICOOB CENTRO-SERRANO;31804966;b3S;I;2;S5;9;SANTA MARIA DE JETIBA;ES;01/09/2019;258971;37;510;1517;2450;828;26;0;5368;3382;13970;26594;35505;17286;8057;0;104793;68;1516;4009;7008;1391;2;0;13994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;889;35862;44151;26951;8267;2199;0;118318;1989;8868;1906;1638;1228;868;0;16497;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;I;2;S5;9;CANOINHAS;SC;01/09/2019;256038;17;853;2132;2156;511;58;0;5727;3194;8644;47849;37732;9898;2213;0;109530;80;1142;4059;7133;1109;46;0;13570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;655;859;109610;7142;1511;1221;0;120998;646;4407;1160;0;0;0;0;6214;0
ABC-BRASIL;41856;b1;C;3;S3;199;SAO PAULO;SP;01/09/2019;256032;0;0;0;0;0;0;0;0;1305;1571;16606;24915;0;0;0;44397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7062;4573;11529;1551;184;0;24900;18007;38991;82246;42991;4194;303;0;186733;2
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;I;2;S4;9;CAMBARA;PR;01/09/2019;252245;44;2723;7905;15710;11612;14642;0;52636;406;8905;19418;18693;2957;86;0;50465;12;650;1589;2769;378;1;0;5399;0;0;0;0;0;0;0;0;1639;12117;3891;4;0;0;0;17651;566;24493;38961;7139;1607;262;0;73029;1916;16768;14953;11488;6397;1544;0;53066;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;I;2;S5;9;AGUAS MORNAS;SC;01/09/2019;251573;0;0;0;0;0;0;0;0;821;4261;12966;18786;5420;582;0;42836;132;1523;4550;8063;1966;5;0;16239;0;0;0;0;0;0;0;0;13;747;142;0;0;0;0;902;1132;16186;63984;32790;23107;28909;0;166108;1234;3076;4898;9602;4098;472;2109;25489;0
COOPERATIVA DE CRÉDITO DA AMAZÔNIA – SICOOB AMAZÔNIA;5203605;b3S;I;2;S5;9;BURITIS;RO;01/09/2019;249078;85;1142;3054;6707;3775;1605;0;16368;2672;22506;32078;12755;2666;482;0;73159;197;788;2158;2176;25;0;0;5344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1914;10447;63804;48359;1385;147;0;126056;2732;23968;1432;14;5;0;0;28151;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA AREA DE SAUDE DO ESTADO DE SAO PAULO LTDA    UNICRED DO ESTADO DE SAO PAULO;71884498;b3S;I;2;S5;9;CAMPINAS;SP;01/09/2019;247424;0;0;0;0;0;0;0;0;457;13115;32640;51930;23073;22276;0;143490;8;2315;6328;10766;2341;8;0;21764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;368;10531;15424;25085;13703;17050;9;82169;0
COOPERATIVA DE CREDITO - SICOOB CREDICOONAI;53923116;b3S;I;2;S4;9;RIBEIRAO PRETO;SP;01/09/2019;247410;0;0;0;0;0;0;0;0;14750;13911;20266;26237;12894;203;0;88261;42;1248;3471;5597;759;2;0;11119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2674;35567;53570;25236;1664;377;0;119088;2463;20180;2639;3125;505;30;0;28942;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;S3;5;BELO HORIZONTE;MG;01/09/2019;241222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;626;7477;29385;47486;138948;9619;0;233542;8;540;1894;4210;932;97;0;7681;0
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;I;2;S4;9;NOVA LONDRINA;PR;01/09/2019;240514;65;1653;4599;7477;4126;3617;0;21538;1043;6892;12769;10930;1397;69;0;33100;56;1886;5057;9167;2344;9;0;18518;0;0;0;0;0;0;0;0;2494;15663;4400;12;0;0;0;22569;102;8756;35069;40433;10662;1054;0;96076;3062;16196;24720;3784;789;162;0;48713;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA FRONTEIRA PR/SP - CRESOL FRONTEIRA PR/SP;5276770;b3S;I;2;S5;9;REALEZA;PR;01/09/2019;238996;0;0;0;0;0;0;0;0;346;3540;10194;12057;3415;701;0;30253;73;857;2033;3371;787;2;0;7123;0;0;0;0;0;0;0;0;8;662;116;0;0;0;0;786;1195;19674;75670;33171;23841;26926;0;180477;794;2155;4305;7315;3268;1047;1471;20356;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36900256;b3S;I;2;S5;9;CUIABA;MT;01/09/2019;237409;0;0;0;0;0;0;0;0;604;15156;36391;47524;18214;7839;0;125728;149;6363;16847;26648;5970;5;0;55982;29;1145;3089;7538;5896;8543;0;26239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;597;8158;9256;7351;3565;532;0;29460;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;I;2;S5;9;MANHUACU;MG;01/09/2019;237222;0;0;0;0;0;0;0;0;1147;23154;7416;11520;2450;1;0;45687;46;894;2417;4635;681;0;0;8674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6879;33289;106353;13906;6651;2240;0;169318;1252;7381;1704;2406;800;0;0;13543;0
NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;4379829;n1;I;2;S5;14;CURITIBA;PR;01/09/2019;235896;0;0;0;0;0;0;0;0;57257;86816;85175;6648;0;0;0;235896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;I;2;S4;9;ESTACAO;RS;01/09/2019;235795;3;282;774;1193;210;91;0;2553;173;3209;12146;7022;753;5;0;23306;20;894;2593;4330;1354;4;0;9195;0;0;0;0;0;0;0;0;388;5884;1870;22;0;0;0;8164;102;12102;99538;8829;3884;2857;0;127313;1080;7492;14460;13098;8760;20318;58;65265;0
BANCO FIBRA S.A.;58616418;b1;I;2;S3;8;SAO PAULO;SP;01/09/2019;233957;217;146;320;397;60;1;0;1142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;686;64482;58977;87005;18251;0;0;229400;3415
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;I;2;S4;9;GOIANIA;GO;01/09/2019;233926;31;371;994;1302;194;15;0;2908;1119;6971;15201;9955;815;1;0;34062;21;790;1586;2298;296;4;0;4995;0;0;0;0;0;0;0;0;2141;10922;3145;13;0;0;0;16221;158;9467;58445;40923;543;39;0;109575;3049;28001;23766;8516;2749;84;0;66165;0
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;I;2;S5;9;PRIMAVERA DO LESTE;MT;01/09/2019;233676;0;194;492;635;30;0;0;1350;16179;65597;32304;14688;1377;144;0;130288;0;279;785;1268;157;0;0;2489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243;22553;57099;7102;384;0;0;87382;132;10542;1155;197;140;0;0;12166;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;I;2;S5;9;TRES BARRAS DO PARANA;PR;01/09/2019;232506;0;0;0;0;0;0;0;0;829;3951;10136;9055;2468;157;0;26597;69;599;1596;2838;728;0;0;5829;0;0;0;0;0;0;0;0;15;1042;146;0;0;0;0;1202;1969;21977;75486;34730;21611;27048;0;182822;947;2867;2965;5254;2363;509;1151;16056;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;I;2;S4;9;SANTO ANTONIO DA PLATINA;PR;01/09/2019;232252;10;575;1581;2576;906;409;0;6057;528;10744;16366;14822;2654;83;0;45196;31;1257;3352;5108;766;3;0;10517;0;0;0;0;0;0;0;0;1213;14548;4882;17;0;0;0;20660;49;19469;42288;19533;3772;1737;0;86848;2485;21417;26907;8765;2911;489;0;62974;0
COOPERATIVA DE CRÉDITO UNICRED DA GRANDE FLORIANÓPOLIS LTDA - UNICRED FLORIANÓPOLIS;74064502;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/09/2019;230357;0;0;0;0;0;0;0;0;722;17369;40667;57373;21087;12190;0;149408;50;3104;7924;11875;1678;16;0;24646;3;852;2372;6541;6417;18688;122;34995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;327;7718;4462;3790;3206;1806;0;21309;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO URUGUAI CATARINENSE - SICOOB - CREDIAUC/SC;78840071;b3S;I;2;S5;9;CONCORDIA;SC;01/09/2019;228847;12;419;1057;1930;933;545;0;4895;1987;10536;21761;31232;5845;1514;0;72874;597;5761;15822;35076;10296;22;0;67574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164;8096;30994;11619;7604;2041;0;60518;1676;11145;4440;3747;1266;711;0;22985;0
TODESCREDI S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9473806;n1;I;2;S5;14;BENTO GONCALVES;RS;01/09/2019;228795;0;263;359;33;0;0;0;655;8004;80069;104542;35481;44;0;0;228139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;I;2;S5;9;MURIAE;MG;01/09/2019;227175;3;444;1119;1950;781;4;0;4300;1596;11218;18116;22173;11132;1184;0;65420;26;1263;3555;6903;2226;34;0;14008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;735;28680;44927;35422;23759;816;0;134339;704;4654;2007;1280;464;0;0;9108;0
AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;36321990;n1;I;2;S5;14;VITORIA;ES;01/09/2019;224670;NI;NI;NI;NI;NI;NI;NI;NI;57337;77416;83461;6456;0;0;0;224670;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO – CRESOL TRADIÇÃO;4350225;b3S;I;2;S5;9;FRANCISCO BELTRAO;PR;01/09/2019;224516;0;0;0;0;0;0;0;0;592;3117;9408;9796;2742;660;0;26316;41;424;1153;1846;387;2;0;3852;0;0;0;0;0;0;0;0;11;1140;166;0;0;0;0;1317;1457;23543;61839;34101;26482;32238;0;179660;320;1387;2634;4655;2232;842;1301;13372;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;I;2;S5;9;QUIRINOPOLIS;GO;01/09/2019;218314;0;94;201;281;88;0;0;663;1333;9253;19385;27162;11009;3496;1136;72774;22;880;2236;3425;380;0;0;6943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1197;19255;62050;46127;813;0;0;129442;888;6541;1053;10;0;0;0;8491;0
FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;411939;n1;I;2;S4;14;JUNDIAI;SP;01/09/2019;217984;258;1322;2767;1618;18;0;0;5983;9258;16775;25113;13495;595;0;0;65236;4140;21411;48278;63965;8880;8;0;146682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;54;21;4;0;0;0;83;0
COOPERATIVA DE CRÉDITO UNICRED SUL CATARINENSE LTDA - UNICRED SUL CATARINENSE;75847;b3S;I;2;S5;9;CRICIUMA;SC;01/09/2019;217731;0;0;0;0;0;0;0;0;646;16151;37786;61104;22775;15859;0;154321;93;3573;9114;11797;1501;0;0;26077;7;590;1698;4354;3547;11183;875;22254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;380;5673;2578;2202;1987;2258;0;15078;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU SICOOB CREDITAIPU;81014060;b3S;I;2;S5;9;PINHALZINHO;SC;01/09/2019;215074;2;107;312;464;75;0;0;961;1458;13914;34104;52707;23707;16053;1;141944;20;945;2488;3746;789;0;0;7988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;4022;27727;9691;7707;3138;0;52430;991;4691;851;2026;1116;2071;4;11751;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS POLICIAIS MILITARES E SERVIDORES DA SECRETARIA DOS NEGÓCIOS DA SEGURANÇA PÚBLICA DO ESTADO DE SÃO PAULO;62673470;b3S;I;2;S5;9;SAO PAULO;SP;01/09/2019;214378;759;9613;22456;55627;49978;50769;0;189203;1636;4979;6555;8527;438;14;0;22149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1828;1192;5;0;0;1;0;3026;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;I;2;S5;9;LARANJEIRAS DO SUL;PR;01/09/2019;213589;32;1620;4572;8495;5293;2125;0;22137;306;5780;10588;10526;1297;163;0;28660;23;1060;2921;4350;604;1;0;8959;0;0;0;0;0;0;0;0;1291;11508;3291;21;0;0;0;16112;591;10941;54045;22827;10203;321;0;98928;2864;12726;14053;6595;1704;852;0;38793;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;I;2;S4;9;FRANCA;SP;01/09/2019;210602;0;0;0;0;0;0;0;0;492;14329;16137;12649;7383;2872;0;53862;0;1021;3578;3235;690;0;0;8524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;966;99360;37285;2221;112;5;0;139948;295;7258;716;0;0;0;0;8269;0
