Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;;I;2;QUIRINOPOLIS;GO;41609;27167;0;0;48238;64;75469;0;0;0;0;0;0;0;0;75469;0;35104;110574;0;66210;176784
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;;I;2;ITUIUTABA;MG;41609;20080;0;0;44111;0;64190;0;0;0;0;0;0;0;0;64190;0;88842;153032;0;23375;176407
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;;I;2;VIDEIRA;SC;41609;0;0;0;83991;0;83991;0;0;0;0;0;0;0;0;83991;0;4406;88397;0;87734;176131
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE CURITIBA E CAMPOS GERAIS - SICOOB SUL;5888589;b3S;;I;2;CURITIBA;PR;41609;30547;0;0;97953;10424;138923;0;0;0;0;0;0;0;10187;149110;0;5710;154821;0;21221;176041
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9313766;n1;;I;2;SAO PAULO;SP;41609;0;0;0;107304;0;107304;0;0;0;0;0;9109;9109;0;116413;0;13804;130217;0;45141;175358
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;41609;36789;0;0;55525;1197;93511;0;0;0;0;0;0;0;272;93783;0;51991;145774;0;26530;172304
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;41609;29897;0;0;70574;13044;113514;0;0;0;0;0;0;0;0;113514;0;28844;142358;0;28329;170687
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;;I;2;PASSO FUNDO;RS;41609;22177;0;0;129716;0;151893;0;0;0;0;0;0;0;0;151893;0;1827;153720;0;14706;168426
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;41609;17793;0;0;97107;2796;117695;0;0;0;0;0;0;0;5717;123412;0;6656;130068;0;38201;168269
UNICRED RECIFE   COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL LTDA;70241658;b3S;;I;2;RECIFE;PE;41609;24003;0;0;92363;4391;120757;0;0;0;0;0;0;0;0;120757;0;6408;127165;0;40915;168080
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;41609;25034;0;0;41440;2554;69028;0;0;0;0;0;0;0;12913;81940;0;53893;135833;0;31974;167807
AGENCIA DE FOMENTO DE GOIAS S/A;3918382;n1;;I;1;GOIANIA;GO;41609;0;0;0;0;0;0;0;0;0;0;0;0;0;16798;16798;0;7871;24669;0;140691;165360
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;41609;30140;0;0;73098;1872;105110;0;0;0;0;0;0;0;0;105110;0;32567;137677;4;25240;162921
HS FINANCEIRA S/A CREDITO, FINANCIAMENTO E INVESTIMENTOS;7512441;n1;;I;2;DOIS IRMAOS;RS;41609;0;0;0;0;0;0;0;0;0;0;0;87346;87346;0;87346;0;22141;109486;0;52476;161962
SOLIDEZ - CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;96477906;n2;;I;2;SAO PAULO;SP;41609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129939;129939;0;29813;159752
BANCO POTTENCIAL S.A.;253448;b1;;I;2;BELO HORIZONTE;MG;41609;1833;0;0;78614;0;80446;0;0;0;0;0;0;0;18268;98714;0;18573;117287;0;42263;159550
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;41609;12545;0;0;49434;2002;63981;0;0;0;0;0;0;0;2041;66022;0;60116;126138;0;31727;157865
COOPERATIVA DE CREDITO DO VALE DO SAO PATRICIO LTDA;968602;b3S;;I;2;GOIANESIA;GO;41609;16417;0;0;16826;0;33243;0;0;0;0;0;0;0;0;33243;0;25914;59158;0;98333;157491
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;41609;25090;0;0;88709;1156;114955;0;0;0;0;0;0;0;1558;116513;0;2871;119384;0;37788;157172
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;;I;2;MARACAJU;MS;41609;20004;0;1149;35788;1672;58613;0;0;0;0;0;0;0;9256;67869;0;58309;126178;0;30669;156847
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;41609;12381;0;0;75202;45;87629;0;0;0;0;0;0;0;1480;89109;0;50290;139399;0;15919;155318
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;41609;8896;0;0;31220;8229;48345;0;0;0;0;0;0;0;0;48345;0;34807;83152;0;72087;155239
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;41609;5871;0;0;61832;653;68356;0;0;0;0;0;0;0;50897;119253;0;6960;126213;0;28255;154468
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC;78483310;b3S;;I;2;ITAPIRANGA;SC;41609;14213;0;0;84744;9541;108497;0;0;0;0;0;0;0;21041;129538;0;1590;131128;0;22500;153628
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;41609;19090;0;0;54486;633;74209;0;0;0;0;0;0;0;44247;118456;0;14035;132491;0;20589;153080
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;41609;23257;0;0;65832;1718;90807;0;0;0;0;0;0;0;21588;112396;0;5446;117842;0;35221;153063
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;;I;2;MURIAE;MG;41609;34561;0;0;71872;426;106858;0;0;0;0;0;0;0;0;106858;0;22264;129122;0;23744;152866
SAX S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7747410;n1;;I;2;BARUERI;SP;41609;0;0;50292;0;0;50292;0;0;0;0;0;0;0;0;50292;0;54382;104674;0;47307;151981
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;;I;2;IBIRAMA;SC;41609;15839;0;15784;87916;837;120376;0;0;0;0;0;0;0;0;120376;0;4148;124524;0;26637;151160
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;41609;15813;0;0;39946;481;56239;0;0;0;0;0;0;0;2468;58708;0;57506;116214;7;32353;148574
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS LTDA.;16721078;b3S;;I;2;BELO HORIZONTE;MG;41609;2299;0;0;74827;0;77126;0;0;0;0;0;0;0;0;77126;0;14779;91905;0;54693;146598
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO OESTE - SICOOB OESTE;5392810;b3S;;I;2;TOLEDO;PR;41609;20980;0;0;84877;3518;109375;0;0;0;0;0;0;0;1387;110763;0;8706;119469;0;26819;146287
ATIVA S.A. CORRETORA DE TITULOS, CAMBIO E VALORES;33775974;n2;;I;2;RIO DE JANEIRO;RJ;41609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111144;111144;0;34442;145586
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;;I;2;CASCAVEL;PR;41609;20045;0;0;86138;3401;109585;0;0;0;0;0;0;0;9144;118729;0;9012;127741;0;17387;145128
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;41609;23509;0;0;82455;0;105963;0;0;0;0;0;0;0;0;105963;0;8335;114299;0;30811;145110
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO RGS - SICREDI CENTRO SUL;87733341;b3S;;I;2;SAO SEPE;RS;41609;6670;0;0;55515;2917;65102;0;0;0;0;0;0;0;1670;66772;0;51612;118385;0;24889;143274
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;41609;19096;0;0;68967;2531;90594;0;0;0;0;0;0;0;0;90594;0;23829;114423;0;27654;142077
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5503849;n1;;I;2;SAO PAULO;SP;41609;0;0;5019;70273;0;75292;0;0;0;0;0;26054;26054;0;101346;0;4297;105643;0;35624;141268
BANCO DE LA PROVINCIA DE BUENOS AIRES;44189447;b1;;I;3;SAO PAULO;SP;41609;2;0;0;0;0;2;0;0;0;0;0;0;0;22435;22437;0;3782;26219;0;114459;140678
COOPERATIVA DE CREDITO RURAL DO NORTE CATARINENSE SICOOB/SC- CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;41609;19952;0;0;66620;3722;90294;0;0;0;0;0;0;0;27803;118097;0;2211;120308;0;18162;138471
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATOS DE MINAS LTDA -  SICOOB CREDIPATOS;25387671;b3S;;I;2;PATOS DE MINAS;MG;41609;29899;0;0;51927;0;81826;0;0;0;0;0;0;0;2726;84552;0;27850;112402;0;26053;138455
VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;5192316;n1;;I;2;SANTO CRISTO;RS;41609;0;0;0;0;0;0;0;0;0;0;0;108349;108349;0;108349;0;5687;114036;0;24157;138193
SPINELLI S.A. CORRETORA DE VALORES MOBILIARIOS E CAMBIO;61739629;n2;;I;2;SAO PAULO;SP;41609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91962;91962;0;44470;136432
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;41609;23941;0;0;6072;0;30013;0;0;0;0;0;0;0;0;30013;0;14982;44996;0;91280;136276
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE - SICOOB CREDIPLANALTO SC;1389651;b3S;;I;2;PAPANDUVA;SC;41609;13212;0;0;77941;48;91201;0;0;0;0;0;0;0;23828;115028;0;5755;120783;0;14824;135607
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;41609;21657;0;0;44442;0;66099;0;0;0;0;0;0;0;3277;69376;0;43218;112595;0;22745;135340
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;;I;2;PORTO ALEGRE;RS;41609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126696;126696;0;8432;135127
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;;I;2;ITAPEMA;SC;41609;28784;0;0;71392;0;100176;0;0;0;0;0;0;0;11066;111241;0;7277;118518;0;16389;134907
WESTERN ASSET MANAGEMENT COMPANY DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LIMITADA;7437241;n2;;I;3;SAO PAULO;SP;41609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18074;18074;0;116582;134655
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;41609;15495;0;0;68379;1363;85237;0;0;0;0;0;0;0;18159;103396;0;6132;109528;0;24928;134456
COOPERATIVA DE CRÉDITO RURAL DA ALTA PAULISTA;59869560;b3S;;I;2;ADAMANTINA;SP;41609;8969;0;0;61043;3660;73671;0;0;0;0;0;0;0;18716;92388;0;8643;101031;0;32972;134003
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;;I;2;UNAI;MG;41609;25545;0;0;23275;0;48819;0;0;0;0;0;0;0;0;48819;0;59155;107975;211;25754;133939
NATIXIS BRASIL S.A. BANCO MÚLTIPLO;9274232;b1;;I;3;SAO PAULO;SP;41609;0;0;0;3295;0;3295;0;0;0;0;0;0;0;5857;9152;0;13437;22590;0;110760;133349
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;41609;6865;0;0;30331;0;37196;0;0;0;0;0;0;0;0;37196;0;77655;114851;0;18436;133287
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;41609;26960;0;0;83090;0;110050;0;0;0;0;0;0;0;0;110050;0;7071;117121;0;15158;132279
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;41609;33692;0;0;18943;964;53600;0;0;0;0;0;0;0;12658;66258;0;5485;71743;0;59422;131165
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;41609;20874;0;0;71342;18;92234;0;0;0;0;0;0;0;22387;114620;0;3028;117648;0;13362;131010
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;41609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2826;2826;0;128026;130852
KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6040559;n1;;I;2;FLORIANOPOLIS;SC;41609;0;0;0;0;0;0;0;0;0;0;0;58756;58756;0;58756;0;19223;77979;0;51209;129188
DREBES FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11271860;n1;;I;2;ELDORADO;RS;41609;0;0;0;0;0;0;0;0;0;0;0;94837;94837;0;94837;0;17541;112377;0;16515;128892
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDESTE PARAENSE - SICREDI CARAJÁS PA;8723661;b3S;;I;2;REDENCAO;PA;41609;26678;0;0;32475;0;59153;0;0;0;0;0;0;0;20297;79450;0;27729;107178;0;19988;127166
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI/SC;2090126;b3S;;I;2;PASSOS MAIA;SC;41609;9318;0;0;58344;131;67793;0;0;0;0;0;0;0;34555;102347;0;2315;104662;0;22004;126666
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;41609;23877;0;0;45464;0;69341;0;0;0;0;0;0;0;12388;81729;0;3982;85711;0;40630;126341
GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;33918160;n2;;I;2;SAO PAULO;SP;41609;0;0;0;0;0;0;6503;0;0;0;0;0;0;0;6503;1;103384;109888;0;15722;125610
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;41609;16498;0;0;77889;227;94613;0;0;0;0;0;0;0;9332;103945;0;2049;105994;0;18614;124609
PLANNER;51341;n1;;C;2;SAO PAULO;SP;41609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;96183;96278;0;28261;124539
COOPERATIVA DE CRÉDITO RURAL DE CÂNDIDO MOTA;66788142;b3S;;I;2;CANDIDO MOTA;SP;41609;19309;0;0;40515;0;59824;0;0;0;0;0;0;0;40508;100332;0;4995;105327;0;18860;124187
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;41609;26214;0;0;72591;228;99033;0;0;0;0;0;0;0;1173;100205;0;7239;107445;0;16676;124121
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;;I;2;MINEIROS;GO;41609;20984;0;0;12860;691;34535;0;0;0;0;0;0;0;0;34535;0;32002;66536;0;57066;123603
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;41609;32040;0;0;47173;1245;80457;0;0;0;0;0;0;0;9041;89499;0;3767;93265;0;30321;123587
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;41609;21567;0;0;51599;2423;75589;0;0;0;0;0;0;0;0;75589;0;25324;100913;0;22236;123149
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;41609;24884;0;0;45024;595;70502;0;0;0;0;0;0;0;6807;77309;0;11046;88355;0;34627;122981
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;41609;16014;0;0;71809;14;87837;0;0;0;0;0;0;0;16002;103839;0;1676;105515;0;16558;122073
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE IBIRUBÁ - SICREDI IBIRUBÁ RS;87732657;b3S;;I;2;IBIRUBA;RS;41609;15770;0;0;43703;1739;61213;0;0;0;0;0;0;0;1573;62786;0;33946;96731;0;25188;121919
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;;I;2;ROLANDIA;PR;41609;14931;0;0;55779;0;70709;0;0;0;0;0;0;0;18051;88760;0;7264;96024;0;24917;120941
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;41609;13451;0;0;76449;2648;92548;0;0;0;0;0;0;0;1161;93709;0;3107;96816;0;22297;119113
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;41609;1198;0;0;49114;313;50625;0;0;0;0;0;0;0;3771;54395;0;8797;63192;0;55826;119018
COOPERATIVA DE CRÉDITO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;41609;29670;0;0;57078;1443;88191;0;0;0;0;0;0;0;0;88191;0;11102;99293;0;19397;118690
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;;I;2;SAO GOTARDO;MG;41609;23178;0;0;27139;0;50316;0;0;0;0;0;0;0;0;50316;0;42709;93025;4;25323;118353
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;;I;2;FLORIANOPOLIS;SC;41609;7864;0;0;92735;3579;104178;0;0;0;0;0;0;0;0;104178;0;866;105043;0;12399;117442
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS   SICOOB CREDICAMPOS SC;78862083;b3S;;I;2;CAMPOS NOVOS;SC;41609;15605;0;0;52198;2541;70344;0;0;0;0;0;0;0;31257;101601;0;1042;102644;0;14247;116890
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;41609;11946;0;0;36251;0;48197;0;0;0;0;0;0;0;40695;88892;0;3160;92051;0;24776;116827
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;;I;2;JOINVILLE;SC;41609;26787;0;0;62729;1006;90522;0;0;0;0;0;0;0;1144;91666;0;6263;97929;0;18754;116683
BANCO VIPAL S.A.;9526594;b2;;I;2;PORTO ALEGRE;RS;41609;0;0;0;70613;0;70613;0;0;0;0;0;0;0;0;70613;0;840;71453;231;44538;116222
COOPERATIVA DE CRÉDITO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;;I;2;ARAXA;MG;41609;23298;0;0;44614;0;67912;0;0;0;0;0;0;0;382;68294;0;25043;93337;0;22334;115671
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRANCISCO BELTRÃO - SICOOB CRESUD;2466552;b3S;;I;2;FRANCISCO BELTRAO;PR;41609;17920;0;0;56202;2101;76223;0;0;0;0;0;0;0;17283;93506;0;6803;100310;0;14689;114998
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;;I;2;RIO DO SUL;SC;41609;26249;0;0;72670;2;98921;0;0;0;0;0;0;0;4451;103372;0;2401;105773;0;8923;114695
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DO VALE DO PARANHANA - ECOCREDI;11565109;b3S;;I;2;TRES COROAS;RS;41609;14962;0;0;52869;0;67832;0;0;0;0;0;0;0;25012;92844;0;4366;97210;0;17259;114469
BANCO AZTECA DO BRASIL S.A.;9391857;b1;;I;3;RECIFE;PE;41609;1182;0;0;85163;0;86346;0;0;0;0;0;0;0;0;86346;0;3728;90074;0;24167;114241
CONCÓRDIA S.A. CORRETORA DE VALORES MOBILIÁRIOS, CÂMBIO E COMMODITIES;52904364;n2;;I;2;SAO PAULO;SP;41609;0;0;0;0;0;0;2997;0;0;0;0;0;0;0;2997;0;66487;69485;0;44617;114101
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DA REGIÃO SUL FLUMINENSE LTDA. UNICRED REGIONAL SUL FLUMINENSE;86803939;b3S;;I;2;NOVA IGUACU;RJ;41609;23989;0;0;71293;5651;100933;0;0;0;0;0;0;0;0;100933;0;2033;102966;0;10793;113759
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;;I;2;UBERLANDIA;MG;41609;25834;0;0;45841;0;71674;0;0;0;0;0;0;0;0;71674;0;20318;91993;0;21238;113231
BBVA BRASIL BANCO DE INVESTIMENTO S.A.;45283173;b2;;I;3;SAO PAULO;SP;41609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12043;12043;0;101183;113226
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA. ? SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;41609;18834;0;0;30499;445;49778;0;0;0;0;0;0;0;0;49778;0;35178;84955;0;27610;112566
COOPERATIVA DE CRÉDITO DOS EMPREGADOS EM EMPRESAS TÊXTEIS - ACREDICOOP;3461243;b3S;;I;2;BLUMENAU;SC;41609;11520;0;9208;50026;2159;72912;0;0;0;0;0;0;0;15996;88908;0;3944;92851;0;18054;110906
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;41609;12512;0;0;54384;2076;68972;0;0;0;0;0;0;0;12408;81379;0;7560;88939;0;21760;110699
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;41609;12624;0;0;67535;0;80159;0;0;0;0;0;0;0;4037;84196;0;2946;87143;0;23200;110343
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;;I;2;JANDAIA DO SUL;PR;41609;14856;0;0;48768;2274;65897;0;0;0;0;0;0;0;5520;71417;0;21631;93048;0;16318;109366
