Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ - SICREDI GRANDES LAGOS PR;81115149;b3S;;I;2;LARANJEIRAS DO SUL;PR;41609;5404;0;0;124034;-4127;119907;0;0;0;0;0;5224;47083;9215;186833;0;186833
VR;50524;b1;;C;2;BARUERI;SP;41609;133;92040;40138;0;0;0;0;0;0;0;0;51092;2901;54;186357;0;186357
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TERCEIRO PLANALTO DO PARANÁ - SICREDI TERCEIRO PLANALTO;77984870;b3S;;I;2;GUARAPUAVA;PR;41609;4127;0;0;129780;-4772;125008;0;0;0;0;0;4514;42268;8254;184171;0;184171
COOPERATIVA DE CRÉDITO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;;I;2;MANHUACU;MG;41609;4209;0;0;122115;-6246;115869;0;0;0;0;0;2859;48804;11856;183598;0;183598
NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;4379829;n1;;I;2;CURITIBA;PR;41609;2525;4102;0;184701;-30193;154508;0;0;0;0;0;20843;85;857;182919;0;182919
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;;I;2;MONTES CLAROS;MG;41609;3649;0;3047;108496;-3778;104719;0;0;0;0;0;3197;58636;8376;181624;0;181624
BANCO BRJ S.A.;27937333;b2;;I;2;RIO DE JANEIRO;RJ;41609;17;2271;4;238;-7;231;0;0;0;0;0;15915;159752;2626;180815;0;180815
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARAXÁ E PATOS DE MINAS LTDA. - UNICRED DO ALTO PARANAÍBA E NOROESTE DE MINAS;1727929;b3S;;I;2;PATOS DE MINAS;MG;41609;707;0;0;111770;-4576;107194;0;0;0;0;0;1917;67074;3709;180601;0;180601
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE - SICOOB OESTECREDI;78825023;b3S;;I;2;PALMITOS;SC;41609;1985;0;49722;103352;-3456;99896;0;0;0;0;0;1228;11201;15054;179086;0;179086
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;;I;2;CRISTALINA;GO;41609;2402;0;0;127475;-10150;117325;0;0;0;0;0;3453;49031;6619;178829;0;178829
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;;I;2;NOVA LONDRINA;PR;41609;3716;0;0;109488;-6718;102770;0;0;0;0;0;5169;57289;9777;178722;0;178722
BPN BRASIL BANCO MÚLTIPLO S.A.;61033106;b1;;I;3;SAO PAULO;SP;41609;4078;61719;15917;62043;-5808;56236;0;0;0;0;0;20185;19009;1155;178298;0;178298
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;;I;2;CANOINHAS;SC;41609;969;0;71724;96756;-4667;92089;0;0;0;0;0;122;3146;9067;177117;0;177117
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;;I;2;QUIRINOPOLIS;GO;41609;3798;0;0;126986;-4436;122550;0;0;0;0;0;2229;37034;11172;176784;0;176784
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;;I;2;ITUIUTABA;MG;41609;1290;0;24834;129277;-6079;123198;0;0;0;0;0;2893;20921;3272;176407;0;176407
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;;I;2;VIDEIRA;SC;41609;386;0;49375;125893;-1118;124775;0;0;0;0;0;1500;1;94;176131;0;176131
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE CURITIBA E CAMPOS GERAIS - SICOOB SUL;5888589;b3S;;I;2;CURITIBA;PR;41609;2504;0;0;135731;-1617;134113;0;0;0;0;0;2031;30701;6693;176041;0;176041
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9313766;n1;;I;2;SAO PAULO;SP;41609;234;1192;10558;158753;-6757;151997;0;0;0;0;0;9929;176;1272;175358;0;175358
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;41609;5926;0;326;110902;-4311;106591;0;0;0;0;0;3619;44956;10886;172304;0;172304
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;41609;1263;0;0;89094;-4353;84741;0;0;0;0;0;4337;74651;5695;170687;0;170687
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;;I;2;PASSO FUNDO;RS;41609;207;0;0;80507;-684;79823;0;0;0;0;0;1349;83948;3099;168426;0;168426
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;41609;4835;0;0;101929;-4690;97239;0;0;0;0;0;1678;59376;5141;168269;0;168269
UNICRED RECIFE   COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL LTDA;70241658;b3S;;I;2;RECIFE;PE;41609;263;0;0;125308;-897;124411;0;0;0;0;0;3344;34984;5078;168080;0;168080
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;41609;2219;0;17981;124485;-3426;121058;0;0;0;0;0;1018;18455;7076;167807;0;167807
AGENCIA DE FOMENTO DE GOIAS S/A;3918382;n1;;I;1;GOIANIA;GO;41609;250;2250;72731;74962;-7722;67240;0;0;0;0;0;16018;332;6538;165360;0;165360
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;41609;3212;0;0;90637;-3491;87147;0;0;0;0;0;3256;60903;8402;162921;0;162921
HS FINANCEIRA S/A CREDITO, FINANCIAMENTO E INVESTIMENTOS;7512441;n1;;I;2;DOIS IRMAOS;RS;41609;2681;19021;0;138524;-13540;124984;0;0;0;0;0;15188;0;87;161962;0;161962
SOLIDEZ - CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;96477906;n2;;I;2;SAO PAULO;SP;41609;13;23874;125587;0;0;0;0;0;0;0;0;8919;0;1360;159752;0;159752
BANCO POTTENCIAL S.A.;253448;b1;;I;2;BELO HORIZONTE;MG;41609;925;35900;41080;38042;-1846;36197;0;0;0;0;0;18280;17636;9532;159550;0;159550
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;41609;996;0;0;95704;-4939;90765;0;0;0;0;0;2685;54845;8575;157865;0;157865
COOPERATIVA DE CREDITO DO VALE DO SAO PATRICIO LTDA;968602;b3S;;I;2;GOIANESIA;GO;41609;391;0;0;102523;-2604;99919;0;0;0;0;0;504;50688;5988;157491;0;157491
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;41609;1191;0;42337;96655;-1016;95638;0;0;0;0;0;70;8794;9141;157172;0;157172
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;;I;2;MARACAJU;MS;41609;2554;0;0;112598;-8585;104013;0;0;0;0;0;5324;36452;8504;156847;0;156847
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;41609;1315;0;0;64726;-2166;62560;0;0;0;0;0;1661;84290;5492;155318;0;155318
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;41609;251;0;58043;75183;-589;74594;0;0;0;0;0;83;14423;7844;155239;0;155239
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;41609;181;0;0;119633;-2687;116946;0;0;0;0;0;3982;26641;6717;154468;0;154468
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC;78483310;b3S;;I;2;ITAPIRANGA;SC;41609;1308;0;92289;53633;-2499;51135;0;0;0;0;0;724;2064;6108;153628;0;153628
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;41609;963;0;0;118615;-4556;114059;0;0;0;0;0;594;33226;4238;153080;0;153080
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;41609;3041;0;4085;110557;-2791;107766;0;0;0;0;0;1541;30098;6532;153063;0;153063
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;;I;2;MURIAE;MG;41609;4219;0;0;78553;-2996;75558;0;0;0;0;0;2230;62156;8704;152866;0;152866
SAX S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7747410;n1;;I;2;BARUERI;SP;41609;170;5944;0;160834;-42216;118618;0;0;0;0;0;26985;0;264;151981;0;151981
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;;I;2;IBIRAMA;SC;41609;933;0;46499;94661;-1908;92753;0;0;0;0;0;198;4974;5803;151160;0;151160
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;41609;931;0;348;103853;-4688;99165;0;0;0;0;0;7019;29790;11320;148574;0;148574
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS LTDA.;16721078;b3S;;I;2;BELO HORIZONTE;MG;41609;512;0;0;68941;-679;68263;0;0;0;0;0;4685;65573;7565;146598;0;146598
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO OESTE - SICOOB OESTE;5392810;b3S;;I;2;TOLEDO;PR;41609;2526;0;0;111469;-2440;109029;0;0;0;0;0;660;29094;4979;146287;0;146287
ATIVA S.A. CORRETORA DE TITULOS, CAMBIO E VALORES;33775974;n2;;I;2;RIO DE JANEIRO;RJ;41609;3268;24598;68084;113;0;113;0;0;0;0;0;40827;1442;7252;145586;0;145586
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;;I;2;CASCAVEL;PR;41609;1206;0;0;114893;-2238;112656;0;0;0;0;0;1299;26024;3943;145128;0;145128
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;41609;1459;0;0;112709;-6776;105933;0;0;0;0;0;449;33392;3878;145110;0;145110
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO RGS - SICREDI CENTRO SUL;87733341;b3S;;I;2;SAO SEPE;RS;41609;917;0;0;81356;-4321;77034;0;0;0;0;0;2695;56447;6180;143274;0;143274
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;41609;2250;0;0;97621;-2136;95486;0;0;0;0;0;1121;38566;4654;142077;0;142077
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5503849;n1;;I;2;SAO PAULO;SP;41609;1588;4930;8505;118759;-7201;111559;0;0;0;0;0;5839;8357;489;141268;0;141268
BANCO DE LA PROVINCIA DE BUENOS AIRES;44189447;b1;;I;3;SAO PAULO;SP;41609;8576;32224;65447;6566;-29;6537;0;0;0;0;0;27466;117;310;140678;0;140678
COOPERATIVA DE CREDITO RURAL DO NORTE CATARINENSE SICOOB/SC- CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;41609;1875;2214;24360;91957;-3127;88830;0;0;0;0;0;1113;15486;4592;138471;0;138471
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATOS DE MINAS LTDA -  SICOOB CREDIPATOS;25387671;b3S;;I;2;PATOS DE MINAS;MG;41609;2464;0;0;84942;-3142;81801;0;0;0;0;0;1866;47209;5115;138455;0;138455
VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;5192316;n1;;I;2;SANTO CRISTO;RS;41609;231;0;3988;141716;-18698;123018;0;0;0;0;0;10079;0;876;138193;0;138193
SPINELLI S.A. CORRETORA DE VALORES MOBILIARIOS E CAMBIO;61739629;n2;;I;2;SAO PAULO;SP;41609;79;71138;42465;292;0;292;0;0;0;0;0;20055;37;2366;136432;0;136432
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;41609;277;0;0;80228;-1201;79027;0;0;0;0;0;779;47201;8992;136276;0;136276
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE - SICOOB CREDIPLANALTO SC;1389651;b3S;;I;2;PAPANDUVA;SC;41609;709;0;43887;84975;-1170;83804;0;0;0;0;0;223;3957;3027;135607;0;135607
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;41609;1313;0;9258;99682;-1667;98015;0;0;0;0;0;1063;18650;7040;135340;0;135340
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;;I;2;PORTO ALEGRE;RS;41609;1502;0;132568;696;-14;682;0;0;0;0;0;26;2;347;135127;0;135127
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;;I;2;ITAPEMA;SC;41609;4253;0;0;90236;-4019;86217;0;0;0;0;0;4505;33105;6828;134907;0;134907
WESTERN ASSET MANAGEMENT COMPANY DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LIMITADA;7437241;n2;;I;3;SAO PAULO;SP;41609;139;23849;63291;0;0;0;0;0;0;0;0;41524;284;5567;134655;0;134655
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;41609;671;0;41560;78536;-2334;76202;0;0;0;0;0;3495;8255;4272;134456;0;134456
COOPERATIVA DE CRÉDITO RURAL DA ALTA PAULISTA;59869560;b3S;;I;2;ADAMANTINA;SP;41609;520;0;54565;70466;-1179;69287;0;0;0;0;0;35;5486;4111;134003;0;134003
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;;I;2;UNAI;MG;41609;1741;0;0;103338;-1869;101469;0;0;0;0;0;1132;21728;7868;133939;0;133939
NATIXIS BRASIL S.A. BANCO MÚLTIPLO;9274232;b1;;I;3;SAO PAULO;SP;41609;3779;2606;106035;0;0;0;0;0;0;0;0;17955;253;2722;133349;0;133349
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;41609;859;37;3881;109592;-6345;103247;0;0;0;0;0;1438;17504;6321;133287;0;133287
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;41609;647;0;0;77860;-1282;76578;0;0;0;0;0;4840;45061;5152;132279;0;132279
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;41609;912;0;5024;67188;-3477;63712;0;0;0;0;0;720;53264;7533;131165;0;131165
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;41609;815;0;57152;67869;-2220;65649;0;0;0;0;0;373;4622;2399;131010;0;131010
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;41609;5328;0;35572;83642;-1196;82446;0;0;0;0;0;6224;10;1273;130852;0;130852
KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6040559;n1;;I;2;FLORIANOPOLIS;SC;41609;29;2286;1309;132910;-11660;121250;0;0;0;0;0;4121;18;175;129188;0;129188
DREBES FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11271860;n1;;I;2;ELDORADO;RS;41609;397;2998;1621;121403;-2899;118504;0;0;0;0;0;5373;0;0;128892;0;128892
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDESTE PARAENSE - SICREDI CARAJÁS PA;8723661;b3S;;I;2;REDENCAO;PA;41609;2876;0;0;82302;-3605;78697;0;0;0;0;0;1569;39223;4801;127166;0;127166
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI/SC;2090126;b3S;;I;2;PASSOS MAIA;SC;41609;1296;0;33817;81486;-1825;79662;0;0;0;0;0;496;7905;3491;126666;0;126666
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;41609;2098;0;44371;81569;-2244;79325;0;0;0;0;0;61;443;44;126341;0;126341
GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;33918160;n2;;I;2;SAO PAULO;SP;41609;6095;0;38014;52;0;52;0;0;0;0;0;66306;9572;5573;125610;0;125610
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;41609;3995;0;0;62705;-2178;60527;0;0;0;0;0;14309;42415;3363;124609;0;124609
PLANNER;51341;n1;;C;2;SAO PAULO;SP;41609;237;13853;59890;0;0;0;0;0;0;0;0;48613;138;1809;124539;0;124539
COOPERATIVA DE CRÉDITO RURAL DE CÂNDIDO MOTA;66788142;b3S;;I;2;CANDIDO MOTA;SP;41609;1394;0;38551;77915;-3031;74884;0;0;0;0;0;380;2902;6077;124187;0;124187
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;41609;2783;0;0;72383;-5030;67353;0;0;0;0;0;3688;43637;6659;124121;0;124121
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;;I;2;MINEIROS;GO;41609;1392;0;0;72582;-1825;70756;0;0;0;0;0;440;44085;6929;123603;0;123603
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;41609;2549;0;0;85154;-2944;82210;0;0;0;0;0;2026;32090;4712;123587;0;123587
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;41609;2498;0;0;60889;-2667;58222;0;0;0;0;0;1450;51210;9770;123149;0;123149
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;41609;1821;0;553;84484;-3828;80657;0;0;0;0;0;2291;34361;3299;122981;0;122981
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;41609;770;0;61157;50130;-3296;46834;0;0;0;0;0;463;10021;2829;122073;0;122073
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE IBIRUBÁ - SICREDI IBIRUBÁ RS;87732657;b3S;;I;2;IBIRUBA;RS;41609;725;0;0;74151;-5419;68733;0;0;0;0;0;2189;44450;5823;121919;0;121919
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;;I;2;ROLANDIA;PR;41609;1306;39128;48981;29433;-305;29127;0;0;0;0;0;779;118;1501;120941;0;120941
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;41609;4012;0;48060;59020;-2253;56766;0;0;0;0;0;374;2056;7845;119113;0;119113
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;41609;803;0;0;97563;-1464;96099;0;0;0;0;0;4247;10670;7199;119018;0;119018
COOPERATIVA DE CRÉDITO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;41609;2834;0;0;62445;-1974;60471;0;0;0;0;0;2319;49322;3744;118690;0;118690
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;;I;2;SAO GOTARDO;MG;41609;479;0;0;78571;-1245;77326;0;0;0;0;0;701;35115;4732;118353;0;118353
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;;I;2;FLORIANOPOLIS;SC;41609;31;0;0;43948;-291;43656;0;0;0;0;0;27;69507;4221;117442;0;117442
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS   SICOOB CREDICAMPOS SC;78862083;b3S;;I;2;CAMPOS NOVOS;SC;41609;1730;0;23805;59357;-1282;58076;0;0;0;0;0;184;29401;3695;116890;0;116890
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;41609;1086;0;28007;80831;-1262;79569;0;0;0;0;0;1783;2512;3869;116827;0;116827
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;;I;2;JOINVILLE;SC;41609;1901;0;0;74003;-3374;70629;0;0;0;0;0;4625;32198;7331;116683;0;116683
BANCO VIPAL S.A.;9526594;b2;;I;2;PORTO ALEGRE;RS;41609;770;0;2058;106092;-11872;94220;0;0;0;0;0;8239;10849;86;116222;0;116222
COOPERATIVA DE CRÉDITO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;;I;2;ARAXA;MG;41609;878;0;0;65931;-1859;64071;0;0;0;0;0;1655;40280;8786;115671;0;115671
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRANCISCO BELTRÃO - SICOOB CRESUD;2466552;b3S;;I;2;FRANCISCO BELTRAO;PR;41609;1257;0;0;91335;-2800;88535;0;0;0;0;0;661;19725;4821;114998;0;114998
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;;I;2;RIO DO SUL;SC;41609;2727;0;53512;36892;-1436;35456;0;0;0;0;0;988;20106;1906;114695;0;114695
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DO VALE DO PARANHANA - ECOCREDI;11565109;b3S;;I;2;TRES COROAS;RS;41609;3051;0;19191;85483;-1837;83646;0;0;0;0;0;2102;3665;2814;114469;0;114469
BANCO AZTECA DO BRASIL S.A.;9391857;b1;;I;3;RECIFE;PE;41609;1373;28011;0;85311;-8966;76345;0;0;0;0;0;2084;6050;377;114241;0;114241
CONCÓRDIA S.A. CORRETORA DE VALORES MOBILIÁRIOS, CÂMBIO E COMMODITIES;52904364;n2;;I;2;SAO PAULO;SP;41609;366;10151;39205;0;0;0;0;0;0;0;0;60317;509;3553;114101;0;114101
