Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIBEIRÃO PRETO E REGIÃO - SICOOB COOPERAC;8071414;b3S;;I;2;RIBEIRAO PRETO;SP;41609;2732;0;2732;0;2732;12590;0;0;0;0;0;0;12590;NA;0,217;0,217;0,217;NA%;0,0511
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MANGUEIRINHA - CRESOL MANGUEIRINHA;2961072;b3S;;I;2;MANGUEIRINHA;PR;41609;2443;0;2443;0;2443;12581;0;0;0;0;0;0;12581;NA;0,1942;0,1942;0,1942;NA%;0,1241
MULTIMONEY CORRETORA DE CÂMBIO LTDA;12586596;n2;;I;2;SAO PAULO;SP;41609;1572;0;1572;0;1572;1354;2935;0;0;0;2935;8273;12562;NA;0,1251;0,1251;0,1251;NA%;0,3048
COOPERATIVA DE CRÉDITO RURAL DE ROLIM DE MOURA LTDA.;3985375;b3S;;I;2;ROLIM DE MOURA;RO;41609;6195;0;6195;0;6195;12544;0;0;0;0;0;0;12544;NA;0,4939;0,4939;0,4939;NA%;0,0202
COOPERATIVA DE CRÉDITO RURAL DE GUAPÉ LTDA - SICOOB CREDIGUAPÉ;71009237;b3S;;I;2;GUAPE;MG;41609;3647;0;3647;0;3647;12481;0;0;0;0;0;0;12481;NA;0,2922;0,2922;0,2922;NA%;0,1263
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;b3S;;I;2;JARAGUA DO SUL;SC;41609;1945;0;1945;0;1945;12461;0;0;0;0;0;0;12461;NA;0,1561;0,1561;0,1561;NA%;0,0661
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE AMPERE - CRESOL AMPERE;3066193;b3S;;I;2;AMPERE;PR;41609;2653;0;2653;0;2653;12409;0;0;0;0;0;0;12409;NA;0,2138;0,2138;0,2138;NA%;0,1133
COOPERATIVA DE ECONOMIA E CRÉDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DE SAUDE DE SALVADOR E REGIAO METROPOLITANA LTDA - SICOOB CREDMED;7440317;b3S;;I;2;SALVADOR;BA;41609;4849;0;4849;0;4849;12382;0;0;0;0;0;0;12382;NA;0,3916;0,3916;0,3916;NA%;0,089
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO DO TRIUNFO - CRESOL SÃO JOÃO DO TRIUNFO;8560508;b3S;;I;2;SAO JOAO DO TRIUNFO;PR;41609;2878;0;2878;0;2878;12372;0;0;0;0;0;0;12372;NA;0,2326;0,2326;0,2326;NA%;0,064
COOPERATIVA DE CREDITO RURAL DE RIO RUFINO - SICOOB/SC CREDIUNIÃO;2448839;b3S;;I;2;RIO RUFINO;SC;41609;2155;0;2155;0;2155;12368;0;0;0;0;0;0;12368;NA;0,1743;0,1743;0,1743;NA%;0,0834
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE APIÚNA - CRESOL APIÚNA;7215632;b3S;;I;2;APIUNA;SC;41609;2045;0;2045;0;2045;12344;0;0;0;0;0;0;12344;NA;0,1657;0,1657;0,1657;NA%;0,1114
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS, SERVIDORES DA JUSTIÇA DO ESTADO DE GOIÁS E EMPREGADOS DA CELG LTDA.;9552111;b3S;;I;2;GOIANIA;GO;41609;6045;0;6045;0;6045;12298;0;0;0;0;0;0;12298;NA;0,4916;0,4916;0,4916;NA%;0,055
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA BAIXADA CUIABANA;8742188;b3S;;I;2;CUIABA;MT;41609;4639;0;4639;0;4639;12289;0;0;0;0;0;0;12289;NA;0,3775;0,3775;0,3775;NA%;0,0662
UNICRED CRATEUS - COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO DE CRATEUS LTDA;68389;b3S;;I;2;CRATEUS;CE;41609;6255;0;6255;0;6255;12285;0;0;0;0;0;0;12285;NA;0,5091;0,5091;0,5091;NA%;0,0207
COOPERATIVA DE CRÉDITO MÚTUO E SERVIÇOS FINANCEIROS DOS EMPREGADOS DO SISTEMA FINANCEIRO E DOS CONTABILISTAS NO ESTADO DO PARANÁ;5097757;b3S;;I;2;CURITIBA;PR;41609;5805;0;5805;0;5805;12251;0;0;0;0;0;0;12251;NA;0,4738;0,4738;0,4738;NA%;0,0937
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE LONDRINA - CRESOL LONDRINA;7211698;b3S;;I;2;LONDRINA;PR;41609;3297;0;3297;0;3297;12243;0;0;0;0;0;0;12243;NA;0,2693;0,2693;0,2693;NA%;0,0723
COOPERATIVA DE CRÉDITO RURAL DE SÃO VICENTE DE MINAS LTDA. - SICOOB CREDISAVI;86476199;b3S;;I;2;SAO VICENTE DE MINAS;MG;41609;2913;0;2913;0;2913;12239;0;0;0;0;0;0;12239;NA;0,238;0,238;0,238;NA%;0,0865
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA REGIAO SUL DE MATO GROSSO - SICOOB SUL;5247312;b3S;;I;2;RONDONOPOLIS;MT;41609;4483;0;4483;0;4483;12198;0;0;0;0;0;0;12198;NA;0,3675;0,3675;0,3675;NA%;0,4315
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE SAO GONÇALO DO PARA LTDA - SICOOB CREDISAOGONÇALO;41683228;b3S;;I;2;SAO GONCALO DO PARA;MG;41609;4950;0;4950;0;4950;12149;0;0;0;0;0;0;12149;NA;0,4074;0,4074;0,4074;NA%;0,0698
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SANTA IZABEL DO OESTE - CRESOL SANTA IZABEL DO OESTE;5276770;b3S;;I;2;SANTA IZABEL DO OESTE;PR;41609;3171;0;3171;0;3171;12039;0;0;0;0;0;0;12039;NA;0,2634;0,2634;0,2634;NA%;0,0824
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DA INDÚSTRIA E DO COMÉRCIO DE BENS E SERVIÇOS DA REGIÃO METROPOLITANA, ZONA DA MATA E AGRESTE DO ESTADO DE PERNAMBUCO LTDA.- UNICRED EMPRESARIAL;7858553;b3S;;I;2;RECIFE;PE;41609;2639;0;2639;0;2639;12028;0;0;0;0;0;0;12028;NA;0,2194;0,2194;0,2194;NA%;0,0787
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DO GRUPO SAINT GOBAIN;61039038;b3S;;I;2;SAO PAULO;SP;41609;11152;0;11152;0;11152;11892;0;0;0;0;0;0;11892;NA;0,9378;0,9378;0,9378;NA%;0,0003
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE XANXERÊ - CRESOL XANXERÊ;7509426;b3S;;I;2;XANXERE;SC;41609;2172;0;2172;0;2172;11872;0;0;0;0;0;0;11872;NA;0,183;0,183;0,183;NA%;0,0868
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA UNIÃO NO NORDESTE;3102185;b3S;;I;2;JOAO PESSOA;PB;41609;7475;0;7475;0;7475;11857;0;0;0;0;0;0;11857;NA;0,6304;0,6304;0,6304;NA%;0,0487
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO CECREB;67087569;b3S;;I;2;SAO PAULO;SP;41609;12778;0;12778;0;12778;11825;0;0;0;0;0;0;11825;NA;1,0806;1,0806;1,0806;NA%;0,0315
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFESSORES E FUNCIONÁRIOS DA UNIVERSIDADE DE CAXIAS DO SUL - SICREDI COOPERUCS;4525997;b3S;;I;2;CAXIAS DO SUL;RS;41609;3651;0;3651;0;3651;11693;0;0;0;0;0;0;11693;NA;0,3123;0,3123;0,3123;NA%;0,1119
COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO DA SERRA DA CANTAREIRA - SICOOB CANTAREIRA;49069990;b3S;;I;2;GUARULHOS;SP;41609;3595;0;3595;0;3595;11637;0;0;0;0;0;0;11637;NA;0,309;0,309;0,309;NA%;0,4849
LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;71590442;n2;;I;2;ARARAS;SP;41609;1867;0;1867;0;1867;2068;3310;0;2167;0;5476;4087;11631;NA;0,1605;0,1605;0,1605;NA%;0,1422
ESCRITORIO RUY LAGE SOCIEDADE CORRETORA DE TITULOS LTDA;17305319;n2;;I;2;BELO HORIZONTE;MG;41609;4800;0;4800;0;4800;727;0;0;0;10199;10199;704;11630;NA;0,4128;0,4128;0,4128;NA%;0,0027
COOPERATIVA DE CREDITO DOS FORNECEDORES DE CANA E DEMAIS PRODUTORES RURAIS DO CENTRO DO ESTADO DE SAO PAULO - CREDICENTRO;53776852;b3S;;I;2;ARARAQUARA;SP;41609;5955;0;5955;0;5955;11619;0;0;0;0;0;0;11619;NA;0,5126;0,5126;0,5126;NA%;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO WALMART LTDA. - SICOOB COOPERBOM;74026998;b3S;;I;2;SALVADOR;BA;41609;9245;0;9245;0;9245;11618;0;0;0;0;0;0;11618;NA;0,7958;0,7958;0,7958;NA%;0,0325
DISTRI-CASH  DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;10838114;n2;;I;2;POCOS DE CALDAS;MG;41609;2400;0;2400;0;2400;1033;3938;0;0;0;3938;6627;11597;NA;0,2069;0,2069;0,2069;NA%;0,4074
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PÚBLICOS ESTADUAIS DO RIO GRANDE DO SUL EM PORTO ALEGRE E GRANDE PORTO ALEGRE;3973814;b3S;;I;2;PORTO ALEGRE;RS;41609;6033;0;6033;0;6033;11507;0;0;0;0;0;0;11507;NA;0,5243;0,5243;0,5243;NA%;0,0746
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS ESTADUAIS DA REGIÃO METROPOLITANA DE BELÉM LTDA - SICOOB COOESA;83836114;b3S;;I;2;BELEM;PA;41609;7306;0;7306;0;7306;11488;0;0;0;0;0;0;11488;NA;0,636;0,636;0,636;NA%;0,0327
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO IESA E COMERCIANTES DE VESTUÁRIOS DE ARARAQUARA E REGIÃO - SICOOB IESACRED;53236808;b3S;;I;2;ARARAQUARA;SP;41609;8065;0;8065;0;8065;11481;0;0;0;0;0;0;11481;NA;0,7024;0,7024;0,7024;NA%;0,0453
COOPERATIVA    DE    ECONOMIA    E    CRÉDITO   MÚTUO  MINUANO;88325113;b3S;;I;2;CANOAS;RS;41609;11025;0;11025;0;11025;11474;0;0;0;0;0;0;11474;NA;0,9609;0,9609;0,9609;NA%;0,0107
CECM COMERCIANTES DE AUTOMOTORES, PEÇAS E SERVIÇOS DE CUIABÁ E VÁRZEA GRANDE E EMPREGADOS EM SANEAMENTO DO MATO GROSSO E FUNCIONÁRIOS DO SISTEMA FIEMT, FECOMÉRCIO, FAMATO E FETRAMAR - SICOOB MULTIPLO;4310638;b3S;;I;2;CUIABA;MT;41609;2362;0;2362;0;2362;11442;0;0;0;0;0;0;11442;NA;0,2064;0,2064;0,2064;NA%;0,21
FOURTRADE CORRETORA DE CÂMBIO LTDA.;40353377;n2;;I;2;RIO DE JANEIRO;RJ;41609;1627;0;1627;0;1627;1428;1453;0;0;0;1453;8560;11441;NA;0,1422;0,1422;0,1422;NA%;0,1184
DECYSEO CORRETORA DE CAMBIO LTDA.;94968518;n2;;I;2;SAO PAULO;SP;41609;1242;0;1242;0;1242;1025;2591;0;0;0;2591;7782;11398;NA;0,1089;0,1089;0,1089;NA%;0,0805
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CÂNDIDO DE ABREU - CRESOL CÂNDIDO DE ABREU;6100881;b3S;;I;2;CANDIDO DE ABREU;PR;41609;2050;0;2050;0;2050;11355;0;0;0;0;0;0;11355;NA;0,1805;0,1805;0,1805;NA%;0,0944
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA SAÚDE DA REGIÃO DE CARATINGA, MANHUAÇU E CARANGOLA LTDA. - SICOOB PROFISSIONAIS DA SAÚDE;71261184;b3S;;I;2;CARATINGA;MG;41609;3239;0;3239;0;3239;11303;0;0;0;0;0;0;11303;NA;0,2865;0,2865;0,2865;NA%;0,0911
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES UNIVERSIDADE FEDERAL DO ESPIRITO SANTO - CRED-UFES;27302181;b3S;;I;2;VITORIA;ES;41609;8246;0;8246;0;8246;11224;0;0;0;0;0;0;11224;NA;0,7347;0,7347;0,7347;NA%;0,0442
GÁVEA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;7253654;n2;;I;2;RIO DE JANEIRO;RJ;41609;3352;0;3352;0;3352;1227;0;0;0;0;0;9977;11205;NA;0,2992;0,2992;0,2992;NA%;0,1295
COOPERATIVA DE ECONOMIA E CREDITO MUTUO  DOS CORRETORES DE SEGUROS DE PORTO ALEGRE;2999687;b3S;;I;2;PORTO ALEGRE;RS;41609;4479;0;4479;0;4479;11144;0;0;0;0;0;0;11144;NA;0,4019;0,4019;0,4019;NA%;0,0599
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE RENASCENÇA - CRESOL RENASCENÇA;4350225;b3S;;I;2;RENASCENCA;PR;41609;2248;0;2248;0;2248;11140;0;0;0;0;0;0;11140;NA;0,2018;0,2018;0,2018;NA%;0,0939
MUNDINVEST S.A.-CORRETORA DE CAMBIO E VALORES MOBILIARIOS;25674235;n2;;I;2;BELO HORIZONTE;MG;41609;34772;0;34772;0;34772;1789;0;0;0;0;0;9342;11132;NA;3,1237;3,1237;3,1237;NA%;0,0039
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DA COCRED-COPERCANA-CANAOESTE - SICOOB CRED COPERCANA;64739121;b3S;;I;2;SERTAOZINHO;SP;41609;6734;0;6734;0;6734;11105;0;0;0;0;0;0;11105;NA;0,6065;0,6065;0,6065;NA%;0,0816
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TEÓFILO OTONI LTDA.;1709266;b3S;;I;2;TEOFILO OTONI;MG;41609;4129;0;4129;0;4129;11096;0;0;0;0;0;0;11096;NA;0,3721;0,3721;0,3721;NA%;0,0437
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA;2833202;b3S;;I;2;VITORIA DA CONQUISTA;BA;41609;5360;0;5360;0;5360;11070;0;0;0;0;0;0;11070;NA;0,4842;0,4842;0,4842;NA%;0,0242
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO DO RIO GRANDE DO SUL-SICREDI JUSTIÇA;3453295;b3S;;I;2;PORTO ALEGRE;RS;41609;1785;0;1785;0;1785;11055;0;0;0;0;0;0;11055;NA;0,1614;0,1614;0,1614;NA%;0,3044
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTA LÚCIA - CRESOL SANTA LÚCIA;7268499;b3S;;I;2;SANTA LUCIA;PR;41609;2537;0;2537;0;2537;11003;0;0;0;0;0;0;11003;NA;0,2305;0,2305;0,2305;NA%;0,1031
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE IVAIPORA - CRESOL IVAIPORA;5231945;b3S;;I;2;IVAIPORA;PR;41609;2105;0;2105;0;2105;10990;0;0;0;0;0;0;10990;NA;0,1915;0,1915;0,1915;NA%;0,0828
BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;13486793;n2;;I;2;SAO PAULO;SP;41609;2100;0;2100;0;2100;0;0;0;0;0;0;10983;10983;NA;0,1912;0,1912;0,1912;NA%;0,0914
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ITATIBA DO SUL - CRESOL ITATIBA DO SUL;5745533;b3S;;I;2;ITATIBA DO SUL;RS;41609;2025;0;2025;0;2025;10970;0;0;0;0;0;0;10970;NA;0,1846;0,1846;0,1846;NA%;0,0557
BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6373777;n2;;I;2;RECIFE;PE;41609;1149;0;1149;0;1149;719;4281;0;0;0;4281;5923;10923;NA;0,1052;0,1052;0,1052;NA%;0,4485
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RHODIA PAULINIA;46058731;b3S;;I;2;PAULINIA;SP;41609;15195;0;15195;0;15195;10892;0;0;0;0;0;0;10892;NA;1,3951;1,3951;1,3951;NA%;0,0002
COOPERATIVA DE CREDITO DE CERES E RIALMA LTDA;9576849;b3S;;I;2;CERES;GO;41609;4491;0;4491;0;4491;10890;0;0;0;0;0;0;10890;NA;0,4124;0,4124;0,4124;NA%;0,0195
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TETRA PAK;67341487;b3S;;I;2;MONTE MOR;SP;41609;14822;0;14822;0;14822;10888;0;0;0;0;0;0;10888;NA;1,3613;1,3613;1,3613;NA%;0,0002
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METALÚRGICOS DA GRANDE SÃO PAULO - SICOOB METALCRED;4833655;b3S;;I;2;SAO PAULO;SP;41609;9368;0;9368;0;9368;10812;0;0;0;0;0;0;10812;NA;0,8665;0,8665;0,8665;NA%;0,0264
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ÁGUAS DE CHAPECÓ - CRESOL ÁGUAS DE CHAPECÓ;7514202;b3S;;I;2;AGUAS DE CHAPECO;SC;41609;1934;0;1934;0;1934;10711;0;0;0;0;0;0;10711;NA;0,1806;0,1806;0,1806;NA%;0,1264
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE RIO CRIXÁS LTDA.;7108146;b3S;;I;2;CRIXAS;GO;41609;6298;0;6298;0;6298;10669;0;0;0;0;0;0;10669;NA;0,5903;0,5903;0,5903;NA%;0,1241
HOYA CORRETORA DE VALORES E CAMBIO LTDA;34974170;n2;;I;2;RIO DE JANEIRO;RJ;41609;10467;0;10467;0;10467;0;0;0;0;0;0;10590;10590;NA;0,9884;0,9884;0,9884;NA%;0,066
SENFF S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11970623;n1;;I;2;CURITIBA;PR;41609;7416;0;7416;0;7416;8191;0;0;0;0;0;2327;10519;NA;0,705;0,705;0,705;NA%;0,0015
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BLUMENAU - CRESOL BLUMENAU;7522059;b3S;;I;2;BLUMENAU;SC;41609;2502;0;2502;0;2502;10507;0;0;0;0;0;0;10507;NA;0,2381;0,2381;0,2381;NA%;0,1058
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE E DA EDUCAÇÃO DO NORTE PAULISTA - UNICRED NORTE PAULISTA;2250781;b3S;;I;2;BEBEDOURO;SP;41609;3187;0;3187;0;3187;10506;0;0;0;0;0;0;10506;NA;0,3034;0,3034;0,3034;NA%;0,1325
UNICRED CABO FRIO, COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE SAÚDE DE CABO FRIO LTDA.;2214201;b3S;;I;2;CABO FRIO;RJ;41609;5412;0;5412;0;5412;10487;0;0;0;0;0;0;10487;NA;0,5161;0,5161;0,5161;NA%;0,0529
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIMENTA LTDA. - SICOOB CREDIPIMENTA;42934794;b3S;;I;2;PIMENTA;MG;41609;4107;0;4107;0;4107;10484;0;0;0;0;0;0;10484;NA;0,3918;0,3918;0,3918;NA%;0,087
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA DERSA, SECRETARIA ESTADUAL DE LOGÍSTICA E TRANSPORTES E ÓRGÃOS SUBORDINADOS DO ESTADO DE SÃO PAULO - COOPTRANSP;66555665;b3S;;I;2;SAO PAULO;SP;41609;10917;0;10917;0;10917;10458;0;0;0;0;0;0;10458;NA;1,0439;1,0439;1,0439;NA%;0,011
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE CURITIBA - SICREDI COPERCREDI PR;9035503;b3S;;I;2;COLOMBO;PR;41609;1659;0;1659;230;1889;10453;0;0;0;0;0;0;10453;NA;0,1587;0,1587;0,1807;NA%;0,4254
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SANTA MARIA-CRESOL SANTA MARIA;5220232;b3S;;I;2;SANTA MARIA;RS;41609;1723;0;1723;0;1723;10451;0;0;0;0;0;0;10451;NA;0,1649;0,1649;0,1649;NA%;0,1501
PENTAGONO S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;17343682;n2;;I;2;RIO DE JANEIRO;RJ;41609;1220;0;1220;0;1220;0;0;0;0;0;0;10433;10433;NA;0,1169;0,1169;0,1169;NA%;0,1946
CHG-MERIDIAN DO BRASIL ARRENDAMENTO MERCANTIL S.A.;18539102;n1;;I;3;BARUERI;SP;41609;11387;0;11387;0;11387;9898;0;0;501;0;501;0;10400;NA;1,0949;1,0949;1,0949;NA%;0,019
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PEROLA D'OESTE - CRESOL PEROLA D'OESTE;5138766;b3S;;I;2;PEROLA D'OESTE;PR;41609;2450;0;2450;0;2450;10394;0;0;0;0;0;0;10394;NA;0,2357;0,2357;0,2357;NA%;0,0689
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS NOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB FEDERAL;37497245;b3S;;I;2;CUIABA;MT;41609;7801;0;7801;0;7801;10358;0;0;0;0;0;0;10358;NA;0,7531;0,7531;0,7531;NA%;0,1832
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CAPANEMA - CRESOL CAPANEMA;1201006;b3S;;I;2;CAPANEMA;PR;41609;2009;0;2009;0;2009;10323;0;0;0;0;0;0;10323;NA;0,1946;0,1946;0,1946;NA%;0,087
BALUARTE S.A. CORRETORA DE CAMBIO;61688131;n2;;I;2;SAO PAULO;SP;41609;6837;0;6837;0;6837;8862;0;0;0;0;0;1399;10261;NA;0,6663;0,6663;0,6663;NA%;0,2882
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BOA VENTURA DE SÃO ROQUE - CRESOL BOA VENTURA DE SÃO ROQUE;6115743;b3S;;I;2;BOA VENTURA DE SAO ROQUE;PR;41609;1870;0;1870;0;1870;10237;0;0;0;0;0;0;10237;NA;0,1827;0,1827;0,1827;NA%;0,0954
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIFISCO;4546162;b3S;;I;2;SAO PAULO;SP;41609;7564;0;7564;0;7564;10148;0;0;0;0;0;0;10148;NA;0,7454;0,7454;0,7454;NA%;0,0036
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO CVRD E ENTIDADES VINCULADAS LTDA.;33924028;b3S;;I;2;RIO DE JANEIRO;RJ;41609;4545;0;4545;0;4545;10126;0;0;0;0;0;0;10126;NA;0,4489;0,4489;0,4489;NA%;0,0537
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SANTO ANTONIO DO SUDOESTE - CRESOL SANTO ANTONIO DO SUDOESTE;4649750;b3S;;I;2;SANTO ANTONIO DO SUDOESTE;PR;41609;2617;0;2617;0;2617;10094;0;0;0;0;0;0;10094;NA;0,2592;0,2592;0,2592;NA%;0,0922
COOPERATIVA DE CRÉDITO DOS PLANTADORES DE CANA DA REGIÃO DE LENÇÓIS PAULISTA;50848910;b3S;;I;2;LENCOIS PAULISTA;SP;41609;3129;0;3129;0;3129;10083;0;0;0;0;0;0;10083;NA;0,3103;0,3103;0,3103;NA%;0,0123
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA VILLARES METALS;53846242;b3S;;I;2;SUMARE;SP;41609;12200;0;12200;0;12200;10016;0;0;0;0;0;0;10016;NA;1,218;1,218;1,218;NA%;0,002
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA E MICRORREGIÕES LTDA.;1720488;b3S;;I;2;GOIANIA;GO;41609;5394;0;5394;0;5394;9981;0;0;0;0;0;0;9981;NA;0,5404;0,5404;0,5404;NA%;0,0147
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE IPUMIRIM - CRESOL IPUMIRIM;5427501;b3S;;I;2;IPUMIRIM;SC;41609;1827;0;1827;0;1827;9859;0;0;0;0;0;0;9859;NA;0,1853;0,1853;0,1853;NA%;0,078
VISION S.A. CORRETORA DE CAMBIO;4062902;n2;;I;2;SAO PAULO;SP;41609;1142;0;1142;0;1142;1164;164;0;54;0;219;8456;9839;NA;0,1161;0,1161;0,1161;NA%;0,1227
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;b3S;;I;2;DORES DO INDAIA;MG;41609;3952;0;3952;0;3952;9832;0;0;0;0;0;0;9832;NA;0,4019;0,4019;0,4019;NA%;0,1394
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE INDAIAL - SC;8083363;b3S;;I;2;INDAIAL;SC;41609;2066;0;2066;0;2066;9828;0;0;0;0;0;0;9828;NA;0,2102;0,2102;0,2102;NA%;0,1186
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO MIGUEL DO IGUAÇU - CRESOL SÃO MIGUEL DO IGUAÇU;11969853;b3S;;I;2;SAO MIGUEL DO IGUACU;PR;41609;2035;0;2035;0;2035;9769;0;0;0;0;0;0;9769;NA;0,2083;0,2083;0,2083;NA%;0,0833
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ITAPERUÇU - CRESOL ITAPERUÇU;4496867;b3S;;I;2;ITAPERUCU;PR;41609;2682;0;2682;0;2682;9764;0;0;0;0;0;0;9764;NA;0,2747;0,2747;0,2747;NA%;0,0798
