Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE AJURICABA - SICREDI AJURICABA RS;93136471;b3S;;I;2;AJURICABA;RS;41426;NA;NA;13164;0;12168;53962;0;0;0;0;0;0;53962;NA;NA%;NA%;0,2255;NA%;0,1829
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE CAPIVARI;49389307;b3S;;I;2;CAPIVARI;SP;41426;NA;NA;8254;0;8028;53623;0;0;0;0;0;0;53623;NA;NA%;NA%;0,1497;NA%;0,273
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;;I;2;TEOFILO OTONI;MG;41426;NA;NA;21942;0;21875;53548;0;0;0;0;0;0;53548;NA;NA%;NA%;0,4085;NA%;0,1028
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;41426;NA;NA;52225;0;21005;40830;0;0;29;0;29;12484;53343;NA;NA%;NA%;0,3938;NA%;0,3434
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10694628;n1;;I;2;NATAL;RN;41426;NA;NA;19708;0;19708;36391;0;0;0;0;0;16786;53177;NA;NA%;NA%;0,3706;NA%;0,0822
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ALPINÓPOLIS LTDA. - SICOOB CREDIALP;25353939;b3S;;I;2;ALPINOPOLIS;MG;41426;NA;NA;11053;0;10968;52575;0;0;0;0;0;0;52575;NA;NA%;NA%;0,2086;NA%;0,0842
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;;I;2;FLORIANOPOLIS;SC;41426;NA;NA;10975;0;10975;52435;0;0;0;0;0;0;52435;NA;NA%;NA%;0,2093;NA%;0,2208
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR LTDA. - SICOOB COFAL;21797311;b3S;;I;2;BELO HORIZONTE;MG;41426;NA;NA;25206;0;24791;52328;0;0;0;0;0;0;52328;NA;NA%;NA%;0,4738;NA%;0,0314
CODEPE - CORRETORA DE VALORES S.A.;9512542;n2;;I;2;RECIFE;PE;41426;NA;NA;34402;69;34470;4499;2761;0;19062;25323;47146;0;51645;NA;NA%;NA%;0,6674;NA%;0,0898
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO E MÉDIO SÃO FRANCISCO LTDA - SICOOB SÃO FRANCISCO.;912488;b3S;;I;2;MORADA NOVA DE MINAS;MG;41426;NA;NA;11981;0;11966;51476;0;0;0;0;0;0;51476;NA;NA%;NA%;0,2325;NA%;0,3299
CENTRAL DAS COOPERATIVAS DE CREDITO DO ESTADO DO PARANÁ - SICOOB CENTRAL PARANÁ;5036532;b3C;;I;2;MARINGA;PR;41426;NA;NA;28075;0;18048;36047;0;0;705;0;705;14539;51291;NA;NA%;NA%;0,3519;NA%;0,4873
DOMUS COMPANHIA HIPOTECÁRIA;10372647;n1;;I;2;RIO DE JANEIRO;RJ;41426;NA;NA;9281;0;9281;47139;0;0;0;0;0;4065;51204;NA;NA%;NA%;0,1813;NA%;0,037
COOPERATIVA DE CRÉDITO DE MONTE CARMELO E REGIÃO LTDA. - SICOOB MONTECREDI;71392047;b3S;;I;2;MONTE CARMELO;MG;41426;NA;NA;13651;0;13622;51183;0;0;0;0;0;0;51183;NA;NA%;NA%;0,2661;NA%;0,0787
F.D'GOLD - DISTRIBUIDORA DE TÍTULOS E VALORES MOB ILIÁRIOS LTDA.;8673569;n2;;I;2;SAO PAULO;SP;41426;NA;NA;3085;0;3085;914;44500;0;0;0;44500;5393;50807;NA;NA%;NA%;0,0607;NA%;0,0732
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE TRANSPORTES DE VEÍCULOS DOS MUNICÍPIOS DE SANTO ANDRÉ, SÃO BERNARDO DO CAMPO, SÃO CAETANO DO SUL, DIADEMA, MAUÁ E RIBEIRÃO PIRES-CREDCEG;7789195;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;41426;NA;NA;16026;0;16026;50425;0;0;0;0;0;0;50425;NA;NA%;NA%;0,3178;NA%;0,0123
SCHRODER INVESTMENT MANAGEMENT BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;92886662;n2;;I;3;SAO PAULO;SP;41426;NA;NA;14395;0;14395;4606;13816;0;0;0;13816;31944;50366;NA;NA%;NA%;0,2858;NA%;0,0625
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SERTÃO BAIANO - SICOOB SERTÃO;2057584;b3S;;I;2;PINTADAS;BA;41426;NA;NA;21251;0;21067;50271;0;0;0;0;0;0;50271;NA;NA%;NA%;0,4191;NA%;0,0996
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;;I;2;ITAUNA;MG;41426;NA;NA;11279;0;11242;50202;0;0;0;0;0;0;50202;NA;NA%;NA%;0,2239;NA%;0,1809
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TRÊS PONTAS LTDA. - SICOOB COPERSUL;18966739;b3S;;I;2;TRES PONTAS;MG;41426;NA;NA;10301;0;10255;49686;0;0;0;0;0;0;49686;NA;NA%;NA%;0,2064;NA%;0,1738
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58290800;b3S;;I;2;CRUZEIRO;SP;41426;NA;NA;56767;5;56771;49473;0;0;0;0;0;0;49473;NA;NA%;NA%;1,1475;NA%;0,0064
COOPERATIVA DE CREDITO RURAL DE ARAGUARI LTDA. - SICOOB ARACREDI;68987;b3S;;I;2;ARAGUARI;MG;41426;NA;NA;11387;216;11573;49143;0;0;0;0;0;0;49143;NA;NA%;NA%;0,2355;NA%;0,0422
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARANÉSIA LTDA. - SICOOB RURALCREDI;24048910;b3S;;I;2;GUARANESIA;MG;41426;NA;NA;17627;0;17567;49077;0;0;0;0;0;0;49077;NA;NA%;NA%;0,358;NA%;0,0492
SICOOB NOSSACOOP-COOP.DE ECON. E CRÉD. DOS EMPREGADOS DAS INSTITUIÇÕES DE ENSINO SUPERIOR E PESQUISAS CIENTÍFICA E TECNOLÓGICA E DOS SERVIDORES DO MINISTÉRIO DO TRABALHO E EMPREGO DE MINAS GERAIS LTDA;1760242;b3S;;I;2;BELO HORIZONTE;MG;41426;NA;NA;19038;0;18408;48913;0;0;0;0;0;0;48913;NA;NA%;NA%;0,3763;NA%;0,0371
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;;I;2;PORTO VELHO;RO;41426;NA;NA;17560;0;12541;43179;0;0;6;0;6;5236;48421;NA;NA%;NA%;0,259;NA%;0,3519
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE CONFECÇÃO DE PARACATU E REGIÃO NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIPARNOR;698609;b3S;;I;2;PARACATU;MG;41426;NA;NA;26072;0;25750;48371;0;0;0;0;0;0;48371;NA;NA%;NA%;0,5323;NA%;0,043
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITURAMA LTDA. - SICOOB CREDIRAMA;3412878;b3S;;I;2;ITURAMA;MG;41426;NA;NA;10129;0;10121;48253;0;0;0;0;0;0;48253;NA;NA%;NA%;0,2097;NA%;0,2397
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE ARARAQUARA E REGIÃO - SICREDI UNIÃO CENTRO NORTE PAULISTA SP;73113243;b3S;;I;2;ARARAQUARA;SP;41426;NA;NA;11172;0;10339;48251;0;0;0;0;0;0;48251;NA;NA%;NA%;0,2143;NA%;0,2067
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COSAN - BARRACRED COSAN;1439107;b3S;;I;2;BARRA BONITA;SP;41426;NA;NA;47616;0;47616;48217;0;0;0;0;0;0;48217;NA;NA%;NA%;0,9875;NA%;0,0194
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;;I;2;NITEROI;RJ;41426;NA;NA;20586;0;20586;48026;0;0;0;0;0;0;48026;NA;NA%;NA%;0,4287;NA%;0,0277
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41931445;b3S;;I;2;FORMIGA;MG;41426;NA;NA;9978;0;9903;47729;0;0;0;0;0;0;47729;NA;NA%;NA%;0,2075;NA%;0,295
BEXS;51743;b2;;C;2;SAO PAULO;SP;41426;NA;NA;7739;0;7739;16312;14391;0;0;0;14391;16820;47523;NA;NA%;NA%;0,1628;NA%;0,0978
RENASCENCA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62287735;n2;;I;2;SAO PAULO;SP;41426;NA;NA;42558;0;42558;14050;0;0;0;0;0;33281;47330;NA;NA%;NA%;0,8992;NA%;0,0351
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;;I;2;ERECHIM;RS;41426;NA;NA;8095;0;8095;47160;0;0;0;0;0;0;47160;NA;NA%;NA%;0,1717;NA%;0,0859
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO DA UNIÃO E MPU EM MINAS GERAIS LTDA. - SICOOB COOPJUS;25363615;b3S;;I;2;BELO HORIZONTE;MG;41426;NA;NA;40529;0;40529;47154;0;0;0;0;0;0;47154;NA;NA%;NA%;0,8595;NA%;0,0123
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DO ESTADO DE SÃO PAULO - SICREDI CENTRO PAULISTA SP;3974280;b3S;;I;2;BAURU;SP;41426;NA;NA;9276;0;8454;45353;0;0;0;0;0;1657;47009;NA;NA%;NA%;0,1798;NA%;0,1
SICOOB CREDINOVA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE NOVA SERRANA LTDA.;1667766;b3S;;I;2;NOVA SERRANA;MG;41426;NA;NA;18804;0;18804;46822;0;0;0;0;0;0;46822;NA;NA%;NA%;0,4016;NA%;0,0646
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO NORTE DO PARANÁ - SICOOB ALIANÇA;6174009;b3S;;I;2;APUCARANA;PR;41426;NA;NA;10923;0;10923;46601;0;0;0;0;0;0;46601;NA;NA%;NA%;0,2344;NA%;0,0859
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;;I;2;BELO HORIZONTE;MG;41426;NA;NA;16792;0;16507;46474;0;0;0;0;0;0;46474;NA;NA%;NA%;0,3552;NA%;0,0145
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA ZONA DA MATA MINEIRA E SUL DO ESPÍRITO SANTO - UNICRED SUDESTE;86389236;b3S;;I;2;UBA;MG;41426;NA;NA;9400;0;9400;46414;0;0;0;0;0;0;46414;NA;NA%;NA%;0,2025;NA%;0,1405
FAIR CORRETORA DE CAMBIO S.A.;32648370;n2;;I;2;SAO PAULO;SP;41426;NA;NA;3506;2317;5823;7473;1919;0;3530;5012;10461;28013;45948;NA;NA%;NA%;0,1267;NA%;0,048
COOPERATIVA DE CRÉDITO RURAL DE ABELARDO LUZ - SULCREDI/CREDILUZ;1073966;b3S;;I;2;ABELARDO LUZ;SC;41426;NA;NA;12674;0;12674;45815;0;0;0;0;0;0;45815;NA;NA%;NA%;0,2766;NA%;0,0839
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL;106180;b3C;;I;2;CUIABA;MT;41426;NA;NA;15475;0;12444;45669;0;0;0;0;0;0;45669;NA;NA%;NA%;0,2725;NA%;0,4944
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;;I;2;LAGOA DA PRATA;MG;41426;NA;NA;10555;0;10503;45655;0;0;0;0;0;0;45655;NA;NA%;NA%;0,23;NA%;0,0723
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA QUARTA COLÔNIA DO RGS - SICREDI QUARTA COLÔNIA;87755047;b3S;;I;2;NOVA PALMA;RS;41426;NA;NA;15582;0;14342;45209;0;0;0;0;0;0;45209;NA;NA%;NA%;0,3172;NA%;0,1613
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;;I;2;PORTO ALEGRE;RS;41426;NA;NA;7982;172;8154;40887;0;0;0;0;0;0;44976;NA;NA%;NA%;0,1813;NA%;0,0453
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DO SECOVI-GO E DOS SERVIDORES PÚBLICOS DO ESTADO DE GOIÁS LTDA;7599206;b3S;;I;2;GOIANIA;GO;41426;NA;NA;17357;0;17204;44970;0;0;0;0;0;0;44970;NA;NA%;NA%;0,3826;NA%;0,032
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE ARARAS E REGIÃO - UNICRED ANHANGUERA;2647564;b3S;;I;2;ARARAS;SP;41426;NA;NA;7347;0;7347;44853;0;0;0;0;0;0;44853;NA;NA%;NA%;0,1638;NA%;0,1381
OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;11495073;n2;;I;2;SAO PAULO;SP;41426;NA;NA;7746;0;7746;11891;15926;0;0;0;15926;16806;44623;NA;NA%;NA%;0,1736;NA%;0,0943
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;;I;2;FLORIANOPOLIS;SC;41426;NA;NA;7108;0;7108;44504;0;0;0;0;0;0;44504;NA;NA%;NA%;0,1597;NA%;0,0874
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE HOLAMBRA - SICREDI HOLAMBRA SP;57647653;b3S;;I;2;HOLAMBRA;SP;41426;NA;NA;7641;0;7041;44442;0;0;0;0;0;0;44442;NA;NA%;NA%;0,1584;NA%;0,3189
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE TRANSPORTES DO ESTADO DE SANTA CATARINA   TRANSPOCRED;8075352;b3S;;I;2;FLORIANOPOLIS;SC;41426;NA;NA;9725;0;9725;44356;0;0;0;0;0;0;44356;NA;NA%;NA%;0,2193;NA%;0,0707
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BOTUVERÁ - CRESOL BOTUVERÁ;8297831;b3S;;I;2;BOTUVERA;SC;41426;NA;NA;8849;0;8849;44351;0;0;0;0;0;0;44351;NA;NA%;NA%;0,1995;NA%;0,0484
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS REGIÕES SUDOESTE, SUL E OESTE DE GOIÁS;3047549;b3S;;I;2;RIO VERDE;GO;41426;NA;NA;12139;0;12139;44339;0;0;0;0;0;0;44339;NA;NA%;NA%;0,2738;NA%;0,0577
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA;2641032;b3S;;I;2;SANTA MARIA;RS;41426;NA;NA;11303;24;11327;43664;0;0;0;0;0;0;43664;NA;NA%;NA%;0,2594;NA%;0,0184
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO  MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO DO ESTADO DO PARÁ LTDA - COIMPPA;84156470;b3S;;I;2;BELEM;PA;41426;NA;NA;34637;0;34613;43547;0;0;0;0;0;0;43547;NA;NA%;NA%;0,7949;NA%;0,0178
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.;41805003;b3S;;I;2;PIUMHI;MG;41426;NA;NA;9558;0;9558;43176;0;0;0;0;0;0;43176;NA;NA%;NA%;0,2214;NA%;0,1595
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GETULIO VARGAS-CRESOL GETÚLIO VARGAS;5241145;b3S;;I;2;GETULIO VARGAS;RS;41426;NA;NA;5619;0;5619;43065;0;0;0;0;0;0;43065;NA;NA%;NA%;0,1305;NA%;0,2729
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ÁGUAS MORNAS - CRESOL ÁGUAS MORNAS;7512780;b3S;;I;2;AGUAS MORNAS;SC;41426;NA;NA;7026;0;7026;43049;0;0;0;0;0;0;43049;NA;NA%;NA%;0,1632;NA%;0,2982
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS  PROFISSIONAIS DA SAÚDE DE NÍVEL SUPERIOR DE MANAUS LTDA.;1566038;b3S;;I;2;MANAUS;AM;41426;NA;NA;28855;0;28855;43015;0;0;0;0;0;0;43015;NA;NA%;NA%;0,6708;NA%;0,0582
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO DO ESTADO DO RIO DE JANEIRO LTDA.;2000895;b3S;;I;2;RIO DE JANEIRO;RJ;41426;NA;NA;29695;0;29691;42999;0;0;0;0;0;0;42999;NA;NA%;NA%;0,6905;NA%;0,0199
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CASCAVEL - CRESOL CASCAVEL;2448310;b3S;;I;2;CASCAVEL;PR;41426;NA;NA;8474;0;8474;42976;0;0;0;0;0;0;42976;NA;NA%;NA%;0,1972;NA%;0,0934
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE FRANCISCO BELTRAO - CRESOL FRANCISCO BELTRAO;2698001;b3S;;I;2;FRANCISCO BELTRAO;PR;41426;NA;NA;6974;0;6974;42936;0;0;0;0;0;0;42936;NA;NA%;NA%;0,1624;NA%;0,0685
COOPERATIVA DE CRÉDITO RURAL E DOS SERVIDORES PÚBLICOS ESTADUAIS DO ESTADO DO TOCANTINS - SICREDI UNIÃO CERRADO;3836609;b3S;;I;2;DIANOPOLIS;TO;41426;NA;NA;9419;0;8674;42913;0;0;0;0;0;0;42913;NA;NA%;NA%;0,2021;NA%;0,3305
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS DO ESTADO DO RIO DE JANEIRO LTDA. - UNICRED CENTRAL RJ;86774775;b3C;;I;2;RIO DE JANEIRO;RJ;41426;NA;NA;22794;0;22794;40737;0;0;1415;0;1415;440;42592;NA;NA%;NA%;0,5352;NA%;0,1966
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;;I;2;FOZ DO IGUACU;PR;41426;NA;NA;9548;0;9548;42531;0;0;0;0;0;0;42531;NA;NA%;NA%;0,2245;NA%;0,0905
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL - SICREDI AJURIS;3750034;b3S;;I;2;PORTO ALEGRE;RS;41426;NA;NA;9876;0;9058;42405;0;0;0;0;0;0;42405;NA;NA%;NA%;0,2136;NA%;0,133
UNICRED BELÉM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE E DO FUNCIONALISMO PÚBLICO DE BELÉM;83315408;b3S;;I;2;BELEM;PA;41426;NA;NA;18140;0;18140;42220;0;0;0;0;0;0;42300;NA;NA%;NA%;0,4288;NA%;0,3152
BANCO WOORI BANK DO BRASIL S.A.;15357060;b1;;I;3;SAO PAULO;SP;41426;NA;NA;38278;0;38278;23640;0;0;913;0;913;17631;42183;NA;NA%;NA%;0,9074;NA%;0,0173
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;;I;2;CATANDUVA;SP;41426;NA;NA;46382;0;46382;42139;0;0;0;0;0;0;42139;NA;NA%;NA%;1,1007;NA%;0,0148
CREDSUPER - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;4138455;b3S;;I;2;NATAL;RN;41426;NA;NA;13912;0;13912;42072;0;0;0;0;0;0;42072;NA;NA%;NA%;0,3307;NA%;0,1056
ALPES CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;3882245;n2;;I;2;SAO PAULO;SP;41426;NA;NA;6114;2381;8495;6482;0;0;4;2;6;35448;41937;NA;NA%;NA%;0,2026;NA%;0,22
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRANCISCO BELTRÃO - SICOOB CRESUD;2466552;b3S;;I;2;FRANCISCO BELTRAO;PR;41426;NA;NA;8070;0;8070;41801;0;0;0;0;0;0;41801;NA;NA%;NA%;0,193;NA%;0,1262
UNICRED DE NOVA FRIBURGO - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE SAUDE DE NOVA FRIBURGO LTDA;918800;b3S;;I;2;NOVA FRIBURGO;RJ;41426;NA;NA;11653;0;11653;41441;0;0;0;0;0;0;41441;NA;NA%;NA%;0,2812;NA%;0,0653
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DA MANTIQUEIRA LTDA. - SICOOB CREDICAMPO;21661202;b3S;;I;2;ENTRE RIOS DE MINAS;MG;41426;NA;NA;9969;0;9940;41377;0;0;0;0;0;0;41377;NA;NA%;NA%;0,2402;NA%;0,1362
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTO CRISTO - CRESOL SANTO CRISTO;6031727;b3S;;I;2;SANTO CRISTO;RS;41426;NA;NA;5713;0;5713;41211;0;0;0;0;0;0;41211;NA;NA%;NA%;0,1386;NA%;0,1717
COOPERATIVA DE CRÉDITO RURAL DE PITANGUI LTDA-SICOOB CREDICOOP;41931221;b3S;;I;2;PITANGUI;MG;41426;NA;NA;14723;0;14661;40837;0;0;0;0;0;0;40837;NA;NA%;NA%;0,359;NA%;0,1433
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;;I;2;JI-PARANA;RO;41426;NA;NA;13539;0;13539;36267;0;0;245;0;245;4205;40716;NA;NA%;NA%;0,3325;NA%;0,036
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO SUL DE MINAS LTDA. - UNICRED SUL DE MINAS;71418784;b3S;;I;2;VARGINHA;MG;41426;NA;NA;5909;0;5909;40550;0;0;0;0;0;0;40550;NA;NA%;NA%;0,1457;NA%;0,1946
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;;I;2;GOIANIA;GO;41426;NA;NA;31278;0;30427;40490;0;0;0;0;0;0;40490;NA;NA%;NA%;0,7515;NA%;0,0102
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;;I;2;SAO PAULO;SP;41426;NA;NA;14379;179;14540;40262;0;0;0;0;0;0;40262;NA;NA%;NA%;0,3611;NA%;0,1226
RENOVA S.A. CORRETORA DE CÂMBIO;72760713;n2;;I;2;SAO PAULO;SP;41426;NA;NA;3465;0;3143;3558;10486;0;0;0;10486;26081;40124;NA;NA%;NA%;0,0783;NA%;0,593
BANCO INDUSCRED DE INVESTIMENTO S.A.;33588252;b2;;I;2;SAO PAULO;SP;41426;NA;NA;18075;0;18075;37526;0;0;0;0;0;2518;40044;NA;NA%;NA%;0,4514;NA%;0,0022
GRAZZIOTIN FINANCIADORA S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;6339468;n1;;I;2;PASSO FUNDO;RS;41426;NA;NA;22490;0;22490;20454;0;0;3295;0;3295;16117;39867;NA;NA%;NA%;0,5641;NA%;0
PETRA;51688;b1;;C;2;CURITIBA;PR;41426;NA;NA;12488;-94;12395;12374;0;0;81;194;276;27124;39774;NA;NA%;NA%;0,3116;NA%;0,1839
JURISCRED - COOPERATIVA DE CRÉDITO DOS MEMBROS DO PODER JUDICIÁRIO, DO MINISTÉRIO PÚBLICO, DE ÓRGÃOS JURÍDICOS E DE SERVIDORES PÚBLICOS CIVIS ESTADUAIS E MUNICIPAIS EM ALAGOAS;4179861;b3S;;I;2;MACEIO;AL;41426;NA;NA;21599;0;21599;39696;0;0;0;0;0;0;39696;NA;NA%;NA%;0,5441;NA%;0,0396
ASSOCIACAO DE POUPANCA E EMPRESTIMO DE PERNAMBUCO-APEPE;10959245;n1;;I;2;RECIFE;PE;41426;NA;NA;5217;0;5217;37741;0;0;0;0;0;1727;39468;NA;NA%;NA%;0,1322;NA%;0,0083
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO SUL DA BAHIA - UNICRED REGIÃO SUL DA BAHIA;97489280;b3S;;I;2;ITABUNA;BA;41426;NA;NA;22687;0;22687;39083;0;0;0;0;0;0;39083;NA;NA%;NA%;0,5805;NA%;0,1106
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PARAÍSO DO TOCANTINS E REGIÃO LTDA;26960328;b3S;;I;2;PARAISO DO NORTE DO TOCANTINS;TO;41426;NA;NA;18523;0;18018;39003;0;0;0;0;0;0;39003;NA;NA%;NA%;0,462;NA%;0,0775
NATIXIS BRASIL S.A. BANCO MÚLTIPLO;9274232;b1;;I;3;SAO PAULO;SP;41426;NA;NA;115533;-3728;111805;9565;0;0;0;0;0;29292;38857;NA;NA%;NA%;2,8773;NA%;0,0258
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71207740;b3S;;I;2;IRAI DE MINAS;MG;41426;NA;NA;13304;0;13187;38784;0;0;0;0;0;0;38784;NA;NA%;NA%;0,34;NA%;0,074
