Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;41426;17446;0;0;50793;1263;69502;0;0;0;0;0;0;0;8144;77646;0;3895;81541;0;27821;109361
BANCO AZTECA DO BRASIL S.A.;9391857;b1;;I;3;RECIFE;PE;41426;517;0;0;78807;0;79324;0;0;0;0;0;0;0;0;79324;0;4853;84177;0;24463;108640
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA. ? SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;41426;20814;0;0;26645;568;48027;0;0;0;0;0;0;0;15985;64012;0;17846;81858;0;26330;108187
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;41426;12579;0;0;62736;25;75340;0;0;0;0;0;0;0;15818;91158;0;1078;92236;0;15608;107844
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI EMPRESARIAL;2843443;b3S;;I;2;JOINVILLE;SC;41426;19558;0;320;60430;1032;81340;0;0;0;0;0;0;0;1367;82707;0;6710;89417;0;17184;106600
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;41426;10728;0;0;68477;2708;81913;0;0;0;0;0;0;0;1203;83117;0;1586;84702;0;20014;104716
COOPERATIVA DE CRÉDITO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;;I;2;ARAXA;MG;41426;20848;0;0;40549;0;61396;0;0;0;0;0;0;0;993;62389;0;21871;84260;29;20421;104711
COOPERATIVA DE CRÉDITO RURAL DE CÂNDIDO MOTA;66788142;b3S;;I;2;CANDIDO MOTA;SP;41426;15341;0;0;33418;0;48759;0;0;0;0;0;0;0;36015;84774;0;3088;87862;0;16512;104374
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;;I;2;ITAPEMA;SC;41426;21552;0;0;61228;0;82780;0;0;0;0;0;0;0;1432;84212;0;5916;90128;0;14114;104242
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;41426;9963;0;0;56063;3093;69119;0;0;0;0;0;0;0;12026;81145;0;2452;83597;0;20292;103889
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;41426;20918;0;0;40454;593;61965;0;0;0;0;0;0;0;8451;70416;0;2750;73166;0;30224;103390
DREBES FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11271860;n1;;I;2;ELDORADO;RS;41426;0;0;0;0;0;0;0;0;0;0;0;78029;78029;0;78029;0;8865;86894;0;14876;101770
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;;I;2;UBERLANDIA;MG;41426;25370;0;0;43156;0;68526;0;0;0;0;0;0;0;0;68526;0;13656;82182;0;19542;101724
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;41426;11052;0;0;64282;368;75702;0;0;0;0;0;0;0;8913;84616;0;807;85423;0;15865;101288
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;41426;9837;0;0;35323;0;45160;0;0;0;0;0;0;0;33133;78293;0;2084;80377;0;20869;101247
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED'S - UNICRED DO BRASIL;315557;b3C;;I;2;SAO PAULO;SP;41426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96689;96689;0;4341;101030
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;41426;1818;0;0;4198;0;6016;0;0;0;0;0;0;0;0;6016;0;12158;18175;0;82548;100722
COOPERATIVA DE CRÉDITO DOS EMPREGADOS EM EMPRESAS TÊXTEIS - ACREDICOOP;3461243;b3S;;I;2;BLUMENAU;SC;41426;8486;0;9066;42895;3313;63760;0;0;0;0;0;0;0;15982;79742;0;2479;82221;0;17923;100144
COOPERATIVA DE CRÉDITO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;41426;23683;0;0;49760;1421;74864;0;0;0;0;0;0;0;0;74864;0;7048;81911;0;17025;98936
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE - SICOOB NOROESTE SC;81292278;b3S;;I;2;SAO LOURENCO D'OESTE;SC;41426;10325;0;0;47711;1500;59535;0;0;0;0;0;0;0;18177;77713;0;1680;79393;0;19429;98822
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS ? SICOOB CREDICAMPOS SC;78862083;b3S;;I;2;CAMPOS NOVOS;SC;41426;12074;0;0;37674;2623;52370;0;0;0;0;0;0;0;32200;84570;0;923;85493;0;13295;98789
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA. ? SICOOB UNIÃO;1060307;b3S;;I;2;RAUL SOARES;MG;41426;18581;0;0;42213;866;61659;0;0;0;0;0;0;0;0;61659;0;21426;83086;0;14239;97325
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;41426;11183;0;0;58506;0;69689;0;0;0;0;0;0;0;4973;74662;0;2067;76729;0;20560;97288
LECCA;51523;n1;;C;2;RIO DE JANEIRO;RJ;41426;0;0;0;14838;0;14838;0;0;0;0;0;44676;44676;0;59514;0;15481;74995;0;21532;96527
OCTO CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;13434335;n2;;I;2;SAO PAULO;SP;41426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86895;86895;0;9620;96515
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45691128;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;41426;57055;0;0;2617;0;59672;0;0;0;0;0;0;0;0;59672;0;21084;80756;0;15684;96440
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;;I;2;XANXERE;SC;41426;14107;0;0;58414;700;73221;0;0;0;0;0;0;0;9337;82558;0;1597;84156;0;11993;96148
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI/SC;2090126;b3S;;I;2;PASSOS MAIA;SC;41426;7998;0;0;45613;129;53741;0;0;0;0;0;0;0;23102;76843;0;1393;78236;0;17843;96078
CORRETORA SOUZA BARROS - CAMBIO E TITULOS S.A.;61787776;n2;;I;2;SAO PAULO;SP;41426;0;0;0;0;0;0;0;0;0;0;0;0;0;4440;4440;0;53653;58093;0;37941;96034
INTERFLOAT HZ CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4020986;n2;;I;2;SAO PAULO;SP;41426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22516;22516;0;73069;95585
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR DE ARACAJU LTDA.;2923389;b3S;;I;2;ARACAJU;SE;41426;11977;0;0;50124;1638;63739;0;0;0;0;0;0;0;1250;64990;0;3251;68241;0;26532;94774
COINVALORES;51561;n2;;C;2;SAO PAULO;SP;41426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35669;35669;0;58195;93864
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;;I;2;CLAUDIO;MG;41426;11668;0;0;48351;2122;62141;0;0;0;0;0;0;0;0;62141;0;3270;65411;0;28167;93577
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;;I;2;TOLEDO;PR;41426;12416;0;0;55877;5642;73935;0;0;0;0;0;0;0;0;73935;0;2957;76892;0;15512;92404
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;;I;2;SAO GOTARDO;MG;41426;19066;0;0;25072;0;44138;0;0;0;0;0;0;0;0;44138;0;25024;69162;7;23175;92344
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;;I;2;JANDAIA DO SUL;PR;41426;12208;0;0;41169;2305;55682;0;0;0;0;0;0;0;366;56048;0;21300;77348;0;14378;91726
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE CAPIVARI;49389307;b3S;;I;2;CAPIVARI;SP;41426;13033;0;0;53359;0;66392;0;0;0;0;0;0;0;0;66392;0;16629;83021;0;8254;91275
VIC-DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S/A;14388516;n2;;I;2;RIO DE JANEIRO;RJ;41426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2321;29691;32012;0;58913;90925
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;;I;2;IPATINGA;MG;41426;9931;0;0;46047;876;56854;0;0;0;0;0;0;0;1587;58441;0;4753;63194;0;27152;90346
TOV CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;74451022;n2;;I;2;POCOS DE CALDAS;MG;41426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61566;61566;0;28465;90031
PLANNER;51341;n1;;C;2;SAO PAULO;SP;41426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77875;77875;0;11892;89767
BANCO WOORI BANK DO BRASIL S.A.;15357060;b1;;I;3;SAO PAULO;SP;41426;12110;0;0;12029;0;24139;0;0;0;0;0;0;0;0;24139;0;27245;51384;32;38278;89694
GERAÇÃO FUTURO CORRETORA DE VALORES SA.;27652684;n2;;I;2;RIO DE JANEIRO;RJ;41426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72147;72147;0;17345;89492
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;;I;2;LAJEADO;RS;41426;9357;0;0;49187;4209;62753;0;0;0;0;0;0;0;0;62753;0;2766;65519;0;23762;89282
COOPERATIVA DE CRÉDITO RURAL DE PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;;I;2;PARA DE MINAS;MG;41426;16977;0;0;50600;2418;69994;0;0;0;0;0;0;0;0;69994;0;5183;75177;0;13317;88494
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL - SICREDI AJURIS;3750034;b3S;;I;2;PORTO ALEGRE;RS;41426;2804;0;0;57084;15496;75384;0;0;0;0;0;0;0;900;76284;0;2270;78554;0;9876;88431
BANCO ARBI S.A.;54403563;b1;;I;2;RIO DE JANEIRO;RJ;41426;5722;0;0;51890;0;57612;0;0;0;0;0;0;0;0;57612;0;3829;61441;5;26860;88306
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;;I;2;SANTO ANTONIO DO MONTE;MG;41426;15057;0;0;34745;0;49802;0;0;0;0;0;0;0;0;49802;0;15405;65207;0;22304;87511
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;;I;2;FRUTAL;MG;41426;14169;0;0;10888;0;25057;0;0;0;0;0;0;0;528;25584;0;37750;63334;12;23567;86913
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;;I;2;CONSELHEIRO PENA;MG;41426;13729;0;0;36308;1430;51467;0;0;0;0;0;0;0;0;51467;0;5328;56795;0;29831;86626
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;;I;2;TEOFILO OTONI;MG;41426;23737;0;0;32071;0;55808;0;0;0;0;0;0;0;0;55808;0;8306;64114;0;21947;86061
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;;I;2;ERECHIM;RS;41426;5945;0;0;32189;0;38134;0;0;0;0;0;0;0;0;38134;0;36278;74412;0;11176;85588
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPINA GRANDE LTDA. - UNICRED CENTRO PARAIBANA;1151186;b3S;;I;2;CAMPINA GRANDE;PB;41426;14298;0;0;43148;60;57507;0;0;0;0;0;0;0;0;57507;0;4765;62272;0;23238;85510
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;;I;2;CARMO DO PARANAIBA;MG;41426;15510;0;0;30321;0;45830;0;0;0;0;0;0;0;208;46038;0;17724;63762;17;21052;84831
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BRASÍLIA LTDA. - SICOOB BRASILIA;1187961;b3S;;I;2;BRASILIA;DF;41426;16122;0;0;20422;0;36544;0;0;0;0;0;0;0;2447;38991;0;24000;62991;0;21664;84654
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE PANAMBI - SICREDI PANAMBI RS;91983155;b3S;;I;2;PANAMBI;RS;41426;13603;0;0;38117;2155;53875;0;0;0;0;0;0;0;1425;55300;0;12710;68010;0;16433;84443
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DO ESTADO DE SANTA CATARINA - CREDCREA;5979692;b3S;;I;2;FLORIANOPOLIS;SC;41426;13105;0;0;48524;896;62525;0;0;0;0;0;0;0;6964;69489;0;1081;70570;0;13592;84161
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE MATERIAL DE CONSTRUÇÃO DE GOVERNADOR VALADARES LTDA.;1559914;b3S;;I;2;GOVERNADOR VALADARES;MG;41426;13315;0;0;39391;1348;54053;0;0;0;0;0;0;0;1512;55565;0;3667;59232;0;23832;83064
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR LTDA. - SICOOB COFAL;21797311;b3S;;I;2;BELO HORIZONTE;MG;41426;6029;0;0;44079;1799;51908;0;0;0;0;0;0;0;0;51908;0;5864;57772;0;25206;82978
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;;I;2;BELO HORIZONTE;MG;41426;6485;0;0;53191;5298;64974;0;0;0;0;0;0;0;0;64974;0;1031;66005;0;16954;82959
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE SP;4463602;b3S;;I;2;MARILIA;SP;41426;10712;0;0;49632;97;60441;0;0;0;0;0;0;0;1573;62014;0;4360;66374;0;16396;82770
COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26178111;b3S;;I;2;LAGOA DA PRATA;MG;41426;16146;0;0;30886;1861;48893;0;0;0;0;0;0;0;1920;50813;0;16478;67291;0;15015;82306
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DO VALE DO PARANHANA - ECOCREDI;11565109;b3S;;I;2;TRES COROAS;RS;41426;8841;0;0;42211;0;51051;0;0;0;0;0;0;0;16638;67689;0;1102;68791;0;13351;82142
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;;I;2;CATAGUASES;MG;41426;12253;0;0;40950;4703;57906;0;0;0;0;0;0;0;0;57906;0;2742;60648;0;21464;82112
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE TRANSPORTES DE VEÍCULOS DOS MUNICÍPIOS DE SANTO ANDRÉ, SÃO BERNARDO DO CAMPO, SÃO CAETANO DO SUL, DIADEMA, MAUÁ E RIBEIRÃO PIRES-CREDCEG;7789195;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;41426;14921;0;0;49154;36;64110;0;0;0;0;0;0;0;0;64110;0;1653;65764;0;16026;81790
SITA SOCIEDADE CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17315359;n2;;I;2;BELO HORIZONTE;MG;41426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22635;22635;0;59118;81753
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71243034;b3S;;I;2;CAPELINHA;MG;41426;14582;0;0;23984;0;38565;0;0;0;0;0;0;0;8824;47390;0;17148;64538;0;17137;81675
COOPERATIVA DE CRÉDITO DA MATA MINEIRA LTDA. - SICOOB CREDIMATA;1152097;b3S;;I;2;VOLTA GRANDE;MG;41426;18505;0;0;34019;327;52851;0;0;0;0;0;0;0;10;52861;0;12197;65058;0;15723;80781
ATRIA S.A.- CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5956581;n1;;I;2;ARAUCARIA;PR;41426;0;0;0;0;0;0;0;0;0;0;0;55621;55621;0;55621;0;5653;61274;0;19071;80345
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;;I;2;PATROCINIO;MG;41426;14184;0;0;15663;0;29848;0;0;0;0;0;0;0;4384;34231;0;28412;62643;63;17493;80200
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;;I;2;PRIMAVERA DO LESTE;MT;41426;13377;0;0;39641;0;53018;0;0;0;0;0;0;0;12552;65569;0;1104;66674;0;13311;79985
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;;I;2;NITEROI;RJ;41426;16757;0;0;36061;2776;55593;0;0;0;0;0;0;0;0;55593;0;3719;59312;0;20587;79898
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDESTE PARAENSE - SICREDI CARAJÁS PA;8723661;b3S;;I;2;REDENCAO;PA;41426;16563;0;0;18331;0;34894;0;0;0;0;0;0;0;17890;52784;0;10277;63061;0;15885;78946
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DO SECOVI-GO E DOS SERVIDORES PÚBLICOS DO ESTADO DE GOIÁS LTDA;7599206;b3S;;I;2;GOIANIA;GO;41426;25185;0;0;34211;141;59537;0;0;0;0;0;0;0;4;59540;0;1874;61415;0;17357;78772
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANANDUVA - CRESOL SANANDUVA;5863726;b3S;;I;2;SANANDUVA;RS;41426;5464;0;0;26363;0;31827;0;0;0;0;0;0;0;0;31827;0;36846;68673;0;10084;78757
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10694628;n1;;I;2;NATAL;RN;41426;0;0;0;0;0;0;0;22752;0;0;0;0;22752;31206;53957;0;4193;58150;0;19708;77858
DIRECAO S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;58158387;n1;;I;2;SANTOS;SP;41426;0;0;0;0;0;0;0;0;0;0;0;0;0;782;782;0;3353;4135;0;73001;77136
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS LTDA - SICOOB CARLOS CHAGAS;41753500;b3S;;I;2;CARLOS CHAGAS;MG;41426;13684;0;0;22956;754;37394;0;0;0;0;0;0;0;878;38272;0;14300;52573;0;23696;76269
NOVINVEST CORRETORA DE VALORES MOBILIARIOS LTDA.;43060029;n2;;I;2;SAO PAULO;SP;41426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8413;50450;58863;0;16317;75179
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;;I;2;GOIANIA;GO;41426;13971;0;0;17036;0;31007;0;0;0;0;0;0;0;0;31007;0;17464;48471;0;25696;74167
COOPERATIVA DE CRÉDITO RURAL DE ARIQUEMES LTDA.;3222753;b3S;;I;2;ARIQUEMES;RO;41426;8802;0;0;37746;0;46548;0;0;0;0;0;0;0;0;46548;0;1493;48041;0;26023;74064
COOPERATIVA DE CRÉDITO DE POMPÉU LTDA. - SICOOB CREDIPÉU;66262643;b3S;;I;2;POMPEU;MG;41426;11109;0;0;33656;0;44765;0;0;0;0;0;0;0;0;44765;0;10977;55742;0;18211;73953
TODESCREDI S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9473806;n1;;I;2;BENTO GONCALVES;RS;41426;0;0;0;0;0;0;0;0;0;0;0;55452;55452;0;55452;0;1196;56647;0;16657;73304
BROOKFIELD;50885;n1;;C;3;RIO DE JANEIRO;RJ;41426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21008;21008;11;51959;72979
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERV E MEMBROS JUSTIÇA TRABALHO E MINIST PÚBL TRABALHO NO TERRITÓRIO NACIONAL, PODER JUD FEDERAL E MPU PARÁ, SANTA CATARINA, TSE E STM NO DF -SICOOB CREDIJUSTRA;37079720;b3S;;I;2;BRASILIA;DF;41426;4179;0;0;32882;0;37060;0;0;0;0;0;0;0;11251;48311;0;2047;50358;0;22341;72699
BGC LIQUIDEZ DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;33862244;n2;;I;3;RIO DE JANEIRO;RJ;41426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61032;61032;0;11554;72586
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA FAZENDA E DOS ÓRGÃOS VINCULADOS À PRESIDÊNCIA DA REPÚBLICA LTDA. - SICOOB CREDFAZ SERVIDOR FEDERAL;952415;b3S;;I;2;BRASILIA;DF;41426;466;0;0;8227;306;8999;0;0;0;0;0;0;0;2168;11168;0;9240;20407;0;52171;72579
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NOROESTE DO ESTADO DE SÃO PAULO   SICREDI NOROESTE SP;3065046;b3S;;I;2;SAO JOSE DO RIO PRETO;SP;41426;11071;0;0;41077;154;52302;0;0;0;0;0;0;0;2561;54863;0;5274;60136;0;11150;71286
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE HOLAMBRA - SICREDI HOLAMBRA SP;57647653;b3S;;I;2;HOLAMBRA;SP;41426;11745;0;0;40095;2;51842;0;0;0;0;0;0;0;848;52690;0;10913;63603;0;7641;71244
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO OESTE DE MINAS GERAIS LTDA. - SICOOB CREDIOESTE;25420696;b3S;;I;2;ABAETE;MG;41426;11664;0;0;22813;134;34610;0;0;0;0;0;0;0;253;34864;0;15948;50812;0;19902;70714
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA ZONA DA MATA MINEIRA E SUL DO ESPÍRITO SANTO - UNICRED SUDESTE;86389236;b3S;;I;2;UBA;MG;41426;12701;0;0;45015;0;57716;0;0;0;0;0;0;0;0;57716;0;3149;60865;0;9412;70277
ELITE CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS LTDA;28048783;n2;;I;2;RIO DE JANEIRO;RJ;41426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56469;56469;0;13708;70177
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;;I;2;SAO PAULO;SP;41426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3394;3394;0;66546;69940
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA;2641032;b3S;;I;2;SANTA MARIA;RS;41426;10414;0;0;42674;3423;56511;0;0;0;0;0;0;0;70;56581;0;1980;58561;0;11327;69888
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL;106180;b3C;;I;2;CUIABA;MT;41426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54244;54244;0;15475;69719
AGÊNCIA DE FOMENTO DO ESTADO DE PERNAMBUCO S.A.;13178690;n1;;I;1;RECIFE;PE;41426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2638;2638;0;67053;69691
